TimeElapsed,Delta,ReturnLastEpisode,Regret/t,GridSize,ActionIn1,ReturnStepMax,ReturnMax,ReturnAbsMax,MinEpLen,MountainCar_mu1_higher,IWMax,DenMISEMeanLog,DenMISELogFirst,ReturnMean,IWMean,MountainCar_std0_higher,AvgEpLen,ReturnMin,NumTrainableParams,Bound,MountainCar_mu0_higher,MountainCar_std1_higher,IWMin,Regret,DenMISELogLast,Iteration,TimestepsSoFar,IWFirstEpisode,NumTrajectories,IWLastEpisode
0.548285961151123,0.060792707,-0.0065830834,5.006583,1,-10.9920025,0.06634566,,0.0065830834,999,-10.0,,1.3960092,1.3960092,-0.0065830834,,0.14999999,999.0,-0.0065830834,2,inf,-1.0,0.14999999,,5.006583,1.3960092,1,999,,1,
1.0937402248382568,0.0060792705,-2.2338283,6.120206,4,-9.118837,22.42108,,2.2338283,999,-10.0,,0.7012979,0.702862,-1.1202056,,0.14999999,999.0,-2.2338283,,inf,1.0,0.14999999,,12.240412,0.6997337,2,1998,,2,
1.5019190311431885,0.0027018983,-4.3142524,7.184888,4,9.35689,44.52471,,4.3142524,999,10.0,,0.35882807,0.2973969,-2.184888,,0.14999999,999.0,-4.3142524,,inf,-1.0,0.14999999,,21.554665,0.4848187,3,2997,,3,
1.702939510345459,0.0015198176,-0.5925913,6.7868137,4,11.182329,91.44432,,4.3142524,535,10.0,6.289539e-27,-0.3378097,0.009714826,-1.7868137,1.5723848e-27,0.14999999,883.0,-4.3142524,,inf,1.0,0.14999999,,27.147255,-1.5646769,4,3532,,4,6.289539e-27
2.177663803100586,0.0009726833,-7.4381375,7.9170785,4,8.529962,91.44432,,7.4381375,535,10.0,5.0,-0.45432577,-0.21342872,-2.9170785,1.0,0.14999999,906.2,-7.4381375,,33.764744,-1.0,0.14999999,,39.585392,-0.02781564,5,4531,,5,
2.4687986373901367,0.0006754746,-1.5240662,7.68491,4,-11.131998,91.44432,,7.4381375,453,-10.0,6.0,-0.69824153,-0.39575028,-2.6849098,1.0,0.14999999,830.6666666666666,-7.4381375,,33.359413,-1.0,0.14999999,,46.10946,-1.6993595,6,4984,,6,
2.8405978679656982,0.00049626693,-2.0758884,7.597907,4,-8.8793545,91.44432,,7.4381375,453,-10.0,7.0000005,-0.5589493,-0.54990095,-2.5979068,1.0000001,0.14999999,854.7142857142857,-7.4381375,,32.453465,1.0,0.14999999,,53.18535,0.5085608,7,5983,,7,
3.412605047225952,0.0003799544,-4.0498514,7.7794,4,10.736122,91.44432,,7.4381375,453,10.0,8.0,-0.49969602,-0.68343234,-2.7793999,1.0,0.14999999,872.75,-7.4381375,,30.614899,1.0,0.14999999,,62.2352,0.15664949,8,6982,,8,
3.9045565128326416,0.00015010545,-7.2867293,8.280214,9,0.68383634,91.44432,,7.4381375,453,,2.7549751e-08,-0.82726765,-0.8012154,-3.280214,3.0610834e-09,0.14999999,886.7777777777778,-7.4381375,,22932147000000.0,1.0,0.14999999,,74.52193,-3.1987238,9,7981,2.7549751e-08,9,
4.309957504272461,0.00012158541,-3.0505772,8.25725,9,-10.0517845,91.44432,,7.4381375,453,-10.0,2.1686157e-09,-0.9850874,-0.9065759,-3.2572503,2.9608244e-10,0.14999999,898.0,-7.4381375,,87364120000.0,,0.14999999,,82.5725,-1.4572206,10,8980,,10,
4.790020227432251,0.00010048381,-0.006094818,7.961691,9,9.880976,91.44432,,7.4381375,453,10.0,0.0009764093,-1.0285655,-1.0018861,-2.9616907,8.876448e-05,0.14999999,907.1818181818181,-7.4381375,,88282950000.0,,0.14999999,,87.5786,-0.5102439,11,9979,,11,
5.054367542266846,8.443432e-05,4.122245,7.3713627,9,-0.66787267,98.11728,4.122245,7.4381375,313,,4.968934e-10,-1.110124,-1.0888975,-2.371363,4.1407783e-11,0.14999999,857.6666666666666,-7.4381375,,3264335400.0,-1.0,0.14999999,,88.45636,-1.0502311,12,10292,4.968934e-10,12,
5.53838849067688,7.1944036e-05,-1.0998685,7.2735558,9,0.17124058,98.11728,4.122245,7.4381375,313,,20.720997,-1.2900848,-1.1689402,-2.2735558,1.5940024,0.14999999,868.5384615384615,-7.4381375,,62.606827,,0.14999999,,94.55623,-2.4891024,13,11291,20.720997,13,0.0010295146
6.214520215988159,6.203337e-05,-0.060086876,7.115451,9,10.152119,98.11728,4.122245,7.4381375,313,10.0,13.999998,-1.4306461,-0.28987676,-2.1154506,1.0000886,0.14999999,877.8571428571429,-7.4381375,,43.707493,,0.14999999,,99.61631,-3.2477896,14,12290,,14,
6.441129684448242,5.403797e-05,0.9627777,6.9102354,9,-10.175691,98.39279,4.122245,7.4381375,313,-10.0,15.000001,-1.4230549,-0.3588696,-1.9102356,1.0000001,0.14999999,849.8666666666667,-7.4381375,,40.740498,,0.14999999,,103.653534,-1.0441147,15,12748,,15,
6.836419343948364,4.74943e-05,-0.020005988,6.792096,9,-1.1660106,98.39279,4.122245,7.4381375,313,,15.982927,-1.3804257,-0.42340815,-1.7920961,0.9989331,0.14999999,859.1875,-7.4381375,,40.14508,-1.0,0.14999999,,108.67354,-0.46605605,16,13747,2.5541416e-10,16,
7.240267515182495,4.2071075e-05,-2.8188288,6.8524923,9,1.3167379,98.39279,4.122245,7.4381375,313,,16.999996,-1.4359963,-0.48403275,-1.8524922,0.99999976,0.14999999,867.4117647058823,-7.4381375,,38.856445,1.0,0.14999999,,116.49237,-2.047747,17,14746,2.0061668e-08,17,
7.6069300174713135,3.7526363e-05,-4.175789,6.981564,9,-0.084257394,98.39279,4.122245,7.4381375,313,,13.851072,-1.5253181,-0.54119116,-1.9815642,1.3840272,0.14999999,874.7222222222222,-7.4381375,,34.8869,,0.14999999,,125.66815,-2.7652445,18,15745,11.060702,18,4.830686e-09
7.9704084396362305,3.368017e-05,-0.007773597,6.877681,9,9.919786,98.39279,4.122245,7.4381375,313,10.0,9.5,-1.4616047,-0.11624328,-1.8776805,1.0000887,0.14999999,881.2631578947369,-7.4381375,,32.03873,,0.14999999,,130.67593,-0.3913069,19,16744,,19,
8.381401538848877,3.0396353e-05,0.27976233,6.7698083,9,-10.038779,98.90547,4.122245,7.4381375,313,-10.0,10.0,-1.4004362,-0.16753657,-1.7698084,1.0,0.14999999,866.3,-7.4381375,,29.629768,,0.14999999,,135.39616,-0.07467957,20,17326,,20,
8.802334547042847,2.7570388e-05,-1.43929265e-05,6.6855326,9,9.160114,98.90547,4.122245,7.4381375,313,10.0,10.499998,-1.3428813,-0.21632674,-1.6855326,0.99986684,0.14999999,872.6190476190476,-7.4381375,,28.723295,-1.0,0.14999999,,140.39618,-0.026912406,21,18325,,21,
9.03978180885315,2.5120953e-05,5.9906673,6.336614,9,-0.59990823,98.90547,5.9906673,7.4381375,254,,11.000001,-1.3140182,-0.26284677,-1.3366143,0.9997135,0.14999999,844.5,-7.4381375,,27.954182,-1.0,0.14999999,,139.40552,-0.54181176,22,18579,2.1752719e-10,22,
9.5371413230896,2.2984013e-05,-1.6497897,6.3502307,9,-10.950773,98.90547,5.9906673,7.4381375,254,-10.0,11.5,-1.361835,-0.3072985,-1.3502307,1.0,0.14999999,851.2173913043479,-7.4381375,,27.883635,-1.0,0.14999999,,146.0553,-2.2466023,23,19578,,23,
10.175503253936768,2.110858e-05,-1.6818722,6.364049,9,0.023277372,98.90547,5.9906673,7.4381375,254,,10.436878,-1.3217361,-0.34985813,-1.364049,1.1565181,0.14999999,857.375,-7.4381375,,27.435484,,0.14999999,,152.73718,-0.23152311,24,20577,9.134563,24,
10.768168926239014,1.9453666e-05,-0.02504127,6.3104887,9,1.1397779,98.90547,5.9906673,7.4381375,254,,12.499998,-1.280704,-0.06815696,-1.3104887,0.9999997,0.14999999,863.04,-7.4381375,,26.658903,1.0,0.14999999,,157.76222,-0.29325598,25,21576,1.3235923e-08,25,1.0060725e-07
11.318641424179077,1.7986009e-05,-4.4159493,6.4299297,9,10.120529,98.90547,5.9906673,7.4381375,254,10.0,8.666668,-1.2622032,-0.10737767,-1.4299296,1.0000594,0.14999999,868.2692307692307,-7.4381375,,26.594488,,0.14999999,,167.17816,-0.6300975,26,22575,,26,
11.591901779174805,1.6678383e-05,2.0567741,6.3007927,9,-8.769764,98.90547,5.9906673,7.4381375,254,-10.0,13.500001,-1.2295951,-0.145118,-1.3007925,1.0000001,0.14999999,850.2962962962963,-7.4381375,,26.304052,1.0,0.14999999,,170.1214,-0.2636362,27,22958,,27,
12.138689994812012,9.122555e-06,-5.9980884,6.468553,16,-4.5259385,98.90547,5.9906673,7.4381375,254,-3.3333333,,-1.2238754,-0.18148564,-1.468553,,0.14999999,855.6071428571429,-7.4381375,,inf,-1.0,0.14999999,,181.11948,-0.8984522,28,23957,,28,
13.064752101898193,8.504261e-06,-2.2305105,6.4948273,16,-1.8738949,98.90547,5.9906673,7.4381375,254,-3.3333333,,-1.2785381,-0.21657696,-1.4948273,,0.14999999,860.551724137931,-7.4381375,,inf,1.0,0.14999999,,188.34999,-1.8265374,29,24956,,29,
13.638221740722656,7.94676e-06,-8.921737,6.742391,16,2.2446563,98.90547,5.9906673,8.921737,254,3.3333333,,-1.3983623,-0.2504785,-1.742391,,0.14999999,865.1666666666666,-8.921737,,inf,-1.0,0.14999999,,202.27173,-3.890115,30,25955,,30,
13.95493745803833,7.4423347e-06,-1.6217167,6.738498,16,4.470428,98.90547,5.9906673,8.921737,254,3.3333333,2.7504235e-34,-1.4621238,-0.28326833,-1.7384983,8.872334e-36,0.14999999,857.516129032258,-8.921737,,inf,1.0,0.14999999,,208.89345,-2.3912745,31,26583,,31,2.7504235e-34
14.529646396636963,6.984457e-06,-6.654074,6.89211,16,-3.7740338,98.90547,5.9906673,8.921737,254,-3.3333333,0.000122873,-1.5034695,-0.31501704,-1.8921101,3.839781e-06,0.14999999,861.9375,-8.921737,,1045839.56,-0.33333334,0.14999999,,220.54752,-1.80098,32,27582,,32,
14.995963096618652,6.5675695e-06,-0.15356101,6.8394265,16,2.9268975,98.90547,5.9906673,8.921737,254,3.3333333,0.025893081,-1.5637776,-0.3457887,-1.8394266,0.0007846388,0.14999999,866.0909090909091,-8.921737,,1048546.94,-0.33333334,0.14999999,,225.70108,-2.508947,33,28581,,33,
15.43233323097229,6.186923e-06,-0.46475768,6.798995,16,-2.7770832,98.90547,5.9906673,8.921737,254,-3.3333333,0.020949017,-1.6032768,-0.37564164,-1.7989953,0.00061616156,0.14999999,869.2941176470588,-8.921737,,743287.9,0.33333334,0.14999999,,231.16583,-1.9223857,34,29556,,34,
15.878123760223389,5.8384353e-06,-0.76621455,6.7694874,16,3.9967291,98.90547,5.9906673,8.921737,254,3.3333333,6.566696e-05,-1.6485521,-0.4046292,-1.7694873,3.4312975e-06,0.14999999,873.0,-8.921737,,745082.2,0.33333334,0.14999999,,236.93205,-2.2029514,35,30555,,35,
16.296340227127075,5.5185833e-06,-1.3219233,6.757055,16,-9.803771,98.90547,5.9906673,8.921737,254,-10.0,1.0731027,-1.7179264,-0.43280008,-1.7570548,0.06662316,0.14999999,876.5,-8.921737,,369.97678,0.33333334,0.14999999,,243.25397,-3.1600504,36,31554,,36,
16.701725721359253,5.224312e-06,-0.18309079,6.714515,16,-10.535156,98.90547,5.9906673,8.921737,254,-10.0,3.8300052,-1.7282196,-0.46019906,-1.7145153,0.15656765,0.14999999,879.8108108108108,-8.921737,,370.811,-0.33333334,0.14999999,,248.43707,-1.1781555,37,32553,,37,0.015874669
17.145091772079468,4.9529667e-06,-0.65487427,6.6866302,16,10.347684,98.90547,5.9906673,8.921737,254,10.0,1.2734481,-1.7743375,-0.48686728,-1.68663,0.085586965,0.14999999,882.9473684210526,-8.921737,,322.03574,0.33333334,0.14999999,,254.09195,-2.6448495,38,33552,,38,
17.58849310874939,4.7022245e-06,-0.6129497,6.6590996,16,9.853611,98.90547,5.9906673,8.921737,254,10.0,5.728201,-1.8008035,-0.5128428,-1.6590998,0.24812222,0.14999999,885.9230769230769,-8.921737,,322.5869,-0.33333334,0.14999999,,259.7049,-1.9039979,39,34551,,39,0.00013814127
17.835423231124878,4.4700523e-06,2.4999404,6.555124,16,9.608478,98.90547,5.9906673,8.921737,254,10.0,29.1914,-1.8281975,-0.53816056,-1.5551239,0.9561227,0.14999999,872.5,-8.921737,,55.85059,-0.33333334,0.14999999,,262.20496,-2.1459386,40,34900,,40,29.1914
18.135416984558105,4.2546603e-06,0.41476142,6.5070777,16,-3.9533458,98.90547,5.9906673,8.921737,254,-3.3333333,40.97458,-1.8131223,-0.5628532,-1.5070778,0.99938446,0.14999999,863.0,-8.921737,,54.70906,-0.33333334,0.14999999,,266.7902,-0.98778313,41,35383,,41,
18.72167682647705,4.0544687e-06,-0.9327815,6.493404,16,3.06019,98.90547,5.9906673,8.921737,254,3.3333333,41.928917,-1.8521634,-0.5869508,-1.493404,0.99909157,0.14999999,866.2380952380952,-8.921737,,54.569225,-0.33333334,0.14999999,,272.72296,-3.1576965,42,36382,,42,
19.13733196258545,3.868082e-06,-0.2688051,6.464925,16,-3.2136993,98.90547,5.9906673,8.921737,254,-3.3333333,42.829063,-1.8438089,-0.61048126,-1.464925,0.99633276,0.14999999,869.3255813953489,-8.921737,,54.436844,0.33333334,0.14999999,,277.99176,-1.1977204,43,37381,,43,
19.62408685684204,3.6942577e-06,-0.17960034,6.4357133,16,-9.732558,98.90547,5.9906673,8.921737,254,-10.0,21.44073,-1.8461518,-0.6334708,-1.4357132,0.54999167,0.14999999,872.2727272727273,-8.921737,,54.469193,0.33333334,0.14999999,,283.1714,-1.6498164,44,38380,,44,
20.180466175079346,3.5318933e-06,-0.11408307,6.4063435,16,3.529628,98.90547,5.9906673,8.921737,254,3.3333333,39.693317,-1.8391696,-0.65594363,-1.4063436,0.8821005,0.14999999,875.0888888888888,-8.921737,,54.199253,0.33333334,0.14999999,,288.28546,-1.0020133,45,39379,,45,
20.737969398498535,3.3800018e-06,-0.4696833,6.3859816,16,10.463283,98.90547,5.9906673,8.921737,254,10.0,42.03233,-1.8470964,-0.67792255,-1.3859813,0.9940404,0.14999999,877.7826086956521,-8.921737,,54.271664,0.33333334,0.14999999,,293.75513,-1.8471557,46,40378,,46,
21.198510885238647,3.2377015e-06,-0.13302074,6.3593225,16,-9.926155,98.90547,5.9906673,8.921737,254,-10.0,42.338184,-1.851494,-0.69942874,-1.3593227,1.0448495,0.14999999,874.0,-8.921737,,54.332706,-0.33333334,0.14999999,,298.88815,-1.7929322,47,41078,,47,
21.739325761795044,3.1042032e-06,-0.08097833,6.3326902,16,2.200524,98.90547,5.9906673,8.921737,254,3.3333333,47.92479,-1.8628267,-0.7204822,-1.3326905,0.9993065,0.14999999,876.6041666666666,-8.921737,,54.24583,-1.0,0.14999999,,303.96915,-2.1875727,48,42077,,48,
22.149935483932495,2.9787932e-06,-2.066913,6.3476744,16,-4.1798735,98.90547,5.9906673,8.921737,254,-3.3333333,48.999634,-1.8608286,-0.74110144,-1.3476746,1.2961981,0.14999999,871.4285714285714,-8.921737,,53.580254,-1.0,0.14999999,,311.03607,-1.4684347,49,42700,,49,
22.683829069137573,2.8608335e-06,-1.451614,6.3497534,16,5.0426803,98.90547,5.9906673,8.921737,254,3.3333333,49.999813,-1.8592075,-0.76130414,-1.3497534,1.0627224,0.14999999,873.98,-8.921737,,50.375053,1.0,0.14999999,,317.48767,-1.7424301,50,43699,,50,
23.24276065826416,2.7497433e-06,-13.571526,6.589396,16,-2.0727663,151.61975,5.9906673,13.571526,254,-3.3333333,50.99999,-1.9847816,-0.78110677,-1.589396,1.0019922,0.14999999,876.4313725490196,-13.571526,,77.831276,1.0,0.14999999,,336.0592,-8.027344,51,44698,,51,
23.79265832901001,2.6450014e-06,-6.579857,6.6853666,16,9.648769,151.61975,5.9906673,13.571526,254,10.0,23.137947,-1.9923596,-0.80052483,-1.6853664,1.0744686,0.14999999,878.7884615384615,-13.571526,,60.988846,-0.33333334,0.14999999,,347.63904,-2.0836518,52,45697,,52,
