MinEpLen,Iteration,ActionIn1,GridSize,Regret,Regret/t,MountainCar_mu0_higher,ReturnMean,MountainCar_std1_higher,AvgEpLen,ReturnLastEpisode,NumTrajectories,MountainCar_mu1_higher,TimeElapsed,MountainCar_std0_higher
258,37,7.1698885,400,2017.9100875285715,54.53811047374518,-0.6163876,0.4618895262548333,1.5,445.4054054054054,-0.7858046566429807,37,8.256767,5.943512201309204,0.14999999
258,38,7.4534874,400,2072.84767686192,54.54862307531368,-0.6163876,0.45137692468632334,1.5,446.1842105263158,0.06241066665145467,38,8.256767,6.133313894271851,0.14999999
258,39,10.042575,400,2126.3783622285314,54.52252210842388,-0.6163876,0.47747789157611575,1.5,443.97435897435895,1.4693146333882245,39,8.256767,6.30483341217041,0.14999999
258,40,7.6519423,400,2178.841714914056,54.4710428728514,-0.6163876,0.5289571271485997,1.5,441.275,2.536647314475474,40,8.256767,6.459732294082642,0.14999999
258,41,6.618803,400,2233.3160869821363,54.47112407273503,-0.6163876,0.5288759272649612,1.5,440.4390243902439,0.5256279319194221,41,8.256767,6.644850969314575,0.14999999
258,42,6.024736,400,2288.109893527327,54.47880698874589,-0.6163876,0.5211930112541066,1.5,439.42857142857144,0.20619345480906293,42,8.256767,6.808080196380615,0.14999999
258,43,9.019071,400,2344.129723583894,54.514644734509154,-0.6163876,0.4853552654908376,1.5,440.83720930232556,-1.019830056566459,43,8.256767,6.992535591125488,0.14999999
255,44,10.341724,400,2392.7536341119526,54.38076441163528,-0.6163876,0.6192355883647114,1.5,436.6136363636364,6.376089471941286,44,8.256767,7.13412618637085,0.14999999
255,45,5.304328,400,2447.4254971677437,54.387233270394304,-0.6163876,0.61276672960569,1.5,435.9555555555556,0.3281369442087465,45,8.256767,7.320770978927612,0.14999999
255,46,6.4144144,400,2503.0656572085145,54.41447080888075,-0.6163876,0.5855291911192455,1.5,437.3478260869565,-0.640160040770757,46,8.256767,7.520214080810547,0.14999999
255,47,8.6617985,400,2558.3943521008373,54.4339223851242,-0.6163876,0.5660776148757931,1.5,438.6808510638298,-0.32869489232301885,47,8.256767,7.717634677886963,0.14999999
255,48,7.612377,400,2612.7426495318077,54.43213853191266,-0.6163876,0.5678614680873298,1.5,437.8125,0.6517025690295604,48,8.256767,7.899323463439941,0.14999999
255,49,9.325235,400,2665.9250008174354,54.40663266974358,-0.6163876,0.5933673302564122,1.5,436.3265306122449,1.81764871437236,49,8.256767,8.074472427368164,0.14999999
255,50,8.900377,400,2718.213626594199,54.364272531883984,-0.6163876,0.6357274681160097,1.5,434.26,2.7113742232362874,50,8.256767,8.223832607269287,0.14999999
255,51,5.537725,400,2773.924171448087,54.390670028393856,-0.6163876,0.6093299716061283,1.5,435.0980392156863,-0.7105448538879338,51,8.256767,8.413735628128052,0.14999999
255,52,5.8991585,400,2829.1569953616913,54.40686529541714,-0.6163876,0.5931347045828453,1.5,436.3076923076923,-0.23282391360458654,52,8.256767,8.618972778320312,0.14999999
255,53,6.379335,400,2885.505591826329,54.443501732572244,-0.6163876,0.556498267427743,1.5,437.50943396226415,-1.348596464637579,53,8.256767,8.82961916923523,0.14999999
255,54,6.325362,400,2941.8676244791745,54.47903008294767,-0.6163876,0.5209699170523056,1.5,438.6666666666667,-1.3620326528458786,54,8.256767,9.032878875732422,0.14999999
255,55,5.98266,400,2997.1820992009243,54.494219985471354,-0.6163876,0.5057800145286325,1.5,439.25454545454545,-0.31447472174971236,55,8.256767,9.226442098617554,0.14999999
255,56,6.3428454,400,3052.9787231620194,54.517477199321775,-0.6163876,0.48252280067821035,1.5,440.3392857142857,-0.7966239610950074,56,8.256767,9.414769649505615,0.14999999
255,57,9.412018,400,3105.2748390302277,54.47850594789873,-0.6163876,0.5214940521012502,1.5,438.4035087719298,2.703884131791481,57,8.256767,9.574624061584473,0.14999999
255,58,9.6254425,400,3159.8373080501233,54.479953587071094,-0.6163876,0.5200464129288874,1.5,437.6551724137931,0.4375309801042111,58,8.256767,9.734612464904785,0.14999999
255,59,6.71083,400,3215.46964931056,54.49948558153491,-0.6163876,0.5005144184650685,1.5,438.7118644067797,-0.6323412604364302,59,8.256767,9.932048320770264,0.14999999
255,60,9.72879,400,3266.0573914087936,54.43428985681323,-0.6163876,0.5657101431867545,1.5,436.5,4.412257901766231,60,8.256767,10.08302903175354,0.14999999
255,61,8.611237,400,3321.6062349463577,54.45256122862882,-0.6163876,0.5474387713711679,1.5,437.5409836065574,-0.5488435375640222,61,8.256767,10.284850597381592,0.14999999
255,62,7.4240246,400,3374.3234859438858,54.42457235393364,-0.6163876,0.5754276460663444,1.5,435.7741935483871,2.282749002472106,62,8.256767,10.441157102584839,0.14999999
255,63,5.901114,400,3430.416755794809,54.45105961579062,-0.6163876,0.548940384209368,1.5,436.7936507936508,-1.0932698509231744,63,8.256767,10.649755954742432,0.14999999
255,64,7.356455,400,3479.5140657152306,54.36740727680048,-0.6163876,0.6325927231995081,1.5,434.015625,5.902690079578338,64,8.256767,10.790086269378662,0.14999999
255,65,8.338949,400,3532.8340911825517,54.3512937105008,-0.6163876,0.6487062894991924,1.5,432.95384615384614,1.679974532678993,65,8.256767,10.962355375289917,0.14999999
255,66,7.112923,400,3588.3628807313626,54.3691345565358,-0.6163876,0.6308654434641898,1.5,433.59090909090907,-0.528789548810977,66,8.256767,11.16403579711914,0.14999999
255,67,7.774243,400,3637.465418680203,54.29052863701796,-0.6163876,0.7094713629820318,1.5,430.92537313432837,5.897462051159598,67,8.256767,11.325201988220215,0.14999999
255,68,7.0600376,400,3692.788376205631,54.30571141478869,-0.6163876,0.694288585211304,1.5,431.55882352941177,-0.32295752542746303,68,8.256767,11.523898601531982,0.14999999
255,69,7.4906855,400,3748.520572711794,54.326385111765134,-0.6163876,0.6736148882348634,1.5,432.5507246376812,-0.7321965061631002,69,8.256767,11.724619150161743,0.14999999
255,70,7.067102,400,3803.934681091068,54.341924015586685,-0.6163876,0.6580759844133094,1.5,433.51428571428573,-0.4141083792739146,70,8.256767,11.93455696105957,0.14999999
255,71,8.093244,400,3852.9204803227385,54.26648563834843,-0.6163876,0.7335143616515664,1.5,431.0281690140845,6.014200768329553,71,8.256767,12.072563648223877,0.14999999
255,72,6.8939905,400,3908.6039459235626,54.28616591560504,-0.6163876,0.7138340843949611,1.5,431.9861111111111,-0.6834656008240054,72,8.256767,12.279612064361572,0.14999999
255,73,8.3235235,400,3961.5722441660546,54.268112933781566,-0.6163876,0.731887066218426,1.5,430.7671232876712,2.0317017575078946,73,8.256767,12.446497917175293,0.14999999
255,74,8.722647,400,4011.0148189987294,54.20290295944229,-0.6163876,0.7970970405577072,1.5,428.5810810810811,5.557425167325235,74,8.256767,12.572393655776978,0.14999999
255,75,6.562433,400,4063.50929290288,54.18012390537174,-0.6163876,0.8198760946282639,1.5,427.37333333333333,2.5055260958494614,75,8.256767,12.726475715637207,0.14999999
255,76,6.0604625,400,4119.86611242972,54.20876463723315,-0.6163876,0.7912353627668421,1.5,428.32894736842104,-1.3568195268397951,76,8.256767,12.951942920684814,0.14999999
255,77,8.216063,400,4175.315779184693,54.22488024915186,-0.6163876,0.7751197508481312,1.5,429.1038961038961,-0.44966675497389397,77,8.256767,13.161260843276978,0.14999999
255,78,5.962221,400,4231.753281237275,54.25324719534967,-0.6163876,0.7467528046503182,1.5,430.0128205128205,-1.4375020525812785,78,8.256767,13.370115041732788,0.14999999
255,79,7.329519,400,4284.091572802743,54.229007250667635,-0.6163876,0.7709927493323647,1.5,428.8987341772152,2.6617084345319895,79,8.256767,13.539609670639038,0.14999999
255,80,6.59571,400,4340.608723052794,54.25760903815992,-0.6163876,0.7423909618400802,1.5,429.7875,-1.517150250050391,80,8.256767,13.74957013130188,0.14999999
255,81,5.607856,400,4393.4609728568585,54.240258924158745,-0.6163876,0.7597410758412537,1.5,428.641975308642,2.147750195935131,81,8.256767,13.90995979309082,0.14999999
255,82,7.037538,400,4446.144936713462,54.221279716017825,-0.6163876,0.7787202839821731,1.5,427.4268292682927,2.316036143396638,82,8.256767,14.073077917098999,0.14999999
255,83,6.425041,400,4501.856488044216,54.23923479571345,-0.6163876,0.7607652042865509,1.5,428.30120481927713,-0.7115513307544602,83,8.256767,14.271349430084229,0.14999999
255,84,8.569584,400,4557.657624261199,54.25782886025237,-0.6163876,0.742171139747627,1.5,429.1547619047619,-0.8011362169830627,84,8.256767,14.474120616912842,0.14999999
255,85,7.8785067,400,4612.158153041431,54.260684153428606,-0.6163876,0.7393158465713869,1.5,428.8705882352941,0.4994712197672213,85,8.256767,14.661909580230713,0.14999999
255,86,6.003752,400,4667.7179897429105,54.27579057840594,-0.6163876,0.7242094215940604,1.5,429.69767441860466,-0.5598367014786915,86,8.256767,14.86459231376648,0.14999999
255,87,6.888619,400,4723.126756647198,54.288813294795375,-0.6163876,0.7111867052046186,1.5,430.5057471264368,-0.40876690428738305,87,8.256767,15.045537948608398,0.14999999
255,88,7.212366,400,4778.659242206229,54.30294593416169,-0.6163876,0.6970540658383046,1.5,431.29545454545456,-0.5324855590310072,88,8.256767,15.223644971847534,0.14999999
255,89,7.7323785,400,4835.0973054048845,54.32693601578522,-0.6163876,0.6730639842147739,1.5,432.0674157303371,-1.4380631986559345,89,8.256767,15.404993772506714,0.14999999
255,90,9.517686,400,4890.797998111901,54.34219997902112,-0.6163876,0.6578000209788788,1.5,432.8222222222222,-0.7006927070157852,90,8.256767,15.577694416046143,0.14999999
255,91,8.883554,400,4940.121122902005,54.28704530661543,-0.6163876,0.7129546933845577,1.5,430.9230769230769,5.676875209895665,91,8.256767,15.706774473190308,0.14999999
255,92,7.8012724,400,4995.368625049116,54.2974850548817,-0.6163876,0.702514945118291,1.5,431.3152173913044,-0.24750214711198182,92,8.256767,15.90338945388794,0.14999999
255,93,9.069537,400,5051.195690442929,54.313932155300314,-0.6163876,0.6860678446996773,1.5,432.0537634408602,-0.8270653938127788,93,8.256767,16.112740755081177,0.14999999
255,94,8.484417,400,5106.937040955675,54.32911745697527,-0.6163876,0.6708825430247235,1.5,432.77659574468083,-0.741350512745978,94,8.256767,16.298508405685425,0.14999999
255,95,5.3119326,400,5162.6375723344,54.343553392993684,-0.6163876,0.6564466070063099,1.5,433.4842105263158,-0.7005313787245744,95,8.256767,16.5009503364563,0.14999999
255,96,8.32539,400,5215.750695874709,54.33073641536155,-0.6163876,0.6692635846384379,1.5,432.6979166666667,1.8868764596905978,96,8.256767,16.66218900680542,0.14999999
255,97,5.9711647,400,5270.158329283975,54.331529167876035,-0.6163876,0.6684708321239625,1.5,432.49484536082474,0.5923665907343225,97,8.256767,16.84500503540039,0.14999999
255,98,7.707217,400,5323.351068547758,54.31990886273222,-0.6163876,0.6800911372677704,1.5,431.8775510204082,1.8072607362171285,98,8.256767,17.00648784637451,0.14999999
255,99,6.223319,400,5377.7279881651575,54.32048472894098,-0.6163876,0.6795152710590047,1.5,432.04040404040404,0.6230803825999689,99,8.256767,17.18537425994873,0.14999999
255,100,7.184113,400,5431.848544827867,54.31848544827867,-0.6163876,0.6815145517213165,1.5,431.75,0.8794433372901841,100,8.256767,17.35858416557312,0.14999999
255,101,5.480296,400,5487.322031169686,54.32992110068996,-0.6163876,0.6700788993100311,1.5,432.4257425742574,-0.4734863418185072,101,8.256767,17.558030366897583,0.14999999
255,102,4.699797,400,5543.815270614276,54.35113010406153,-0.6163876,0.6488698959384553,1.5,433.0882352941176,-1.493239444590686,102,8.256767,17.76486301422119,0.14999999
255,103,6.9869018,400,5596.287518784008,54.332888531883576,-0.6163876,0.6671114681164108,1.5,432.13592233009706,2.5277518302678574,103,8.256767,17.935001373291016,0.14999999
255,104,10.242654,400,5652.12278334305,54.347334455221635,-0.6163876,0.6526655447783489,1.5,432.78846153846155,-0.8352645590420186,104,8.256767,18.137371301651,0.14999999
255,105,7.1162615,400,5708.212584925683,54.3639293802446,-0.6163876,0.6360706197553929,1.5,433.42857142857144,-1.0898015826320409,105,8.256767,18.332409858703613,0.14999999
255,106,6.5449896,400,5763.687731493294,54.37441256125749,-0.6163876,0.6255874387424938,1.5,434.0566037735849,-0.47514656761190915,106,8.256767,18.538055896759033,0.14999999
255,107,7.933988,400,5817.625759330674,54.370334199352094,-0.6163876,0.6296658006478995,1.5,433.8130841121495,1.0619721626209009,107,8.256767,18.725383043289185,0.14999999
255,108,8.34838,400,5872.969115136932,54.37934365867529,-0.6163876,0.6206563413246947,1.5,434.4259259259259,-0.3433558062582219,108,8.256767,18.930893898010254,0.14999999
255,109,7.5765367,400,5925.843171592225,54.36553368433234,-0.6163876,0.6344663156676434,1.5,433.42201834862385,2.1259435447061055,109,8.256767,19.092034816741943,0.14999999
255,110,8.107228,400,5980.594753840294,54.36904321672995,-0.6163876,0.6309567832700401,1.5,433.42727272727274,0.24841775193127869,110,8.256767,19.27923274040222,0.14999999
255,111,6.9458866,400,6036.491952646617,54.38281038420376,-0.6163876,0.6171896157962291,1.5,434.02702702702703,-0.8971988063229865,111,8.256767,19.483947277069092,0.14999999
255,112,9.970339,400,6088.845751401927,54.36469420894578,-0.6163876,0.6353057910542066,1.5,433.13392857142856,2.6462012446897125,112,8.256767,19.649484872817993,0.14999999
255,113,9.403188,400,6142.7849250207455,54.3609285400066,-0.6163876,0.6390714599933875,1.5,432.85840707964604,1.0608263811816547,113,8.256767,19.838634729385376,0.14999999
255,114,8.026573,400,6197.2692885311335,54.362011302904676,-0.6163876,0.637988697095309,1.5,432.92105263157896,0.5156364896124311,114,8.256767,20.02836561203003,0.14999999
255,115,9.528866,400,6246.388367711794,54.31642058879821,-0.6163876,0.6835794112017819,1.5,431.4,5.880920819339693,115,8.256767,20.167845726013184,0.14999999
255,116,6.2008843,400,6301.969382425128,54.327322262285584,-0.6163876,0.6726777377144031,1.5,431.9913793103448,-0.5810147133341566,116,8.256767,20.371938228607178,0.14999999
255,117,7.3871307,400,6356.246278933258,54.32689127293383,-0.6163876,0.6731087270661649,1.5,431.8034188034188,0.7231034918705365,117,8.256767,20.557556867599487,0.14999999
255,118,7.194053,400,6412.118117606301,54.339984047511024,-0.6163876,0.6600159524889636,1.5,432.3813559322034,-0.8718386730435853,118,8.256767,20.754762411117554,0.14999999
255,119,10.293377,400,6467.001185794613,54.344547779786666,-0.6163876,0.6554522202133247,1.5,432.3193277310924,0.11693181168793698,119,8.256767,20.920631408691406,0.14999999
255,120,10.609057,400,6520.8189839360175,54.34015819946681,-0.6163876,0.6598418005331744,1.5,431.69166666666666,1.1822018585952956,120,8.256767,21.09091353416443,0.14999999
255,121,7.225723,400,6576.844130822171,54.354083725803065,-0.6163876,0.6459162741969212,1.5,432.25619834710744,-1.02514688615346,121,8.256767,21.295319318771362,0.14999999
255,122,5.8440514,400,6633.013575980253,54.36896373754306,-0.6163876,0.6310362624569236,1.5,432.8114754098361,-1.1694451580827898,122,8.256767,21.515470504760742,0.14999999
255,123,9.30932,400,6688.894012149328,54.38125213129535,-0.6163876,0.6187478687046386,1.5,433.3577235772358,-0.8804361690741292,123,8.256767,21.727546453475952,0.14999999
255,124,8.723775,400,6744.566486438523,54.39166521321389,-0.6163876,0.6083347867860917,1.5,433.89516129032256,-0.6724742891951734,124,8.256767,21.926074504852295,0.14999999
255,125,4.778199,400,6800.356666576089,54.402853332608714,-0.6163876,0.5971466673912715,1.5,434.424,-0.7901801375664187,125,8.256767,22.13046145439148,0.14999999
255,126,7.152446,400,6855.00805750635,54.404825853225,-0.6163876,0.5951741467749827,1.5,434.4761904761905,0.3486090697388844,126,8.256767,22.301138401031494,0.14999999
255,127,7.9866567,400,6907.660568056686,54.39102809493454,-0.6163876,0.6089719050654476,1.5,433.76377952755905,2.347489449664021,127,8.256767,22.46022629737854,0.14999999
255,128,7.5919294,400,6960.186715902893,54.376458717991355,-0.6163876,0.6235412820086281,1.5,432.9609375,2.4738521537925564,128,8.256767,22.601547718048096,0.14999999
255,129,9.743947,400,7014.057695923455,54.37254027847639,-0.6163876,0.6274597215235889,1.5,432.71317829457365,1.129019979438572,129,8.256767,22.7742121219635,0.14999999
255,130,10.086711,400,7062.7384193616135,54.328757072012415,-0.6163876,0.6712429279875753,1.5,431.3615384615385,6.3192765618418285,130,8.256767,22.931347370147705,0.14999999
255,131,6.922559,400,7118.852143984243,54.34238277850567,-0.6163876,0.65761722149431,1.5,431.8854961832061,-1.113724622630182,131,8.256767,23.138898134231567,0.14999999
255,132,7.5301948,400,7174.839104376739,54.35484169982378,-0.6163876,0.6451583001762079,1.5,432.4015151515151,-0.9869603924951702,132,8.256767,23.34126925468445,0.14999999
255,133,5.523989,400,7230.5150187722875,54.364774577235245,-0.6163876,0.635225422764744,1.5,432.78195488721803,-0.675914395548491,133,8.256767,23.544935703277588,0.14999999
255,134,6.63436,400,7286.300829711407,54.37537932620452,-0.6163876,0.6246206737954625,1.5,433.2835820895522,-0.7858109391189856,134,8.256767,23.755260944366455,0.14999999
255,135,4.471502,400,7341.8500876247035,54.38407472314595,-0.6163876,0.6159252768540379,1.5,433.77777777777777,-0.5492579132968529,135,8.256767,23.954668045043945,0.14999999
255,136,8.718305,400,7397.518562146042,54.39351883930914,-0.6163876,0.6064811606908559,1.5,434.0367647058824,-0.6684745213387103,136,8.256767,24.134525537490845,0.14999999
255,137,7.4915915,400,7450.1551355416805,54.38069442001227,-0.6163876,0.6193055799877248,1.5,433.3211678832117,2.363426604361891,137,8.256767,24.27889585494995,0.14999999
