Regret/t,Iteration,GridSize,MountainCar_std0_higher,ReturnMean,NumTrajectories,ReturnLastEpisode,MountainCar_std1_higher,ActionIn1,Regret,AvgEpLen,MinEpLen,TimeElapsed,MountainCar_mu0_higher,MountainCar_mu1_higher
6.017683198474425,1,400,0.14999999,-5.0525631984744255,1,-5.0525631984744255,0.14999999,-4.00228,6.017683198474425,500.0,500,0.15613532066345215,-2.0,-2.0
14.624914289276001,2,400,0.14999999,-13.659794289276,2,-22.267025380077577,0.14999999,3.4736712,29.249828578552002,500.0,500,0.65985107421875,2.0,2.0
19.71346342428792,3,400,0.14999999,-18.74834342428792,3,-28.925441694311754,0.14999999,-0.041431904,59.140390272863755,500.0,500,1.0601871013641357,2.0,-2.0
16.730939937660427,4,400,0.14999999,-15.765819937660428,4,-6.81824947777795,0.14999999,0.06436682,66.92375975064171,500.0,500,1.430065393447876,-2.0,2.0
13.625656499004402,5,400,0.14999999,-12.660536499004403,5,-0.2394027443803007,0.14999999,-0.39860776,68.128282495022,500.0,500,1.801140308380127,-0.5263158,-0.10526316
12.561909722635505,6,400,0.14999999,-11.596789722635506,6,-6.278055840791027,0.14999999,-2.0725815,75.37145833581303,500.0,500,2.1687467098236084,-2.0,-0.10526316
10.905988617585113,7,400,0.14999999,-9.940868617585114,7,-0.005341987282758031,0.14999999,0.10939412,76.34192032309579,500.0,500,2.6198222637176514,0.10526316,0.31578946
9.663384286577475,8,400,0.14999999,-8.698264286577476,8,-3.396952400436913e-05,0.14999999,-0.6949416,77.3070742926198,500.0,500,3.004962682723999,-0.10526316,-0.7368421
8.77398505924839,9,400,0.14999999,-7.80886505924839,9,-0.6936712406157063,0.14999999,-2.570353,78.96586553323552,500.0,500,3.390346050262451,-0.5263158,-2.0
