ReturnMean,Regret/t,Regret,AvgEpLen,MountainCar_std1_higher,NumTrajectories,MinEpLen,Iteration,GridSize,TimeElapsed,ActionIn1,ReturnLastEpisode,MountainCar_mu0_higher,MountainCar_std0_higher,MountainCar_mu1_higher
87.95149721121803,-32.95149721121802,-1054.4479107589766,511.90625,0.14999999,32,333,32,400,6.156002998352051,7.9697022,95.76076212036102,-0.6163876,0.14999999,8.256767
88.1322469787294,-33.132246978729384,-1093.3641502980697,512.8484848484849,0.14999999,33,333,33,400,6.391651630401611,7.6178727,93.9162395390931,-0.6163876,0.14999999,8.256767
88.3867720506452,-33.3867720506452,-1135.1502497219367,511.94117647058823,0.14999999,34,333,34,400,6.605544328689575,7.7896905,96.78609942386701,-0.6163876,0.14999999,8.256767
88.61047762662382,-33.610477626623805,-1176.3667169318333,515.3142857142857,0.14999999,35,333,35,400,6.874533414840698,7.925281,96.21646720989668,-0.6163876,0.14999999,8.256767
88.82300365090765,-33.82300365090762,-1217.6281314326745,510.30555555555554,0.14999999,36,333,36,400,7.022522211074829,7.805184,96.26141450084138,-0.6163876,0.14999999,8.256767
88.98546122642736,-33.98546122642735,-1257.4620653778118,505.56756756756755,0.14999999,37,333,37,400,7.174012184143066,7.6121087,94.83393394513715,-0.6163876,0.14999999,8.256767
89.12094932242157,-34.12094932242156,-1296.5960742520192,504.7631578947368,0.14999999,38,333,38,400,7.380383491516113,7.665063,94.1340088742074,-0.6163876,0.14999999,8.256767
89.0986652306706,-34.0986652306706,-1329.8479439961534,512.6153846153846,0.14999999,39,333,39,400,7.696517467498779,7.77601,88.25186974413427,-0.6163876,0.14999999,8.256767
89.14429385295533,-34.144293852955315,-1365.7717541182126,524.775,0.14999999,40,333,40,400,8.044880867004395,7.7047462,90.92381012205928,-0.6163876,0.14999999,8.256767
89.14760240790271,-34.1476024079027,-1400.0516987240107,531.1951219512196,0.14999999,41,333,41,400,8.366137981414795,7.4836955,89.27994460579814,-0.6163876,0.14999999,8.256767
89.23114275692258,-34.23114275692257,-1437.707995790748,526.2857142857143,0.14999999,42,325,42,400,8.566077709197998,7.2588344,92.65629706673737,-0.6163876,0.14999999,8.256767
89.34118241723492,-34.341182417234904,-1476.6708439411009,523.3023255813954,0.14999999,43,325,43,400,8.775079011917114,7.7158127,93.96284815035271,-0.6163876,0.14999999,8.256767
89.48061228481993,-34.48061228481991,-1517.146940532076,517.4545454545455,0.14999999,44,266,44,400,8.927642583847046,7.806125,95.47609659097525,-0.6163876,0.14999999,8.256767
89.42301331224188,-34.42301331224187,-1549.0355990508842,527.7777777777778,0.14999999,45,266,45,400,9.292305946350098,7.2892504,86.88865851880811,-0.6163876,0.14999999,8.256767
89.55128667165123,-34.551286671651226,-1589.3591868959563,523.695652173913,0.14999999,46,266,46,400,9.456372737884521,7.588459,95.32358784507201,-0.6163876,0.14999999,8.256767
89.68111227395403,-34.681112273954014,-1630.0122768758386,526.9574468085107,0.14999999,47,266,47,400,9.715670108795166,7.9767,95.65308997988224,-0.6163876,0.14999999,8.256767
89.757341373084,-34.75734137308399,-1668.3523859080315,522.9166666666666,0.14999999,48,266,48,400,9.906678199768066,7.5441246,93.34010903219284,-0.6163876,0.14999999,8.256767
89.8756907183452,-34.875690718345176,-1708.9088451989135,520.469387755102,0.14999999,49,266,49,400,10.105541229248047,7.864749,95.556459290882,-0.6163876,0.14999999,8.256767
89.990389808942,-34.99038980894197,-1749.5194904470986,518.18,0.14999999,50,266,50,400,10.289838552474976,7.8599277,95.61064524818512,-0.6163876,0.14999999,8.256767
90.04396645360542,-35.04396645360541,-1787.2422891338756,514.4313725490196,0.14999999,51,266,51,400,10.457707643508911,7.23875,92.72279868677685,-0.6163876,0.14999999,8.256767
90.12310042166749,-35.12310042166747,-1826.4012219267088,513.6346153846154,0.14999999,52,266,52,400,10.660014629364014,7.48404,94.15893279283326,-0.6163876,0.14999999,8.256767
90.17322326344826,-35.17322326344826,-1864.1808329627574,511.4339622641509,0.14999999,53,266,53,400,10.846751928329468,7.331268,92.77961103604869,-0.6163876,0.14999999,8.256767
90.09857771228079,-35.09857771228077,-1895.3231964631616,516.3888888888889,0.14999999,54,266,54,400,11.144392728805542,7.3357363,86.14236350040412,-0.6163876,0.14999999,8.256767
90.19414657644329,-35.19414657644326,-1935.6780617043794,511.74545454545455,0.14999999,55,261,55,400,11.283353090286255,7.3755527,95.3548652412179,-0.6163876,0.14999999,8.256767
90.25101201748093,-35.25101201748091,-1974.0566729789311,511.1607142857143,0.14999999,56,261,56,400,11.494491577148438,7.5185933,93.37861127455176,-0.6163876,0.14999999,8.256767
90.2993084636951,-35.29930846369507,-2012.060582430619,514.7719298245614,0.14999999,57,261,57,400,11.78054165840149,7.8702817,93.0039094516879,-0.6163876,0.14999999,8.256767
90.31115000281865,-35.31115000281862,-2048.04670016348,513.9310344827586,0.14999999,58,261,58,400,12.02307391166687,7.677972,90.98611773286127,-0.6163876,0.14999999,8.256767
90.40284225905044,-35.402842259050416,-2088.7676932839745,512.0847457627119,0.14999999,59,261,59,400,12.246789932250977,7.624906,95.72099312049431,-0.6163876,0.14999999,8.256767
90.53236779688956,-35.53236779688954,-2131.9420678133724,515.3,0.14999999,60,261,60,400,12.49928092956543,8.268577,98.17437452939791,-0.6163876,0.14999999,8.256767
90.60617083710851,-35.60617083710848,-2171.976421063617,515.2622950819672,0.14999999,61,261,61,400,12.723392009735107,7.8484874,95.03435325024496,-0.6163876,0.14999999,8.256767
90.60700245993434,-35.60700245993432,-2207.634152515928,515.5967741935484,0.14999999,62,261,62,400,12.912471532821655,7.4840603,90.65773145231041,-0.6163876,0.14999999,8.256767
90.65701794136815,-35.65701794136813,-2246.3921303061925,512.6666666666666,0.14999999,63,261,63,400,13.086748600006104,7.3677287,93.75797779026489,-0.6163876,0.14999999,8.256767
90.64328696941307,-35.64328696941306,-2281.170366042436,513.171875,0.14999999,64,261,64,400,13.300561666488647,7.470377,89.77823573624326,-0.6163876,0.14999999,8.256767
90.7036105509001,-35.703610550900095,-2320.734685808506,511.44615384615383,0.14999999,65,261,65,400,13.464509010314941,7.707548,94.56431976606999,-0.6163876,0.14999999,8.256767
90.68999017576736,-35.689990175767356,-2355.5393516006457,513.3333333333334,0.14999999,66,261,66,400,13.707304000854492,7.439566,89.80466579213956,-0.6163876,0.14999999,8.256767
90.7349042130168,-35.734904213016804,-2394.2385822721258,509.4925373134328,0.14999999,67,256,67,400,13.830106019973755,7.427628,93.6992306714803,-0.6163876,0.14999999,8.256767
90.74090617918921,-35.74090617918922,-2430.3816201848667,511.3970588235294,0.14999999,68,256,68,400,14.081660985946655,7.4925985,91.14303791274082,-0.6163876,0.14999999,8.256767
