MountainCar_mu0_higher,Iteration,ActionIn1,AvgEpLen,Regret,ReturnMean,MountainCar_mu1_higher,ReturnLastEpisode,GridSize,MountainCar_std1_higher,MountainCar_std0_higher,MinEpLen,TimeElapsed,Regret/t,NumTrajectories
-0.6163876,35,7.925281,490.1142857142857,-1279.7093712972444,91.56312489420698,8.256767,96.27031781086446,400,0.14999999,0.14999999,332,6.535414934158325,-36.563124894206986,35
-0.6163876,36,7.805184,488.80555555555554,-1319.732680527808,91.65924112577244,8.256767,95.02330923056371,400,0.14999999,0.14999999,332,6.7413551807403564,-36.659241125772446,36
-0.6163876,37,7.6121087,489.3243243243243,-1358.6076368089448,91.71912531916067,8.256767,93.87495628113673,400,0.14999999,0.14999999,332,6.967914819717407,-36.71912531916067,37
-0.6163876,38,7.665063,490.0,-1397.2937462670066,91.77088805965806,8.256767,93.68610945806178,400,0.14999999,0.14999999,332,7.1891467571258545,-36.77088805965807,38
-0.6163876,39,7.77601,484.2564102564103,-1437.7681811546167,91.86585079883632,8.256767,95.47443488761029,400,0.14999999,0.14999999,266,7.337677240371704,-36.86585079883633,39
-0.6163876,40,7.7047462,480.5,-1478.878108033916,91.9719527008479,8.256767,96.10992687929931,400,0.14999999,0.14999999,266,7.508673906326294,-36.9719527008479,40
-0.6163876,41,7.4836955,476.9512195121951,-1519.1046203176666,92.05133220286992,8.256767,95.22651228375052,400,0.14999999,0.14999999,266,7.666017532348633,-37.051332202869915,41
-0.6163876,42,7.2588344,473.42857142857144,-1557.4132116846945,92.08126694487368,8.256767,93.30859136702792,400,0.14999999,0.14999999,266,7.830950021743774,-37.081266944873676,42
-0.6163876,43,7.7158127,472.48837209302326,-1596.020926047919,92.11676572204462,8.256767,93.60771436322439,400,0.14999999,0.14999999,266,8.029206991195679,-37.116765722044626,43
-0.6163876,44,7.806125,467.6136363636364,-1636.0015348732832,92.18185306530188,8.256767,94.98060882536414,400,0.14999999,0.14999999,258,8.1743745803833,-37.18185306530189,44
-0.6163876,45,7.2892504,468.4,-1672.4955695066737,92.16656821125942,8.256767,91.49403463339065,400,0.14999999,0.14999999,258,8.393553018569946,-37.16656821125942,45
-0.6163876,46,7.588459,471.6521739130435,-1711.1417906654176,92.19873457968299,8.256767,93.64622115874381,400,0.14999999,0.14999999,258,8.64301609992981,-37.19873457968299,46
-0.6163876,47,7.9767,476.02127659574467,-1751.8025604171205,92.27239490249192,8.256767,95.66076975170282,400,0.14999999,0.14999999,258,8.899948120117188,-37.272394902491925,47
-0.6163876,48,7.5441246,474.4166666666667,-1790.7101237110496,92.30646091064688,8.256767,93.90756329392903,400,0.14999999,0.14999999,258,9.089359521865845,-37.30646091064687,48
-0.6163876,49,7.864749,475.16326530612247,-1829.8812066953935,92.34451442235499,8.256767,94.17108298434385,400,0.14999999,0.14999999,258,9.319672107696533,-37.34451442235497,49
-0.6163876,50,7.8599277,477.58,-1868.6730619114824,92.37346123822967,8.256767,93.79185521608882,400,0.14999999,0.14999999,258,9.592008113861084,-37.373461238229645,50
-0.6163876,51,7.23875,480.6666666666667,-1902.9201942784364,92.31216067212623,8.256767,89.24713236695406,400,0.14999999,0.14999999,258,9.828773021697998,-37.312160672126204,51
-0.6163876,52,7.48404,483.46153846153845,-1940.1888350298632,92.3113237505743,8.256767,92.26864075142673,400,0.14999999,0.14999999,258,10.074634313583374,-37.31132375057429,52
-0.6163876,53,7.331268,489.79245283018867,-1970.3358546302748,92.17614820057123,8.256767,85.14701960041145,400,0.14999999,0.14999999,258,10.34914517402649,-37.17614820057122,53
-0.6163876,54,7.3357363,488.1296296296296,-2006.6805067346668,92.16075012471607,8.256767,91.3446521043921,400,0.14999999,0.14999999,258,10.539973497390747,-37.16075012471605,54
-0.6163876,55,7.3755527,497.41818181818184,-1940.4113040706727,90.2802055285577,8.256767,-11.269202663994129,400,0.14999999,0.14999999,258,10.880734920501709,-35.28020552855769,55
-0.6163876,56,7.5185933,502.875,-1976.0033274121606,90.28577370378859,8.256767,90.59202334148789,400,0.14999999,0.14999999,258,11.171609878540039,-35.285773703788585,56
-0.6163876,57,7.8702817,501.7543859649123,-2015.5516168391591,90.36055468138878,8.256767,94.54828942699861,400,0.14999999,0.14999999,258,11.369243383407593,-35.360554681388756,57
-0.6163876,58,7.677972,502.5,-2049.830092732139,90.34189815055414,8.256767,89.27847589297978,400,0.14999999,0.14999999,258,11.591931581497192,-35.341898150554115,58
-0.6163876,59,7.624906,503.54237288135596,-2088.566347174045,90.39942961311942,8.256767,93.73625444190593,400,0.14999999,0.14999999,258,11.86018443107605,-35.39942961311941,59
-0.6163876,60,8.268577,500.96666666666664,-2132.0602096726734,90.53433682787791,8.256767,98.49386249862823,400,0.14999999,0.14999999,258,12.031542301177979,-35.53433682787789,60
-0.6163876,61,7.8484874,499.4590163934426,-2172.5587046766645,90.61571647010928,8.256767,95.49849500399132,400,0.14999999,0.14999999,258,12.247750997543335,-35.615716470109255,61
-0.6163876,62,7.4840603,503.96774193548384,-2204.839817957771,90.56193254770601,8.256767,87.28111328110673,400,0.14999999,0.14999999,258,12.536660194396973,-35.561932547705986,62
-0.6163876,63,7.3677287,506.6507936507937,-2240.5448404088124,90.56420381601292,8.256767,90.70502245104119,400,0.14999999,0.14999999,258,12.802589893341064,-35.5642038160129,63
-0.6163876,64,7.470377,503.9375,-2278.086514731792,90.59510179268426,8.256767,92.54167432297929,400,0.14999999,0.14999999,258,12.956573963165283,-35.59510179268425,64
-0.6163876,65,7.707548,502.3538461538462,-2317.842066794303,90.65910871991237,8.256767,94.75555206251123,400,0.14999999,0.14999999,258,13.12600827217102,-35.65910871991235,65
-0.6163876,66,7.439566,499.7878787878788,-2355.313355288906,90.68656598922585,8.256767,92.47128849460341,400,0.14999999,0.14999999,258,13.304593086242676,-35.686565989225855,66
-0.6163876,67,7.427628,496.14925373134326,-2394.2733271008037,90.73542279254933,8.256767,93.95997181189759,400,0.14999999,0.14999999,256,13.460474014282227,-35.73542279254931,67
-0.6163876,68,7.4925985,495.7352941176471,-2431.6772835162087,90.75996005170896,8.256767,92.40395641540493,400,0.14999999,0.14999999,256,13.70310115814209,-35.75996005170895,68
-0.6163876,69,7.6651525,496.40579710144925,-2470.750052880644,90.80797178087892,8.256767,94.07276936443546,400,0.14999999,0.14999999,256,13.93575143814087,-35.8079717808789,69
-0.6163876,70,7.7666316,494.1714285714286,-2513.146152326305,90.9020878903758,8.256767,97.39609944566087,400,0.14999999,0.14999999,256,14.114454507827759,-35.90208789037579,70
-0.6163876,71,7.545318,498.1830985915493,-2545.2270714763604,90.84826861234312,8.256767,87.08091915005528,400,0.14999999,0.14999999,256,14.389952421188354,-35.848268612343105,71
-0.6163876,72,7.619423,496.875,-2585.6157142579987,90.91132936469444,8.256767,95.38864278163818,400,0.14999999,0.14999999,256,14.572050094604492,-35.911329364694424,72
-0.6163876,73,7.7007203,496.5068493150685,-2624.5823368990164,90.95318269724682,8.256767,93.96662264101771,400,0.14999999,0.14999999,256,14.762399673461914,-35.9531826972468,73
-0.6163876,74,7.699974,497.31081081081084,-2660.9867653708375,90.95928061311945,8.256767,91.40442847182118,400,0.14999999,0.14999999,256,14.98506212234497,-35.959280613119425,74
-0.6163876,75,7.581307,497.05333333333334,-2700.107250956408,91.00143001275212,8.256767,94.12048558557049,400,0.14999999,0.14999999,256,15.18336534500122,-36.0014300127521,75
-0.6163876,76,7.2979426,501.11842105263156,-2731.3546085572552,90.93887642838494,8.256767,86.24735760084741,400,0.14999999,0.14999999,256,15.479779243469238,-35.93887642838494,76
-0.6163876,77,7.607875,503.85714285714283,-2765.5940511067915,90.91680585852977,8.256767,89.23944254953618,400,0.14999999,0.14999999,256,15.728177309036255,-35.91680585852976,77
-0.6163876,78,7.2846904,510.20512820512823,-2696.7928316780617,89.57426707279566,8.256767,-13.801219428730038,400,0.14999999,0.14999999,256,16.053438186645508,-34.574267072795664,78
-0.6163876,79,7.795714,509.8354430379747,-2737.8486073069253,89.65631148489778,8.256767,96.0557756288634,400,0.14999999,0.14999999,256,16.29853343963623,-34.656311484897785,79
-0.6163876,80,7.2986784,506.7125,-2776.9990214820714,89.7124877685259,8.256767,94.15041417514617,400,0.14999999,0.14999999,256,16.45930552482605,-34.71248776852589,80
-0.6163876,81,7.357464,505.5432098765432,-2814.458097378376,89.74639626393056,8.256767,92.45907589630436,400,0.14999999,0.14999999,256,16.68375825881958,-34.74639626393056,81
-0.6163876,82,7.462457,511.5609756097561,-2747.9037378422754,88.51102119319847,8.256767,-11.554359536100367,400,0.14999999,0.14999999,256,17.05994415283203,-33.51102119319848,82
-0.6163876,83,7.5616913,512.4096385542168,-2787.4172415492676,88.58334025962974,8.256767,94.51350370699234,400,0.14999999,0.14999999,256,17.309937715530396,-33.58334025962973,83
-0.6163876,84,7.7449164,510.5,-2826.5937175736926,88.64992520921062,8.256767,94.17647602442489,400,0.14999999,0.14999999,256,17.535534143447876,-33.64992520921063,84
-0.6163876,85,7.5907726,507.5764705882353,-2867.275873353407,88.73265733356949,8.256767,95.68215577971418,400,0.14999999,0.14999999,256,17.697037935256958,-33.73265733356949,85
-0.6163876,86,7.581856,505.6279069767442,-2908.0348461681124,88.81435867637339,8.256767,95.75897281470525,400,0.14999999,0.14999999,256,17.868917226791382,-33.8143586763734,86
-0.6163876,87,7.7607417,505.735632183908,-2949.758997867619,88.90527583755883,8.256767,96.72415169950663,400,0.14999999,0.14999999,256,18.07614803314209,-33.90527583755884,87
-0.6163876,88,7.7151775,505.40909090909093,-2990.7830154811636,88.98617063046775,8.256767,96.02401761354452,400,0.14999999,0.14999999,256,18.291884899139404,-33.98617063046777,88
-0.6163876,89,7.4436183,505.7191011235955,-3026.3046790657886,89.00342336028974,8.256767,90.52166358462499,400,0.14999999,0.14999999,256,18.50957703590393,-34.00342336028976,89
-0.6163876,90,7.8792977,505.4222222222222,-3066.65319940244,89.07392443780486,8.256767,95.34852033665118,400,0.14999999,0.14999999,256,18.742384433746338,-34.07392443780489,90
-0.6163876,91,7.637046,504.989010989011,-3103.3683165213856,89.10294853320201,8.256767,91.71511711894554,400,0.14999999,0.14999999,256,18.971644639968872,-34.10294853320204,91
-0.6163876,92,7.5630293,502.3478260869565,-3143.889700611082,89.17271413707695,8.256767,95.52138408969628,400,0.14999999,0.14999999,256,19.12122678756714,-34.17271413707698,92
-0.6163876,93,7.7803,501.2795698924731,-3184.006241121933,89.23662624862291,8.256767,95.11654051085101,400,0.14999999,0.14999999,256,19.32619023323059,-34.23662624862293,93
-0.6163876,94,7.760689,499.56382978723406,-3223.795572039383,89.29569757488704,8.256767,94.7893309174499,400,0.14999999,0.14999999,256,19.477551698684692,-34.29569757488705,94
-0.6163876,95,7.4555845,497.82105263157894,-3264.7416700430035,89.36570178992633,8.256767,95.9460980036205,400,0.14999999,0.14999999,256,19.676024913787842,-34.365701789926355,95
-0.6163876,96,7.8110137,497.2395833333333,-3305.8945264554172,89.4364013172439,8.256767,96.1528564124136,400,0.14999999,0.14999999,256,19.878416061401367,-34.43640131724393,96
-0.6163876,97,7.479701,495.58762886597935,-3345.518334666597,89.48987973883087,8.256767,94.62380821118013,400,0.14999999,0.14999999,256,20.035361528396606,-34.4898797388309,97
-0.6163876,98,7.7681074,494.0204081632653,-3387.4667962829744,89.56598771717319,8.256767,96.94846161637746,400,0.14999999,0.14999999,256,20.223260164260864,-34.56598771717321,98
-0.6163876,99,7.6514044,496.17171717171715,-3426.778798221622,89.61392725476384,8.256767,94.31200193864743,400,0.14999999,0.14999999,256,20.512078046798706,-34.61392725476386,99
-0.6163876,100,7.616464,496.99,-3465.045400868703,89.650454008687,8.256767,93.2666026470811,400,0.14999999,0.14999999,256,20.731854915618896,-34.65045400868703,100
-0.6163876,101,7.569563,499.5940594059406,-3505.1350690108848,89.70430761396914,8.256767,95.08966814218181,400,0.14999999,0.14999999,256,21.00037431716919,-34.704307613969156,101
-0.6163876,102,7.1532235,501.9117647058824,-3537.464877845844,89.68102821417492,8.256767,87.32980883495922,400,0.14999999,0.14999999,256,21.267724752426147,-34.681028214174944,102
-0.6163876,103,7.607552,500.29126213592235,-3577.480513997341,89.732820524246,8.256767,95.01563615149674,400,0.14999999,0.14999999,256,21.495712280273438,-34.73282052424603,103
-0.6163876,104,7.895296,502.2019230769231,-3613.4620716349673,89.74482761187465,8.256767,90.98155763762617,400,0.14999999,0.14999999,256,21.905864238739014,-34.74482761187468,104
-0.6163876,105,7.490221,502.8857142857143,-3649.0682034836072,89.75303050936765,8.256767,90.60613184863995,400,0.14999999,0.14999999,256,22.14889907836914,-34.75303050936769,105
-0.6163876,106,7.680431,501.33962264150944,-3690.464209464504,89.81570008928773,8.256767,96.39600598089669,400,0.14999999,0.14999999,256,22.338674306869507,-34.81570008928777,106
-0.6163876,107,7.81405,501.803738317757,-3730.7324759338226,89.86665865358708,8.256767,95.26826646931862,400,0.14999999,0.14999999,256,22.59443235397339,-34.86665865358713,107
-0.6163876,108,7.931459,501.9537037037037,-3772.835661236848,89.93366352997076,8.256767,97.10318530302551,400,0.14999999,0.14999999,256,22.833120584487915,-34.933663529970815,108
-0.6163876,109,7.4159856,501.9633027522936,-3806.6274439456965,89.92318755913479,8.256767,88.79178270884876,400,0.14999999,0.14999999,256,23.101858377456665,-34.92318755913483,109
-0.6163876,110,7.620453,501.6909090909091,-3843.913429448535,89.94466754044119,8.256767,92.28598550283864,400,0.14999999,0.14999999,256,23.2960467338562,-34.94466754044123,110
-0.6163876,111,7.541588,500.3243243243243,-3882.6283977898206,89.97863421432265,8.256767,93.71496834128531,400,0.14999999,0.14999999,256,23.45243239402771,-34.97863421432271,111
-0.6163876,112,7.9060636,498.83035714285717,-3923.122265827715,90.02787737346169,8.256767,95.49386803789453,400,0.14999999,0.14999999,256,23.60482144355774,-35.02787737346174,112
-0.6163876,113,7.891631,497.39823008849555,-3963.514088686655,90.07534591758098,8.256767,95.39182285894022,400,0.14999999,0.14999999,256,23.758310317993164,-35.07534591758102,113
-0.6163876,114,7.7493224,497.55263157894734,-4003.911873080869,90.12203397439355,8.256767,95.39778439421389,400,0.14999999,0.14999999,256,23.961214542388916,-35.12203397439359,114
-0.6163876,115,7.7075753,499.0608695652174,-4038.808913625217,90.12007750978444,8.256767,89.89704054434783,400,0.14999999,0.14999999,256,24.298238039016724,-35.120077509784494,115
-0.6163876,116,7.599281,499.4741379310345,-4078.4834484218495,90.15934007260209,8.256767,94.67453479663244,400,0.14999999,0.14999999,256,24.54761242866516,-35.15934007260215,116
-0.6163876,117,7.647269,499.2564102564103,-4117.76504619879,90.19457304443405,8.256767,94.2815977769405,400,0.14999999,0.14999999,256,24.765523195266724,-35.1945730444341,117
-0.6163876,118,7.575795,499.7118644067797,-4154.892520369266,90.21095356245135,8.256767,92.12747417047646,400,0.14999999,0.14999999,256,24.99003839492798,-35.21095356245141,118
-0.6163876,119,7.757799,497.672268907563,-4194.434298163649,90.24734704339197,8.256767,94.54177779438305,400,0.14999999,0.14999999,256,25.136709213256836,-35.24734704339201,119
-0.6163876,120,7.721278,499.40833333333336,-4225.3148591445515,90.21095715953788,8.256767,85.8805609809024,400,0.14999999,0.14999999,256,25.437421798706055,-35.21095715953793,120
-0.6163876,121,7.5324516,498.0330578512397,-4263.991541678697,90.23959951800572,8.256767,93.67668253414544,400,0.14999999,0.14999999,256,25.616673946380615,-35.23959951800576,121
-0.6163876,122,7.3464313,500.09016393442624,-4297.138803270571,90.22244920713578,8.256767,88.14726159187353,400,0.14999999,0.14999999,256,25.975356340408325,-35.222449207135824,122
-0.6163876,123,7.797719,499.8617886178862,-4336.578677850695,90.2567372182983,8.256767,94.43987458012458,400,0.14999999,0.14999999,256,26.188767671585083,-35.25673721829833,123
-0.6163876,124,7.8064036,499.38709677419354,-4376.175696962631,90.29173949163408,8.256767,94.59701911193564,400,0.14999999,0.14999999,256,26.392516136169434,-35.291739491634125,124
-0.6163876,125,7.3644614,500.16,-4413.532464844905,90.30825971875919,8.256767,92.35676788227332,400,0.14999999,0.14999999,256,26.634064435958862,-35.30825971875924,125
-0.6163876,126,7.604088,503.0238095238095,-4448.941216216602,90.30905727156028,8.256767,90.40875137169647,400,0.14999999,0.14999999,256,26.981074810028076,-35.309057271560334,126
-0.6163876,127,7.784144,501.74015748031496,-4489.679766050249,90.35180918149798,8.256767,95.73854983364751,400,0.14999999,0.14999999,256,27.146791458129883,-35.35180918149802,127
-0.6163876,128,7.596651,500.9765625,-4528.054732953236,90.37542760119712,8.256767,93.3749669029872,400,0.14999999,0.14999999,256,27.328416347503662,-35.37542760119716,128
-0.6163876,129,7.9488025,499.71317829457365,-4569.756347330701,90.42446780876509,8.256767,96.70161437746472,400,0.14999999,0.14999999,256,27.499267101287842,-35.42446780876512,129
-0.6163876,130,7.858424,501.0846153846154,-4606.152293712595,90.43194072086608,8.256767,91.39594638189355,400,0.14999999,0.14999999,256,27.77602243423462,-35.431940720866116,130
-0.6163876,131,7.4663763,500.3587786259542,-4643.381893392011,90.44566330833592,8.256767,92.22959967941676,400,0.14999999,0.14999999,256,27.945755004882812,-35.44566330833596,131
-0.6163876,132,7.5675607,499.8484848484849,-4682.136527701553,90.47073127046627,8.256767,93.75463430954204,400,0.14999999,0.14999999,256,28.111865282058716,-35.47073127046631,132
-0.6163876,133,7.2670608,499.7518796992481,-4717.063022758667,90.46663926886212,8.256767,89.9264950571144,400,0.14999999,0.14999999,256,28.30233383178711,-35.46663926886216,133
-0.6163876,134,7.5641212,499.55223880597015,-4756.287393193922,90.49468203876057,8.256767,94.22437043525534,400,0.14999999,0.14999999,256,28.48867392539978,-35.494682038760615,134
-0.6163876,135,7.4352307,499.5111111111111,-4796.07696445253,90.52649603298167,8.256767,94.78957125860804,400,0.14999999,0.14999999,256,28.67539405822754,-35.526496032981704,135
-0.6163876,136,7.536385,499.9852941176471,-4830.4029494048655,90.517668745624,8.256767,89.32598495233583,400,0.14999999,0.14999999,256,28.902987003326416,-35.51766874562401,136
-0.6163876,137,7.6270494,500.021897810219,-4869.550813185873,90.5441665196049,8.256767,94.14786378100784,400,0.14999999,0.14999999,256,29.098185062408447,-35.544166519604914,137
-0.6163876,138,7.756581,502.9710144927536,-4910.101228823575,90.58044368712736,8.256767,95.55041563770203,400,0.14999999,0.14999999,256,29.406248331069946,-35.58044368712736,138
-0.6163876,139,7.4269443,503.7410071942446,-4946.3376774626695,90.58516314721345,8.256767,91.23644863909459,400,0.14999999,0.14999999,256,29.6552996635437,-35.58516314721345,139
-0.6163876,140,7.8321075,503.12142857142857,-4985.953720017392,90.61395514298137,8.256767,94.61604255472237,400,0.14999999,0.14999999,256,29.884758949279785,-35.61395514298137,140
-0.6163876,141,7.581915,502.43971631205676,-5026.4359051005495,90.64848159645778,8.256767,95.48218508315773,400,0.14999999,0.14999999,256,30.103771686553955,-35.6484815964578,141
-0.6163876,142,7.8298364,501.84507042253523,-5064.332379785508,90.66431253370075,8.256767,92.89647468495866,400,0.14999999,0.14999999,256,30.280059576034546,-35.66431253370076,142
-0.6163876,143,7.7313914,502.9020979020979,-5104.795016153966,90.69786724583192,8.256767,95.46263636845784,400,0.14999999,0.14999999,256,30.519793033599854,-35.69786724583193,143
-0.6163876,144,7.4687676,503.6736111111111,-5143.946476906014,90.72185053406955,8.256767,94.15146075204873,400,0.14999999,0.14999999,256,30.78186798095703,-35.721850534069546,144
-0.6163876,145,7.7579956,505.5655172413793,-5179.2830213570915,90.71919325073857,8.256767,90.33654445107736,400,0.14999999,0.14999999,256,31.03389263153076,-35.71919325073856,145
-0.6163876,146,7.773999,505.0753424657534,-5218.187204785357,90.7410082519545,8.256767,93.90418342826543,400,0.14999999,0.14999999,256,31.21418333053589,-35.7410082519545,146
-0.6163876,147,7.712865,505.0816326530612,-5256.8542861254855,90.76091351105774,8.256767,93.6670813401286,400,0.14999999,0.14999999,256,31.47455072402954,-35.76091351105772,147
-0.6163876,148,7.5356197,503.8716216216216,-5295.030322674126,90.77723190996032,8.256767,93.17603654864061,400,0.14999999,0.14999999,256,31.682504892349243,-35.777231909960314,148
-0.6163876,149,7.8517447,504.81208053691273,-5330.739265271544,90.77677359242648,8.256767,90.70894259741826,400,0.14999999,0.14999999,256,31.965598106384277,-35.77677359242647,149
-0.6163876,150,7.1033134,506.3666666666667,-5363.960749263077,90.75973832842053,8.256767,88.22148399153238,400,0.14999999,0.14999999,256,32.300889015197754,-35.75973832842051,150
-0.6163876,151,8.1064625,505.92715231788077,-5403.530253283037,90.78496856478834,8.256767,94.56950401996062,400,0.14999999,0.14999999,256,32.500099897384644,-35.78496856478833,151
-0.6163876,152,8.098653,504.79605263157896,-5443.908918429016,90.81519025282249,8.256767,95.37866514597889,400,0.14999999,0.14999999,256,32.703521966934204,-35.815190252822475,152
-0.6163876,153,8.022965,505.30065359477123,-5483.197173399783,90.83789002222083,8.256767,94.28825497076758,400,0.14999999,0.14999999,256,33.00405240058899,-35.837890022220805,153
-0.6163876,154,7.7627587,505.56493506493507,-5522.46583911884,90.860167786486,8.256767,94.26866571905674,400,0.14999999,0.14999999,256,33.27910614013672,-35.860167786485974,154
-0.6163876,155,7.7366133,506.8516129032258,-5562.424499877829,90.88660967663118,8.256767,94.95866075898805,400,0.14999999,0.14999999,256,33.65083932876587,-35.88660967663115,155
-0.6163876,156,7.452307,505.71153846153845,-5602.03807134161,90.91050045731804,8.256767,94.61357146378158,400,0.14999999,0.14999999,256,33.8419885635376,-35.91050045731801,156
-0.6163876,157,7.4125285,505.0636942675159,-5639.403081295474,90.91976484901579,8.256767,92.36500995386427,400,0.14999999,0.14999999,256,34.08369064331055,-35.91976484901576,157
