Regret,MountainCar_mu0_higher,AvgEpLen,MountainCar_std1_higher,TimeElapsed,GridSize,ActionIn1,Iteration,MinEpLen,ReturnLastEpisode,MountainCar_mu1_higher,ReturnMean,NumTrajectories,Regret/t,MountainCar_std0_higher
56.35996814791541,1.0,494.57142857142856,1.5,2.2077643871307373,400,-2.28801,14,424,-5.604342274347772,-3.6842105,-3.425712010565386,14,4.025712010565386,0.14999999
58.968802545638574,-1.0,494.93333333333334,1.5,2.3923168182373047,400,-1.3631884,15,424,-2.008834397723162,-1.5789474,-3.331253503042571,15,3.9312535030425715,0.14999999
70.06724248424476,1.0,495.25,1.5,2.5803799629211426,400,-1.0805457,16,424,-10.49843993860618,-0.5263158,-3.779202655265297,16,4.379202655265297,0.14999999
68.46657326946323,-1.0,485.1764705882353,1.5,2.7671778202056885,400,11.09683,17,324,2.2006692147815343,10.0,-3.4274454864390127,17,4.027445486439014,0.14999999
69.09621956901063,0.05263158,486.0,1.5,2.955676555633545,400,-2.101556,18,324,-0.02964629954739866,-2.631579,-3.2386788649450344,18,3.838678864945035,0.14999999
63.85442621570291,-0.68421054,474.57894736842104,1.5,3.074047327041626,400,12.5299425,19,269,5.841793353307723,10.0,-2.760759274510679,19,3.3607592745106794,0.14999999
63.61818841257627,-0.2631579,473.8,1.5,3.2448368072509766,400,6.5305657,20,269,0.8362378031266338,10.0,-2.580909420628813,20,3.1809094206288138,0.14999999
64.5066255431031,-0.68421054,475.0,1.5,3.445864200592041,400,9.413252,21,269,-0.2884371305268294,10.0,-2.4717440734810996,21,3.0717440734811,0.14999999
59.18019572673171,-0.7894737,465.1818181818182,1.5,3.6290829181671143,400,8.578665,22,259,5.926429816371389,10.0,-2.0900088966696226,22,2.690008896669623,0.14999999
59.26454702748502,0.47368422,465.9130434782609,1.5,3.863020181655884,400,9.213304,23,259,0.5156486992466869,10.0,-1.9767194359776092,23,2.5767194359776098,0.14999999
57.90117647160637,0.15789473,461.6666666666667,1.5,4.043262481689453,400,11.386504,24,259,1.9633705558786558,10.0,-1.812549019650265,24,2.4125490196502652,0.14999999
60.96654840758057,-0.8947368,463.2,1.5,4.255945682525635,400,12.386273,25,259,-2.465371935974201,10.0,-1.8386619363032224,25,2.4386619363032227,0.14999999
66.32207267488388,0.7894737,464.61538461538464,1.5,4.440088748931885,400,11.621514,26,259,-4.755524267303321,10.0,-1.9508489490339955,26,2.5508489490339956,0.14999999
66.11257973953782,-0.05263158,464.8888888888889,1.5,4.6326892375946045,400,7.801514,27,259,0.8094929353460661,10.0,-1.8486140644273266,27,2.4486140644273267,0.14999999
64.09535326618142,-0.68421054,460.2857142857143,1.5,4.829540729522705,400,8.3663025,28,259,2.6172264733563955,10.0,-1.6891197595064793,28,2.2891197595064794,0.14999999
66.11320777561978,0.36842105,461.6551724137931,1.5,5.054237127304077,400,8.416467,29,259,-1.4178545094383688,8.947369,-1.6797657853661998,29,2.2797657853661994,0.14999999
63.96465476525549,-0.68421054,457.5,1.5,5.241616249084473,400,8.687537,30,259,2.7485530103642923,10.0,-1.53215515884185,30,2.1321551588418495,0.14999999
63.39644949604429,-0.68421054,455.9032258064516,1.5,5.44758677482605,400,8.759391,31,259,1.1682052692112008,10.0,-1.445046757936913,31,2.0450467579369125,0.14999999
61.5432406161514,-0.68421054,452.125,1.5,5.645651817321777,400,11.457346,32,259,2.4532088798928906,10.0,-1.3232262692547316,32,1.9232262692547313,0.14999999
63.91558996935035,-1.0,453.57575757575756,1.5,5.909527063369751,400,-0.03618014,33,259,-1.7723493531989478,1.5789474,-1.3368360596772837,33,1.9368360596772833,0.14999999
62.59039743574037,-0.68421054,451.1764705882353,1.5,6.084027290344238,400,8.421701,34,259,1.9251925336099762,10.0,-1.2408940422276584,34,1.840894042227658,0.14999999
64.48907304823537,-1.0,452.57142857142856,1.5,6.274663209915161,400,-7.7764063,35,259,-1.298675612494992,-7.894737,-1.2425449442352965,35,1.8425449442352964,0.14999999
62.37503604974643,-0.68421054,449.22222222222223,1.5,6.434253931045532,400,10.024546,36,259,2.714036998488943,10.0,-1.1326398902707342,36,1.732639890270734,0.14999999
62.69895129674733,-0.68421054,448.81081081081084,1.5,6.643664598464966,400,8.845298,37,259,0.27608475299909485,10.0,-1.0945662512634415,37,1.6945662512634414,0.14999999
65.02425852303385,-1.0,450.1578947368421,1.5,6.860266447067261,400,-6.976366,38,259,-1.7253072262865219,-5.7894735,-1.1111646979745753,38,1.711164697974575,0.14999999
63.33755813254962,-0.68421054,446.8974358974359,1.5,7.037718772888184,400,11.717985,39,259,2.2867003904842313,10.0,-1.024039952116657,39,1.6240399521166569,0.14999999
61.37758244633572,-0.68421054,443.975,1.5,7.21772313117981,400,9.327353,40,259,2.559975686213897,10.0,-0.9344395611583932,40,1.534439561158393,0.14999999
59.70047304247897,-0.68421054,441.2439024390244,1.5,7.397093057632446,400,8.294212,41,259,2.277109403856756,10.0,-0.8561090985970482,41,1.456109098597048,0.14999999
61.29515356549503,-0.68421054,442.4761904761905,1.5,7.608927965164185,400,7.7001457,42,259,-0.994680523016056,10.0,-0.8594084182260722,42,1.459408418226072,0.14999999
60.92231002006702,-1.0,439.90697674418607,1.5,7.7971510887146,400,5.1155334,43,259,0.972843545428006,4.736842,-0.8167979074434192,43,1.4167979074434192,0.14999999
60.72066074358943,-1.0,437.4318181818182,1.5,7.964948415756226,400,7.490818,44,259,0.8016492764775967,5.7894735,-0.7800150168997597,44,1.3800150168997598,0.14999999
62.69842861870917,-0.68421054,438.8222222222222,1.5,8.177021503448486,400,6.9797378,45,259,-1.377767875119745,10.0,-0.7932984137490927,45,1.3932984137490927,0.14999999
68.56797206727981,1.0,440.1521739130435,1.5,8.389136791229248,400,-2.857544,46,259,-5.269543448570633,-2.631579,-0.8906080884191262,46,1.4906080884191264,0.14999999
69.19745905440962,-0.15789473,441.4255319148936,1.5,8.605468511581421,400,-0.71542335,47,259,-0.029486987129803712,-1.5789474,-0.8722863628597788,47,1.472286362859779,0.14999999
70.67125086699507,-0.7894737,442.5,1.5,8.880025863647461,400,9.182524,48,259,-0.873791812585446,10.0,-0.8723177263957301,48,1.4723177263957306,0.14999999
69.13392896308963,-1.0,439.9795918367347,1.5,9.044468879699707,400,10.684855,49,259,2.137321903905442,10.0,-0.8108965094508083,49,1.4108965094508088,0.14999999
69.98142857933365,-1.0,439.68,1.5,9.223871946334839,400,10.259998,50,259,-0.24749961624401773,10.0,-0.7996285715866724,50,1.399628571586673,0.14999999
64.88065051687732,-0.68421054,436.0980392156863,1.5,9.346768379211426,400,7.213135,51,257,5.7007780624563225,10.0,-0.6721696179779864,51,1.2721696179779867,0.14999999
63.16104428819741,-0.68421054,434.11538461538464,1.5,9.506396293640137,400,7.5745687,52,257,2.3196062286799135,10.0,-0.614635467080719,52,1.2146354670807193,0.14999999
65.32393731897518,-0.68421054,435.35849056603774,1.5,9.73215651512146,400,8.054745,53,257,-1.5628930307777784,10.0,-0.6325271192259465,53,1.2325271192259468,0.14999999
63.83889249931573,-0.68421054,433.2962962962963,1.5,9.940123558044434,400,8.0007715,54,257,2.0850448196594495,10.0,-0.582201712950291,54,1.1822017129502913,0.14999999
62.21112640888485,-0.68421054,431.4,1.5,10.243120431900024,400,7.6580696,55,257,2.227766090430883,10.0,-0.5311113892524515,55,1.1311113892524518,0.14999999
62.39471513737388,-0.68421054,431.07142857142856,1.5,10.677986145019531,400,8.018255,56,257,0.4164112715109691,10.0,-0.514191341738819,56,1.1141913417388192,0.14999999
63.83582342745932,-0.68421054,432.280701754386,1.5,11.174214363098145,400,-1.5441512,57,257,-0.8411082900854349,-2.631579,-0.5199267267975315,57,1.119926726797532,0.14999999
64.53986802927673,0.36842105,433.44827586206895,1.5,11.480414390563965,400,-7.6465154,58,257,-0.10404460181742063,-10.0,-0.5127563453323571,58,1.1127563453323575,0.14999999
70.4292708022677,1.0,434.5762711864407,1.5,11.743343830108643,400,-9.929549,59,257,-5.2894027729909565,-10.0,-0.5937164542757232,59,1.1937164542757237,0.14999999
71.15197396379634,-0.2631579,435.6666666666667,1.5,11.972008466720581,400,-7.122116,60,257,-0.12270316152863875,-8.947369,-0.5858662327299384,60,1.185866232729939,0.14999999
72.53220901283206,0.36842105,436.72131147540983,1.5,12.176539421081543,400,-6.5554585,61,257,-0.780235049035723,-7.894737,-0.5890526067677382,61,1.1890526067677387,0.14999999
73.34939410909195,-0.15789473,437.741935483871,1.5,12.391013383865356,400,-10.37425,62,257,-0.21718509625988686,-10.0,-0.583054743695031,62,1.1830547436950314,0.14999999
74.74800358117726,-0.47368422,438.73015873015873,1.5,12.6151282787323,400,2.5238922,63,257,-0.7986094720853171,4.736842,-0.5864762473202736,63,1.186476247320274,0.14999999
75.90072670201317,-0.68421054,439.109375,1.5,12.83386516571045,400,9.031864,64,257,-0.5527231208359216,10.0,-0.5859488547189556,64,1.1859488547189558,0.14999999
76.67025474681223,-0.68421054,439.53846153846155,1.5,13.035887002944946,400,10.014359,65,257,-0.16952804479905392,10.0,-0.5795423807201878,65,1.1795423807201881,0.14999999
74.26075067297103,0.05263158,438.09090909090907,1.5,13.229186058044434,400,9.525175,66,257,3.0095040738412067,10.0,-0.5251628889844092,66,1.1251628889844094,0.14999999
73.06732733557138,0.05263158,437.34328358208955,1.5,13.420419454574585,400,10.186495,67,257,1.793423337399657,10.0,-0.4905571244115126,67,1.090557124411513,0.14999999
73.68031815136622,0.05263158,438.2647058823529,1.5,13.612175703048706,400,9.472289,68,257,-0.01299081579484113,10.0,-0.4835340904612675,68,1.083534090461268,0.14999999
72.66800388494177,-0.68421054,437.2173913043478,1.5,13.761150598526001,400,9.166096,69,257,1.612314266424456,10.0,-0.4531594765933585,69,1.053159476593359,0.14999999
73.82175891468317,-0.68421054,438.1142857142857,1.5,13.999436616897583,400,8.742512,70,257,-0.553755029741411,10.0,-0.4545965559240449,70,1.0545965559240453,0.14999999
71.46077754407716,0.05263158,436.7887323943662,1.5,14.139713287353516,400,10.505496,71,257,2.960981370606011,10.0,-0.4064898245644667,71,1.0064898245644671,0.14999999
68.34657344521561,0.05263158,435.22222222222223,1.5,14.28210711479187,400,9.306242,72,257,3.714204098861553,10.0,-0.34925796451688307,72,0.9492579645168835,0.14999999
66.13338332506821,0.05263158,434.05479452054794,1.5,14.419140100479126,400,10.735776,73,257,2.8131901201474014,10.0,-0.3059367578776463,73,0.9059367578776467,0.14999999
66.73583153064362,0.05263158,434.94594594594594,1.5,14.61220669746399,400,11.134899,74,257,-0.002448205575419449,10.0,-0.3018355612249135,74,0.9018355612249138,0.14999999
67.38873859872817,0.05263158,435.81333333333333,1.5,14.883566617965698,400,8.974685,75,257,-0.05290706808453826,10.0,-0.29851651464970846,75,0.8985165146497089,0.14999999
68.04846006222597,0.05263158,436.6578947368421,1.5,15.103497982025146,400,8.472714,76,257,-0.059721463497804245,10.0,-0.2953744745029729,76,0.8953744745029732,0.14999999
67.95496736111141,0.05263158,437.3376623376623,1.5,15.340109586715698,400,10.628315,77,257,0.6934927011145511,10.0,-0.28253204365079726,77,0.8825320436507976,0.14999999
70.18209576654128,-0.68421054,438.14102564102564,1.5,15.668290615081787,400,7.6376314,78,257,-1.627128405429871,10.0,-0.2997704585454008,78,0.899770458545401,0.14999999
67.62091819202124,0.05263158,436.7848101265823,1.5,15.871960401535034,400,9.741771,79,257,3.1611775745200483,10.0,-0.25596098977242043,79,0.8559609897724207,0.14999999
67.29933762760925,0.05263158,436.975,1.5,16.14234757423401,400,9.007961,80,257,0.9215805644119872,10.0,-0.24124172034511532,80,0.8412417203451156,0.14999999
66.56638863436933,0.05263158,436.82716049382714,1.5,16.367148876190186,400,8.020108,81,257,1.3329489932399126,10.0,-0.22180726709097917,81,0.8218072670909794,0.14999999
65.24406720620885,0.05263158,436.219512195122,1.5,16.600885152816772,400,9.44979,82,257,1.9223214281604721,10.0,-0.19565935617327854,82,0.7956593561732787,0.14999999
64.68971578521341,0.05263158,436.2168674698795,1.5,16.81608748435974,400,8.837293,83,257,1.1543514209954508,10.0,-0.1793941660869083,83,0.7793941660869086,0.14999999
65.31042632812415,0.05263158,436.9761904761905,1.5,17.09093999862671,400,10.981835,84,257,-0.02071054291074601,10.0,-0.17750507533481116,84,0.7775050753348113,0.14999999
63.837971456089726,0.05263158,436.32941176470587,1.5,17.290239334106445,400,10.290759,85,257,2.072454872034424,10.0,-0.1510349583069378,85,0.7510349583069379,0.14999999
64.60522603305876,0.05263158,437.06976744186045,1.5,17.594627141952515,400,8.416003,86,257,-0.1672545769690354,10.0,-0.15122355852393896,86,0.7512235585239391,0.14999999
64.91222722238808,-0.68421054,437.5287356321839,1.5,17.854849576950073,400,8.564029,87,257,0.29299881067067657,10.0,-0.14611755428032266,87,0.7461175542803228,0.14999999
61.74273981351973,0.05263158,436.1931818181818,1.5,18.07202458381653,400,9.624619,88,257,3.769487408868358,10.0,-0.10162204333545131,88,0.7016220433354514,0.14999999
62.43836646488777,0.05263158,436.91011235955057,1.5,18.366978406906128,400,10.14463,89,257,-0.09562665136804471,10.0,-0.10155467938076135,89,0.7015546793807614,0.14999999
61.08843832791069,0.05263158,436.3333333333333,1.5,18.616878271102905,400,11.929937,90,257,1.9499281369770822,10.0,-0.07876042586567421,90,0.6787604258656743,0.14999999
60.30643734537851,0.05263158,436.1758241758242,1.5,18.87002730369568,400,11.295806,91,257,1.382000982532172,10.0,-0.06270810269646711,91,0.6627081026964672,0.14999999
57.89600228977269,0.05263158,435.1847826086956,1.5,19.17456555366516,400,10.213525,92,257,3.0104350556058206,10.0,-0.0293043727149205,92,0.6293043727149206,0.14999999
57.243870464389644,0.05263158,435.10752688172045,1.5,19.493619203567505,400,11.481789,93,257,1.252131825383041,10.0,-0.015525488864404784,93,0.6155254888644047,0.14999999
57.88555799244954,0.05263158,435.79787234042556,1.5,19.81837224960327,400,10.896668,94,257,-0.04168752805989411,10.0,-0.015803808430314245,94,0.6158038084303142,0.14999999
57.79846096096134,0.05263158,436.29473684210524,1.5,20.08789372444153,400,7.7241845,95,257,0.6870970314881976,10.0,-0.008404852220645699,95,0.6084048522206457,0.14999999
50.438300082863336,0.05263158,434.3333333333333,1.5,20.22392702102661,400,10.737641,96,248,7.960160878098007,10.0,0.07460104080350694,96,0.525398959196493,0.14999999
51.05508469765489,0.05263158,435.0103092783505,1.5,20.431665658950806,400,8.383417,97,248,-0.01678461479155543,10.0,0.07365892064273309,97,0.5263410793572669,0.14999999
48.30018595177118,0.05263158,433.9183673469388,1.5,20.605141162872314,400,10.11947,98,248,3.3548987458837147,10.0,0.10714095967580432,98,0.4928590403241957,0.14999999
48.28304336015863,0.05263158,434.37373737373736,1.5,20.841843366622925,400,8.6355715,99,248,0.6171425916125499,10.0,0.11229249131152903,99,0.487707508688471,0.14999999
48.916623624011486,0.05263158,435.03,1.5,21.31635308265686,400,9.596365,100,248,-0.03358026385285406,10.0,0.1108337637598852,100,0.48916623624011485,0.14999999
49.677590890180696,0.05263158,435.6732673267327,1.5,21.663367986679077,400,7.892548,101,248,-0.16096726616920728,10.0,0.10814266445365656,101,0.49185733554634353,0.14999999
50.36303694887792,0.05263158,436.30392156862746,1.5,21.923535585403442,400,7.112049,102,248,-0.0854460586972252,10.0,0.10624473579531457,102,0.49375526420468546,0.14999999
49.103131663589146,0.05263158,435.86407766990294,1.5,22.14849305152893,400,9.399154,103,248,1.8599052852887759,10.0,0.123270566372921,103,0.4767294336270791,0.14999999
40.60595221276334,0.05263158,433.9326923076923,1.5,22.269646406173706,400,12.654905,104,235,9.0971794508258,10.0,0.20955815180035253,104,0.3904418481996475,0.14999999
39.838559429060446,0.05263158,433.8285714285714,1.5,22.466251611709595,400,9.528513,105,235,1.3673927837028967,10.0,0.2205851482946625,105,0.37941485170533756,0.14999999
40.60152192681646,0.05263158,434.45283018867923,1.5,22.71736216545105,400,8.957241,106,235,-0.1629624977560138,10.0,0.2169667742753165,106,0.38303322572468357,0.14999999
37.70711110165582,0.05263158,433.42056074766356,1.5,22.970097303390503,400,10.34624,107,235,3.4944108251606423,10.0,0.24759709250788964,107,0.35240290749211045,0.14999999
38.58481079368003,0.05263158,434.037037037037,1.5,23.186811447143555,400,10.760632,108,235,-0.2776996920242056,10.0,0.2427332333918517,108,0.3572667666081484,0.14999999
37.84557250569256,0.05263158,433.8715596330275,1.5,23.44043207168579,400,9.988789,109,235,1.339238287987467,10.0,0.2527929127918115,109,0.3472070872081886,0.14999999
29.647014045084,0.05263158,432.1090909090909,1.5,23.59294319152832,400,10.51948,110,235,8.79855846060856,10.0,0.3304816904992364,110,0.2695183095007636,0.14999999
29.056605606174983,0.05263158,432.1261261261261,1.5,23.79886507987976,400,9.358138,111,235,1.1904084389090162,10.0,0.33822877832274795,111,0.2617712216772521,0.14999999
27.843862482387152,0.05263158,431.75,1.5,23.96263360977173,400,12.382591,112,235,1.8127431237878326,10.0,0.35139408497868624,112,0.24860591502131385,0.14999999
24.531834026385535,0.05263158,430.7433628318584,1.5,24.176146507263184,400,11.815439,113,235,3.9120284560016176,10.0,0.3829041236603051,113,0.21709587633969502,0.14999999
21.104368831819407,0.05263158,429.7280701754386,1.5,24.318148612976074,400,10.438825,114,235,4.02746519456613,10.0,0.41487395761561935,114,0.18512604238438077,0.14999999
18.61615650414236,0.05263158,428.9478260869565,1.5,24.489391326904297,400,11.941118,115,235,3.088212327677047,10.0,0.43812037822484917,115,0.16187962177515094,0.14999999
15.637174656274087,0.05263158,428.05172413793105,1.5,24.63647222518921,400,8.613136,116,235,3.5789818478682727,10.0,0.4651967702045338,116,0.13480322979546627,0.14999999
16.268661169441454,0.05263158,428.6666666666667,1.5,24.829079389572144,400,9.799383,117,235,-0.0314865131673667,10.0,0.46095161393639794,117,0.13904838606360218,0.14999999
16.904258180164184,0.05263158,429.271186440678,1.5,25.038212299346924,400,9.606305,118,235,-0.03559701072273037,10.0,0.45674357474437144,118,0.14325642525562868,0.14999999
13.328767834250852,0.05263158,428.25210084033614,1.5,25.180976629257202,400,12.705628,119,235,4.175490345913333,10.0,0.48799354761133745,119,0.11200645238866262,0.14999999
9.327819572028066,0.05263158,427.175,1.5,25.369960069656372,400,13.02131,120,235,4.600948262222786,10.0,0.5222681702330996,120,0.07773182976690055,0.14999999
9.929308991161438,0.05263158,427.77685950413223,1.5,25.591387033462524,400,9.637975,121,235,-0.001489419133372702,10.0,0.5179395951143684,121,0.08206040488563172,0.14999999
10.54647655810087,0.05263158,428.3688524590164,1.5,25.97056007385254,400,8.256303,122,235,-0.017167566939433415,10.0,0.5135534708352388,122,0.08644652916476124,0.14999999
7.52066775913354,0.05263158,427.5040650406504,1.5,26.184324979782104,400,11.721572,123,235,3.6258087989673307,10.0,0.5388563596818412,123,0.06114364031815886,0.14999999
6.803474806621926,0.05263158,427.4758064516129,1.5,26.435242414474487,400,11.136026,124,235,1.317192952511613,10.0,0.545133267688533,124,0.054866732311467145,0.14999999
6.749515557347883,0.05263158,427.976,1.5,26.79446816444397,400,7.190451,125,235,0.6539592492740433,10.0,0.546003875541217,125,0.05399612445878307,0.14999999
4.15664033635999,0.05263158,427.23809523809524,1.5,27.108232736587524,400,9.564697,126,235,3.192875220987893,10.0,0.5670107909812699,126,0.03298920901873008,0.14999999
4.846764618207968,0.05263158,427.81102362204723,1.5,27.393627882003784,400,10.398909,127,235,-0.09012428184797797,10.0,0.5618364990692286,127,0.0381635009307714,0.14999999
3.4145463289284175,0.05263158,427.46875,1.5,27.697757720947266,400,10.004182,128,235,2.0322182892795504,10.0,0.5733238568052468,128,0.02667614319475326,0.14999999
3.4551340289084753,0.05263158,428.0232558139535,1.5,28.158393621444702,400,12.156199,129,235,0.5594123000199422,10.0,0.5732160152797793,129,0.026783984720220737,0.14999999
-2.4021123802087545,0.05263158,426.8,1.5,28.441253662109375,400,12.498962,130,235,6.4572464091172295,10.0,0.6184777875400674,130,-0.018477787540067344,0.14999999
-1.7858347770168748,0.05263158,427.3587786259542,1.5,28.784420013427734,400,9.33481,131,235,-0.016277603191879843,10.0,0.6136323265421136,131,-0.013632326542113549,0.14999999
-4.114109123151039,0.05263158,426.75,1.5,29.022027730941772,400,9.942447,132,235,2.928274346134164,10.0,0.6311674933572049,132,-0.03116749335720484,0.14999999
-3.471885692710043,0.05263158,427.30075187969925,1.5,29.406797885894775,400,7.936241,133,235,-0.0422234304409959,10.0,0.6261044037045868,133,-0.02610440370458679,0.14999999
-3.758225415556746,0.05263158,427.53731343283584,1.5,29.91228675842285,400,9.046613,134,235,0.8863397228467029,10.0,0.6280464583250503,134,-0.02804645832505034,0.14999999
-3.060529800069582,0.05263158,428.0740740740741,1.5,30.60470962524414,400,6.883754,135,235,-0.09769561548716392,10.0,0.6226705911116265,135,-0.022670591111626535,0.14999999
-4.540104901484964,0.05263158,427.69117647058823,1.5,30.941750049591064,400,11.130557,136,235,2.079575101415382,10.0,0.6333831242756247,136,-0.03338312427562474,0.14999999
-6.6353639490844545,0.05263158,427.17518248175185,1.5,31.23233389854431,400,9.903843,137,235,2.69525904759949,10.0,0.6484333134969668,137,-0.04843331349696682,0.14999999
-5.741240582918977,0.05263158,427.7028985507246,1.5,31.640633821487427,400,8.910014,138,235,-0.2941233661654773,10.0,0.6416031926298477,138,-0.041603192629847664,0.14999999
-5.115170532563519,0.05263158,428.2230215827338,1.5,31.964479207992554,400,8.435927,139,235,-0.026070050355458643,10.0,0.6367997880040541,139,-0.03679978800405409,0.14999999
-6.359016027122683,0.05263158,427.9428571428571,1.5,32.22464919090271,400,11.240307,140,235,1.843845494559164,10.0,0.6454215430508763,140,-0.04542154305087631,0.14999999
-7.387481284257728,0.05263158,427.74468085106383,1.5,32.46582245826721,400,8.432078,141,235,1.628465257135045,10.0,0.6523934842855158,141,-0.0523934842855158,0.14999999
-11.261437287445672,0.05263158,426.88028169014086,1.5,32.66242456436157,400,12.298851,142,235,4.4739560031879435,10.0,0.6793058963904625,142,-0.07930589639046248,0.14999999
-12.108064814255604,0.05263158,426.72727272727275,1.5,32.96631956100464,400,9.5067,143,235,1.446627526809933,10.0,0.6846717819178714,143,-0.08467178191787135,0.14999999
-11.456376707164551,0.05263158,427.2361111111111,1.5,33.34325575828552,400,7.657179,144,235,-0.05168810709105246,10.0,0.6795581715775316,144,-0.0795581715775316,0.14999999
-17.071371981931755,0.05263158,426.17931034482757,1.5,33.5440514087677,400,11.957375,145,235,6.214995274767205,10.0,0.7177335998753914,145,-0.1177335998753914,0.14999999
-22.284642385385556,0.05263158,425.1849315068493,1.5,33.77234387397766,400,11.762921,146,235,5.813270403453801,10.0,0.7526345368862025,146,-0.15263453688620243,0.14999999
-21.64453668528133,0.05263158,425.6938775510204,1.5,34.098440170288086,400,10.749342,147,235,-0.04010570010422392,10.0,0.7472417461583765,147,-0.1472417461583764,0.14999999
-25.55925723921737,-0.05263158,424.86486486486484,1.5,34.42477035522461,400,10.602608,148,235,4.514720553936038,10.0,0.7726976840487662,148,-0.172697684048766,0.14999999
-28.850684711967762,-0.05263158,424.12080536912754,1.5,34.64199447631836,400,12.617784,149,235,3.8914274727503932,10.0,0.7936287564561596,149,-0.19362875645615948,0.14999999
-28.07076334066042,-0.05263158,424.62666666666667,1.5,35.01533532142639,400,6.31498,150,235,-0.17992137130734107,10.0,0.7871384222710696,150,-0.18713842227106947,0.14999999
-31.93358896820131,-0.05263158,423.8344370860927,1.5,35.246182680130005,400,14.097309,151,235,4.462825627540891,10.0,0.8114807216437174,151,-0.21148072164371728,0.14999999
-32.7818208319076,-0.05263158,423.7894736842105,1.5,35.51719784736633,400,13.828669,152,235,1.4482318637062939,10.0,0.8156698738941291,152,-0.21566987389412895,0.14999999
-35.18654972725657,-0.05263158,423.26797385620915,1.5,35.72735381126404,400,12.76262,153,235,3.0047288953489693,10.0,0.8299774491977555,153,-0.22997744919775534,0.14999999
-35.91463482675923,-0.05263158,423.2922077922078,1.5,35.95460844039917,400,10.357914,154,235,1.328085099502666,10.0,0.8332119144594757,154,-0.23321191445947553,0.14999999
-35.229721847569515,-0.05263158,423.78709677419357,1.5,36.28337788581848,400,9.0269,155,235,-0.08491297918971911,10.0,0.8272885280488358,155,-0.2272885280488356,0.14999999
-35.243171004593606,-0.05263158,424.2371794871795,1.5,36.58699107170105,400,8.990734,156,235,0.6134491570240899,10.0,0.8259177628499592,156,-0.22591776284995901,0.14999999
-35.470622349861166,-0.05263158,424.484076433121,1.5,36.84606051445007,400,8.666204,157,235,0.8274513452675575,10.0,0.8259275308908356,157,-0.22592753089083545,0.14999999
-38.602204253713765,-0.05263158,423.84177215189874,1.5,37.1182074546814,400,11.390914,158,235,3.7315819038525984,10.0,0.8443177484412265,158,-0.24431774844122636,0.14999999
-42.45208814804253,-0.05263158,423.0880503144654,1.5,37.32352590560913,400,13.6706,159,235,4.44988389432876,10.0,0.8669942650820286,159,-0.26699426508202845,0.14999999
-44.981078011324556,-0.05263158,422.5375,1.5,37.590349435806274,400,11.548559,160,235,3.128989863282028,10.0,0.8811317375707786,160,-0.2811317375707785,0.14999999
-50.76311522291078,-0.05263158,421.59627329192546,1.5,37.936198711395264,400,12.011092,161,235,6.382037211586221,10.0,0.915298852316216,161,-0.315298852316216,0.14999999
-54.14188329772969,-0.05263158,420.9320987654321,1.5,38.13996887207031,400,10.387991,162,235,3.978768074818914,10.0,0.9342091561588252,162,-0.33420915615882524,0.14999999
