ReturnLastEpisode,MountainCar_mu1_higher,GridSize,TimeElapsed,MountainCar_std0_higher,Regret/t,ReturnMean,AvgEpLen,ActionIn1,NumTrajectories,Regret,MinEpLen,Iteration,MountainCar_mu0_higher,MountainCar_std1_higher
2.4988170254033584,8.256767,400,0.13397550582885742,0.14999999,52.501182974596645,2.4988170254033584,339.0,7.6380997,1,52.501182974596645,339,1,-0.6163876,0.14999999
-0.5678302654457794,8.256767,400,0.31763124465942383,0.14999999,54.03450662002121,0.9654933799787895,423.0,7.114051,2,108.06901324004242,339,2,-0.6163876,0.14999999
-0.2914430593775993,8.256767,400,0.48151397705078125,0.14999999,54.45348543314001,0.5465145668599932,463.0,7.5989475,3,163.36045629942004,339,3,-0.6163876,0.14999999
0.26717724679968957,8.256767,400,0.5979025363922119,0.14999999,54.52331976315509,0.4766802368449173,455.5,7.7047467,4,218.09327905262035,339,4,-0.6163876,0.14999999
-0.26465134341410684,8.256767,400,0.7641406059265137,0.14999999,54.6715860792069,0.32841392079311243,497.2,7.8733506,5,273.3579303960345,339,5,-0.6163876,0.14999999
2.3146530252631585,8.256767,400,0.8528532981872559,0.14999999,54.34054622846188,0.6594537715381201,470.1666666666667,7.6730614,6,326.0432773707713,335,6,-0.6163876,0.14999999
0.11242417739075372,8.256767,400,0.9603097438812256,0.14999999,54.41869331334008,0.5813066866599249,462.2857142857143,7.3287206,7,380.9308531933805,335,7,-0.6163876,0.14999999
-0.49275409227037814,8.256767,400,1.1423213481903076,0.14999999,54.552950910706365,0.447049089293637,490.125,7.7875433,8,436.4236072856509,335,8,-0.6163876,0.14999999
0.4385542553861601,8.256767,400,1.3059895038604736,0.14999999,54.55389478114053,0.44610521885947285,481.8888888888889,7.596342,9,490.98505303026474,335,9,-0.6163876,0.14999999
1.157749598541744,8.256767,400,1.4905643463134766,0.14999999,54.48273034317229,0.5172696568277,474.7,8.086756,10,544.827303431723,335,10,-0.6163876,0.14999999
0.9766046701749493,8.256767,400,1.6625802516937256,0.14999999,54.44097261468618,0.5590273853138136,468.54545454545456,7.7034817,11,598.850698761548,335,11,-0.6163876,0.14999999
2.6247204280649292,8.256767,400,1.7942159175872803,0.14999999,54.26883152779025,0.7311684722097399,457.3333333333333,7.807883,12,651.225978333483,334,12,-0.6163876,0.14999999
2.3043514136949605,8.256767,400,1.9255945682525635,0.14999999,54.14781745536831,0.85218254463168,447.84615384615387,7.7270284,13,703.9216269197881,334,13,-0.6163876,0.14999999
2.6968463105845935,8.256767,400,2.0622360706329346,0.14999999,54.016055757800245,0.9839442421997452,439.7857142857143,7.757681,14,756.2247806092034,334,14,-0.6163876,0.14999999
-0.3610272239812816,8.256767,400,2.245887517929077,0.14999999,54.105720522212316,0.8942794777876768,444.46666666666664,7.726246,15,811.5858078331847,334,15,-0.6163876,0.14999999
-0.17419070916108406,8.256767,400,2.5385186672210693,0.14999999,54.17249990889661,0.8275000911033792,479.125,7.8016424,16,866.7599985423458,334,16,-0.6163876,0.14999999
2.7499101356890012,8.256767,400,2.7061967849731445,0.14999999,54.059416965097455,0.9405830349025335,470.8235294117647,8.020458,17,919.0100884066568,334,17,-0.6163876,0.14999999
-0.35338965504312025,8.256767,400,2.876106023788452,0.14999999,54.131304336761104,0.868695663238886,470.55555555555554,7.5499773,18,974.3634780616999,334,18,-0.6163876,0.14999999
1.9888668209885934,8.256767,400,3.0140085220336914,0.14999999,54.07234796003744,0.9276520399625547,465.63157894736844,8.261311,19,1027.3746112407114,334,19,-0.6163876,0.14999999
-0.7211655644115529,8.256767,400,3.320603132247925,0.14999999,54.15478884025615,0.8452111597438494,492.3,7.360329,20,1083.095776805123,334,20,-0.6163876,0.14999999
-0.005590507861761074,8.256767,400,3.4846928119659424,0.14999999,54.19530320538023,0.8046967946197727,491.6666666666667,7.67018,21,1138.1013673129848,334,21,-0.6163876,0.14999999
0.5033118645797703,8.256767,400,3.6418581008911133,0.14999999,54.20900252038205,0.7909974796179544,489.3636363636364,7.6392536,22,1192.5980554484051,334,22,-0.6163876,0.14999999
5.449524818664038,8.256767,400,3.7605180740356445,0.14999999,54.006457853467005,0.9935421465330015,479.5652173913044,7.328649,23,1242.1485306297411,264,23,-0.6163876,0.14999999
-0.48191596130938424,8.256767,400,4.026874780654907,0.14999999,54.067935274627104,0.9320647253729022,491.1666666666667,7.886246,24,1297.6304465910505,264,24,-0.6163876,0.14999999
0.27179703880085637,8.256767,400,4.226552963256836,0.14999999,54.09434598208998,0.9056540179100203,487.2,7.722382,25,1352.3586495522495,264,25,-0.6163876,0.14999999
-0.29908187328936736,8.256767,400,4.460508823394775,0.14999999,54.140681977905345,0.8593180220946592,489.5769230769231,7.791497,26,1407.657731425539,264,26,-0.6163876,0.14999999
-0.8084741892777246,8.256767,400,4.766820907592773,0.14999999,54.20245205980803,0.7975479401919784,505.6296296296296,7.4281306,27,1463.4662056148168,264,27,-0.6163876,0.14999999
-0.4234195251470777,8.256767,400,5.072514772415161,0.14999999,54.24605804071299,0.753941959287012,517.2142857142857,7.7062097,28,1518.8896251399638,264,28,-0.6163876,0.14999999
0.6922445572982621,8.256767,400,5.26576042175293,0.14999999,54.2481855373333,0.7518144626667104,514.8275862068965,7.7339454,29,1573.1973805826656,264,29,-0.6163876,0.14999999
2.621795488023888,8.256767,400,5.478092670440674,0.14999999,54.18585283648805,0.8141471635119496,509.1666666666667,7.760133,30,1625.5755850946416,264,30,-0.6163876,0.14999999
1.2364960619592673,8.256767,400,5.6904988288879395,0.14999999,54.17222867847362,0.8277713215263793,506.0,7.8312316,31,1679.3390890326823,264,31,-0.6163876,0.14999999
