MountainCar_std0_higher,NumTrajectories,ReturnMean,AvgEpLen,MountainCar_mu0_higher,MountainCar_std1_higher,MountainCar_mu1_higher,ActionIn1,Iteration,GridSize,ReturnLastEpisode,Regret/t,TimeElapsed,MinEpLen,Regret
0.14999999,1,-5.029347578931285,500.0,-2.0,1.5,-15.0,-17.986649,1,400,-5.029347578931285,5.629347578931284,0.37829160690307617,500,5.629347578931284
0.14999999,2,-11.05318033752216,500.0,1.7894737,1.5,-7.105263,-9.438963,2,400,-17.077013096113035,11.65318033752216,0.6956567764282227,500,23.30636067504432
0.14999999,3,-9.170981054024443,500.0,-2.0,1.5,2.368421,-0.5919905,3,400,-5.406582487029008,9.770981054024443,1.1851305961608887,500,29.312943162073328
0.14999999,4,-11.577853785435185,500.0,1.7894737,1.5,10.263158,13.318112,4,400,-18.798471979667408,12.177853785435184,1.540762186050415,500,48.71141514174074
0.14999999,5,-7.795127730218974,437.2,-2.0,1.5,15.0,13.427878,5,400,7.335776490645866,8.395127730218974,1.6290557384490967,186,41.97563865109487
0.14999999,6,-5.944926818525821,405.3333333333333,-1.5789474,1.5,15.0,14.007285,6,400,3.306077739939946,6.544926818525821,1.7353050708770752,186,39.269560911154926
0.14999999,7,-5.362654138709983,384.2857142857143,-2.0,1.5,15.0,11.232812,7,400,-1.8690180598149553,5.962654138709984,1.8504688739776611,186,41.73857897096988
0.14999999,8,-4.092422789665333,373.0,-0.31578946,1.5,15.0,15.196352,8,400,4.7991966536472175,4.692422789665333,2.1192173957824707,186,37.53938231732266
0.14999999,9,-3.609850546491732,381.22222222222223,0.5263158,1.5,15.0,15.375225,9,400,0.2507273988970792,4.209850546491731,2.728652000427246,186,37.88865491842558
0.14999999,10,-2.9533400819982747,375.7,-0.7368421,1.5,13.421053,15.227018,10,400,2.9552540984428406,3.553340081998274,3.09378719329834,186,35.53340081998274
0.14999999,11,-1.4174172390131097,358.3636363636364,-0.7368421,1.5,15.0,13.880659,11,400,13.941811190838543,2.017417239013109,3.3004138469696045,185,22.191589629144197
0.14999999,12,-3.070722076771222,370.1666666666667,1.5789474,1.5,15.0,17.731314,12,400,-21.257075292110457,3.6707220767712214,3.68027400970459,185,44.048664921254655
0.14999999,13,-2.4745275434649043,361.46153846153845,-0.94736844,1.5,15.0,15.295717,13,400,4.679806856210909,3.0745275434649035,3.9364054203033447,185,39.96885806504375
0.14999999,14,-3.0905578425999343,371.35714285714283,1.1578947,1.5,15.0,16.554094,14,400,-11.09895173135532,3.6905578425999335,4.338074684143066,185,51.66780979639907
0.14999999,15,-4.944312990969564,379.93333333333334,2.0,1.5,15.0,18.21576,15,400,-30.896885068144385,5.544312990969564,4.667790174484253,185,83.16469486454346
0.14999999,16,-4.352837352567753,375.125,-0.5263158,1.5,15.0,12.919454,16,400,4.519297223459422,4.9528373525677525,5.021219968795776,185,79.24539764108404
0.14999999,17,-3.4146529276215736,363.47058823529414,-1.7894737,1.5,15.0,15.307356,17,400,11.596297871517294,4.014652927621573,5.299612760543823,177,68.24909976956674
0.14999999,18,-2.7262946268610966,356.1111111111111,0.10526316,1.5,15.0,15.582655,18,400,8.975796486067013,3.326294626861096,5.460048675537109,177,59.87330328349972
0.14999999,19,-3.9926170347627106,363.6842105263158,1.7894737,1.5,15.0,20.003628,19,400,-26.78642037699176,4.59261703476271,5.810379266738892,177,87.25972366049149
0.14999999,20,-3.7164700760752565,363.5,-0.7368421,1.5,15.0,11.056882,20,400,1.5303221389863595,4.316470076075257,6.196013927459717,177,86.32940152150513
0.14999999,21,-3.3815889427601427,357.9047619047619,-1.7894737,1.5,15.0,13.307989,21,400,3.3160337235421364,3.9815889427601427,6.376563787460327,177,83.613367797963
0.14999999,22,-2.9493510602976327,354.0,0.10526316,1.5,15.0,14.473402,22,400,6.12764447141508,3.549351060297632,6.550168514251709,177,78.0857233265479
0.14999999,23,-2.8224044231421663,360.3478260869565,0.10526316,1.5,15.0,13.844882,23,400,-0.029578405721910856,3.422404423142166,6.808597087860107,177,78.71530173226982
0.14999999,24,-2.684654799229026,363.1666666666667,-0.7368421,1.5,15.0,15.491767,24,400,0.48358655077319934,3.284654799229026,7.166976690292358,177,78.83171518149662
0.14999999,25,-2.523023830434392,358.36,-1.7894737,1.5,15.0,16.491537,25,400,1.3561194206368237,3.123023830434392,7.3240180015563965,177,78.0755957608598
0.14999999,26,-2.4772662509986527,356.84615384615387,-1.7894737,1.5,13.421053,12.46362,26,400,-1.3333267651051592,3.0772662509986524,7.6163170337677,177,80.00892252596496
0.14999999,27,-2.2448910908836592,355.4074074074074,0.10526316,1.5,13.421053,11.380462,27,400,3.7968630721061682,2.844891090883659,7.835999250411987,177,76.8120594538588
0.14999999,28,-1.9457914861610497,352.5357142857143,-0.10526316,1.5,15.0,13.94525,28,400,6.129897841349406,2.5457914861610496,8.100186109542847,177,71.28216161250938
0.14999999,29,-1.7386617828484399,351.2068965517241,-0.10526316,1.5,15.0,13.995414,29,400,4.060969909904635,2.3386617828484395,8.32762861251831,177,67.82119170260475
0.14999999,30,-1.3052869615994143,345.46666666666664,-1.7894737,1.5,15.0,12.5822735,30,400,11.26258285462233,1.9052869615994141,8.449544906616211,177,57.15860884798242
0.14999999,31,-0.8733574629230951,340.06451612903226,-1.7894737,1.5,15.0,12.654127,31,400,12.084527497366478,1.473357462923095,8.731627702713013,177,45.67408135061594
0.14999999,32,-0.5427571924017546,335.0625,-1.7894737,1.5,15.0,15.352083,32,400,9.705851193759802,1.1427571924017543,8.91340184211731,177,36.56823015685614
0.14999999,33,-0.47984366967930037,332.54545454545456,-1.7894737,1.5,15.0,12.595399,33,400,1.5333890574392335,1.0798436696793001,9.104737043380737,177,35.6348410994169
0.14999999,34,-0.5138706306715979,333.8529411764706,-1.7894737,1.5,15.0,12.316439,34,400,-1.6367603434174138,1.1138706306715975,9.508906602859497,177,37.87160144283432
0.14999999,35,-0.16464374916153726,329.37142857142857,-1.7894737,1.5,15.0,14.328857,35,400,11.709070222180523,0.764643749161537,9.83440613746643,177,26.762531220653795
0.14999999,36,0.1538065035577543,325.1388888888889,-1.7894737,1.5,15.0,13.919283,36,400,11.299565348732958,0.4461934964422455,10.051257848739624,177,16.062965871920838
0.14999999,37,0.13635950683330955,324.7027027027027,-1.7894737,1.5,15.0,12.740035,37,400,-0.4917323752467011,0.4636404931666902,10.267173767089844,177,17.154698247167538
0.14999999,38,0.4171701999470841,320.8421052631579,-1.7894737,1.5,15.0,13.023634,38,400,10.807165845156742,0.18282980005291566,10.416392803192139,177,6.947532402010795
0.14999999,39,0.6604325081438566,317.15384615384613,-1.7894737,1.5,15.0,15.612722,39,400,9.904400219621209,-0.06043250814385678,10.57461667060852,177,-2.3568678176104143
0.14999999,40,0.8928302660761084,313.725,-1.7894737,1.5,15.0,13.222089,40,400,9.956342825433925,-0.2928302660761085,10.824981212615967,177,-11.71321064304434
0.14999999,41,1.120753285829998,310.4634146341463,-1.7894737,1.5,15.0,12.18895,41,400,10.237674075985584,-0.5207532858299981,11.107277393341064,177,-21.350884719029924
0.14999999,42,0.9887443483092279,312.26190476190476,-1.7894737,1.5,15.0,11.594883,42,400,-4.423622090042343,-0.38874434830922816,11.377665281295776,177,-16.327262628987583
0.14999999,43,1.1078387830387846,309.3488372093023,-1.7894737,1.5,15.0,14.589218,43,400,6.109805041680165,-0.5078387830387849,11.5434091091156,177,-21.83706767066775
0.14999999,44,1.2343079325769202,306.5,-1.7894737,1.5,15.0,15.911872,44,400,6.672481362716752,-0.6343079325769204,11.688966035842896,177,-27.9095490333845
0.14999999,45,1.1347978888647048,308.0444444444444,-1.7894737,1.5,15.0,10.874475,45,400,-3.243644034472765,-0.5347978888647053,11.895448923110962,177,-24.065904998911737
