TimeElapsed,MountainCar_std0_higher,MinEpLen,Iteration,ReturnMean,GridSize,AvgEpLen,MountainCar_mu0_higher,Regret,ReturnLastEpisode,MountainCar_mu1_higher,MountainCar_std1_higher,ActionIn1,Regret/t,NumTrajectories
0.15911483764648438,0.14999999,500,1,-5.143034569867002,400,500.0,-2.0,6.1081545698670014,-5.143034569867002,-2.0,0.14999999,-4.00228,6.1081545698670014,1
0.6536366939544678,0.14999999,500,2,-13.934701403079337,400,500.0,2.0,29.799642806158673,-22.726368236291673,2.0,0.14999999,3.4736712,14.899821403079336,2
