ReturnLastEpisode,Bound,TimestepsSoFar,IWMax,Delta,IWLastEpisode,ReturnMin,DenMISELogFirst,LQGsigma_higher,Regret,LQGmu1_higher,ReturnMax,IWFirstEpisode,IWMin,Iteration,IWMean,ReturnMean,ReturnAbsMax,Regret/t,ReturnStepMax,TimeElapsed,DenMISELogLast,DenMISEMeanLog,LQGmu1_actor
5.7803764,71.092995,720,8.149454,4.6907957e-07,9.702942e-25,,-0.9124483,0.14999999,178.15854,-1.0,17.386852,3.6562163e-11,,36,0.97847813,12.451151,17.386852,4.9488487,19.175106,28.401100397109985,-0.92115736,-0.87009746,-0.94608235
17.247028,71.1701,740,6.0526423,4.4406656e-07,4.510956e-07,,-0.93984723,0.14999999,178.31155,-0.09090909,17.386852,3.5555248,,37,0.98636913,12.580769,17.386852,4.819231,19.175106,29.408254623413086,-0.66181624,-0.86670613,-0.004655622
10.505755,70.749725,760,5.0102363,4.2100217e-07,0.0041253758,,-0.8747614,0.14999999,185.20581,-0.57575756,17.386852,0.0004507441,,38,1.1257105,12.526163,17.386852,4.8738365,19.175106,30.504675149917603,-0.7791642,-0.86573267,-0.38547152
17.317472,70.55887,780,7.9973035,3.996891e-07,2.5792868e-05,,-0.900725,0.14999999,185.28833,0.35353535,17.386852,1.242184,,39,0.66859305,12.649016,17.386852,4.750983,19.175106,31.721855401992798,-0.59265673,-0.8564374,0.21059339
8.700866,69.85353,800,5.0573974,3.799544e-07,0.015633063,,-0.89468867,0.14999999,193.98749,-0.3131313,17.386852,0.2095941,,40,1.1677141,12.550313,17.386852,4.8496866,19.175106,32.63685464859009,-0.95873046,-0.8679245,-0.3293894
17.24679,68.856255,820,8.33391,3.6164613e-07,8.9995546e-13,,-0.9141551,0.14999999,194.14062,0.8181818,17.386852,3.6615766e-05,,41,1.1644475,12.664862,17.386852,4.735138,19.175106,33.17956280708313,-0.5502726,-0.85700476,1.1828301
,67.48622,840,7.1533537,3.4462983e-07,1.42879e-09,,-0.93825173,0.14999999,211.54065,0.15151516,17.386852,6.067543,,42,0.8886805,12.3633175,17.386852,5.036682,19.175106,33.938390493392944,-2.2911713,-0.88894254,0.19827579
8.746719,67.46474,860,5.447873,3.2878697e-07,2.7138541e-10,,-0.8268447,0.14999999,220.19397,-0.83838385,17.386852,4.3955993e-08,,43,0.9487539,12.27921,17.386852,5.1207895,19.175106,34.68993306159973,-0.87574464,-0.8921075,-0.88560617
17.28714,66.39073,880,4.8689156,3.140119e-07,0.015210569,,-0.8498342,0.14999999,220.30682,-0.37373737,17.386852,0.06404629,,44,1.1860204,12.393026,17.386852,5.0069733,19.175106,35.71879601478577,-0.6584927,-0.8886406,-0.33379558
17.212187,65.37007,900,8.0028925,3.0021093e-07,0.00023723046,,-0.87085253,0.14999999,220.49463,-1.0,17.386852,3.507254e-11,,45,0.97693026,12.500119,17.386852,4.8998804,19.175106,36.74228882789612,-0.53819394,-0.8775159,-0.7824173
17.347403,64.91734,920,4.87897,2.8730017e-07,3.092257,,-0.89283144,0.14999999,220.54718,-0.6363636,17.386852,7.230175e-05,,46,1.0301316,12.605495,17.386852,4.794504,19.175106,37.821717500686646,-0.62475705,-0.8735324,-0.6415613
17.368782,64.48617,940,5.681409,2.7520463e-07,0.008889159,,-0.9143361,0.14999999,220.57843,-0.11111111,17.386852,2.9459143,,47,0.9894041,12.706841,17.386852,4.693158,19.175106,38.84214425086975,-0.5517282,-0.8665416,-0.20479369
16.804573,63.5758,960,4.716618,2.6385726e-07,4.1571956,,-0.8745964,0.14999999,221.17383,-0.2929293,17.386852,0.28975633,,48,1.1893443,12.792211,17.386852,4.607789,19.175106,39.92254829406738,-0.6192789,-0.862164,-0.3513559
17.273335,63.141968,980,4.944753,2.531974e-07,0.0514694,,-0.88919723,0.14999999,221.30054,-0.7979798,17.386852,2.3475403e-07,,49,1.0270154,12.883662,17.386852,4.5163374,19.175106,41.027838468551636,-0.4877821,-0.85131574,-0.8605924
17.314362,63.11872,1000,8.249355,2.4317083e-07,9.584891e-17,,-0.9093999,0.14999999,221.38617,0.45454547,17.386852,0.2926041,,50,0.73677284,12.972277,17.386852,4.427723,19.175106,42.082521200180054,-0.573347,-0.845769,0.64930797
5.266124,62.754974,1020,15.222314,2.3372819e-07,0.5138274,,-0.92336756,0.14999999,233.52002,1.0,17.386852,4.5520643e-08,,51,1.0835016,12.821176,17.386852,4.578824,19.175106,43.18702697753906,-1.0889491,-0.85617006,1.0438669
,62.478424,1040,4.7537622,2.248251e-07,1.4993468e-22,,-0.9427856,0.14999999,250.92004,-0.4949495,17.386852,0.0043990496,,52,1.1054069,12.574615,17.386852,4.825385,19.175106,44.54362654685974,-1.391211,-0.86658376,-0.48927543
17.360847,61.679638,1060,7.9949965,2.1642118e-07,3.3446314e-13,,-0.9617492,0.14999999,250.95917,0.67676765,17.386852,0.002547474,,53,1.0975217,12.664921,17.386852,4.735079,19.175106,45.7261016368866,-0.5101573,-0.85831445,0.560542
6.2439046,61.50773,1080,7.601123,2.0847979e-07,0.35031167,,-0.9803933,0.14999999,262.1153,0.1919192,17.386852,5.368207,,54,0.8361483,12.546013,17.386852,4.8539867,19.175106,46.998302698135376,-0.99250364,-0.85994536,0.25468528
8.514084,60.57309,1100,4.599086,2.0096763e-07,0.0018631704,,-0.9039676,0.14999999,271.00122,-0.35353535,17.386852,0.10069695,,55,1.1971442,12.472705,17.386852,4.9272947,19.175106,47.85878396034241,-0.9570624,-0.8652605,-0.21031201
16.805376,60.573467,1120,8.304802,1.9385428e-07,4.6925156e-06,,-0.92015696,0.14999999,271.59583,-1.0,17.386852,3.6845058e-11,,56,0.90416676,12.550074,17.386852,4.849926,19.175106,48.74990153312683,-0.6102151,-0.85768825,-0.73368156
17.38682,60.95604,1140,4.952544,1.8711206e-07,4.952544,,-0.93785655,0.14999999,271.609,-0.7171717,17.386852,4.991638e-06,,57,1.0790412,12.63493,17.386852,4.76507,19.176289,49.982327938079834,-0.6277772,-0.8559252,-0.6838754
17.39649,60.223286,1160,6.4921565,1.8071556e-07,0.00034996,,-0.9552482,0.14999999,271.61243,-0.030303031,17.39649,5.273995,,58,0.9028802,12.717027,17.39649,4.682973,19.185541,52.57658648490906,-0.55650085,-0.84982157,-0.123776615
16.00228,59.729836,1180,4.9667835,1.7464151e-07,4.5354633,,-0.8853112,0.14999999,273.01025,-0.21212122,17.39649,0.96700776,,59,1.1354219,12.772707,17.39649,4.6272926,19.185541,55.19697403907776,-0.70718515,-0.8494093,-0.209719
16.875023,59.301147,1200,4.7437673,1.6886865e-07,0.16869184,,-0.8858612,0.14999999,273.53522,-0.5959596,17.39649,0.00025065994,,60,1.0711968,12.84108,17.39649,4.55892,19.185541,57.0034966468811,-0.5572886,-0.8427126,-0.74616516
17.363287,59.1725,1220,4.8801823,1.6337734e-07,4.175908,,-0.90238637,0.14999999,273.5719,-0.8181818,17.39649,1.0715716e-07,,61,1.0691984,12.9152155,17.39649,4.484784,19.185541,58.585243225097656,-0.56640375,-0.8373232,-0.85491526
17.315783,58.103645,1240,7.8310037,1.581496e-07,3.7930572e-14,,-0.9186469,0.14999999,273.65613,0.35353535,17.39649,1.264647,,62,0.75040597,12.98619,17.39649,4.41381,19.185541,60.04660725593567,-0.5710849,-0.8322948,0.39401424
7.691181,57.757565,1260,8.858371,1.5316883e-07,0.13440348,,-0.91445494,0.14999999,283.365,0.8181818,17.39649,3.6626767e-05,,63,1.0090619,12.902143,17.39649,4.497857,19.185541,61.6607403755188,-1.0130911,-0.8394339,1.017702
,57.645866,1280,4.95604,1.484197e-07,2.794932e-14,,-0.9302027,0.14999999,300.765,-0.21212122,17.39649,1.0114074,,64,1.1321255,12.700546,17.39649,4.6994534,19.185541,63.84153199195862,-1.423772,-0.849038,-0.22934362
16.936607,57.371037,1300,4.8148847,1.4388809e-07,0.0020649265,,-0.93002725,0.14999999,301.2284,-0.8181818,17.39649,1.1016044e-07,,65,1.0798999,12.765717,17.39649,4.634283,19.185541,66.36301946640015,-0.54428023,-0.8426936,-0.74894685
17.362215,56.67433,1320,4.6263924,1.3956085e-07,1.0633032,,-0.9452947,0.14999999,301.26624,-0.4949495,17.39649,0.004410101,,66,1.0410988,12.835361,17.39649,4.564639,19.185541,69.66566514968872,-0.516858,-0.8368931,-0.46510103
17.361244,56.66572,1340,8.176795,1.3542595e-07,3.8642853e-10,,-0.96026576,0.14999999,301.30487,0.5555556,17.39649,0.04568346,,67,0.94030017,12.902911,17.39649,4.4970884,19.185541,73.00397729873657,-0.49752095,-0.83144623,0.78067577
3.55578,56.254078,1360,6.9114294,1.3147212e-07,5.7203626e-05,,-0.9743992,0.14999999,315.1491,0.05050505,17.39649,6.9114294,,68,0.8322077,12.765453,17.39649,4.6345463,19.185541,75.55845761299133,-1.1006883,-0.8367571,0.10096372
9.011844,55.89756,1380,4.5526805,1.2768895e-07,9.610583e-06,,-0.8921993,0.14999999,323.5373,-0.67676765,17.39649,1.9248617e-05,,69,1.0911618,12.711054,17.39649,4.688946,19.185541,77.63168978691101,-0.9106413,-0.8405272,-0.647495
17.412897,55.848534,1400,4.547697,1.2406676e-07,0.3617179,,-0.9065877,0.14999999,323.5244,-0.3131313,17.412897,0.21210298,,70,1.1551901,12.778223,17.412897,4.6217766,19.20237,79.64124774932861,-0.48935163,-0.834467,-0.5997263
17.398365,55.550423,1420,15.902509,1.2059652e-07,8.788043e-25,,-0.9177469,0.14999999,323.52606,1.0,17.412897,4.5265494e-08,,71,1.1961912,12.843295,17.412897,4.5567045,19.20237,81.45421075820923,-0.50001484,-0.82786316,0.9313964
1.2063729,55.427517,1440,8.893315,1.1726989e-07,8.799231e-36,,-0.93173313,0.14999999,339.7196,-1.0,17.412897,3.7274114e-11,,72,0.80313647,12.681671,17.412897,4.7183285,19.20237,82.65656328201294,-1.198822,-0.83139086,-1.0745245
17.199902,55.275337,1460,4.4737144,1.1407902e-07,0.07788665,,-0.9455265,0.14999999,339.91974,-0.61616164,17.412897,0.000143699,,73,1.1112044,12.743565,17.412897,4.656435,19.20237,83.88014221191406,-1.1381301,-0.83859104,-0.78841233
17.356642,54.81025,1480,4.603652,1.1101664e-07,4.3978543,,-0.9591301,0.14999999,339.96313,-0.8181818,17.412897,1.1341358e-07,,74,1.0957218,12.805903,17.412897,4.594096,19.20237,85.13054847717285,-0.5226291,-0.83303946,-0.8588278
17.317198,54.84118,1500,7.8420496,1.0807592e-07,1.4690908e-11,,-0.97255313,0.14999999,340.0459,0.23232323,17.412897,4.2017355,,75,0.8266725,12.866055,17.412897,4.533945,19.20237,86.36275863647461,-0.5360413,-0.82805425,0.07721038
9.050376,54.21888,1520,5.837634,1.0525054e-07,3.5959725,,-0.9312883,0.14999999,348.3955,-0.09090909,17.412897,3.525223,,76,0.9644081,12.815849,17.412897,4.5841503,19.20237,87.61037039756775,-0.9297254,-0.83197683,-0.1529015
16.388197,53.98597,1540,8.320985,1.02534514e-07,6.0424713e-07,,-0.8990195,0.14999999,349.40723,-1.0,17.412897,3.6074428e-11,,77,0.8668647,12.862243,17.412897,4.537757,19.20237,88.82821893692017,-0.6486684,-0.8302683,-1.1470745
17.195572,53.615265,1560,4.593585,9.9922275e-08,0.00015501867,,-0.9119229,0.14999999,349.6117,-0.43434343,17.412897,0.018499339,,78,1.0466585,12.917798,17.412897,4.4822016,19.20237,90.04383897781372,-1.5384202,-0.84132916,-0.6680406
17.383432,53.73623,1580,4.3493257,9.74086e-08,3.8943057,,-0.92442477,0.14999999,349.6283,-0.7373737,17.412897,2.3856267e-06,,79,1.158419,12.974325,17.412897,4.4256744,19.20237,91.62637090682983,-0.48815802,-0.8364484,-0.8896172
17.300463,53.363625,1600,7.8258185,9.49886e-08,3.5413778,,-0.9370035,0.14999999,349.7279,-1.0,17.412897,3.7471068e-11,,80,0.9379026,13.028401,17.412897,4.3715982,19.20237,93.18955636024475,-0.557098,-0.83120453,-0.92825073
17.263084,53.17138,1620,8.758351,9.265769e-08,6.5146446e-25,,-0.949426,0.14999999,349.86487,0.67676765,17.412897,0.0025162746,,81,1.0240921,13.080681,17.412897,4.319319,19.20237,94.6593873500824,-0.5775571,-0.8291152,0.70318514
4.602681,52.829475,1640,5.1885786,9.041153e-08,1.5228042e-07,,-0.96166503,0.14999999,362.662,-0.1919192,17.412897,1.3445661,,82,1.0483478,12.977292,17.412897,4.4227076,19.20237,96.13320279121399,-1.1289859,-0.83288926,0.1033992
9.007312,52.794285,1660,7.0663004,8.8246054e-08,7.0663004,,-0.9575222,0.14999999,371.0547,0.09090909,17.412897,6.910801,,83,0.94846976,12.9294615,17.412897,4.470538,19.20237,97.46415758132935,-0.9806223,-0.83430463,0.32771993
8.12681,52.712105,1680,4.4242716,8.6157456e-08,1.7029265e-12,,-0.88952094,0.14999999,380.328,-0.8181818,17.412897,1.0578741e-07,,84,1.1330671,12.872286,17.412897,4.527714,19.20237,99.37423276901245,-1.1029431,-0.83838946,-0.8371006
17.32146,52.745632,1700,8.36447,8.4142165e-08,3.3352382e-15,,-0.90135545,0.14999999,380.4065,0.41414142,17.412897,0.5483888,,85,0.793078,12.924629,17.412897,4.4753704,19.20237,101.48023676872253,-0.47884512,-0.8327935,0.4500377
7.260652,51.705803,1720,4.3092713,8.219674e-08,2.3577325e-15,,-0.90662056,0.14999999,390.5459,-0.8181818,17.412897,1.0761186e-07,,86,1.1381172,12.858768,17.412897,4.541231,19.20237,103.52630305290222,-1.0825336,-0.83830404,-0.48696434
17.40446,52.127586,1740,4.647046,8.031802e-08,4.603883,,-0.91818136,0.14999999,390.54138,-0.5151515,17.412897,0.0025381572,,87,1.0193243,12.911017,17.412897,4.488982,19.20237,105.78972005844116,-0.5663745,-0.8337793,-0.48119894
17.365973,51.455673,1760,16.083212,7.850298e-08,3.0217257e-21,,-0.92958087,0.14999999,390.57544,1.0,17.412897,4.580431e-08,,88,1.128405,12.961642,17.412897,4.4383574,19.20237,107.84393620491028,-0.52781,-0.83022046,1.0978563
,51.24681,1780,4.657863,7.674878e-08,5.2647138e-21,,-0.9408804,0.14999999,407.97546,-0.3939394,17.412897,0.04625351,,89,1.0408516,12.816006,17.412897,4.583994,19.20237,110.35706090927124,-1.7831005,-0.8401675,-0.41632336
17.292732,50.941704,1800,4.3324785,7.505273e-08,2.174335,,-0.95153415,0.14999999,408.08276,-0.5959596,17.412897,0.00026767407,,90,1.0564913,12.865747,17.412897,4.534252,19.20237,112.54335713386536,-0.5156343,-0.8362548,-0.54102206
17.388714,50.76599,1820,7.7983947,7.3412274e-08,3.5504027e-06,,-0.96258104,0.14999999,408.09412,0.25252524,17.412897,3.595703,,91,0.8729466,12.915449,17.412897,4.4845505,19.20237,114.74119257926941,-0.46708944,-0.8316997,0.04982263
9.082394,50.634106,1840,7.988187,7.182504e-08,1.5370948e-10,,-0.9347576,0.14999999,416.4115,-1.0,17.412897,3.738697e-11,,92,0.8943057,12.873787,17.412897,4.5262127,19.20237,117.29440832138062,-0.9175842,-0.834226,-1.0071869
17.19925,50.589024,1860,9.315546,7.028872e-08,2.0422374e-31,,-0.9455685,0.14999999,416.6123,0.7979798,17.412897,7.264359e-05,,93,1.0566468,12.920298,17.412897,4.479702,19.20237,120.78994727134705,-0.7696713,-0.83486414,0.9635984
0.650784,50.60994,1880,6.4365234,6.880116e-08,2.913164e-09,,-0.956263,0.14999999,433.36145,-0.030303031,17.412897,5.2793508,,94,0.93624794,12.789771,17.412897,4.6102285,19.20237,122.88543891906738,-1.3197931,-0.8397491,-0.0067773145
11.059999,50.247536,1900,4.863417,6.736033e-08,0.9994551,,-0.9122023,0.14999999,439.70154,-0.2929293,17.412897,0.3008604,,95,1.0378585,12.771563,17.412897,4.628437,19.20237,124.94706630706787,-0.8408947,-0.8405898,-0.41836333
17.295815,50.37231,1920,4.4276757,6.5964315e-08,3.6344068,,-0.9195116,0.14999999,439.80566,-0.5151515,17.412897,0.0025415362,,96,1.0704845,12.81869,17.412897,4.5813093,19.20237,126.5731430053711,-0.5204412,-0.8370013,-0.62325966
17.392792,50.032276,1940,8.626177,6.461123e-08,4.712667e-13,,-0.92984796,0.14999999,439.81287,0.53535354,17.412897,0.06730175,,97,0.86102754,12.865846,17.412897,4.534154,19.20237,128.5105791091919,-0.46923906,-0.83260643,0.6156194
5.6541057,49.933563,1960,4.2910514,6.329935e-08,6.234442e-16,,-0.93941087,0.14999999,451.55884,-0.67676765,17.412897,2.017917e-05,,98,1.1030068,12.792256,17.412897,4.6077433,19.20237,130.52694988250732,-1.1275339,-0.8372395,-0.5332457
17.41945,49.511246,1980,4.321039,6.2027055e-08,3.9348953,,-0.949563,0.14999999,451.53943,-0.47474748,17.41945,0.0073549543,,99,1.0844305,12.838995,17.41945,4.5610046,19.207476,132.47239708900452,-0.46774814,-0.8325869,-0.23905337
16.95541,49.482063,2000,7.9813795,6.079271e-08,1.2683502e-05,,-0.95953906,0.14999999,451.984,-1.0,17.41945,3.832508e-11,,100,0.89599824,12.88016,17.41945,4.5198393,19.207476,134.44071769714355,-0.61416346,-0.8296771,-1.2118294
17.190731,49.34697,2020,5.4377484,5.9594853e-08,7.7026885e-10,,-0.9694894,0.14999999,452.1931,-0.17171717,17.41945,1.7143307,,101,0.99693525,12.922839,17.41945,4.4771605,19.207476,137.0116672515869,-2.0782838,-0.8432398,-0.40110147
17.255037,48.895676,2040,7.9182367,5.8432047e-08,0.0014976049,,-0.9625106,0.14999999,452.33813,-1.0,17.41945,3.8439134e-11,,102,0.9301388,12.965312,17.41945,4.4346876,19.207476,139.0376536846161,-0.488586,-0.839923,-0.8945417
17.292263,48.9003,2060,4.3990164,5.7302962e-08,0.017394215,,-0.97226673,0.14999999,452.44592,-0.3939394,17.41945,0.047728263,,103,1.0836098,13.00732,17.41945,4.392679,19.207476,140.99754762649536,-0.5391482,-0.83785284,-0.25520036
17.063354,48.746254,2080,7.226061,5.6206275e-08,0.3270115,,-0.9814654,0.14999999,452.7826,0.09090909,17.41945,7.078264,,104,0.9233596,13.046321,17.41945,4.3536787,19.207476,142.31446170806885,-0.5660975,-0.834548,-0.003805779
9.505279,48.333496,2100,4.2555904,5.5140777e-08,0.00014311119,,-0.9251907,0.14999999,460.67725,-0.6969697,17.41945,9.992491e-06,,105,1.0672977,13.012598,17.41945,4.3874016,19.207476,144.4854347705841,-0.8471811,-0.8355709,-0.59602237
