IWMin,ReturnMin,ReturnLastEpisode,ReturnMean,IWFirstEpisode,DenMISELogFirst,IWMean,Regret,ReturnAbsMax,IWLastEpisode,DenMISEMeanLog,Regret/t,LQGmu1_actor,IWMax,LQGmu1_higher,DenMISELogLast,ReturnMax,LQGsigma_higher,ReturnStepMax,TimestepsSoFar,TimeElapsed,Bound,Delta,Iteration
,,6.9556932,11.904595,0.00019487768,-0.83367145,1.1196158,192.33917,17.388447,6.0307895e-13,-0.8908605,5.4954042,-0.7133928,5.040667,-0.67676765,-0.9212775,17.388447,0.14999999,19.177359,700,33.03444814682007,71.91952,4.9626703e-07,35
,,17.375666,12.056569,5.539786e-06,-0.8618368,0.97526646,192.36346,17.388447,4.1126457e-22,-0.8789425,5.3434305,0.6678348,7.9160943,0.7979798,-0.5400669,17.388447,0.14999999,19.177359,720,33.94982099533081,71.20845,4.6907957e-07,36
,,5.043947,11.867039,5.255848,-0.8892356,1.0097277,204.71954,17.388447,1.8570165e-05,-0.8822382,5.532961,-0.13310517,5.255848,-0.09090909,-0.92102754,17.388447,0.14999999,19.177359,740,34.99371099472046,70.67643,4.4406656e-07,37
,,16.176895,11.980456,0.80045795,-0.783079,0.9183936,205.94269,17.388447,3.1377323,-0.87896687,5.4195433,-0.6107962,5.3881583,-0.2929293,-0.7329579,17.388447,0.14999999,19.177359,760,36.01023197174072,68.98087,4.2100217e-07,38
,,17.378805,12.1188755,3.3972976e-06,-0.7882086,1.1266406,205.96384,17.388447,2.246327,-0.8749158,5.281124,-0.68501484,5.1484637,-0.7979798,-0.6097303,17.388447,0.14999999,19.177359,780,37.0766658782959,69.793594,3.996891e-07,39
,,17.41151,12.251192,0.0032617543,-0.81352633,1.1846968,205.95233,17.41151,3.5215092,-0.8644808,5.1488075,-0.5586566,4.839636,-0.57575756,-0.54597825,17.41151,0.14999999,19.201145,800,38.09827208518982,69.29286,3.799544e-07,40
,,17.391716,12.376571,4.8072495,-0.8381374,1.2357559,205.96057,17.41151,0.00020933099,-0.85249263,5.023429,0.14586788,6.6374183,0.11111111,-0.5188636,17.41151,0.14999999,19.201145,820,39.17551016807556,68.350845,3.6164613e-07,41
,,8.91093,12.294056,0.2786099,-0.75136465,0.8799542,214.44965,17.41151,1.8951986,-0.84748566,5.1059437,0.3777196,6.9795027,0.37373737,-0.81502,17.41151,0.14999999,19.201145,840,40.37992024421692,67.53361,3.4462983e-07,42
,,7.805673,12.189674,9.865823e-10,-0.7682835,0.82830405,224.044,17.41151,3.137515e-18,-0.85212076,5.2103252,-1.0647267,10.202962,-1.0,-0.8989747,17.41151,0.14999999,19.201145,860,41.03119683265686,67.61662,3.2878697e-07,43
,,17.197058,12.303478,0.0010825392,-0.791273,1.2213706,224.24695,17.41151,0.089214996,-0.86208117,5.0965214,-0.6791342,4.6598225,-0.61616164,-1.07646,17.41151,0.14999999,19.201145,880,41.599334716796875,65.84258,3.140119e-07,44
,,17.38875,12.416484,0.002615289,-0.81372124,1.019225,224.25824,17.41151,8.723985e-16,-0.84944236,4.9835157,0.6033358,7.7372847,0.5959596,-0.47684768,17.41151,0.14999999,19.201145,900,42.62398076057434,64.6647,3.0021093e-07,45
,,5.790431,12.27244,1.0553256e-09,-0.83564204,0.8830961,235.86774,17.41151,1.0494464e-24,-0.8519262,5.1275597,-0.7889669,8.820899,-1.0,-0.93439937,17.41151,0.14999999,19.201145,920,43.76424193382263,64.00622,2.8730017e-07,46
,,17.350445,12.380482,2.9239165e-05,-0.85714823,1.2340038,235.91736,17.41151,4.3145723,-0.84868914,5.019518,-0.7970634,4.4513855,-0.7373737,-0.54296917,17.41151,0.14999999,19.201145,940,44.95371437072754,64.65651,2.7520463e-07,47
,,17.347322,12.483956,3.6915143,-0.87820107,0.89276314,235.97003,17.41151,0.00040917436,-0.83685064,4.9160433,-0.005229518,6.1711483,-0.15151516,-0.48117396,17.41151,0.14999999,19.201145,960,45.76993489265442,63.53387,2.6385726e-07,48
,,10.875016,12.451122,1.756701e-09,-0.8247277,0.78312355,242.495,17.41151,1.0658976e-09,-0.83921146,4.9488773,0.7944925,14.391941,1.0,-0.8176242,17.41151,0.14999999,19.201145,980,46.57553458213806,63.218933,2.531974e-07,49
,,3.3576293,12.269253,5.271707,-0.8449304,1.2488157,256.53735,17.41151,0.00013169319,-0.84968066,5.130747,-0.0523448,6.5368195,0.09090909,-1.0874406,17.41151,0.14999999,19.201145,1000,47.38169765472412,63.205093,2.4317083e-07,50
,,14.03111,12.303799,0.07703928,-0.7644949,0.8525147,259.90625,17.41151,0.2210322,-0.8439469,5.096201,-0.3941468,5.551573,-0.43434343,-0.7551038,17.41151,0.14999999,19.201145,1020,48.54132795333862,63.022198,2.3372819e-07,51
,,17.347479,12.400792,3.3776334e-06,-0.7824035,1.1295967,259.9588,17.41151,0.13939513,-0.8438373,4.9992075,-0.49735895,4.670018,-0.7979798,-0.6753999,17.41151,0.14999999,19.201145,1040,50.30415678024292,61.933292,2.248251e-07,52
,,17.374247,12.494631,5.2151668e-06,-0.8014517,1.0332811,259.9845,17.41151,3.0981982e-16,-0.83725333,4.905369,1.0589451,8.361335,0.7979798,-0.59800416,17.41151,0.14999999,19.201145,1060,52.17585039138794,61.68131,2.1642118e-07,53
,,,12.263249,0.035630636,-0.8201437,1.0300596,277.38452,17.41151,2.2862133e-22,-0.8490739,5.13675,-0.5280515,5.0408974,-0.47474748,-1.4632487,17.41151,0.14999999,19.201145,1080,54.141913175582886,61.707733,2.0847979e-07,54
,,17.359629,12.35591,0.7541447,-0.8378332,0.9431496,277.42493,17.41151,6.6627626e-07,-0.8430306,5.0440893,0.32538894,7.050994,0.3131313,-0.5244479,17.41151,0.14999999,19.201145,1100,56.45127272605896,61.413437,2.0096763e-07,55
,,8.140671,12.280638,0.0011391352,-0.8422332,1.222584,286.68427,17.41151,1.8818536e-08,-0.84615916,5.119362,-0.6428731,4.371392,-0.61616164,-0.93378586,17.41151,0.14999999,19.201145,1120,58.39370942115784,60.344643,1.9385428e-07,56
,,17.41068,12.370639,5.8562207,-0.8599124,1.0500534,286.67358,17.41151,0.0016855304,-0.83549654,5.029361,-0.03780782,6.248073,-0.05050505,-0.43392098,17.41151,0.14999999,19.201145,1140,60.29749011993408,60.266674,1.8711206e-07,57
,,12.542923,12.373609,1.0336075,-0.7795055,0.8285893,291.53064,17.41151,1.6842065,-0.8339941,5.026391,-0.1415259,5.6712637,-0.27272728,-0.7694945,17.41151,0.14999999,19.201145,1160,62.16538047790527,59.265945,1.8071556e-07,58
,,16.17127,12.437976,0.018189065,-0.7789361,0.95815825,292.7594,17.41151,0.00037639984,-0.8352302,4.9620237,0.56272805,7.632969,0.5151515,-0.719744,17.41151,0.14999999,19.201145,1180,63.99557662010193,59.057564,1.7464151e-07,59
,,6.2215476,12.334369,1.013736e-09,-0.79543495,0.77687716,303.93787,17.41151,1.9306628e-23,-0.83903366,5.065631,-0.9899676,9.579434,-1.0,-0.9895312,17.41151,0.14999999,19.201145,1200,66.84479808807373,58.584404,1.6886865e-07,60
,,17.206284,12.414237,0.00034880065,-0.8119642,1.2111478,304.1316,17.41151,0.5092776,-0.8427753,4.9857626,-0.5141392,4.3468733,-0.65656567,-0.817209,17.41151,0.14999999,19.201145,1220,70.21521472930908,58.320023,1.6337734e-07,61
,,17.398691,12.494631,6.0860543,-0.82821906,1.1658936,304.1328,17.41151,0.009982115,-0.83460134,4.905369,0.13919152,6.097311,0.01010101,-0.522143,17.41151,0.14999999,19.201145,1240,74.4183828830719,58.00829,1.581496e-07,62
,,8.928257,12.438023,0.033236325,-0.7505814,1.024426,312.60455,17.41151,0.0014298111,-0.8326928,4.961977,-0.3950773,4.7502003,-0.47474748,-0.84763074,17.41151,0.14999999,19.201145,1260,78.60665965080261,57.462555,1.5316883e-07,63
,,17.302303,12.514027,1.8298974,-0.7658023,1.0850978,312.70227,17.41151,0.0007766476,-0.8290958,4.885973,0.27840486,6.8657703,0.23232323,-0.6086615,17.41151,0.14999999,19.201145,1280,81.57829785346985,57.44303,1.484197e-07,64
,,8.398958,12.450718,1.2811092,-0.7531155,0.86213124,321.7033,17.41151,0.012335216,-0.8292029,4.9492817,-0.1436495,5.5387974,-0.25252524,-0.89067334,17.41151,0.14999999,19.201145,1300,83.26225113868713,56.555138,1.4388809e-07,65
,,16.354527,12.509868,7.437004e-07,-0.7488653,0.9530931,322.74878,17.41151,0.000117895775,-0.8295907,4.890132,-0.6592342,4.8806577,-0.83838385,-0.701796,17.41151,0.14999999,19.201145,1320,84.61285591125488,56.518635,1.3956085e-07,66
,,17.38232,12.582591,7.472402e-05,-0.76390314,1.0276526,322.76636,17.41151,2.1813998e-18,-0.8249477,4.8174086,0.6065195,8.553882,0.7171717,-0.45511088,17.41151,0.14999999,19.201145,1340,85.83936905860901,56.312088,1.3542595e-07,67
,,5.7553616,12.482189,1.6777049e-09,-0.7787171,0.8199696,334.41107,17.41151,0.24081519,-0.8282424,4.9178104,0.8868083,14.988043,1.0,-1.0386907,17.41151,0.14999999,19.201145,1360,87.81725025177002,56.04631,1.3147212e-07,68
,,1.9444907,12.329469,0.0031964951,-0.7933159,1.1734084,349.86664,17.41151,1.8731009e-20,-0.8359829,5.070531,-0.56948555,4.404307,-0.57575756,-1.1332488,17.41151,0.14999999,19.201145,1380,88.99646949768066,56.035103,1.2768895e-07,69
,,17.39528,12.401838,4.400916,-0.8076583,1.0252749,349.87134,17.41151,0.039429206,-0.82840335,4.9981613,-0.04001333,5.6407013,-0.11111111,-0.45761803,17.41151,0.14999999,19.201145,1400,90.19766426086426,55.384087,1.2406676e-07,70
,,13.970151,12.423927,0.09623241,-0.7608699,0.9748301,353.3012,17.41151,0.03729754,-0.8270193,4.9760723,0.61111057,7.7020955,0.43434343,-0.7333098,17.41151,0.14999999,19.201145,1420,91.52774930000305,55.195145,1.2059652e-07,71
,,5.7044644,12.330601,9.917441e-10,-0.7735017,0.75290686,364.99664,17.41151,6.6851564e-25,-0.8306484,5.069399,-0.7859737,9.796602,-1.0,-1.038803,17.41151,0.14999999,19.201145,1440,92.77177786827087,54.947094,1.1726989e-07,72
,,17.355257,12.399432,0.00018604635,-0.78729504,1.2028518,365.04138,17.41151,3.5486052,-0.8305447,5.0005674,-0.46346197,4.3402944,-0.67676765,-0.5533946,17.41151,0.14999999,19.201145,1460,94.0248670578003,55.352985,1.1407902e-07,73
,,17.323637,12.465976,0.11755302,-0.80089813,0.96772313,365.1178,17.41151,4.4655485,-0.82459074,4.934024,-0.49110344,5.040448,-0.41414142,-0.5722665,17.41151,0.14999999,19.201145,1480,95.23889875411987,55.206367,1.1101664e-07,74
,,17.341846,12.530987,4.6866665,-0.8127339,1.1672789,365.17603,17.41151,0.0013881022,-0.82088685,4.869013,0.44941285,6.464125,0.11111111,-0.50116694,17.41151,0.14999999,19.201145,1500,96.4450855255127,54.485374,1.0807592e-07,75
,,7.265769,12.461708,0.00851857,-0.76536494,1.1719644,375.31024,17.41151,3.239324e-09,-0.8217474,4.9382915,-0.5614728,4.319131,-0.53535354,-1.0242453,17.41151,0.14999999,19.201145,1520,97.63743257522583,54.176903,1.0525054e-07,76
,,17.391747,12.525735,0.0014726645,-0.77832496,1.1916989,375.31836,17.41151,1.6769528e-13,-0.8145859,4.8742647,0.5208103,8.05344,0.61616164,-0.42348108,17.41151,0.14999999,19.201145,1540,98.84321475028992,53.647438,1.02534514e-07,77
,,6.635076,12.4502125,0.00061366236,-0.7912092,1.2069757,386.08337,17.41151,8.6397946e-13,-0.81503177,4.949787,-0.44219115,4.0990224,-0.6363636,-1.0012918,17.41151,0.14999999,19.201145,1560,100.03685569763184,53.156654,9.9922275e-08,78
,,17.342758,12.512144,0.33684164,-0.80394036,0.9099079,386.14062,17.41151,3.7781632,-0.80897915,4.8878555,-0.63117445,4.6269245,-0.35353535,-0.5257198,17.41151,0.14999999,19.201145,1580,101.24558568000793,53.210186,9.74086e-08,79
,,17.40141,12.57326,0.95990926,-0.8122644,1.011846,386.13916,17.41151,2.264176e-08,-0.8050621,4.8267393,0.36404717,7.0829515,0.2929293,-0.39541125,17.41151,0.14999999,19.201145,1600,102.44044399261475,52.570236,9.49886e-08,80
,,7.8980103,12.515541,1.6765239e-06,-0.81275946,0.9331471,395.64124,17.41151,2.2275842e-13,-0.8069541,4.8844585,-0.6719229,4.863006,-0.8181818,-0.94836557,17.41151,0.14999999,19.201145,1620,103.67115378379822,52.503174,9.265769e-08,81
,,17.373943,12.57479,0.0055118958,-0.82502955,1.2236996,395.6671,17.41151,2.9674811,-0.8030844,4.8252096,-0.48179382,4.033869,-0.5555556,-0.410451,17.41151,0.14999999,19.201145,1640,105.27639865875244,52.659008,9.041153e-08,82
,,17.368145,12.632541,1.2566886e-06,-0.8370837,0.9272422,395.6991,17.41151,6.235723e-17,-0.7962084,4.767459,0.9191436,9.2030735,0.83838385,-0.4385901,17.41151,0.14999999,19.201145,1660,106.96511793136597,52.34843,8.8246054e-08,83
,,1.4128146,12.498973,4.5869455,-0.8490599,0.9585897,411.68628,17.41151,5.2687915e-10,-0.8027482,4.9010267,-0.15837824,5.8876486,-0.11111111,-1.24499,17.41151,0.14999999,19.201145,1680,108.6460325717926,52.34796,8.6157456e-08,84
,,16.598492,12.547202,0.0143174,-0.8077266,1.1785704,412.4878,17.41151,0.3297955,-0.80272305,4.8527975,-0.36515403,4.1197047,-0.5151515,-0.7411398,17.41151,0.14999999,19.201145,1700,109.97225666046143,51.702682,8.4142165e-08,85
,,17.2138,12.601466,1.3687049,-0.8192542,0.8885429,412.67395,17.41151,3.5727887,-0.7982082,4.7985334,-0.23878893,5.346081,-0.25252524,-0.5770593,17.41151,0.14999999,19.201145,1720,111.28405952453613,51.6129,8.219674e-08,86
,,16.8783,12.650623,0.04538554,-0.8150252,1.1157427,413.19568,17.41151,6.271138e-05,-0.7980168,4.7493763,0.49217767,7.6837325,0.47474748,-0.6589455,17.41151,0.14999999,19.201145,1740,113.3250801563263,51.377934,8.031802e-08,87
,,6.8991523,12.585266,1.0451278e-09,-0.8259324,0.66691804,423.69653,17.41151,2.327734e-21,-0.7992254,4.8147335,-1.1690036,10.463874,-1.0,-0.99230635,17.41151,0.14999999,19.201145,1760,115.46619701385498,51.15517,7.850298e-08,88
,,17.195333,12.637064,6.1411552,-0.83723193,1.0396917,423.90125,17.41151,6.478984e-13,-0.8149851,4.7629356,0.009788479,6.181038,0.01010101,-1.8520608,17.41151,0.14999999,19.201145,1780,118.26433324813843,50.849953,7.674878e-08,89
,,9.313406,12.600136,1.6826818e-09,-0.7816799,0.827861,431.9878,17.41151,2.0063458e-09,-0.81441635,4.799864,0.84735096,15.701145,1.0,-0.7841799,17.41151,0.14999999,19.201145,1800,120.14650845527649,50.765324,7.505273e-08,90
,,2.5674791,12.489885,0.16846934,-0.7927298,0.9938039,446.82043,17.41151,1.1632202e-14,-0.8207059,4.9101143,-0.32725346,4.712969,-0.3939394,-1.1768609,17.41151,0.14999999,19.201145,1820,121.43726849555969,50.75154,7.3412274e-08,91
,,17.191416,12.540991,1.0202186e-09,-0.80180925,0.72374856,447.0288,17.41151,0.00020568664,-0.818381,4.859009,-0.8903233,9.776951,-1.0,-0.5901719,17.41151,0.14999999,19.201145,1840,122.72460961341858,50.323345,7.182504e-08,92
,,17.304491,12.592211,2.7965765e-05,-0.81262016,1.0456963,447.1244,17.41151,3.1664538,-0.8202144,4.807789,-0.8089977,4.47828,-0.7373737,-0.69428813,17.41151,0.14999999,19.201145,1860,124.04703617095947,50.47001,7.028872e-08,93
,,17.339846,12.642717,2.5402865,-0.82331514,0.9508229,447.18457,17.41151,0.0009887639,-0.8171422,4.7572823,-0.41940504,5.428333,-0.1919192,-0.564673,17.41151,0.14999999,19.201145,1880,125.26653337478638,50.25193,6.880116e-08,94
,,17.305336,12.691797,0.053663976,-0.80723166,1.1045009,447.2793,17.41151,4.293338,-0.8145297,4.7082024,-0.4168172,4.308702,-0.45454547,-0.5063241,17.41151,0.14999999,19.201145,1900,128.32064080238342,50.166435,6.736033e-08,95
,,17.303282,12.739833,1.9262899,-0.81713825,0.99866325,447.37598,17.41151,0.00036674042,-0.810036,4.6601667,0.0645632,7.2487764,0.23232323,-0.4750346,17.41151,0.14999999,19.201145,1920,130.46250367164612,49.74927,6.5964315e-08,96
,,9.066701,12.701966,3.4639365e-06,-0.8076342,0.9534072,455.70923,17.41151,4.0948896e-07,-0.810623,4.6980333,-0.7921853,4.8264236,-0.7979798,-0.84636194,17.41151,0.14999999,19.201145,1940,132.58005142211914,49.526466,6.461123e-08,97
,,17.345701,12.7493515,0.0008777415,-0.81789064,1.1455567,455.76355,17.41151,9.159081e-20,-0.80839646,4.650648,0.47459063,8.407715,0.6363636,-0.53490925,17.41151,0.14999999,19.201145,1960,134.79588890075684,49.545555,6.329935e-08,98
,,7.053955,12.691822,0.009069501,-0.82803404,1.1726431,466.10962,17.41151,1.0770416e-09,-0.8095577,4.7081776,-0.7121293,4.0437517,-0.53535354,-1.0391554,17.41151,0.14999999,19.201145,1980,136.94168257713318,49.348907,6.2027055e-08,99
,,17.380775,12.738711,5.540137e-05,-0.8379928,1.1035305,466.1289,17.41151,4.1783066,-0.80439,4.6612883,-0.5836277,4.228593,-0.7171717,-0.4522896,17.41151,0.14999999,19.201145,2000,139.1010103225708,49.125076,6.079271e-08,100
,,17.412802,12.784989,6.12784,-0.84794253,1.0591813,466.11597,17.412802,0.00088136893,-0.7991216,4.6150103,0.05378647,6.3286777,0.030303031,-0.3635837,17.412802,0.14999999,19.201332,2020,141.33087182044983,48.790012,5.9594853e-08,101
,,9.078314,12.74865,0.4586014,-0.7988925,0.9448149,474.43762,17.412802,0.2179954,-0.7990182,4.65135,-0.34997678,4.8435845,-0.33333334,-0.82879907,17.412802,0.14999999,19.201332,2040,143.59654545783997,48.68803,5.8432047e-08,102
,,17.17796,12.791652,0.10049005,-0.8041626,1.0880022,474.6598,17.412802,5.275444e-06,-0.79712063,4.608348,0.40599903,7.75218,0.43434343,-0.53955597,17.412802,0.14999999,19.201332,2060,145.83411693572998,48.55967,5.7302962e-08,103
,,7.6038857,12.74177,1.0315439e-09,-0.8128494,0.71818185,484.45593,17.412802,6.0393925e-19,-0.7984561,4.65823,-1.1897064,9.938627,-1.0,-1.0006341,17.412802,0.14999999,19.201332,2080,148.0878746509552,48.47432,5.6206275e-08,104
,,17.19676,12.784199,0.0032908889,-0.8224188,1.1777713,484.65918,17.412802,0.004531338,-0.8127398,4.615801,-0.5302871,3.9380162,-0.57575756,-2.0013757,17.412802,0.14999999,19.201332,2100,150.34564852714539,48.322906,5.5140777e-08,105
