LQGsigma_higher,DenMISELogFirst,DenMISEMeanLog,DenMISELogLast,Regret,Iteration,LQGmu1_actor,Delta,IWMin,ReturnMean,ReturnMax,LQGmu1_higher,ReturnStepMax,TimeElapsed,ReturnMin,IWFirstEpisode,ReturnAbsMax,IWMean,Bound,Regret/t,ReturnLastEpisode,IWMax,IWLastEpisode,TimestepsSoFar
0.14999999,-0.53272957,-0.85305494,-0.8908913,57.222595,11,-0.89643735,5.0241906e-06,,12.197946,17.333525,-1.0,19.11873,10.163084506988525,,0.00011792872,17.333525,1.5693672,124.07521,5.202054,6.5854344,10.335008,2.1734463e-22,220
0.14999999,-0.6197302,-0.8187415,-0.6356963,57.32312,12,0.42975968,4.221716e-06,,12.623073,17.333525,0.5959596,19.11873,10.902390480041504,,5.7449615e-08,17.333525,1.6649708,124.54332,4.776927,17.299469,6.3431735,1.6060083e-21,240
0.14999999,-0.6997729,-0.77122873,-0.6238378,67.30003,13,0.055037398,3.5972016e-06,,12.223074,17.333525,0.030303031,19.11873,11.649559020996094,,0.40365124,17.333525,0.38647783,115.9904,5.1769257,7.423084,4.162197,0.14314695,260
0.14999999,-0.74330306,-0.81046873,-0.7006403,75.62297,14,0.8085952,3.1016684e-06,,11.998359,17.333525,0.8787879,19.11873,12.39276909828186,,1.233029e-13,17.333525,0.74451447,113.02674,5.401641,9.077074,6.220928,1.5145393e-06,280
0.14999999,-0.812296,-0.8283182,-0.74968684,89.871185,15,-0.6048111,2.7018984e-06,,11.408587,17.333525,-0.67676765,19.11873,13.139034032821655,,0.30536315,17.333525,0.563489,107.66158,5.991412,3.1517928,2.7892456,2.8668226e-21,300
0.14999999,-0.85668135,-0.84610534,-0.67625475,89.92676,16,-0.08362979,2.3747152e-06,,11.779577,17.344427,-0.21212122,19.131556,13.885931968688965,,5.046006,17.344427,0.8055774,107.51672,5.6204224,17.344427,5.046006,0.16993329,320
0.14999999,-0.6431839,-0.8536951,-0.7402119,92.23044,17,-0.85578215,2.103554e-06,,11.974679,17.344427,-0.8787879,19.131556,14.63337755203247,,0.0038934466,17.344427,0.9215008,96.500374,5.4253206,15.096313,6.180506,4.4075423e-06,340
0.14999999,-0.7001133,-0.8478861,-0.5870561,92.311676,18,-0.31740445,1.8763183e-06,,12.271572,17.344427,-0.4949495,19.131556,15.37554144859314,,2.5205731,17.344427,1.1986539,94.917015,5.1284275,17.318747,5.550679,0.26498008,360
0.14999999,-0.62312436,-0.8302902,-0.61614543,92.52463,19,0.88163406,1.6840087e-06,,12.530283,17.344427,1.0,19.131556,16.125138521194458,,1.2997157e-16,17.344427,0.36756384,89.55711,4.8697166,17.187067,3.1585968,8.761668e-17,380
0.14999999,-0.6744177,-0.8618121,-0.83102506,107.89682,20,0.2751645,1.5198176e-06,,12.005159,17.344427,0.45454547,19.131556,16.870172023773193,,1.1615206e-05,17.344427,1.281018,89.750885,5.3948402,2.027801,7.4989133,0.10600906,400
0.14999999,-0.72320724,-0.85762876,-0.91614693,116.88153,21,0.24550727,1.3785193e-06,,11.834212,17.344427,0.13131313,19.131556,17.63843035697937,,0.07123972,17.344427,1.0469106,90.415855,5.5657873,8.41529,7.0669546,4.1974573,420
0.14999999,-0.7663406,-0.8558422,-0.77702546,125.72565,22,-0.41839242,1.2560477e-06,,11.685197,17.344427,-0.27272728,19.131556,18.385069370269775,,5.5420127,17.344427,1.1050977,88.722855,5.7148027,8.555881,5.5420127,0.014802625,440
0.14999999,-0.5861223,-0.84258056,-0.586285,125.79367,23,-0.9594522,1.1492007e-06,,11.930709,17.344427,-1.0,19.131556,19.14823818206787,,0.00012439647,17.344427,1.0719795,87.45532,5.4692907,17.331982,9.720765,0.0025991076,460
0.14999999,-0.6286765,-0.8386051,-0.70836186,125.9512,24,0.7748132,1.055429e-06,,12.152032,17.344427,0.7171717,19.131556,19.904726266860962,,3.161973e-10,17.344427,1.2645488,85.32371,5.2479677,17.242456,7.816901,4.007463e-27,480
0.14999999,-0.66949844,-0.8326567,-0.84499633,139.71243,25,-0.7274488,9.726833e-07,,11.811502,17.344427,-0.6969697,19.131556,20.672959089279175,,0.1888624,17.344427,0.7214682,82.20236,5.588497,3.638807,4.973129,7.697578e-21,500
0.14999999,-0.7011931,-0.83761555,-0.6658502,139.73721,26,-0.2205092,8.993004e-07,,12.025492,17.375202,-0.07070707,19.164822,21.93280053138733,,1.4898607,17.375202,0.7272106,81.65336,5.374508,17.375202,6.6691656,0.00035598164,520
0.14999999,-0.6832127,-0.84339523,-0.68989956,140.27112,27,-0.5569737,8.3391916e-07,,12.204773,17.375202,-0.41414142,19.164822,23.54647159576416,,4.1534696,17.375202,1.295739,82.365036,5.1952267,16.866121,5.335391,2.3045688,540
0.14999999,-0.5764916,-0.8278461,-0.62744784,140.2504,28,0.39641654,7.754171e-07,,12.391057,17.420692,0.2929293,19.20919,25.134880542755127,,0.0014382438,17.420692,1.1448243,81.42045,5.0089426,17.420692,7.1761327,5.3219105e-07,560
0.14999999,-0.61153156,-0.82601804,-0.84250677,149.9765,29,-0.8063513,7.2286224e-07,,12.228395,17.420692,-0.83838385,19.20919,26.79228901863098,,0.010088234,17.420692,1.0044557,78.7598,5.171604,7.6738925,5.7238507,1.1899878e-14,580
0.14999999,-0.6450853,-0.8208494,-0.6236135,150.02917,30,-0.69022727,6.754746e-07,,12.399028,17.420692,-0.57575756,19.20919,28.390383005142212,,1.064899,17.420692,1.0430394,76.685165,5.000972,17.347315,5.137822,1.5222087,600
0.14999999,-0.642994,-0.812753,-0.574781,150.04056,31,-0.8996491,6.325984e-07,,12.55998,17.420692,-1.0,19.20919,29.213810920715332,,0.0001316761,17.420692,0.98601073,74.727455,4.840019,17.388597,8.735721,0.5601989,620
0.14999999,-0.6747384,-0.8076669,-0.575471,150.15204,32,0.3885737,5.936788e-07,,12.707748,17.420692,0.57575756,19.20919,29.678245306015015,,1.357713e-07,17.420692,1.117322,74.84545,4.692251,17.288542,6.986419,4.6369043e-21,640
0.14999999,-0.7055101,-0.8077496,-0.87484187,159.82211,33,-0.4342386,5.582434e-07,,12.556906,17.420692,-0.25252524,19.20919,30.17424511909485,,4.9943075,17.420692,0.95562595,73.68102,4.843094,7.7299457,5.7697268,0.00068884995,660
0.14999999,-0.59443426,-0.80335414,-0.57631195,159.89667,34,0.9798798,5.258885e-07,,12.697156,17.420692,1.0,19.20919,30.629213333129883,,1.2629562e-16,17.420692,0.47989768,73.25477,4.7028437,17.325397,6.278083,6.6470806e-20,680
0.14999999,-0.6234218,-0.827398,-1.1127229,176.93402,35,-0.8426661,4.9626703e-07,,12.344742,17.420692,-0.7777778,19.20919,31.155404329299927,,0.038970817,17.420692,1.103275,73.06443,5.055258,0.36268917,5.0630736,1.23790614e-29,700
0.14999999,-0.65047985,-0.8181998,-0.55917245,177.01709,36,0.3192866,4.6907957e-07,,12.482858,17.420692,0.2929293,19.20919,31.768429279327393,,0.0015486921,17.420692,1.2157067,71.58856,4.917142,17.316885,7.144113,1.6671437e-12,720
0.14999999,-0.67783576,-0.81459695,-0.83235514,186.24063,37,-0.72028816,4.4406656e-07,,12.366469,17.420692,-0.45454547,19.20919,32.26927328109741,,3.3090637,17.420692,1.1722965,71.586624,5.03353,8.176489,5.05223,1.0165727e-05,740
0.14999999,-0.6188456,-0.80565333,-0.6015247,186.25851,38,-0.035383932,4.2100217e-07,,12.498461,17.420692,0.030303031,19.20919,32.76695966720581,,0.37227166,17.420692,0.656624,70.38727,4.901539,17.382143,7.17384,1.7734297e-05,760
0.14999999,-0.6350721,-0.8160975,-0.84851354,190.6,39,-1.0198714,3.996891e-07,,12.512819,17.420692,-0.8181818,19.20919,33.594584703445435,,0.01643753,17.420692,1.2256417,70.27037,4.8871803,13.058481,4.9625673,7.5763955e-06,780
0.14999999,-0.65996855,-0.8132332,-0.8807847,190.79733,40,0.88162285,3.799544e-07,,12.630067,17.420692,0.7979798,19.20919,34.748645305633545,,7.033733e-12,17.420692,1.1584967,70.04605,4.7699327,17.202717,8.402801,8.219467e-32,800
0.14999999,-0.68466115,-0.81638134,-1.020565,206.16931,41,-1.247135,3.6164613e-07,,12.371479,17.420692,-1.0,19.20919,35.84829330444336,,0.00013727856,17.420692,1.0602114,69.16206,5.0285206,2.0279808,8.65605,4.9965866e-34,820
0.14999999,-0.7087554,-0.8544528,-2.427298,206.37268,42,-0.5747291,3.4462983e-07,,12.486364,17.420692,-0.61616164,19.20919,37.22489857673645,,0.68006146,17.420692,0.99784195,67.25041,4.9136353,17.196629,5.0299993,0.004331687,840
0.14999999,-0.7162236,-0.8481573,-0.55778164,206.35681,43,0.54542446,3.2878697e-07,,12.601005,17.420692,0.45454547,19.20919,38.27451467514038,,1.2111088e-05,17.420692,1.1555102,66.63925,4.798995,17.415901,7.2284746,2.7716696e-10,860
0.14999999,-0.7392129,-0.84752387,-0.9191844,217.36066,44,0.22817162,3.140119e-07,,12.459985,17.420692,-0.15151516,19.20919,39.412657022476196,,3.1701484,17.420692,0.73101526,66.65686,4.940015,6.3961296,6.216139,0.00013686443,880
0.14999999,-0.6921141,-0.8559075,-0.9359704,226.13,45,-0.9027974,3.0021093e-07,,12.374888,17.420692,-1.0,19.20919,40.55565786361694,,0.0001383055,17.420692,1.1142318,66.16966,5.025111,8.630644,8.30727,1.8780289e-14,900
0.14999999,-0.71408993,-0.8475731,-0.5369266,226.24481,46,0.27379036,2.8730017e-07,,12.481634,17.420692,0.17171717,19.20919,41.769675970077515,,0.030777633,17.420692,1.0102599,65.26132,4.9183655,17.28514,7.055358,3.274518e-11,920
0.14999999,-0.7349273,-0.8482015,-0.84921926,235.22272,47,-0.28573132,2.7520463e-07,,12.395261,17.420692,-0.41414142,19.20919,42.46087622642517,,4.3739157,17.420692,1.0327955,64.75704,5.004739,8.422157,5.302063,0.00016838274,940
0.14999999,-0.66699773,-0.8448817,-0.6891591,235.54639,48,-0.95174664,2.6385726e-07,,12.492783,17.420692,-0.6969697,19.20919,43.380531549453735,,0.18839069,17.420692,1.0151736,63.225433,4.907217,17.076279,4.8780417,0.123586334,960
0.14999999,-0.6836999,-0.84052855,-0.62468994,235.7074,49,-0.8011365,2.531974e-07,,12.589644,17.420692,-1.0,19.20919,44.24164581298828,,0.00013714665,17.420692,1.1426857,63.53212,4.810355,17.239027,7.6304946,4.7167945,980
0.14999999,-0.7038998,-0.83178717,-0.5031382,235.76642,50,1.1502566,2.4317083e-07,,12.684671,17.420692,1.0,19.20919,45.18762731552124,,1.4090584e-16,17.420692,0.6932857,62.67905,4.715328,17.341017,10.308973,2.160854e-31,1000
0.14999999,-0.72370243,-0.8603994,-1.9531025,253.16638,51,0.3540313,2.3372819e-07,,12.435952,17.420692,0.6363636,19.20919,46.36702752113342,,1.2065521e-08,17.420692,0.98697543,62.60656,4.9640474,,7.122372,0.053008925,1020
0.14999999,-0.7431205,-0.8628851,-0.9447803,262.6029,52,0.047005385,2.248251e-07,,12.349944,17.420692,0.33333334,19.20919,46.97271537780762,,0.0005541543,17.420692,1.3949763,62.557175,5.0500555,7.963493,6.802232,6.7763705,1040
0.14999999,-0.76215804,-0.85864216,-0.972794,270.91833,53,-0.6279199,2.1642118e-07,,12.288332,17.420692,-0.27272728,19.20919,47.774606704711914,,5.5188813,17.420692,0.88586885,62.25508,5.1116676,9.084537,5.8542023,0.72558296,1060
0.14999999,-0.6817926,-0.85698557,-0.6315875,270.9345,54,-0.7505611,2.0847979e-07,,12.382694,17.420692,-0.8181818,19.20919,48.8805787563324,,0.017223721,17.420692,1.1794449,62.503143,5.0173054,17.383862,4.7288117,2.2374427,1080
0.14999999,-0.69982284,-0.84842116,-0.53643024,270.9679,55,-0.23018143,2.0096763e-07,,12.473311,17.420692,0.01010101,19.20919,51.0458779335022,,0.5433598,17.420692,0.7815459,61.789326,4.926688,17.36665,6.9877195,1.1848363e-05,1100
0.14999999,-0.7080106,-0.8511611,-0.7606843,271.39746,56,-0.5742605,1.9385428e-07,,12.553617,17.420692,-0.57575756,19.20919,53.520761013031006,,1.1340613,17.420692,1.0363009,61.80276,4.846383,16.970367,5.0946302,0.4005261,1120
0.14999999,-0.7056614,-0.846151,-0.58079886,271.36542,57,-0.8316963,1.8711206e-07,,12.639203,17.432043,-0.7979798,19.220686,55.546316146850586,,0.027568534,17.432043,1.1670444,59.98613,4.7607965,17.432043,4.492189,1.5632248,1140
0.14999999,-0.7225696,-0.8371978,-0.46897087,271.43945,58,-0.51970756,1.8071556e-07,,12.720009,17.432043,-0.37373737,19.220686,57.83519768714905,,5.016075,17.432043,0.9864805,59.522957,4.679991,17.325989,5.155739,0.040218256,1160
0.14999999,-0.6567172,-0.83324116,-0.5666576,271.45996,59,-0.6325289,1.7464151e-07,,12.798984,17.432043,-0.5959596,19.220686,59.75825381278992,,0.8415753,17.432043,1.08793,59.45771,4.601016,17.379421,4.5886965,4.119084,1180
0.14999999,-0.65936106,-0.8262412,-0.48120126,271.45532,60,0.97105014,1.6886865e-07,,12.875745,17.432043,0.8181818,19.220686,61.843775510787964,,2.5741713e-12,17.432043,1.0072619,59.309616,4.524255,17.404688,8.838505,2.1023238e-20,1200
0.14999999,-0.6758904,-0.8338862,-1.2509713,288.33582,61,-1.0423903,1.6337734e-07,,12.673183,17.432043,-1.0,19.220686,64.73259711265564,,0.00013607976,17.432043,1.024558,58.450386,4.726816,0.51952624,8.099748,2.9760344e-37,1220
0.14999999,-0.6921487,-0.83381605,-0.82442325,288.53442,62,0.49820662,1.581496e-07,,12.746218,17.432043,0.1919192,19.220686,67.62614631652832,,0.01934755,17.432043,1.0608939,58.093945,4.653782,17.201372,7.0837336,1.200566e-14,1240
0.14999999,-0.707837,-0.8367545,-1.0471213,299.0896,63,0.52566814,1.5316883e-07,,12.652545,17.432043,0.47474748,19.220686,70.49117588996887,,5.986533e-06,17.432043,1.1463499,58.316444,4.7474546,6.8447886,7.486289,7.486289,1260
0.14999999,-0.72358525,-0.8371493,-0.96922994,309.90088,64,-0.0021716207,1.484197e-07,,12.557798,17.432043,-0.13131313,19.220686,73.92742133140564,,2.6807318,17.432043,0.6814853,57.95273,4.842201,6.588792,6.5720863,0.00047879206,1280
0.14999999,-0.6980565,-0.8433594,-0.9095522,317.9381,65,-0.6562861,1.4388809e-07,,12.508644,17.432043,-0.6969697,19.220686,76.32773113250732,,0.19433369,17.432043,1.1335057,57.711887,4.8913555,9.362739,4.562664,0.00014483447,1300
0.14999999,-0.7103387,-0.83641964,-0.49947873,317.94385,66,-0.5222979,1.3956085e-07,,12.582669,17.432043,-0.5151515,19.220686,78.5359308719635,,2.1388648,17.432043,1.0518966,56.929398,4.8173304,17.394325,4.7398577,2.8151515,1320
0.14999999,-0.69348353,-0.83114815,-0.51676154,317.9314,67,-1.0362722,1.3542595e-07,,12.654755,17.432043,-0.83838385,19.220686,80.62745213508606,,0.010949803,17.432043,1.1434237,56.49291,4.745245,17.412312,4.426904,0.48418573,1340
0.14999999,-0.70813525,-0.8295703,-0.8465499,318.1422,68,-1.3298748,1.3147212e-07,,12.721437,17.432043,-1.0,19.220686,83.17079305648804,,0.00014053925,17.432043,1.0682708,56.665207,4.678562,17.189232,7.878924,6.022451,1360
0.14999999,-0.72273195,-0.8668182,-3.4391677,318.3463,69,-0.74853325,1.2768895e-07,,12.786285,17.432043,-1.0,19.220686,85.61019229888916,,0.0001426056,17.432043,1.1050276,55.558506,4.613714,17.195948,7.3830423,7.3830423,1380
0.14999999,-0.73711866,-0.85959727,-0.43734187,318.3911,70,0.96788466,1.2406676e-07,,12.851556,17.432043,1.0,19.220686,87.80858063697815,,1.4566512e-16,17.432043,0.88086414,55.495354,4.548444,17.355194,15.089523,1.2826895e-29,1400
0.14999999,-0.75130326,-0.8675342,-1.2572701,335.2157,71,-0.5168789,1.2059652e-07,,12.678653,17.432043,-0.57575756,19.220686,90.41810870170593,,1.1842362,17.432043,1.0990927,55.520615,4.721347,0.57540756,4.5508366,9.422486e-23,1420
0.14999999,-0.7487477,-0.86164564,-0.5247652,335.24377,72,0.7103816,1.1726989e-07,,12.743835,17.432043,0.61616164,19.220686,93.11692500114441,,2.8695222e-08,17.432043,0.9456393,55.35997,4.656164,17.371828,7.1469717,1.8321696e-12,1440
0.14999999,-0.762541,-0.86596614,-1.0995264,348.1338,73,-0.010302502,1.1407902e-07,,12.631043,17.432043,0.01010101,19.220686,95.8029625415802,,0.5785297,17.432043,0.75156194,55.31048,4.768956,4.510062,7.3896093,0.00014776095,1460
0.14999999,-0.76825285,-0.8705826,-0.9407462,354.96973,74,-0.17654128,1.1101664e-07,,12.603111,17.432043,-0.33333334,19.220686,98.35124731063843,,5.669624,17.432043,0.8797821,55.120285,4.7968884,10.56409,5.669624,0.6703621,1480
0.14999999,-0.7078526,-0.8720931,-0.8481047,355.7296,75,0.33672106,1.0807592e-07,,12.656939,17.432043,0.35353535,19.220686,100.6284806728363,,0.00029731312,17.432043,1.1740136,54.563797,4.743061,16.640104,7.3184037,0.012061427,1500
0.14999999,-0.72109383,-0.8710496,-0.931337,365.0573,76,-0.07866046,1.0525054e-07,,12.596615,17.432043,-0.15151516,19.220686,101.88130140304565,,3.113226,17.432043,0.7833788,54.461052,4.803385,8.072358,6.2056046,0.03378644,1520
0.14999999,-0.6940192,-0.8739816,-0.8659973,367.5515,77,-1.0121455,1.02534514e-07,,12.626603,17.432043,-0.67676765,19.220686,104.0645215511322,,0.27129996,17.432043,1.1037427,54.013954,4.7733965,14.905679,4.411386,0.002230728,1540
0.14999999,-0.70340544,-0.8710466,-0.73309624,367.75348,78,-0.96316034,9.9922275e-08,,12.685211,17.432043,-1.0,19.220686,105.50052547454834,,0.00013987604,17.432043,1.0990268,54.16113,4.7147884,17.19806,7.5386825,5.517913,1560
0.14999999,-0.71614265,-0.86624753,-0.564263,367.9171,79,-0.008320801,9.74086e-08,,12.742821,17.432043,0.11111111,19.220686,106.80122995376587,,0.10425611,17.432043,0.8957309,53.259354,4.657179,17.236376,6.6048374,3.4045704e-11,1580
0.14999999,-0.7274026,-0.8680521,-0.8886816,374.99133,80,0.75946397,9.49886e-08,,12.712608,17.432043,0.7979798,19.220686,108.16397428512573,,7.524392e-12,17.432043,1.0363601,53.175213,4.6873913,10.325885,9.12098,3.4392228e-06,1600
0.14999999,-0.7398251,-0.87119585,-1.1224165,388.5381,81,0.117343366,9.265769e-08,,12.603233,17.432043,-0.15151516,19.220686,109.46373009681702,,3.17209,17.432043,0.84188765,52.772434,4.7967663,3.8532212,6.0393043,7.999933e-08,1620
0.14999999,-0.713681,-0.87389773,-0.91977274,396.95862,82,-1.0330709,9.041153e-08,,12.55904,17.432043,-1.0,19.220686,110.92546367645264,,0.0001413208,17.432043,1.091866,52.769264,4.8409595,8.979287,7.226812,5.9625555e-12,1640
0.14999999,-0.72580063,-0.87131757,-0.7272419,397.1687,83,-0.4071806,8.8246054e-08,,12.614835,17.432043,-0.47474748,19.220686,112.6725332736969,,3.0236695,17.432043,0.9643855,52.521584,4.785165,17.190102,4.928101,0.005397598,1660
0.14999999,-0.70199496,-0.8690133,-0.6279467,397.2445,84,-0.7826015,8.6157456e-08,,12.670898,17.432043,-0.8181818,19.220686,114.42800188064575,,0.017575217,17.432043,1.069095,52.101284,4.729101,17.324112,4.353751,0.11675304,1680
0.14999999,-0.7136202,-0.86356217,-0.4609885,397.3036,85,0.43471387,8.4142165e-08,,12.725841,17.432043,0.45454547,19.220686,116.16304469108582,,1.2079597e-05,17.432043,1.1185219,51.938396,4.674159,17.341024,7.6219597,7.142784e-15,1700
0.14999999,-0.7253161,-0.86386085,-0.9776467,407.31946,86,-0.1555211,8.219674e-08,,12.663728,17.432043,-0.35353535,19.220686,118.39055037498474,,5.2743716,17.432043,0.87693185,51.512375,4.736272,7.384091,5.309946,7.126711e-06,1720
0.14999999,-0.67735416,-0.8647666,-0.8071362,408.29822,87,-0.09205279,8.031802e-08,,12.706916,17.432043,-0.01010101,19.220686,120.8952124118805,,0.7022822,17.432043,0.9299787,51.734024,4.693084,16.421246,6.66183,3.7261825,1740
0.14999999,-0.68074304,-0.8651485,-0.8088649,409.81128,88,-0.8720204,7.850298e-08,,12.743053,17.432043,-1.0,19.220686,123.41508865356445,,0.0001367418,17.432043,1.0813206,51.233818,4.656946,15.886994,7.1082377,6.609018e-08,1760
0.14999999,-0.69204104,-0.8600812,-0.47348303,409.90027,89,-0.8928329,7.674878e-08,,12.794378,17.432043,-0.75757575,19.220686,125.55391335487366,,0.06290798,17.432043,1.0727061,51.295723,4.6056213,17.311028,4.3807673,3.1918705,1780
0.14999999,-0.7025078,-0.85494494,-0.4578157,410.01758,90,0.21919163,7.505273e-08,,12.844249,17.432043,0.23232323,19.220686,127.39864611625671,,0.0076442086,17.432043,1.0490164,51.14037,4.555751,17.282604,7.1824365,2.5451958e-12,1800
0.14999999,-0.71347266,-0.8554351,-0.92657214,418.75037,91,0.85228974,7.3412274e-08,,12.798347,17.432043,1.0,19.220686,129.20027136802673,,1.4226149e-16,17.432043,0.871616,50.90605,4.601652,8.66722,15.835182,8.777783e-06,1820
0.14999999,-0.7244018,-0.86124384,-1.2241765,433.65918,92,0.13594766,7.182504e-08,,12.686313,17.432043,-0.1919192,19.220686,131.16363978385925,,4.0095253,17.432043,0.86677617,50.774002,4.713687,2.491053,5.9367323,2.7120742e-10,1840
0.14999999,-0.6925538,-0.86351144,-0.9260005,442.1228,93,-0.56759906,7.028872e-08,,12.64599,17.432043,-0.83838385,19.220686,133.46900844573975,,0.010939632,17.432043,1.1024691,50.423843,4.7540092,8.936383,4.286406,4.6246726e-09,1860
0.14999999,-0.7031315,-0.8595184,-0.57680655,442.13818,94,-0.5795789,6.880116e-08,,12.696402,17.432043,-0.5555556,19.220686,135.6006395816803,,1.4187531,17.432043,1.0027956,50.704075,4.703598,17.3847,4.7637377,4.719792,1880
0.14999999,-0.69873327,-0.8561794,-0.53219056,442.1499,95,0.7885528,6.736033e-08,,12.7457905,17.432043,0.65656567,19.220686,137.50689125061035,,4.9823843e-09,17.432043,0.9731855,50.466915,4.654209,17.388258,8.533846,8.104401e-15,1900
0.14999999,-0.70920455,-0.86018115,-1.1922828,456.1067,96,-0.07252008,6.5964315e-08,,12.648888,17.432043,0.09090909,19.220686,139.36956596374512,,0.14985043,17.432043,1.0069785,49.84409,4.751112,3.4432383,6.7801714,0.00017596179,1920
0.14999999,-0.7180076,-0.8599207,-0.8237361,457.98547,97,-0.49079713,6.461123e-08,,12.678499,17.432043,-0.5959596,19.220686,141.69751739501953,,0.8947694,17.432043,1.0293895,49.83815,4.7215004,15.521192,4.5962515,0.013749862,1940
0.14999999,-0.719082,-0.8568392,-0.5748911,458.01575,98,-0.4816823,6.329935e-08,,12.72637,17.432043,-0.41414142,19.220686,144.74410223960876,,4.3051558,17.432043,0.92403555,49.475697,4.6736298,17.369692,5.0709286,4.1474457,1960
0.14999999,-0.68624175,-0.85460997,-0.54918796,458.06384,99,0.027738601,6.2027055e-08,,12.773092,17.432043,-0.07070707,19.220686,147.23320412635803,,1.4677509,17.432043,0.93558764,49.265816,4.6269073,17.351856,6.1561494,0.107961714,1980
0.14999999,-0.6815752,-0.85524887,-0.83800226,466.34375,100,-1.1860577,6.079271e-08,,12.736563,17.432043,-1.0,19.220686,149.87272119522095,,0.00013685555,17.432043,1.0365475,49.231724,4.663437,9.120244,7.4403734,3.9348985e-10,2000
0.14999999,-0.6915241,-0.8632246,-1.6786252,466.55115,101,0.51901513,5.9594853e-08,,12.780681,17.432043,0.35353535,19.220686,153.32085824012756,,0.00029249807,17.432043,1.1358954,49.20737,4.619319,17.192465,7.496461,1.895164e-22,2020
0.14999999,-0.7013735,-0.8642627,-1.0790366,477.2992,102,-0.5172827,5.8432047e-08,,12.720595,17.432043,-0.5555556,19.220686,156.3740155696869,,1.4162612,17.432043,1.0318412,48.850124,4.6794043,6.6520715,4.563181,5.6159077e-11,2040
0.14999999,-0.6973403,-0.8607745,-0.5244892,477.35327,103,0.9763337,5.7302962e-08,,12.765502,17.432043,0.8181818,19.220686,159.39532494544983,,2.6738165e-12,17.432043,1.1279097,48.771408,4.6344976,17.345882,9.468348,2.7567496e-17,2060
0.14999999,-0.7070022,-0.86502427,-1.3948507,494.3274,104,-1.0477332,5.6206275e-08,,12.646852,17.432043,-1.0,19.220686,162.4447729587555,,0.00014038011,17.432043,1.0522686,48.617386,4.753148,0.42584783,7.202115,2.1619522e-37,2080
0.14999999,-0.7165703,-0.863935,-0.78437334,494.52698,105,-0.42488006,5.5140777e-08,,12.690219,17.432043,-0.2929293,19.220686,165.4761927127838,,5.4069066,17.432043,0.8250322,48.17745,4.7097807,17.200462,5.5471773,1.8493534e-05,2100
