ReturnAbsMax,ReturnMin,ReturnLastEpisode,IWFirstEpisode,IWMin,DenMISELogFirst,Iteration,IWLastEpisode,TimestepsSoFar,Delta,LQGmu1_higher,IWMean,ReturnMean,Bound,IWMax,LQGsigma_higher,DenMISELogLast,DenMISEMeanLog,Regret,TimeElapsed,Regret/t,ReturnStepMax,ReturnMax,LQGmu1_actor
17.3943,,17.3943,2.074123,,-0.7483589,16,0.90395415,320,2.3747152e-06,-0.43434343,0.6870966,11.08738,105.75839,5.721698,0.14999999,-0.75548154,-0.98922014,101.00191,10.329138278961182,6.312619,19.183285,17.3943,-0.33380246
17.3943,,17.213943,0.0011556498,,-0.687091,17,0.018020524,340,2.103554e-06,-0.83838385,0.83750296,11.447766,96.0133,5.1561337,0.14999999,-0.663406,-0.99052185,101.18796,11.27815556526184,5.9522333,19.183285,17.3943,-0.82677615
17.3943,,17.329275,5.5842795,,-0.74418145,18,0.0010669152,360,1.8763183e-06,-0.21212122,1.3128024,11.774517,94.75426,5.5842795,0.14999999,-0.57440555,-0.98001355,101.25868,12.311156511306763,5.6254826,19.183285,17.3943,0.035573557
17.3943,,9.143924,1.6981698e-14,,-0.52804005,19,6.475637e-09,380,1.6840087e-06,1.0,1.2708153,11.636065,93.42508,12.22923,0.14999999,-0.8359001,-0.96223146,109.514786,12.949065446853638,5.763935,19.183285,17.3943,1.3285145
17.3943,,,0.29381293,,-0.5793333,20,1.5523373e-12,400,1.5198176e-06,0.13131313,1.0939444,11.054261,90.98511,7.0954547,0.14999999,-3.681477,-1.095102,126.91478,13.42060399055481,6.3457384,19.183285,17.3943,0.3083312
17.3943,,8.239091,7.2050543e-06,,-0.6135397,21,1.9706497e-16,420,1.3785193e-06,-1.0,1.0511553,10.920205,89.6942,10.103816,0.14999999,-0.8972818,-1.085931,136.07568,13.947876214981079,6.4797945,19.183285,17.3943,-0.84915704
17.3943,,17.309502,0.001106049,,-0.6600594,22,6.1171025e-15,440,1.2560477e-06,0.3939394,1.3032898,11.2106285,88.968895,6.65479,0.14999999,-0.63388807,-1.06841,136.16617,14.391210794448853,6.189371,19.183285,17.3943,0.59647536
17.3943,,5.8653736,8.426807e-08,,-0.70446086,23,6.1876273,460,1.1492007e-06,0.67676765,1.0056936,10.978226,85.62827,6.1876273,0.14999999,-0.9876336,-1.0565212,147.70079,14.84255051612854,6.421774,19.183285,17.3943,0.65381104
17.3943,,5.2126975,0.08533403,,-0.7470205,24,1.5968673e-16,480,1.055429e-06,-0.65656567,0.7318144,10.737995,83.9356,5.591146,0.14999999,-0.8059887,-1.0483226,159.88809,15.328919410705566,6.6620045,19.183285,17.3943,-0.7061443
17.3943,,17.39264,3.033013,,-0.7842932,25,0.59817255,500,9.726833e-07,-0.3939394,0.76782274,11.004181,82.50272,5.9261675,0.14999999,-0.67398447,-1.0453563,159.89548,15.791184186935425,6.3958187,19.183285,17.3943,-0.3457843
17.3943,,17.254736,2.7998846,,-0.70900685,26,0.7423109,520,8.993004e-07,-0.05050505,0.9278199,11.244587,82.14241,5.541781,0.14999999,-0.6613835,-1.0409799,160.04074,16.462769269943237,6.1554127,19.183285,17.3943,-0.12186957
17.3943,,15.745349,0.0019077617,,-0.64447236,27,0.00010760843,540,8.3391916e-07,-0.8181818,1.0667611,11.411282,80.39731,5.5407386,0.14999999,-0.65926844,-1.0311269,161.69537,16.947110891342163,5.988718,19.183285,17.3943,-0.7656189
17.3943,,17.369005,5.1497936,,-0.6807693,28,0.01379171,560,7.754171e-07,-0.25252524,1.123609,11.624059,76.852394,5.1497936,0.14999999,-0.5884685,-1.0152879,161.72635,17.702444553375244,5.775941,19.183285,17.3943,-0.30193722
17.3943,,17.085512,0.01973338,,-0.54702866,29,0.0030317812,580,7.2286224e-07,0.27272728,0.9520519,11.812385,75.75026,6.751928,0.14999999,-0.5618642,-0.99744856,162.04083,18.761332511901855,5.587615,19.183285,17.3943,0.26811737
17.3943,,8.450148,1.3596139e-05,,-0.58024997,30,1.1787614,600,6.754746e-07,0.53535354,1.2359881,11.700309,75.15035,6.8995123,0.14999999,-0.7732868,-0.9932814,170.99072,19.737204790115356,5.699691,19.183285,17.3943,0.65996885
17.3943,,5.1390405,6.7376625e-11,,-0.6130394,31,3.2061043,620,6.325984e-07,0.83838385,0.97449076,11.488655,75.223236,8.035153,0.14999999,-0.894251,-0.9852322,183.25165,20.884008169174194,5.9113445,19.183285,17.3943,0.8269704
17.3943,,2.8781626,7.433753e-06,,-0.6447881,32,4.0489574e-32,640,5.936788e-07,-1.0,0.8736713,11.219578,75.16403,10.25997,0.14999999,-0.911357,-0.98556495,197.7735,22.05504298210144,6.180422,19.183285,17.3943,-1.0066633
17.3943,,17.197985,0.5939861,,-0.67555946,33,0.04338845,660,5.582434e-07,-0.53535354,0.6188722,11.400742,74.26734,2.9657416,0.14999999,-0.8205436,-0.9861376,197.97556,22.964482307434082,5.999258,19.183285,17.3943,-0.5288209
17.441446,,17.441446,0.0055978736,,-0.68757296,34,1.3861315,680,5.258885e-07,-0.7777778,1.057661,11.578408,72.54408,5.253616,0.14999999,-0.72565883,-0.9898047,197.93408,23.74496841430664,5.8215914,19.230293,17.441446,-0.8652306
17.441446,,17.314749,2.3951416,,-0.71639585,35,8.897941e-07,700,4.9626703e-07,-0.030303031,0.8776566,11.742305,71.88258,6.0145245,0.14999999,-0.5807455,-0.9778687,198.01935,24.542360067367554,5.657695,19.230293,17.441446,-0.25422364
17.441446,,16.951006,4.367281,,-0.678374,36,4.884527,720,4.6907957e-07,-0.3131313,1.1489798,11.886991,72.59482,5.3787785,0.14999999,-0.68500453,-0.9739741,198.46829,25.51102042198181,5.513009,19.230293,17.441446,-0.5950014
17.441446,,17.375715,1.8090167e-14,,-0.5912723,37,1.5152724e-24,740,4.4406656e-07,1.0,1.2720412,12.035335,71.170616,17.307196,0.14999999,-0.7093682,-0.9641794,198.49261,27.19458818435669,5.364665,19.230293,17.441446,0.7656618
17.441446,,3.76716,7.236835e-06,,-0.61794055,38,5.8357332e-30,760,4.2100217e-07,-1.0,0.9415954,11.817751,69.658356,9.190124,0.14999999,-0.98742145,-0.9615543,212.12549,28.890866994857788,5.5822487,19.230293,17.441446,-1.0066583
17.441446,,17.196293,0.22836953,,-0.64391583,39,0.13550326,780,3.996891e-07,-0.5959596,0.85454,11.955662,69.45804,5.676663,0.14999999,-0.77135783,-0.9594153,212.32916,30.600037097930908,5.444338,19.230293,17.441446,-0.5485574
17.441446,,17.409557,0.11355286,,-0.6633951,40,2.636799e-05,800,3.799544e-07,0.1919192,0.85011995,12.092009,67.35843,7.029477,0.14999999,-0.6630291,-0.9561949,212.31964,32.363680601119995,5.307991,19.230293,17.441446,0.19734895
17.441446,,8.750058,1.9472778,,-0.6852529,41,0.0008735248,820,3.6164613e-07,-0.43434343,0.92411935,12.010498,67.27444,4.5596275,0.14999999,-0.8462982,-0.9581327,220.96954,33.97991943359375,5.3895016,19.230293,17.441446,-0.27596742
17.441446,,17.081888,8.084159e-08,,-0.66294926,42,8.65119e-09,840,3.4462983e-07,0.67676765,1.2625604,12.131246,67.33624,7.81094,0.14999999,-0.62745297,-0.9526328,221.28766,34.99005055427551,5.268754,19.230293,17.441446,0.7489521
17.441446,,3.997587,5.1749983,,-0.68647975,43,1.9822346e-08,860,3.2878697e-07,-0.1919192,1.0773841,11.942092,67.24353,5.454219,0.14999999,-0.9573383,-0.94820046,234.69006,36.16828656196594,5.4579077,19.230293,17.441446,-0.20170996
17.441446,,16.812973,0.0018171831,,-0.59582925,44,0.0010501374,880,3.140119e-07,-0.8181818,1.0666763,12.052794,67.00955,5.272231,0.14999999,-0.6082647,-0.9395762,235.27704,37.08107924461365,5.347205,19.230293,17.441446,-0.70823234
17.441446,,17.36653,0.00033813997,,-0.6182608,45,1.2393981e-12,900,3.0021093e-07,0.43434343,0.9955225,12.1708765,65.22035,7.134012,0.14999999,-0.61607856,-0.93171453,235.31055,38.29392695426941,5.229123,19.230293,17.441446,0.38075122
17.441446,,7.784738,0.051470507,,-0.64023215,46,1.0446429e-10,920,2.8730017e-07,-0.67676765,0.9992352,12.075525,64.47505,4.942553,0.14999999,-0.89177996,-0.93173003,244.92578,39.084208488464355,5.3244743,19.230293,17.441446,-0.66772294
17.441446,,17.392752,5.138032,,-0.6606201,47,0.06966531,940,2.7520463e-07,-0.23232323,1.1227658,12.188659,63.888268,5.138032,0.14999999,-0.57049775,-0.9246526,244.93304,39.649123668670654,5.211341,19.230293,17.441446,-0.19331512
17.441446,,16.663147,6.9529756e-06,,-0.57792646,48,2.5363834e-06,960,2.6385726e-07,-1.0,0.8896148,12.281876,63.688023,9.273589,0.14999999,-0.5979466,-0.9160759,245.66992,40.14316487312317,5.118124,19.230293,17.441446,-1.3405076
17.441446,,17.192991,0.92321414,,-0.59854555,49,2.2260125e-17,980,2.531974e-07,0.05050505,0.76604265,12.382103,62.917152,6.5918527,0.14999999,-3.676227,-0.97541374,245.87695,41.257540225982666,5.0178967,19.230293,17.441446,0.021986846
17.441446,,9.144764,1.8250246e-14,,-0.60008246,50,3.4606558e-09,1000,2.4317083e-07,1.0,1.0259949,12.317356,62.404728,15.930085,0.14999999,-0.7957863,-0.976839,254.1322,42.414872884750366,5.0826435,19.230293,17.441446,0.85374206
17.441446,,2.4684944,1.2025276,,-0.6198851,51,7.292301e-17,1020,2.3372819e-07,-0.47474748,0.84818983,12.124241,61.8247,5.0140553,0.14999999,-1.0843498,-0.9800278,269.06366,43.457988262176514,5.2757587,19.230293,17.441446,-0.59026337
17.441446,,17.402414,0.03311079,,-0.6159979,52,3.861405,1040,2.248251e-07,-0.6969697,1.0529872,12.225745,61.742897,4.9108586,0.14999999,-0.6258772,-0.9764,269.06122,44.352959871292114,5.1742544,19.230293,17.441446,-0.9005475
17.441446,,17.279654,7.3570054e-06,,-0.63440955,53,4.0536103,1060,2.1642118e-07,-1.0,1.0130782,12.321101,62.475037,8.63737,0.14999999,-0.64122194,-0.9695966,269.18158,45.336204290390015,5.0788984,19.230293,17.441446,-0.7437599
17.441446,,17.364473,1.1259819e-09,,-0.65310156,54,2.0819149e-22,1080,2.0847979e-07,0.7777778,1.2362486,12.414496,61.463867,8.22409,0.14999999,-0.5443933,-0.9622381,269.21716,46.349432945251465,4.985503,19.230293,17.441446,0.87932813
17.441446,,2.064772,0.014196392,,-0.6714507,55,0.0036463437,1100,2.0096763e-07,0.2929293,0.94887304,12.22632,61.082882,7.5160356,0.14999999,-1.0492018,-0.9605851,284.55237,47.35973048210144,5.1736794,19.230293,17.441446,0.2714032
17.441446,,8.434007,4.403914,,-0.68921113,56,0.1827053,1120,1.9385428e-07,-0.13131313,1.0068825,12.158601,60.87466,5.74425,0.14999999,-0.9259484,-0.9614991,293.5183,48.33308935165405,5.241399,19.230293,17.441446,-0.23938876
17.441446,,16.982956,0.0031848773,,-0.6312085,57,0.004857085,1140,1.8711206e-07,-0.7979798,1.0822316,12.243239,60.1914,4.776623,0.14999999,-0.6283678,-0.9559926,293.93536,48.955543518066406,5.15676,19.230293,17.441446,-0.6633649
17.441446,,17.394157,4.238931,,-0.6485444,58,0.31012934,1160,1.8071556e-07,-0.3131313,1.0596106,12.332048,59.901627,5.085799,0.14999999,-0.57690954,-0.9484865,293.94116,49.634918212890625,5.067951,19.230293,17.441446,-0.1677821
17.441446,,16.70346,1.3799569e-05,,-0.59510106,59,8.4877225e-05,1180,1.7464151e-07,0.53535354,1.0433799,12.406138,59.51716,7.813749,0.14999999,-0.6341755,-0.9425923,294.63782,50.29705500602722,4.993861,19.230293,17.441446,0.64949137
17.441446,,5.263955,0.15674132,,-0.61190796,60,2.5195393e-15,1200,1.6886865e-07,-0.61616164,0.9942607,12.287103,59.010693,5.009816,0.14999999,-1.0043954,-0.94350106,306.77386,52.546345233917236,5.112897,19.230293,17.441446,-0.627576
17.441446,,17.381811,4.1334434,,-0.6258283,61,0.01960817,1220,1.6337734e-07,-0.13131313,1.0315365,12.370623,58.059044,5.4646354,0.14999999,-0.56282866,-0.9376911,306.79205,55.09846258163452,5.029377,19.230293,17.441446,-0.08460185
17.441446,,14.481064,0.39892316,,-0.57652456,62,2.2735322,1240,1.581496e-07,0.11111111,0.8425492,12.404662,57.758633,6.7080817,0.14999999,-0.6943434,-0.9336436,309.71088,57.4186806678772,4.9953375,19.230293,17.441446,0.0774032
17.441446,,9.050105,7.010115e-06,,-0.5861113,63,3.8442874e-11,1260,1.5316883e-07,-1.0,0.89564425,12.351416,57.60391,8.804758,0.14999999,-0.83547586,-0.9349047,318.0608,59.27453279495239,5.048584,19.230293,17.441446,-0.8993529
17.441446,,17.287987,0.008382481,,-0.6018595,64,3.132275,1280,1.484197e-07,-0.75757575,1.1137531,12.428549,57.622246,4.67379,0.14999999,-0.61026174,-0.93192595,318.17285,61.63136291503906,4.971451,19.230293,17.441446,-0.8510788
17.441446,,17.32096,1.4905747,,-0.61723274,65,0.13809901,1300,1.4388809e-07,-0.45454547,0.82768446,12.503816,56.352905,4.496241,0.14999999,-0.53622735,-0.924446,318.25195,64.5825297832489,4.896184,19.230293,17.441446,-0.26777315
17.441446,,17.032368,4.8822265,,-0.6098273,66,4.5193095,1320,1.3956085e-07,-0.21212122,1.1476421,12.572432,56.786903,4.9272366,0.14999999,-0.599003,-0.92226547,318.61957,67.33493661880493,4.827568,19.230293,17.441446,-0.24927047
17.441446,,16.976114,1.6308169e-10,,-0.5535002,67,4.6344786e-11,1340,1.3542595e-07,0.8181818,1.2096735,12.638158,56.30695,8.796452,0.14999999,-0.5481191,-0.91487706,319.04333,70.25913691520691,4.761842,19.230293,17.441446,0.8502444
17.441446,,2.5227578,0.0017678658,,-0.56831527,68,1.0962364e-26,1360,1.3147212e-07,-0.8181818,1.065828,12.489403,55.85837,4.6717744,0.14999999,-1.1053021,-0.9153403,333.9206,73.14717602729797,4.910597,19.230293,17.441446,-0.8909043
17.441446,,17.29667,0.004965534,,-0.58288807,69,1.6064981e-14,1380,1.2768895e-07,0.33333334,0.9124867,12.559073,55.90017,7.522129,0.14999999,-0.56541395,-0.90961134,334.02393,76.05621194839478,4.840926,19.230293,17.441446,0.3100096
17.441446,,8.229642,4.5694404,,-0.59720486,70,0.0036858756,1400,1.2406676e-07,-0.27272728,1.1088256,12.497224,55.277214,4.8071823,0.14999999,-0.9648437,-0.9120215,343.19434,78.95416331291199,4.902776,19.230293,17.441446,-0.17195976
17.441446,,16.463144,6.7490173e-06,,-0.54815394,71,1.1510717e-06,1420,1.2059652e-07,-1.0,0.9142411,12.5530815,55.23259,8.666199,0.14999999,-0.58368427,-0.9061951,344.13123,81.85896492004395,4.846918,19.230293,17.441446,-0.9248706
17.441446,,17.269257,1.7570753e-14,,-0.5621401,72,8.41148e-36,1440,1.1726989e-07,1.0,0.9836751,12.618585,55.25102,17.202383,0.14999999,-0.5945193,-0.9033988,344.26184,84.78430986404419,4.781415,19.230293,17.441446,1.1187983
17.441446,,,1.7355362,,-0.5759334,73,8.489077e-12,1460,1.1407902e-07,-0.01010101,0.91295844,12.445727,55.278282,6.282818,0.14999999,-1.8498812,-0.9173058,361.66187,87.7115159034729,4.9542723,19.230293,17.441446,0.018895272
17.441446,,9.300588,1.6040292e-06,,-0.56604284,74,0.003652969,1480,1.1101664e-07,0.5959596,1.054997,12.403225,54.868053,8.225025,0.14999999,-0.8096757,-0.91723084,369.76135,90.62224125862122,4.9967747,19.230293,17.441446,0.600673
17.441446,,5.8196206,0.0017876894,,-0.5794658,75,2.7962737e-19,1500,1.0807592e-07,-0.8181818,1.0880839,12.315444,54.449432,4.666856,0.14999999,-1.0376396,-0.91853017,381.34174,93.53831028938293,5.0845556,19.230293,17.441446,-0.844198
17.441446,,17.325985,0.21696506,,-0.5926872,76,1.1404239,1520,1.0525054e-07,-0.5959596,0.8783183,12.3813715,53.772076,5.11308,0.14999999,-0.522603,-0.91241896,381.41577,96.44786286354065,5.018628,19.230293,17.441446,-0.9479023
17.441446,,17.245037,7.128859e-06,,-0.60290855,77,4.777519,1540,1.02534514e-07,-1.0,0.96622753,12.444535,53.990715,8.348308,0.14999999,-0.6460548,-0.910703,381.57068,99.35740518569946,4.9554644,19.230293,17.441446,-1.054487
17.441446,,17.201529,4.4014125,,-0.6158119,78,8.920248e-08,1560,9.9922275e-08,-0.15151516,1.1168292,12.505523,53.57418,5.1682963,0.14999999,-0.9085324,-0.9113975,381.76917,102.27791857719421,4.894477,19.230293,17.441446,-0.13230853
17.441446,,16.126968,0.10380668,,-0.57365716,79,0.4789535,1580,9.74086e-08,0.1919192,0.9171441,12.551364,53.499817,7.3921256,0.14999999,-0.62174743,-0.9065225,383.04224,105.18358159065247,4.8486357,19.230293,17.441446,0.1193928
17.441446,,8.97487,0.0010434105,,-0.5849228,80,9.178422e-09,1600,9.49886e-08,-0.83838385,1.1013484,12.506658,53.044785,4.4955626,0.14999999,-0.9006584,-0.9077743,391.4674,108.06957507133484,4.893342,19.230293,17.441446,-0.83213365
17.441446,,17.319647,4.5700226,,-0.59733224,81,0.0041041775,1620,9.265769e-08,-0.27272728,1.0674504,12.566078,52.37632,4.882081,0.14999999,-0.48019287,-0.9014665,391.54773,110.99573826789856,4.8339214,19.230293,17.441446,-0.15572834
17.441446,,16.57386,1.6991014,,-0.55471647,82,2.9957385,1640,9.041153e-08,-0.01010101,0.9935762,12.614953,52.498882,5.929965,0.14999999,-0.59028316,-0.8970829,392.37378,113.91561889648438,4.7850466,19.230293,17.441446,0.043358427
17.441446,,9.087537,6.7367096e-06,,-0.54632884,83,1.8348117e-10,1660,8.8246054e-08,-1.0,0.9810891,12.5724535,52.31736,8.08028,0.14999999,-0.7939529,-0.8961041,400.68628,116.82630610466003,4.827546,19.230293,17.441446,-0.97648335
17.441446,,17.215288,0.00017497584,,-0.55830497,84,8.5818043e-20,1680,8.6157456e-08,0.45454547,0.9187537,12.627727,52.24199,8.096708,0.14999999,-0.6273949,-0.89337903,400.87097,119.74528050422668,4.772273,19.230293,17.441446,0.7809049
17.441446,,3.5525224,6.0237317e-09,,-0.5701373,85,8.414818,1700,8.4142165e-08,0.7373737,1.2476387,12.520959,51.79487,8.62396,0.14999999,-1.193923,-0.89811754,414.7185,122.66830539703369,4.8790407,19.230293,17.441446,0.6301746
17.441446,,5.489013,0.0017919268,,-0.58183336,86,4.3516524e-20,1720,8.219674e-08,-0.8181818,1.1092632,12.439192,51.751015,4.431731,0.14999999,-1.0570427,-0.89755213,426.62952,125.59110260009766,4.960808,19.230293,17.441446,-0.7962191
17.441446,,17.350384,4.0014462,,-0.59337336,87,0.00023254419,1740,8.031802e-08,-0.13131313,1.1245209,12.495642,51.167274,5.0473247,0.14999999,-0.47983354,-0.8916861,426.67908,128.54309344291687,4.904358,19.230293,17.441446,0.0511456
17.441446,,9.080836,1.7530314e-14,,-0.5598348,88,1.2439337e-08,1760,7.850298e-08,1.0,1.0206548,12.456837,50.989532,16.955006,0.14999999,-0.8266326,-0.8897413,434.9983,131.48875164985657,4.943163,19.230293,17.441446,1.0182966
17.441446,,,0.21018133,,-0.5711343,89,6.091867e-07,1780,7.674878e-08,0.15151516,0.96930563,12.316873,50.861805,6.969022,0.14999999,-1.4064592,-0.8958598,452.39832,134.43328595161438,5.083127,19.230293,17.441446,0.23211557
17.441446,,8.614116,0.10565081,,-0.57994884,90,3.6364685e-07,1800,7.505273e-08,-0.6363636,0.8824949,12.275732,50.85297,5.1946287,0.14999999,-0.9559849,-0.8970907,461.18408,137.38652181625366,5.1242676,19.230293,17.441446,-0.58288354
17.441446,,17.369719,1.7700449,,-0.58982545,91,3.1996183,1820,7.3412274e-08,-0.43434343,0.7364983,12.331709,50.637962,4.571885,0.14999999,-0.6751649,-0.8960699,461.21448,140.3438663482666,5.0682907,19.230293,17.441446,-0.47964296
17.441446,,17.376024,6.9777993e-06,,-0.5814902,92,0.01301408,1840,7.182504e-08,-1.0,0.96567833,12.3865385,50.581635,8.139609,0.14999999,-0.69723904,-0.896833,461.2384,143.26438403129578,5.013461,19.230293,17.441446,-0.94784105
17.441446,,17.249264,0.0018107824,,-0.5923011,93,3.270257,1860,7.028872e-08,-0.8181818,1.1074306,12.438826,50.323364,4.345813,0.14999999,-0.5802765,-0.8939972,461.38916,146.19540309906006,4.961174,19.230293,17.441446,-0.687331
17.441446,,17.379747,0.2192091,,-0.6029769,94,3.8025935,1880,6.880116e-08,-0.5959596,0.876025,12.49139,50.064655,5.1049366,0.14999999,-0.54302925,-0.88927925,461.4093,149.12650418281555,4.9086094,19.230293,17.441446,-0.7801799
17.441446,,17.35788,0.005108279,,-0.6112297,95,4.545106e-12,1900,6.736033e-08,0.33333334,0.8969987,12.542617,49.771107,7.5868034,0.14999999,-0.45844436,-0.8861576,461.45142,152.1132528781891,4.857383,19.230293,17.441446,0.23141992
17.441446,,8.617052,0.0018647098,,-0.62164724,96,1.6216171e-10,1920,6.5964315e-08,-0.8181818,1.1228215,12.501724,49.608322,4.227866,0.14999999,-0.96081585,-0.88819903,470.23438,155.0873236656189,4.8982754,19.230293,17.441446,-0.81247234
17.441446,,17.327442,8.14241e-07,,-0.6319906,97,8.214502e-20,1940,6.461123e-08,0.61616164,1.0905579,12.551474,49.47798,8.448643,0.14999999,-0.43146515,-0.8823722,470.307,158.07068991661072,4.848526,19.230293,17.441446,0.5926353
17.441446,,5.906948,1.5186594,,-0.6422471,98,0.004140797,1960,6.329935e-08,0.01010101,1.0171766,12.483672,49.41314,6.1549773,0.14999999,-1.0759777,-0.8837148,481.80005,160.89503121376038,4.9163275,19.230293,17.441446,0.30072057
17.441446,,8.281293,3.4343042,,-0.6370218,99,0.0005352001,1980,6.2027055e-08,-0.35353535,0.8484221,12.441224,49.138016,5.35111,0.14999999,-1.0011897,-0.8848816,490.91882,162.84307193756104,4.9587755,19.230293,17.441446,-0.60317
17.441446,,17.344784,0.033010703,,-0.6129703,100,4.045613,2000,6.079271e-08,-0.6969697,1.0644851,12.49026,49.410267,4.518948,0.14999999,-0.6149712,-0.8837913,490.974,165.79893469810486,4.9097395,19.230293,17.441446,-0.64663965
17.441446,,17.394257,0.033329803,,-0.6225906,101,4.3015127,2020,5.9594853e-08,-0.6969697,1.0723808,12.538815,48.649616,4.3668036,0.14999999,-0.5370766,-0.87984484,490.9796,168.76971983909607,4.861185,19.230293,17.441446,-0.5074017
17.441446,,17.410988,0.9618717,,-0.6321129,102,5.116246,2040,5.8432047e-08,-0.4949495,0.8043078,12.586581,48.631462,5.195123,0.14999999,-0.6576853,-0.87707776,490.96863,171.7425353527069,4.8134184,19.230293,17.441446,-0.3770612
17.441446,,17.265715,0.05044272,,-0.6324832,103,0.0013279918,2060,5.7302962e-08,0.23232323,1.020218,12.632009,48.374943,7.2647147,0.14999999,-0.64994,-0.87683666,491.10303,174.72112464904785,4.767991,19.230293,17.441446,0.4845548
17.441446,,6.966941,4.952254,,-0.6416555,104,4.532591e-05,2080,5.6206275e-08,-0.25252524,1.0069978,12.5775385,48.314034,5.0411406,0.14999999,-1.0932323,-0.87893194,501.536,177.68303728103638,4.822461,19.230293,17.441446,-0.14541778
17.441446,,16.356266,7.1416857e-06,,-0.6047061,105,4.5274325e-07,2100,5.5140777e-08,-1.0,0.920511,12.613525,48.30026,8.490543,0.14999999,-0.64300704,-0.8767534,502.57983,180.6853621006012,4.786474,19.230293,17.441446,-1.2038261
