TimeElapsed,ReturnMax,Regret,DenMISEMeanLog,IWLastEpisode,Delta,ReturnStepMax,ReturnMin,ReturnAbsMax,TimestepsSoFar,DenMISELogFirst,Regret/t,ReturnMean,Bound,LQGmu1_higher,Iteration,IWMin,IWFirstEpisode,LQGmu1_actor,ReturnLastEpisode,IWMean,LQGsigma_higher,DenMISELogLast,IWMax
40.62872648239136,17.4226,217.32257,-0.8633873,5.152414e-15,2.4317083e-07,19.211872,,17.4226,1000,-0.7931613,4.346451,13.053549,63.0811,0.7979798,50,,7.5305127e-07,0.8138033,17.38003,1.3119986,0.14999999,-0.46527317,8.564117
41.65937662124634,17.4226,231.64764,-0.8622225,0.00012866546,2.3372819e-07,19.211872,,17.4226,1020,-0.8129639,4.5421114,12.857888,62.93761,0.11111111,51,,3.4378912,0.22434428,3.0748613,0.88219243,0.14999999,-1.0363344,7.1669765
42.83944296836853,17.4226,240.4013,-0.86694694,3.4334433e-09,2.248251e-07,19.211872,,17.4226,1040,-0.7671472,4.623102,12.776897,62.72368,-0.75757575,52,,7.700064e-05,-0.91021734,8.646413,0.89989763,0.14999999,-0.958047,5.457141
44.06489682197571,17.4226,240.51752,-0.8652552,6.058228e-17,2.1642118e-07,19.211872,,17.4226,1060,-0.7861939,4.538067,12.861933,62.066456,0.41414142,53,,0.051642913,0.3582117,17.283714,0.5254251,0.14999999,-0.65542793,6.828586
45.08280539512634,17.4226,249.9812,-0.87647176,1.1218656e-17,2.0847979e-07,19.211872,,17.4226,1080,-0.8039121,4.629282,12.770718,61.447227,-1.0,54,,1.02518545e-08,-1.0360761,7.9363837,1.0934823,0.14999999,-0.98707086,7.1920376
46.07394623756409,17.4226,250.18237,-0.8741924,,2.0096763e-07,19.211872,,17.4226,1100,-0.8222613,4.54877,12.85123,61.14449,1.0,55,,1.585845e-10,0.8466271,17.19884,1.0718232,0.14999999,-0.80023897,17.072485
47.149614334106445,17.4226,265.00366,-0.8773715,9.708641e-18,1.9385428e-07,19.211872,,17.4226,1120,-0.84027976,4.7322083,12.667791,61.150818,-0.5151515,56,,0.047374625,-0.5646209,2.5786428,1.06818,0.14999999,-1.0581037,4.7359304
48.03170824050903,17.4226,265.0147,-0.871347,0.04924326,1.8711206e-07,19.211872,,17.4226,1140,-0.8571337,4.6493807,12.750619,60.08305,-0.11111111,57,,5.7217846,0.18828788,17.388975,0.91717887,0.14999999,-0.58130616,5.7217846
48.82516145706177,17.4226,273.6328,-0.8749842,7.003154,1.8071556e-07,19.211872,,17.4226,1160,-0.7788679,4.717808,12.682192,59.5509,0.21212122,58,,1.3017819,0.24149469,8.781872,1.0284925,0.14999999,-0.9808019,7.1972
49.62917375564575,17.4226,282.45917,-0.87574446,9.589986e-11,1.7464151e-07,19.211872,,17.4226,1180,-0.773766,4.787443,12.612556,59.39644,-0.8181818,59,,1.0539016e-05,-0.9744148,8.573672,0.89965767,0.14999999,-0.9077585,5.305247
