DenMISEMeanLog,ReturnMax,Regret/t,ReturnMin,Bound,LQGmu1_actor,TimeElapsed,IWMin,TimestepsSoFar,ReturnLastEpisode,IWMax,ReturnMean,LQGsigma_higher,IWLastEpisode,LQGmu1_higher,Regret,ReturnAbsMax,ReturnStepMax,IWFirstEpisode,DenMISELogFirst,IWMean,Iteration,DenMISELogLast,Delta
-0.78195864,17.439417,3.577486,,33.81243,0.20193166,469.05886578559875,,7260,17.212166,4.473134,13.822514,0.14999999,1.839803e-05,-0.23232323,1298.6274,17.439417,19.228443,4.40495,-0.5583829,1.0359507,363,-0.5582373,4.613582e-09
-0.78286,17.439417,3.5914679,,33.734673,-0.9686438,470.06754517555237,,7280,8.733398,6.9252305,13.808532,0.14999999,9.526019e-14,-1.0,1307.2944,17.439417,19.228443,1.671004e-06,-0.5490722,0.96124107,364,-1.1427649,4.588267e-09
-0.7822697,17.439417,3.5820856,,33.696983,-0.8128523,471.26842403411865,,7300,17.232948,3.890818,13.817914,0.14999999,3.0815406,-0.83838385,1307.4614,17.439417,19.228443,0.00033144088,-0.5518157,1.0109161,365,-0.5243071,4.5631605e-09
-0.781101,17.439417,3.572483,,33.619827,-0.36016515,472.9145357608795,,7320,17.332966,3.860328,13.827517,0.14999999,3.7676468,-0.83838385,1307.5288,17.439417,19.228443,0.00033234866,-0.5545507,1.0131177,366,-0.36275485,4.538259e-09
-0.7801631,17.439417,3.5633307,,33.747566,-0.3260721,474.19432830810547,,7340,17.186403,4.1330347,13.836669,0.14999999,4.055915,-0.3939394,1307.7422,17.439417,19.228443,1.729169,-0.55727834,0.9924581,367,-0.44734377,4.513562e-09
-0.7792926,17.439417,3.5540552,,33.694088,-0.47071534,475.2778277397156,,7360,17.249367,4.247335,13.845944,0.14999999,4.0690293,-0.2929293,1307.8921,17.439417,19.228443,3.544658,-0.55529886,1.0229343,368,-0.44963285,4.489065e-09
-0.7782646,17.439417,3.544568,,33.673832,-0.46636397,476.395503282547,,7380,17.346857,4.0461993,13.855432,0.14999999,4.0461993,-0.47474748,1307.9458,17.439417,19.228443,0.6952163,-0.54842645,0.9807989,369,-0.41995776,4.464767e-09
-0.7773332,17.439417,3.5351095,,33.62674,0.30229533,477.4964220523834,,7400,17.354874,10.33845,13.86489,0.14999999,5.9455672e-08,0.43434343,1307.9907,17.439417,19.228443,0.00096384453,-0.54925054,0.9838467,370,-0.41209006,4.4406656e-09
-0.77867913,17.439417,3.5501833,,33.677887,0.3996271,478.6413719654083,,7420,8.272648,8.459234,13.849816,0.14999999,7.096788,0.1919192,1317.1182,17.439417,19.228443,0.20285824,-0.551947,1.0220349,371,-1.2521917,4.416759e-09
-0.7800513,17.439417,3.5668478,,33.609505,-0.57455105,479.73383617401123,,7440,7.6506233,4.0348496,13.833152,0.14999999,4.101757e-07,-0.47474748,1326.8672,17.439417,19.228443,0.69916636,-0.5540921,0.9841499,372,-1.3047138,4.393045e-09
-0.7790753,17.439417,3.5572157,,33.562077,-0.42873752,480.8576772212982,,7460,17.425594,3.9449594,13.842784,0.14999999,3.918906,-0.5959596,1326.8413,17.439417,19.228443,0.104904614,-0.554899,0.9852443,373,-0.39781612,4.3695207e-09
-0.7781333,17.439417,3.5479193,,33.535484,-0.32849514,481.96506118774414,,7480,17.320166,4.015855,13.85208,0.14999999,3.9876904,-0.41414142,1326.9219,17.439417,19.228443,1.4180542,-0.55729514,0.99957645,374,-0.40976506,4.346186e-09
-0.77721596,17.439417,3.5390177,,33.478775,-0.4764083,483.08717131614685,,7500,17.189886,4.1405654,13.860982,0.14999999,4.072052,-0.3131313,1327.1318,17.439417,19.228443,3.185615,-0.55618095,1.0205647,375,-0.43121102,4.323037e-09
-0.7761477,17.439417,3.5296984,,33.45375,-0.47670102,484.26409363746643,,7520,17.365536,3.9377933,13.870301,0.14999999,3.9112034,-0.4949495,1327.1665,17.439417,19.228443,0.5312614,-0.550385,0.99079025,376,-0.39330313,4.3000723e-09
-0.77514213,17.439417,3.5204086,,33.44445,0.73568785,485.4655647277832,,7540,17.372328,13.596297,13.879591,0.14999999,2.571938e-16,0.8181818,1327.1938,17.439417,19.228443,9.740361e-10,-0.55162907,1.0111703,377,-0.38559467,4.277291e-09
-0.7771517,17.439417,3.5460768,,33.391953,-0.37649205,486.5626051425934,,7560,4.1768813,3.9212487,13.853923,0.14999999,8.927897e-14,-0.47474748,1340.417,17.439417,19.228443,0.69929636,-0.5542781,0.9968096,378,-1.5337825,4.254689e-09
-0.77616453,17.439417,3.5370865,,33.379772,0.008299611,487.6864507198334,,7580,17.261007,6.309285,13.862913,0.14999999,0.2003927,-0.01010101,1340.5562,17.439417,19.228443,2.3824904,-0.55507183,1.0759444,379,-0.39750662,4.232267e-09
-0.776169,17.439417,3.5495605,,33.361855,-0.8404526,488.8243088722229,,7600,9.123168,7.079587,13.850439,0.14999999,9.584852e-10,-1.0,1348.833,17.439417,19.228443,1.6749657e-06,-0.5514403,0.9505196,380,-0.8487778,4.2100208e-09
-0.77529556,17.439417,3.5404377,,33.326546,-0.53893214,490.0383083820343,,7620,17.32639,3.9842749,13.859562,0.14999999,0.031034544,-0.37373737,1348.9067,17.439417,19.228443,2.064039,-0.5540684,1.0145266,381,-0.38967896,4.187951e-09
-0.7742319,17.439417,3.531149,,33.3842,-1.0708864,491.7307767868042,,7640,17.407751,3.8883133,13.868851,0.14999999,3.152515,-0.6363636,1348.8989,17.439417,19.228443,0.048027836,-0.5512868,0.992702,382,-0.3809723,4.166053e-09
-0.77456564,17.439417,3.5224638,,33.375805,-0.7921595,493.05221223831177,,7660,17.195396,7.0049324,13.877536,0.14999999,5.8067355,-1.0,1349.1035,17.439417,19.228443,1.6788822e-06,-0.5537755,0.95877516,383,-0.892501,4.1443267e-09
-0.77364033,17.439417,3.5134363,,33.30684,-0.8051865,494.52226185798645,,7680,17.34419,3.8918757,13.886563,0.14999999,3.807689,-0.8181818,1349.1592,17.439417,19.228443,0.0005942521,-0.5563831,1.0067149,384,-0.37388897,4.1227697e-09
-0.7725784,17.439417,3.5044565,,33.26436,0.42441666,496.02527379989624,,7700,17.343765,9.74349,13.895543,0.14999999,1.1890066e-12,0.33333334,1349.2158,17.439417,19.228443,0.012404989,-0.5589823,0.976394,385,-0.36897582,4.1013806e-09
-0.7741108,17.439417,3.5211163,,33.2416,-0.6119275,497.4990384578705,,7720,7.4646363,3.8728938,13.878883,0.14999999,1.2658176e-14,-0.8181818,1359.1509,17.439417,19.228443,0.00059732684,-0.5615441,1.009059,386,-1.3335944,4.080157e-09
-0.77306426,17.439417,3.5120726,,33.283134,-0.59911275,499.27644777297974,,7740,17.37894,3.8797083,13.887927,0.14999999,3.8504643,-0.5959596,1359.1719,17.439417,19.228443,0.10587746,-0.5641299,0.9928437,387,-0.37567833,4.0590984e-09
-0.7720488,17.439417,3.5030928,,33.237816,0.5198728,500.775648355484,,7760,17.372078,11.335752,13.896907,0.14999999,1.8362899e-13,0.57575756,1359.1997,17.439417,19.228443,1.2974888e-05,-0.566437,1.0260897,388,-0.3697447,4.0382018e-09
-0.7735707,17.439417,3.5217361,,33.22615,-0.44680607,501.62416100502014,,7780,6.6439595,3.8610513,13.878263,0.14999999,1.0193131e-11,-0.5959596,1369.9551,17.439417,19.228443,0.10639553,-0.569011,0.9958896,389,-1.3810014,4.017467e-09
-0.77258897,17.439417,3.5127726,,33.221134,-0.13528493,502.31821036338806,,7800,17.374065,3.919668,13.887227,0.14999999,3.8928738,-0.43434343,1369.9814,17.439417,19.228443,1.1581042,-0.57130486,1.0091411,390,-0.3844177,3.9968904e-09
-0.7722304,17.439417,3.506672,,33.27532,-0.11603218,503.05308651924133,,7820,16.272768,5.5685673,13.893328,0.14999999,4.8238983,-0.09090909,1371.1089,17.439417,19.228443,3.896965,-0.5709006,1.0652716,391,-0.6391612,3.976472e-09
-0.77178353,17.439417,3.5012732,,33.184986,-0.27127025,503.7482259273529,,7840,16.009708,4.845931,13.898726,0.14999999,4.7948627,-0.17171717,1372.499,17.439417,19.228443,4.659173,-0.56353754,1.0437396,392,-0.65827066,3.9562096e-09
-0.77089024,17.439417,3.4932165,,33.11541,-0.08548179,505.3698766231537,,7860,17.064816,4.174769,13.906783,0.14999999,4.174283,-0.2929293,1372.834,17.439417,19.228443,3.5410123,-0.5542698,1.0237406,393,-0.46118587,3.936102e-09
-0.7706429,17.439417,3.4898195,,33.088173,0.16662051,506.573264837265,,7880,15.245159,6.0781746,13.91018,0.14999999,4.9781327,-0.030303031,1374.9888,17.439417,19.228443,2.7378678,-0.5478412,1.0824832,394,-0.6945332,3.9161474e-09
-0.77131224,17.439417,3.5026264,,33.026386,0.32406497,507.8884494304657,,7900,8.851886,8.511565,13.897373,0.14999999,7.9787254,0.1919192,1383.5376,17.439417,19.228443,0.2011421,-0.5434512,1.0166001,395,-1.1128199,3.8963446e-09
-0.77253115,17.439417,3.5171442,,32.97068,0.58989257,509.0515580177307,,7920,8.1484995,10.31192,13.882855,0.14999999,6.452322,0.45454547,1392.7891,17.439417,19.228443,0.0005465873,-0.54547054,1.0316083,396,-1.2645956,3.876691e-09
-0.7741256,17.439417,3.53716,,32.966446,-0.6322421,510.1246438026428,,7940,5.9364777,3.8595824,13.86284,0.14999999,3.6389895e-15,-0.67676765,1404.2524,17.439417,19.228443,0.02045594,-0.5479912,0.9931186,397,-1.428706,3.8571852e-09
-0.77312714,17.439417,3.5282383,,32.915615,-0.5947294,511.5634915828705,,7960,17.413252,3.867665,13.871761,0.14999999,3.1182826,-0.53535354,1404.2388,17.439417,19.228443,0.29267246,-0.55045545,0.9903824,398,-0.3677096,3.837827e-09
-0.7721311,17.439417,3.5195074,,32.91334,-0.5513805,513.0347819328308,,7980,17.356041,3.8180795,13.880492,0.14999999,3.295557,-0.67676765,1404.2832,17.439417,19.228443,0.020542828,-0.55222976,0.9984761,399,-0.36395532,3.818614e-09
-0.77111495,17.439417,3.5107594,,32.885445,-0.4795035,514.5076441764832,,8000,17.379387,3.846303,13.88924,0.14999999,3.5589454,-0.4949495,1404.3037,17.439417,19.228443,0.53354883,-0.5546814,0.9983,400,-0.3620486,3.7995442e-09
-0.77010936,17.439417,3.501976,,32.8564,-1.1342024,516.0503888130188,,8020,17.41087,7.1926465,13.898024,0.14999999,0.009295724,-1.0,1404.2925,17.439417,19.228443,1.6823602e-06,-0.5558453,0.93758404,401,-0.3639878,3.7806176e-09
-0.7715359,17.439417,3.4937677,,32.833366,0.9097507,517.5678730010986,,8040,17.198147,25.601635,13.906232,0.14999999,,1.0,1404.4946,17.439417,19.228443,1.440419e-13,-0.55833596,0.8805245,402,-1.2771723,3.7618317e-09
-0.7742116,17.439417,3.5243816,,32.833607,-0.48246995,519.178325176239,,8060,1.5692203,3.8862975,13.875618,0.14999999,5.4239143e-17,-0.43434343,1420.3257,17.439417,19.228443,1.1460255,-0.5608204,1.004481,403,-1.7151178,3.7431858e-09
-0.7731855,17.439417,3.5156908,,32.827095,-0.8861712,520.6825006008148,,8080,17.386793,7.1187696,13.884309,0.14999999,0.009933436,-1.0,1420.3389,17.439417,19.228443,1.6901403e-06,-0.560459,0.9429384,404,-0.36191285,3.7246783e-09
-0.7724715,17.439417,3.5072842,,32.80921,-0.45942676,522.2638945579529,,8100,17.28907,3.8030198,13.892715,0.14999999,0.47707057,-0.57575756,1420.4502,17.439417,19.228443,0.15182139,-0.56293124,0.99933434,405,-0.422987,3.7063073e-09
-0.7714712,17.439417,3.49868,,32.80258,-0.43529058,523.462641954422,,8120,17.385508,3.916247,13.9013195,0.14999999,3.4782286,-0.3939394,1420.4644,17.439417,19.228443,1.7426121,-0.5650225,1.0118996,406,-0.36364377,3.6880723e-09
-0.7704447,17.439417,3.4902487,,32.768158,0.81702155,524.6618349552155,,8140,17.332949,12.527544,13.909751,0.14999999,1.6213958e-12,0.6969697,1420.5312,17.439417,19.228443,1.5647552e-07,-0.5631996,1.031718,407,-0.36327708,3.669971e-09
-0.7724653,17.439417,3.516921,,32.758247,-0.5675349,525.8531062602997,,8160,3.0270767,3.8028982,13.883079,0.14999999,1.0539124e-15,-0.47474748,1434.9038,17.439417,19.228443,0.7072966,-0.56565356,1.0106097,408,-1.6170521,3.652003e-09
-0.7714017,17.439417,3.5083075,,32.72081,-0.6606337,527.0544927120209,,8180,17.40657,3.7700229,13.891692,0.14999999,3.5665627,-0.61616164,1434.8975,17.439417,19.228443,0.072585255,-0.5663695,1.0012656,409,-0.34596655,3.6341672e-09
-0.77036804,17.439417,3.4997377,,32.697365,-0.84527403,528.2487885951996,,8200,17.404825,3.9222379,13.900262,0.14999999,2.1671212,-0.8181818,1434.8926,17.439417,19.228443,0.000601577,-0.56863403,0.99192655,410,-0.34680524,3.6164611e-09
-0.769476,17.439417,3.4914303,,32.690372,0.26926035,529.4453504085541,,8220,17.314545,5.2139544,13.908569,0.14999999,4.7440797e-05,-0.13131313,1434.978,17.439417,19.228443,4.4355206,-0.57106864,1.0397877,411,-0.3933506,3.598884e-09
-0.77053934,17.439417,3.504693,,32.769264,0.29285204,530.7503471374512,,8240,8.444555,9.16964,13.895307,0.14999999,9.16964,0.25252524,1443.9336,17.439417,19.228443,0.06882308,-0.5627646,1.0101254,412,-1.2439401,3.5814351e-09
-0.77167696,17.439417,3.5181828,,32.642193,-0.8794655,532.3646969795227,,8260,8.323817,3.9134982,13.881817,0.14999999,1.1274119e-11,-0.8181818,1453.0093,17.439417,19.228443,0.000599408,-0.56502175,0.99432594,413,-1.2443405,3.5641123e-09
-0.7708401,17.439417,3.5099077,,32.619267,-1.1436977,533.5554368495941,,8280,17.30814,7.1595354,13.890092,0.14999999,2.9229565,-1.0,1453.1016,17.439417,19.228443,1.7019787e-06,-0.5674387,0.9401422,414,-0.41727108,3.5469154e-09
-0.7723674,17.439417,3.5019293,,32.5943,-0.85524464,534.749035358429,,8300,17.201147,7.054825,13.89807,0.14999999,6.4257817,-1.0,1453.3008,17.439417,19.228443,1.7060885e-06,-0.5698512,0.94560754,415,-1.3410045,3.5298422e-09
-0.77159,17.439417,3.4937124,,32.580376,-0.81652117,535.8756587505341,,8320,17.31591,3.7696512,13.906287,0.14999999,1.3555797,-0.6363636,1453.3843,17.439417,19.228443,0.04904568,-0.572258,0.999478,416,-0.39069006,3.5128922e-09
-0.7706328,17.439417,3.485509,,32.6119,-0.58352286,537.0219824314117,,8340,17.327211,3.8608506,13.914491,0.14999999,3.850104,-0.8181818,1453.457,17.439417,19.228443,0.00060514105,-0.57454103,1.0018817,417,-0.36997992,3.4960643e-09
-0.7696096,17.439417,3.4771318,,32.57106,0.42406246,538.192055940628,,8360,17.416544,7.774313,13.922868,0.14999999,8.2570084e-05,0.11111111,1453.4409,17.439417,19.228443,0.69178,-0.5769348,1.0519191,418,-0.3425408,3.4793566e-09
-0.77087605,17.439417,3.4925375,,32.65035,0.32265696,539.3800702095032,,8380,7.467373,10.340376,13.907462,0.14999999,10.201338,0.43434343,1463.373,17.439417,19.228443,0.0009916299,-0.5776707,1.0505918,419,-1.3466861,3.4627683e-09
-0.7719366,17.439417,3.5062284,,32.540436,-0.26498368,540.547937631607,,8400,8.156791,3.808887,13.893771,0.14999999,3.3114575e-06,-0.4949495,1472.6162,17.439417,19.228443,0.5472585,-0.58005214,1.0060726,420,-1.2588159,3.4462986e-09
-0.7712479,17.439417,3.4991817,,32.5386,-0.4980147,542.075873374939,,8420,16.860683,4.3416786,13.900818,0.14999999,4.318247,-0.27272728,1473.1558,17.439417,19.228443,3.9781256,-0.58112806,1.0065974,421,-0.48600057,3.429946e-09
-0.7702421,17.439417,3.4911194,,32.46742,-0.5569634,543.8793888092041,,8440,17.303402,3.7686565,13.90888,0.14999999,3.7530632,-0.5151515,1473.2524,17.439417,19.228443,0.4074424,-0.5740957,1.0070311,422,-0.35091683,3.4137095e-09
-0.76920956,17.439417,3.482891,,32.459236,-0.36482358,545.4793086051941,,8460,17.389622,3.7401369,13.917109,0.14999999,2.9926825,-0.65656567,1473.2627,17.439417,19.228443,0.032458235,-0.5754975,1.0028584,423,-0.33844692,3.3975887e-09
-0.768328,17.439417,3.4750214,,32.47772,-0.5693851,546.6731195449829,,8480,17.254095,3.9493349,13.924978,0.14999999,3.9463885,-0.37373737,1473.4087,17.439417,19.228443,2.11357,-0.5777821,1.01125,424,-0.39638507,3.381581e-09
-0.76727927,17.439417,3.4668627,,32.40173,-0.14955151,547.8678660392761,,8500,17.392017,3.7196116,13.933137,0.14999999,3.4710176,-0.5151515,1473.417,17.439417,19.228443,0.4078784,-0.57516533,1.0126091,425,-0.3316282,3.3656866e-09
-0.7669207,17.439417,3.4611998,,32.391937,-0.25280833,549.0411946773529,,8520,16.345634,4.9304714,13.9388,0.14999999,4.9153547,-0.17171717,1474.4712,17.439417,19.228443,4.7202263,-0.57655627,1.0201776,426,-0.6251006,3.3499037e-09
-0.7662122,17.439417,3.453683,,32.3584,0.9257863,550.2357547283173,,8540,17.148067,14.122806,13.946317,0.14999999,3.6653562e-11,0.8181818,1474.7227,17.439417,19.228443,9.89996e-10,-0.5678815,1.0288588,427,-0.48163968,3.3342316e-09
-0.7684861,17.439417,3.4832287,,32.353733,0.38488847,551.4293286800385,,8560,1.3012342,9.530222,13.916771,0.14999999,0.003675666,0.3131313,1490.8218,17.439417,19.228443,0.01976595,-0.5702207,1.0289634,428,-1.7568258,3.3186691e-09
-0.76967454,17.439417,3.49759,,32.341423,-0.35613295,552.626543045044,,8580,7.7558975,4.289062,13.90241,0.14999999,0.00065467553,-0.27272728,1500.4658,17.439417,19.228443,3.943982,-0.5725082,1.009463,429,-1.3006386,3.3032155e-09
-0.7687738,17.439417,3.4898453,,32.316116,-1.2045553,553.7097985744476,,8600,17.23232,7.18312,13.910154,0.14999999,0.0003917283,-1.0,1500.6338,17.439417,19.228443,1.6989964e-06,-0.5656851,0.93620193,430,-0.3894273,3.2878698e-09
-0.7714717,17.439417,3.482214,,32.30623,-0.9166006,555.6612763404846,,8620,17.19951,7.081528,13.917786,0.14999999,6.769487,-1.0,1500.8345,17.439417,19.228443,1.702948e-06,-0.568008,0.9422298,431,-1.8640853,3.2726304e-09
-0.7708816,17.439417,3.4744396,,32.299324,-0.37480494,557.323299407959,,8640,17.276218,3.9181385,13.92556,0.14999999,0.006001977,-0.37373737,1500.958,17.439417,19.228443,2.0978684,-0.5703255,1.0123273,432,-0.45505378,3.2574967e-09
-0.76994663,17.439417,3.4668055,,32.250237,-0.21046598,558.877982378006,,8660,17.230928,3.8469095,13.933194,0.14999999,3.8430066,-0.3939394,1501.1265,17.439417,19.228443,1.747447,-0.5677932,1.0150299,433,-0.37620977,3.2424676e-09
-0.7693584,17.439417,3.460308,,32.233376,-0.3633361,560.6709728240967,,8680,16.752857,4.598875,13.939692,0.14999999,4.50732,-0.21212122,1501.7734,17.439417,19.228443,4.597635,-0.56607246,1.0180373,434,-0.52758217,3.227543e-09
-0.76841253,17.439417,3.4525948,,32.228844,-0.4906001,561.853443145752,,8700,17.295181,3.921777,13.947405,0.14999999,0.038932685,-0.8181818,1501.8789,17.439417,19.228443,0.0005951161,-0.55783606,0.98801804,435,-0.37333444,3.2127205e-09
-0.7674542,17.439417,3.444703,,32.29633,-0.37067723,563.0323729515076,,8720,17.388287,3.7623928,13.9552965,0.14999999,3.4704375,-0.43434343,1501.8906,17.439417,19.228443,1.1452357,-0.5601309,1.0225245,436,-0.33642837,3.1980005e-09
-0.76648796,17.439417,3.437127,,32.253853,-0.19432485,564.4644062519073,,8740,17.266222,3.8417454,13.9628725,0.14999999,3.8330445,-0.37373737,1502.0244,17.439417,19.228443,2.0759003,-0.5597986,1.0257695,437,-0.365686,3.1833811e-09
-0.76591825,17.439417,3.4308453,,32.190666,-0.18884882,566.0098299980164,,8760,16.71427,4.3012123,13.969154,0.14999999,4.2354064,-0.25252524,1502.71,17.439417,19.228443,4.172139,-0.5573452,1.0230511,438,-0.5405708,3.1688618e-09
-0.7653599,17.439417,3.4244337,,32.15988,0.5352739,567.4112780094147,,8780,16.783567,11.220203,13.975566,0.14999999,3.9655624e-05,0.53535354,1503.3262,17.439417,19.228443,4.809427e-05,-0.5501453,1.041882,439,-0.5414113,3.1544416e-09
-0.7667482,17.439417,3.441433,,32.134743,-0.2917854,568.844263792038,,8800,6.4960046,4.4022207,13.958567,0.14999999,2.2422422e-05,-0.23232323,1514.2305,17.439417,19.228443,4.3787646,-0.55242056,1.0259236,440,-1.4098238,3.1401193e-09
-0.7658849,17.439417,3.434349,,32.094784,-0.27399486,570.1104731559753,,8820,17.08247,3.8967938,13.965651,0.14999999,3.8547254,-0.33333334,1514.5479,17.439417,19.228443,2.7771773,-0.5447882,1.0272181,441,-0.40947905,3.1258947e-09
-0.7650473,17.439417,3.4272413,,32.069138,-0.7492851,571.9402348995209,,8840,17.106964,7.1406336,13.972758,0.14999999,3.3164055e-05,-1.0,1514.8408,17.439417,19.228443,1.6571971e-06,-0.5407755,0.9353035,442,-0.42074096,3.1117664e-09
-0.76431394,17.439417,3.4195662,,32.10323,-0.6493147,573.5670306682587,,8860,17.373066,3.7952394,13.980433,0.14999999,3.1866665,-0.65656567,1514.8677,17.439417,19.228443,0.031421483,-0.5430353,0.9909792,443,-0.371836,3.0977334e-09
-0.76339984,17.439417,3.4119272,,32.05943,-0.7345778,574.9971699714661,,8880,17.372015,3.771496,13.988072,0.14999999,3.760898,-0.65656567,1514.8955,17.439417,19.228443,0.031490177,-0.54521924,0.9935486,444,-0.3476447,3.0837952e-09
-0.76250845,17.439417,3.4043512,,32.053547,0.008597815,576.5712990760803,,8900,17.35954,7.0563545,13.995648,0.14999999,8.594995e-06,0.030303031,1514.9365,17.439417,19.228443,1.6711776,-0.54739803,1.0355583,445,-0.35843536,3.069951e-09
-0.76272255,17.439417,3.4147663,,32.034386,-0.8120225,578.2739198207855,,8920,9.350687,3.8929958,13.985233,0.14999999,3.4064335e-06,-0.7979798,1522.9858,17.439417,19.228443,0.0010306679,-0.54589427,0.98824227,446,-0.8890278,3.0562e-09
-0.7618938,17.439417,3.407258,,32.00046,0.8769004,579.4330999851227,,8940,17.341122,26.670788,13.992742,0.14999999,7.959351e-32,1.0,1523.0444,17.439417,19.228443,1.4257952e-13,-0.5481316,0.89491916,447,-0.378466,3.0425409e-09
-0.76427513,17.439417,3.433797,,31.99908,-0.2872753,581.0047454833984,,8960,2.1035912,4.2706103,13.966203,0.14999999,7.184071e-12,-0.25252524,1538.3408,17.439417,19.228443,4.143123,-0.5503662,1.0275546,448,-1.7093844,3.028973e-09
-0.7634355,17.439417,3.4269476,,31.986126,-0.748467,582.625301361084,,8980,17.041294,3.8852313,13.973052,0.14999999,0.012211788,-0.7979798,1538.6992,17.439417,19.228443,0.0010280905,-0.54339033,0.9903651,449,-0.41244498,3.015496e-09
-0.762558,17.439417,3.4193897,,31.96839,-0.530889,584.2346642017365,,9000,17.374529,3.7479534,13.98061,0.14999999,3.149853,-0.65656567,1538.7256,17.439417,19.228443,0.031502575,-0.54561275,0.99696237,450,-0.35686013,3.0021092e-09
-0.76160616,17.439417,3.411851,,31.992657,-0.5000554,585.8437337875366,,9020,17.380735,3.7433903,13.988149,0.14999999,2.7285058,-0.41414142,1538.7446,17.439417,19.228443,1.4046006,-0.5477625,1.0229895,451,-0.32846144,2.988811e-09
-0.7605916,17.439417,3.4044132,,31.967468,-0.6633022,587.477085351944,,9040,17.349487,3.6777349,13.995586,0.14999999,3.6586955,-0.5151515,1538.7949,17.439417,19.228443,0.39649823,-0.5468678,1.0124413,452,-0.32398948,2.9756007e-09
-0.7596285,17.439417,3.3969297,,31.958344,0.54584515,589.0686793327332,,9060,17.385813,9.875865,14.00307,0.14999999,9.640847e-10,0.33333334,1538.8091,17.439417,19.228443,0.012271966,-0.5482009,1.0312011,453,-0.3349236,2.9624778e-09
-0.76107264,17.439417,3.4136944,,31.938707,-0.6877037,590.5812680721283,,9080,6.3919497,3.722842,13.986305,0.14999999,1.2497188e-13,-0.65656567,1549.8169,17.439417,19.228443,0.031653076,-0.55037886,1.0021695,454,-1.4398386,2.9494418e-09
-0.76013684,17.439417,3.406207,,31.900661,-0.41373035,592.2015762329102,,9100,17.39328,3.7295609,13.993793,0.14999999,3.7135608,-0.6969697,1549.8242,17.439417,19.228443,0.013072057,-0.55250937,1.0033127,455,-0.33571765,2.9364913e-09
-0.7591985,17.439417,3.3989544,,31.896,-0.37859708,592.9824316501617,,9120,17.300207,3.843962,14.001045,0.14999999,3.4259067,-0.35353535,1549.9233,17.439417,19.228443,2.4287264,-0.55467606,1.0279642,456,-0.33370557,2.923626e-09
-0.7582307,17.439417,3.391697,,31.87209,0.7732354,593.7570128440857,,9140,17.318213,12.333764,14.008303,0.14999999,4.2832193e-10,0.6363636,1550.0054,17.439417,19.228443,1.5256845e-06,-0.5515546,1.0413768,457,-0.3427945,2.9108451e-09
-0.76005006,17.439417,3.4142885,,31.86895,-0.34213942,594.524983882904,,9160,3.661045,3.6662831,13.985711,0.14999999,3.819738e-14,-0.45454547,1563.7441,17.439417,19.228443,0.8999377,-0.5537404,1.0227156,458,-1.6246088,2.898148e-09
-0.7591387,17.439417,3.4072008,,31.862535,-0.2375965,595.7641508579254,,9180,17.239319,4.0458126,13.992799,0.14999999,3.621757,-0.2929293,1563.9048,17.439417,19.228443,3.5399098,-0.5539584,1.0319141,459,-0.36259195,2.8855336e-09
-0.7584357,17.439417,3.4010324,,31.81754,-0.10968584,596.5177328586578,,9200,16.830334,5.0548086,13.998967,0.14999999,3.592884,-0.15151516,1564.4751,17.439417,19.228443,4.5017214,-0.5484521,1.0293267,460,-0.46544045,2.8730012e-09
-0.75819194,17.439417,3.3967152,,31.772741,-0.46598405,598.107771396637,,9220,15.989041,4.0985003,14.003284,0.14999999,2.886503,-0.27272728,1565.8857,17.439417,19.228443,3.8212113,-0.54088485,1.0335112,461,-0.67258686,2.8605502e-09
-0.7571571,17.439417,3.3894606,,31.781883,-0.7585156,599.2547614574432,,9240,17.354818,3.629819,14.010539,0.14999999,3.5639691,-0.4949495,1565.9307,17.439417,19.228443,0.5230442,-0.5347969,1.0178329,462,-0.31133777,2.8481808e-09
-0.75626606,17.439417,3.3822126,,31.831835,-0.7390455,600.7947633266449,,9260,17.36606,3.9395065,14.017787,0.14999999,3.5245323,-0.8181818,1565.9644,17.439417,19.228443,0.00058216165,-0.5358276,0.9885221,463,-0.3606786,2.8358909e-09
-0.75541675,17.439417,3.3749876,,31.769903,-1.0122188,602.3121349811554,,9280,17.370136,3.8308527,14.025012,0.14999999,3.645357,-0.7777778,1565.9941,17.439417,19.228443,0.0017599822,-0.5379838,0.9973125,464,-0.34861043,2.8236806e-09
-0.75529504,17.439417,3.3681812,,31.755287,-1.2265023,603.5843753814697,,9300,17.19015,7.3808494,14.031818,0.14999999,5.3070908,-1.0,1566.2046,17.439417,19.228443,1.6561323e-06,-0.5401329,0.92554116,465,-0.69418,2.8115488e-09
-0.75837624,17.439417,3.3614006,,31.754906,-1.0875392,604.6131641864777,,9320,17.191702,7.2811503,14.038599,0.14999999,7.038268,-1.0,1566.4126,17.439417,19.228443,1.6596946e-06,-0.5422811,0.9316345,466,-2.1132538,2.799495e-09
-0.7590468,17.439417,3.354641,,31.7211,-0.84924424,606.0383050441742,,9340,17.195911,7.1845174,14.045359,0.14999999,6.0957246,-1.0,1566.6172,17.439417,19.228443,1.6632565e-06,-0.5444247,0.9356582,467,-0.9996975,2.7875182e-09
-0.75840235,17.439417,3.3476343,,31.695343,0.006349601,606.84570479393,,9360,17.323618,7.4629455,14.052365,0.14999999,6.0410166e-08,0.05050505,1566.6929,17.439417,19.228443,1.3661741,-0.54656374,1.0227958,468,-0.38968277,2.7756186e-09
