IWMean,ReturnMean,IWFirstEpisode,Regret,TimeElapsed,IWLastEpisode,IWMin,Delta,LQGmu1_actor,TimestepsSoFar,LQGmu1_higher,DenMISEMeanLog,Iteration,Regret/t,DenMISELogLast,ReturnStepMax,LQGsigma_higher,Bound,ReturnAbsMax,ReturnLastEpisode,DenMISELogFirst,ReturnMax,ReturnMin,IWMax
0.97002274,15.250866,0.02498085,3346.2012,2846.2517948150635,14.620564,,2.5076924e-10,0.47249472,31140,0.5555556,-0.59870833,1557,2.1491337,-2.1233075,19.222338,0.14999999,24.957033,17.43276,4.7336807,-1.2256976,17.43276,,19.511803
1.0459061,15.245615,3.1201798e-06,3356.5312,2849.727767944336,1.4360702e-14,,2.504474e-10,-0.5682689,31160,-0.7777778,-0.5995556,1558,2.1543846,-1.8849049,19.222338,0.14999999,24.955019,17.43276,7.0720277,-1.2263236,17.43276,,2.7179003
0.98326147,15.246988,0.005708864,3356.545,2852.1675460338593,3.0495887,,2.5012623e-10,-0.38361162,31180,-0.53535354,-0.59924495,1559,2.1530113,-0.16090114,19.222338,0.14999999,24.94789,17.43276,17.3861,-1.2269653,17.43276,,3.294641
0.9739945,15.248298,0.015496118,3356.6562,2855.940172433853,2.8586366,,2.4980565e-10,-0.5422291,31200,-0.4949495,-0.59909475,1560,2.151702,-0.34763277,19.222338,0.14999999,24.939287,17.43276,17.288698,-1.2276028,17.43276,,3.433152
0.98392814,15.249682,0.0057161096,3356.6445,2859.1652715206146,3.2093134,,2.494857e-10,-0.88655615,31220,-0.53535354,-0.5988489,1561,2.1503172,-0.18892607,19.222338,0.14999999,24.936726,17.43276,17.40944,-1.2282337,17.43276,,3.284912
1.0440305,15.250992,1.4867605e-06,3356.75,2861.831533908844,2.5402932,,2.4916638e-10,-0.6106018,31240,-0.7979798,-0.5985582,1562,2.1490078,-0.12844868,19.222338,0.14999999,24.93931,17.43276,17.295954,-1.2288705,17.43276,,2.7487721
1.01661,15.252359,8.596745,3356.7617,2864.2371170520782,5.2787884e-05,,2.4884764e-10,0.22164975,31260,0.09090909,-0.59821683,1563,2.1476402,-0.10853694,19.222338,0.14999999,24.929363,17.43276,17.388878,-1.2295104,17.43276,,10.974499
1.0011306,15.248142,1.026608,3365.5059,2866.5639526844025,9.034235,,2.485295e-10,0.30104655,31280,0.35353535,-0.598854,1564,2.1518574,-1.6093689,19.222338,0.14999999,24.93157,17.43276,8.657354,-1.2246649,17.43276,,15.798344
1.0405504,15.2436905,2.602081e-05,3374.625,2868.9247205257416,1.4439345e-09,,2.48212e-10,-1.0006399,31300,-0.7171717,-0.5995623,1565,2.1563091,-1.7052251,19.222338,0.14999999,24.927755,17.43276,8.279508,-1.224648,17.43276,,2.7300482
0.9550799,15.244938,3.2134334e-10,3374.8262,2871.2901911735535,4.1363883,,2.4789512e-10,-1.0358447,31320,-1.0,-0.5994358,1566,2.1550617,-0.44165072,19.222338,0.14999999,24.922253,17.43276,17.198362,-1.2252867,17.43276,,6.895173
0.9557781,15.246181,3.2154873e-10,3375.0332,2873.6494398117065,4.6613517,,2.4757882e-10,-1.0072868,31340,-1.0,-0.5994588,1567,2.153819,-0.589676,19.222338,0.14999999,24.919785,17.43276,17.191805,-1.2259251,17.43276,,6.86933
1.0361735,15.247423,3.1733393e-07,3375.2402,2875.99796128273,2.243208,,2.472631e-10,-0.93422353,31360,-0.83838385,-0.5994009,1568,2.1525764,-0.4636856,19.222338,0.14999999,24.91401,17.43276,17.19397,-1.2265631,17.43276,,2.8747053
0.9568641,15.248708,3.219593e-10,3375.377,2878.277581214905,3.0314176,,2.4694805e-10,-1.2431896,31380,-1.0,-0.59914076,1569,2.1512918,-0.22699428,19.222338,0.14999999,24.919811,17.43276,17.263226,-1.2272006,17.43276,,6.846304
0.95877516,15.249947,3.2216446e-10,3375.584,2880.545267343521,6.555251,,2.4663355e-10,-1.1063634,31400,-1.0,-0.60019875,1570,2.150053,-2.2163332,19.222338,0.14999999,24.938374,17.43276,17.193657,-1.2278378,17.43276,,6.820905
0.9600126,15.251181,3.2236916e-10,3375.793,2883.749508857727,5.5076137,,2.4631966e-10,-1.1596235,31420,-1.0,-0.6004669,1571,2.148819,-0.97935396,19.222338,0.14999999,24.945415,17.43276,17.190044,-1.2284745,17.43276,,6.795726
0.96155334,15.252418,3.2257458e-10,3375.998,2886.173881292343,5.9862385,,2.4600638e-10,-1.0229387,31440,-1.0,-0.6009872,1572,2.147582,-1.3774966,19.222338,0.14999999,24.95777,17.43276,17.195738,-1.2291108,17.43276,,6.770762
0.9620944,15.2536545,3.2278014e-10,3376.2012,2888.6794123649597,4.4195557,,2.456937e-10,-0.9836455,31460,-1.0,-0.60096043,1573,2.1463451,-0.5195507,19.222338,0.14999999,24.953009,17.43276,17.197268,-1.2297468,17.43276,,6.7460136
0.9622525,15.254898,3.2298522e-10,3376.3906,2891.116501569748,3.8109689,,2.453816e-10,-0.84579384,31480,-1.0,-0.60083544,1574,2.1451015,-0.36564574,19.222338,0.14999999,24.941763,17.43276,17.210344,-1.2303823,17.43276,,6.721476
0.96105796,15.256209,3.2319042e-10,3376.4707,2893.539724588394,1.6714337,,2.450701e-10,-1.0832325,31500,-1.0,-0.60051906,1575,2.1437902,-0.06393458,19.222338,0.14999999,24.907425,17.43276,17.320204,-1.2310175,17.43276,,6.6971474
0.96209854,15.257441,3.2339514e-10,3376.6719,2895.9577980041504,5.1765842,,2.447592e-10,-0.9141674,31520,-1.0,-0.60068345,1576,2.142559,-0.8199118,19.222338,0.14999999,24.911465,17.43276,17.197695,-1.2316521,17.43276,,6.673024
0.995875,15.258724,1.7428899,3376.791,2898.462201833725,0.000102874066,,2.4444888e-10,-0.32615596,31540,-0.23232323,-0.6004356,1577,2.1412754,-0.17118025,19.222338,0.14999999,24.905668,17.43276,17.27994,-1.2322865,17.43276,,4.731335
0.9709849,15.259944,0.20099227,3377.0078,2900.929021835327,3.804583,,2.4413924e-10,-0.8176104,31560,-0.37373737,-0.60031706,1578,2.1400557,-0.40833592,19.222338,0.14999999,24.90546,17.43276,17.185638,-1.2318158,17.43276,,3.8593934
1.0322776,15.261266,1.436611e-07,3377.0605,2903.37392950058,2.6638696,,2.438301e-10,-0.8494002,31580,-0.85858583,-0.5999802,1579,2.1387339,-0.0389092,19.222338,0.14999999,24.90861,17.43276,17.346756,-1.232322,17.43276,,2.9574804
1.0377268,15.262567,3.1936867e-07,3377.1445,2905.7871992588043,2.8367984,,2.4352154e-10,-0.9883648,31600,-0.83838385,-0.59962285,1580,2.137433,-0.06719153,19.222338,0.14999999,24.906319,17.43276,17.316767,-1.2329551,17.43276,,2.8563218
0.9632789,15.263798,3.2402184e-10,3377.334,2908.2394981384277,3.8616948,,2.4321356e-10,-0.9189249,31620,-1.0,-0.59945774,1581,2.1362019,-0.37593308,19.222338,0.14999999,24.909119,17.43276,17.20848,-1.2335877,17.43276,,6.661776
1.0332912,15.265067,1.4393413e-07,3377.463,2910.6459410190582,2.9342875,,2.4290617e-10,-0.8751451,31640,-0.85858583,-0.5992157,1582,2.1349325,-0.17919,19.222338,0.14999999,24.90635,17.43276,17.27194,-1.23422,17.43276,,2.9477024
1.0336481,15.266351,1.4402502e-07,3377.5664,2913.114514350891,2.9157095,,2.4259939e-10,-1.1355872,31660,-0.85858583,-0.5988783,1583,2.1336489,-0.09802516,19.222338,0.14999999,24.904303,17.43276,17.2963,-1.234852,17.43276,,2.94408
0.9649435,15.267566,3.2463673e-10,3377.7754,2915.6388924121857,5.677837,,2.4229319e-10,-1.2148793,31680,-1.0,-0.5992161,1584,2.132434,-1.1669198,19.222338,0.14999999,24.913292,17.43276,17.190868,-1.2354835,17.43276,,6.6413965
0.9666476,15.268787,3.2484176e-10,3377.9727,2918.1216793060303,6.222682,,2.4198754e-10,-0.9046359,31700,-1.0,-0.60004425,1585,2.1312122,-1.8760887,19.222338,0.14999999,24.929071,17.43276,17.202057,-1.2361146,17.43276,,6.6178417
0.96600735,15.270059,3.250469e-10,3378.086,2920.3691232204437,2.5130572,,2.4168248e-10,-1.032359,31720,-1.0,-0.5997792,1586,2.129941,-0.14541449,19.222338,0.14999999,24.904728,17.43276,17.286844,-1.2367454,17.43276,,6.5944824
0.96660733,15.271276,3.2525155e-10,3378.2832,2922.528933763504,4.4664817,,2.41378e-10,-1.1502876,31740,-1.0,-0.5997645,1587,2.1287231,-0.5416885,19.222338,0.14999999,24.90165,17.43276,17.203505,-1.2373756,17.43276,,6.5713186
0.96800804,15.272491,3.2545636e-10,3378.4824,2925.3765637874603,5.733984,,2.4107408e-10,-1.0084006,31760,-1.0,-0.6002082,1588,2.1275082,-1.2701485,19.222338,0.14999999,24.91241,17.43276,17.201246,-1.2380055,17.43276,,6.5483437
0.968384,15.273705,3.256619e-10,3378.6836,2928.9934108257294,4.110003,,2.4077074e-10,-0.8289557,31780,-1.0,-0.600126,1589,2.126295,-0.43681046,19.222338,0.14999999,24.905605,17.43276,17.198626,-1.2386351,17.43276,,6.525558
1.012588,15.274995,6.266648,3378.7578,2932.3591508865356,6.009831e-10,,2.4046798e-10,0.012682244,31800,0.17171717,-0.59979504,1590,2.1250048,-0.04150137,19.222338,0.14999999,24.87174,17.43276,17.32502,-1.2392642,17.43276,,12.786243
0.9670892,15.271207,3.2479158e-10,3386.9082,2935.703454732895,1.07377e-09,,2.401658e-10,-0.8260836,31820,-1.0,-0.60014015,1591,2.1287928,-1.1591793,19.222338,0.14999999,24.870476,17.43276,9.248436,-1.2359594,17.43276,,6.5070496
1.0382382,15.272501,3.2053092e-07,3386.9766,2938.536865711212,2.7578516,,2.3986418e-10,-0.7822738,31840,-0.83838385,-0.5998093,1592,2.1274986,-0.03963264,19.222338,0.14999999,24.873251,17.43276,17.332539,-1.2365878,17.43276,,2.8337848
1.0137544,15.273802,6.9602895,3387.0332,2940.9854941368103,3.5152007e-05,,2.3956312e-10,0.05623287,31860,-0.07070707,-0.5994202,1593,2.1261978,-0.017708061,19.222338,0.14999999,24.870497,17.43276,17.343697,-1.2372156,17.43276,,7.334159
1.038388,15.269914,3.1953746e-07,3395.3574,2943.415789604187,1.7968893e-07,,2.3926264e-10,-1.0330249,31880,-0.83838385,-0.59983623,1594,2.130086,-1.2750938,19.222338,0.14999999,24.86832,17.43276,9.075863,-1.2334834,17.43276,,2.8323033
1.0381855,15.271119,3.1973804e-07,3395.5645,2945.9398953914642,1.9588121,,2.389627e-10,-1.0041224,31900,-0.83838385,-0.5997724,1595,2.1288805,-0.5360489,19.222338,0.14999999,24.856922,17.43276,17.193857,-1.2341106,17.43276,,2.8290534
0.968007,15.272327,3.2439473e-10,3395.7637,2948.4497458934784,4.0281377,,2.3866337e-10,-1.1002986,31920,-1.0,-0.59963316,1596,2.1276722,-0.41550022,19.222338,0.14999999,24.861538,17.43276,17.19873,-1.2347374,17.43276,,6.4962006
0.9690952,15.273537,3.2459774e-10,3395.961,2950.919941186905,5.222293,,2.3836458e-10,-1.0759925,31940,-1.0,-0.5998408,1597,2.126463,-0.8983066,19.222338,0.14999999,24.86724,17.43276,17.202518,-1.2353637,17.43276,,6.4739203
0.9700106,15.27474,3.248015e-10,3396.164,2953.485344171524,4.9471054,,2.3806632e-10,-1.0493325,31960,-1.0,-0.59995395,1598,2.1252594,-0.7489513,19.222338,0.14999999,24.870022,17.43276,17.19811,-1.2359897,17.43276,,6.45182
0.9707197,15.275944,3.2500475e-10,3396.3652,2955.951771259308,4.616827,,2.3776864e-10,-0.7683141,31980,-1.0,-0.5999767,1599,2.1240559,-0.60560834,19.222338,0.14999999,24.86932,17.43276,17.197918,-1.2366153,17.43276,,6.4298973
0.9780995,15.277246,0.56852806,3396.4062,2958.444210290909,0.0270289,,2.3747151e-10,-0.24830694,32000,-0.3131313,-0.59963006,1600,2.1227531,-0.015223781,19.222338,0.14999999,24.842766,17.43276,17.358608,-1.2372406,17.43276,,4.1655674
0.9910834,15.278287,1.3589003,3396.8613,2961.7281563282013,4.4538026,,2.3717497e-10,-0.4324092,32020,-0.25252524,-0.59959185,1601,2.1217127,-0.5159721,19.222338,0.14999999,24.84351,17.43276,16.944544,-1.2375101,17.43276,,4.5711136
0.9655495,15.279558,0.039474234,3396.9473,2964.4522960186005,3.6241157,,2.3687893e-10,-0.48100558,32040,-0.45454547,-0.59942347,1602,2.1204414,-0.320318,19.222338,0.14999999,24.846218,17.43276,17.315914,-1.2372861,17.43276,,3.6244376
0.9680001,15.28085,0.025094004,3396.996,2967.1791372299194,3.4899917,,2.365835e-10,-0.62238264,32060,-0.47474748,-0.59924144,1603,2.1191492,-0.2725882,19.222338,0.14999999,24.845427,17.43276,17.349709,-1.2378855,17.43276,,3.5521476
1.0379695,15.282173,3.2114224e-07,3396.9941,2969.903544187546,1.0532492,,2.362886e-10,-0.75315464,32080,-0.83838385,-0.5989569,1604,2.1178265,-0.11051015,19.222338,0.14999999,24.836954,17.43276,17.403696,-1.2384934,17.43276,,2.8258781
0.9798457,15.283467,0.005778657,3397.0352,2972.418637037277,0.9430679,,2.3599422e-10,-0.87616605,32100,-0.53535354,-0.598571,1605,2.1165323,-0.017364245,19.222338,0.14999999,24.83446,17.43276,17.358994,-1.2391167,17.43276,,3.3362358
1.0392634,15.2847185,3.2154156e-07,3397.1406,2974.9811272621155,2.8205502,,2.3570046e-10,-0.6406485,32120,-0.83838385,-0.5982676,1606,2.115281,-0.09047255,19.222338,0.14999999,24.851763,17.43276,17.293898,-1.239736,17.43276,,2.8239872
1.0418587,15.286046,7.019531e-07,3397.123,2977.4708511829376,1.4442792,,2.354072e-10,-0.8831734,32140,-0.8181818,-0.5979269,1607,2.1139536,-0.0898308,19.222338,0.14999999,24.833082,17.43276,17.416098,-1.2403584,17.43276,,2.7603471
1.0389585,15.2872925,3.2194197e-07,3397.2324,2979.95939040184,2.8070803,,2.3511448e-10,-0.9150205,32160,-0.83838385,-0.5975907,1608,2.1127071,-0.09854353,19.222338,0.14999999,24.83142,17.43276,17.292236,-1.2409805,17.43276,,2.8177645
1.0392385,15.288526,3.2214223e-07,3397.3613,2982.4152529239655,2.7219524,,2.3482233e-10,-0.55675864,32180,-0.83838385,-0.5972908,1609,2.111474,-0.15368305,19.222338,0.14999999,24.828617,17.43276,17.272745,-1.2416022,17.43276,,2.8145847
0.9801934,15.289853,0.0057966365,3397.336,2984.8508462905884,3.1741693,,2.345307e-10,-0.6711145,32200,-0.53535354,-0.5970119,1610,2.1101465,-0.18704623,19.222338,0.14999999,24.829052,17.43276,17.424673,-1.2422235,17.43276,,3.3369029
1.0068275,15.291142,0.00063404604,3397.3672,2986.9986021518707,2.6380057,,2.3423966e-10,-0.3971532,32220,-0.61616164,-0.5966903,1611,2.1088572,-0.05894884,19.222338,0.14999999,24.820086,17.43276,17.366274,-1.2428408,17.43276,,3.0310686
0.9711979,15.292403,0.015743809,3397.4453,2989.683824300766,3.0481682,,2.339491e-10,-0.254944,32240,-0.4949495,-0.59653264,1612,2.1075964,-0.34889528,19.222338,0.14999999,24.810282,17.43276,17.322763,-1.2434609,17.43276,,3.4747005
0.9869109,15.293487,1.0418574,3397.8047,2992.1601152420044,4.3831263,,2.3365912e-10,-0.27190802,32260,-0.27272728,-0.596495,1613,2.106513,-0.5066085,19.222338,0.14999999,24.819992,17.43276,17.041843,-1.2440714,17.43276,,4.4164486
0.9836964,15.294656,0.77927524,3398.0254,2994.6313905715942,4.2549295,,2.3336968e-10,-0.1599537,32280,-0.2929293,-0.5964312,1614,2.1053438,-0.4797165,19.222338,0.14999999,24.818577,17.43276,17.179789,-1.2440454,17.43276,,4.2672286
1.0158881,15.295409,7.6754856,3398.914,2996.6739552021027,4.051416,,2.3308075e-10,-0.048485752,32300,-0.05050505,-0.5964978,1615,2.1045904,-0.6870852,19.222338,0.14999999,24.82304,17.43276,16.510143,-1.2441821,17.43276,,7.813201
1.0056297,15.29433,3.3762436,3402.7617,2999.4904296398163,5.0803804,,2.327924e-10,-0.087286584,32320,-0.17171717,-0.59672904,1616,2.10567,-0.984671,19.222338,0.14999999,24.815641,17.43276,13.55179,-1.2400597,17.43276,,5.5000086
1.0154624,15.294254,6.250201,3404.9902,3002.22385263443,6.351575,,2.3250456e-10,-0.1567708,32340,-0.09090909,-0.5968956,1617,2.1057453,-0.8708129,19.222338,0.14999999,24.812553,17.43276,15.173215,-1.2385912,17.43276,,6.9069705
1.0010413,15.295067,2.213475,3405.7812,3004.7469289302826,4.9420123,,2.3221725e-10,-0.082307234,32360,-0.21212122,-0.5969428,1618,2.1049328,-0.6876727,19.222338,0.14999999,24.814512,17.43276,16.609148,-1.2353517,17.43276,,4.942971
1.0111678,15.295189,4.0262847,3407.6895,3007.203047513962,5.7609777,,2.3193046e-10,-0.23415771,32380,-0.15151516,-0.5971171,1619,2.1048107,-0.87936443,19.222338,0.14999999,24.810009,17.43276,15.492012,-1.2346025,17.43276,,5.7655563
0.9981567,15.296199,1.7436738,3408.1582,3009.863140106201,4.51077,,2.316442e-10,-0.19456734,32400,-0.23232323,-0.5970684,1620,2.1038008,-0.52836114,19.222338,0.14999999,24.800758,17.43276,16.931843,-1.2327361,17.43276,,4.7047076
1.002841,15.29705,2.2066805,3408.879,3012.6767704486847,4.8048925,,2.3135849e-10,0.012535721,32420,-0.21212122,-0.5970707,1621,2.1029491,-0.59830076,19.222338,0.14999999,24.798414,17.43276,16.678017,-1.2322774,17.43276,,4.9070687
0.96810955,15.293316,0.0034187897,3417.041,3016.3563284873962,0.0014756836,,2.310733e-10,0.70429313,32440,0.6363636,-0.59741116,1622,2.1066837,-1.151214,19.222338,0.14999999,24.79449,17.43276,9.237123,-1.2315338,17.43276,,21.834179
1.0373735,15.286719,3.191111e-07,3429.8535,3018.591504573822,2.4666827e-22,,2.3078865e-10,-0.71589446,32460,-0.83838385,-0.5983919,1623,2.1132803,-2.1534271,19.222338,0.14999999,24.790213,17.43276,4.588483,-1.2321479,17.43276,,2.8322036
1.0404174,15.288012,6.966426e-07,3429.8691,3021.879371404648,2.1760519,,2.3050452e-10,-1.1079314,32480,-0.8181818,-0.5980204,1624,2.111988,-0.031835124,19.222338,0.14999999,24.78001,17.43276,17.383947,-1.2327639,17.43276,,2.7678008
0.9687341,15.289183,3.2395447e-10,3430.0781,3024.737632751465,5.3089914,,2.3022088e-10,-1.1580309,32500,-1.0,-0.5982123,1625,2.110817,-0.9500911,19.222338,0.14999999,24.801788,17.43276,17.192616,-1.2333795,17.43276,,6.498549
0.97011095,15.290359,3.2415412e-10,3430.2754,3028.0206043720245,5.7300653,,2.299378e-10,-0.8624233,32520,-1.0,-0.59867746,1626,2.109641,-1.3225178,19.222338,0.14999999,24.812809,17.43276,17.199913,-1.2339947,17.43276,,6.4766483
0.9691165,15.291599,3.2435327e-10,3430.3672,3030.850142478943,1.876915,,2.2965523e-10,-1.2415777,32540,-1.0,-0.59837276,1627,2.1084003,-0.07205584,19.222338,0.14999999,24.783232,17.43276,17.308567,-1.2346095,17.43276,,6.45492
0.97077775,15.292769,3.2455255e-10,3430.5703,3034.0584161281586,6.1846037,,2.2937319e-10,-0.9079869,32560,-1.0,-0.59933954,1628,2.1072302,-2.1407661,19.222338,0.14999999,24.79926,17.43276,17.19723,-1.2352239,17.43276,,6.4333644
0.97019416,15.293986,3.2475195e-10,3430.6953,3036.861712217331,2.5360188,,2.2909168e-10,-0.70975244,32580,-1.0,-0.59907633,1629,2.1060133,-0.1405565,19.222338,0.14999999,24.776854,17.43276,17.27465,-1.2358379,17.43276,,6.411977
1.0205599,15.295261,8.97508,3430.7246,3039.899715900421,3.6474353e-06,,2.2881065e-10,0.08316228,32600,0.07070707,-0.5987497,1630,2.1047382,-0.036270473,19.222338,0.14999999,24.771482,17.43276,17.3713,-1.2364516,17.43276,,10.63371
1.0306925,15.291427,5.1270155e-05,3439.082,3043.062464952469,1.3657269e-05,,2.2853017e-10,-0.9925505,32620,-0.6969697,-0.599196,1631,2.108573,-1.3451561,19.222338,0.14999999,24.767826,17.43276,9.041686,-1.2315739,17.43276,,2.801108
0.97015905,15.292599,3.2356853e-10,3439.2773,3046.7118360996246,3.8224523,,2.2825018e-10,-1.2354963,32640,-1.0,-0.5990332,1632,2.107401,-0.36394393,19.222338,0.14999999,24.764069,17.43276,17.20615,-1.2321868,17.43276,,6.398552
0.97177434,15.293767,3.237667e-10,3439.4785,3049.768951892853,6.106675,,2.2797078e-10,-0.9657585,32660,-1.0,-0.59994876,1633,2.1062326,-2.063612,19.222338,0.14999999,24.779488,17.43276,17.199692,-1.2327994,17.43276,,6.377469
0.9717356,15.294954,3.23965e-10,3439.6445,3052.2713146209717,3.4114134,,2.2769182e-10,-0.98735386,32680,-1.0,-0.5997678,1634,2.1050453,-0.27500033,19.222338,0.14999999,24.766584,17.43276,17.234005,-1.2334116,17.43276,,6.3565493
0.99136925,15.296124,0.56969225,3439.836,3055.647083759308,1.4425048e-18,,2.2741338e-10,0.4436883,32700,0.3939394,-0.5996273,1635,2.1038752,-0.34103507,19.222338,0.14999999,24.758224,17.43276,17.208178,-1.2340233,17.43276,,16.895082
0.9718956,15.2912445,3.2424874e-10,3449.9219,3058.8084948062897,1.3351826e-19,,2.2713545e-10,-0.91566193,32720,-1.0,-0.60041595,1636,2.108755,-1.8781252,19.222338,0.14999999,24.757328,17.43276,7.3123174,-1.2342864,17.43276,,6.3396673
1.0055602,15.292451,2.7508917,3450.0566,3060.643308401108,2.7255199e-05,,2.2685802e-10,-0.3677026,32740,-0.1919192,-0.6001594,1637,2.1075487,-0.15163144,19.222338,0.14999999,24.75407,17.43276,17.266596,-1.2348975,17.43276,,5.180219
0.9707224,15.293625,0.28951448,3450.2422,3063.788695335388,3.861544,,2.2658114e-10,-0.20643514,32760,-0.35353535,-0.6000206,1638,2.1063747,-0.37734586,19.222338,0.14999999,24.743788,17.43276,17.215393,-1.2338291,17.43276,,3.962644
0.9937852,15.294537,1.3544946,3450.8535,3066.937430858612,4.522545,,2.2630471e-10,-0.07548113,32780,-0.25252524,-0.60002536,1639,2.105463,-0.5780999,19.222338,0.14999999,24.743351,17.43276,16.788284,-1.2342627,17.43276,,4.5242643
1.0230778,15.294031,7.5980825,3453.789,3069.2272403240204,6.41899,,2.2602882e-10,-0.13000774,32800,-0.05050505,-0.60020936,1640,2.1059685,-0.89494157,19.222338,0.14999999,24.747849,17.43276,14.4648285,-1.2340466,17.43276,,7.7203593
1.0112408,15.294533,3.342563,3455.0703,3071.5342469215393,5.3841996,,2.2575344e-10,-0.24258941,32820,-0.17171717,-0.60028374,1641,2.1054668,-0.7439467,19.222338,0.14999999,24.746082,17.43276,16.116022,-1.2300339,17.43276,,5.4175835
1.0395323,15.295494,6.9375324e-07,3455.5977,3074.3450293540955,0.0028154142,,2.2547855e-10,-0.72392035,32840,-0.8181818,-0.60022336,1642,2.1045055,-0.5115423,19.222338,0.14999999,24.741032,17.43276,16.873796,-1.2286083,17.43276,,2.7669702
0.99990904,15.296767,1.7375485,3455.6113,3076.3217895030975,0.012779769,,2.2520416e-10,-0.023162365,32860,-0.23232323,-0.59985405,1643,2.1032324,-0.032320857,19.222338,0.14999999,24.739277,17.43276,17.386772,-1.229217,17.43276,,4.6819806
1.0411646,15.295218,1.4866088e-06,3460.2598,3079.3115339279175,1.2118366e-05,,2.2493025e-10,-0.9782309,32880,-0.7979798,-0.60012335,1644,2.1047812,-1.0419642,19.222338,0.14999999,24.734118,17.43276,12.7528515,-1.2287685,17.43276,,2.7319636
0.9718486,15.296389,3.2266012e-10,3460.4414,3082.394408226013,3.5985763,,2.2465688e-10,-1.0819837,32900,-1.0,-0.59992385,1645,2.103611,-0.31288788,19.222338,0.14999999,24.741295,17.43276,17.217075,-1.2293766,17.43276,,6.3483963
0.97274673,15.2975445,3.228565e-10,3460.6406,3085.7112169265747,4.93943,,2.2438397e-10,-1.1342821,32920,-1.0,-0.60004383,1646,2.1024551,-0.76843125,19.222338,0.14999999,24.744623,17.43276,17.199593,-1.2299843,17.43276,,6.327834
0.97393674,15.298698,3.230524e-10,3460.8418,3088.7342324256897,5.4196754,,2.2411159e-10,-1.2462668,32940,-1.0,-0.60037214,1647,2.1013012,-1.1125586,19.222338,0.14999999,24.753029,17.43276,17.20018,-1.2305917,17.43276,,6.3074307
0.97551984,15.299849,3.2324898e-10,3461.0488,3091.6688141822815,6.0703573,,2.238397e-10,-0.9163015,32960,-1.0,-0.60134256,1648,2.100151,-2.1729553,19.222338,0.14999999,24.768227,17.43276,17.191774,-1.2311987,17.43276,,6.287183
0.975022,15.301046,3.2344513e-10,3461.1738,3094.6505827903748,2.6467934,,2.235683e-10,-0.7364249,32980,-1.0,-0.6010847,1649,2.0989532,-0.15084386,19.222338,0.14999999,24.747837,17.43276,17.2756,-1.2318053,17.43276,,6.2670884
0.94832164,15.302289,1.1920223e-08,3461.2227,3097.070872783661,2.1755786e-29,,2.2329738e-10,0.785266,33000,1.0,-0.60075283,1650,2.0977106,-0.027965587,19.222338,0.14999999,24.73514,17.43276,17.353016,-1.2324115,17.43276,,50.714714
1.0178227,15.295136,4.733468,3475.129,3100.393054485321,1.9679318e-07,,2.2302696e-10,-0.3050813,33020,-0.13131313,-0.6017884,1651,2.1048632,-2.249981,19.222338,0.14999999,24.7188,17.43276,3.4903355,-1.2330174,17.43276,,6.06592
0.9849776,15.2962675,0.76899076,3475.3652,3102.6543753147125,4.092504,,2.2275702e-10,0.0679006,33040,-0.2929293,-0.60167664,1652,2.103732,-0.4342572,19.222338,0.14999999,24.714102,17.43276,17.165731,-1.23076,17.43276,,4.2296042
1.0280787,15.292496,5.12356e-05,3483.7031,3105.450495004654,2.2195563e-05,,2.2248761e-10,-0.7645552,33060,-0.6969697,-0.6021127,1653,2.107504,-1.3067913,19.222338,0.14999999,24.70826,17.43276,9.062676,-1.2308997,17.43276,,2.8221197
1.040741,15.293757,3.1363854e-06,3483.7246,3107.551538467407,2.7081678,,2.2221865e-10,-0.92535913,33080,-0.7777778,-0.60174525,1654,2.1062422,-0.02197611,19.222338,0.14999999,24.707394,17.43276,17.378052,-1.2315044,17.43276,,2.7180438
0.9740954,15.294949,3.2354322e-10,3483.8594,3110.2930891513824,2.7836552,,2.219502e-10,-1.085174,33100,-1.0,-0.6014596,1655,2.105051,-0.16938908,19.222338,0.14999999,24.719667,17.43276,17.26517,-1.2321088,17.43276,,6.265669
0.9749875,15.296099,3.2373892e-10,3484.0586,3113.173853158951,4.9263883,,2.2168221e-10,-1.006422,33120,-1.0,-0.60158193,1656,2.103901,-0.77763814,19.222338,0.14999999,24.723175,17.43276,17.20011,-1.232713,17.43276,,6.24581
0.97529954,15.297243,3.239341e-10,3484.2676,3115.96120595932,3.9643497,,2.2141472e-10,-1.0463076,33140,-1.0,-0.601476,1657,2.1027565,-0.40007684,19.222338,0.14999999,24.716738,17.43276,17.19166,-1.2333167,17.43276,,6.2260985
0.9759202,15.298391,3.241294e-10,3484.4668,3117.9542689323425,4.470558,,2.2114773e-10,-1.2100654,33160,-1.0,-0.60147053,1658,2.1016083,-0.566985,19.222338,0.14999999,24.715689,17.43276,17.201054,-1.23392,17.43276,,6.206535
0.9773546,15.299533,3.2432543e-10,3484.6738,3121.268728494644,5.817115,,2.2088117e-10,-0.9971433,33180,-1.0,-0.6021858,1659,2.1004667,-1.7632332,19.222338,0.14999999,24.728657,17.43276,17.192799,-1.2345229,17.43276,,6.1871185
0.9775797,15.30068,3.2452097e-10,3484.871,3124.4516134262085,3.8162053,,2.2061514e-10,-0.9714017,33200,-1.0,-0.6020547,1660,2.0993195,-0.3612563,19.222338,0.14999999,24.720917,17.43276,17.203947,-1.2351255,17.43276,,6.1678452
