ReturnMax,DenMISELogLast,IWMax,ReturnAbsMax,IWMean,IWLastEpisode,DenMISELogFirst,ReturnMean,Regret,LQGsigma_higher,TimestepsSoFar,Iteration,DenMISEMeanLog,Bound,LQGmu1_actor,ReturnMin,IWFirstEpisode,LQGmu1_higher,ReturnStepMax,TimeElapsed,Delta,Regret/t,ReturnLastEpisode,IWMin
17.436138,-0.2345668,3.329724,17.436138,1.0154432,0.010193484,-1.0547491,15.2311735,3294.4473,0.14999999,30380,1519,-0.62926525,25.069817,-0.32680273,,0.47313327,-0.41414142,19.225069,2671.7609736919403,2.6347288e-10,2.168826,17.261488,
17.436138,-0.35052508,5.4442735,17.436138,0.99095106,0.00015968831,-1.0550958,15.232422,3294.7188,0.14999999,30400,1520,-0.62907195,25.0695,-0.8561764,,2.3015474e-08,-1.0,19.225069,2674.8381774425507,2.631263e-10,2.1675777,17.129608,
17.436138,-0.17589311,3.151908,17.436138,1.0039937,3.1488574,-1.0557535,15.233797,3294.795,0.14999999,30420,1521,-0.62878054,25.076637,-0.8343563,,1.1000937e-05,-0.83838385,19.225069,2676.8638637065887,2.6278044e-10,2.1662025,17.324436,
17.436138,-0.16459647,3.1474578,17.436138,1.0045067,3.1343362,-1.0564108,15.235178,3294.8574,0.14999999,30440,1522,-0.6284733,25.07469,-0.81374824,,1.1008168e-05,-0.83838385,19.225069,2679.088725566864,2.6243524e-10,2.1648216,17.335361,
17.436138,-0.15602508,3.1171043,17.436138,1.0046351,3.1073484,-1.0570675,15.236558,3294.9219,0.14999999,30460,1523,-0.6281603,25.072422,-0.5241118,,2.1950413e-05,-0.8181818,19.225069,2681.9132018089294,2.620908e-10,2.1634417,17.338493,
17.436138,-0.113538556,3.4586253,17.436138,1.0118663,2.0445294,-1.0577239,15.237938,3294.9824,0.14999999,30480,1524,-0.6278199,25.084782,-0.35473326,,0.6460833,-0.3939394,19.225069,2684.837970018387,2.6174693e-10,2.1620617,17.338696,
17.436138,-0.29486883,3.4530582,17.436138,1.0124426,3.451787,-1.057956,15.239242,3295.1562,0.14999999,30500,1525,-0.627594,25.083582,-0.29986367,,0.6462333,-0.3939394,19.225069,2687.7053756713867,2.6140376e-10,2.160758,17.225475,
17.436138,-0.4108178,3.762151,17.436138,1.0005455,3.762128,-1.0581878,15.240471,3295.4414,0.14999999,30520,1526,-0.62744427,25.082726,-0.31450385,,1.1347064,-0.35353535,19.225069,2690.9056866168976,2.6106128e-10,2.1595287,17.116076,
17.436138,-0.37523752,3.7553582,17.436138,1.0012282,3.7417908,-1.0580996,15.241704,3295.7168,0.14999999,30540,1527,-0.6272791,25.081774,-0.38674268,,1.1346062,-0.35353535,19.225069,2693.1884179115295,2.6071945e-10,2.1582956,17.12217,
17.436138,-0.2342697,3.5811403,17.436138,1.0082091,3.349103,-1.0580115,15.243043,3295.83,0.14999999,30560,1528,-0.62702143,25.077648,-0.42657802,,0.8640704,-0.37373737,19.225069,2696.510926961899,2.603783e-10,2.1569567,17.287539,
17.436138,-0.17821361,3.3070612,17.436138,1.019026,3.1675487,-1.0581005,15.24445,3295.836,0.14999999,30580,1529,-0.62672293,25.073837,-0.2838862,,0.47472155,-0.41414142,19.225069,2699.6262505054474,2.6003782e-10,2.15555,17.394619,
17.436138,-0.4430353,3.5700612,17.436138,1.0090555,3.461879,-1.0584439,15.245693,3296.0898,0.14999999,30600,1530,-0.6265906,25.070034,-0.10761866,,0.86444414,-0.37373737,19.225069,2702.5420830249786,2.5969804e-10,2.1543064,17.146706,
17.436138,-0.9316872,4.6210876,17.436138,0.97315663,3.6842673,-1.0585324,15.24596,3297.836,0.14999999,30620,1531,-0.6267845,25.048504,-0.29809344,,2.8137746,-0.27272728,19.225069,2704.4365363121033,2.593589e-10,2.1540394,15.654196,
17.436138,-0.40489587,3.7242851,17.436138,1.0026464,3.7238965,-1.0573492,15.247213,3298.0684,0.14999999,30640,1532,-0.6266575,25.048658,-0.5842215,,1.1337551,-0.35353535,19.225069,2707.357557296753,2.5902042e-10,2.1527863,17.164812,
17.436138,-0.10641937,14.78311,17.436138,1.0281497,5.007873e-08,-1.057262,15.248622,3298.0625,0.14999999,30660,1533,-0.6263169,25.03515,0.13683842,,0.34489357,0.3131313,19.225069,2710.5080325603485,2.586826e-10,2.1513777,17.407877,
17.436138,-1.4625437,3.1589282,17.436138,1.0031222,7.609164e-09,-1.0576891,15.244505,3306.5293,0.14999999,30680,1534,-0.6268456,25.031595,-0.7147692,,1.10222445e-05,-0.83838385,19.225069,2713.3024003505707,2.5834546e-10,2.1554947,8.934171,
17.436138,-0.13568985,3.0048678,17.436138,1.006537,2.825231,-1.0583408,15.245892,3306.5566,0.14999999,30700,1535,-0.6265239,25.041029,-0.81339604,,0.0028440505,-0.65656567,19.225069,2715.3484523296356,2.5800895e-10,2.154108,17.37188,
17.436138,-0.15894122,3.1269155,17.436138,1.003786,3.116198,-1.0589901,15.247252,3306.6191,0.14999999,30720,1536,-0.62621546,25.035511,-0.86672026,,2.1992655e-05,-0.8181818,19.225069,2718.282697916031,2.576731e-10,2.1527472,17.33628,
17.436138,-0.1812635,3.1225946,17.436138,1.0042504,3.0255408,-1.059641,15.248586,3306.7227,0.14999999,30740,1537,-0.6259238,25.032831,-0.51935637,,2.2006963e-05,-0.8181818,19.225069,2721.4827857017517,2.573379e-10,2.151414,17.297312,
17.436138,-0.111839384,3.117758,17.436138,1.0242541,2.7092652,-1.0602913,15.249957,3306.7656,0.14999999,30760,1538,-0.6255871,25.033669,-0.6564982,,0.24307011,-0.45454547,19.225069,2724.5628612041473,2.570034e-10,2.1500425,17.357111,
17.436138,-0.11901804,2.997741,17.436138,1.007298,2.9957643,-1.0607833,15.251354,3306.7656,0.14999999,30780,1539,-0.62524253,25.036238,-0.6958088,,0.0028510066,-0.65656567,19.225069,2726.838324546814,2.566695e-10,2.1486454,17.400175,
17.436138,-0.12722364,2.9938574,17.436138,1.007815,2.9188285,-1.061431,15.252754,3306.7578,0.14999999,30800,1540,-0.62491447,25.035017,-0.626055,,0.0028528534,-0.65656567,19.225069,2730.0644967556,2.5633629e-10,2.1472454,17.407324,
17.436138,-0.10969036,2.9899886,17.436138,1.0083238,2.9071846,-1.0620784,15.254152,3306.75,0.14999999,30820,1541,-0.6245753,25.033695,-0.63019675,,0.0028547014,-0.65656567,19.225069,2733.2693631649017,2.5600372e-10,2.1458473,17.408106,
17.436138,-0.10928505,2.9861348,17.436138,1.0088415,2.9212596,-1.0627252,15.2555275,3306.7754,0.14999999,30840,1542,-0.62423605,25.032505,-0.9647957,,0.002856548,-0.65656567,19.225069,2736.0784010887146,2.556718e-10,2.1444721,17.373758,
17.436138,-0.30115324,9.202316,17.436138,0.99525136,5.7450134e-09,-1.0633717,15.25681,3306.9414,0.14999999,30860,1543,-0.62402123,25.02058,-0.19988973,,7.282053,-0.01010101,19.225069,2739.2587172985077,2.5534047e-10,2.1431894,17.233448,
17.436138,-0.6695619,3.1458945,17.436138,1.0042975,0.0006041435,-1.0593112,15.25781,3307.541,0.14999999,30880,1544,-0.62405485,25.0094,-0.68282276,,1.104014e-05,-0.83838385,19.225069,2742.566419839859,2.5500982e-10,2.14219,16.803392,
17.436138,-0.12043198,2.9698129,17.436138,1.010913,2.859503,-1.0599586,15.25918,3307.5664,0.14999999,30900,1545,-0.6237264,25.018139,-0.5708524,,0.004821521,-0.6363636,19.225069,2744.813711643219,2.546798e-10,2.1408195,17.374077,
17.436138,-0.100786515,2.9458942,17.436138,1.0165652,2.9007223,-1.0606025,15.260564,3307.5664,0.14999999,30920,1546,-0.6233813,25.015322,-0.6470455,,0.013089348,-0.5959596,19.225069,2747.876927614212,2.5435049e-10,2.1394358,17.397331,
17.436138,-0.109670945,2.962511,17.436138,1.0118192,2.9603777,-1.0612407,15.261946,3307.5684,0.14999999,30940,1547,-0.62303865,25.014847,-0.8039281,,0.0048277075,-0.6363636,19.225069,2750.261068344116,2.5402175e-10,2.138054,17.399843,
17.436138,-0.1498791,2.987423,17.436138,1.00765,2.1570299,-1.0618838,15.26329,3307.625,0.14999999,30960,1548,-0.62272567,25.002882,-0.68585813,,0.0016559825,-0.67676765,19.225069,2752.652430534363,2.5369365e-10,2.1367092,17.344524,
17.436138,-0.11652909,2.983595,17.436138,1.0082072,2.9828348,-1.0625285,15.264666,3307.6328,0.14999999,30980,1549,-0.62239414,25.002493,-0.696213,,0.0016570503,-0.67676765,19.225069,2755.2484567165375,2.533662e-10,2.135334,17.39089,
17.436138,-0.11790377,2.9797814,17.436138,1.0087537,2.967389,-1.0631728,15.266053,3307.6172,0.14999999,31000,1550,-0.62206364,25.002005,-0.5824904,,0.0016581182,-0.67676765,19.225069,2758.4127492904663,2.5303937e-10,2.1339464,17.415672,
17.436138,-0.095965296,2.9613023,17.436138,1.0107473,2.5914307,-1.0638167,15.26741,3307.6445,0.14999999,31020,1551,-0.62171906,24.996168,-0.58119446,,0.0028596674,-0.65656567,19.225069,2760.8742797374725,2.5271318e-10,2.1325893,17.372366,
17.436138,-0.09491926,2.9287992,17.436138,1.022594,2.8820243,-1.0644593,15.268764,3307.6777,0.14999999,31040,1552,-0.6213729,24.996212,-0.6658054,,0.033154126,-0.5555556,19.225069,2763.4513354301453,2.523876e-10,2.131236,17.365656,
17.436138,-0.106934205,2.955091,17.436138,1.0117105,2.9541726,-1.0650822,15.270135,3307.6797,0.14999999,31060,1553,-0.6210274,24.996923,-0.5754804,,0.0028632886,-0.65656567,19.225069,2766.0756182670593,2.520627e-10,2.1298647,17.399551,
17.436138,-0.09271745,2.9199786,17.436138,1.0190246,2.890932,-1.065724,15.271511,3307.6719,0.14999999,31080,1554,-0.62068015,24.994236,-0.7864993,,0.013156553,-0.5959596,19.225069,2769.2661051750183,2.5173838e-10,2.1284885,17.40814,
17.436138,-0.14013672,3.1043715,17.436138,1.0051692,2.9922092,-1.0663588,15.272848,3307.7207,0.14999999,31100,1555,-0.62035906,24.990513,-0.7835199,,2.2155298e-05,-0.8181818,19.225069,2771.8440947532654,2.5141472e-10,2.1271515,17.350964,
17.436138,-0.13784163,2.9779062,17.436138,1.0092174,2.5845664,-1.0670017,15.274191,3307.7578,0.14999999,31120,1556,-0.6200459,24.988834,-0.5903502,,0.00094837224,-0.6969697,19.225069,2775.324642419815,2.5109168e-10,2.1258087,17.361704,
17.436138,-0.09098434,2.9303644,17.436138,1.0147908,2.7790694,-1.0676435,15.275561,3307.75,0.14999999,31140,1557,-0.61970043,24.984331,-0.7508249,,0.0048587183,-0.6363636,19.225069,2778.0306961536407,2.5076924e-10,2.1244383,17.40867,
17.436138,-0.1255371,3.097275,17.436138,1.005799,2.7261696,-1.0682825,15.276905,3307.7812,0.14999999,31160,1558,-0.619374,24.983698,-1.0176026,,2.2197955e-05,-0.8181818,19.225069,2780.8098628520966,2.504474e-10,2.1230946,17.36814,
17.436138,-0.44412228,6.9488387,17.436138,0.95138574,1.0883281e-07,-1.0689241,15.27814,3307.9785,0.14999999,31180,1559,-0.61925817,24.97993,-0.3123002,,6.9257193,-0.13131313,19.225069,2783.211522579193,2.5012623e-10,2.1218596,17.20216,
17.436138,-0.38045934,3.0950983,17.436138,1.0054281,0.013188806,-1.0651327,15.279337,3308.2344,0.14999999,31200,1560,-0.6191369,24.96706,-0.8119225,,2.2128163e-05,-0.8181818,19.225069,2785.8679592609406,2.4980565e-10,2.1206627,17.145197,
17.436138,-0.14514236,3.0909498,17.436138,1.0059295,3.0723822,-1.0657736,15.280657,3308.293,0.14999999,31220,1561,-0.61883,24.96552,-0.86205536,,2.2142349e-05,-0.8181818,19.225069,2788.805891275406,2.494857e-10,2.1193428,17.340813,
17.436138,-0.17089602,3.1215897,17.436138,1.0059613,3.116235,-1.066414,15.281955,3308.3848,0.14999999,31240,1562,-0.61853975,24.963755,-0.74660593,,1.11188365e-05,-0.83838385,19.225069,2791.2633962631226,2.4916638e-10,2.1180449,17.308084,
17.436138,-0.12068663,2.949717,17.436138,1.0111039,2.692531,-1.0670539,15.283289,3308.418,0.14999999,31260,1563,-0.6182177,24.963884,-0.8078053,,0.0016645658,-0.67676765,19.225069,2793.795946598053,2.4884764e-10,2.1167107,17.365871,
17.436138,-0.14014131,3.081039,17.436138,1.0074817,3.0524058,-1.0676925,15.284602,3308.4824,0.14999999,31280,1564,-0.61790514,24.96822,-0.93090695,,2.2184877e-05,-0.8181818,19.225069,2796.530883550644,2.485295e-10,2.1153975,17.33848,
17.436138,-0.24082816,3.1121428,17.436138,1.0072464,2.797639,-1.0683317,15.285868,3308.6172,0.14999999,31300,1565,-0.6176596,24.96273,-0.9036943,,1.1140181e-05,-0.83838385,19.225069,2799.824122428894,2.48212e-10,2.114132,17.263716,
17.436138,-0.20408255,3.1079507,17.436138,1.0076482,2.9667773,-1.0689704,15.287139,3308.7383,0.14999999,31320,1566,-0.61739117,24.959478,-0.77477455,,1.1147302e-05,-0.83838385,19.225069,2802.3437390327454,2.4789512e-10,2.1128607,17.27693,
17.436138,-0.12470635,3.1037755,17.436138,1.007914,2.7537773,-1.0696088,15.288457,3308.787,0.14999999,31340,1567,-0.6170723,24.954054,-0.875019,,1.1154416e-05,-0.83838385,19.225069,2805.4114303588867,2.4757882e-10,2.1115427,17.354107,
17.436138,-0.17381172,4.9571915,17.436138,0.96279454,0.00057618314,-1.0702467,15.289739,3308.8887,0.14999999,31360,1568,-0.6167847,24.952206,-0.7139353,,3.4138703,-0.25252524,19.225069,2808.4986321926117,2.472631e-10,2.110261,17.297916,
17.436138,-0.108386755,3.0666995,17.436138,1.0101795,2.3281453,-1.0687095,15.291074,3308.9043,0.14999999,31380,1569,-0.61648494,24.975462,-0.8122096,,2.2207441e-05,-0.8181818,19.225069,2811.624765396118,2.4694805e-10,2.1089258,17.385744,
17.436138,-0.13614361,3.0626678,17.436138,1.01066,3.045096,-1.0693465,15.292384,3308.957,0.14999999,31400,1570,-0.61617273,24.973883,-0.71792126,,2.2221593e-05,-0.8181818,19.225069,2814.049974679947,2.4663355e-10,2.1076155,17.34731,
17.436138,-0.107557654,2.9500704,17.436138,1.0122315,2.932878,-1.0699832,15.293717,3308.9688,0.14999999,31420,1571,-0.61584246,24.968107,-0.8672842,,0.0009512042,-0.6969697,19.225069,2817.3176743984222,2.4631966e-10,2.1062822,17.386345,
17.436138,-0.16544533,3.0565605,17.436138,1.011424,2.9744172,-1.070619,15.295001,3309.0566,0.14999999,31440,1572,-0.6155483,24.97221,-1.0093894,,2.2249882e-05,-0.8181818,19.225069,2820.317136526108,2.4600638e-10,2.1049986,17.313349,
17.436138,-0.41414553,3.0880084,17.436138,1.0107479,2.1011498,-1.071255,15.296209,3309.2617,0.14999999,31460,1573,-0.6154133,24.959967,-0.9456702,,1.1172791e-05,-0.83838385,19.225069,2823.9927558898926,2.456937e-10,2.1037903,17.195261,
17.436138,-0.25852013,5.6022854,17.436138,0.9887492,3.2255635,-1.0718905,15.297451,3309.412,0.14999999,31480,1574,-0.61518,24.96558,-1.1027473,,2.3405264e-08,-1.0,19.225069,2827.5404868125916,2.453816e-10,2.1025486,17.25011,
17.436138,-0.8290508,5.585963,17.436138,0.98958915,4.819316,-1.0725256,15.298658,3309.6133,0.14999999,31500,1575,-0.61532336,24.96816,-1.1578617,,2.3420135e-08,-1.0,19.225069,2830.1560714244843,2.450701e-10,2.1013412,17.197948,
17.436138,-1.2069681,5.5697546,17.436138,0.99061424,5.110844,-1.0731603,15.299864,3309.8125,0.14999999,31520,1576,-0.6157059,24.973988,-1.0529989,,2.3435014e-08,-1.0,19.225069,2832.8470900058746,2.447592e-10,2.1001358,17.199265,
17.436138,-0.56985503,5.553662,17.436138,0.991199,4.41769,-1.0737946,15.301066,3310.0176,0.14999999,31540,1577,-0.6156833,24.972286,-1.0388881,,2.3449903e-08,-1.0,19.225069,2835.8154134750366,2.4444888e-10,2.0989332,17.196941,
17.436138,-0.5095187,5.5376816,17.436138,0.99169874,4.2806034,-1.0744286,15.302269,3310.2188,0.14999999,31560,1578,-0.6156222,24.96918,-1.2365152,,2.3464757e-08,-1.0,19.225069,2838.9310986995697,2.4413924e-10,2.0977306,17.198282,
17.436138,-1.9399225,5.521814,17.436138,0.9928712,5.3388247,-1.075062,15.303466,3310.4277,0.14999999,31580,1579,-0.61646664,24.977667,-1.0392287,,2.3479622e-08,-1.0,19.225069,2842.0006935596466,2.438301e-10,2.0965338,17.189915,
17.436138,-0.50670695,5.5060554,17.436138,0.9933625,4.266061,-1.0756952,15.304663,3310.6328,0.14999999,31600,1580,-0.6164022,24.974514,-0.9468299,,2.3494495e-08,-1.0,19.225069,2845.2686903476715,2.4352154e-10,2.095337,17.19512,
17.436138,-0.25073245,5.4904075,17.436138,0.9931879,3.2094204,-1.0763279,15.305893,3310.7812,0.14999999,31620,1581,-0.6161756,24.960072,-0.9911233,,2.3509378e-08,-1.0,19.225069,2849.404848575592,2.4321356e-10,2.0941067,17.24988,
17.436138,-0.34582892,5.4748664,17.436138,0.9933621,3.751889,-1.0769602,15.307095,3310.9746,0.14999999,31640,1582,-0.6160095,24.951597,-0.95191336,,2.3524224e-08,-1.0,19.225069,2852.3411140441895,2.4290617e-10,2.092905,17.207575,
17.436138,-0.25699222,51.186672,17.436138,1.0682487,5.840991e-37,-1.0775921,15.308318,3311.1309,0.14999999,31660,1583,-0.61578727,24.94995,0.9432928,,1.1003302e-10,1.0,19.225069,2854.9798498153687,2.4259939e-10,2.0916815,17.244148,
17.436138,-2.4470384,5.4628825,17.436138,0.9932342,1.100736e-35,-1.0782236,15.299287,3327.5293,0.14999999,31680,1584,-0.61690736,24.938276,-1.1228144,,2.355399e-08,-1.0,19.225069,2856.917951107025,2.4229319e-10,2.1007128,1.0033209,
17.436138,-0.93353695,5.447544,17.436138,0.9941019,4.8381486,-1.0788547,15.300481,3327.7383,0.14999999,31700,1585,-0.6171119,24.941784,-1.1178004,,2.3568866e-08,-1.0,19.225069,2859.6525206565857,2.4198754e-10,2.0995188,17.191057,
17.436138,-0.8985024,5.432311,17.436138,0.99494463,4.7985215,-1.0794854,15.301673,3327.9453,0.14999999,31720,1586,-0.6172935,24.944916,-1.3571391,,2.3583706e-08,-1.0,19.225069,2862.389783859253,2.4168248e-10,2.0983267,17.191101,
17.436138,-3.548289,5.4306707,17.436138,0.99618584,5.4306707,-1.0801158,15.302864,3328.1543,0.14999999,31740,1587,-0.61914414,24.954948,-0.9350571,,2.3598599e-08,-1.0,19.225069,2864.7850449085236,2.41378e-10,2.0971355,17.190886,
17.436138,-0.22423346,5.4155607,17.436138,0.9959127,3.0303888,-1.0807457,15.304094,3328.2969,0.14999999,31760,1588,-0.61889833,24.939127,-0.87288105,,2.3613458e-08,-1.0,19.225069,2867.148358106613,2.4107408e-10,2.0959053,17.258612,
17.436138,-0.15745115,13.082759,17.436138,1.0462826,3.5555815e-11,-1.0813752,15.305357,3328.3867,0.14999999,31780,1589,-0.61861104,24.937698,0.07574194,,1.9063481,0.1919192,19.225069,2869.5707836151123,2.4077074e-10,2.0946426,17.310972,
17.436138,-1.3819003,20.554398,17.436138,0.941593,0.040932875,-1.0808053,15.301425,3336.7344,0.14999999,31800,1590,-0.61906356,24.923851,0.73734,,0.0009748443,0.57575756,19.225069,2871.9345939159393,2.4046798e-10,2.0985746,9.052422,
17.436138,-2.1979616,5.40735,17.436138,0.99510694,1.7754735e-28,-1.0814334,15.29442,3349.9766,0.14999999,31820,1591,-0.62009513,24.914673,-0.9503899,,2.3629722e-08,-1.0,19.225069,2874.2945828437805,2.401658e-10,2.1055794,4.154724,
17.436138,-0.24766886,5.392422,17.436138,0.9949683,3.2257252,-1.0820618,15.295646,3350.1309,0.14999999,31840,1592,-0.6198648,24.901241,-0.9920287,,2.3644555e-08,-1.0,19.225069,2876.686032295227,2.3986418e-10,2.104354,17.248001,
17.436138,-0.33632472,5.0195975,17.436138,0.96063,1.963768e-05,-1.0826898,15.296848,3350.3203,0.14999999,31860,1593,-0.6196904,24.90103,-0.038860664,,3.4566147,-0.25252524,19.225069,2878.982453584671,2.3956312e-10,2.1031513,17.211002,
17.436138,-1.1357409,9.366547,17.436138,0.9944045,8.129846,-1.0811498,15.295358,3354.7988,0.14999999,31880,1594,-0.6200394,24.928024,-0.05666692,,7.412672,-0.01010101,19.225069,2881.30579996109,2.3926264e-10,2.104642,12.919944,
17.436138,-1.0866023,7.7639256,17.436138,0.9626289,7.680831,-1.0771374,15.295285,3357.0195,0.14999999,31900,1595,-0.62033635,24.918718,-0.09908618,,7.6490736,-0.09090909,19.225069,2883.6392829418182,2.389627e-10,2.1047144,15.179349,
17.436138,-0.9707129,6.978496,17.436138,0.95419264,6.860737,-1.0729799,15.295277,3359.1367,0.14999999,31920,1596,-0.62058014,24.910765,-0.0694286,,6.953866,-0.13131313,19.225069,2885.994878053665,2.3866337e-10,2.104723,15.282213,
17.436138,-1.0458316,6.952469,17.436138,0.955822,6.951161,-1.0692587,15.294918,3361.8145,0.14999999,31940,1597,-0.6208757,24.902729,-0.007098712,,6.928037,-0.13131313,19.225069,2888.3911967277527,2.3836458e-10,2.1050816,14.722292,
17.436138,-1.1962434,5.394473,17.436138,0.99514055,2.690816e-09,-1.0655559,15.2917595,3368.9668,0.14999999,31960,1598,-0.62126416,24.894236,-0.9306189,,2.3257478e-08,-1.0,19.225069,2890.766317844391,2.3806632e-10,2.1082401,10.247912,
17.436138,-0.2171944,3.070207,17.436138,1.009441,2.735529,-1.0661814,15.292994,3369.1035,0.14999999,31980,1599,-0.621015,24.87906,-0.5362619,,1.111625e-05,-0.83838385,19.225069,2893.155694961548,2.3776864e-10,2.107006,17.264671,
17.436138,-0.11523578,10.418721,17.436138,1.0237355,0.0014192974,-1.0668067,15.294331,3369.0703,0.14999999,32000,1600,-0.62069315,24.876362,0.096285395,,5.881646,0.05050505,19.225069,2895.514201402664,2.3747151e-10,2.105669,17.431557,
17.436138,-1.4056289,2.9915771,17.436138,1.0187186,0.0015305296,-1.0637622,15.290412,3377.4492,0.14999999,32020,1601,-0.62116987,24.86991,-0.42625237,,0.051214255,-0.53535354,19.225069,2897.886967897415,2.3717497e-10,2.1095877,9.020245,
17.436138,-0.19716464,3.1118271,17.436138,1.018886,3.0743222,-1.0643547,15.291672,3377.541,0.14999999,32040,1602,-0.62089366,24.867054,-0.524183,,0.16976601,-0.47474748,19.225069,2900.288751602173,2.3687893e-10,2.1083279,17.307062,
17.436138,-0.11789605,3.0129163,17.436138,1.020104,2.9869862,-1.0648726,15.292974,3377.5605,0.14999999,32060,1603,-0.6205684,24.865187,-0.49972236,,0.07783085,-0.5151515,19.225069,2902.653840780258,2.365835e-10,2.1070251,17.381544,
17.436138,-0.12862417,3.00914,17.436138,1.0205529,3.008722,-1.0654477,15.294256,3377.6133,0.14999999,32080,1604,-0.62024945,24.8641,-0.43755925,,0.07787562,-0.5151515,19.225069,2905.0439779758453,2.362886e-10,2.1057434,17.34705,
17.436138,-0.18028535,3.1004777,17.436138,1.0201083,3.0886507,-1.0660224,15.295536,3377.664,0.14999999,32100,1605,-0.61996275,24.862476,-0.790105,,0.17004937,-0.47474748,19.225069,2907.3924005031586,2.3599422e-10,2.1044636,17.34971,
17.436138,-0.12790602,5.402457,17.436138,0.9939151,1.1354932,-1.0665394,15.296818,3377.709,0.14999999,32120,1606,-0.61964417,24.860226,-1.0546182,,2.3280379e-08,-1.0,19.225069,2909.7316818237305,2.3570046e-10,2.1031818,17.35347,
17.436138,-0.553431,5.387697,17.436138,0.99446845,4.328929,-1.0671618,15.298003,3377.9082,0.14999999,32140,1607,-0.6196071,24.85876,-1.0530005,,2.3294858e-08,-1.0,19.225069,2912.106998205185,2.354072e-10,2.1019964,17.20035,
17.436138,-0.5444379,5.3730364,17.436138,0.99500984,4.3068037,-1.067784,15.299183,3378.1133,0.14999999,32160,1608,-0.61956435,24.857124,-0.91295946,,2.3309347e-08,-1.0,19.225069,2914.491285085678,2.3511448e-10,2.1008167,17.19725,
17.436138,-0.19408625,3.0706334,17.436138,1.0087277,2.853877,-1.0684056,15.30041,3378.2402,0.14999999,32180,1609,-0.61930346,24.849213,-0.72211003,,1.1140999e-05,-0.83838385,19.225069,2916.8886070251465,2.3482233e-10,2.0995893,17.273914,
17.436138,-0.11546903,3.0666895,17.436138,1.008665,2.2104914,-1.069027,15.301696,3378.2695,0.14999999,32200,1610,-0.61898535,24.83864,-0.96893895,,1.1147929e-05,-0.83838385,19.225069,2919.3478348255157,2.345307e-10,2.0983038,17.371716,
17.436138,-0.2799067,6.956667,17.436138,0.9554092,5.9577565e-07,-1.0696478,15.302894,3378.4375,0.14999999,32220,1611,-0.61876976,24.836098,0.007526651,,6.9307337,-0.13131313,19.225069,2921.786292552948,2.3423966e-10,2.097106,17.22918,
17.436138,-1.2292941,11.167057,17.436138,1.039843,7.791026,-1.0659754,15.299107,3386.6387,0.14999999,32240,1612,-0.6191769,24.833992,-0.02146297,,4.644285,0.09090909,19.225069,2924.2363340854645,2.339491e-10,2.100893,9.200247,
17.436138,-1.1586932,5.3702545,17.436138,0.9946048,4.862681e-09,-1.0637187,15.297314,3391.6328,0.14999999,32260,1613,-0.61948794,24.83332,-0.66628075,,2.3214797e-08,-1.0,19.225069,2926.6544597148895,2.3365912e-10,2.102686,12.40664,
17.436138,-0.109350115,2.9584506,17.436138,1.0108358,2.908513,-1.0643384,15.298615,3391.6348,0.14999999,32280,1614,-0.61917573,24.849989,-0.6660265,,0.0048426846,-0.6363636,19.225069,2929.0649919509888,2.3336968e-10,2.1013842,17.396059,
17.436138,-0.108139865,2.954867,17.436138,1.011319,2.905973,-1.0649549,15.299901,3391.6602,0.14999999,32300,1615,-0.61885285,24.849146,-0.67676973,,0.0048456714,-0.6363636,19.225069,2931.4351131916046,2.3308075e-10,2.1000986,17.376928,
17.436138,-0.10826265,2.9571025,17.436138,1.0102227,2.9369538,-1.0655708,15.301205,3391.6523,0.14999999,32320,1616,-0.61853,24.848675,-0.5003471,,0.0028646884,-0.65656567,19.225069,2933.8232641220093,2.327924e-10,2.098795,17.40537,
17.436138,-0.12861593,2.9606855,17.436138,1.0191147,2.8265715,-1.0661877,15.302509,3391.6406,0.14999999,32340,1617,-0.618221,24.841772,-0.7299575,,0.033211485,-0.5555556,19.225069,2936.2203176021576,2.3250456e-10,2.0974903,17.412233,
17.436138,-0.11412029,2.9586415,17.436138,1.0092173,2.7994738,-1.0667855,15.303794,3391.6602,0.14999999,32360,1618,-0.61789787,24.838047,-0.652411,,0.001664119,-0.67676765,19.225069,2938.648994922638,2.3221725e-10,2.0962057,17.380089,
17.436138,-0.10221038,2.9475927,17.436138,1.0109711,2.9447038,-1.0674022,15.30508,3391.6738,0.14999999,32380,1619,-0.61757374,24.83761,-0.76120335,,0.00286994,-0.65656567,19.225069,2941.0214586257935,2.3193046e-10,2.0949192,17.386812,
17.436138,-0.117462836,3.036964,17.436138,1.0093523,2.7829149,-1.068018,15.306358,3391.6992,0.14999999,32400,1620,-0.61725855,24.833694,-0.8772543,,2.2192093e-05,-0.8181818,19.225069,2943.3635725975037,2.316442e-10,2.0936413,17.376377,
17.436138,-0.15949026,3.0331523,17.436138,1.0097393,2.8867345,-1.068635,15.307588,3391.7988,0.14999999,32420,1621,-0.6169706,24.830929,-0.7208413,,2.220579e-05,-0.8181818,19.225069,2945.7676661014557,2.3135849e-10,2.092412,17.29915,
17.436138,-0.10878584,2.9482255,17.436138,1.0104048,2.839991,-1.0692517,15.308859,3391.83,0.14999999,32440,1622,-0.6166517,24.83291,-0.7332471,,0.0016682281,-0.67676765,19.225069,2948.241115093231,2.310733e-10,2.0911407,17.369757,
