ReturnMax,LQGmu1_higher,ReturnAbsMax,LQGmu1_actor,Iteration,ReturnStepMax,IWFirstEpisode,Regret/t,Delta,IWMax,IWLastEpisode,DenMISELogLast,Bound,ReturnMin,ReturnMean,ReturnLastEpisode,IWMin,LQGsigma_higher,DenMISEMeanLog,Regret,TimeElapsed,IWMean,TimestepsSoFar,DenMISELogFirst
17.395481,-0.01010101,17.395481,0.10631641,52,19.184929,3.3541756,4.8601284,2.248251e-07,6.596654,2.2299805,-0.92420286,62.432693,,12.539871,8.693813,,0.14999999,-0.8923736,252.72668,43.6577525138855,0.82466257,1040,-0.7408115
17.395481,1.0,17.395481,1.1200721,53,19.184929,5.12436e-13,4.9268847,2.1642118e-07,15.784033,1.2444255e-07,-0.8706288,61.97631,,12.473115,9.001741,,0.14999999,-0.895682,261.12488,44.435245990753174,1.1559845,1060,-0.69735134
17.395481,-0.8181818,17.395481,-0.7913829,54,19.184929,0.00037401367,5.1578684,2.0847979e-07,4.8746276,8.938071e-36,-1.8041447,61.684563,,12.242131,,,0.14999999,-0.9116317,278.5249,45.42127966880798,1.1076554,1080,-0.7160435
17.395481,-0.3939394,17.395481,-0.40673152,55,19.184929,1.6670365,5.064681,2.0096763e-07,5.4006596,0.138123,-0.55245996,60.52423,,12.335319,17.367437,,0.14999999,-0.903654,278.5575,46.1916286945343,0.93536454,1100,-0.73438567
17.395481,-1.0,17.395481,-0.85334694,56,19.184929,8.9489924e-07,4.976021,1.9385428e-07,6.712775,0.002034638,-0.6458829,59.573975,,12.423979,17.300335,,0.14999999,-0.900648,278.65717,46.98545789718628,1.1764573,1120,-0.72254467
17.395481,-0.75757575,17.395481,-0.7406377,57,19.184929,0.0020713238,4.8900957,1.8711206e-07,4.8122907,3.5712497,-0.49855897,59.516052,,12.509904,17.321707,,0.14999999,-0.8911438,278.73547,47.770267486572266,1.040396,1140,-0.74024427
17.395481,0.41414142,17.395481,0.3695663,58,19.184929,0.0036043092,4.806181,1.8071556e-07,7.376463,6.2080614e-13,-0.5477286,59.27932,,12.593819,17.37693,,0.14999999,-0.88492924,278.75848,48.604437828063965,1.1659992,1160,-0.75759965
17.395481,-0.1919192,17.395481,-0.17411938,59,19.184929,5.652699,4.8863964,1.7464151e-07,5.652699,0.006030665,-0.9168313,59.243534,,12.513603,7.8611465,,0.14999999,-0.88340217,288.29736,49.37863540649414,0.96362317,1180,-0.7746319
17.395481,0.7171717,17.395481,0.544035,60,19.184929,1.9014732e-07,4.816244,1.6886865e-07,8.389461,1.1400448e-07,-0.6881239,58.42685,,12.5837555,16.722738,,0.14999999,-0.88113236,288.97467,50.18095803260803,0.75803775,1200,-0.69994664
17.395481,0.11111111,17.395481,0.060993332,61,19.184929,1.045215,4.9174547,1.6337734e-07,7.1024303,0.10767746,-0.9581626,58.354145,,12.482545,6.4099116,,0.14999999,-0.8867233,299.96478,50.96685814857483,0.8810854,1220,-0.71647596
17.395481,-0.5555556,17.395481,-0.73536354,62,19.184929,0.17234576,4.9724827,1.581496e-07,4.9822764,0.0013598953,-0.8688624,58.291496,,12.427517,9.070782,,0.14999999,-0.8887484,308.29388,51.76268219947815,0.74386084,1240,-0.71574694
17.395481,-0.8181818,17.395481,-0.57581383,63,19.184929,0.0003788803,4.894083,1.5316883e-07,4.5813727,4.1532874,-0.5981379,58.65686,,12.505917,17.366703,,0.14999999,-0.88832504,308.3272,53.25312113761902,1.1872941,1260,-0.72897136
17.395481,-0.35353535,17.395481,-0.5257168,64,19.184929,2.4661381,4.817938,1.484197e-07,5.2296386,1.7654495,-0.6881735,57.23887,,12.582062,17.37918,,0.14999999,-0.8826807,308.34802,55.56663918495178,0.99137944,1280,-0.7447137
17.395481,-0.6363636,17.395481,-0.3770196,65,19.184929,0.036434066,4.7444534,1.4388809e-07,4.9169564,3.9844854,-0.6762872,57.488556,,12.655546,17.35854,,0.14999999,-0.87998843,308.38953,57.850656032562256,0.9243799,1300,-0.72240835
17.395481,-0.07070707,17.395481,0.03154938,66,19.184929,4.6295557,4.674342,1.3956085e-07,6.139023,0.6124989,-0.61666393,56.60503,,12.725657,17.282938,,0.14999999,-0.8773473,308.50665,59.12913680076599,0.88483715,1320,-0.73711544
17.395481,0.27272728,17.395481,0.33860946,67,19.184929,0.07998937,4.727991,1.3542595e-07,7.1945596,1.7123965,-0.85230786,56.450684,,12.6720085,9.131209,,0.14999999,-0.8789555,316.77533,60.897549629211426,1.0511036,1340,-0.6843594
17.395481,-0.45454547,17.395481,-0.57490575,68,19.184929,0.7919046,4.795804,1.3147212e-07,5.1087146,5.703446e-06,-0.9272652,55.943348,,12.604196,8.060747,,0.14999999,-0.87932575,326.11462,62.867040157318115,0.92508227,1360,-0.6979813
17.404362,1.0,17.404362,1.0095832,69,19.192318,5.1431017e-13,4.7262354,1.2768895e-07,15.775553,5.6611688e-24,-0.6118158,55.83628,,12.673764,17.404362,,0.14999999,-0.87676924,326.11023,66.01696920394897,1.1268585,1380,-0.70100176
17.404362,0.53535354,17.404362,0.708135,70,19.192318,0.00011222957,4.9072886,1.2406676e-07,7.748865,0.071103506,-1.3758407,55.862946,,12.492711,,,0.14999999,-0.8833399,343.51025,68.9258131980896,1.1399239,1400,-0.7153905
17.404362,-1.0,17.404362,-0.8152197,71,19.192318,9.012113e-07,5.019312,1.2059652e-07,7.5341005,5.5791538e-28,-1.1068184,55.755928,,12.380688,4.5390778,,0.14999999,-0.8850565,356.37122,71.81836104393005,1.0667355,1420,-0.7295735
17.404362,-0.7373737,17.404362,-0.6398616,72,19.192318,0.0035173553,4.950386,1.1726989e-07,4.76441,3.9841614,-0.538812,56.00957,,12.449614,17.34338,,0.14999999,-0.8797081,356.42773,74.87627863883972,1.0891131,1440,-0.7435597
17.404362,-0.5959596,17.404362,-0.6456954,73,19.192318,0.085371055,4.8827477,1.1407902e-07,4.9381905,4.622116,-0.59550196,54.904358,,12.517252,17.38726,,0.14999999,-0.8748599,356.44055,78.10058498382568,0.94743073,1460,-0.7573042
17.404362,-0.8181818,17.404362,-0.92027855,74,19.192318,0.0003946463,4.8168755,1.1101664e-07,4.348956,2.367957,-0.5449922,54.35044,,12.583124,17.391724,,0.14999999,-0.87127995,356.4488,80.97604560852051,1.1353048,1480,-0.76974106
17.404362,-0.23232323,17.404362,-0.21824649,75,19.192318,5.2049084,4.7544174,1.0807592e-07,5.5030117,0.00011941832,-0.50633126,54.3271,,12.645582,17.267445,,0.14999999,-0.86486095,356.58136,83.87131857872009,0.94773537,1500,-0.7831588
17.404362,0.05050505,17.404362,0.083724864,76,19.192318,2.0329792,4.698016,1.0525054e-07,6.888152,1.0510374,-0.6766493,53.880634,,12.701983,16.93206,,0.14999999,-0.86330324,357.04932,86.7790858745575,0.89717793,1520,-0.7293074
17.404362,0.7979798,17.404362,1.0263044,77,19.192318,7.122888e-09,4.7455645,1.02534514e-07,8.99686,7.755499e-05,-0.8941875,53.885246,,12.654435,9.040831,,0.14999999,-0.86531246,365.4084,89.70010495185852,0.74428093,1540,-0.71598125
17.404362,-0.45454547,17.404362,-0.5772706,78,19.192318,0.8167592,4.9078007,9.9922275e-08,5.035909,8.042442e-21,-1.4837369,53.263123,,12.492199,,,0.14999999,-0.8767462,382.8084,92.5916736125946,0.9246732,1560,-0.7288847
17.41444,-0.67676765,17.41444,-0.50533664,79,19.20262,0.015106728,4.8454933,9.74086e-08,4.5608997,3.7935789,-0.57512075,53.33008,,12.554506,17.41444,,0.14999999,-0.8740494,382.79395,95.49780130386353,1.0504318,1580,-0.7312069
17.41444,0.3131313,17.41444,0.5104555,80,19.20262,0.037534125,4.7853746,9.49886e-08,7.365033,1.6084041e-06,-0.567992,53.095795,,12.614625,17.364004,,0.14999999,-0.86977637,382.83002,98.38355159759521,1.0653393,1600,-0.74359447
17.41444,-1.0,17.41444,-1.0096806,81,19.20262,9.2492627e-07,4.857996,9.265769e-08,7.7137485,7.196638e-22,-1.0380303,52.87815,,12.542004,6.7323008,,0.14999999,-0.8713791,393.49774,101.27363753318787,1.0027379,1620,-0.7555479
17.41444,-0.21212122,17.41444,-0.19279866,82,19.20262,5.4133043,4.8011513,9.041153e-08,5.488364,3.9247466e-06,-0.7091896,52.391518,,12.598848,17.20332,,0.14999999,-0.86963934,393.69434,104.15811777114868,0.9312565,1640,-0.767818
17.41444,0.5555556,17.41444,0.47153842,83,19.20262,5.953077e-05,4.751625,8.8246054e-08,7.943281,2.0812242e-05,-0.6870526,52.277256,,12.648375,16.709496,,0.14999999,-0.86845434,394.3849,107.04169535636902,1.098916,1660,-0.7160111
17.41444,-0.4949495,17.41444,-0.5145648,84,19.20262,0.464881,4.817913,8.6157456e-08,4.879713,6.822411e-09,-0.9765203,52.07672,,12.582087,7.0802474,,0.14999999,-0.868944,404.7047,109.9446370601654,0.94766945,1680,-0.7279866
17.41444,-0.85858583,17.41444,-0.7459316,85,19.20262,0.00011294402,4.7612247,8.4142165e-08,4.447263,0.33620954,-0.5618085,52.012352,,12.638775,17.40054,,0.14999999,-0.8660882,404.7041,112.82318925857544,1.0989679,1700,-0.734302
17.41444,-0.6363636,17.41444,-0.6314061,86,19.20262,0.0373037,4.7061205,8.219674e-08,4.5037923,3.292732,-0.4803172,51.623405,,12.693879,17.377638,,0.14999999,-0.8606381,404.72644,115.72370219230652,1.024131,1720,-0.7459967
17.41444,-0.030303031,17.41444,-0.008700216,87,19.20262,3.8702044,4.652026,8.031802e-08,6.4511275,0.0014156805,-0.49111766,51.499634,,12.747973,17.400156,,0.14999999,-0.8562529,404.7262,118.6242926120758,0.88278985,1740,-0.7571238
17.41444,-0.35353535,17.41444,-0.3356099,88,19.20262,2.4180663,4.6753235,7.850298e-08,4.897713,0.44503772,-0.85469514,50.929604,,12.724676,10.697713,,0.14999999,-0.8577465,411.42847,121.54444432258606,0.96493816,1760,-0.7250285
17.41444,1.0,17.41444,0.78034705,89,19.20262,5.1855455e-13,4.625643,7.674878e-08,16.332129,2.8882113e-17,-0.57971156,50.921894,,12.774357,17.146362,,0.14999999,-0.8551658,411.68225,124.43807816505432,1.2093437,1780,-0.70922077
17.41444,-1.0,17.41444,-0.78166187,90,19.20262,8.929768e-07,4.7280188,7.505273e-08,7.7364764,2.2962468e-30,-1.2119011,50.72095,,12.671981,3.5604517,,0.14999999,-0.8576514,425.52173,127.45044040679932,0.9781622,1800,-0.7203941
17.41444,-0.6969697,17.41444,-0.83519053,91,19.20262,0.009427089,4.676462,7.3412274e-08,4.3668194,3.6624224,-0.4793382,51.112564,,12.723537,17.363749,,0.14999999,-0.8539482,425.5581,130.46212220191956,1.0937768,1820,-0.7314439
17.41444,0.1919192,17.41444,-0.012860343,92,19.20262,0.3485903,4.626524,7.182504e-08,7.4435763,2.7761457e-10,-0.46046636,50.729347,,12.773476,17.317867,,0.14999999,-0.8487979,425.64014,133.39692735671997,0.9303403,1840,-0.7422694
17.41444,-0.13131313,17.41444,-0.07057758,93,19.20262,5.514308,4.6315317,7.028872e-08,5.657691,4.664541,-0.8736093,50.555603,,12.768468,12.307726,,0.14999999,-0.8500037,430.73242,136.31212520599365,0.9494247,1860,-0.74929845
17.41444,-0.8181818,17.41444,-0.8678376,94,19.20262,0.0003689424,4.605506,6.880116e-08,4.2811575,2.3463093e-05,-0.7820094,50.509956,,12.794494,15.214901,,0.14999999,-0.84996676,432.9176,139.2517807483673,1.1253577,1880,-0.70239145
17.41444,0.6969697,17.41444,0.7177943,95,19.20262,4.2014824e-07,4.5579576,6.736033e-08,9.073234,9.89432e-24,-0.46555778,50.275913,,12.842042,17.311539,,0.14999999,-0.84475225,433.00598,142.18490409851074,0.8796089,1900,-0.7129696
17.41444,0.43434343,17.41444,0.48587278,96,19.20262,0.0020588122,4.645753,6.5964315e-08,7.6905174,1.4157286,-1.1548944,49.994446,,12.754247,4.413675,,0.14999999,-0.8494542,445.9922,145.09649443626404,1.1260514,1920,-0.7234409
17.41444,-0.83838385,17.41444,-0.8814734,97,19.20262,0.00020919568,4.705535,6.461123e-08,4.2651987,8.670102e-17,-1.0078838,49.702274,,12.694465,6.955296,,0.14999999,-0.85007846,456.4369,147.9894609451294,1.1235769,1940,-0.73378223
17.41444,-0.2929293,17.41444,-0.091223374,98,19.20262,3.8108509,4.658537,6.329935e-08,5.085775,0.001922334,-0.46503127,49.617447,,12.741463,17.300428,,0.14999999,-0.8450319,456.53662,150.93066835403442,0.96741223,1960,-0.7440366
17.41444,-0.01010101,17.41444,-0.023207683,99,19.20262,3.2721074,4.6358633,6.2027055e-08,6.4598827,5.064556,-0.7903258,50.02118,,12.764136,14.9861145,,0.14999999,-0.84494144,458.95044,153.8818941116333,0.998091,1980,-0.7160398
17.41444,-0.53535354,17.41444,-0.76945,100,19.20262,0.23797065,4.6452703,6.079271e-08,4.8089848,0.017638747,-0.8129049,49.078453,,12.754729,11.823382,,0.14999999,-0.8448222,464.5271,156.8363561630249,0.9286764,2000,-0.69357294
17.41444,-0.83838385,17.41444,-0.9174926,101,19.20262,0.00020247864,4.5998993,5.9594853e-08,4.2348876,3.7573225,-0.4511224,49.382698,,12.8001,17.33733,,0.14999999,-0.84172255,464.58972,159.77668285369873,1.1517122,2020,-0.7011464
17.41444,-1.0,17.41444,-0.9900116,102,19.20262,8.8462434e-07,4.5561266,5.8432047e-08,7.917193,3.796048,-0.50705606,48.84522,,12.843873,17.264833,,0.14999999,-0.8370924,464.72485,162.71036672592163,0.980519,2040,-0.7109967
