LQGmu1_higher,Iteration,LQGmu1_actor,Regret/t,TimeElapsed,ReturnLastEpisode,ReturnMean,LQGsigma_higher,Regret
-1.0,1,-1.0269954,0.009762310644304661,0.03315162658691406,0.9553576893556953,0.9553576893556953,0.01831564,0.009762310644304661
-0.9591837,2,-0.9376482,0.009606341622687309,0.0438385009765625,0.95566962739893,0.9555136583773127,0.01831564,0.019212683245374618
-0.9183673,3,-0.9088461,0.00952129443243462,0.05453038215637207,0.9557687999480707,0.9555987055675654,0.01831564,0.02856388329730386
-0.877551,4,-0.88095075,0.009508125799968903,0.06568527221679688,0.9556513800974282,0.9556118742000311,0.01831564,0.03803250319987561
-0.8367347,5,-0.83247375,0.009475566222143694,0.07674002647399902,0.9557746720891571,0.9556444337778564,0.01831564,0.04737783111071847
-0.79591835,6,-0.78772664,0.009472764924566538,0.08778095245361328,0.9556612415633192,0.9556472350754334,0.01831564,0.05683658954739923
-0.75510204,7,-0.74055475,0.009421340218469219,0.09905552864074707,0.9560072080181147,0.9556986597815307,0.01831564,0.06594938152928453
-0.71428573,8,-0.71032923,0.00945480558873417,0.11357665061950684,0.9554309368194112,0.9556651944112657,0.01831564,0.07563844470987335
-0.67346936,9,-0.6640886,0.009465692685818218,0.13311290740966797,0.9555672105375094,0.9556543073141817,0.01831564,0.08519123417236396
-0.63265306,10,-0.6422086,0.009428998373403252,0.15247154235839844,0.9560212504383314,0.9556910016265967,0.01831564,0.09428998373403252
-0.59183675,11,-0.5893629,0.009403714515601604,0.17190885543823242,0.9559691240624149,0.9557162854843984,0.01831564,0.10344085967161765
-0.5510204,12,-0.55424786,0.009382694619177697,0.19168543815612793,0.9559685242414853,0.9557373053808224,0.01831564,0.11259233543013236
-0.5102041,13,-0.48695195,0.009388703747931779,0.21111083030700684,0.9556591867070192,0.9557312962520682,0.01831564,0.12205314872311313
-0.46938777,14,-0.49511433,0.009400190201775143,0.23131990432739258,0.9555704858982611,0.9557198097982249,0.01831564,0.131602662824852
-0.42857143,15,-0.43662113,0.009429677785029893,0.2589704990386963,0.9552774960494036,0.9556903222149701,0.01831564,0.14144516677544838
-0.3877551,16,-0.39556727,0.009425963480500905,0.29111576080322266,0.9557497510874339,0.955694036519499,0.01831564,0.1508154156880145
-0.3469388,17,-0.3578134,0.009394257168108273,0.32326340675354004,0.9562330438301738,0.9557257428318917,0.01831564,0.15970237185784064
-0.30612245,18,-0.2916712,0.00940674150471977,0.3559563159942627,0.9555010247728848,0.9557132584952802,0.01831564,0.16932134708495583
-0.26530612,19,-0.28795752,0.009425786493682156,0.38095879554748535,0.9553514037049948,0.9556942135063179,0.01831564,0.17908994337996098
-0.2244898,20,-0.22467248,0.009493831640782758,0.4033660888671875,0.9543333105643058,0.9556261683592172,0.01831564,0.18987663281565514
-0.18367347,21,-0.19404615,0.009487624942870657,0.42515110969543457,0.9557565090153713,0.9556323750571294,0.01831564,0.19924012380028377
-0.14285715,22,-0.14308871,0.009589871959220014,0.4472935199737549,0.9533829406974434,0.9555301280407801,0.01831564,0.2109771831028403
-0.10204082,23,-0.074504815,0.009758704085133144,0.46980929374694824,0.951646989144778,0.955361295914867,0.01831564,0.22445019395806232
-0.06122449,24,-0.04314523,0.009995916083336637,0.4916954040527344,0.949668207957983,0.9551240839166635,0.01831564,0.23990198600007928
-0.020408163,25,0.0059229173,0.011057087385638492,0.513890266418457,0.928594801359117,0.9540629126143617,0.01831564,0.2764271846409623
0.020408163,26,-0.0007862095,0.011684289561756246,0.5349669456481934,0.9377556560352999,0.9534357104382439,0.01831564,0.3037915286056624
0.06122449,27,0.04008995,0.012370080608360843,0.5565519332885742,0.9349193521799196,0.9527499193916392,0.01831564,0.33399217642574275
0.10204082,28,0.0808609,0.013833008952832062,0.579702615737915,0.911787925746445,0.9512869910471681,0.01831564,0.38732425067929777
0.14285715,29,0.10919137,0.018503090683224185,0.6030740737915039,0.8158546208657964,0.9466169093167759,0.01831564,0.5365896298135013
0.18367347,30,0.15602893,0.0240674039584801,0.6242587566375732,0.7796875110590984,0.9410525960415199,0.01831564,0.7220221187544029
0.2244898,31,0.2068,0.03383691364331045,0.6462492942810059,0.6381977958117789,0.9312830863566895,0.01831564,1.0489443229426239
0.26530612,32,0.25709483,0.04236485337980325,0.6699645519256592,0.6583890147889196,0.9227551466201968,0.01831564,1.355675308153704
0.30612245,33,0.28720176,0.052549192950009475,0.6913163661956787,0.5866719408033915,0.9125708070499905,0.01831564,1.7341233673503127
0.3469388,34,0.32636672,0.061633745659869676,0.7127819061279297,0.6036960149147437,0.9034862543401303,0.01831564,2.095547352435569
0.3877551,35,0.38241062,0.07189258109541401,0.7349035739898682,0.5444270140960789,0.893227418904586,0.01831564,2.51624033833949
0.42857143,36,0.40276447,0.08203548831060568,0.7570674419403076,0.5280827591576853,0.8830845116893943,0.01831564,2.9532775791818047
0.46938777,37,0.49105334,0.09280806641309548,0.7793395519256592,0.48449912189727157,0.8723119335869045,0.01831564,3.433898457284533
0.5102041,38,0.49497342,0.1026959211752571,0.8013951778411865,0.4965734526247633,0.8624240788247429,0.01831564,3.9024450046597696
0.5510204,39,0.5534198,0.11274328140449362,0.8235206604003906,0.4705770298845187,0.8523767185955063,0.01831564,4.396987974775251
0.59183675,40,0.57566994,0.12282590041968158,0.8453736305236816,0.4490719579879874,0.8422940995803184,0.01831564,4.913036016787263
0.63265306,41,0.62689656,0.13344976407373776,0.86741042137146,0.4067156897640139,0.8316702359262622,0.01831564,5.471440327023249
0.67346936,42,0.6846785,0.14406015818853138,0.8898520469665527,0.3860336831049317,0.8210598418114687,0.01831564,6.050526643918317
0.71428573,43,0.7320438,0.15477435594453154,0.9118955135345459,0.36034933830346094,0.8103456440554684,0.01831564,6.655297305614856
0.75510204,44,0.75711447,0.16560247716036955,0.9338552951812744,0.33390831055859593,0.7995175228396305,0.01831564,7.28650899505626
0.79591835,45,0.7833236,0.17654878187141923,0.9558968544006348,0.30693381084239535,0.7885712181285808,0.01831564,7.944695184213865
