LQGmu1_higher,Regret/t,LQGsigma_higher,TimeElapsed,ReturnMean,LQGmu1_actor,Regret,ReturnLastEpisode,Iteration
-1.0,0.055883816224968075,0.01831564,0.03992199897766113,0.9092361837750319,-1.033081,0.055883816224968075,0.9092361837750319,1
-0.9591837,0.05409768813653765,0.01831564,0.05337238311767578,0.9110223118634624,-0.9410623,0.1081953762730753,0.9128084399518928,2
-0.9183673,0.05301945835115333,0.01831564,0.06584024429321289,0.9121005416488467,-0.912957,0.15905837505346,0.9142570012196153,3
-0.877551,0.052307729384843876,0.01831564,0.07813692092895508,0.9128122706151561,-0.89080286,0.2092309175393755,0.9149474575140845,4
-0.8367347,0.05146333779450592,0.01831564,0.09803390502929688,0.9136566622054941,-0.8296466,0.2573166889725296,0.9170342285668459,5
-0.79591835,0.050864580158349416,0.01831564,0.11922740936279297,0.9142554198416506,-0.7946609,0.3051874809500965,0.917249208022433,6
-0.75510204,0.050371287034304775,0.01831564,0.14065027236938477,0.9147487129656952,-0.74033,0.35259900924013343,0.9177084717099631,7
-0.71428573,0.04969003560712923,0.01831564,0.1595311164855957,0.9154299643928707,-0.6769607,0.39752028485703383,0.9201987243830996,8
-0.67346936,0.049306302614398244,0.01831564,0.17405080795288086,0.9158136973856017,-0.670017,0.4437567235295842,0.9188835613274496,9
-0.63265306,0.04897315869449835,0.01831564,0.1925656795501709,0.9161468413055015,-0.6201802,0.48973158694498353,0.9191451365846006,10
-0.59183675,0.048721222257310216,0.01831564,0.21291565895080566,0.9163987777426896,-0.61366355,0.5359334448304124,0.9189181421145711,11
-0.5510204,0.048470172815586604,0.01831564,0.2341911792755127,0.9166498271844133,-0.5738602,0.5816420737870392,0.9194113710433731,12
-0.5102041,0.048287317404815004,0.01831564,0.2561652660369873,0.9168326825951849,-0.51731575,0.6277351262625951,0.9190269475244441,13
-0.46938777,0.048211312689723916,0.01831564,0.27837204933166504,0.9169086873102759,-0.47675043,0.6749583776561349,0.9178967486064602,14
-0.42857143,0.04819656604107639,0.01831564,0.2996952533721924,0.9169234339589234,-0.41944945,0.7229484906161459,0.917129887039989,15
-0.3877551,0.04839412141670682,0.01831564,0.3222239017486572,0.916725878583293,-0.38957825,0.7743059426673091,0.9137625479488367,16
-0.3469388,0.049016025777575675,0.01831564,0.34260129928588867,0.9161039742224242,-0.33012563,0.8332724382187865,0.9061535044485226,17
-0.30612245,0.04952816225671011,0.01831564,0.3620731830596924,0.9155918377432898,-0.29116455,0.891506920620782,0.9068855175980045,18
-0.26530612,0.05008451388059907,0.01831564,0.3817896842956543,0.9150354861194009,-0.28946623,0.9516057637313824,0.9050211568893995,19
-0.2244898,0.0506994452999686,0.01831564,0.40183544158935547,0.9144205547000313,-0.2441288,1.013988905999372,0.9027368577320103,20
-0.18367347,0.05270460460605285,0.01831564,0.42157673835754395,0.9124153953939471,-0.15628977,1.10679669672711,0.8723122092722623,21
-0.14285715,0.0546085856557796,0.01831564,0.4420907497406006,0.9105114143442203,-0.14240561,1.2013888844271512,0.8705278122999586,22
-0.10204082,0.05655885844389319,0.01831564,0.46331262588500977,0.9085611415561068,-0.13827527,1.3008537442095434,0.8656551402176078,23
-0.06122449,0.06358337707336932,0.01831564,0.4866821765899658,0.9015366229266307,-0.057436675,1.5260010497608636,0.7399726944486797,24
-0.020408163,0.07134286640177093,0.01831564,0.5084049701690674,0.8937771335982291,-0.028323973,1.7835716600442733,0.7075493897165904,25
0.020408163,0.08723187849981648,0.01831564,0.5288121700286865,0.8778881215001835,0.055518128,2.2680288409952283,0.4806628190490449,26
0.06122449,0.10187772604791899,0.01831564,0.5491170883178711,0.863242273952081,0.044465374,2.7506986032938125,0.4824502377014158,27
0.10204082,0.11561698298522097,0.01831564,0.5711634159088135,0.849503017014779,0.083528385,3.237275523586187,0.47854307970762555,28
0.14285715,0.12859397335175285,0.01831564,0.5950295925140381,0.8365260266482472,0.13521986,3.729225227200833,0.4731702963853542,29
0.18367347,0.14091428023097954,0.01831564,0.6185994148254395,0.8242057197690205,0.17732826,4.227428406929386,0.4669168202714468,30
0.2244898,0.15249492556848876,0.01831564,0.6445281505584717,0.8126250744315112,0.187207,4.727342692623152,0.46520571430623386,31
0.26530612,0.16379337414039832,0.01831564,0.6668236255645752,0.8013266258596016,0.2545313,5.241387972492746,0.45107472013040517,32
0.30612245,0.17505004214287337,0.01831564,0.6886422634124756,0.7900699578571264,0.33081916,5.776651390714822,0.42985658177792435,33
0.3469388,0.18549248972218152,0.01831564,0.711458683013916,0.7796275102778184,0.3139432,6.3067446505541715,0.4350267401606502,34
0.3877551,0.1960774648466805,0.01831564,0.7337539196014404,0.7690425351533194,0.39116842,6.8627112696338175,0.409153380920354,35
0.42857143,0.20645189671095127,0.01831564,0.7563118934631348,0.7586681032890487,0.42616278,7.432268281594245,0.39556298803957196,36
0.46938777,0.21673129153900678,0.01831564,0.7775580883026123,0.7483887084609931,0.46677807,8.01905778694325,0.37833049465099566,37
0.5102041,0.22708288789306022,0.01831564,0.7991611957550049,0.7380371121069397,0.5166464,8.629149739936288,0.35502804700696133,38
0.5510204,0.23759828386135856,0.01831564,0.8223512172698975,0.7275217161386414,0.56915665,9.266333070592983,0.32793666934330457,39
0.59183675,0.24789618824734463,0.01831564,0.8445923328399658,0.7172238117526553,0.5915159,9.915847529893785,0.31560554069919766,40
0.63265306,0.2584110483779548,0.01831564,0.8689324855804443,0.7067089516220452,0.6418388,10.594852983496146,0.2861145463976386,41
0.67346936,0.26889991123144796,0.01831564,0.8913741111755371,0.6962200887685519,0.6737341,11.293796271720815,0.2661767117753314,42
0.71428573,0.27921283312771844,0.01831564,0.913522481918335,0.6859071668722815,0.69436646,12.006151824491893,0.25276444722892266,43
0.75510204,0.29031112882834975,0.01831564,0.9374940395355225,0.6748088711716501,0.7734856,12.773689668447389,0.19758215604450333,44
0.79591835,0.30121668681743446,0.01831564,0.9601078033447266,0.6639033131825655,0.7916697,13.55475090678455,0.18405876166283902,45
0.8367347,0.31263301529184373,0.01831564,0.9822177886962891,0.6524869847081561,0.84975994,14.381118703424812,0.13875220335973668,46
0.877551,0.3240545545269637,0.01831564,1.0043323040008545,0.6410654454730361,0.87787265,15.230564062767295,0.11567464065751755,47
0.9183673,0.3358706330137906,0.01831564,1.0265767574310303,0.6292493669862093,0.9266021,16.12179038466195,0.07389367810534633,48
0.9591837,0.3477503616876366,0.01831564,1.0487651824951172,0.6173696383123634,0.95649934,17.039767722694194,0.04714266196775631,49
1.0,0.3599742584545671,0.01831564,1.070953130722046,0.6051457415454329,1.0114459,17.998712922728355,0.00617479996583907,50
-1.0,0.35400390058383235,0.019873515,1.0939152240753174,0.6111160994161676,-1.016883,18.05419892977545,0.9096339929529065,51
-0.9591837,0.3482143555722754,0.019873515,1.1158058643341064,0.6169056444277246,-0.9590289,18.10714648975832,0.9121724400171295,52
-0.9183673,0.34261138766498817,0.019873515,1.13850736618042,0.6225086123350118,-0.92054194,18.158403546244372,0.9138629435139479,53
-0.877551,0.33717989519964614,0.019873515,1.1605572700500488,0.6279401048003538,-0.877239,18.207714340780893,0.9158092054634812,54
-0.8367347,0.331920754081895,0.019873515,1.1811528205871582,0.6331992459181051,-0.81140375,18.255641474504223,0.9171928662766708,55
-0.79591835,0.3268470644318642,0.019873515,1.202821969985962,0.6382729355681358,-0.77709806,18.303435608184394,0.917325866319831,56
-0.75510204,0.32193956395297696,0.019873515,1.2251851558685303,0.6431804360470231,-0.7564787,18.350555145319685,0.918000462864708,57
-0.71428573,0.31718881660276066,0.019873515,1.2492797374725342,0.6479311833972393,-0.7258829,18.396951362960117,0.9187237823595666,58
-0.67346936,0.3125791813814014,0.019873515,1.2748031616210938,0.6525408186185986,-0.65306884,18.442171701502684,0.9198996614574342,59
-0.63265306,0.308112798961817,0.019873515,1.3002393245697021,0.6570072010381831,-0.5959359,18.48676793770902,0.9205237637936667,60
-0.59183675,0.30381436112681254,0.019873515,1.326023817062378,0.6613056388731875,-0.5615474,18.532676028735565,0.9192119089734533,61
-0.5510204,0.2996451541377321,0.019873515,1.348257064819336,0.6654748458622679,-0.5388298,18.57799955653939,0.9197964721961774,62
-0.5102041,0.2955901712296737,0.019873515,1.3712389469146729,0.6695298287703263,-0.47734442,18.622180787469443,0.9209387690699445,63
-0.46938777,0.291708551021499,0.019873515,1.394141435623169,0.6734114489785009,-0.45458823,18.669347265375936,0.9179535220935058,64
-0.42857143,0.2879919157910439,0.019873515,1.4205753803253174,0.677128084208956,-0.4398029,18.71947452641785,0.9149927389580866,65
-0.3877551,0.2844135364620609,0.019873515,1.4492766857147217,0.6807064635379391,-0.37664545,18.77129340649602,0.9133011199218315,66
-0.3469388,0.28098648245080504,0.019873515,1.4729764461517334,0.6841335175491949,-0.36333346,18.826094324203936,0.9103190822920831,67
-0.30612245,0.27769094276019396,0.019873515,1.492887258529663,0.687429057239806,-0.32175377,18.88298410769319,0.9082302165107475,68
-0.26530612,0.2746118656269459,0.019873515,1.5130181312561035,0.690508134373054,-0.24685022,18.948218728259267,0.8998853794339241,69
-0.2244898,0.27174677202745373,0.019873515,1.5332915782928467,0.6933732279725463,-0.20502743,19.02227404192176,0.8910646863375054,70
-0.18367347,0.26914988674094736,0.019873515,1.5535738468170166,0.6959701132590526,-0.16909337,19.109641958607263,0.8777520833144975,71
-0.14285715,0.2668538864833246,0.019873515,1.5733754634857178,0.6982661135166753,-0.10769149,19.21347982679937,0.8612821318078913,72
-0.10204082,0.2645491828811113,0.019873515,1.595801591873169,0.7005708171188887,-0.12327215,19.312090350321125,0.8665094764782478,73
-0.06122449,0.2633597513438964,0.019873515,1.6183946132659912,0.7017602486561035,-0.07392842,19.488621599448333,0.7885887508727931,74
-0.020408163,0.26341672433095364,0.019873515,1.6406192779541016,0.7017032756690463,-0.025279822,19.756254324821523,0.6974872746268099,75
0.020408163,0.26511145720839774,0.019873515,1.6629419326782227,0.7000085427916022,-0.008553149,20.14847074783823,0.5729035769832942,76
0.06122449,0.2679590906244665,0.019873515,1.6843807697296143,0.6971609093755334,0.06284261,20.63284997808392,0.48074076975430524,77
0.10204082,0.2707979887630391,0.019873515,1.7083814144134521,0.6943220112369608,0.11359553,21.122243123517052,0.47572685456687136,78
0.14285715,0.273561380796498,0.019873515,1.7400331497192383,0.6915586192035019,0.11090329,21.61134908292334,0.4760140405937131,79
0.18367347,0.2763847447067146,0.019873515,1.7628602981567383,0.6887352552932854,0.18446757,22.110779576537166,0.4656895063861755,80
0.2244898,0.27919685708972347,0.019873515,1.7850987911224365,0.6859231429102766,0.20974791,22.614945424267603,0.46095415226956193,81
0.26530612,0.28208469376847933,0.019873515,1.8061192035675049,0.6830353062315206,0.262486,23.130944889015307,0.44912053525229634,82
0.30612245,0.2851584740972337,0.019873515,1.826592206954956,0.6799615259027663,0.33694926,23.668153350070398,0.427911538944908,83
0.3469388,0.2880380475438801,0.019873515,1.848074197769165,0.6770819524561199,0.30354586,24.19519599368593,0.4380773563844654,84
0.3877551,0.2912373922690292,0.019873515,1.8706426620483398,0.6738826077309708,0.401826,24.755178342867485,0.4051376508184483,85
0.42857143,0.29448377707782486,0.019873515,1.8928189277648926,0.6706362229221752,0.4283043,25.32560482869294,0.39469351417454723,86
0.46938777,0.29767857043067353,0.019873515,1.9148497581481934,0.6674414295693265,0.43320066,25.898035627468595,0.39268920122434425,87
0.5102041,0.30112593780021313,0.019873515,1.9379661083221436,0.6639940621997868,0.49788302,26.499082526418754,0.36407310104984,88
0.5510204,0.3047111329795775,0.019873515,1.9592626094818115,0.6604088670204225,0.53685576,27.119290835182397,0.34491169123635496,89
0.59183675,0.3084358195405844,0.019873515,1.9820771217346191,0.6566841804594156,0.57421774,27.7592237586526,0.3251870765297993,90
0.63265306,0.3124329761469704,0.019873515,2.004171371459961,0.6526870238530296,0.63054436,28.431400829374308,0.29294292927829163,91
0.67346936,0.3166629907099736,0.019873515,2.0277507305145264,0.6484570092900264,0.67786205,29.132995145317572,0.2635256840567373,92
0.71428573,0.3208507877619374,0.019873515,2.0502021312713623,0.6442692122380627,0.684864,29.839123261860173,0.2589918834573993,93
0.75510204,0.3253923662102531,0.019873515,2.072157382965088,0.639727633789747,0.7460927,30.58688242376379,0.21736083809638418,94
0.79591835,0.3300997938277551,0.019873515,2.0954458713531494,0.635020206172245,0.7803393,31.359480413636735,0.1925220101270552,95
0.8367347,0.3353474744064848,0.019873515,2.1173174381256104,0.6297725255935153,0.85900867,32.19335754302254,0.13124287061419226,96
0.877551,0.3405159671738037,0.019873515,2.1382641792297363,0.6246040328261964,0.8624491,33.03004881585896,0.12842872716358228,97
0.9183673,0.34601432134554005,0.019873515,2.165320873260498,0.61910567865446,0.9130207,33.909403491862925,0.08576532399603475,98
0.9591837,0.3518902733098317,0.019873515,2.196369171142578,0.6132297266901683,0.96717304,34.83713705767334,0.037386434189587536,99
1.0,0.357964589670039,0.019873515,2.221954107284546,0.607155410329961,1.019536,35.7964589670039,0.0057980906694376265,100
-1.0,0.3549673343124566,0.021563897,2.237183094024658,0.6101526656875434,-1.0137272,35.851700765558114,0.9098782014457863,101
-0.9591837,0.35197532069581566,0.021563897,2.249959707260132,0.6131446793041843,-0.885029,35.9014827109732,0.9153380545849176,102
-0.9183673,0.3490475066180482,0.021563897,2.262298822402954,0.6160724933819518,-0.89762807,35.95189318165896,0.9147095293142364,103
-0.877551,0.3461643315633908,0.021563897,2.284684658050537,0.6189556684366091,-0.85524374,36.001090482592645,0.9159226990663186,104
-0.8367347,0.3433215374304586,0.021563897,2.3154096603393555,0.6217984625695413,-0.8086033,36.048761430198155,0.9174490523944894,105
-0.79591835,0.3405315638403337,0.021563897,2.3459999561309814,0.6245884361596662,-0.80481064,36.09634576707537,0.917535663122783,106
-0.75510204,0.33779178128810833,0.021563897,2.3767220973968506,0.6273282187118916,-0.77041656,36.14372059782759,0.9177451692477785,107
-0.71428573,0.33509862756484093,0.021563897,2.4074368476867676,0.6300213724351589,-0.72551715,36.19065177700282,0.9181888208247679,108
-0.67346936,0.3324514927743359,0.021563897,2.438342571258545,0.632668507225664,-0.71524084,36.23721271240261,0.9185590646002103,109
-0.63265306,0.32984604929176753,0.021563897,2.468691349029541,0.6352739507082322,-0.6134631,36.28306542209443,0.9192672903081758,110
-0.59183675,0.32726853120821725,0.021563897,2.499269485473633,0.6378514687917826,-0.58896655,36.326806964112116,0.9213784579823134,111
-0.5510204,0.3247731624518178,0.021563897,2.53003191947937,0.640346837548182,-0.5940635,36.374594194603596,0.9173327695085174,112
-0.5102041,0.32230926105670776,0.021563897,2.560835361480713,0.642810738943292,-0.52939945,36.420946499407975,0.9187676951956172,113
-0.46938777,0.3199012842344387,0.021563897,2.591042995452881,0.645218715765561,-0.46853408,36.46874640272601,0.917320096681964,114
-0.42857143,0.3175084678791655,0.021563897,2.6154122352600098,0.6476115321208342,-0.43470728,36.51347380610403,0.9203925966219831,115
-0.3877551,0.31520451939720534,0.021563897,2.6390035152435303,0.6499154806027944,-0.38358206,36.56372425007582,0.9148695560282066,116
-0.3469388,0.3129563998048576,0.021563897,2.6642472743988037,0.6521636001951421,-0.32332912,36.61589877716834,0.9129454729074791,117
