LQGmu1_higher,ReturnLastEpisode,TimeElapsed,LQGmu1_actor,Iteration,Regret,ReturnMean,Regret/t,LQGsigma_higher
0.2244898,0.611036289018694,0.7097880840301514,0.23970586,31,1.3520734338496525,0.9215047279403339,0.04361527205966621,0.01831564
0.26530612,0.6071170260239327,0.7313370704650879,0.2639125,32,1.7100764078257198,0.9116801122554463,0.05343988774455374,0.01831564
0.30612245,0.588122973629684,0.7512946128845215,0.30530882,33,2.0870734341960357,0.9018753504789081,0.06324464952109199,0.01831564
0.3469388,0.5314079918768827,0.7720246315002441,0.34773645,34,2.520785442319153,0.8909792516964955,0.07414074830350449,0.01831564
0.3877551,0.5430666036023813,0.7921962738037109,0.37707675,35,2.9428388387167717,0.8810388903223779,0.08408110967762204,0.01831564
0.42857143,0.548356896654729,0.8128492832183838,0.40122977,36,3.3596019420620427,0.8717977238316099,0.09332227616839008,0.01831564
0.46938777,0.5159239830028093,0.8339872360229492,0.43497023,37,3.808797959059233,0.8621795146200207,0.10294048537997927,0.01831564
0.5102041,0.4883529433995318,0.8556427955627441,0.4815904,38,4.285565015659701,0.8523419732721131,0.11277802672788688,0.01831564
0.5510204,0.44171950584306696,0.8773307800292969,0.5502074,39,4.808965509816634,0.8418131920559838,0.12330680794401626,0.01831564
0.59183675,0.41676387234232526,0.900435209274292,0.5976248,40,5.357321637474309,0.8311869590631422,0.1339330409368577,0.01831564
0.63265306,0.40183181498869947,0.923414945602417,0.63331604,41,5.920609822485609,0.8207148823783997,0.14440511762160022,0.01831564
0.67346936,0.3687791277018164,0.9465594291687012,0.69280773,42,6.516950694783793,0.8099545072670524,0.15516549273294744,0.01831564
0.71428573,0.34866479659439764,0.9692883491516113,0.72309977,43,7.133405898189395,0.7992268395769907,0.16589316042300917,0.01831564
0.75510204,0.32264650756018787,0.9917268753051758,0.75390655,44,7.775879390629207,0.7883954683947906,0.17672453160520926,0.01831564
0.79591835,0.2881598573369251,1.0148239135742188,0.80934364,45,8.452839533292282,0.7772791214823935,0.18784087851760628,0.01831564
0.8367347,0.2670360420858816,1.0378379821777344,0.8301909,46,9.1509234912064,0.7661868806259476,0.1989331193740522,0.01831564
0.877551,0.22599159055856474,1.0601928234100342,0.87865543,47,9.890051900647835,0.7546933638160033,0.21042663618399648,0.01831564
0.9183673,0.19168539380463256,1.0837953090667725,0.9231304,48,10.663486506843203,0.7429640311074331,0.22215596889256672,0.01831564
0.9591837,0.19690557880834855,1.10609769821167,0.91760623,49,11.431700928034854,0.731819981060513,0.23330001893948682,0.01831564
1.0,0.12531556582388792,1.1295850276947021,0.9965178,50,12.271505362210966,0.7196898927557805,0.24543010724421932,0.01831564
-1.0,0.9546924384187404,1.1527249813079834,-1.0193777,51,12.281932923792226,0.7242977858079954,0.24082221419200445,0.019873515
-0.9591837,0.9550670133971698,1.1748840808868408,-0.9744884,52,12.291985910395056,0.7287356555693256,0.23638434443067416,0.019873515
-0.9183673,0.9550022532332101,1.1980175971984863,-0.9453394,53,12.302103657161846,0.7330048366573235,0.23211516334267634,0.019873515
-0.877551,0.9550440834696878,1.2208616733551025,-0.84360176,54,12.312179573692157,0.7371166745612562,0.22800332543874366,0.019873515
-0.8367347,0.9555323225968129,1.2437794208526611,-0.8232803,55,12.321767251095345,0.7410878681619026,0.22403213183809717,0.019873515
-0.79591835,0.9553571954717589,1.2668700218200684,-0.79877037,56,12.331530055623587,0.7449141061495785,0.2202058938504212,0.019873515
-0.75510204,0.9554572199646977,1.2886121273040771,-0.769421,57,12.34119283565889,0.7486078449884404,0.21651215501155946,0.019873515
-0.71428573,0.9555848349655428,1.3088366985321045,-0.6964506,58,12.350728000693346,0.752176413781149,0.2129435862188508,0.019873515
-0.67346936,0.9552018913217468,1.3312904834747314,-0.65421206,59,12.360646109371599,0.7556175235699727,0.2095024764300271,0.019873515
-0.63265306,0.9555931440928278,1.353792667388916,-0.61753094,60,12.37017296527877,0.758950450578687,0.20616954942131285,0.019873515
-0.59183675,0.9554757506815432,1.3766961097717285,-0.59334904,61,12.379817214597228,0.7621721768098814,0.2029478231901185,0.019873515
-0.5510204,0.9551848514467883,1.3996124267578125,-0.5448316,62,12.38975236315044,0.7652852844653153,0.19983471553468451,0.019873515
-0.5102041,0.9553563123364072,1.4227650165557861,-0.51467,63,12.399516050814032,0.7683022849077136,0.19681771509228624,0.019873515
-0.46938777,0.9554908585177682,1.444406509399414,-0.45605302,64,12.409145192296265,0.7712271063703707,0.19389289362962914,0.019873515
-0.42857143,0.9553656234746595,1.464857578277588,-0.44095966,65,12.418899568821605,0.7740600066335137,0.1910599933664862,0.019873515
-0.3877551,0.9555605872506471,1.4849433898925781,-0.3630096,66,12.428458981570957,0.7768100154307429,0.18830998456925693,0.019873515
-0.3469388,0.9553701974164008,1.5048463344573975,-0.3518607,67,12.438208784154556,0.7794750927738124,0.1856449072261874,0.019873515
-0.30612245,0.9550344915501596,1.5249040126800537,-0.3018745,68,12.448294292604396,0.7820568486381705,0.18306315136182935,0.019873515
-0.26530612,0.9552047948768579,1.5454132556915283,-0.27494112,69,12.45820949772754,0.7845662391633688,0.180553760836631,0.019873515
-0.2244898,0.9533697712272649,1.567077398300171,-0.22757997,70,12.469959726500274,0.786977718192853,0.17814228180714678,0.019873515
-0.18367347,0.9548611823706923,1.5904531478881836,-0.17032278,71,12.480218544129581,0.7893422740263437,0.17577772597365607,0.019873515
-0.14285715,0.9538207309446993,1.6130344867706299,-0.13290325,72,12.491517813184881,0.7916266970390987,0.17349330296090112,0.019873515
-0.10204082,0.9545556742403679,1.6351890563964844,-0.08630122,73,12.502082138944512,0.7938586008363764,0.17126139916362346,0.019873515
-0.06122449,0.9501778495634875,1.657761812210083,-0.05738277,74,12.517024289381025,0.7959710231164724,0.16914897688352737,0.019873515
-0.020408163,0.9448273120126158,1.6797516345977783,-0.01978368,75,12.537316977368409,0.7979557736350876,0.16716422636491213,0.019873515
0.020408163,0.9385675559963746,1.700666904449463,0.016961277,76,12.563869421372035,0.7998059286661572,0.16531407133384257,0.019873515
0.06122449,0.9313357478697718,1.7235770225524902,0.014595557,77,12.597653673502263,0.8015141081363341,0.16360589186366575,0.019873515
0.10204082,0.7461534056813544,1.7487080097198486,0.09482184,78,12.816620267820909,0.8008043555407574,0.16431564445924243,0.019873515
0.14285715,0.7518631301426979,1.772341012954712,0.14540184,79,13.029877137678211,0.8001848463585034,0.16493515364149633,0.019873515
0.18367347,0.6689870553449974,1.7950327396392822,0.17406444,80,13.326010082333214,0.7985448739708346,0.1665751260291652,0.019873515
0.2244898,0.6458383321993673,1.8184738159179688,0.22531788,81,13.645291750133847,0.7966596080230386,0.16846039197696108,0.019873515
0.26530612,0.5807987387325693,1.8421103954315186,0.28080732,82,14.029613011401278,0.7940271583975451,0.1710928416024546,0.019873515
0.30612245,0.5831611802332856,1.8648996353149414,0.3132053,83,14.411571831167992,0.7914866044437588,0.17363339555624085,0.019873515
0.3469388,0.5650651772940484,1.8883421421051025,0.3500545,84,14.811626653873944,0.7887911112634052,0.17632888873659458,0.019873515
0.3877551,0.5236726499960639,1.909724235534668,0.43099448,85,15.25307400387788,0.7856720705426128,0.1794479294573868,0.019873515
0.42857143,0.5243162785515814,1.931671142578125,0.4143686,86,15.693877725326297,0.7826330497055078,0.18248695029449183,0.019873515
0.46938777,0.48938818667753614,1.9551658630371094,0.4722976,87,16.16960953864876,0.7792624190959908,0.18585758090400875,0.019873515
0.5102041,0.4721448321425982,1.976806879043579,0.53437805,88,16.662584706506163,0.7757724465169751,0.18934755348302457,0.019873515
0.5510204,0.44997920673752606,1.9990921020507812,0.5534445,89,17.177725499768638,0.7721118483172059,0.19300815168279367,0.019873515
0.59183675,0.42212305293769875,2.0222785472869873,0.6025155,90,17.72072244683094,0.7682230839241002,0.19689691607589935,0.019873515
0.63265306,0.4038550740201312,2.045281410217285,0.6397386,91,18.28198737281081,0.7642190398592215,0.20090096014077813,0.019873515
0.67346936,0.37929166833879474,2.0677433013916016,0.6674676,92,18.867815704472015,0.7600350466905211,0.20508495330947843,0.019873515
0.71428573,0.3490110442872275,2.0906882286071777,0.7211963,93,19.483924660184787,0.7556154337614535,0.2095045662385461,0.019873515
0.75510204,0.3156586935619694,2.1126086711883545,0.77243847,94,20.133385966622818,0.7509350429082674,0.2141849570917321,0.019873515
0.79591835,0.3082426738918289,2.13529372215271,0.77151096,95,20.790263292730987,0.7462751232344101,0.21884487676558934,0.019873515
0.8367347,0.26087390765084334,2.1593141555786133,0.8232322,96,21.494509385080143,0.7412188605720814,0.22390113942791814,0.019873515
0.877551,0.2386599234386751,2.1822383403778076,0.87830746,97,22.220969461641467,0.7360378406016339,0.22908215939836563,0.019873515
0.9183673,0.1885932986700447,2.2055015563964844,0.9152503,98,22.997496162971423,0.7304516718064136,0.23466832819358596,0.019873515
0.9591837,0.11834880793394802,2.227384328842163,0.99768794,99,23.844267355037474,0.7242688145955806,0.24085118540441894,0.019873515
1.0,0.16871797852394,2.2508227825164795,0.96692586,100,24.640669376513532,0.7187133062348642,0.24640669376513533,0.019873515
-1.0,0.9550936231340971,2.2740907669067383,-0.9927646,101,24.650695753379434,0.7210537054120844,0.24406629458791518,0.021563897
-0.9591837,0.9550806550993916,2.297060012817383,-0.93193156,102,24.660735098280043,0.7233480872717638,0.2417719127282357,0.021563897
-0.9183673,0.955336750461571,2.3202412128448486,-0.90141976,103,24.670518347818472,0.7256004043901115,0.2395195956098881,0.021563897
-0.877551,0.955382563017718,2.3434150218963623,-0.84129035,104,24.680255784800753,0.7278098482230693,0.23731015177693032,0.021563897
-0.8367347,0.9554723560065379,2.365264415740967,-0.82133704,105,24.689903428794214,0.7299780625829119,0.23514193741708775,0.021563897
-0.79591835,0.9552747742648581,2.3857510089874268,-0.8252202,106,24.699748654529355,0.7321035032591566,0.23301649674084296,0.021563897
-0.75510204,0.9552348535470756,2.407947063446045,-0.7733921,107,24.709633800982278,0.7341888429814737,0.23093115701852596,0.021563897
-0.71428573,0.9550524692603864,2.4313008785247803,-0.7163686,108,24.719701331721893,0.7362338765581303,0.22888612344186937,0.021563897
-0.67346936,0.9556379928728772,2.454667091369629,-0.6900036,109,24.729183338849015,0.7382467583591831,0.22687324164081665,0.021563897
-0.63265306,0.955335649558157,2.476261854171753,-0.6278581,110,24.73896768929086,0.7402202937337191,0.22489970626628053,0.021563897
-0.59183675,0.9556338393502958,2.498786687850952,-0.5889635,111,24.748453849940564,0.7421609563068414,0.22295904369315822,0.021563897
-0.5510204,0.9552315943877575,2.522235155105591,-0.5715842,112,24.758342255552805,0.7440633727182782,0.22105662728172146,0.021563897
-0.5102041,0.955495002696145,2.5448570251464844,-0.49680936,113,24.76796725285666,0.7459344490897637,0.21918555091023592,0.021563897
-0.46938777,0.955203939547101,2.5673880577087402,-0.47862077,114,24.77788331330956,0.7477701463744771,0.21734985362552245,0.021563897
-0.42857143,0.9554619161490688,2.5907273292541504,-0.4215939,115,24.78754139716049,0.7495761617638214,0.21554383823617815,0.021563897
-0.3877551,0.9546756422458184,2.613399028778076,-0.40088132,116,24.79798575491467,0.7513442607334938,0.21377573926650578,0.021563897
-0.3469388,0.9545287733983949,2.636168956756592,-0.3341575,117,24.808576981516275,0.7530808804998604,0.2120391195001391,0.021563897
-0.30612245,0.9534499772107096,2.6594064235687256,-0.29434407,118,24.820247004305564,0.7547789236923252,0.21034107630767426,0.021563897
-0.26530612,0.9552255585638593,2.682037830352783,-0.29320538,119,24.830141445741706,0.7564633491954473,0.20865665080455215,0.021563897
-0.2244898,0.9540527666164056,2.706743001937866,-0.20753746,120,24.8412086791253,0.7581099276739552,0.20701007232604418,0.021563897
-0.18367347,0.9550395584930778,2.7291553020477295,-0.17744768,121,24.851289120632224,0.7597374452840308,0.20538255471596878,0.021563897
-0.14285715,0.9539597275361291,2.752178907394409,-0.13211155,122,24.862449393096096,0.7613294312041299,0.20379056879586963,0.021563897
-0.10204082,0.9482877580343299,2.7750189304351807,-0.07579168,123,24.879281635061766,0.7628494176011233,0.20227058239887613,0.021563897
-0.06122449,0.9476373938605133,2.7978668212890625,-0.06233097,124,24.896764241201254,0.7643396432161185,0.2007803567838811,0.021563897
-0.020408163,0.9489613755762537,2.8185014724731445,-0.038098313,125,24.912922865625,0.7658166170749996,0.199303382925,0.021563897
0.020408163,0.9183504805147815,2.8422751426696777,0.010981746,126,24.959692385110216,0.7670272032927756,0.19809279670722393,0.021563897
0.06122449,0.893537877457643,2.8652079105377197,0.05043995,127,25.031274507652572,0.7680233503334439,0.19709664966655568,0.021563897
0.10204082,0.9341342974569656,2.888171911239624,0.07224439,128,25.062260210195607,0.7693210921078464,0.19579890789215318,0.021563897
0.14285715,0.6986518530369857,2.9115796089172363,0.16367868,129,25.32872835715862,0.7687732685491576,0.19634673145084203,0.021563897
0.18367347,0.7092734137202203,2.934072494506836,0.16375183,130,25.5845749434384,0.7683155773581658,0.19680442264183384,0.021563897
0.2244898,0.7094616396713794,2.957331895828247,0.17128922,131,25.84023330376702,0.7678663106582666,0.19725368934173299,0.021563897
0.26530612,0.6354924205127628,2.9792048931121826,0.26748294,132,26.16986088325426,0.7668634781571644,0.1982565218428353,0.021563897
0.30612245,0.610389990205849,3.003112316131592,0.29135084,133,26.52459089304841,0.7656869857665529,0.19943301423344667,0.021563897
0.3469388,0.5907212222957838,3.026848316192627,0.3227831,134,26.898989670752623,0.764381271113786,0.2007387288862136,0.021563897
0.3877551,0.5312415759690873,3.0499091148376465,0.36663917,135,27.332868094783535,0.7626543104090104,0.20246568959098915,0.021563897
0.42857143,0.5342861293542863,3.072662591934204,0.3897811,136,27.76370196542925,0.7609751326071374,0.2041448673928621,0.021563897
0.46938777,0.4824960658400042,3.0941011905670166,0.5039495,137,28.246325899589245,0.7589424386891293,0.2061775613108704,0.021563897
0.5102041,0.4762981296130621,3.1168406009674072,0.51004434,138,28.735147769976184,0.7568942915219113,0.2082257084780883,0.021563897
0.5510204,0.4601816615380969,3.1405975818634033,0.5519513,139,29.240086108438085,0.7547596682846177,0.2103603317153819,0.021563897
0.59183675,0.4250311381076165,3.1618492603302,0.59057623,140,29.780174970330467,0.7524044644976391,0.21271553550236047,0.021563897
0.63265306,0.4188696356590969,3.1836814880371094,0.6027939,141,30.32642533467137,0.7500389692576495,0.21508103074235013,0.021563897
0.67346936,0.429134525776141,3.20544695854187,0.6522009,142,30.86241080889523,0.7477790788105965,0.21734092118940304,0.021563897
0.71428573,0.37081452014333377,3.2269296646118164,0.68742424,143,31.456716288751895,0.7451429630157205,0.21997703698427898,0.021563897
0.75510204,0.29325350575224657,3.2489030361175537,0.7889352,144,32.12858278299965,0.7420048417847241,0.22311515821527536,0.021563897
0.79591835,0.29641838988050195,3.2705888748168945,0.8064665,145,32.79728439311915,0.7389318317715916,0.22618816822840793,0.021563897
0.8367347,0.2802048735660915,3.2935523986816406,0.80730504,146,33.482199519553056,0.7357898663044307,0.22933013369556887,0.021563897
0.877551,0.2291268553535064,3.3167526721954346,0.8692111,147,34.21819266419955,0.7323431791551046,0.2327768208448949,0.021563897
0.9183673,0.20828754177953718,3.3402864933013916,0.9022237,148,34.975025122420014,0.7288022626863508,0.23631773731364875,0.021563897
0.9591837,0.17690063056248992,3.3634963035583496,0.9399719,149,35.76324449185753,0.7250982248868618,0.24002177511313777,0.021563897
1.0,0.1368007478582879,3.38771390914917,0.98779535,150,36.59156374399924,0.7211762417066713,0.24394375829332826,0.021563897
-1.0,0.9550455838611849,3.4109182357788086,-1.0223877,151,36.60163816013805,0.7227250452970985,0.242394954702901,0.02339806
-0.9591837,0.9549794623075354,3.4348039627075195,-0.958942,152,36.611778697830516,0.7242530348826935,0.24086696511730601,0.02339806
-0.9183673,0.9551578104560785,3.4582269191741943,-0.9031673,153,36.621740887374436,0.7257622164223888,0.2393577835776107,0.02339806
-0.877551,0.9554032128550394,3.481551170349121,-0.88450366,154,36.631457674519396,0.7272533917238996,0.23786660827609998,0.02339806
-0.8367347,0.9551912302712611,3.505028247833252,-0.8699132,155,36.641386444248134,0.7287239584242051,0.2363960415757944,0.02339806
-0.79591835,0.955367342273303,3.527271032333374,-0.8034963,156,36.651139101974834,0.7301768006283661,0.23494319937163355,0.02339806
-0.75510204,0.9552084533293063,3.550034523010254,-0.7640671,157,36.66105064864553,0.7316101232570345,0.23350987674296514,0.02339806
-0.71428573,0.9551153812220806,3.5735464096069336,-0.7408758,158,36.67105526742345,0.7330247134973196,0.23209528650268005,0.02339806
-0.67346936,0.9556505074073258,3.595569372177124,-0.6824928,159,36.68052476001612,0.7344248757231687,0.23069512427683095,0.02339806
-0.63265306,0.9555646950033647,3.620021343231201,-0.5799682,160,36.69008006501276,0.7358069995936699,0.22931300040632974,0.02339806
-0.59183675,0.9554227893429347,3.6433167457580566,-0.6174898,161,36.699777275669824,0.7371710728219262,0.22794892717807344,0.02339806
-0.5510204,0.955040689565682,3.6665027141571045,-0.5463795,162,36.709856586104145,0.7385159469993567,0.22660405300064287,0.02339806
-0.5102041,0.9546146452733405,3.688204288482666,-0.51505625,163,36.720361940830806,0.7398417058844732,0.2252782941155264,0.02339806
-0.46938777,0.9553215222052798,3.7119522094726562,-0.45575672,164,36.73016041862552,0.7411556072035025,0.2239643927964971,0.02339806
-0.42857143,0.9552321541598846,3.734421730041504,-0.41158706,165,36.74004826446564,0.7424530408214199,0.22266695917857965,0.02339806
-0.3877551,0.9551026042769309,3.7585716247558594,-0.39344534,166,36.75006566018871,0.7437340622880194,0.22138593771198017,0.02339806
-0.3469388,0.9543080704998623,3.782111883163452,-0.32993704,167,36.760877589688846,0.7449949844928808,0.22012501550711883,0.02339806
-0.30612245,0.9535682879188603,3.803730010986328,-0.24573511,168,36.77242930176999,0.7462364922513688,0.21888350774863088,0.02339806
-0.26530612,0.9551032242018802,3.8278732299804688,-0.2594373,169,36.78244607756811,0.7474723900735611,0.21764760992643853,0.02339806
-0.2244898,0.9522773926432363,3.8490235805511475,-0.21435727,170,36.79528868492488,0.7486771253827945,0.21644287461720516,0.02339806
-0.18367347,0.9531914102870682,3.8715481758117676,-0.15332691,171,36.80721727463781,0.749873115352995,0.21524688464700473,0.02339806
-0.14285715,0.954637184336227,3.894909143447876,-0.13270669,172,36.81770009030158,0.7510636041261534,0.2140563958738464,0.02339806
-0.10204082,0.9523406034992633,3.9189016819000244,-0.08103762,173,36.83047948680232,0.7522270549895818,0.21289294501041803,0.02339806
-0.06122449,0.9468370323337477,3.943840265274048,-0.08513966,174,36.84876245446857,0.7533455031352378,0.2117744968647619,0.02339806
-0.020408163,0.9343614163707998,3.9678847789764404,-0.021918258,175,36.87952103809777,0.7543798797822981,0.21074012021770155,0.02339806
0.020408163,0.8811939965121632,3.9897215366363525,0.017378155,176,36.96344704158561,0.7551004145364452,0.2100195854635546,0.02339806
0.06122449,0.8878036566748003,4.0129194259643555,0.04598788,177,37.04076338491081,0.7558501503677353,0.20926984963226447,0.02339806
0.10204082,0.7922445350634257,4.034886598587036,0.104213916,178,37.213638849847385,0.7560546132031043,0.20906538679689543,0.02339806
0.14285715,0.6688862712373408,4.067075252532959,0.16533484,179,37.50987257861004,0.755567639225642,0.2095523607743578,0.02339806
0.18367347,0.6594329755101505,4.099392890930176,0.18401948,180,37.81555960309989,0.7550335577605559,0.21008644223944384,0.02339806
0.2244898,0.6727168256738504,4.131100177764893,0.22734375,181,38.10796277742604,0.7545787691854913,0.2105412308145085,0.02339806
0.26530612,0.6149702244465489,4.162820339202881,0.24622078,182,38.45811255297949,0.7538116892693433,0.21130831073065656,0.02339806
0.30612245,0.6190539748174586,4.194348573684692,0.25188276,183,38.80417857816204,0.7530753083160543,0.21204469168394557,0.02339806
0.3469388,0.5628202454312075,4.226585149765015,0.3459696,184,39.20647833273083,0.7520413134090714,0.21307868659092843,0.02339806
0.3877551,0.5650564827929427,4.258873224258423,0.38417307,185,39.60654184993789,0.7510305845949302,0.21408941540506968,0.02339806
0.42857143,0.48158119393687315,4.290407419204712,0.49842703,186,40.09008065600102,0.7495819319569837,0.21553806804301623,0.02339806
0.46938777,0.493093213967444,4.322503328323364,0.48015472,187,40.56210744203358,0.7482103345345797,0.2169096654654202,0.02339806
0.5102041,0.5025711332593077,4.354711294174194,0.4721222,188,41.02465630877427,0.7469037430384347,0.21821625696156527,0.02339806
0.5510204,0.45163828194213645,4.386735677719116,0.5375676,189,41.53813802683213,0.745341491921523,0.21977850807847688,0.02339806
0.59183675,0.42256525625260083,4.419042348861694,0.602586,190,42.08069277057953,0.7436426696285287,0.22147733037147121,0.02339806
0.63265306,0.3854534709377305,4.451722145080566,0.65614706,191,42.660359299641804,0.7417673335097287,0.22335266649027122,0.02339806
0.67346936,0.3795764523108926,4.483637094497681,0.67643905,192,43.24590284733091,0.7398809226701514,0.2252390773298485,0.02339806
0.71428573,0.3564453906430281,4.515463590621948,0.69411534,193,43.854577456687885,0.7378942100689746,0.2272257899310253,0.02339806
0.75510204,0.314843236259224,4.547558307647705,0.7449246,194,44.50485422042866,0.7357135349462439,0.22940646505375598,0.02339806
0.79591835,0.29539587566317316,4.5764923095703125,0.7823667,195,45.174578344765486,0.7334554956678692,0.2316645043321307,0.02339806
0.8367347,0.25168544952863536,4.59459114074707,0.83962774,196,45.88801289523685,0.7309974852283831,0.23412251477161658,0.02339806
0.877551,0.23239769004735739,4.6132001876831055,0.86876714,197,46.62073520518949,0.7284665218010683,0.23665347819893143,0.02339806
0.9183673,0.16779193828078565,4.63166069984436,0.95623934,198,47.4180632669087,0.7256348319853092,0.2394851680146904,0.02339806
0.9591837,0.13726028402864107,4.6501240730285645,0.9809661,199,48.24592298288006,0.7226781759654264,0.24244182403457318,0.02339806
1.0,0.13423256525888927,4.668999671936035,1.0214547,200,49.07681041762117,0.7197359479118937,0.24538405208810585,0.02339806
-1.0,0.9548533295258698,4.69099235534668,-1.040254,201,49.0870770880953,0.7209056861288786,0.24421431387112089,0.025388237
-0.9591837,0.9552914838129117,4.714582920074463,-0.93412995,202,49.096905604282384,0.7220660118599878,0.2430539881400118,0.025388237
-0.9183673,0.9552641185003922,4.738659143447876,-0.8918595,203,49.106761485781995,0.7232147710059995,0.24190522899399997,0.025388237
-0.877551,0.9552954742895068,4.761377334594727,-0.8560199,204,49.11658601149249,0.7243524215122912,0.24076757848770827,0.025388237
-0.8367347,0.9551629825166286,4.7850329875946045,-0.8736749,205,49.12654302897586,0.7254783266879222,0.23964167331207736,0.025388237
-0.79591835,0.9548035344347726,4.807693958282471,-0.8084903,206,49.136859494541085,0.7265915558517418,0.2385284441482577,0.025388237
-0.75510204,0.9551372470637737,4.832517385482788,-0.79546696,207,49.14684224747731,0.7276956413165342,0.23742435868346526,0.025388237
-0.71428573,0.9552446691855486,4.856147050857544,-0.7099162,208,49.15671757829176,0.728789627027443,0.23633037297255655,0.025388237
-0.67346936,0.9554475361054929,4.879596948623657,-0.7010518,209,49.16639004218627,0.7298741146306872,0.23524588536931232,0.025388237
-0.63265306,0.9555609745669669,4.903731346130371,-0.6311866,210,49.17594906761931,0.7309488139637171,0.23417118603628242,0.025388237
-0.59183675,0.9549125658415707,4.926512956619263,-0.5996869,211,49.18615650177774,0.7320102535460766,0.23310974645392293,0.025388237
-0.5510204,0.9551139497642726,4.951160430908203,-0.5769038,212,49.19616255201347,0.733062629471634,0.23205737052836542,0.025388237
-0.5102041,0.9551628290325144,4.975762367248535,-0.50895363,213,49.20611972298096,0.7341053534132345,0.23101464658676507,0.025388237
-0.46938777,0.9553191829908466,5.007747173309326,-0.4670466,214,49.21592053999011,0.735139062897242,0.22998093710275752,0.025388237
