Iteration,LQGsigma_higher,TimeElapsed,Regret,ReturnLastEpisode,Regret/t,ReturnMean,LQGmu1_higher,LQGmu1_actor
77,0.019873515,1.5964322090148926,11.256214920832072,0.9233193489301648,0.14618460936145547,0.8189353906385443,0.06122449,0.065361805
78,0.019873515,1.6187431812286377,11.305366689387727,0.9159682314443446,0.14494059858189393,0.8201794014181059,0.10204082,0.0866441
79,0.019873515,1.6416842937469482,11.397295480971382,0.8731912084163459,0.14426956305027067,0.8208504369497291,0.14285715,0.14677596
80,0.019873515,1.6641855239868164,11.623802251890147,0.738613229081234,0.14529752814862684,0.819822471851373,0.18367347,0.19297874
81,0.019873515,1.6862373352050781,11.748579748999841,0.8403425028903069,0.14504419443209682,0.820075805567903,0.2244898,0.18271017
82,0.019873515,1.7133665084838867,12.01636221383384,0.6973375351660014,0.14654100260772976,0.8185789973922701,0.26530612,0.2572792
83,0.019873515,1.7432231903076172,12.38448675108053,0.5969954627533108,0.1492106837479582,0.8159093162520417,0.30612245,0.33330473
84,0.019873515,1.773129940032959,12.675013807117406,0.6745929439631239,0.15089302151330244,0.8142269784866973,0.3469388,0.31455514
85,0.019873515,1.8037457466125488,13.090077668449739,0.5500561386676658,0.15400091374646752,0.8111190862535324,0.3877551,0.4030723
86,0.019873515,1.8338172435760498,13.485737330993423,0.5694603374563167,0.15681089919759794,0.808309100802402,0.42857143,0.41938025
87,0.019873515,1.869718074798584,13.893311820679173,0.5575455103142504,0.1596932393181514,0.8054267606818486,0.46938777,0.45842996
88,0.019873515,1.9006023406982422,14.313189805794604,0.5452420148845689,0.16264988415675685,0.8024701158432431,0.5102041,0.49483684
89,0.019873515,1.9311943054199219,14.760266808995599,0.5180429967990053,0.1658456944830966,0.7992743055169034,0.5510204,0.5298078
90,0.019873515,1.9619555473327637,15.258732142596852,0.4666546663987471,0.16954146825107613,0.795578531748924,0.59183675,0.57453585
91,0.019873515,1.9924063682556152,15.812564491323856,0.4112876512729957,0.1737644449596028,0.7913555550403973,0.63265306,0.663841
92,0.019873515,2.0229578018188477,16.369062810814523,0.40862168050933223,0.17792459576972308,0.787195404230277,0.67346936,0.68387365
93,0.019873515,2.0537264347076416,16.951315501496225,0.3828673093182965,0.1822722096935078,0.7828477903064923,0.71428573,0.7188306
94,0.019873515,2.0838425159454346,17.568540474026353,0.3478950274698714,0.1868993667449612,0.7782206332550389,0.75510204,0.7895757
95,0.019873515,2.1143786907196045,18.214869819768953,0.31879065425739883,0.19173547178704162,0.7733845282129584,0.79591835,0.8055413
96,0.019873515,2.1444618701934814,18.8700731982092,0.3099166215597532,0.19656326248134584,0.7685567375186543,0.8367347,0.8229771
97,0.019873515,2.172109842300415,19.569844715069543,0.2653484831396575,0.2017509764440159,0.7633690235559842,0.877551,0.8986908
98,0.019873515,2.1941335201263428,20.318582680525413,0.21638203454413044,0.20733247633189197,0.7577875236681081,0.9183673,0.926594
99,0.019873515,2.2162818908691406,21.09101654100263,0.1926861395227822,0.2130405711212387,0.7520794288787613,0.9591837,0.9451123
100,0.019873515,2.2384936809539795,21.890152908249124,0.16598363275350717,0.21890152908249125,0.7462184709175088,1.0,1.0137714
101,0.021563897,2.260272264480591,21.899378154114874,0.955894754134249,0.2168255262783651,0.7482944737216349,-1.0,-1.0259213
102,0.021563897,2.2830703258514404,21.908369392251803,0.9561287618630726,0.21478793521815492,0.7503320647818451,-0.9591837,-0.9897508
103,0.021563897,2.304535388946533,21.91723921758421,0.9562501746675918,0.21278873026780787,0.7523312697321921,-0.9183673,-0.88377583
104,0.021563897,2.327467441558838,21.926304202445127,0.956055015139084,0.21082984810043393,0.754290151899566,-0.877551,-0.8747106
105,0.021563897,2.3504416942596436,21.935416823180915,0.9560073792642118,0.20890873164934204,0.7562112683506579,-0.8367347,-0.86363703
106,0.021563897,2.3715248107910156,21.944734044607866,0.9558027785730485,0.2070257928736591,0.7580942071263408,-0.79591835,-0.8251506
107,0.021563897,2.394522190093994,21.95351693168017,0.9563371129276973,0.20517305543626327,0.7599469445637367,-0.75510204,-0.7701268
108,0.021563897,2.4200756549835205,21.96272778212,0.9559091495601673,0.2033585905751852,0.7617614094248147,-0.71428573,-0.7419421
109,0.021563897,2.4452648162841797,21.971595553268525,0.9562522288514754,0.2015742711309039,0.763545728869096,-0.67346936,-0.67796034
110,0.021563897,2.4696273803710938,21.980433067580126,0.9562824856883992,0.19982211879618297,0.7652978812038169,-0.63265306,-0.64847535
111,0.021563897,2.4939301013946533,21.989257456779264,0.9562956108008613,0.1981014185295429,0.7670185814704571,-0.59183675,-0.6058357
112,0.021563897,2.518510103225708,21.99793914340214,0.9564383133771233,0.19641017092323337,0.7687098290767665,-0.5510204,-0.5497478
113,0.021563897,2.543987512588501,22.007093147015105,0.9559659963870353,0.1947530366992487,0.7703669633007513,-0.5102041,-0.5163061
114,0.021563897,2.5681283473968506,22.01587857772857,0.9563345692865333,0.19312174190989975,0.7719982580901003,-0.46938777,-0.46096373
115,0.021563897,2.5913405418395996,22.024766290838357,0.9562322868902152,0.1915197068768553,0.7736002931231447,-0.42857143,-0.47420755
116,0.021563897,2.6153547763824463,22.03354089346187,0.9563453973764902,0.18994431804708506,0.775175681952915,-0.3877551,-0.41345832
117,0.021563897,2.639373302459717,22.042556470465325,0.9561044229965452,0.18839791855098567,0.7767220814490143,-0.3469388,-0.33772168
118,0.021563897,2.663965940475464,22.05183761682237,0.955838853642954,0.18687997980357943,0.7782400201964207,-0.30612245,-0.29374608
119,0.021563897,2.687804937362671,22.060693294423313,0.9562643223990596,0.18538397726406144,0.7797360227359387,-0.26530612,-0.27814588
120,0.021563897,2.711642265319824,22.070272761595582,0.9555405328277299,0.18391893967996317,0.7812010603200369,-0.2244898,-0.15750498
121,0.021563897,2.735363721847534,22.080767954995903,0.9546248065996807,0.18248568557847852,0.7826343144215216,-0.18367347,-0.16742991
122,0.021563897,2.7582521438598633,22.090077283452672,0.9558106715432314,0.18106620724141534,0.7840537927585848,-0.14285715,-0.12512334
123,0.021563897,2.7813494205474854,22.102184275824452,0.953013007628218,0.1796925550880037,0.7854274449119965,-0.10204082,-0.08115849
124,0.021563897,2.804333209991455,22.1137391434286,0.9535651323958528,0.17833660599539194,0.7867833940046082,-0.06122449,-0.08273788
125,0.021563897,2.8270604610443115,22.1301743740943,0.9486847693343,0.1770413949927544,0.7880786050072458,-0.020408163,-0.048281193
126,0.021563897,2.8505754470825195,22.141755025928198,0.9535393481661013,0.17572821449149365,0.7893917855085065,0.020408163,0.004638644
127,0.021563897,2.874659776687622,22.196153543402893,0.910721482525304,0.17477286254647947,0.7903471374535207,0.06122449,0.07376464
128,0.021563897,2.897348165512085,22.289120697804368,0.8721528455985254,0.17413375545159662,0.7909862445484035,0.10204082,0.07942107
129,0.021563897,2.920668363571167,22.350142989015875,0.9040977087884928,0.1732569223954719,0.7918630776045282,0.14285715,0.11030054
130,0.021563897,2.9426443576812744,22.524383894702453,0.7908790943134242,0.17326449149771117,0.791855508502289,0.18367347,0.18324398
131,0.021563897,2.965803384780884,22.727280900390884,0.7622229943115673,0.17349069389611363,0.7916293061038866,0.2244898,0.24007489
132,0.021563897,2.98879075050354,23.06341803035537,0.6289828700355172,0.17472286386632854,0.7903971361336717,0.26530612,0.24165487
133,0.021563897,3.012066602706909,23.392792548059305,0.635745482296065,0.175885658256085,0.7892343417439152,0.30612245,0.3058196
134,0.021563897,3.0352766513824463,23.746577707087166,0.6113348409721381,0.17721326647079974,0.7879067335292004,0.3469388,0.31081712
135,0.021563897,3.0578784942626953,24.102988291662758,0.6087094154244067,0.17854065401231672,0.7865793459876833,0.3877551,0.3994344
136,0.021563897,3.079763650894165,24.41300048051004,0.65510781115272,0.17950735647433852,0.7856126435256615,0.42857143,0.4142359
137,0.021563897,3.1021463871002197,24.84380959530273,0.5343108852073081,0.1813416758781221,0.7837783241218779,0.46938777,0.4729853
138,0.021563897,3.1240217685699463,25.28911247899184,0.5198171163108907,0.18325443825356405,0.781865561746436,0.5102041,0.51655227
139,0.021563897,3.14634108543396,25.76050453557719,0.49372794341465026,0.18532737075954814,0.7797926292404519,0.5510204,0.5626413
140,0.021563897,3.170236349105835,26.283936631573184,0.44168790400400604,0.18774240451123703,0.7773775954887631,0.59183675,0.6211604
141,0.021563897,3.1942903995513916,26.801633878480672,0.44742275309251284,0.19008250977645866,0.7750374902235414,0.63265306,0.6484108
142,0.021563897,3.2170958518981934,27.34169972601133,0.42505415246934236,0.1925471811690939,0.7725728188309062,0.67346936,0.6510512
143,0.021563897,3.24137806892395,27.934293095628103,0.372526630383229,0.19534470696243428,0.7697752930375659,0.71428573,0.7518612
144,0.021563897,3.2665607929229736,28.564358237407024,0.33505485822108,0.19836359887088212,0.766756401129118,0.75510204,0.7636769
145,0.021563897,3.2893917560577393,29.1890102179606,0.3404680194464242,0.20130351874455588,0.7638164812554443,0.79591835,0.814505
146,0.021563897,3.313894748687744,29.850059386913127,0.30407083104747307,0.2044524615541995,0.7606675384458006,0.8367347,0.835461
147,0.021563897,3.3373165130615234,30.532586093814984,0.2825932930981425,0.20770466730486384,0.7574153326951363,0.877551,0.8685505
148,0.021563897,3.361928701400757,31.25140223268049,0.24630386113449537,0.2111581231937871,0.7539618768062131,0.9183673,0.9105992
149,0.021563897,3.383967638015747,31.999322996826525,0.217199235853967,0.21476055702568136,0.7503594429743188,0.9591837,0.93270063
150,0.021563897,3.40769624710083,32.796264837711,0.16817815911552467,0.21864176558474,0.7464782344152602,1.0,1.0077825
151,0.02339806,3.4309165477752686,32.80517854251826,0.9562062951927395,0.21725283802992226,0.747867161970078,-1.0,-1.0037513
152,0.02339806,3.453535795211792,32.81424337469272,0.9560551678255388,0.21588318009666266,0.7492368199033376,-0.9591837,-0.9911516
153,0.02339806,3.4753687381744385,32.823384864195376,0.9559785104973443,0.21453192721696324,0.750588072783037,-0.9183673,-0.9337322
154,0.02339806,3.499048948287964,32.832524151970176,0.9559807122252016,0.21319820877902712,0.751921791220973,-0.877551,-0.89316237
155,0.02339806,3.5220844745635986,32.84177916398344,0.9558649879867375,0.21188244621924798,0.7532375537807522,-0.8367347,-0.84825134
156,0.02339806,3.546315908432007,32.85114134734901,0.9557578166344307,0.21058423940608337,0.7545357605939168,-0.79591835,-0.82848036
157,0.02339806,3.569432258605957,32.860218534501854,0.9560428128471553,0.2093007549968271,0.7558192450031731,-0.75510204,-0.7181263
158,0.02339806,3.5930800437927246,32.86900555531844,0.956332979183416,0.20803168072986353,0.7570883192701366,-0.71428573,-0.6819755
159,0.02339806,3.617000102996826,32.87791653388885,0.9562090214295886,0.2067793492697412,0.758340650730259,-0.67346936,-0.62346673
160,0.02339806,3.6384778022766113,32.88706651757272,0.9559700163161295,0.2055441657348295,0.7595758342651707,-0.63265306,-0.67377025
161,0.02339806,3.660417318344116,32.89615034021082,0.9560361773618937,0.20432391515658896,0.7607960848434112,-0.59183675,-0.59293896
162,0.02339806,3.68345308303833,32.90525233456699,0.9560180056438359,0.20311884157140117,0.7620011584285991,-0.5510204,-0.56482756
163,0.02339806,3.7080202102661133,32.914093552203894,0.9562787823630906,0.20192695430799934,0.7631930456920009,-0.5102041,-0.50326866
164,0.02339806,3.730713129043579,32.92332617002966,0.9558873821742319,0.20075198884164427,0.7643680111583558,-0.46938777,-0.48977667
165,0.02339806,3.753053903579712,32.9322408288147,0.9562053412149608,0.19958933835645273,0.7655306616435473,-0.42857143,-0.4481797
166,0.02339806,3.7743332386016846,32.94137432236312,0.9559865064515833,0.19844201399013925,0.7666779860098608,-0.3877551,-0.38032922
167,0.02339806,3.7965590953826904,32.9505026098401,0.9559917125230145,0.19730839886131796,0.767811601138682,-0.3469388,-0.36770666
168,0.02339806,3.82529878616333,32.96002601455661,0.9555965952834885,0.19619063103902745,0.7689293689609725,-0.30612245,-0.30410913
169,0.02339806,3.853750228881836,32.96986070621036,0.9552853083462489,0.19508793317284237,0.7700320668271575,-0.26530612,-0.25312504
170,0.02339806,3.875432014465332,32.97961221328914,0.9553684929212278,0.1939977189017008,0.7711222810982991,-0.2244898,-0.23721473
171,0.02339806,3.8967013359069824,32.988736764248635,0.9559954490405027,0.19291658926461192,0.772203410735388,-0.18367347,-0.2095104
172,0.02339806,3.91971492767334,32.998646204018534,0.9552105602301033,0.1918525942094101,0.77326740579059,-0.14285715,-0.12463465
173,0.02339806,3.94355845451355,33.01016415628745,0.9536020477310821,0.1908101974351876,0.7743098025648125,-0.10204082,-0.1327468
174,0.02339806,3.9675166606903076,33.02135702445896,0.9539271318284909,0.18977791393367216,0.7753420860663279,-0.06122449,-0.027333967
175,0.02339806,3.9911859035491943,33.03137500653745,0.9551020179215077,0.18875071432307117,0.776369285676929,-0.020408163,-0.029574364
176,0.02339806,4.014683246612549,33.077921171447194,0.9185738350902586,0.18794273392867725,0.7771772660713229,0.020408163,0.0407904
177,0.02339806,4.03833532333374,33.167936094951905,0.8751050764952863,0.1873894694630051,0.777730530536995,0.06122449,0.08469923
178,0.02339806,4.062007427215576,33.18985125826317,0.943204836688736,0.18645983852956835,0.7786601614704318,0.10204082,0.0663438
179,0.02339806,4.085681438446045,33.37255562114156,0.7824156371216134,0.18643885821866793,0.7786811417813322,0.14285715,0.15642078
180,0.02339806,4.109396934509277,33.53910402553945,0.798571595602107,0.18632835569744138,0.7787916443025588,0.18367347,0.19254525
181,0.02339806,4.133009195327759,33.803774186689665,0.7004498388497834,0.1867611833518766,0.7783588166481236,0.2244898,0.25045907
182,0.02339806,4.151750087738037,34.12914830321781,0.6397458834718563,0.18752279287482312,0.777597207125177,0.26530612,0.24318166
183,0.02339806,4.1651201248168945,34.47737762365784,0.6168906795599756,0.18840097062108108,0.7767190293789191,0.30612245,0.34994692
184,0.02339806,4.185156583786011,34.786811336401676,0.6556862872561575,0.1890587572630526,0.7760612427369474,0.3469388,0.330744
185,0.02339806,4.206696271896362,35.194516822025015,0.5574145143766637,0.19024063147040549,0.7748793685295946,0.3877551,0.4020571
186,0.02339806,4.229661703109741,35.62172298182464,0.537913840200375,0.19151463968722923,0.7736053603127708,0.42857143,0.42805228
187,0.02339806,4.252027988433838,36.036184553059734,0.5506584287649073,0.19270686926769912,0.772413130732301,0.46938777,0.48727626
188,0.02339806,4.274750709533691,36.489300531241184,0.5120040218185457,0.19409202410234672,0.7710279758976534,0.5102041,0.5164272
189,0.02339806,4.298871040344238,36.966585946859766,0.48783458438141936,0.19559040183523685,0.7695295981647633,0.5510204,0.52484083
190,0.02339806,4.321422815322876,37.48261806564809,0.44908788121167886,0.19727693718762151,0.7678430628123787,0.59183675,0.60016453
191,0.02339806,4.350692272186279,37.99074317120237,0.456994894445721,0.1989044145089129,0.7662155854910873,0.63265306,0.6401773
192,0.02339806,4.3805906772613525,38.557693901029914,0.3981692701724544,0.20082132240119746,0.7642986775988027,0.67346936,0.691171
193,0.02339806,4.412145376205444,39.12160325357408,0.4012106474558377,0.2027026075314719,0.7624173924685282,0.71428573,0.68495053
194,0.02339806,4.444053649902344,39.743287129944875,0.343436123629202,0.2048623047935303,0.7602576952064698,0.75510204,0.75618404
195,0.02339806,4.476057052612305,40.37221731654756,0.3361898133973158,0.2070370118797311,0.758082988120269,0.79591835,0.77095276
196,0.02339806,4.507646799087524,41.0452016590047,0.2921356575428664,0.2094142941785954,0.7557057058214047,0.8367347,0.85771394
197,0.02339806,4.539258003234863,41.74417703805319,0.2661446209515084,0.21189937582768115,0.7532206241723189,0.877551,0.8797803
198,0.02339806,4.5713958740234375,42.492793566168324,0.2165034718848637,0.21461006851600165,0.7505099314839985,0.9183673,0.94483846
199,0.02339806,4.602551460266113,43.27320989717214,0.18470366899618795,0.21745331606619164,0.7476666839338084,0.9591837,0.986417
200,0.02339806,4.634330749511719,44.082569758523164,0.1557601386489721,0.22041284879261583,0.7447071512073842,1.0,1.003763
201,0.025388237,4.666537761688232,44.09187007820858,0.9558196803145854,0.21936253770253025,0.7457574622974698,-1.0,-0.9706846
202,0.025388237,4.698774814605713,44.10098407380976,0.9560060043988139,0.2183217033356919,0.7467982966643081,-0.9591837,-0.9318788
203,0.025388237,4.7303853034973145,44.109874072757215,0.9562300010525449,0.21729002006284343,0.7478299799371565,-0.9183673,-0.91153437
204,0.025388237,4.761744260787964,44.1188662326446,0.9561278401126188,0.21626895212080685,0.7488510478791932,-0.877551,-0.9138652
205,0.025388237,4.794015169143677,44.12832988086862,0.9556563517759765,0.21526014576033473,0.7498598542396653,-0.8367347,-0.87832296
206,0.025388237,4.82550835609436,44.13750704925059,0.9559428316180357,0.21425974295752712,0.750860257042473,-0.79591835,-0.78980255
207,0.025388237,4.856723785400391,44.14638439535762,0.9562426538929635,0.21326755746549575,0.7518524425345043,-0.75510204,-0.77071726
208,0.025388237,4.884071111679077,44.15528535709068,0.9562190382669371,0.21228502575524366,0.7528349742447564,-0.71428573,-0.7152846
209,0.025388237,4.9144673347473145,44.164160480617646,0.9562448764730356,0.21131177263453418,0.7538082273654658,-0.67346936,-0.65801746
210,0.025388237,4.9365010261535645,44.17303269929336,0.9562477813242876,0.2103477747585398,0.7547722252414603,-0.63265306,-0.6510355
211,0.025388237,4.958254098892212,44.18212553674322,0.9560271625501402,0.2093939598897783,0.7557260401102217,-0.59183675,-0.597367
212,0.025388237,4.978919267654419,44.19098367866056,0.956261858082662,0.20844803622009697,0.756671963779903,-0.5510204,-0.52288824
213,0.025388237,5.000063419342041,44.20035957423736,0.9557441044231999,0.2075134252311613,0.7576065747688386,-0.5102041,-0.49207515
214,0.025388237,5.021212339401245,44.20925655407292,0.9562230201644395,0.20658531100034075,0.7585346889996591,-0.46938777,-0.44224876
215,0.025388237,5.04223895072937,44.218387789234725,0.9559887648381971,0.20566691994992894,0.759453080050071,-0.42857143,-0.4258458
