MaxIWNorm,MinIWNorm,Weights,StdIWNorm,InitialReturnMin,PlainReturnMin,EpLenMean,PlainReturnStd,UncReturnMax,ESSRenyi,IterType,UncReturnStd,UndEpRewMean,TimeElapsed,Iteration,InitialReturnMax,TimestepsSoFar,Bound,PlainReturnMean,EpRewMean,ESSClassic,MeanIW,InitialReturnMean,UncReturnMean,MaxIW,BatchSize,InitialBound,MeanIWNorm,NumTrajectories,EpThisIter,InitialReturnStd,StdIW,ReturnMeanIw,D2,PlainReturnMax,UncReturnMin,MinIW
0.29609928,0.13125883,[0.00587336 0.0142819 ],0.06342311,-1.1305526035455362,-1.1305526035455362,999.0,0.40768653676619965,-0.013362357324493444,4.536153518957509,1,0.40768653676619965,-0.40323233152320637,2.9127655029296875,,-0.013362357324493444,4995,-1.1243737,-0.40323233152320637,-0.40323233152320637,4.543132103437564,1.0153861,-0.40323233152320637,-0.40323233152320637,1.5032754,5,-1.1755469,0.2,5,5,0.40768653676619965,0.32199472,-0.31353343,0.09735845,-0.013362357324493444,-1.1305526035455362,0.66639197
0.30034265,0.1335424,[-0.02917787 -0.2958755 ],0.055876482,-2.1424339155058134,-2.1424339155058134,999.0,0.7539618119200868,-9.505144718938846e-05,4.767837142305986,1,0.7539618119200868,-0.7664611944710062,4.764371633529663,1,-9.505144718938846e-05,9990,-2.171167,-0.7664611944710062,-0.7664611944710062,4.6379850956500315,0.9952723,-0.7664611944710062,-0.7664611944710062,1.4946135,5,-2.230022,0.2,10,5,0.7539618119200868,0.27806154,-0.6723964,0.047545172,-9.505144718938846e-05,-2.1424339155058134,0.66455525
0.2,0.2,[ 0.00153913 -0.18352254],,-0.5919505096991451,-0.5919505096991451,999.0,0.22138932335905595,-0.05589908760403205,5.0,1,0.22138932335905595,-0.23740845582034406,6.357804298400879,2,-0.05589908760403205,14985,-0.64178765,-0.23740845582034406,-0.23740845582034406,4.999999853177944,1.0,-0.23740845582034406,-0.23740845582034406,1.0,5,-0.64178765,0.2,15,5,0.22138932335905595,,-0.23740846,,-0.05589908760403205,-0.5919505096991451,1.0
