UncReturnMin,PlainReturnMean,StdIWNorm,EpRewMean,TimestepsSoFar,StdIW,UncReturnMax,InitialBound,ESSRenyi,InitialReturnMean,TimeElapsed,MinIWNorm,MaxIWNorm,NumTrajectories,MinIW,EpLenMean,UncReturnMean,PlainReturnMax,Bound,IterType,BatchSize,InitialReturnStd,D2,ReturnMean,ESSClassic,MeanIWNorm,UndEpRewMean,PlainReturnStd,InitialReturnMax,UncReturnStd,EpThisIter,ReturnMeanIw,Weights,MeanIW,InitialReturnMin,MaxIW,PlainReturnMin,Iteration
-1.1522802096782396,-0.4080774506687851,0.06896343,-0.4080774506687851,4995,0.3508678,-0.012924661735615217,-1.1952347,4.455679506677086,-0.4080774506687851,3.251927137374878,0.12592256,0.30556616,5,0.6406609,999.0,-0.4080774506687851,-0.012924661735615217,-1.1415358,1,5,0.4178475346063586,0.115258306,-0.4080774506687851,4.468679408708346,0.2,-0.4080774506687851,0.4178475346063586,-0.012924661735615217,0.4178475346063586,5,-0.30768263,[0.00587336 0.0142819 ],1.0175474,-1.1522802096782396,1.5546403,-1.1522802096782396,
-2.1732101216630255,-0.9005020215461345,0.028702859,-0.9005020215461345,9990,0.13546228,-7.882640091096258e-05,-2.385087,4.889130620781332,-0.9005020215461345,6.029947996139526,0.16131416,0.24449381,10,0.7613173,999.0,-0.9005020215461345,-7.882640091096258e-05,-2.3617723,1,5,0.7955060768427683,0.022423388,-0.9005020215461345,4.899096752036214,0.2,-0.9005020215461345,0.7955060768427683,-7.882640091096258e-05,0.7955060768427683,5,-0.86044884,[-0.03209005 -0.32514274],0.943894,-2.1732101216630255,1.1538812,-2.1732101216630255,1
-1.0512022786920667,-0.33164487347761845,0.08468034,-0.33164487347761845,14985,0.45282042,-0.037989462016844014,-1.0497527,4.652077239293206,-0.33164487347761845,7.9143967628479,0.09568083,0.32457408,15,0.51164454,999.0,-0.33164487347761845,-0.037989462016844014,-0.997201,1,5,0.37663818794946635,0.072124034,-0.33164487347761845,4.239914529198903,0.2,-0.33164487347761845,0.37663818794946635,-0.037989462016844014,0.37663818794946635,5,-0.2527241,[-0.00968801 -0.34149808],1.0694817,-1.0512022786920667,1.7356303,-1.0512022786920667,2
-0.5259428879589759,-0.19216774668712577,,-0.19216774668712577,19980,,-0.0003025352807730582,-0.5514551,5.0,-0.19216774668712577,9.387385606765747,0.2,0.2,20,1.0,999.0,-0.19216774668712577,-0.0003025352807730582,-0.5514551,1,5,0.212589357574702,,-0.19216774668712577,4.999999853177944,0.2,-0.19216774668712577,0.212589357574702,-0.0003025352807730582,0.212589357574702,5,-0.19216773,[ 0.00807605 -0.70305425],1.0,-0.5259428879589759,1.0,-0.5259428879589759,3
-0.769402874888405,-0.45163738520967855,0.08156842,-0.45163738520967855,24975,0.3362025,-0.07192929920984241,-0.97723955,4.556051777502644,-0.45163738520967855,10.91716718673706,0.075589925,0.32478005,25,0.3115608,999.0,-0.45163738520967855,-0.07192929920984241,-0.9353346,1,5,0.25384173581017044,0.09298149,-0.45163738520967855,4.286932265858253,0.2,-0.45163738520967855,0.25384173581017044,-0.07192929920984241,0.25384173581017044,5,-0.38471985,[ 0.00807605 -0.70305425],0.8243448,-0.769402874888405,1.3386538,-0.769402874888405,4
-1.5703678583510825,-0.6139887319266876,0.038475342,-0.6139887319266876,29970,0.1827204,-0.018088778575782078,-1.6867541,4.741005994778941,-0.6139887319266876,12.464962244033813,0.13041617,0.23562978,30,0.61934984,999.0,-0.6139887319266876,-0.018088778575782078,-1.6435436,1,5,0.5544986009948144,0.053188555,-0.6139887319266876,4.821560277816742,0.2,-0.6139887319266876,0.5544986009948144,-0.018088778575782078,0.5544986009948144,5,-0.54186606,[-0.0099779  -0.28279975],0.94980526,-1.5703678583510825,1.119012,-1.5703678583510825,5
-0.9582489957925175,-0.4006160443359502,1.3328004e-08,-0.4006160443359502,34965,5.3312014e-08,-0.025408679543256145,-1.0552247,5.0,-0.4006160443359502,13.970213413238525,0.19999997,0.2,35,0.9999999,999.0,-0.4006160443359502,-0.025408679543256145,-1.0552247,1,5,0.3438632075456355,7.7098825e-17,-0.4006160443359502,4.999999853177944,0.2,-0.4006160443359502,0.3438632075456355,-0.025408679543256145,0.3438632075456355,5,-0.40061602,[ 0.01341326 -0.02792799],1.0,-0.9582489957925175,1.0,-0.9582489957925175,6
-0.730195704205944,-0.303154944474047,,-0.303154944474047,39960,,-0.055883242763722765,-0.8019736,5.0,-0.303154944474047,15.45642352104187,0.2,0.2,40,1.0,999.0,-0.303154944474047,-0.055883242763722765,-0.8019736,1,5,0.24166573146120215,,-0.303154944474047,4.999999853177944,0.2,-0.303154944474047,0.24166573146120215,-0.055883242763722765,0.24166573146120215,5,-0.30315495,[ 0.01341326 -0.02792799],1.0,-0.730195704205944,1.0,-0.730195704205944,7
-0.4412639148281645,-0.21035551367996877,,-0.21035551367996877,44955,,-0.024404080906874896,-0.5117961,5.0,-0.21035551367996877,17.032148838043213,0.2,0.2,45,1.0,999.0,-0.21035551367996877,-0.024404080906874896,-0.5117961,1,5,0.18227657449713797,,-0.21035551367996877,4.999999853177944,0.2,-0.21035551367996877,0.18227657449713797,-0.024404080906874896,0.18227657449713797,5,-0.21035552,[ 0.01341326 -0.02792799],1.0,-0.4412639148281645,1.0,-0.4412639148281645,8
