IterType,ESSRenyi,MaxIW,UncReturnMin,PlainReturnMax,MinIWNorm,ESSClassic,PlainReturnMin,TimeElapsed,EpLenMean,PlainReturnMean,D2,PlainReturnStd,InitialReturnMean,InitialReturnMax,StdIWNorm,MinIW,StdIW,EpThisIter,InitialBound,Iteration,NumTrajectories,Bound,ReturnMeanIw,UndEpRewMean,MaxIWNorm,UncReturnMean,UncReturnStd,MeanIWNorm,Weights,InitialReturnStd,UncReturnMax,TimestepsSoFar,InitialReturnMin,BatchSize,MeanIW,EpRewMean
1,4.496159513978301,1.5328237,-1.1238320929415986,-0.013077867067405166,0.12859406,4.5042237266647716,-1.1238320929415986,3.4680979251861572,999.0,-0.4000357024029714,0.1062143,0.40718657546817694,-0.4000357024029714,-0.013077867067405166,0.06635335,0.6540066,0.33746138,5,-1.1677592,,5,-1.1156586,-0.3060616,-0.4000357024029714,0.30139148,-0.4000357024029714,0.40718657546817694,0.2,[0.00587336 0.0142819 ],0.40718657546817694,-0.013077867067405166,4995,-1.1238320929415986,5,1.0171646,-0.4000357024029714
1,4.888924893302926,1.0628846,-2.1714958723111604,-6.439276380758096e-05,0.16826929,4.934634603870739,-2.1714958723111604,5.316305160522461,999.0,-0.9271279092044307,0.022465535,0.8170292365504846,-0.9271279092044307,-6.439276380758096e-05,0.023018487,0.77608114,0.10616444,5,-2.410542,1,10,-2.390221,-0.8900503,-0.9271279092044307,0.23045377,-0.9271279092044307,0.8170292365504846,0.2,[-0.03047239 -0.3126443 ],0.8170292365504846,-6.439276380758096e-05,9990,-2.1714958723111604,5,0.92242754,-0.9271279092044307
1,4.725178248766771,1.6330434,-0.924835017215686,-0.03947191345501222,0.10517926,4.374519092428799,-0.924835017215686,6.9085493087768555,999.0,-0.2867535470505249,0.05653267,0.337927289921972,-0.2867535470505249,-0.03947191345501222,0.07562611,0.5547067,0.39884588,5,-0.91853607,2,15,-0.8828921,-0.23299652,-0.2867535470505249,0.30964524,-0.2867535470505249,0.337927289921972,0.2,[-0.00891385 -0.3764436 ],0.337927289921972,-0.03947191345501222,14985,-0.924835017215686,5,1.0547835,-0.2867535470505249
1,5.0,1.0,-0.5306540981301746,-0.0027279709948075555,0.2,4.999999853177944,-0.5306540981301746,8.414535999298096,999.0,-0.19215022085882189,,0.21207637842143473,-0.19215022085882189,-0.0027279709948075555,,1.0,,5,-0.5546559,3,20,-0.5546559,-0.1921502,-0.19215022085882189,0.2,-0.19215022085882189,0.21207637842143473,0.2,[ 0.00760565 -0.69252765],0.21207637842143473,-0.0027279709948075555,19980,-0.5306540981301746,5,1.0,-0.19215022085882189
1,4.561154956454676,1.335641,-0.7624451309059928,-0.07269196976643322,0.07602007,4.292397005207072,-0.7624451309059928,9.965351104736328,999.0,-0.45044995875244903,0.09186199,0.2506639688250609,-0.45044995875244903,-0.07269196976643322,0.081203565,0.31352544,0.33490345,5,-0.9712992,4,25,-0.93007153,-0.38474137,-0.45044995875244903,0.323851,-0.45044995875244903,0.2506639688250609,0.19999997,[ 0.00760565 -0.69252765],0.2506639688250609,-0.07269196976643322,24975,-0.7624451309059928,5,0.8248491,-0.45044995875244903
