PlainReturnMax,EpThisIter,MeanIWNorm,MinIWNorm,InitialReturnMin,InitialReturnMean,Bound,MaxIWNorm,UncReturnStd,PlainReturnStd,InitialReturnStd,MeanIW,UndEpRewMean,UncReturnMin,BatchSize,StdIWNorm,InitialReturnMax,StdIW,MinIW,NumTrajectories,D2,Weights,PlainReturnMin,UncReturnMean,TimestepsSoFar,MaxIW,EpRewMean,Iteration,ESSClassic,IterType,ReturnMeanIw,PlainReturnMean,UncReturnMax,EpLenMean,TimeElapsed,ESSRenyi,InitialBound
-0.012929570346829067,5,0.2,0.12547728,-1.0998428520311614,-0.39704914045694706,-1.0967,0.30733585,0.39893264871425627,0.39893264871425627,0.39893264871425627,1.0188773,-0.39704914045694706,-1.0998428520311614,5,0.06971345,-0.012929570346829067,0.3551473,0.6392298,5,0.117103755,[0.00587336 0.0142819 ],-1.0998428520311614,-0.39704914045694706,4995,1.5656877,-0.39704914045694706,,4.458318333651934,1,-0.3000586,-0.39704914045694706,-0.012929570346829067,999.0,3.230801820755005,4.447464344397535,-1.1483848
-6.060617692401628e-05,5,0.2,0.16784033,-2.164994775177571,-0.9300898097244413,-2.3885014,0.23114288,0.811403558233308,0.811403558233308,0.811403558233308,0.92278636,-0.9300898097244413,-2.164994775177571,5,0.023338806,-6.060617692401628e-05,0.10768365,0.7744038,10,0.0226753,[-0.03209217 -0.33118197],-2.164994775177571,-0.9300898097244413,9990,1.0664774,-0.9300898097244413,1,4.9328270882183185,1,-0.89266515,-0.9300898097244413,-6.060617692401628e-05,999.0,5.178983688354492,4.887899363651885,-2.4090626
-0.03510288333498467,5,0.2,0.10262417,-0.9085489553573189,-0.28797102918998024,-0.87086964,0.3135762,0.3278584905541577,0.3278584905541577,0.3278584905541577,1.0584998,-0.28797102918998024,-0.9085489553573189,5,0.07803649,-0.03510288333498467,0.41300803,0.5431383,15,0.060421713,[-0.01038292 -0.3935542 ],-0.9085489553573189,-0.28797102918998024,14985,1.6596017,-0.28797102918998024,2,4.339364668680526,1,-0.23117584,-0.28797102918998024,-0.03510288333498467,999.0,6.83484411239624,4.706837144914291,-0.9086281
-0.0022772226947579666,5,0.2,0.2,-0.5394045856366092,-0.18848273094755336,-0.5569662,0.2,0.2122315273187777,0.2122315273187777,0.2122315273187777,1.0,-0.18848273094755336,-0.5394045856366092,5,,-0.0022772226947579666,,1.0,20,,[ 0.00641004 -0.72180486],-0.5394045856366092,-0.18848273094755336,19980,1.0,-0.18848273094755336,3,4.999999853177944,1,-0.18848273,-0.18848273094755336,-0.0022772226947579666,999.0,8.390915393829346,5.0,-0.5569662
-0.06767541702439162,5,0.2,0.07745465,-0.7529232179781185,-0.4456898528442267,-0.92068064,0.3214163,0.24661673535870532,0.24661673535870532,0.24661673535870532,0.82693434,-0.4456898528442267,-0.7529232179781185,5,0.07999448,-0.06767541702439162,0.3307509,0.32024956,25,0.08854831,[ 0.00641004 -0.72180486],-0.7529232179781185,-0.4456898528442267,24975,1.3289509,-0.4456898528442267,4,4.310426921330861,1,-0.3830524,-0.4456898528442267,-0.06767541702439162,999.0,9.932765483856201,4.576294635278078,-0.96003425
-0.0197350633248424,5,0.19999997,0.1300642,-1.5826144437607308,-0.6214803368351569,-1.6586435,0.23716506,0.5605818480436628,0.5605818480436628,0.5605818480436628,0.94862115,-0.6214803368351569,-1.5826144437607308,5,0.038682487,-0.0197350633248424,0.1834751,0.6169083,30,0.053654216,[-0.01066088 -0.30938268],-1.5826144437607308,-0.6214803368351569,29970,1.124899,-0.6214803368351569,5,4.819703680165891,1,-0.54811597,-0.6214803368351569,-0.0197350633248424,999.0,11.607514381408691,4.738798592608778,-1.7026118
-0.04156215137004712,5,0.2,0.2,-0.9535002949722584,-0.40323669687400576,-1.0546013,0.2,0.33890035057251194,0.33890035057251194,0.33890035057251194,1.0,-0.40323669687400576,-0.9535002949722584,5,,-0.04156215137004712,,1.0,35,6.1679057e-18,[ 0.01335997 -0.05834112],-0.9535002949722584,-0.40323669687400576,34965,1.0,-0.40323669687400576,6,4.999999853177944,1,-0.40323672,-0.40323669687400576,-0.04156215137004712,999.0,13.1331787109375,5.0,-1.0546013
-0.05537881683529359,5,0.2,0.2,-0.7365427123624826,-0.31252715479130044,-0.8156816,0.2,0.24272918517629496,0.24272918517629496,0.24272918517629496,1.0,-0.31252715479130044,-0.7365427123624826,5,,-0.05537881683529359,,1.0,40,,[ 0.01335997 -0.05834111],-0.7365427123624826,-0.31252715479130044,39960,1.0,-0.31252715479130044,7,4.999999853177944,1,-0.31252715,-0.31252715479130044,-0.05537881683529359,999.0,14.681712627410889,5.0,-0.8156816
