Regret/t,ReturnMean,ReturnLastEpisode,Regret,Iteration,LQGmu1_actor,LQGsigma_higher,TimeElapsed,LQGmu1_higher
0.022443993331375145,0.9426760066686248,0.9426760066686248,0.022443993331375145,1,-0.7972617,0.14999999,0.32231831550598145,-1.0
0.022519648229920253,0.9426003517700797,0.9425246968715346,0.045039296459840505,2,-0.8191815,0.14999999,0.4107327461242676,-0.97979796
0.02282209373593295,0.942297906264067,0.9416930152520416,0.06846628120779885,3,-0.8983008,0.14999999,0.46367931365966797,-0.959596
0.023012788107869192,0.9421072118921308,0.9415351287763221,0.09205115243147677,4,-0.90465975,0.14999999,0.49810171127319336,-0.93939394
0.023477215032889066,0.941642784967111,0.9397850772670314,0.11738607516444532,5,-1.0395882,0.14999999,0.5884370803833008,-0.9191919
0.02371667895536265,0.9414033210446373,0.9402060014322694,0.1423000737321759,6,-0.9827429,0.14999999,0.6474883556365967,-0.8989899
0.023544382932233994,0.9415756170677659,0.9426093932065379,0.16481068052563796,7,-0.7666043,0.14999999,0.682154655456543,-0.8787879
0.023258264562652828,0.9418617354373471,0.9438645640244153,0.18606611650122262,8,-0.7003926,0.14999999,0.7170295715332031,-0.85858583
0.023189167108057296,0.9419308328919426,0.9424836125287069,0.20870250397251566,9,-0.8513792,0.14999999,0.7773401737213135,-0.83838385
0.024054214893566593,0.9410657851064332,0.9332803550368497,0.24054214893566594,10,-1.2943197,0.14999999,0.8622441291809082,-0.8181818
0.023934291426686925,0.9411857085733129,0.9423849432421098,0.26327720569355617,11,-0.7928988,0.14999999,0.9189162254333496,-0.7979798
0.023890577648191285,0.9412294223518085,0.9417102739152607,0.2866869317782954,12,-0.8992799,0.14999999,0.9687652587890625,-0.7777778
0.023721900728546384,0.9413980992714535,0.9434222223071924,0.30838470947110297,13,-0.5974423,0.14999999,1.007068157196045,-0.75757575
0.023567248496946618,0.9415527515030533,0.9435632305138503,0.3299414789572527,14,-0.6540592,0.14999999,1.0426793098449707,-0.7373737
0.02357703170433439,0.9415429682956655,0.9414060033922368,0.35365547556501586,15,-0.883996,0.14999999,1.1007063388824463,-0.7171717
0.02340480491614287,0.941715195083857,0.9442985969067299,0.37447687865828594,16,-0.42508465,0.14999999,1.1469314098358154,-0.6969697
0.023328157517895114,0.9417918424821048,0.943018200854069,0.39657867780421696,17,-0.7103448,0.14999999,1.1929566860198975,-0.67676765
0.023927500167295508,0.9411924998327044,0.9310036747928978,0.43069500301131913,18,-0.20471197,0.14999999,1.2297306060791016,-0.65656567
0.023820229797246288,0.9412997702027536,0.9432306368636396,0.4525843661476795,19,-0.6414698,0.14999999,1.276684045791626,-0.6363636
0.023691910148335455,0.9414280898516644,0.9438661631809704,0.4738382029667091,20,-0.68552536,0.14999999,1.3341310024261475,-0.61616164
0.023614815998893014,0.9415051840011068,0.9430470669899558,0.4959111359767533,21,-0.79267,0.14999999,1.3812189102172852,-0.5959596
0.023627733545813354,0.9414922664541865,0.9412209979688595,0.5198101380078938,22,-0.91943216,0.14999999,1.4359714984893799,-0.57575756
0.02364708535401726,0.9414729146459825,0.9410471748654967,0.543882963142397,23,-0.38601005,0.14999999,1.4846217632293701,-0.5555556
0.023579172244961286,0.9415408277550386,0.9431028292633261,0.5659001338790709,24,-0.4936368,0.14999999,1.5366806983947754,-0.53535354
0.023586061359804785,0.9415339386401951,0.9413685998839513,0.5896515339951196,25,-0.9286597,0.14999999,1.5800788402557373,-0.5151515
0.023495433451957738,0.941624566548042,0.9438902642442184,0.6108812697509012,26,-0.59550154,0.14999999,1.6274244785308838,-0.4949495
0.02360637385195639,0.9415136261480435,0.9386291757480786,0.6373720940028226,27,-0.3081696,0.14999999,1.673424243927002,-0.47474748
0.02357168640370821,0.9415483135962918,0.9424848746989927,0.6600072193038299,28,-0.42593363,0.14999999,1.7254180908203125,-0.45454547
0.023494639574348282,0.9416253604256516,0.9437826716477297,0.6813445476561002,29,-0.59403014,0.14999999,1.7732386589050293,-0.43434343
0.02348918505856672,0.9416308149414332,0.9417889958990986,0.7046755517570016,30,-0.38825586,0.14999999,1.8246634006500244,-0.41414142
0.0234356186643322,0.9416843813356678,0.9432913731627034,0.7265041785942982,31,-0.6042725,0.14999999,1.8770115375518799,-0.3939394
0.023403437358291215,0.9417165626417088,0.9427141831289793,0.7489099954653189,32,-0.47449252,0.14999999,1.9297361373901367,-0.37373737
0.023385701663482188,0.9417342983365179,0.9423018405704067,0.7717281548949122,33,-0.3743329,0.14999999,1.9817678928375244,-0.35353535
0.023378635030871685,0.9417413649691284,0.9419745638452749,0.7948735910496373,34,-0.31084585,0.14999999,2.033583164215088,-0.33333334
0.023345036483083278,0.9417749635169169,0.9429173141417225,0.8170762769079147,35,-0.394918,0.14999999,2.0862882137298584,-0.3131313
0.023434296426840973,0.9416857035731591,0.9385616055416397,0.843634671366275,36,-0.34150448,0.14999999,2.1379408836364746,-0.2929293
0.023443495438578314,0.9416765045614218,0.9413453401388774,0.8674093312273976,37,-0.33792013,0.14999999,2.1818130016326904,-0.27272728
0.02364848371909568,0.9414715162809045,0.9338869499017617,0.8986423813256359,38,-0.23029396,0.14999999,2.2390964031219482,-0.25252524
0.02397439455963282,0.9411456054403674,0.9287609934999559,0.93500138782568,39,-0.15078926,0.14999999,2.301121950149536,-0.23232323
0.024003740389526535,0.9411162596104736,0.9399717722446186,0.9601496155810614,40,-0.3038086,0.14999999,2.358741044998169,-0.21212122
0.023944616250174872,0.9411753837498252,0.9435403493238915,0.9817292662571698,41,-0.44202107,0.14999999,2.4167675971984863,-0.1919192
0.023957777138325455,0.9411622228616746,0.9406226264475008,1.006226639809669,42,-0.4255596,0.14999999,2.4617984294891357,-0.17171717
0.024767166634658947,0.9403528333653411,0.9063584745193342,1.0649881652903348,43,-0.05153408,0.14999999,2.524439573287964,-0.15151516
0.024776467535538558,0.9403435324644616,0.9399435937266384,1.0901645715636965,44,-0.2409606,0.14999999,2.595445394515991,-0.13131313
0.029402719494539528,0.9357172805054605,0.7321621943094176,1.3231223772542788,45,0.03480444,0.14999999,2.651472330093384,-0.11111111
0.03458192451001474,0.9305380754899855,0.6974738497936009,1.590768527460678,46,0.00661847,0.14999999,2.7305734157562256,-0.09090909
0.034568632620921545,0.9305513673790785,0.9311627942773656,1.6247257331833125,47,-0.20847972,0.14999999,2.8079423904418945,-0.07070707
0.04290437606142614,0.922215623938574,0.5304356822348574,2.059410050948455,48,0.1311639,0.14999999,2.8749544620513916,-0.05050505
0.050854866759358575,0.9142651332406416,0.5326415797398846,2.4918884712085703,49,0.116155475,0.14999999,2.930518865585327,-0.030303031
0.05854965958844884,0.9065703404115514,0.5295254917861283,2.927482979422442,50,0.174688,0.14999999,2.983468770980835,-0.01010101
0.05786379299488946,0.9072562070051108,0.9415495366830796,2.9510534427393624,51,-0.33854154,0.14999999,3.0319736003875732,0.01010101
0.0654794859778367,0.8996405140221635,0.5112401718918539,3.4049332708475086,52,0.16683689,0.14999999,3.0843875408172607,0.030303031
0.06548582909660064,0.8996341709033996,0.8993043287276749,3.4707489421198336,53,-0.062927336,0.14999999,3.136573314666748,0.05050505
0.07269559352145204,0.8924244064785483,0.5103068919614239,3.9255620501584096,54,0.19447458,0.14999999,3.185269832611084,0.07070707
0.07301000751316074,0.8921099924868395,0.8751316369345699,4.01555041322384,55,-0.027203746,0.14999999,3.233431816101074,0.09090909
0.07985651151250935,0.8852634884874909,0.5087057685233173,4.471964644700523,56,0.1968784,0.14999999,3.2888917922973633,0.11111111
0.08625270451716407,0.8788672954828363,0.5206804872221713,4.916404157478352,57,0.12758891,0.14999999,3.328934669494629,0.13131313
0.09341329040814804,0.8717067095918524,0.4635533138057662,5.417970843672586,58,0.32326445,0.14999999,3.3693745136260986,0.15151516
0.10012139771791427,0.864998602282086,0.47592837831564483,5.907162465356942,59,0.27587587,0.14999999,3.4266409873962402,0.17171717
0.10120148009692868,0.8639185199030717,0.8001936595412208,6.072088805815721,60,0.018853933,0.14999999,3.480719566345215,0.1919192
0.10474492413249721,0.8603750758675031,0.6477684337333908,6.38944037208233,61,0.046006247,0.14999999,3.533306837081909,0.21212122
0.11246918873286645,0.8526508112671338,0.3814706706446103,6.973089701437719,62,0.5197755,0.14999999,3.58573317527771,0.23232323
0.11739548325352273,0.8477245167464775,0.5422942564657879,7.395915444971932,63,0.12176037,0.14999999,3.6380438804626465,0.25252524
0.12328167856151093,0.8418383214384894,0.4710080170352326,7.890027427936699,64,0.29932362,0.14999999,3.692248821258545,0.27272728
0.12925091632992977,0.8358690836700705,0.4538378664912643,8.401309561445435,65,0.34476468,0.14999999,3.741635322570801,0.2929293
0.1335051537335327,0.8316148462664675,0.5550894150322775,8.811340146413158,66,0.12025529,0.14999999,3.7948269844055176,0.3131313
0.1412960747752485,0.8238239252247518,0.3096231364715087,9.46683700994165,67,0.6465583,0.14999999,3.84839129447937,0.33333334
0.14966253074734304,0.8154574692526573,0.25490491912232255,10.177052090819327,68,0.72883964,0.14999999,3.8979082107543945,0.35353535
0.15504476226895675,0.8100752377310435,0.4440834942613118,10.698088596558016,69,0.376345,0.14999999,3.9469075202941895,0.37373737
0.15964891434585082,0.8054710856541494,0.48778459234845745,11.175424004209559,70,0.26372188,0.14999999,4.000019073486328,0.3939394
0.16545805094119176,0.7996619490588085,0.3930223873849435,11.747521616824615,71,0.49991262,0.14999999,4.049109220504761,0.41414142
0.17217899767901076,0.7929410023209895,0.31575378393584125,12.396887832888774,72,0.63744354,0.14999999,4.1015143394470215,0.43434343
0.17766334633297218,0.7874566536670281,0.39258355058180505,12.969424282306969,73,0.49956506,0.14999999,4.151448488235474,0.45454547
0.18334769878610477,0.7817723012138955,0.36681457213521623,13.567729710171752,74,0.551407,0.14999999,4.204094171524048,0.47474748
0.18988120518244905,0.7752387948175512,0.29175932148807404,14.241090388683679,75,0.67279226,0.14999999,4.2558722496032715,0.4949495
0.19412753893442206,0.7709924610655782,0.4525174296676018,14.753692959016076,76,0.34934646,0.14999999,4.311632871627808,0.5151515
0.19903606428696433,0.7660839357130359,0.3930360089198235,15.325776950096254,77,0.49267069,0.14999999,4.364279747009277,0.53535354
0.20557970459606162,0.7595402954039386,0.25567999160344784,16.035216958492807,78,0.7276629,0.14999999,4.417293310165405,0.5555556
0.2096716018383944,0.7554483981616059,0.4362804132596499,16.564056545233157,79,0.3963727,0.14999999,4.469766616821289,0.57575756
0.21413313767871447,0.7509868623212859,0.398525530936,17.130651014297158,80,0.48484364,0.14999999,4.522692918777466,0.5959596
0.21832938376693517,0.7467906162330651,0.41109092917540835,17.684680085121748,81,0.45943457,0.14999999,4.576507091522217,0.61616164
0.22385523408592412,0.7412647659140762,0.2936708900759711,18.356129195045778,82,0.6727975,0.14999999,4.628473281860352,0.6363636
0.22857919772404375,0.7365408022759565,0.3491757839501469,18.972073411095632,83,0.57909423,0.14999999,4.682223320007324,0.65656567
0.23382943995097852,0.7312905600490217,0.2955204552134344,19.641672955882196,84,0.6700274,0.14999999,4.734043121337891,0.67676765
0.2401360548302325,0.7249839451697677,0.1952282953124333,20.411564660569763,85,0.80918896,0.14999999,4.787377595901489,0.6969697
0.24815201044101587,0.7169679895589843,0.035611762642396974,21.341072897927365,86,1.0419976,0.14999999,4.838503360748291,0.7171717
0.25360334123106715,0.7115166587689331,0.24270221082452306,22.063490687102842,87,0.75333315,0.14999999,4.886785984039307,0.7373737
0.257867473891603,0.7072525261083972,0.3362729846417759,22.692337702461067,88,0.6048306,0.14999999,4.942999839782715,0.75757575
0.26471122470388553,0.7004087752961148,0.09815870381525482,23.55929899864581,89,0.93040097,0.14999999,4.996725797653198,0.7777778
0.2708520482173863,0.694267951782614,0.14773465908104397,24.37668433956477,90,0.87060595,0.14999999,5.052997589111328,0.7979798
0.2763084913797273,0.688811508620273,0.19773162400958114,25.144072715555186,91,0.8058219,0.14999999,5.106459379196167,0.8181818
0.2807947831144276,0.6843252168855727,0.2760726690278432,25.83312004652734,92,0.69622004,0.14999999,5.161113500595093,0.83838385
