Regret,Iteration,ReturnMean,LQGmu1_actor,LQGsigma_higher,LQGmu1_higher,Regret/t,TimeElapsed,ReturnLastEpisode
0.010325156559335746,1,0.9547948434406642,-1.221085,0.14999999,-1.0,0.010325156559335746,0.18891477584838867,0.9547948434406642
0.019640411529227575,2,0.9552997942353862,-0.8034278,0.14999999,-0.97979796,0.009820205764613787,0.23099446296691895,0.9558047450301081
0.028954272750305265,3,0.9554685757498982,-0.88161945,0.14999999,-0.959596,0.009651424250101756,0.27667903900146484,0.9558061387789223
0.03856282936674593,4,0.9554792926583134,-0.9672368,0.14999999,-0.93939394,0.009640707341686483,0.33173704147338867,0.9555114433835593
0.047976681361357576,5,0.9555246637277284,-0.8842957,0.14999999,-0.9191919,0.009595336272271516,0.38313746452331543,0.9557061480053883
0.05746805152793355,6,0.955541991412011,-0.83190215,0.14999999,-0.8989899,0.009578008587988926,0.42967820167541504,0.955628629833424
0.06659352361824256,7,0.9556066394831081,-0.7596496,0.14999999,-0.8787879,0.009513360516891793,0.4731717109680176,0.955994527909691
0.0763404118279104,8,0.9555774485215112,-0.8261831,0.14999999,-0.85858583,0.0095425514784888,0.5118694305419922,0.9553731117903321
0.08593339509450215,9,0.9555718449894997,-0.7615582,0.14999999,-0.83838385,0.009548155010500239,0.5574681758880615,0.9555270167334082
0.09519230382454547,10,0.9556007696175455,-0.89643896,0.14999999,-0.8181818,0.009519230382454547,0.5881493091583252,0.9558610912699567
0.10439268166523075,11,0.9556297562122517,-0.77771986,0.14999999,-0.7979798,0.00949024378774825,0.633610725402832,0.9559196221593147
0.1137445500116342,12,0.9556412874990304,-0.80420995,0.14999999,-0.7777778,0.009478712500969516,0.6722078323364258,0.9557681316535965
0.12312976852754931,13,0.9556484793440346,-0.56714714,0.14999999,-0.75757575,0.009471520655965331,0.7051301002502441,0.9557347814840849
0.13249539015714862,14,0.9556560435602036,-0.94806695,0.14999999,-0.7373737,0.00946395643979633,0.7316868305206299,0.9557543783704007
0.14199240624337317,15,0.955653839583775,-0.7830964,0.14999999,-0.7171717,0.009466160416224879,0.7637126445770264,0.9556229839137754
0.1511532663152816,16,0.9556729208552949,-0.76094925,0.14999999,-0.6969697,0.0094470791447051,0.794818639755249,0.9559591399280916
0.1603866140054665,17,0.9556854932937962,-0.76582754,0.14999999,-0.67676765,0.009434506706203912,0.8257243633270264,0.9558866523098151
0.16977213735176766,18,0.9556882145915685,-0.5382138,0.14999999,-0.65656567,0.009431785408431537,0.8569529056549072,0.9557344766536988
0.17910418460948707,19,0.9556934639679218,-0.82187223,0.14999999,-0.6363636,0.009426536032078266,0.8887894153594971,0.9557879527422806
0.18859101020508173,20,0.9556904494897459,-0.6176578,0.14999999,-0.61616164,0.009429550510254087,0.916003942489624,0.9556331744044053
0.1976152683185769,21,0.9557097491276868,-0.68090904,0.14999999,-0.5959596,0.009410250872313185,0.952075719833374,0.9560957418865048
0.20696885538579313,22,0.9557123247551913,-0.57765406,0.14999999,-0.57575756,0.009407675244808778,0.9847142696380615,0.9557664129327837
0.21651828791937122,23,0.9557061613948099,-0.33004335,0.14999999,-0.5555556,0.009413838605190053,1.0169882774353027,0.9555705674664219
0.22601744651904232,24,0.9557026063950399,-0.3872894,0.14999999,-0.53535354,0.009417393604960097,1.053638219833374,0.9556208414003289
0.2363279607860297,25,0.9556668815685587,-0.29950726,0.14999999,-0.5151515,0.009453118431441188,1.085127353668213,0.9548094857330126
0.24582750395874065,26,0.9556650960015869,-0.6685255,0.14999999,-0.4949495,0.009454903998413101,1.1152172088623047,0.955620456827289
0.255233846308351,27,0.9556668945811722,-0.64783347,0.14999999,-0.47474748,0.009453105418827814,1.1511213779449463,0.9557136576503896
0.2644055745969439,28,0.9556769437643948,-0.6280032,0.14999999,-0.45454547,0.00944305623560514,1.178056001663208,0.9559482717114071
0.2734704851385651,29,0.9556899832710839,-0.7100568,0.14999999,-0.43434343,0.009430016728916038,1.2232844829559326,0.9560550894583788
0.2826375728975634,30,0.9556987475700811,-0.64054257,0.14999999,-0.41414142,0.009421252429918781,1.265929937362671,0.9559529122410017
0.29211970075379334,31,0.9556967838466518,-0.5388138,0.14999999,-0.3939394,0.009423216153348173,1.3043122291564941,0.95563787214377
0.30144546274473105,32,0.9556998292892271,-0.4409855,0.14999999,-0.37373737,0.009420170710772845,1.3438746929168701,0.9557942380090623
0.3111492228858893,33,0.9556912356701246,-0.50849056,0.14999999,-0.35353535,0.009428764329875433,1.389200210571289,0.9554162398588417
0.3201571778613459,34,0.9557036124158429,-0.5018128,0.14999999,-0.33333334,0.009416387584157233,1.4272921085357666,0.9561120450245434
0.32990867456913087,35,0.9556940378694534,-0.35690114,0.14999999,-0.3131313,0.009425962130546596,1.4662930965423584,0.955368503292215
0.33978189309993245,36,0.9556816140805575,-0.50428116,0.14999999,-0.2929293,0.009438385919442568,1.5113074779510498,0.9552467814691984
0.3558846766400975,37,0.9555014952259434,-0.09529215,0.14999999,-0.27272728,0.009618504774056688,1.5562934875488281,0.949017216459835
0.36517229423571296,38,0.9555102027832707,-0.3772601,0.14999999,-0.25252524,0.009609797216729289,1.6077430248260498,0.9558323824043845
0.37523594853820985,39,0.9554985654220971,-0.21267264,0.14999999,-0.23232323,0.009621434577902818,1.6506285667419434,0.9550563456975031
0.3849400555805077,40,0.9554964986104872,-0.34452298,0.14999999,-0.21212122,0.009623501389512693,1.6961066722869873,0.9554158929577021
0.395474854883368,41,0.9554742718321129,-0.2390635,0.14999999,-0.1919192,0.009645728167887023,1.7401342391967773,0.9545852006971397
0.40700703536312144,42,0.9554293563008779,-0.0799175,0.14999999,-0.17171717,0.00969064369912194,1.7858703136444092,0.9535878195202465
0.4198897944180162,43,0.9553551210600459,-0.0060817003,0.14999999,-0.15151516,0.009764878939953866,1.832226276397705,0.9522372409451052
0.43080258127128557,44,0.9553290322438343,-0.114832096,0.14999999,-0.13131313,0.009790967756165581,1.8752412796020508,0.9542072131467306
0.4409646841747549,45,0.9553207847961163,-0.21425858,0.14999999,-0.11111111,0.009799215203883441,1.9455783367156982,0.9549578970965307
0.45107991659266367,46,0.9553139148566809,-0.1819982,0.14999999,-0.09090909,0.009806085143318776,2.03057861328125,0.9550047675820912
