LQGmu1_actor,Iteration,LQGsigma_higher,Regret,ReturnLastEpisode,LQGmu1_higher,TimeElapsed,ReturnMean,Regret/t
-1.0529442,1,0.14999999,0.048301811505934156,0.9168181884940658,-1.0,0.11516547203063965,0.9168181884940658,0.048301811505934156
-1.2992253,2,0.14999999,0.10501293616161422,0.9084088753443199,-0.97979796,0.14084243774414062,0.9126135319191928,0.05250646808080711
-1.0982202,3,0.14999999,0.155743591999144,0.9143893441624702,-0.959596,0.1652529239654541,0.9132054693336187,0.05191453066638133
-0.9447875,4,0.14999999,0.2005267106741795,0.9203368813249645,-0.93939394,0.19410300254821777,0.9149883223314551,0.05013167766854487
-0.94376826,5,0.14999999,0.2447271435719236,0.9209195671022559,-0.9191919,0.22269725799560547,0.9161745712856153,0.04894542871438472
-0.52745676,6,0.14999999,0.28381093587955475,0.9260362076923688,-0.8989899,0.2503855228424072,0.9178181773534075,0.04730182264659246
-0.906398,7,0.14999999,0.32713470781408804,0.9217962280654667,-0.8787879,0.27042436599731445,0.9183864703122732,0.046733529687726864
-1.0275049,8,0.14999999,0.3746888529565475,0.9175658548575405,-0.85858583,0.3444385528564453,0.9182838933804316,0.04683610661956844
-0.77318233,9,0.14999999,0.41459008148418586,0.9252187714723616,-0.83838385,0.39043498039245605,0.9190544353906461,0.04606556460935399
-0.6881062,10,0.14999999,0.453621264886637,0.9260888165975488,-0.8181818,0.4707610607147217,0.9197578735113364,0.0453621264886637
-0.79850054,11,0.14999999,0.4939284302157353,0.9248128346709017,-0.7979798,0.5260565280914307,0.9202174154349333,0.04490258456506684
-0.9560237,12,0.14999999,0.5383580943954487,0.9206903358202866,-0.7777778,0.5813109874725342,0.920256825467046,0.044863174532954055
-0.86406887,13,0.14999999,0.5808430883562674,0.9226350060391812,-0.75757575,0.618196964263916,0.9204397624341334,0.044680237565866726
-0.45593792,14,0.14999999,0.6213066354577667,0.9246564528985007,-0.7373737,0.6843719482421875,0.9207409546101596,0.04437904538984048
-0.94912255,15,0.14999999,0.6662746079402448,0.9201520275175218,-0.7171717,0.7275850772857666,0.9207016928039838,0.044418307196016325
-0.53250074,16,0.14999999,0.7063709802447717,0.9250236276954731,-0.6969697,0.7628238201141357,0.9209718137347019,0.044148186265298234
-0.73996997,17,0.14999999,0.7461385216863621,0.9253524585584096,-0.67676765,0.792536735534668,0.9212294987243318,0.043890501275668355
-0.71850634,18,0.14999999,0.7869487536355974,0.9243097680507647,-0.65656567,0.8236904144287109,0.9214006247980225,0.043719375201977634
-0.5312033,19,0.14999999,0.825742167462794,0.9263265861728033,-0.6363636,0.8591506481170654,0.921659885923011,0.04346011407698916
-0.38519645,20,0.14999999,0.8712615837013823,0.9196005837614117,-0.61616164,0.8965344429016113,0.921556920814931,0.04356307918506912
-0.6986047,21,0.14999999,0.9104517266210735,0.9259298570803087,-0.5959596,0.9287436008453369,0.921765155875187,0.043354844124813025
-0.4817508,22,0.14999999,0.9521734792819908,0.9233982473390827,-0.57575756,0.9618487358093262,0.9218393873053642,0.04328061269463595
-0.48093668,23,0.14999999,0.9909154607304754,0.9263780185515154,-0.5555556,0.9909138679504395,0.922036719098675,0.043083280901325016
-0.24421784,24,0.14999999,1.0480190510424467,0.9080164096880288,-0.53535354,1.0207126140594482,0.921452539539898,0.04366746046010195
-0.55542564,25,0.14999999,1.086292192490601,0.9268468585518457,-0.5151515,1.0530354976654053,0.9216683123003758,0.04345168769962404
-0.2872833,26,0.14999999,1.1400739955111112,0.9113381969794898,-0.4949495,1.082667350769043,0.9212710001726495,0.04384899982735043
-0.6806502,27,0.14999999,1.1784609568181477,0.9267330386929634,-0.47474748,1.1132481098175049,0.921473297895624,0.04364670210437584
-0.41332301,28,0.14999999,1.2209249924224215,0.9226559643957262,-0.45454547,1.147047996520996,0.9215155359849134,0.04360446401508648
-0.48553023,29,0.14999999,1.2617712159729821,0.9242737764494392,-0.43434343,1.1692698001861572,0.9216106477250695,0.04350935227493042
-0.5689796,30,0.14999999,1.3005960254712357,0.9262951905017465,-0.41414142,1.1935083866119385,0.9217667991509587,0.043353200849041186
-0.6149695,31,0.14999999,1.3412117672403996,0.924504258230836,-0.3939394,1.2184104919433594,0.9218551042825677,0.04326489571743224
-0.38599405,32,0.14999999,1.3830792364293902,0.9232525308110093,-0.37373737,1.246541976928711,0.9218987738615815,0.043221226138418445
-0.13055818,33,0.14999999,1.4672619907811437,0.8809372456482465,-0.35353535,1.2773940563201904,0.9206575154308744,0.04446248456912557
-0.6147548,34,0.14999999,1.5064961862617285,0.925885804519415,-0.33333334,1.301745891571045,0.9208112886393609,0.044308711360639075
-0.38032275,35,0.14999999,1.5509442691230206,0.9206719171387079,-0.3131313,1.3332550525665283,0.920807306596485,0.044312693403514875
-0.37383404,36,0.14999999,1.5935191075528197,0.9225451615702008,-0.2929293,1.3599002361297607,0.9208555803457548,0.04426441965424499
-0.22433925,37,0.14999999,1.6561579878381574,0.9024811197146622,-0.27272728,1.386389970779419,0.9203589733016713,0.04476102669832858
-0.39999717,38,0.14999999,1.7010373621811485,0.9202406256570087,-0.25252524,1.4106216430664062,0.9203558588899696,0.04476414111003022
-0.32410693,39,0.14999999,1.7461266981479837,0.9200306640331648,-0.23232323,1.4371559619903564,0.9203475205603079,0.04477247943969189
-0.26157564,40,0.14999999,1.8004674520350386,0.9107792461129451,-0.21212122,1.4685931205749512,0.9201083136991238,0.045011686300875965
-0.36166382,41,0.14999999,1.8462490887025822,0.9193383633324563,-0.1919192,1.4988386631011963,0.9200895344218881,0.04503046557811176
-0.34504998,42,0.14999999,1.8939961221344792,0.917372966568103,-0.17171717,1.5215649604797363,0.9200248542348932,0.04509514576510665
-0.05960942,43,0.14999999,2.0281771979822496,0.8309389241522294,-0.15151516,1.5478534698486328,0.9179530884190172,0.047166911580982546
-0.16631037,44,0.14999999,2.1004445485552496,0.892852649427,-0.13131313,1.5740151405334473,0.9173826238964714,0.0477373761035284
-0.086534314,45,0.14999999,2.2089480304738514,0.8566165180813985,-0.11111111,1.6530377864837646,0.9160322659894697,0.04908773401053003
-0.06761832,46,0.14999999,2.345343941188546,0.8287240892853055,-0.09090909,1.7048659324645996,0.9141342621480747,0.05098573785192491
-0.17381766,47,0.14999999,2.408202949960665,0.9022609912278808,-0.07070707,1.7576067447662354,0.9138816393625387,0.051238360637460956
-0.24050051,48,0.14999999,2.457334325796657,0.915988624164008,-0.05050505,1.806729793548584,0.913925534879236,0.05119446512076369
-0.018282596,49,0.14999999,2.678363906953851,0.7440904188428058,-0.030303031,1.862069845199585,0.9104595121029825,0.05466048789701737
-0.049613487,50,0.14999999,2.8179419093375526,0.8255419976162984,-0.01010101,1.909663200378418,0.9087611618132487,0.056358838186751054
0.1690839,51,0.14999999,3.3106144871979826,0.47244742213957025,0.01010101,1.9626860618591309,0.9002059904470981,0.06491400955290162
0.056019116,52,0.14999999,3.786343660534545,0.48939082666343786,0.030303031,2.0147664546966553,0.8923056988358739,0.07281430116412586
0.1447736,53,0.14999999,4.275421776024443,0.4760418845101026,0.05050505,2.0655417442321777,0.8844516646033121,0.0806683353966876
-0.013234563,54,0.14999999,4.545078510646045,0.6954632653783974,0.07070707,2.1173863410949707,0.8809518794324804,0.08416812056751935
0.031204108,55,0.14999999,5.018089807110429,0.4921087035356154,0.09090909,2.1704421043395996,0.8738820035070829,0.09123799649291689
-0.10804082,56,0.14999999,5.1331656321044115,0.8500441750060179,0.11111111,2.2251625061035156,0.8734563279981353,0.0916636720018645
-0.13583432,57,0.14999999,5.222909969950518,0.875375662153894,0.13131313,2.277188777923584,0.8734900005271837,0.0916299994728161
0.024982378,58,0.14999999,5.668399949801377,0.519630020149141,0.15151516,2.3289546966552734,0.8673889663827348,0.09773103361726512
0.3728975,59,0.14999999,6.213111516269215,0.42040843353216156,0.17171717,2.381047248840332,0.8598130251479792,0.1053069748520206
0.32299572,60,0.14999999,6.741463585276045,0.4367679309931706,0.1919192,2.4332828521728516,0.8527622735787325,0.11235772642126741
