ReturnLastEpisode,LQGmu1_actor,LQGsigma_higher,ReturnMean,Regret,Iteration,Regret/t,TimeElapsed,LQGmu1_higher
0.9266801305088734,-0.89414436,0.14999999,0.9266801305088734,0.038439869491126544,1,0.038439869491126544,0.19998955726623535,-1.0
0.9278081838903198,-0.8308911,0.14999999,0.9272441571995966,0.0757516856008067,2,0.03787584280040335,0.26608896255493164,-0.97979796
0.9294351094346958,-0.77879655,0.14999999,0.9279744746112963,0.11143657616611091,3,0.03714552538870364,0.3023974895477295,-0.959596
0.9256027324440033,-0.95183504,0.14999999,0.9273815390694731,0.15095384372210763,4,0.03773846093052691,0.3626065254211426,-0.93939394
0.9301603986222667,-0.5724546,0.14999999,0.9279373109800317,0.18591344509984087,5,0.03718268901996817,0.41575074195861816,-0.9191919
0.9280692747691924,-0.8433428,0.14999999,0.9279593049448919,0.22296417033064841,6,0.03716069505510807,0.4912395477294922,-0.8989899
0.930450418891179,-0.67398375,0.14999999,0.92831517836579,0.2576337514394694,7,0.036804821634209915,0.5353095531463623,-0.8787879
0.9255663736290148,-0.9422657,0.14999999,0.9279715777736931,0.29718737781045457,8,0.03714842222630682,0.5716063976287842,-0.85858583
0.9283903161383859,-0.8506808,0.14999999,0.9280181042586589,0.3339170616720687,9,0.037101895741340964,0.5992541313171387,-0.83838385
0.9249348980512292,-0.9617724,0.14999999,0.9277097836379159,0.3741021636208395,10,0.03741021636208395,0.6258642673492432,-0.8181818
0.9296514642637028,-0.67361516,0.14999999,0.927886300058442,0.40957069935713664,11,0.037233699941557875,0.6527402400970459,-0.7979798
0.9283964604905671,-0.852898,0.14999999,0.9279288134277858,0.4462942388665695,12,0.037191186572214124,0.6860480308532715,-0.7777778
0.930609614095167,-0.6436041,0.14999999,0.9281350288637381,0.4808046247714025,13,0.03698497113626173,0.7067286968231201,-0.75757575
0.9302598912225355,-0.73987687,0.14999999,0.9282868047465094,0.515664733548867,14,0.0368331952534905,0.7688477039337158,-0.7373737
0.9299169596746267,-0.67621714,0.14999999,0.9283954817417172,0.5508677738742402,15,0.036724518258282685,0.8102331161499023,-0.7171717
0.929498248566708,-0.6484118,0.14999999,0.9284644046682791,0.5864895253075322,16,0.03665559533172076,0.8676066398620605,-0.6969697
0.9288525395033157,-0.7170888,0.14999999,0.9284872361291636,0.6227569858042165,17,0.03663276387083626,0.9206743240356445,-0.67676765
0.9316781875678892,-0.6283312,0.14999999,0.9286645112090928,0.6561987982363272,18,0.03645548879090707,0.9638192653656006,-0.65656567
0.9296405739526941,-0.6800494,0.14999999,0.9287158829324401,0.6916782242836331,19,0.03640411706755964,1.0119032859802246,-0.6363636
0.9302197242882811,-0.6813908,0.14999999,0.9287910750002322,0.726578499995352,20,0.0363289249997676,1.0415284633636475,-0.61616164
