IWFirstEpisode,InvPendulum_std3_higher,ReturnLastEpisode,MinEpLen,IWMean,DenMISEMeanLog,Iteration,ReturnMean,InvPendulum_mu0_higher,InvPendulum_mu2_higher,InvPendulum_std1_higher,BoundMISE,Bound,Regret/t,DenMISELogLast,ReturnAbsMax,IWLastEpisode,TimestepsSoFar,TimeElapsed,IWMin,AvgEpLen,IWMax,Regret,NumTrainableParams,GridSize,BoundBonus,InvPendulum_std2_higher,ReturnMin,NumTrajectories,Delta,InvPendulum_mu1_higher,DenMISELogFirst,ActionIn1,InvPendulum_mu3_higher,InvPendulum_std0_higher,ReturnMax
,0.0009999999,-122.0049,12,,16.888798,319,-148.12338,-0.06666667,-0.2,0.0009999999,,inf,153.12338,14.690928,499.97495,,23297,397.7591745853424,,73.03134796238244,,48846.36,,256,inf,0.0009999999,-499.97495,319,4.64908e-09,-0.06666667,17.586563,-0.13384083,0.2,0.0009999999,-52.521145
,0.0009999999,-116.41203,12,,16.888498,320,-148.02429,-0.06666667,-0.06666667,0.0009999999,,inf,153.02429,17.79102,499.97495,,23318,399.873215675354,,72.86875,,48967.773,,256,inf,0.0009999999,-499.97495,320,4.6200688e-09,-0.06666667,17.583435,-0.3997075,-0.2,0.0009999999,-52.521145
,0.0009999999,-126.27827,12,,16.883545,321,-147.95653,-0.06666667,-0.06666667,0.0009999999,,inf,152.95653,16.297188,499.97495,,23361,402.1018342971802,,72.77570093457943,,49099.047,,256,inf,0.0009999999,-499.97495,321,4.5913278e-09,-0.06666667,17.580315,-0.26563662,-0.06666667,0.0009999999,-52.521145
,0.0009999999,-146.94997,12,,16.878342,322,-147.95341,-0.06666667,-0.06666667,0.0009999999,,inf,152.95341,16.206621,499.97495,,23428,404.5041527748108,,72.75776397515529,,49251.0,,256,inf,0.0009999999,-499.97495,322,4.5628545e-09,-0.06666667,17.577204,-0.13603528,0.06666667,0.0009999999,-52.521145
,0.0009999999,-128.99405,12,,16.871042,323,-147.89473,-0.06666667,-0.06666667,0.0009999999,,inf,152.89473,15.519779,499.97495,,23461,406.6072700023651,,72.63467492260062,,49384.996,,256,inf,0.0009999999,-499.97495,323,4.5346455e-09,-0.06666667,17.574102,-0.00041098893,0.2,0.0009999999,-52.521145
,0.0009999999,-137.72926,12,,16.867542,324,-147.86336,-0.06666667,0.06666667,0.0009999999,,inf,152.86336,16.735218,499.97495,,23501,409.05991768836975,,72.53395061728395,,49527.727,,256,inf,0.0009999999,-499.97495,324,4.5066972e-09,-0.06666667,17.571012,-0.2694953,-0.2,0.0009999999,-52.521145
,0.0009999999,-104.62002,12,,16.855984,325,-147.73029,-0.06666667,0.06666667,0.0009999999,,inf,152.73029,14.109074,499.97495,,23517,411.28160309791565,,72.36,,49637.344,,256,inf,0.0009999999,-499.97495,325,4.479006e-09,-0.06666667,17.56793,-0.1327735,-0.06666667,0.0009999999,-52.521145
,0.0009999999,-156.79483,12,,16.855503,326,-147.7581,-0.06666667,0.06666667,0.0009999999,,inf,152.7581,17.698168,499.97495,,23581,413.591819524765,,72.33435582822086,,49799.14,,256,inf,0.0009999999,-499.97495,326,4.4515702e-09,-0.06666667,17.564857,-0.0006700605,0.06666667,0.0009999999,-52.521145
,0.0009999999,-151.74153,12,,16.853018,327,-147.77028,-0.06666667,0.06666667,0.0009999999,,inf,152.77028,17.0404,499.97495,,23638,416.04630184173584,,72.2874617737003,,49955.883,,256,inf,0.0009999999,-499.97495,327,4.424385e-09,-0.06666667,17.561794,0.13218781,0.2,0.0009999999,-52.521145
,0.0009999999,-145.61932,12,,16.844578,328,-147.76372,-0.06666667,0.2,0.0009999999,,inf,152.76372,15.083253,499.97495,,23685,418.34463024139404,,72.21036585365853,,50106.5,,256,inf,0.0009999999,-499.97495,328,4.3974477e-09,-0.06666667,17.55874,-0.13646825,-0.2,0.0009999999,-52.521145
,0.0009999999,-112.861046,12,,16.83916,329,-147.65762,-0.06666667,0.2,0.0009999999,,inf,152.65762,16.06191,499.97495,,23705,420.79444456100464,,72.05167173252279,,50224.36,,256,inf,0.0009999999,-499.97495,329,4.370756e-09,-0.06666667,17.555696,1.847744e-06,-0.06666667,0.0009999999,-52.521145
,0.0009999999,-124.210785,12,,16.837816,330,-147.58658,-0.06666667,0.2,0.0009999999,,inf,152.58658,17.393213,499.97495,,23732,422.8667480945587,,71.91515151515152,,50353.57,,256,inf,0.0009999999,-499.97495,330,4.3443067e-09,-0.06666667,17.552662,0.13000344,0.06666667,0.0009999999,-52.521145
,0.0009999999,-123.53551,12,,16.83053,331,-147.51393,-0.06666667,0.2,0.0009999999,,inf,152.51393,15.425434,499.97495,,23761,424.9903521537781,,71.78549848942598,,50482.11,,256,inf,0.0009999999,-499.97495,331,4.3180974e-09,-0.06666667,17.549637,0.2710901,0.2,0.0009999999,-52.521145
,0.0009999999,-126.354164,12,,16.81998,332,-147.45018,0.06666667,-0.2,0.0009999999,,inf,152.45018,14.325995,499.97495,,23793,427.00728821754456,,71.66566265060241,,50613.46,,256,inf,0.0009999999,-499.97495,332,4.292123e-09,-0.06666667,17.54662,-0.40415132,-0.2,0.0009999999,-52.521145
,0.0009999999,-110.585106,12,,16.803707,333,-147.33948,0.06666667,-0.2,0.0009999999,,inf,152.33948,12.399621,499.97495,,23812,429.0495443344116,,71.50750750750751,,50729.047,,256,inf,0.0009999999,-499.97495,333,4.2663837e-09,-0.06666667,17.543613,-0.26441914,-0.06666667,0.0009999999,-52.521145
,0.0009999999,-106.31677,12,,16.793457,334,-147.21664,0.06666667,-0.2,0.0009999999,,inf,152.21664,14.378123,499.97495,,23834,430.9971749782562,,71.35928143712574,,50840.36,,256,inf,0.0009999999,-499.97495,334,4.2408748e-09,-0.06666667,17.540615,-0.13455835,0.06666667,0.0009999999,-52.521145
,0.0009999999,-113.175255,12,,16.793436,335,-147.11504,0.06666667,-0.2,0.0009999999,,inf,152.11504,17.785353,499.97495,,23854,432.9397473335266,,71.20597014925373,,50958.54,,256,inf,0.0009999999,-499.97495,335,4.2155937e-09,-0.06666667,17.537624,0.0005374998,0.2,0.0009999999,-52.521145
,0.0009999999,-116.00199,12,,16.78991,336,-147.02243,0.06666667,-0.06666667,0.0009999999,,inf,152.02243,16.606869,499.97495,,23873,434.9462010860443,,71.05059523809524,,51079.54,,256,inf,0.0009999999,-499.97495,336,4.190538e-09,-0.06666667,17.534643,-0.2642087,-0.2,0.0009999999,-52.521145
,0.0009999999,-135.85298,12,,16.787748,337,-146.98929,0.06666667,-0.06666667,0.0009999999,,inf,151.98929,17.05951,499.97495,,23930,436.99052357673645,,71.00890207715133,,51220.39,,256,inf,0.0009999999,-499.97495,337,4.165705e-09,-0.06666667,17.531672,-0.13637456,-0.06666667,0.0009999999,-52.521145
,0.0009999999,-108.333694,12,,16.782759,338,-146.87492,0.06666667,-0.06666667,0.0009999999,,inf,151.87492,16.10078,499.97495,,23953,438.9557762145996,,70.86686390532545,,51333.727,,256,inf,0.0009999999,-499.97495,338,4.1410924e-09,-0.06666667,17.52871,0.00041589886,0.06666667,0.0009999999,-52.521145
,0.0009999999,-139.89767,12,,16.78103,339,-146.85435,0.06666667,-0.06666667,0.0009999999,,inf,151.85435,17.194983,499.97495,,23996,441.1071951389313,,70.78466076696165,,51478.625,,256,inf,0.0009999999,-499.97495,339,4.116697e-09,-0.06666667,17.525755,0.13550276,0.2,0.0009999999,-52.521145
,0.0009999999,-131.14671,12,,16.776714,340,-146.80815,0.06666667,0.06666667,0.0009999999,,inf,151.80815,16.312258,499.97495,,24029,443.1258521080017,,70.6735294117647,,51614.77,,256,inf,0.0009999999,-499.97495,340,4.092518e-09,-0.06666667,17.52281,-0.13382778,-0.2,0.0009999999,-52.521145
,0.0009999999,-117.71017,12,,16.773842,341,-146.72281,0.06666667,0.06666667,0.0009999999,,inf,151.72281,16.79577,499.97495,,24073,445.17829871177673,,70.59530791788856,,51737.477,,256,inf,0.0009999999,-499.97495,341,4.0685495e-09,-0.06666667,17.519873,-9.056181e-05,-0.06666667,0.0009999999,-52.521145
,0.0009999999,-142.5903,12,,16.762703,342,-146.71074,0.06666667,0.06666667,0.0009999999,,inf,151.71074,13.963024,499.97495,,24120,447.3843276500702,,70.52631578947368,,51885.07,,256,inf,0.0009999999,-499.97495,342,4.044792e-09,-0.06666667,17.516945,0.13343677,0.06666667,0.0009999999,-52.521145
,0.0009999999,-118.06613,12,,16.747936,343,-146.62721,0.06666667,0.06666667,0.0009999999,,inf,151.62721,12.695866,499.97495,,24144,449.40826177597046,,70.39067055393586,,52008.133,,256,inf,0.0009999999,-499.97495,343,4.021241e-09,-0.06666667,17.514025,0.26455873,0.2,0.0009999999,-52.521145
,0.0009999999,-173.16298,12,,16.735874,344,-146.70435,0.06666667,0.2,0.0009999999,,inf,151.70435,13.597049,499.97495,,24221,451.5338089466095,,70.40988372093024,,52186.297,,256,inf,0.0009999999,-499.97495,344,3.9978962e-09,-0.06666667,17.511114,-0.0022728443,-0.2,0.0009999999,-52.521145
,0.0009999999,-111.12142,12,,16.730906,345,-146.60123,0.06666667,0.2,0.0009999999,,inf,151.60123,16.020716,499.97495,,24246,453.5011456012726,,70.27826086956522,,52302.42,,256,inf,0.0009999999,-499.97495,345,3.9747534e-09,-0.06666667,17.508211,0.13250378,-0.06666667,0.0009999999,-52.521145
,0.0009999999,-123.81183,12,,16.729708,346,-146.53535,0.06666667,0.2,0.0009999999,,inf,151.53535,17.314932,499.97495,,24274,455.4690616130829,,70.15606936416185,,52431.234,,256,inf,0.0009999999,-499.97495,346,3.9518113e-09,-0.06666667,17.505316,0.27104577,0.06666667,0.0009999999,-52.521145
,0.0009999999,-121.19911,12,,16.710014,347,-146.46234,0.06666667,0.2,0.0009999999,,inf,151.46234,10.894144,499.97495,,24298,457.36409306526184,,70.02305475504323,,52557.434,,256,inf,0.0009999999,-499.97495,347,3.929067e-09,-0.06666667,17.50243,0.39797103,0.2,0.0009999999,-52.521145
,0.0009999999,-124.69946,12,,16.707655,348,-146.39981,0.2,-0.2,0.0009999999,,inf,151.39981,16.887562,499.97495,,24326,459.3507924079895,,69.90229885057471,,52687.133,,256,inf,0.0009999999,-499.97495,348,3.906518e-09,-0.06666667,17.499552,-0.26535368,-0.2,0.0009999999,-52.521145
,0.0009999999,-116.50477,12,,16.701275,349,-146.31415,0.2,-0.2,0.0009999999,,inf,151.31415,15.48004,499.97495,,24354,461.5401463508606,,69.78223495702005,,52808.637,,256,inf,0.0009999999,-499.97495,349,3.8841637e-09,-0.06666667,17.496683,-0.13671091,-0.06666667,0.0009999999,-52.521145
,0.0009999999,-104.65356,12,,16.696379,350,-146.19511,0.2,-0.2,0.0009999999,,inf,151.19511,15.985664,499.97495,,24366,463.7361843585968,,69.61714285714285,,52918.29,,256,inf,0.0009999999,-499.97495,350,3.862e-09,-0.06666667,17.493822,0.00064656883,0.06666667,0.0009999999,-52.521145
,0.0009999999,-111.980995,12,,16.69112,351,-146.09764,0.2,-0.2,0.0009999999,,inf,151.09764,15.850071,499.97495,,24391,465.707679271698,,69.4900284900285,,53035.273,,256,inf,0.0009999999,-499.97495,351,3.8400256e-09,-0.06666667,17.490969,0.1351351,0.2,0.0009999999,-52.521145
,0.0009999999,-112.34819,12,,16.687284,352,-146.00175,0.2,-0.06666667,0.0009999999,,inf,151.00175,16.339079,499.97495,,24408,467.6734902858734,,69.3409090909091,,53152.617,,256,inf,0.0009999999,-499.97495,352,3.818238e-09,-0.06666667,17.488125,-0.13290352,-0.2,0.0009999999,-52.521145
,0.0009999999,-39.775795,12,,16.686663,353,-145.70084,0.2,-0.06666667,0.0009999999,,inf,150.70084,17.466242,499.97495,,24606,469.8134500980377,,69.70538243626062,,53197.395,,256,inf,0.0009999999,-499.97495,353,3.7966363e-09,-0.06666667,17.485287,-0.00047904253,-0.06666667,0.0009999999,-39.775795
,0.0009999999,-116.403366,12,,16.670692,354,-145.61807,0.2,-0.06666667,0.0009999999,,inf,150.61807,12.03216,499.97495,,24630,471.8691153526306,,69.57627118644068,,53318.797,,256,inf,0.0009999999,-499.97495,354,3.7752166e-09,-0.06666667,17.482458,0.13624449,0.06666667,0.0009999999,-39.775795
,0.0009999999,-189.647,12,,16.661991,355,-145.7421,0.2,-0.06666667,0.0009999999,,inf,150.7421,14.580507,499.97495,,24729,474.07219648361206,,69.65915492957747,,53513.445,,256,inf,0.0009999999,-499.97495,355,3.753978e-09,-0.06666667,17.479637,0.26700768,0.2,0.0009999999,-39.775795
,0.0009999999,-132.55927,12,,16.6609,356,-145.70506,0.2,0.06666667,0.0009999999,,inf,150.70506,17.271385,499.97495,,24764,476.1358120441437,,69.56179775280899,,53651.004,,256,inf,0.0009999999,-499.97495,356,3.7329175e-09,-0.06666667,17.476824,-0.0023110062,-0.2,0.0009999999,-39.775795
,0.0009999999,-121.80352,12,,16.658442,357,-145.63812,0.2,0.06666667,0.0009999999,,inf,150.63812,16.7819,499.97495,,24791,478.0997121334076,,69.44257703081233,,53777.81,,256,inf,0.0009999999,-499.97495,357,3.7120342e-09,-0.06666667,17.47402,0.13235721,-0.06666667,0.0009999999,-39.775795
,0.0009999999,-128.78885,12,,16.646109,358,-145.59105,0.2,0.06666667,0.0009999999,,inf,150.59105,13.242413,499.97495,,24830,480.1911356449127,,69.35754189944134,,53911.598,,256,inf,0.0009999999,-499.97495,358,3.6913255e-09,-0.06666667,17.471222,0.26627466,0.06666667,0.0009999999,-39.775795
,0.0009999999,-115.27323,12,,16.64504,359,-145.5066,0.2,0.06666667,0.0009999999,,inf,150.5066,17.260891,499.97495,,24850,482.16008615493774,,69.22005571030641,,54031.87,,256,inf,0.0009999999,-499.97495,359,3.6707897e-09,-0.06666667,17.468433,0.4007884,0.2,0.0009999999,-39.775795
,0.0009999999,-129.98428,12,,16.63849,360,-145.46349,0.2,0.2,0.0009999999,,inf,150.46349,15.285697,499.97495,,24882,484.456515789032,,69.11666666666666,,54166.855,,256,inf,0.0009999999,-499.97495,360,3.6504246e-09,-0.06666667,17.46565,0.13234629,-0.2,0.0009999999,-39.775795
,0.0009999999,-112.93376,12,,16.633537,361,-145.37338,0.2,0.2,0.0009999999,,inf,150.37338,15.848673,499.97495,,24905,486.6612367630005,,68.98891966759003,,54284.79,,256,inf,0.0009999999,-499.97495,361,3.6302288e-09,-0.06666667,17.462877,0.26284957,-0.06666667,0.0009999999,-39.775795
,0.0009999999,-108.19006,12,,16.626293,362,-145.27066,0.2,0.2,0.0009999999,,inf,150.27066,15.009963,499.97495,,24920,488.7449507713318,,68.83977900552486,,54397.977,,256,inf,0.0009999999,-499.97495,362,3.6102e-09,-0.06666667,17.460112,0.40038544,0.06666667,0.0009999999,-39.775795
,0.0009999999,-109.72105,12,,16.613356,363,-145.17273,0.2,0.2,0.0009999999,,inf,150.17273,12.928672,499.97495,,24934,490.76681900024414,,68.68870523415978,,54512.7,,256,inf,0.0009999999,-499.97495,363,3.590336e-09,-0.06666667,17.457352,0.5331749,0.2,0.0009999999,-39.775795
,0.0009999999,-108.21123,12,,16.60822,364,-145.0712,-0.2,-0.2,0.0009999999,,inf,150.0712,15.742371,499.97495,,24948,492.72387290000916,,68.53846153846153,,54625.914,,256,inf,0.0009999999,-499.97495,364,3.570636e-09,0.06666667,17.454601,-0.5315759,-0.2,0.0009999999,-39.775795
,0.0009999999,-107.97692,12,,16.604504,365,-144.96956,-0.2,-0.2,0.0009999999,,inf,149.96956,16.250778,499.97495,,24963,494.84217071533203,,68.3917808219178,,54738.89,,256,inf,0.0009999999,-499.97495,365,3.5510974e-09,0.06666667,17.451859,-0.40095285,-0.06666667,0.0009999999,-39.775795
,0.0009999999,-114.795975,12,,16.601662,366,-144.88713,-0.2,-0.2,0.0009999999,,inf,149.88713,16.562437,499.97495,,24987,497.02308177948,,68.27049180327869,,54858.688,,256,inf,0.0009999999,-499.97495,366,3.5317194e-09,0.06666667,17.449121,-0.26803425,0.06666667,0.0009999999,-39.775795
,0.0009999999,-108.58007,12,,16.59827,367,-144.7882,-0.2,-0.2,0.0009999999,,inf,149.7882,16.356041,499.97495,,25007,499.0423421859741,,68.13896457765668,,54972.266,,256,inf,0.0009999999,-499.97495,367,3.5124996e-09,0.06666667,17.446394,-0.13269986,0.2,0.0009999999,-39.775795
,0.0009999999,-121.074875,12,,16.595911,368,-144.72375,-0.2,-0.06666667,0.0009999999,,inf,149.72375,16.728804,499.97495,,25037,501.0621449947357,,68.03532608695652,,55098.34,,256,inf,0.0009999999,-499.97495,368,3.493436e-09,0.06666667,17.443672,-0.3988332,-0.2,0.0009999999,-39.775795
,0.0009999999,-115.20459,12,,16.5942,369,-144.64375,-0.2,-0.06666667,0.0009999999,,inf,149.64375,16.963058,499.97495,,25113,503.1884002685547,,68.0569105691057,,55218.547,,256,inf,0.0009999999,-499.97495,369,3.474527e-09,0.06666667,17.440958,-0.26640135,-0.06666667,0.0009999999,-39.775795
,0.0009999999,-126.04105,12,,16.593521,370,-144.59348,-0.2,-0.06666667,0.0009999999,,inf,149.59348,17.341526,499.97495,,25148,505.18039059638977,,67.96756756756757,,55349.586,,256,inf,0.0009999999,-499.97495,370,3.455771e-09,0.06666667,17.438251,-0.13121128,0.06666667,0.0009999999,-39.775795
,0.0009999999,-143.37027,12,,16.584797,371,-144.59016,-0.2,-0.06666667,0.0009999999,,inf,149.59016,14.356511,499.97495,,25194,507.3032727241516,,67.90835579514825,,55497.953,,256,inf,0.0009999999,-499.97495,371,3.4371666e-09,0.06666667,17.435553,-0.0023231804,0.2,0.0009999999,-39.775795
,0.0009999999,-128.95511,12,,16.577637,372,-144.54814,-0.2,0.06666667,0.0009999999,,inf,149.54814,14.919325,499.97495,,25225,509.22017335891724,,67.80913978494624,,55631.91,,256,inf,0.0009999999,-499.97495,372,3.418712e-09,0.06666667,17.432861,-0.26971763,-0.2,0.0009999999,-39.775795
,0.0009999999,-115.40438,12,,16.573368,373,-144.47,-0.2,0.06666667,0.0009999999,,inf,149.47,15.983493,499.97495,,25251,511.1473934650421,,67.6970509383378,,55752.312,,256,inf,0.0009999999,-499.97495,373,3.4004055e-09,0.06666667,17.430176,-0.1291948,-0.06666667,0.0009999999,-39.775795
,0.0009999999,-151.5783,12,,16.56533,374,-144.48901,-0.2,0.06666667,0.0009999999,,inf,149.48901,14.566315,499.97495,,25366,513.1571490764618,,67.82352941176471,,55908.89,,256,inf,0.0009999999,-499.97495,374,3.3822458e-09,0.06666667,17.4275,0.0010280684,0.06666667,0.0009999999,-39.775795
,0.0009999999,-151.22083,12,,16.56426,375,-144.50697,-0.2,0.06666667,0.0009999999,,inf,149.50697,17.162735,499.97495,,25419,515.0300552845001,,67.784,,56065.113,,256,inf,0.0009999999,-499.97495,375,3.3642311e-09,0.06666667,17.42483,0.13079666,0.2,0.0009999999,-39.775795
,0.0009999999,-139.30971,12,,16.559254,376,-144.49315,-0.2,0.2,0.0009999999,,inf,149.49315,15.680011,499.97495,,25462,516.9579396247864,,67.71808510638297,,56209.42,,256,inf,0.0009999999,-499.97495,376,3.3463599e-09,0.06666667,17.422167,-0.13168648,-0.2,0.0009999999,-39.775795
,0.0009999999,-122.37315,12,,16.554674,377,-144.43448,-0.2,0.2,0.0009999999,,inf,149.43448,15.8321495,499.97495,,25487,518.8983693122864,,67.60477453580901,,56336.797,,256,inf,0.0009999999,-499.97495,377,3.3286311e-09,0.06666667,17.41951,0.0018991381,-0.06666667,0.0009999999,-39.775795
,0.0009999999,-120.17575,12,,16.552856,378,-144.37029,-0.2,0.2,0.0009999999,,inf,149.37029,16.865576,499.97495,,25513,520.7525880336761,,67.494708994709,,56461.97,,256,inf,0.0009999999,-499.97495,378,3.3110423e-09,0.06666667,17.41686,0.12880751,0.06666667,0.0009999999,-39.775795
,0.0009999999,-118.36108,12,,16.541872,379,-144.30167,-0.2,0.2,0.0009999999,,inf,149.30167,13.389097,499.97495,,25535,522.6868436336517,,67.37467018469657,,56585.332,,256,inf,0.0009999999,-499.97495,379,3.2935932e-09,0.06666667,17.414219,0.26695585,0.2,0.0009999999,-39.775795
,0.0009999999,-122.680824,12,,16.540405,380,-144.24478,-0.06666667,-0.2,0.0009999999,,inf,149.24478,16.98259,499.97495,,25568,524.4743621349335,,67.28421052631579,,56713.016,,256,inf,0.0009999999,-499.97495,380,3.2762808e-09,0.06666667,17.411583,-0.4001175,-0.2,0.0009999999,-39.775795
,0.0009999999,-119.70732,12,,16.541063,381,-144.18036,-0.06666667,-0.2,0.0009999999,,inf,149.18036,17.78987,499.97495,,25599,526.3884589672089,,67.18897637795276,,56837.72,,256,inf,0.0009999999,-499.97495,381,3.2591059e-09,0.06666667,17.408957,-0.26722884,-0.06666667,0.0009999999,-39.775795
,0.0009999999,-108.28537,12,,16.536795,382,-144.08641,-0.06666667,-0.2,0.0009999999,,inf,149.08641,15.908881,499.97495,,25624,528.3667702674866,,67.07853403141361,,56951.008,,256,inf,0.0009999999,-499.97495,382,3.2420646e-09,0.06666667,17.406334,-0.13235015,0.06666667,0.0009999999,-39.775795
,0.0009999999,-117.479164,12,,16.53497,383,-144.01694,-0.06666667,-0.2,0.0009999999,,inf,149.01694,16.837118,499.97495,,25648,530.2400097846985,,66.96605744125327,,57073.484,,256,inf,0.0009999999,-499.97495,383,3.2251568e-09,0.06666667,17.40372,-0.00028814375,0.2,0.0009999999,-39.775795
,0.0009999999,-110.86149,12,,16.534788,384,-143.93059,-0.06666667,-0.06666667,0.0009999999,,inf,148.93059,17.463581,499.97495,,25665,532.1828289031982,,66.8359375,,57189.344,,256,inf,0.0009999999,-499.97495,384,3.2083811e-09,0.06666667,17.401114,-0.2660151,-0.2,0.0009999999,-39.775795
,0.0009999999,-106.82729,12,,16.529928,385,-143.83421,-0.06666667,-0.06666667,0.0009999999,,inf,148.83421,15.662579,499.97495,,25680,533.9177782535553,,66.7012987012987,,57301.17,,256,inf,0.0009999999,-499.97495,385,3.1917358e-09,0.06666667,17.398512,-0.12992284,-0.06666667,0.0009999999,-39.775795
,0.0009999999,-105.713165,12,,16.520258,386,-143.73546,-0.06666667,-0.06666667,0.0009999999,,inf,148.73546,13.795855,499.97495,,25699,535.8080568313599,,66.57772020725389,,57411.887,,256,inf,0.0009999999,-499.97495,386,3.1752196e-09,0.06666667,17.395918,0.00047910213,0.06666667,0.0009999999,-39.775795
,0.0009999999,-120.580025,12,,16.517275,387,-143.67563,-0.06666667,-0.06666667,0.0009999999,,inf,148.67563,16.364859,499.97495,,25723,537.6666877269745,,66.46770025839793,,57537.47,,256,inf,0.0009999999,-499.97495,387,3.1588312e-09,0.06666667,17.39333,0.133391,0.2,0.0009999999,-39.775795
,0.0009999999,-126.188324,12,,16.514973,388,-143.63055,-0.06666667,0.06666667,0.0009999999,,inf,148.63055,16.621704,499.97495,,25752,539.5473732948303,,66.37113402061856,,57668.656,,256,inf,0.0009999999,-499.97495,388,3.1425695e-09,0.06666667,17.390749,-0.13381585,-0.2,0.0009999999,-39.775795
,0.0009999999,-105.83795,12,,16.512331,389,-143.5334,-0.06666667,0.06666667,0.0009999999,,inf,148.5334,16.486776,499.97495,,25764,541.4571204185486,,66.23136246786632,,57779.492,,256,inf,0.0009999999,-499.97495,389,3.1264333e-09,0.06666667,17.388176,-0.0028708056,-0.06666667,0.0009999999,-39.775795
,0.0009999999,-133.4083,12,,16.501343,390,-143.50743,-0.06666667,0.06666667,0.0009999999,,inf,148.50743,13.225271,499.97495,,25826,543.3778893947601,,66.22051282051282,,57917.9,,256,inf,0.0009999999,-499.97495,390,3.1104208e-09,0.06666667,17.385609,0.13464057,0.06666667,0.0009999999,-39.775795
,0.0009999999,-132.71034,12,,16.496248,391,-143.47981,-0.06666667,0.06666667,0.0009999999,,inf,148.47981,15.509099,499.97495,,25863,545.3614323139191,,66.1457800511509,,58055.61,,256,inf,0.0009999999,-499.97495,391,3.094531e-09,0.06666667,17.383047,0.2701543,0.2,0.0009999999,-39.775795
,0.0009999999,-127.08743,12,,16.490765,392,-143.438,-0.06666667,0.2,0.0009999999,,inf,148.438,15.344297,499.97495,,25892,547.2464261054993,,66.05102040816327,,58187.7,,256,inf,0.0009999999,-499.97495,392,3.0787626e-09,0.06666667,17.380493,-0.0005585551,-0.2,0.0009999999,-39.775795
,0.0009999999,-113.697685,12,,16.490225,393,-143.36234,-0.06666667,0.2,0.0009999999,,inf,148.36234,17.278105,499.97495,,25917,549.1583361625671,,65.94656488549619,,58306.4,,256,inf,0.0009999999,-499.97495,393,3.0631144e-09,0.06666667,17.377945,0.13023056,-0.06666667,0.0009999999,-39.775795
,0.0009999999,-118.21578,12,,16.48397,394,-143.29851,-0.06666667,0.2,0.0009999999,,inf,148.29851,15.024469,499.97495,,25938,551.1006689071655,,65.83248730964468,,58429.613,,256,inf,0.0009999999,-499.97495,394,3.0475853e-09,0.06666667,17.375404,0.26592895,0.06666667,0.0009999999,-39.775795
,0.0009999999,-114.15765,12,,16.481924,395,-143.22475,-0.06666667,0.2,0.0009999999,,inf,148.22475,16.674934,499.97495,,25958,553.0381669998169,,65.71645569620253,,58548.773,,256,inf,0.0009999999,-499.97495,395,3.0321747e-09,0.06666667,17.37287,0.40195864,0.2,0.0009999999,-39.775795
,0.0009999999,-113.9888,12,,16.478828,396,-143.15091,0.06666667,-0.2,0.0009999999,,inf,148.15091,16.254223,499.97495,,25977,554.812207698822,,65.59848484848484,,58667.758,,256,inf,0.0009999999,-499.97495,396,3.0168799e-09,0.06666667,17.37034,-0.26596332,-0.2,0.0009999999,-39.775795
,0.0009999999,-104.76616,12,,16.479622,397,-143.05421,0.06666667,-0.2,0.0009999999,,inf,148.05421,17.792843,499.97495,,25990,556.6641800403595,,65.46599496221663,,58777.523,,256,inf,0.0009999999,-499.97495,397,3.0017004e-09,0.06666667,17.367819,-0.13181043,-0.06666667,0.0009999999,-39.775795
,0.0009999999,-112.10217,12,,16.476728,398,-142.97644,0.06666667,-0.2,0.0009999999,,inf,147.97644,16.326897,499.97495,,26009,558.4349584579468,,65.34924623115577,,58894.625,,256,inf,0.0009999999,-499.97495,398,2.9866356e-09,0.06666667,17.365303,0.0004986003,0.06666667,0.0009999999,-39.775795
,0.0009999999,-109.44227,12,,16.476887,399,-142.89241,0.06666667,-0.2,0.0009999999,,inf,147.89241,17.53788,499.97495,,26031,560.34441447258,,65.2406015037594,,59009.07,,256,inf,0.0009999999,-499.97495,399,2.9716838e-09,0.06666667,17.362793,0.13567564,0.2,0.0009999999,-39.775795
,0.0009999999,-111.7018,12,,16.475409,400,-142.81444,0.06666667,-0.06666667,0.0009999999,,inf,147.81444,16.884762,499.97495,,26048,562.2398569583893,,65.12,,59125.773,,256,inf,0.0009999999,-499.97495,400,2.9568439e-09,0.06666667,17.36029,-0.13274729,-0.2,0.0009999999,-39.775795
,0.0009999999,-126.8641,12,,16.475521,401,-142.77466,0.06666667,-0.06666667,0.0009999999,,inf,147.77466,17.519745,499.97495,,26078,564.2239835262299,,65.03241895261846,,59257.637,,256,inf,0.0009999999,-499.97495,401,2.9421148e-09,0.06666667,17.357794,-0.00097153336,-0.06666667,0.0009999999,-39.775795
,0.0009999999,-116.55919,12,,16.474655,402,-142.70944,0.06666667,-0.06666667,0.0009999999,,inf,147.70944,17.12577,499.97495,,26108,566.1682109832764,,64.94527363184079,,59379.195,,256,inf,0.0009999999,-499.97495,402,2.9274956e-09,0.06666667,17.355303,0.13256711,0.06666667,0.0009999999,-39.775795
,0.0009999999,-119.1094,12,,16.469612,403,-142.65088,0.06666667,-0.06666667,0.0009999999,,inf,147.65088,15.441039,499.97495,,26130,568.0829815864563,,64.83870967741936,,59503.305,,256,inf,0.0009999999,-499.97495,403,2.912985e-09,0.06666667,17.35282,0.26630646,0.2,0.0009999999,-39.775795
