LQGsigma_higher,LQGmu1_higher,Regret,ReturnLastEpisode,ReturnMean,LQGmu1_actor,Regret/t
0.14999999,-1.0,0.15101150682803421,17.198988493171967,0.986180532865365,-1.270925,0.15101150682803421
0.14999999,-0.97979796,0.17625606161127294,17.324755445216763,0.9897862367657319,-0.8313886,0.08812803080563647
0.14999999,-0.959596,0.2501645731830706,17.276091488428204,0.9900580165676018,-0.9152871,0.08338819106102353
0.14999999,-0.93939394,0.3989879740443527,17.20117659913872,0.9891200118399606,-1.0479226,0.09974699351108818
0.14999999,-0.9191919,0.43125574011029855,17.317732233934056,0.9898938561913957,-0.86114216,0.08625114802205971
0.14999999,-0.8989899,0.48969822903852744,17.291557511071773,0.9901596117255492,-0.8886918,0.08161637150642125
0.14999999,-0.8787879,0.4906570919283908,17.349041137110138,0.9908203056034699,-0.7578086,0.0700938702754844
0.14999999,-0.85858583,0.42717234882655575,17.413484743101836,0.9917777211236628,-0.55290425,0.05339654360331947
0.14999999,-0.83838385,0.4441650449367174,17.33300730388984,0.9920096518543787,-0.81011015,0.04935167165963526
0.14999999,-0.8181818,0.42238266636213595,17.371782378574583,0.9924175305827859,-0.71603256,0.04223826663621359
0.14999999,-0.7979798,0.5546887433289136,17.217693923033224,0.9919480361586274,-0.9767355,0.0504262493935376
0.14999999,-0.7777778,0.6777405183534135,17.2269482249755,0.9916010105201002,-0.9648299,0.056478376529451126
0.14999999,-0.75757575,0.6857980446909586,17.341942473662456,0.9918145816659714,-0.81581813,0.05275369574545836
0.14999999,-0.7373737,0.6833518212176024,17.352446223473358,0.9920406625933093,-0.7976718,0.04881084437268589
0.14999999,-0.7171717,0.6307478050788617,17.402604016138742,0.9924283340784447,-0.64246523,0.04204985367192412
0.14999999,-0.6969697,0.5993003475562055,17.381447457522658,0.992691727538861,-0.7119009,0.037456271722262846
0.14999999,-0.67676765,0.6147075086571263,17.33459283889908,0.9927660971780318,-0.53907263,0.03615926521512508
0.14999999,-0.65656567,0.5731607680129436,17.391546740644184,0.9930136316003666,-0.5340646,0.03184226488960798
0.14999999,-0.6363636,0.6008196140823685,17.322341153930576,0.9930262565968061,-0.83422816,0.031622084951703607
0.14999999,-0.61616164,0.6001924253400723,17.350627188742298,0.993118714376892,-0.77699953,0.030009621267003617
0.14999999,-0.5959596,0.7213230351352813,17.228869390204792,0.9928699130757556,-0.37169474,0.03434871595882292
0.14999999,-0.57575756,0.6966571413610083,17.374665893774274,0.9930237251319823,-0.57205963,0.03166623369822765
0.14999999,-0.5555556,0.7280659702991166,17.318591171061893,0.9930243668470804,-0.8523056,0.031655042186918114
0.14999999,-0.53535354,0.7457508080027431,17.332315162296375,0.9930577436735408,-0.50433236,0.03107295033344763
0.14999999,-0.5151515,0.688892911110397,17.406857896892348,0.9932594199286459,-0.5799798,0.02755571644441588
0.14999999,-0.4949495,1.3147191056513918,16.724173805459007,0.9919400160866897,-0.20740864,0.050566119448130456
0.14999999,-0.47474748,1.2752723326020146,17.38944677304938,0.9921311749647425,-0.612,0.047232308614889425
0.14999999,-0.45454547,1.236476827688037,17.38879550491398,0.9923073459459205,-0.6061571,0.04415988670314418
0.14999999,-0.43434343,1.2428905081161794,17.34358631957186,0.9923819785904061,-0.49689072,0.04285829338331653
0.14999999,-0.41414142,1.2004034779089565,17.392487030207224,0.9925451003862595,-0.46610695,0.04001344926363189
0.14999999,-0.3939394,1.1652693638082887,17.38513411410067,0.9926840978029589,-0.6992751,0.03758933431639641
0.14999999,-0.37373737,1.151838514703929,17.36343084910436,0.9927755187164852,-0.46198028,0.03599495358449778
0.14999999,-0.35353535,2.212708307520682,16.28913020718325,0.9909947381367793,-0.15127614,0.06705176689456611
0.14999999,-0.33333334,2.1565902382526723,17.40611806926801,0.9912024584487104,-0.603558,0.06342912465449035
0.14999999,-0.3131313,2.3695714162487675,17.137018822003906,0.9909574518082425,-0.2851771,0.0677020404642505
0.14999999,-0.2929293,2.501491952853936,17.218079463394833,0.990855166996601,-0.31265557,0.069485887579276
0.14999999,-0.27272728,2.819560306634237,17.0319316462197,0.9904699350566665,-0.2941,0.07620433261173613
0.14999999,-0.25252524,3.5090284090916306,16.660531897542608,0.989544561188599,-0.19976436,0.09234285287083238
0.14999999,-0.23232323,5.280004079455479,15.579024329636153,0.9870765642209839,-0.08379224,0.1353847199860379
0.14999999,-0.21212122,5.731469645260416,16.898534434195064,0.986623466678239,-0.21474876,0.1432867411315104
0.14999999,-0.1919192,6.9960299057916036,16.085439739468814,0.9850553396931756,-0.11669057,0.17063487575101471
0.14999999,-0.17171717,7.852682544115057,16.49334736167655,0.9841187711007603,-0.16954884,0.18696863200273944
0.14999999,-0.15151516,7.972482898576041,17.230199645539017,0.98420833835799,-0.3146485,0.1854065790366521
0.14999999,-0.13131313,16.134304991362583,9.188177907213461,0.9738137184745587,0.019242987,0.3666887498036951
0.14999999,-0.11111111,17.101817570694273,16.382487420668312,0.9730481427488604,-0.14590633,0.3800403904598727
0.14999999,-0.09090909,25.292637514846888,9.159180055847385,0.9633119297032723,0.015763767,0.5498399459749324
0.14999999,-0.07070707,28.081817073751754,14.560820441095135,0.9605799616023916,-0.06807289,0.5974854696542926
0.14999999,-0.05050505,36.189496554353966,9.242320519397792,0.9516084951328915,0.016935654,0.7539478448823743
0.14999999,-0.030303031,38.97754266717282,14.561953887181145,0.9492282078880678,-0.052287273,0.7954600544320983
0.14999999,-0.01010101,47.286578654535106,9.040964012637712,0.9406117217264507,0.08363747,0.9457315730907021
0.14999999,0.01010101,48.29762003046845,16.338958624066652,0.9405382937236144,-0.117327265,0.9470121574601658
0.14999999,0.030303031,56.53016041174031,9.117459618728144,0.9325046749164827,0.031471558,1.0871184694565446
0.14999999,0.05050505,64.75947537064485,9.120685041095461,0.924777701044395,0.034091555,1.2218768937857518
0.14999999,0.07070707,73.05342376759563,9.056051603049218,0.9172682809127638,0.07306228,1.3528411808814005
0.14999999,0.09090909,82.02332385947979,8.380099908115847,0.9093272270022106,0.28210023,1.4913331610814506
0.14999999,0.11111111,90.85219579434452,8.521128065135262,0.9018141835329861,0.25316173,1.6223606391847236
0.14999999,0.13131313,99.23067306269715,8.97152273164737,0.8950178325057369,0.12092244,1.74088900109995
0.14999999,0.15151516,107.5132925071361,9.067380555561046,0.8885506045286935,0.063982755,1.853677457019588
0.14999999,0.17171717,116.72443566856589,8.138856838570216,0.881400214130223,0.32569498,1.9783802655689133
0.14999999,0.1919192,126.97288268227376,7.101552986292127,0.8734968628800902,0.46905053,2.1162147113712293
0.14999999,0.21212122,136.9868029689755,7.336079713298281,0.8660730909074905,0.44073734,2.2456852945733687
0.14999999,0.23232323,146.18989373076357,8.146909238211919,0.8596386747828837,0.32433438,2.357901511786509
0.14999999,0.25252524,156.71633408839406,6.823559642369518,0.8522040792118156,0.5005412,2.4875608585459377
0.14999999,0.27272728,166.3072273363971,7.759106751996961,0.8458399984443118,0.38443032,2.5985504271312045
0.14999999,0.2929293,174.94707325931407,8.710154077083018,0.840510697548241,0.20815712,2.691493434758678
0.14999999,0.3131313,184.6272798286508,7.669793430663267,0.8344390465764433,0.396984,2.7973830277068306
0.14999999,0.33333334,193.27257796305977,8.704701865591046,0.8294343266781976,0.20959061,2.8846653427322355
0.14999999,0.35353535,202.0231043508925,8.599473612167257,0.8244880730986133,0.23555437,2.970928005160184
0.14999999,0.37373737,212.66486347106695,6.708240879825569,0.8181135624658731,0.51303744,3.0820994705951734
0.14999999,0.3939394,223.57335491673575,6.441508554331191,0.8117026909266581,0.5408361,3.193905070239082
0.14999999,0.41414142,234.3204161555227,6.602938761213051,0.8056027780111104,0.5241881,3.3002875514862353
0.14999999,0.43434343,247.0240408797721,4.646375275750616,0.7981141366592029,0.69976443,3.4308894566635013
0.14999999,0.45454547,256.05794857176613,8.316092308005958,0.7937131232155915,0.29429704,3.507643131120084
0.14999999,0.47474748,265.6101417978149,7.79780677395126,0.7890294586862953,0.37886158,3.5893262405110122
0.14999999,0.4949495,275.7668144640954,7.1933273337195365,0.7840085516329547,0.4581795,3.6768908595212717
0.14999999,0.5151515,284.81289178117225,8.303922682923112,0.779957680633471,0.29655924,3.7475380497522663
0.14999999,0.53535354,295.7880798747527,6.374811906419552,0.774575479659573,0.54756665,3.8414036347370484
0.14999999,0.5555556,307.7950145996286,5.343065275124141,0.7685728250708447,0.6427675,3.9460899307644692
0.14999999,0.57575756,317.0595609535089,8.085453646119694,0.7647126052770374,0.3345784,4.013412163968467
0.14999999,0.5959596,328.60395828687103,5.805602666637827,0.7593148234755798,0.60195327,4.107549478585888
0.14999999,0.61616164,339.1702426619481,6.783715624922942,0.7547427209607911,0.5048938,4.187286946443804
0.14999999,0.6363636,350.8600742204832,5.660168441464871,0.7494964797630319,0.61507833,4.278781392932722
0.14999999,0.65656567,366.3048767952749,1.9051974252083297,0.7417825820746691,0.88923824,4.41331176861777
0.14999999,0.67676765,375.6607644303638,7.9941123649110475,0.7384087180330084,0.3492493,4.472151957504331
0.14999999,0.6969697,389.7794044284287,3.231360001935136,0.7319013731594517,0.80317307,4.585640052099161
0.14999999,0.7171717,402.68130214537695,4.448102283051714,0.7263566099414757,0.7151555,4.682340722620662
0.14999999,0.7373737,412.88889880843277,7.142403336944175,0.7227150566748174,0.46424308,4.745849411591181
0.14999999,0.75757575,425.1554636249885,5.083435183444247,0.7178146739307569,0.66457975,4.831312086647596
0.14999999,0.7777778,437.4984740540608,5.006989570927681,0.71297516103104,0.670867,4.915713191618661
0.14999999,0.7979798,449.77008167057244,5.078392383488383,0.7082886839509603,0.6649963,4.99744535189525
0.14999999,0.8181818,463.87546228195504,3.244619388617414,0.7025497389593487,0.80226594,5.097532552548956
0.14999999,0.83838385,479.03651887732474,2.1889434046303,0.6962775984260788,0.8715387,5.206918683449182
0.14999999,0.85858583,490.97066784218487,5.415851035139846,0.6921299029285137,0.6365184,5.279254492926719
0.14999999,0.8787879,505.2011976462112,3.1194701959736495,0.686669677406908,0.81078744,5.3744808260235235
0.14999999,0.8989899,519.0057699802697,3.5454276659414283,0.6815815004947672,0.78140366,5.4632186313712605
0.14999999,0.9191919,536.3557699802698,,0.6744816931979467,1.08731,5.58703927062781
0.14999999,0.93939394,550.8041144277504,2.901655552519403,0.6692435245272449,0.8254088,5.678392932244849
0.14999999,0.959596,566.7429309433754,1.4111834843750217,0.6632401873810058,0.9192411,5.78309113207526
0.14999999,0.97979796,584.0929309433754,,0.6565407915488743,1.0400994,5.899928595387631
0.14999999,1.0,601.4429309433755,,0.6499753836333856,1.1474528,6.014429309433755
0.14999999,-0.85858583,601.5510301651074,17.241900778268104,0.6533285095347514,-0.95407295,5.955950793713934
0.14999999,-0.5151515,608.14443575521,10.756594409897392,0.6529701633863948,0.0006735921,5.962200350541274
0.14999999,-0.33333334,608.88820389895,16.606231856260052,0.655875231640827,-0.18906967,5.911535960183981
0.14999999,-0.7171717,608.8570204385848,17.3811834603652,0.6591516956826788,-0.5620008,5.854394427294084
0.14999999,-0.41414142,609.1851326763993,17.02188776218538,0.662169543099389,-0.21845706,5.80176316834666
0.14999999,-0.65656567,609.149915465223,17.385217211176354,0.6653269887781166,-0.7184211,5.746697315709651
0.14999999,-0.47474748,609.1235324180301,17.376383047192874,0.6684206827049057,-0.5812765,5.6927432936264495
0.14999999,-0.45454547,609.1098179630416,17.363714454988504,0.6714503599839442,-0.5326719,5.639905721880014
0.14999999,-0.3939394,609.0812793206516,17.37853864238997,0.6744322451179134,-0.68450487,5.587901645143592
0.14999999,-0.6969697,609.0497480863064,17.38153123434517,0.6773614741001324,-0.563483,5.536815891693695
0.14999999,-0.57575756,608.9703457166876,17.429402369618806,0.68026265305155,-0.55579245,5.486219330780969
0.14999999,-0.8181818,609.1282750687376,17.192070647949976,0.6829905210370572,-1.117593,5.438645313113729
0.14999999,-0.37373737,609.1096831278071,17.368591940930546,0.6857596801535446,-0.5072619,5.390351178122187
0.14999999,-0.7373737,609.087393308272,17.3722898195351,0.6884821174813539,-0.73143536,5.342871871125193
0.14999999,-0.61616164,609.0095724515988,17.427820856673208,0.6911848960652183,-0.65884316,5.295735412622599
0.14999999,-0.8787879,609.0388305555092,17.320741896089686,0.6937881452885222,-0.8497598,5.250334746168183
0.14999999,-0.43434343,609.2514020235019,17.13742853200736,0.6962570561713415,-0.27011293,5.207276940371811
0.14999999,-0.75757575,609.4032319907288,17.19817003277302,0.6987136370749456,-1.2030426,5.1644341694129565
0.14999999,-0.67676765,609.3807543133291,17.372477677399765,0.7012129200170919,-0.77322894,5.120846674901926
0.14999999,-0.83838385,609.3801180538776,17.350636259451484,0.7036601117861827,-0.7676803,5.07816765044898
0.14999999,-0.53535354,609.3306687337183,17.399449320159295,0.7060899856254655,-0.5128028,5.035790650691887
0.14999999,-0.97979796,609.4616430640585,17.219025669659782,0.7083952271657121,-0.9827185,4.995587238229988
0.14999999,-0.6363636,609.4114358761751,17.400207187883428,0.7107474472867839,-0.6414576,4.954564519318497
0.14999999,-0.5555556,609.3563451519983,17.405090724176766,0.7130639865936679,-0.6090679,4.914164073806438
0.14999999,-0.9191919,609.4733504070115,17.232994744986783,0.7152645181619216,-0.96829104,4.875786803256092
0.14999999,-0.8989899,609.6325197432374,17.19083066377406,0.7174109328385592,-1.166536,4.838353331295535
0.14999999,-0.959596,609.77101938941,17.211500353827454,0.7195328779033585,-0.9879825,4.8013466093654324
0.14999999,-0.15151516,610.9750552965802,16.145964092829708,0.7211443452118964,-0.14083248,4.773242619504533
0.14999999,-0.5959596,610.9276691774728,17.397386119107423,0.723287075431392,-0.7007156,4.735873404476534
0.14999999,-0.7777778,610.9413504598581,17.33631871761472,0.7253699054076143,-0.82597154,4.699548849691216
0.14999999,-0.2929293,618.1201358477697,10.17121461208835,0.7242847293894142,0.0046866834,4.718474319448624
0.14999999,-0.7979798,618.0710477233779,17.399088124391756,0.7263557097392892,-0.6955112,4.682356422146802
0.14999999,-0.93939394,618.0593203602091,17.36172736316877,0.7283794404186174,-0.7886057,4.647062559099316
0.14999999,-1.0,618.2060986598522,17.20322170035692,0.7303051405844124,-0.99113584,4.613478348207852
0.14999999,-0.3131313,618.6459763027303,16.91012235712179,0.7320778218218104,-0.21728551,4.582562787427632
0.14999999,-0.27272728,618.7275894877591,17.268386814971254,0.733975483385153,-0.38353565,4.5494675697629345
0.14999999,-0.21212122,619.7992073581919,16.27838212956722,0.7354310891322109,-0.13930202,4.524081805534247
0.14999999,-0.4949495,619.9459035537545,17.203303804437418,0.737249907112687,-0.30793953,4.492361619954743
0.14999999,-0.25252524,622.6542858465524,14.641617707202132,0.7379858236062999,-0.06894638,4.479527236306132
0.14999999,-0.17171717,624.3775862654007,15.626699581151657,0.7391146845243283,-0.10877112,4.4598399018957195
0.14999999,-0.11111111,625.2849121603266,16.442674105074165,0.7405593596849477,-0.15826388,4.434644767094515
0.14999999,0.01010101,626.5783048109981,16.056607349328466,0.7418277939611878,-0.112517275,4.412523273316888
0.14999999,-0.35353535,626.5897929110063,17.338511899991836,0.7435924997950994,-0.47455525,4.381746803573471
0.14999999,-0.1919192,626.5274731822906,17.412319728715726,0.7453620854109766,-0.54610145,4.350885230432573
0.14999999,-0.23232323,634.8180554615166,9.059417720774038,0.7438041539617544,0.070486754,4.378055554907011
0.14999999,-0.030303031,643.2464755991866,8.921579862329985,0.7422134301561575,0.14180148,4.405797778076621
0.14999999,-0.07070707,645.2203604524458,15.376115146740826,0.7431620325265068,-0.08262896,4.389254152737727
