ReturnLastEpisode,LQGmu1_higher,LQGmu1_actor,Regret/t,ReturnMean,Regret,LQGsigma_higher
17.283240676472765,-1.0,-0.89414436,0.06675932352723635,0.9910115066784841,0.06675932352723635,0.14999999
17.318316173332367,-0.97979796,-0.8308911,0.04922157509743563,0.9920171115196424,0.09844315019487127,0.14999999
17.36283439707166,-0.959596,-0.77879655,0.02853625104107138,0.9932031966146174,0.08560875312321414,0.14999999
17.24651656944695,-0.93939394,-0.95183504,0.04727304591906645,0.9921288391101453,0.1890921836762658,0.14999999
17.38707032887359,-0.9191919,-0.5724546,0.03040437096053523,0.9930960796467583,0.15202185480267616,0.14999999
17.322789034026663,-0.8989899,-0.8433428,0.029872136796002497,0.9931265976607796,0.179232820776015,0.14999999
17.392878332389813,-0.8787879,-0.67398375,0.01947921262660048,0.9937225222117775,0.13635448838620334,0.14999999
17.248958589177974,-0.85858583,-0.9422657,0.02967448740102885,0.9931379307682896,0.2373958992082308,0.14999999
17.32831704760886,-0.83838385,-0.8506808,0.02878653906659699,0.993188845237007,0.25907885159937294,0.14999999
17.229724443986797,-0.8181818,-0.9617724,0.037935440761257766,0.9926642522499278,0.37935440761257766,0.14999999
17.375575602142504,-0.7979798,-0.67361516,0.03216170958818862,0.992995314817191,0.3537788054700748,0.14999999
17.329240010853912,-0.7777778,-0.852898,0.031211566218013687,0.9930497955150223,0.37453879461616424,0.14999999
17.399903347734867,-0.75757575,-0.6436041,0.024971957452407604,0.9934075712469951,0.32463544688129886,0.14999999
17.38560952066607,-0.7373737,-0.73987687,0.02064470901537366,0.993655693290403,0.28902592621523127,0.14999999
17.380738670776545,-0.7171717,-0.67621714,0.01721915036257921,0.9938521129379256,0.25828725543868813,0.14999999
17.37106232186827,-0.6969697,-0.6484118,0.014826558348151275,0.9939893028470098,0.2372249335704204,0.14999999
17.354087381698772,-0.67676765,-0.7170888,0.013713973639508815,0.9940530978417714,0.23313755187164986,0.14999999
17.425372332093694,-0.65656567,-0.6283312,0.008764734432108727,0.9943368844935718,0.1577652197779571,0.14999999
17.374342867322166,-0.6363636,-0.6800494,0.007022229076620634,0.9944367987914784,0.13342235245579204,0.14999999
17.388904035102467,-0.61616164,-0.6813908,0.00472591586766633,0.9945684681268542,0.09451831735332661,0.14999999
17.3490355116533,-0.5959596,-0.78912836,0.004546800271429825,0.9945787385165465,0.09548280570002632,0.14999999
17.378772006185596,-0.57575756,-0.64238507,0.00303230906883782,0.9946655786084384,0.06671079951443204,0.14999999
17.365388670459975,-0.5555556,-0.7381564,0.002231396915411241,0.9947115024704468,0.05132212905445854,0.14999999
17.335693843666277,-0.53535354,-0.8232641,0.0027345118911742774,0.9946826541346806,0.06562828538818266,0.14999999
17.350823313115598,-0.5151515,-0.7781494,0.002592198890903461,0.9946908142837786,0.06480497227258653,0.14999999
17.397904527444567,-0.4949495,-0.57768196,0.000650017108770047,0.9948021779180753,0.01690044482802122,0.14999999
17.37182867033034,-0.47474748,-0.70715636,-0.0001825268704562459,0.9948499155315631,-0.004928225502318639,0.14999999
17.218627109561396,-0.45454547,-0.35202703,0.004515880890581668,0.9945805114168247,0.1264446649362867,0.14999999
16.52288097096431,-0.43434343,-0.16709581,0.032881506688688944,0.9929540420476672,0.9535636939719794,0.14999999
17.332348968045796,-0.41414142,-0.40394408,0.032373824197539494,0.9929831522822514,0.9712147259261847,0.14999999
17.400617527205036,-0.3939394,-0.6031116,0.029696683829714535,0.9931366580372872,0.9205971987211505,0.14999999
16.777136951223216,-0.37373737,-0.22437505,0.04667063273431049,0.9921633811505558,1.4934602474979357,0.14999999
17.11073065076349,-0.35353535,-0.32860392,0.052506957476801445,0.9918287295024771,1.7327295967344476,0.14999999
17.403250469763208,-0.33333334,-0.5900806,0.04939644491091886,0.9920070845807961,1.6794791269712412,0.14999999
17.3585976507913,-0.3131313,-0.38285896,0.04773947074799837,0.992102094567202,1.670881476179943,0.14999999
17.211911488118886,-0.2929293,-0.32955444,0.05024916633502939,0.9919581900037255,1.8089699880610581,0.14999999
17.330820049787434,-0.27272728,-0.40287223,0.04940945779117907,0.992006338429405,1.8281499382736257,0.14999999
17.15041900058942,-0.25252524,-0.2947213,0.053361340465373885,0.9917797396522148,2.0277309376842076,0.14999999
