ReturnLastEpisode,LQGsigma_higher,LQGmu1_higher,Regret/t,ReturnMean,Regret,LQGmu1_actor
17.19067835623016,0.14999999,-1.0,0.15932164376984304,0.985704034187509,0.15932164376984304,-1.1408191
17.221457171889874,0.14999999,-0.97979796,0.14393223593998528,0.9865864543612394,0.28786447187997055,-0.97445625
17.192456289015347,0.14999999,-0.959596,0.1484693942882084,0.9863262961990706,0.44540818286462525,-1.0745825
17.19884627159036,0.14999999,-0.93939394,0.14914047781856699,0.9862878166388437,0.5965619112742679,-1.041837
17.393586927882527,0.14999999,-0.9191919,0.11059499667834842,0.9884979933097278,0.5529749833917421,-0.7292486
17.347060794410343,0.14999999,-0.8989899,0.09265236483023347,0.9895268139432205,0.5559141889814008,-0.8120957
17.197917077921787,0.14999999,-0.8787879,0.10114244443708793,0.9890399974520018,0.7079971110596155,-1.1080091
17.24986178331414,0.14999999,-0.85858583,0.1010169159681844,0.9890471951853105,0.8081353277454753,-0.94318736
17.42109859274427,0.14999999,-0.83838385,0.0818929705556898,0.9901437516883205,0.7370367350012081,-0.6653695
17.356293383968712,0.14999999,-0.8181818,0.07307433510324976,0.9906494073908686,0.7307433510324977,-0.7749774
17.388790411914947,0.14999999,-0.7979798,0.06290481264705021,0.9912325222106048,0.6919529391175523,-0.68100804
17.37985249974372,0.14999999,-0.7777778,0.05517503661448616,0.9916757433133894,0.6621004393738339,-0.7548859
17.421467680506417,0.14999999,-0.75757575,0.04543328914364754,0.9922343297509375,0.5906327588674181,-0.5186258
17.39039999655046,0.14999999,-0.7373737,0.039302340165497086,0.9925858749905103,0.5502327623169592,-0.70953256
17.197464223851053,0.14999999,-0.7171717,0.04685123589772715,0.9921530254645797,0.7027685384659073,-1.007818
17.29601102608426,0.14999999,-0.6969697,0.047297344523853146,0.992127445841522,0.7567575123816503,-0.8742614
17.383661194806905,0.14999999,-0.67676765,0.042535077504396876,0.9924005116109863,0.7230963175747469,-0.72105014
17.33824275936386,0.14999999,-0.65656567,0.04082519767838259,0.9924985551789918,0.7348535582108866,-0.8123656
17.33208623547693,0.14999999,-0.6363636,0.03961933277547153,0.9925676988087458,0.7527673227339591,-0.4704367
17.365413925886998,0.14999999,-0.61616164,0.03686766984234815,0.9927254776466542,0.737353396846963,-0.45914376
17.33858428263179,0.14999999,-0.5959596,0.03565567210548454,0.9927949729297313,0.7487691142151753,-0.49000156
17.36284558333949,0.14999999,-0.57575756,0.03345106958525854,0.9929213836246984,0.735923530875688,-0.56167954
17.36363016270637,0.14999999,-0.5555556,0.03140405948562251,0.9930387580570169,0.7222933681693178,-0.4425688
17.377896837438822,0.14999999,-0.53535354,0.02893318878043738,0.99318043642314,0.6943965307304971,-0.7611432
17.378421701121187,0.14999999,-0.5151515,0.02663899318437245,0.9933119843357585,0.6659748296093113,-0.66090477
17.397610943282395,0.14999999,-0.4949495,0.023783226397189158,0.9934757324313538,0.6183638863269181,-0.70524883
17.40295498731839,0.14999999,-0.47474748,0.020941070333649177,0.9936387000955477,0.5654088990085278,-0.5194505
17.253746587007477,0.14999999,-0.45454547,0.02363079685718044,0.9934844726572718,0.6616623120010523,-0.36192316
17.38327290033464,0.14999999,-0.43434343,0.021668600402290173,0.9935969839218871,0.628389411666415,-0.48496902
17.379175796521142,0.14999999,-0.41414142,0.019973787171509137,0.9936941635796154,0.599213615145274,-0.47034955
