ReturnMean,ReturnLastEpisode,LQGsigma_higher,Regret/t,Regret,LQGmu1_higher,LQGmu1_actor
0.9860302651286004,17.19636782384279,0.14999999,0.1536321761572097,0.1536321761572097,-1.0,-1.0071009
0.9864347962024783,17.210477867699655,0.14999999,0.14657715422877793,0.29315430845755586,-0.97979796,-0.9866498
0.9891110599665426,17.343444965907064,0.14999999,0.09990311418349762,0.29970934255049286,-0.959596,-0.8128973
0.9908840826075241,17.373782945251378,0.14999999,0.0689815993247791,0.2759263972991164,-0.93939394,-0.6649207
0.9899510022534459,17.199653793799605,0.14999999,0.08525452069990251,0.42627260349951257,-0.9191919,-0.9989539
0.9911375127640784,17.388901939132676,0.14999999,0.06456177739447296,0.38737066436683776,-0.8989899,-0.7284756
0.9914078304367354,17.318438604083507,0.14999999,0.05984743718333314,0.41893206028333196,-0.8787879,-0.85958576
0.9919117117611423,17.36045408519791,0.14999999,0.051059746885677715,0.4084779750854217,-0.85858583,-0.78864014
0.9917195722247057,17.26878203147522,0.14999999,0.05441066040113382,0.4896959436102044,-0.83838385,-0.93193865
0.9920681434167262,17.356380155487244,0.14999999,0.048331578812296175,0.4833157881229617,-0.8181818,-0.7882544
0.9922843302519112,17.343141703649593,0.14999999,0.04456128040667002,0.4901740844733702,-0.7979798,-0.7949422
0.9923489332333784,17.318958831554774,0.14999999,0.04343460440988315,0.5212152529185978,-0.7777778,-0.85228294
0.9924965968974664,17.340043701512155,0.14999999,0.040859350108188044,0.5311715514064446,-0.75757575,-0.8207175
0.9924862387287322,17.306611599413678,0.14999999,0.041039996570912,0.574559951992768,-0.7373737,-0.840246
0.9927664045829977,17.382251390904944,0.14999999,0.03615390407252169,0.5423085610878253,-0.7171717,-0.60466653
0.9929763212682057,17.372421247767907,0.14999999,0.032492957082495,0.51988731331992,-0.6969697,-0.60924935
0.9927344496163528,17.24579693557619,0.14999999,0.03671119869080767,0.6240903777437303,-0.67676765,-0.3144011
0.9929542028402777,17.382273733363686,0.14999999,0.0328787024655581,0.5918166443800459,-0.65656567,-0.5573363
0.9929994224709733,17.33210527436169,0.14999999,0.03209007210622928,0.6097113700183563,-0.6363636,-0.8468041
0.9923947071932572,17.106985239026425,0.14999999,0.042636306549596624,0.8527261309919325,-0.61616164,-0.26242286
0.9925468175491365,17.363072590187695,0.14999999,0.039983501943059,0.8396535408042389,-0.5959596,-0.6226403
0.9928418388880235,17.42321028536103,0.14999999,0.0348383297928732,0.7664432554432103,-0.57575756,-0.578136
0.9930545593395742,17.40048809773316,0.14999999,0.03112848511782836,0.7159551577100522,-0.5555556,-0.56158054
0.9931062975435867,17.34052705755364,0.14999999,0.030226170839850575,0.7254281001564138,-0.53535354,-0.4595153
0.9932575617891135,17.38572504020986,0.14999999,0.027588122397862236,0.6897030599465559,-0.5151515,-0.56027067
0.9933756059519402,17.375937822794267,0.14999999,0.025529432198165017,0.6637652371522904,-0.4949495,-0.49332014
0.9932528396665006,17.26666237931401,0.14999999,0.02767047621623267,0.7471028578382821,-0.47474748,-0.39817324
0.993273412001107,17.332375406218738,0.14999999,0.02731169470069807,0.7647274516195459,-0.45454547,-0.50976455
0.9933586697958255,17.365808287556185,0.14999999,0.025824798760805612,0.7489191640633628,-0.43434343,-0.51444423
0.9822301968407039,11.501758151119565,0.14999999,0.21990536709812664,6.597161012943799,-0.41414142,-0.01736334
0.9824344272826672,17.24050977904488,0.14999999,0.2163435881902877,6.706651233898919,-0.3939394,-0.35279396
0.9826394036452564,17.248049620243503,0.14999999,0.2127688004267318,6.8086016136554175,-0.37373737,-0.38355803
0.9824837452998288,17.04764670861274,0.14999999,0.21548348197099032,7.11095490504268,-0.35353535,-0.27564618
0.9829448601275605,17.40793916628083,0.14999999,0.2074416393753486,7.053015738761852,-0.33333334,-0.48664224
0.9817246077659564,16.397716319101423,0.14999999,0.22872284056172656,8.00529941966043,-0.3131313,-0.13544355
0.9820278504235781,17.311665029599546,0.14999999,0.22343428861280237,8.043634390060886,-0.2929293,-0.3947414
0.9822440768815165,17.26609232016571,0.14999999,0.2196632991863561,8.127542069895176,-0.27272728,-0.42271286
0.9801557899308748,15.746387172884454,0.14999999,0.25608302360554536,9.731154897010724,-0.25252524,-0.094386205
0.9797523193941575,16.819492456140843,0.14999999,0.2631195497658944,10.261662440869882,-0.23232323,-0.21953407
0.9793655878160061,16.817096501315707,0.14999999,0.2698641484888544,10.794565939554177,-0.21212122,-0.21103436
0.9794213312848257,17.119994661455813,0.14999999,0.26889198239264306,11.024571278098366,-0.1919192,-0.28925622
0.9795476007809333,17.173597898116284,0.14999999,0.2666898423805258,11.200973379982083,-0.17171717,-0.28396818
0.9757857581873897,14.262229159869209,0.14999999,0.33229637721192734,14.288744220112875,-0.15151516,-0.056632593
0.975880286027865,17.090240506455274,0.14999999,0.3306478116740364,14.548503713657603,-0.13131313,-0.30118173
0.9753092753527672,16.571223010509218,0.14999999,0.3406062378477419,15.327280703148386,-0.11111111,-0.17222679
