LQGmu1_actor,LQGsigma_higher,Regret,ReturnMean,LQGmu1_higher,Regret/t,ReturnLastEpisode
-0.9603634,0.14999999,0.12563482701344242,0.9876356177171192,-1.0,0.12563482701344242,17.22436517298656
-0.9568405,0.14999999,0.2301306998291004,0.9882416657159088,-0.97979796,0.1150653499145502,17.245504127184343
-0.74520516,0.14999999,0.21694613266270224,0.9906929255989544,-0.959596,0.07231537755423408,17.3631845671664
-0.8117346,0.14999999,0.242917230490324,0.9913572644711822,-0.93939394,0.060729307622581,17.32402890217238
-0.76801616,0.14999999,0.22674510271857784,0.9922391616660713,-0.9191919,0.04534902054371557,17.366172127771748
-1.0329968,0.14999999,0.3809334904824091,0.9911990300986008,-0.8989899,0.06348891508040151,17.19581161223617
-0.7566041,0.14999999,0.38271858750313825,0.9917044676646203,-0.8787879,0.05467408392901975,17.348214902979272
-0.99276406,0.14999999,0.5268473063935843,0.9910633077236697,-0.85858583,0.06585591329919804,17.205871281109555
-0.8888052,0.14999999,0.5808097945048303,0.9911390813296072,-0.83838385,0.06453442161164781,17.296037511888755
-0.90375954,0.14999999,0.6493935705652305,0.9911158625540983,-0.8181818,0.06493935705652305,17.2814162239396
-0.7075327,0.14999999,0.6176097292189056,0.9916200493681249,-0.7979798,0.05614633901990051,17.381783841346326
-0.7700437,0.14999999,0.592757660821011,0.9920070830427129,-0.7777778,0.04939647173508425,17.374852068397896
-0.802653,0.14999999,0.6066340124421501,0.992163752591557,-0.75757575,0.04666415480324231,17.336123648378862
-0.6649112,0.14999999,0.5496877029707008,0.9925881073764306,-0.7373737,0.03926340735505006,17.40694630947145
-0.6862258,0.14999999,0.5071696690457621,0.9929007275648096,-0.7171717,0.033811311269717474,17.39251803392494
-0.73140234,0.14999999,0.48383986255847944,0.9931055050797072,-0.6969697,0.030239991409904965,17.373329806487284
-0.6694558,0.14999999,0.45107930971147425,0.9933180001696185,-0.67676765,0.026534077041851428,17.382760552847007
-0.4907213,0.14999999,0.4265981060340813,0.9934805106204316,-0.65656567,0.023699894779671184,17.374481203677394
-0.75955796,0.14999999,0.40398784802583876,0.9936202684451175,-0.6363636,0.02126251831714941,17.372610258008244
-0.39001912,0.14999999,0.4715551137663674,0.9934875140086973,-0.61616164,0.02357775568831837,17.282432734259473
-0.73270345,0.14999999,0.44118225660495725,0.9936348234583744,-0.5959596,0.021008678885950344,17.38037285716141
-0.6348952,0.14999999,0.39075994113465384,0.9938209968173095,-0.57575756,0.01776181550612063,17.400422315470305
-0.8318503,0.14999999,0.43091022911026045,0.9937651819178543,-0.5555556,0.01873522735262002,17.309849712024395
-0.62063307,0.14999999,0.4057569271078627,0.9938700379226207,-0.53535354,0.01690653862949428,17.3751533020024
-0.4069071,0.14999999,0.4768288624108621,0.993745805361443,-0.5151515,0.019073154496434482,17.278928064697002
-0.23310906,0.14999999,0.8341182020907638,0.9929999157505056,-0.4949495,0.032081469311183226,16.9927106603201
-0.5482031,0.14999999,0.8368967523021205,0.9930621458709181,-0.47474748,0.030996176011189647,17.347221449788645
-0.3620094,0.14999999,0.993765708538259,0.9928043788734062,-0.45454547,0.03549163244779496,17.193131043763863
-0.6267257,0.14999999,0.9556173459134669,0.9929499815210505,-0.43434343,0.03295232227287817,17.388148362624793
-0.61431164,0.14999999,0.9212459645032425,0.9930786583247262,-0.41414142,0.030708198816774748,17.384371381410226
-0.2219763,0.14999999,1.5152956303468947,0.9920366683368842,-0.3939394,0.04888050420473854,16.75595033415635
-0.4196759,0.14999999,1.5567012017973383,0.9920500623534307,-0.37373737,0.04864691255616682,17.308594428549558
-0.51154023,0.14999999,1.5748499275682342,0.9921030547547117,-0.35353535,0.047722725077825275,17.331851274229106
-0.2876442,0.14999999,1.8857819581939346,0.9916591642637042,-0.33333334,0.05546417524099807,17.0390679693743
-0.327881,0.14999999,2.1391128866022697,0.991335005100586,-0.3131313,0.06111751104577914,17.096669071591666
-0.3924998,0.14999999,2.1591458234153436,0.9914004430692288,-0.2929293,0.05997627287264843,17.329967063186928
-0.36316586,0.14999999,2.2722637360506006,0.9913180886808043,-0.27272728,0.06141253340677299,17.236882087364744
-0.38988173,0.14999999,2.3464560348964056,0.9912988048725005,-0.25252524,0.06174884302358962,17.275807701154196
-0.05757402,0.14999999,5.080599052945711,0.9873697379249798,-0.23232323,0.13027177058835157,14.615856981950696
-0.103456326,0.14999999,6.68767316133601,0.9852527620967086,-0.21212122,0.16719182903340024,15.742925891609703
0.059718862,0.14999999,14.965490352563922,0.9739098646892985,-0.1919192,0.36501195981863227,9.072182808772089
-0.22870137,0.14999999,15.37986848502834,0.9738424687567874,-0.17171717,0.36618734488162713,16.935621867535584
-0.4065113,0.14999999,15.505458033432848,0.9741633000407605,-0.15151516,0.360592047289136,17.224410451595492
-0.1355091,0.14999999,16.644205559204018,0.9731492317045402,-0.13131313,0.3782773990728186,16.211252474228832
-0.38462675,0.14999999,16.738909587979027,0.9735105637258168,-0.11111111,0.37197576862175613,17.255295971224992
-0.00408677,0.14999999,23.731878115934354,0.9652574315467513,-0.09090909,0.5159103938246599,10.357031472044675
0.046535246,0.14999999,31.996941387320486,0.9558035557933334,-0.07070707,0.6807859869642656,9.084936728613869
0.24413523,0.14999999,40.78494390176055,0.946118903022553,-0.05050505,0.8496863312866781,8.561997485559937
-0.09928936,0.14999999,42.60870745757057,0.944979044821229,-0.030303031,0.8695654583177667,15.526236444189983
-0.11143396,0.14999999,44.07867296862231,0.9442905126506624,-0.01010101,0.8815734593724461,15.880034488948263
-0.014146599,0.14999999,50.9607543563088,0.9375441239922774,0.01010101,0.9992304775746823,10.467918612313508
0.29984847,0.14999999,60.02469243341464,0.928651318329421,0.030303031,1.154321008334897,8.286061922894154
0.14551404,0.14999999,68.4628242992634,0.9207711352137101,0.05050505,1.2917514018728944,8.911868134151236
0.047902405,0.14999999,76.72906308427449,0.9133653339658996,0.07070707,1.4209085756347126,9.083761214988913
0.07156349,0.14999999,85.02103792518798,0.9062020038311218,0.09090909,1.5458370531852361,9.05802515908651
0.096218765,0.14999999,93.35067614520676,0.8992559426756975,0.11111111,1.6669763597358351,9.02036177998122
-0.047325194,0.14999999,96.35794242477155,0.8979076709874743,0.13131313,1.6904902179784482,14.342733720435213
0.13624653,0.14999999,104.7723000506359,0.8912603803675302,0.15151516,1.8064189663902743,8.935642374135647
0.4435656,0.14999999,114.80899150873164,0.8832617482616121,0.17171717,1.9459151103174854,7.313308541904272
0.19095913,0.14999999,123.38634309458374,0.876924366308693,0.1919192,2.0564390515763957,8.772648414147902
0.3907827,0.14999999,133.02207183590238,0.8697999023951889,0.21212122,2.180689702227908,7.7142712586813635
0.16441485,0.14999999,141.5135379189878,0.8639635081394388,0.23232323,2.2824764180481902,8.85853391691459
0.374742,0.14999999,151.03746550836962,0.857372701408576,0.25252524,2.3974200874344382,7.826072410618182
0.22301006,0.14999999,159.73561854743593,0.8517276926718071,0.27272728,2.4958690398036865,8.651846960933682
0.3231483,0.14999999,168.93171728499192,0.8458171160153567,0.2929293,2.5989494966921836,8.153901262444018
0.52459764,0.14999999,179.68268918534426,0.838734805753628,0.3131313,2.722464987656731,6.599028099647669
0.18912905,0.14999999,188.2537076797689,0.8337295395045113,0.33333334,2.8097568310413266,8.77898150557536
0.4560508,0.14999999,198.39266165885437,0.8275493611214465,0.35353535,2.917539142041976,7.211046020914516
0.408787,0.14999999,208.1594581803138,0.821857583615615,0.37373737,3.0168037417436784,7.583203478540559
0.42751765,0.14999999,218.0688747403953,0.8162116032598337,0.3939394,3.1152696391485044,7.4405834399184965
0.25873214,0.14999999,226.92370822566576,0.8115763436606268,0.41414142,3.1961085665586726,8.495166514729531
0.38754785,0.14999999,236.53651333542092,0.8064662068875664,0.43434343,3.285229351880846,7.737194890244834
0.4660721,0.14999999,246.75960222733934,0.801016713092765,0.45454547,3.380268523662183,7.126911108081586
0.6339718,0.14999999,258.6642936228323,0.7944115007261716,0.47474748,3.495463427335572,5.445308604507042
0.42839146,0.14999999,268.5805195245965,0.7895026609139173,0.4949495,3.581073593661287,7.433774098235761
0.25593036,0.14999999,277.4222243821525,0.7855336911650832,0.5151515,3.6502924260809535,8.508295142444037
0.51492167,0.14999999,288.08161833407706,0.7803142363174098,0.53535354,3.7413197186243776,6.69060604807544
0.5950554,0.14999999,299.5508403104604,0.7746332919383233,0.5555556,3.840395388595646,5.880778023616658
0.33129007,0.14999999,308.79545116743503,0.7707108268730152,0.57575756,3.9088031793346207,8.10538914302537
0.69777095,0.14999999,321.4737107366579,0.7644253793458591,0.5959596,4.0184213842082235,4.671740430777145
0.624844,0.14999999,333.2737877224121,0.7589167886210134,0.61616164,4.114491206449532,5.549923014245794
0.92089814,0.14999999,349.2403664845052,0.7506290791532608,0.6363636,4.259028859567136,1.3834212379069062
0.32829943,0.14999999,358.4670175911659,0.7471972631872682,0.65656567,4.318879730014047,8.123348893339303
0.72768915,0.14999999,371.5335650460506,0.7412259959001951,0.67676765,4.423018631500603,4.283452545115292
0.47848874,0.14999999,381.8634357096179,0.7372413412644243,0.6969697,4.492511008348446,7.020129336432772
0.51114273,0.14999999,392.48752700527393,0.7331531850028846,0.7171717,4.563808453549697,6.725908704343946
0.58667344,0.14999999,403.86656550649735,0.7286614431703463,0.7373737,4.642144431109165,5.970961498776571
0.74656075,0.14999999,417.1864177254351,0.7230071819449576,0.75757575,4.7407547468799445,4.030147781062275
0.80158556,0.14999999,431.2818629775062,0.7169802965045448,0.7777778,4.8458636289607435,3.254554747928877
1.1186357,0.14999999,448.6318629775062,0.7090138487656054,0.7979798,4.984798477527847,
1.0439292,0.14999999,465.98186297750624,0.701222487790159,0.8181818,5.120679812939629,
0.76068103,0.14999999,479.4954865894416,0.69599154455684,0.83838385,5.211907462928713,3.836376388064629
1.0625743,0.14999999,496.84548658944163,0.6885077645078418,0.85858583,5.342424586983244,
0.74538606,0.14999999,510.1493822434437,0.6836513137788872,0.8787879,5.42712108769621,4.046104345997905
1.086447,0.14999999,527.4993822434437,0.6764549841601621,0.8989899,5.552625076246776,
0.858318,0.14999999,542.4522157538255,0.6708403718978012,0.9191919,5.650543914102349,2.3971664896181886
0.92792344,0.14999999,558.5370505664725,0.66467236677949,0.93939394,5.758113923365697,1.265165187353003
1.1474177,0.14999999,575.8870505664726,0.6578899956899035,0.959596,5.876398475168087,
1.204027,0.14999999,593.2370505664726,0.6512446421980862,0.97979796,5.99229344006538,
1.0027785,0.14999999,610.5870505664726,0.6447321957761054,1.0,6.1058705056647264,
-0.67465127,0.14999999,610.5475737249992,0.6482210159159559,-0.7373737,6.045025482425735,17.389476841473396
-0.69922537,0.14999999,610.5387080843152,0.6516242196863675,-0.57575756,5.985673608669757,17.35886564068405
-0.8553227,0.14999999,610.572626331827,0.6549375243097967,-0.7171717,5.927889576037155,17.316081752488177
-0.6323132,0.14999999,610.5405107065416,0.6582235187089027,-0.43434343,5.870581833716746,17.38211562528542
-0.32897747,0.14999999,610.7315008674182,0.6613250869007115,-0.41414142,5.816490484451601,17.159009839123446
-0.6705102,0.14999999,610.6873353444082,0.6644953396310761,-0.67676765,5.76120127683404,17.394165523009917
-0.8735762,0.14999999,610.7440633940854,0.6675522681803112,-0.7979798,5.707888442935378,17.293271950322836
-0.7266919,0.14999999,610.7105918418827,0.670600475789011,-0.5959596,5.654727702239654,17.38347155220277
-0.66762716,0.14999999,610.6629766590416,0.6736001932397099,-0.53535354,5.602412629899464,17.397615182841054
-0.7668193,0.14999999,610.6418372338929,0.6765315694151939,-0.7777778,5.551289429399027,17.371139425148737
-0.67174935,0.14999999,610.6045894413218,0.6794184491273448,-0.65656567,5.500942247219115,17.387247792571145
-0.7966757,0.14999999,610.5929217455208,0.6822406814458143,-0.6969697,5.451722515585007,17.361667695800964
-0.60930794,0.14999999,610.5634832032924,0.685021980188311,-0.6363636,5.403216665515862,17.37943854222837
-0.80413115,0.14999999,610.5578293858656,0.6877425210315745,-0.9191919,5.355770433209347,17.35565381742687
-0.8355944,0.14999999,610.599072851078,0.6903923649525942,-0.959596,5.309557155226765,17.308756534787683
-0.68787646,0.14999999,610.5802453686762,0.6930262153152308,-0.8787879,5.263622804902381,17.368827482401738
-0.5035781,0.14999999,610.5719936958928,0.6956098595938739,-0.47474748,5.218564048682845,17.358251672783283
-0.7042787,0.14999999,610.5481223330735,0.6981573033290541,-0.75757575,5.174136629941301,17.37387136281932
-0.34899592,0.14999999,610.664677121627,0.7005942693693497,-0.35353535,5.131635942198547,17.23344521144646
-0.1067968,0.14999999,612.0172343075063,0.7024000218331873,-0.2929293,5.100143619229219,15.99744281412078
-1.015989,0.14999999,612.1649952301558,0.7047468556988044,-0.93939394,5.059214836612858,17.202239077350548
-0.55091655,0.14999999,612.1456941446091,0.7071337352681754,-0.5555556,5.017587656923026,17.36930108554668
-0.22662833,0.14999999,612.5266332162959,0.7092952220778812,-0.37373737,4.979891326961755,16.969060928313272
-0.6884153,0.14999999,612.503215093241,0.7116088269952091,-0.83838385,4.939542057203557,17.373418123054883
-0.43388334,0.14999999,612.5498399563339,0.7138532844237002,-0.61616164,4.9003987196506715,17.30337513690706
