LQGmu1_higher,ReturnMean,LQGmu1_actor,Regret,Regret/t,ReturnLastEpisode,LQGsigma_higher
-1.0,0.993957208845638,-0.81994516,0.015386277732073239,0.015386277732073239,17.334613722267928,0.14999999
-0.97979796,0.9900006598908994,-1.116571,0.16877698300542932,0.08438849150271466,17.196609294726645,0.14999999
-0.959596,0.9886359526844526,-1.0585846,0.3245669555494395,0.1081889851831465,17.19421002745599,0.14999999
-0.93939394,0.9900657848452749,-0.7840565,0.3330108491936272,0.0832527122984068,17.341556106355814,0.14999999
-0.9191919,0.9902565491711236,-0.89920825,0.3996289122780219,0.07992578245560437,17.283381936915607,0.14999999
-0.8989899,0.9904819389337186,-0.90299886,0.455969909975682,0.075994984995947,17.29365900230234,0.14999999
-0.8787879,0.9911380875558647,-0.78467095,0.4518622711800262,0.06455175302571803,17.354107638795657,0.14999999
-0.85858583,0.9909909385772064,-0.9332377,0.5369442497081458,0.06711803121351823,17.264918021471882,0.14999999
-0.83838385,0.9916950913716794,-0.5822705,0.4935384583011775,0.05483760647790861,17.39340579140697,0.14999999
-0.8181818,0.991446568456108,-0.9413733,0.5917184612547572,0.05917184612547573,17.25181999704642,0.14999999
-0.7979798,0.9909799830240561,-1.0048747,0.7404000566650666,0.0673090960604606,17.201318404589692,0.14999999
-0.7777778,0.9911614540434961,-0.8453814,0.7697308977771051,0.06414424148142543,17.320669158887963,0.14999999
-0.75757575,0.990730129786962,-1.0334072,0.9316649746999488,0.07166653651538067,17.188065923077158,0.14999999
-0.7373737,0.9908591422034,-0.85244346,0.9718318396178027,0.0694165599727002,17.309833135082147,0.14999999
-0.7171717,0.9912223209556544,-0.55346775,0.9462408380007474,0.06308272253338316,17.375591001617057,0.14999999
-0.6969697,0.9916553094009446,-0.5601799,0.8885024647603714,0.055531404047523214,17.407738373240377,0.14999999
-0.67676765,0.9919372522848175,-0.6734517,0.86044344259723,0.05061432015277824,17.378059022163143,0.14999999
-0.65656567,0.9919871011862686,-0.86726356,0.8954091956065149,0.04974495531147305,17.315034246990717,0.14999999
-0.6363636,0.9922171345647093,-0.66370213,0.868930290637902,0.045733173191468524,17.376478904968614,0.14999999
-0.61616164,0.9924617011328781,-0.6757284,0.8293586448520998,0.04146793224260499,17.389571645785804,0.14999999
-0.5959596,0.9926098270534842,-0.7363278,0.816576939931906,0.03888461618723362,17.362781704920195,0.14999999
-0.57575756,0.9927338005746411,-0.77979904,0.8078953955216797,0.036722517978258165,17.358681544410228,0.14999999
-0.5555556,0.9914538489504904,-0.21730411,1.3580321089792946,0.05904487430344759,16.799863286542386,0.14999999
-0.53535354,0.9916327675536994,-0.69722146,1.342188812723549,0.05592453386348121,17.365843296255747,0.14999999
-0.5151515,0.9916999593194631,-0.4602491,1.368817736714142,0.05475270946856568,17.32337107600941,0.14999999
-0.4949495,0.9919454428711142,-0.6232444,1.3122583845220142,0.05047147632776978,17.40655935219213,0.14999999
-0.47474748,0.9920868726823889,-0.75342983,1.2961333913167543,0.048004940419139046,17.36612499320526,0.14999999
-0.45454547,0.9922241150287335,-0.507788,1.2771201491688942,0.045611433898889074,17.36901324214786,0.14999999
-0.43434343,0.9910803426060422,-0.19875361,1.9012059235681775,0.06555882495062682,16.725914225600718,0.14999999
-0.41414142,0.9911449443328706,-0.44558093,1.9329651250421378,0.06443217083473793,17.31824079852604,0.14999999
-0.3939394,0.9913240485490966,-0.6919503,1.9005663924164224,0.061308593303755564,17.382398732625717,0.14999999
-0.37373737,0.9914582307714203,-0.46390373,1.8869905710857964,0.05896845534643114,17.363575821330627,0.14999999
-0.35353535,0.9907530054194821,-0.21460085,2.3518303209797153,0.0712675854842338,16.885160250106082,0.14999999
-0.33333334,0.9888472963762358,-0.14790688,3.553107140747226,0.10450315119844783,16.14872318023249,0.14999999
-0.3131313,0.9890935148901532,-0.42999727,3.5073185110505527,0.10020910031573008,17.395788629696675,0.14999999
-0.2929293,0.988956690581565,-0.28463858,3.69343138527028,0.10259531625750778,17.163887125780274,0.14999999
-0.27272728,0.9883282739544929,-0.21880963,4.201531382644895,0.1135549022336458,16.841900002625387,0.14999999
-0.25252524,0.9872499438068213,-0.16627178,5.029717240343423,0.13236098000903745,16.521814142301473,0.14999999
-0.23232323,0.9821736322244741,-0.042037174,8.614782306201718,0.22089185400517225,13.764934934141706,0.14999999
-0.21212122,0.982235280033439,-0.3550632,8.792668648672969,0.21981671621682422,17.17211365752875,0.14999999
-0.1919192,0.9819206331799494,-0.2081773,9.237470451008988,0.22530415734168263,16.90519819766398,0.14999999
-0.17171717,0.970508799256535,0.19293118,17.821714720573155,0.4243265409660275,8.765755730435833,0.14999999
-0.15151516,0.9688977732731021,-0.10475452,19.454181867035146,0.45242283411709644,15.71753285353801,0.14999999
-0.13131313,0.9685092462925655,-0.17853545,20.204744764936873,0.4591987446576562,16.599437102098275,0.14999999
-0.11111111,0.9659830424033231,-0.07116932,22.64650832187198,0.503255740486044,14.908236443064894,0.14999999
-0.09090909,0.9561503410641382,0.12667364,31.0379503847058,0.6747380518414304,8.958557937166184,0.14999999
-0.07070707,0.9539997117360373,-0.07590478,33.47551628420498,0.7122450273235101,14.91243410050082,0.14999999
-0.05050505,0.9536259507403977,-0.14418763,34.500644116198295,0.7187634190874644,16.324872168006685,0.14999999
-0.030303031,0.9524609152883086,-0.088729635,36.215000231223065,0.7390816373718992,15.635643884975233,0.14999999
