LQGmu1_actor,ReturnLastEpisode,ReturnMean,LQGsigma_higher,Regret/t,Regret,LQGmu1_higher
-0.8852609,17.286990507608046,0.9912265199316539,0.14999999,0.06300949239195575,0.06300949239195575,-1.0
-1.2463037,17.200023920451603,0.9887332118136366,0.14999999,0.1064927859701772,0.2129855719403544,-0.97979796
-0.7872597,17.345759520902188,0.9906875754770992,0.14999999,0.0724086836793892,0.2172260510381676,-0.959596
-0.82759696,17.338835657464294,0.9915655046792735,0.14999999,0.05709759839346873,0.22839039357387492,-0.93939394
-1.0833967,17.19341542964462,0.9904245990375085,0.14999999,0.07699499278585123,0.3849749639292561,-0.9191919
-1.1622192,17.19939970441947,0.9897211844465806,0.14999999,0.08926254325163126,0.5355752595097876,-0.8989899
-0.97406256,17.227739431409184,0.9894508860738809,0.14999999,0.09397654687151505,0.6578358281006054,-0.8787879
-0.98768103,17.20855966458126,0.9891106926353257,0.14999999,0.09990952043991852,0.7992761635193482,-0.85858583
-0.985989,17.203724501850193,0.9888152926754002,0.14999999,0.10506129574101743,0.9455516616691568,-0.83838385
-0.9902723,17.19927756226453,0.9885534742006614,0.14999999,0.10962740994046279,1.0962740994046278,-0.8181818
-0.84676623,17.327844363321574,0.989009436321502,0.14999999,0.10167543055300499,1.1184297360830548,-0.7979798
-0.6696952,17.38958717636328,0.9896844296649475,0.14999999,0.08990354664331483,1.078842559719778,-0.7777778
-0.95425045,17.245382476200195,0.9896195303302769,0.14999999,0.09103539103996802,1.1834600835195843,-0.75757575
-0.590381,17.39475773300116,0.9901756948291348,0.14999999,0.08133588217988752,1.1387023505184253,-0.7373737
-0.66332895,17.38378276316957,0.9906157508128867,0.14999999,0.0736613058232571,1.1049195873488564,-0.7171717
-0.7501762,17.373369736591272,0.9909634824729158,0.14999999,0.06759686567234913,1.081549850757586,-0.6969697
-0.69787645,17.40329215671021,0.9913712301199159,0.14999999,0.06048574670866918,1.028257694047376,-0.67676765
-0.5216509,17.39869812189828,0.9917190380601776,0.14999999,0.054419976230505346,0.9795595721490962,-0.65656567
-0.7474143,17.388481264414523,0.9919994015338771,0.14999999,0.049530437249188146,0.9410783077345748,-0.6363636
-0.6242647,17.381463927281768,0.9922316101477847,0.14999999,0.04548071902264041,0.9096143804528083,-0.61616164
-0.74736285,17.36994690660308,0.9924102570067452,0.14999999,0.04236511780236811,0.8896674738497303,-0.5959596
-0.6465994,17.39325796568574,0.9926334197556197,0.14999999,0.03847315946199956,0.8464095081639904,-0.57575756
-0.36551186,17.245777730710696,0.9924695059397359,0.14999999,0.04133181641101287,0.950631777453296,-0.5555556
