ReturnLastEpisode,LQGmu1_higher,LQGmu1_actor,LQGsigma_higher,Regret/t,ReturnMean,Regret
17.20275234936595,-1.0,-1.1392742,0.14999999,0.14724765063404988,0.9863963503076806,0.14724765063404988
17.331624275195626,-0.97979796,-0.83061254,0.14999999,0.08281168771921266,0.9900910729518799,0.1656233754384253
17.19553165539811,-0.959596,-1.1217386,0.14999999,0.10669724001343894,0.9887214885313395,0.32009172004031683
17.28947386533717,-0.93939394,-0.8994994,0.14999999,0.0951544636757875,0.9893833449727186,0.38061785470315
17.19865393217285,-0.9191919,-1.0572116,0.14999999,0.10639278450606042,0.9887389458425424,0.5319639225303021
17.256004316179567,-0.8989899,-0.9357937,0.14999999,0.1043266010584561,0.9888574196640794,0.6259596063507367
17.332621694825495,-0.8787879,-0.82900757,0.14999999,0.09190541593217764,0.9895696435818706,0.6433379115252436
17.264402819887135,-0.85858583,-0.9329372,0.14999999,0.09111688645476379,0.9896148574280526,0.7289350916381103
17.31652454669786,-0.83838385,-0.845228,0.14999999,0.08471228277113912,0.9899820938778016,0.7624105449402521
17.263320787940458,-0.8181818,-0.93112594,0.14999999,0.08490897569997954,0.9899708156135333,0.8490897569997955
17.392480370428082,-0.7979798,-0.7152275,0.14999999,0.07332812605197409,0.9906348551575703,0.806609386571715
17.367852845759227,-0.7777778,-0.7596556,0.14999999,0.0657297117343741,0.9910705440519281,0.7887565408124892
17.225630644904854,-0.75757575,-0.9762649,0.14999999,0.07024045353135669,0.9908119006002661,0.9131258959076369
17.353287179683818,-0.7373737,-0.8021358,0.14999999,0.06498847973027289,0.9911130458870255,0.9098387162238204
17.37786260555927,-0.7171717,-0.60583,0.14999999,0.05879840737763686,0.9914679812283465,0.881976110664553
17.373559789774706,-0.6969697,-0.722674,0.14999999,0.053651020055615506,0.991763129583967,0.8584163208898481
17.38376166340709,-0.67676765,-0.6121111,0.14999999,0.04850909749898591,0.9920579645929479,0.8246546574827605
17.395661179723874,-0.65656567,-0.6327966,0.14999999,0.04327741543104935,0.9923579463628985,0.7789934777588883
17.374694382860923,-0.6363636,-0.5839393,0.14999999,0.039699952363050864,0.9925630761259718,0.7542990948979664
17.38916577487716,-0.61616164,-0.5850613,0.14999999,0.035756666001040396,0.9927891819953532,0.7151333200208079
17.347639533002607,-0.5959596,-0.4921034,0.14999999,0.03416637081039061,0.9928803686461931,0.7174937870182028
17.302907449495194,-0.57575756,-0.3753242,0.14999999,0.03475392443286409,0.9928466786449046,0.76458633752301
17.403251962185845,-0.5555556,-0.62605333,0.14999999,0.030927581536398546,0.9930660790403442,0.7113343753371666
17.381403153288243,-0.53535354,-0.6243144,0.14999999,0.02833046758537187,0.9932149961246921,0.6799312220489249
17.366798075725757,-0.5151515,-0.69278216,0.14999999,0.026525325852926756,0.9933185019579744,0.6631331463231689
17.347141238800898,-0.4949495,-0.7833295,0.14999999,0.025615073366241248,0.9933706953345046,0.6659919075222724
17.37282360718526,-0.47474748,-0.4918966,0.14999999,0.023821048160630118,0.9934735637522576,0.6431683003370132
17.21763753894434,-0.45454547,-0.3485609,0.14999999,0.02769752719259547,0.9932512885784063,0.7755307613926732
17.305482267945404,-0.43434343,-0.3686238,0.14999999,0.02827753425680243,0.9932180312926145,0.8200484934472705
17.375536899334257,-0.41414142,-0.42617586,0.14999999,0.02648371980376716,0.9933208876259307,0.7945115941130148
17.39791092625186,-0.3939394,-0.69202954,0.14999999,0.024083892511650183,0.9934584924018549,0.7466006678611556
8.904667891199743,-0.37373737,0.1482065,0.14999999,0.2872478992706692,0.9783688131152138,9.191932776661414
17.186111029889492,-0.35353535,-0.32786104,0.14999999,0.2835097499021795,0.9785831565423062,9.355821746771923
17.227841143964564,-0.33333334,-0.32643566,0.14999999,0.27876413537668704,0.9788552674669331,9.47798060280736
16.916170243742506,-0.3131313,-0.20573333,0.14999999,0.2831945816875673,0.978601228114245,9.911810359064855
17.283559838605825,-0.2929293,-0.36744717,0.14999999,0.27717362556830644,0.9789464664238356,9.978250520459031
17.17548651951881,-0.27272728,-0.31907716,0.14999999,0.27439902705243846,0.9791055603754336,10.152764000940223
16.80730199496736,-0.25252524,-0.18306997,0.14999999,0.2814595264729701,0.9787007152251738,10.695462005972864
9.060135437084224,-0.23232323,0.06992534,0.14999999,0.486803245356119,0.9669264194176538,18.98532656888864
16.066687283919556,-0.21212122,-0.12729952,0.14999999,0.5067159821242272,0.96578463405251,20.268639284969087
16.99028922261884,-0.1919192,-0.24297428,0.14999999,0.5031304893256158,0.9659902242359166,20.628350062350247
17.29768306448052,-0.17171717,-0.36543548,0.14999999,0.4923968332826126,0.9666056861649879,20.68066699786973
16.1275856255551,-0.15151516,-0.13001114,0.14999999,0.5093739854026659,0.9656322256076453,21.90308137231463
9.250798097571703,-0.13131313,0.017263845,0.14999999,0.6818700744259757,0.9557413948150244,30.00228327474293
9.248575258085493,-0.11111111,0.014722891,0.14999999,0.846749067036832,0.9462873241377963,38.103708016657436
15.416677377986968,-0.09090909,-0.09878151,0.14999999,0.8703702312754451,0.9449328995828299,40.03703063867047
9.904255263629096,-0.07070707,-0.003410831,0.14999999,1.010271816490242,0.9369110196966604,47.48277537504138
8.951609928135209,-0.05050505,0.12965083,0.14999999,1.1641909468105451,0.9280853814902209,55.88116544690617
17.041317020432167,-0.030303031,-0.2679904,0.14999999,1.1467316005402857,0.9290864907947082,56.189848426474
9.083010532659717,-0.01010101,0.04875542,0.14999999,1.2891367578762856,0.920921057461222,64.45683789381428
13.255224552184076,0.01010101,-0.040119413,0.14999999,1.3441492812084352,0.9177666696554795,68.5516133416302
9.039344890714405,0.030303031,0.08469392,0.14999999,1.478120547132996,0.9100848310130161,76.86226845091579
8.935893892237855,0.05050505,0.13614511,0.14999999,1.6089881992203385,0.9025809518795674,85.27637455867794
8.870974681280437,0.07070707,0.16020557,0.14999999,1.7362111088406946,0.8952860602728957,93.75539987739751
8.97073059673617,0.09090909,0.12128165,0.14999999,1.8569939869211154,0.8883604365297524,102.13466928066134
8.890107248629835,0.11111111,0.15350707,0.14999999,1.974902893429134,0.8815996047345679,110.5945620320315
9.029444181736014,0.13131313,0.09088726,0.14999999,2.086230137724482,0.8752161618277245,118.91511785029549
8.864449970043566,0.15151516,0.16242678,0.14999999,2.1965632393146883,0.8688897225163595,127.40066788025192
