LQGmu1_higher,Regret,Regret/t,ReturnLastEpisode,ReturnMean,LQGsigma_higher,LQGmu1_actor
-0.33333334,3.511815104701915,0.10328867955005633,17.00994278605127,0.9889169335120381,0.14999999,-0.23335242
-0.3131313,3.551251738498552,0.10146433538567291,17.310563366203365,0.9890215404021977,0.14999999,-0.41118127
-0.2929293,3.6099703712317908,0.10027695475643864,17.291281367266762,0.9890896241538739,0.14999999,-0.38066113
-0.27272728,3.6600816486448178,0.09892112563904913,17.299888722586974,0.9891673666491372,0.14999999,-0.43725002
-0.25252524,6.137152178513228,0.16150400469771653,14.872929470131592,0.9855788988132044,0.14999999,-0.08503352
-0.23232323,11.434007579791825,0.2931796815331237,12.053144598721405,0.9780286879854861,0.14999999,-0.02809751
-0.21212122,12.311487958813387,0.3077871989703347,16.47251962097844,0.9771911009764718,0.14999999,-0.1897184
-0.1919192,13.171808372811824,0.3212636188490689,16.489679586001564,0.9764183704788381,0.14999999,-0.1533355
-0.17171717,13.173489689610363,0.31365451641929437,17.348318683201462,0.9768546722236645,0.14999999,-0.42271295
-0.15151516,14.05467384040071,0.32685288000931884,16.468815849209655,0.9760978853205668,0.14999999,-0.13407816
-0.13131313,19.872853505461286,0.4516557614877565,11.531820334939427,0.9689417567954272,0.14999999,-0.02151443
-0.11111111,20.163573919362864,0.44807942043028587,17.059279586098423,0.9691468222230344,0.14999999,-0.25706533
-0.09090909,21.51790420681524,0.4677805262351139,15.99566971254763,0.9680171716608309,0.14999999,-0.107055865
-0.07070707,21.8188277495058,0.46423037764905956,17.04907645730944,0.9682207352265451,0.14999999,-0.27322495
-0.05050505,22.204124966055446,0.4625859367928218,16.964702783450356,0.9683150265600449,0.14999999,-0.25090328
-0.030303031,23.8014498733368,0.48574387496605714,15.752675092718647,0.9669871631326804,0.14999999,-0.09691673
-0.01010101,25.380570721628807,0.5076114144325762,15.770879151707994,0.9657332904568479,0.14999999,-0.099818714
0.01010101,33.68263643020165,0.6604438515725813,9.047934291427163,0.956969962639187,0.14999999,0.07892815
0.030303031,35.69837159224994,0.6865071460048066,15.334264837951709,0.9554755076832108,0.14999999,-0.07315526
0.05050505,44.715100233511734,0.8436811364813535,8.333271358738212,0.9464632375870784,0.14999999,0.2910737
0.07070707,52.96019283481212,0.98074431175578,9.10490739869962,0.9386041105644622,0.14999999,0.035779987
0.09090909,61.23283203402326,1.1133242188004229,9.077360800788863,0.9310020516742877,0.14999999,0.054750554
0.11111111,62.14792309958449,1.1097843410640087,16.434908934438774,0.9312050263151371,0.14999999,-0.14845866
0.13131313,63.95564409796796,1.1220288438239994,15.542279001616524,0.9305029332669725,0.14999999,-0.093632296
0.15151516,72.63264488621256,1.2522869807967683,8.672999211755402,0.9230340033946807,0.14999999,0.21773896
0.17171717,81.97139132918848,1.3893456157489572,8.011253557024085,0.9151751367116423,0.14999999,0.3465435
0.1919192,91.16933265236494,1.5194888775394157,8.152058676823536,0.9077127937190702,0.14999999,0.3234613
0.21212122,100.58909323476342,1.6490015284387447,7.930239417601513,0.9002866096078701,0.14999999,0.35915247
0.23232323,110.00151137934654,1.7742179254733312,7.937581855416891,0.8931067703283639,0.14999999,0.358028
0.25252524,118.53835218445904,1.8815611457850643,8.813159194887492,0.8869517691637004,0.14999999,0.17892995
0.27272728,126.85425323732528,1.9820977068332075,9.034098947133764,0.8811870580944261,0.14999999,0.08802979
0.2929293,135.1388648583344,2.0790594593589904,9.06538837899089,0.8756273245780395,0.14999999,0.0656704
0.3131313,143.49307341615543,2.174137476002355,8.99579144217896,0.8701756034402319,0.14999999,0.10934673
0.33333334,152.13418485600909,2.270659475462822,8.708888560146338,0.8646410851225446,0.14999999,0.20849073
0.35353535,160.3924770513856,2.3587128978144944,9.091707804623466,0.8595921503546734,0.14999999,0.040626913
0.37373737,169.93118864254438,2.4627708498919474,7.8112884088412216,0.8536255246621589,0.14999999,0.3769023
0.3939394,178.62878442116076,2.551839777445154,8.652404221383627,0.8485183613850256,0.14999999,0.2228728
0.41414142,189.2575714155343,2.6655995974018913,6.721213005626469,0.8419954359287907,0.14999999,0.511647
0.43434343,200.72838754395593,2.7878942714438324,5.879183871578372,0.8349831266373949,0.14999999,0.5952025
0.45454547,211.03159374683594,2.8908437499566566,7.046793797120005,0.8290800602089072,0.14999999,0.47541857
0.47474748,220.4615490200538,2.9792101218926192,7.9200447267821215,0.8240131810841388,0.14999999,0.36070794
0.4949495,229.758711426938,3.0634494856925065,8.052837593115813,0.8191829423341452,0.14999999,0.33988976
0.5151515,239.4819303137724,3.1510780304443737,7.626781113165592,0.8141583698139694,0.14999999,0.4028902
0.53535354,251.89589222538362,3.271375223706281,4.936038088388801,0.8072605949709701,0.14999999,0.67665017
0.5555556,263.00401527121807,3.3718463496310007,6.241876954165556,0.8014996359156537,0.14999999,0.5607406
0.57575756,275.49006727695956,3.487216041480501,4.863947994258521,0.7948844012912557,0.14999999,0.6824759
0.5959596,287.74076170105275,3.5967595212631593,5.099305575906801,0.7886032384596813,0.14999999,0.663267
0.61616164,297.55113673730625,3.673470823917361,7.539624963746492,0.7842046545918945,0.14999999,0.41460007
0.6363636,307.4899145581009,3.7498770068061087,7.411222179205366,0.779823566123503,0.14999999,0.43127277
0.65656567,320.1175976538128,3.856838525949552,4.7223169042881,0.7736904514937184,0.14999999,0.693779
0.67676765,334.2851612945465,3.979585253506506,3.182436359266321,0.7666522217026087,0.14999999,0.8065113
0.6969697,344.66730020541996,4.054909414181411,6.967861089126572,0.7623331757923505,0.14999999,0.48445052
0.7171717,358.40946877995214,4.1675519625575825,3.607831425467838,0.7558743140735333,0.14999999,0.77700555
0.7373737,373.7863261487499,4.296394553433907,1.9731426312022655,0.7484865508352121,0.14999999,0.8850322
0.75757575,387.39422670010475,4.4022071215921,3.742099448645154,0.7424193164224717,0.14999999,0.7674571
0.7777778,401.55518763277394,4.511856040817685,3.1890390673308318,0.7361321077512799,0.14999999,0.80606157
0.7979798,414.0749593187845,4.600832881319828,4.830228313989416,0.7310302246949644,0.14999999,0.6851839
0.8181818,431.0587629986199,4.736909483501318,0.3661963201646499,0.7232276672304293,0.14999999,0.9796832
0.83838385,446.85489675760164,4.857118443017409,1.5538662410182682,0.7163349516618461,0.14999999,0.9106771
0.85858583,464.20489675760166,4.9914505027699105,,0.7086324252998908,0.14999999,1.0433086
0.8787879,479.41502711215173,5.100159862895231,2.1398696454499477,0.7023990904303198,0.14999999,0.87462544
0.8989899,494.63586759233084,5.206693343077167,2.1291595198208717,0.6962905193189702,0.14999999,0.87529767
0.9191919,508.0502750664475,5.292190365275495,3.935592525883323,0.6913881671286992,0.14999999,0.75348413
0.93939394,525.0002377632981,5.412373585188639,0.4000373031494203,0.6844969274547804,0.14999999,0.9777844
0.959596,538.7283620664147,5.49722818435117,3.6218756968834294,0.6796314114477545,0.14999999,0.7760123
0.97979796,556.0783620664147,5.6169531521860065,,0.672766447695757,0.14999999,1.0151917
1.0,571.7951235415378,5.717951235415378,1.6332385248769135,0.6669752731986601,0.14999999,0.905878
-0.75757575,571.7613331493185,5.661003298508104,17.38379039221933,0.6702406365534349,0.14999999,-0.6370368
-0.7777778,571.7895171972549,5.605779580365244,17.32181595206358,0.6734071341533694,0.14999999,-0.8473299
-0.41414142,572.1124346107923,5.554489656415459,17.027082586462537,0.6763480701596645,0.14999999,-0.28896552
-0.65656567,572.2523459876192,5.502426403727108,17.210088623173124,0.6793333484101434,0.14999999,-0.33730596
-0.6363636,572.311514791811,5.450585855160105,17.290831195808195,0.6823058569288936,0.14999999,-0.39468604
-0.61616164,572.3423462775896,5.399456096958393,17.319168514221303,0.6852376091193586,0.14999999,-0.83179235
-0.7171717,572.3349765618062,5.34892501459632,17.357369715783417,0.6881350335667251,0.14999999,-0.73964775
-0.3939394,573.3972942441467,5.309234205964321,16.287682317659552,0.6904108826855325,0.14999999,-0.16708758
-0.53535354,573.3459414534877,5.260054508747594,17.40135279065895,0.6932308194525466,0.14999999,-0.52523077
-0.5555556,573.3089123783476,5.211899203439524,17.38702907514011,0.6959920181514039,0.14999999,-0.54268825
-0.5959596,573.3215629012851,5.1650591252368026,17.337349477062485,0.6986778024520187,0.14999999,-0.44361103
-0.83838385,573.3615557380713,5.119299604804207,17.31000716321382,0.7013016281648968,0.14999999,-0.8675321
-0.43434343,573.4698539991074,5.074954460169092,17.24170173896385,0.703844354348103,0.14999999,-0.36531705
-0.47474748,573.4513297200389,5.030274822105604,17.368524279068488,0.7064062602003672,0.14999999,-0.6126733
-0.6969697,573.4579058126642,4.986590485327515,17.343423907374717,0.708911096024799,0.14999999,-0.43685085
-0.67676765,573.4193771895217,4.943270493013118,17.38852862314247,0.7113950405382392,0.14999999,-0.7463474
-0.7373737,573.4022582744855,4.90087400234603,17.36711891503627,0.7138260319755722,0.14999999,-0.7177439
-0.57575756,573.3607292653883,4.858989231062613,17.391529009097134,0.716227681705126,0.14999999,-0.53062016
-0.9191919,573.3449922954941,4.818025145340286,17.365736969894154,0.7185765398314061,0.14999999,-0.7293987
-0.17171717,574.1621179784506,4.7846843164870885,16.532874317043515,0.7204882846050986,0.14999999,-0.17640223
-0.959596,574.2698122796469,4.746031506443362,17.24230569880378,0.7227046154562298,0.14999999,-0.9445868
-0.35353535,574.2840678853568,4.707246458076694,17.335744394290153,0.7249285287800066,0.14999999,-0.4101599
-0.7979798,574.2792160303903,4.6689367156942305,17.354851854966427,0.7271251883202855,0.14999999,-0.75327295
-0.8787879,574.3975606683005,4.632238392486294,17.231655362089864,0.7292294499721167,0.14999999,-0.9642664
-0.3131313,574.3618834455137,4.59489506756411,17.38567722278671,0.7313706956671961,0.14999999,-0.5984931
-0.27272728,574.7822635683266,4.561763996574021,16.929619877187196,0.733270413040481,0.14999999,-0.23148936
-0.85858583,574.8419943354928,4.526314916027503,17.290269232833722,0.7353030438057631,0.14999999,-0.897499
-0.2929293,574.9547423286061,4.491833924442235,17.237252006886735,0.7372801648828998,0.14999999,-0.39914623
-0.8181818,574.9154346828426,4.456708795991028,17.38930764576354,0.739294220413359,0.14999999,-0.7013485
-0.93939394,574.8987075798977,4.422297750614598,17.3667271029448,0.7412673308133836,0.14999999,-0.7421802
-0.8989899,574.8684893031582,4.388309078650063,17.38021827673955,0.7432162225544695,0.14999999,-0.73610604
-0.4949495,575.0889682379731,4.356734607863432,17.129521065185124,0.7450266853289321,0.14999999,-0.341087
-1.0,575.2418010536289,4.325126323711496,17.197167184344085,0.7468390869431487,0.14999999,-1.1036395
-0.97979796,575.3932069477703,4.293979156326644,17.19859410585866,0.7486250483757665,0.14999999,-1.0159695
-0.11111111,576.183999199276,4.26802962369834,16.55920774849434,0.7501129802925269,0.14999999,-0.15735455
-0.07070707,576.3642616117935,4.237972511851423,17.169737587482405,0.75183643854063,0.14999999,-0.31253034
-0.33333334,576.5044310173464,4.208061540272602,17.20983059444709,0.7535515171862047,0.14999999,-0.319525
-0.05050505,584.7929115925217,4.237629794148708,9.06151942482469,0.7518560897850519,0.14999999,0.06882982
-0.37373737,585.0931300150002,4.209303093633094,17.04978157752151,0.753480327199938,0.14999999,-0.25719494
-0.5151515,585.1407452142217,4.179576751530155,17.302384800778412,0.7551848192929964,0.14999999,-0.38103747
-0.1919192,593.4079541301145,4.208567050568188,9.082791084107235,0.7535225315041184,0.14999999,0.049001977
-0.21212122,593.7427521328625,4.181286986851144,17.015201997251932,0.7550867553411048,0.14999999,-0.25022015
-0.15151516,593.8715407882911,4.152947837680357,17.221211344571373,0.756711706555026,0.14999999,-0.35997757
0.11111111,602.3187320838445,4.1827689728044755,8.902808704446647,0.7550017790823128,0.14999999,0.14889382
-0.09090909,602.5020264072936,4.155186389015817,17.166705676550944,0.7565833492536809,0.14999999,-0.3163169
-0.01010101,610.7613144269686,4.18329667415732,9.090711980324878,0.7549715209772185,0.14999999,0.039130684
-0.45454547,610.8080698684067,4.155156937880318,17.30324455856191,0.7565850379655787,0.14999999,-0.44038776
-0.030303031,612.0829351456914,4.135695507741159,16.07513472271527,0.7577009456570442,0.14999999,-0.087136775
0.13131313,620.3471174010792,4.163403472490464,9.085817744612143,0.7561121862104095,0.14999999,0.045483664
0.030303031,628.6347411856765,4.190898274571176,9.062376215402795,0.7545356493938551,0.14999999,0.06814279
-0.25252524,628.6024321854363,4.162930014473088,17.382309000240117,0.7561393340325068,0.14999999,-0.45224786
-0.23232323,631.4694667759611,4.154404386683955,14.482965409475213,0.7566281888369296,0.14999999,-0.06878133
-0.13131313,631.6913572848181,4.128701681600118,17.128109491143068,0.7581019677981587,0.14999999,-0.30021304
0.07070707,633.092936957444,4.11099309712626,15.94842032737415,0.7591173682840451,0.14999999,-0.09328723
0.35353535,641.8081996055654,4.140698061971389,8.634737351878536,0.7574141019511821,0.14999999,0.2271843
0.09090909,649.982718619293,4.166555888585211,9.175480986272444,0.7559314284068116,0.14999999,0.013527244
0.2929293,659.2732624775128,4.19919275463384,8.059456141780133,0.7540600484728306,0.14999999,0.3388187
0.01010101,660.1244973821773,4.178003147988464,16.498765095335546,0.7552750488538728,0.14999999,-0.19190241
0.27272728,669.6958480474868,4.211923572625703,7.778649334690451,0.7533300703769669,0.14999999,0.3816284
0.3131313,679.5428444387388,4.247142777742118,7.503003608748042,0.75131062054231,0.14999999,0.4194228
0.25252524,688.3870939366741,4.275696235631516,8.505750502064698,0.7496733809844317,0.14999999,0.2564758
0.33333334,697.8880032821482,4.307950637544125,7.849090654525841,0.7478239313334794,0.14999999,0.37135345
0.15151516,706.6795561476536,4.335457399678856,8.558447134494696,0.7462467087340109,0.14999999,0.24493256
0.3939394,718.5372858592422,4.381324913775867,5.492270288411368,0.7436166907238612,0.14999999,0.6298907
0.05050505,720.0497970112402,4.3639381637044865,15.837488848001966,0.744613637402266,0.14999999,-0.086748935
0.1919192,728.7443729857384,4.390026343287581,8.65542402550177,0.7431177555454372,0.14999999,0.22212745
0.4949495,737.5006386843129,4.416171489127622,8.59373430142558,0.7416186072747926,0.14999999,0.23688865
0.17171717,746.0927614922232,4.441028342215614,8.757877192089714,0.7401933290013986,0.14999999,0.19516088
0.23232323,755.418378352976,4.469931232857846,8.02438313924715,0.738536053161821,0.14999999,0.34445655
0.21212122,764.7146734645071,4.498321608614748,8.053704888468928,0.73690816464365,0.14999999,0.3397496
0.47474748,774.56563708642,4.529623608692515,7.499036378087105,0.7351133251896497,0.14999999,0.41994193
0.37373737,783.4538138300416,4.55496403389559,8.461823256378473,0.7336603191573633,0.14999999,0.26571515
0.5151515,793.588708931602,4.587217970702902,7.215104898439549,0.7318108961752927,0.14999999,0.4555618
0.61616164,805.0391138677347,4.626661573952498,5.89959506386733,0.7295492216770361,0.14999999,0.59331626
0.6363636,819.5950312236176,4.683400178420672,2.7940826441171236,0.7262958613290903,0.14999999,0.8325352
0.45454547,830.045661432981,4.7161685308692105,6.899369790636702,0.7244169420373163,0.14999999,0.4921534
0.6969697,842.9421622393835,4.7623850973976465,4.4534991935975405,0.7217669095528876,0.14999999,0.71474093
0.41414142,852.4992195554117,4.78932145817647,7.79294268397177,0.7202223934531844,0.14999999,0.37956598
0.5555556,865.0903615334282,4.832907047672784,4.758858021983569,0.7177232197435335,0.14999999,0.6908805
0.43434343,875.3074588099958,4.862819215611087,7.132902723432463,0.7160080724993645,0.14999999,0.4653656
0.5959596,888.6538168039282,4.909689595601813,4.003642006067552,0.7133205507109055,0.14999999,0.748508
0.53535354,897.469904222692,4.931153319904901,8.53391258123619,0.7120898325742605,0.14999999,0.2503731
0.57575756,909.5882264874028,4.970427467144278,5.2316777352892,0.7098378745903514,0.14999999,0.6522148
0.7979798,923.1378585734368,5.017053579203461,3.800367913965997,0.7071643589906276,0.14999999,0.7632762
0.65656567,936.4494443765618,5.061888888521956,4.0384141968749905,0.7045935270342918,0.14999999,0.7459524
0.9191919,952.4116109532746,5.120492532006852,1.3878334232871783,0.7012332263757541,0.14999999,0.920635
0.75757575,964.4655895758209,5.157569997731662,5.296021377453671,0.6991072249007078,0.14999999,0.64677435
0.959596,978.6078423081706,5.205360863341332,3.207747267650325,0.6963669229735476,0.14999999,0.80478597
0.7171717,990.7705289030912,5.242172110598366,5.187313405079359,0.6942561863189013,0.14999999,0.6559397
0.7777778,1007.720198698146,5.303790519463926,0.40033020494527854,0.6907230206729402,0.14999999,0.97776794
0.67676765,1017.3811999400334,5.326603141047295,7.688998758112543,0.6894149575087563,0.14999999,0.39431828
0.8787879,1031.9864368817257,5.374929358758988,2.744763058307788,0.6866439587867555,0.14999999,0.8357822
0.8989899,1048.7618119531846,5.4339990256641695,0.5746249285411054,0.6832569366018255,0.14999999,0.96792907
0.7373737,1063.5935720840682,5.482441093216846,2.5182398691163708,0.6804792951137132,0.14999999,0.85053617
1.0,1079.5081285603662,5.535939120822391,1.435443523702046,0.6774117476592669,0.14999999,0.9177906
0.83838385,1091.2650996439854,5.567679079816252,5.593028916380922,0.675591795882096,0.14999999,0.6210439
-0.75757575,1091.2968210261392,5.53957777170629,17.31827861784624,0.6772031094205111,0.14999999,-0.3806672
-0.53535354,1091.3170609808265,5.511702328185992,17.329760045312845,0.6788014720076841,0.14999999,-0.43602195
-0.5555556,1091.593403473522,5.48539398730413,17.073657507304578,0.6803099777921944,0.14999999,-0.26470083
-0.57575756,1091.5543297546392,5.457771648773196,17.389073718882695,0.6818938274786013,0.14999999,-0.48417377
-0.67676765,1091.5436663457951,5.430565504207936,17.360663408844005,0.6834538128321138,0.14999999,-0.7731668
-0.7171717,1091.5809928157132,5.403866301067887,17.312673530081984,0.6849847304433552,0.14999999,-0.47303388
-0.47474748,1091.5084432290475,5.376888882901712,17.422549586665596,0.6865316007510488,0.14999999,-0.6049564
-0.7777778,1091.5020042411904,5.350500020790149,17.356438987857192,0.6880447235785467,0.14999999,-0.7862042
-0.7373737,1091.4717744166776,5.3242525581301345,17.38022982451274,0.6895497386393274,0.14999999,-0.47532937
-0.9191919,1091.5807445435853,5.2989356531242,17.241029873092245,0.6910013960364567,0.14999999,-0.95437
-0.5959596,1091.5860126185996,5.273362379799998,17.34473192498575,0.6924677534518351,0.14999999,-0.4740247
-0.61616164,1091.6294399772157,5.248218461428921,17.306572641383845,0.6939094918905437,0.14999999,-0.45003024
-0.6969697,1091.7854794420389,5.223853968622196,17.19396053517678,0.695306538496434,0.14999999,-1.0465626
-0.3131313,1092.9670085354635,5.204604802549826,16.1684709065754,0.6964102750831525,0.14999999,-0.12456213
-0.7979798,1093.1144388877897,5.180637151126965,17.202569647673858,0.6977845670225367,0.14999999,-1.0771382
-0.83838385,1093.0860246592622,5.156066154053123,17.378414228527532,0.6991934544694312,0.14999999,-0.5259403
-0.6363636,1093.0544535778267,5.131711049661158,17.381571081435528,0.700589962748787,0.14999999,-0.563232
-0.35353535,1093.0731390385545,5.107818406722217,17.331314539272192,0.7019599537429922,0.14999999,-0.4517694
-0.8181818,1093.0204401846238,5.083816000858715,17.40269885393064,0.703336238482872,0.14999999,-0.6935096
-0.43434343,1093.0510342049452,5.0604214546525235,17.319405979678745,0.7046776688846029,0.14999999,-0.45021555
-0.65656567,1093.041501208561,5.037057609256041,17.359532996384253,0.7060173389188051,0.14999999,-0.68025607
-0.959596,1093.0176088377677,5.013842242375081,17.373892370793186,0.707348495276658,0.14999999,-0.66163516
-0.85858583,1093.171756113881,4.991651854401283,17.195852723886684,0.7086208799081831,0.14999999,-1.0274497
-0.8989899,1093.1107429034444,4.968685195015656,17.411013210436636,0.7099377755151571,0.14999999,-0.6798454
-0.93939394,1093.1541289246506,4.946398773414709,17.306613978793617,0.7112156666620005,0.14999999,-0.8747833
-0.8787879,1093.2026628816889,4.924336319286887,17.301466042961824,0.7124807156372197,0.14999999,-0.87786406
-0.2929293,1094.2838034952765,4.907102257826352,16.26885938641241,0.7134689072347274,0.14999999,-0.11494239
-0.41414142,1094.2376355569136,4.884989444450507,17.396167938362836,0.7147368437815077,0.14999999,-0.56215924
0.93939394,1109.7006184102324,4.932002748489922,1.8870171466811092,0.7120411268067705,0.14999999,0.8903603
-0.97979796,1109.8489596157976,4.91083610449468,17.201658794434724,0.7132548105220939,0.14999999,-1.114439
-1.0,1110.0092406479314,4.88990854910983,17.189718967866227,0.7144547850281059,0.14999999,-1.090578
0.8181818,1121.1829372392501,4.9174690229791675,6.176303408681165,0.7128744826273411,0.14999999,0.5671263
-0.4949495,1121.1130135605981,4.895690015548463,17.41992367865203,0.7141232789249734,0.14999999,-0.55429673
-0.27272728,1122.502665442891,4.88044637149083,15.960348117707248,0.7149973410842412,0.14999999,-0.13594434
-0.33333334,1126.2409476762869,4.875501937992584,13.611717766604047,0.7152808521793242,0.14999999,-0.0411731
-0.07070707,1126.6865387442322,4.8564074945872076,16.904408932054675,0.7163757170534855,0.14999999,-0.25442806
-0.5151515,1126.9101761038498,4.836524360960729,17.126362640382364,0.7175158049907835,0.14999999,-0.3287144
-0.37373737,1127.336245949359,4.81767626474085,16.92393015449082,0.7185965444529324,0.14999999,-0.25090942
-0.17171717,1127.8563189567642,4.799388591305379,16.829926992594718,0.7196451495811131,0.14999999,-0.22286017
0.85858583,1145.206318956764,4.852569148121882,,0.7165958057269559,0.14999999,1.0845269
0.97979796,1162.556318956764,4.905300923868203,,0.7135721947323274,0.14999999,1.1213666
-0.15151516,1170.611538697967,4.918535876882214,9.294780258796996,0.7128133098117992,0.14999999,0.0028155297
-0.3939394,1170.5906849683008,4.897868974762765,17.370853729666198,0.713998338603052,0.14999999,-0.41979927
-0.11111111,1171.543162106302,4.881429842109592,16.39752286199884,0.7149409494203212,0.14999999,-0.14866622
-0.21212122,1172.3171104203607,4.864386350291953,16.576051685941312,0.715918213859406,0.14999999,-0.16991211
-0.09090909,1173.043678033682,4.847287925759017,16.623432386678708,0.7168986281101478,0.14999999,-0.17920162
-0.45454547,1173.3880087022699,4.828757237457901,17.00566933141223,0.7179611675769548,0.14999999,-0.2511486
-0.25252524,1173.4039468172348,4.809032568923094,17.334061885035027,0.719092169213125,0.14999999,-0.4470142
-0.030303031,1174.5303058304657,4.794001248287615,16.22364098676901,0.719954056864242,0.14999999,-0.1212882
-0.13131313,1177.5338290804718,4.786722882440943,14.346476749993988,0.7203713943554503,0.14999999,-0.05775576
-0.23232323,1177.709743976089,4.76805564362789,17.174085104382918,0.7214417635534464,0.14999999,-0.360279
-0.05050505,1179.466420160422,4.755912984517831,15.5933238156668,0.7221380169427847,0.14999999,-0.09479555
-0.1919192,1179.4332920919223,4.736679887919367,17.3831280684998,0.723240832114715,0.14999999,-0.585738
0.01010101,1180.0359354844913,4.7201437419379655,16.74735660743105,0.7241890056228228,0.14999999,-0.18702808
0.11111111,1190.1480023063232,4.741625507196507,7.237933178168101,0.7229572530277231,0.14999999,0.45280153
0.07070707,1196.678936345044,4.7487259378771585,10.819065961279314,0.7225501182409884,0.14999999,-0.0045051053
-0.01010101,1205.0088339905105,4.762880766760912,9.02010235453335,0.721738488144443,0.14999999,0.09636672
0.13131313,1214.4649882765295,4.78135822156114,7.893845713981037,0.7206790010572739,0.14999999,0.36467487
0.030303031,1220.998204640598,4.788228253492541,10.81678363593141,0.7202850772079962,0.14999999,-0.0012485646
0.05050505,1229.5801503672024,4.803047462371884,8.768054273395643,0.7194353519282173,0.14999999,0.19227579
-0.47474748,1229.5348499049146,4.784182295349862,17.3953004622877,0.7205170702207646,0.14999999,-0.5608181
-0.57575756,1229.595111371731,4.765872524696632,17.289738533183474,0.721566942391248,0.14999999,-0.89475995
-0.75757575,1229.5996948500717,4.747489169305296,17.345416521659203,0.722621033870109,0.14999999,-0.8100623
-0.53535354,1229.6368239543785,4.729372399824533,17.31287089569329,0.7236598394596023,0.14999999,-0.42936808
-0.67676765,1229.5817248611854,4.7110410914221665,17.405099093193076,0.7247109465927655,0.14999999,-0.5561216
-0.7373737,1229.5911192291353,4.693095874920364,17.340605632050014,0.7257399154288781,0.14999999,-0.81692576
-0.7777778,1229.5276340778646,4.675010015505189,17.41348515127074,0.7267769486522252,0.14999999,-0.58647585
-0.6363636,1229.4953543276126,4.657179372453078,17.382279750251936,0.7277993479098006,0.14999999,-0.714363
