LQGmu1_higher,ReturnMean,LQGmu1_actor,Regret/t,LQGsigma_higher,ReturnLastEpisode,Regret
-1.0,0.9945842962720259,-0.7972617,0.004449873015868633,0.14999999,17.345550126984133,0.004449873015868633
-0.97979796,0.99469328737534,-0.8191815,0.002549068174069191,0.14999999,17.34935173666773,0.005098136348138382
-0.959596,0.9936045570901436,-0.8983008,0.021536524347895398,0.14999999,17.290488563304454,0.0646095730436862
-0.93939394,0.992832609217277,-0.90465975,0.03499929525068879,0.14999999,17.274612392040932,0.13999718100275516
-0.9191919,0.991559492816454,-1.0395882,0.05720244528104175,0.14999999,17.203984954597548,0.28601222640520874
-0.8989899,0.9907690525082216,-0.9827429,0.07098772425661555,0.14999999,17.210085880865517,0.42592634553969333
-0.8787879,0.9913441272135023,-0.7666043,0.06095842139651962,0.14999999,17.349217395764057,0.42670894977563734
-0.85858583,0.9918620402917979,-0.7003926,0.05192601731104274,0.14999999,17.361300811287297,0.4154081384883419
-0.83838385,0.9919877421110468,-0.8513792,0.04973377758334349,0.14999999,17.317804140238252,0.44760399825009145
-0.8181818,0.9914301559472214,-1.2943197,0.059458080280456474,0.14999999,17.203023195445528,0.5945808028045647
-0.7979798,0.9918010069587392,-0.7928988,0.05299043863958727,0.14999999,17.361685977769106,0.58289482503546
-0.7777778,0.9917809453298209,-0.8992799,0.05334031344792223,0.14999999,17.292811063660395,0.6400837613750667
-0.75757575,0.9922169501544988,-0.5974423,0.04573638930553842,0.14999999,17.39551070040307,0.5945730609719995
-0.7373737,0.9925969418173805,-0.6540592,0.039109334704883834,0.14999999,17.397042375103627,0.5475306858683737
-0.7171717,0.9925742497617721,-0.883996,0.03950508415469377,0.14999999,17.30495442354797,0.5925762623204065
-0.6969697,0.9923146284246321,-0.42508465,0.04403288027441565,0.14999999,17.238050177929757,0.7045260843906505
-0.67676765,0.9925816577471717,-0.7103448,0.0393758888893262,0.14999999,17.385135973272106,0.6693901111185454
-0.65656567,0.9912736018090776,-0.20471197,0.062188384449687106,0.14999999,16.89999919102418,1.119390920094368
-0.6363636,0.9916147164131147,-0.6414698,0.056239345755279925,0.14999999,17.40084335074405,1.0685475693503186
-0.61616164,0.9918161415320699,-0.68552536,0.052726491680701496,0.14999999,17.36401773573629,1.0545298336140299
-0.5959596,0.9919497718495459,-0.79267,0.050395978943917216,0.14999999,17.34621427579177,1.0583155578222616
-0.57575756,0.9918863077088257,-0.91943216,0.051502793558080094,0.14999999,17.2752540995445,1.133061458277762
-0.5555556,0.9919156550891678,-0.38601005,0.05099097524491191,0.14999999,17.31026902764479,1.172792430632974
-0.53535354,0.9920975911714308,-0.4936368,0.04781800997024573,0.14999999,17.375160191347078,1.1476322392858975
-0.5151515,0.9920060150878206,-0.9286597,0.04941509686840817,0.14999999,17.262254817575695,1.2353774217102043
