LQGmu1_higher,ReturnMean,LQGmu1_actor,Regret,ReturnLastEpisode,Regret/t,LQGsigma_higher
-1.0,0.9918199202468954,-0.89485383,0.05266059089414554,17.297339409105856,0.05266059089414554,0.14999999
-0.97979796,0.989066567676968,-0.9964579,0.2013581194273577,17.20130247146679,0.10067905971367885,0.14999999
-0.959596,0.9908591335774058,-0.8204492,0.2082501312301268,17.343107988197232,0.06941671041004227,0.14999999
-0.93939394,0.9909617848125801,-0.9035989,0.2705058914744072,17.28774423975572,0.0676264728686018,0.14999999
-0.9191919,0.9913424258870018,-0.84424746,0.30494046265343755,17.31556542882097,0.06098809253068751,0.14999999
-0.8989899,0.9923895502696373,-0.6668013,0.2563574597851499,17.39858300286829,0.04272624329752498,0.14999999
-0.8787879,0.9929487755902825,-0.70138055,0.2308134759383158,17.375543983846836,0.03297335370547368,0.14999999
-0.85858583,0.9923849920385878,-0.9574919,0.342445910776231,17.238367565162086,0.042805738847028874,0.14999999
-0.83838385,0.9928412142599221,-0.47108197,0.3136430097626075,17.378802901013625,0.03484922330695639,0.14999999
-0.8181818,0.9929368082627864,-0.82900184,0.33182063897002223,17.331822370792587,0.03318206389700222,0.14999999
-0.7979798,0.9930742509999195,-0.78145105,0.338635688175394,17.34318495079463,0.030785062561399457,0.14999999
-0.7777778,0.9932722801044783,-0.7869481,0.3279772197347306,17.360658468440665,0.027331434977894215,0.14999999
-0.75757575,0.9935004202794452,-0.637006,0.30358471424413125,17.3743925054906,0.023352670326471633,0.14999999
-0.7373737,0.9933543094129068,-0.8765722,0.3626118137445964,17.290972900499536,0.02590084383889974,0.14999999
-0.7171717,0.9936281821644987,-0.6745624,0.3168675457670602,17.395744267977538,0.021124503051137347,0.14999999
-0.6969697,0.9934907060356731,-0.8952043,0.37635338780567906,17.290514157961383,0.02352208673785494,0.14999999
-0.67676765,0.9937491413051842,-0.52932096,0.32325458583892797,17.403098801966753,0.019014975637584,0.14999999
-0.65656567,0.9938007498237895,-0.7932345,0.3260686153159398,17.34718597052299,0.018114923073107764,0.14999999
