Regret,Regret/t,ReturnLastEpisode,LQGsigma_higher,LQGmu1_higher,LQGmu1_actor,ReturnMean
0.1572079505416255,0.1572079505416255,17.192792049458376,0.14999999,-1.0,-1.1225296,0.9858252321937141
0.24299542040157718,0.12149771020078859,17.26421253014005,0.14999999,-0.97979796,-0.92683506,0.9878728377178447
0.3936325597288466,0.13121085324294887,17.199362860672732,0.14999999,-0.959596,-1.2675381,0.9873158914424915
0.44151852174176653,0.11037963043544163,17.30211403798708,0.14999999,-0.93939394,-0.8612848,0.9885103422915458
0.4062399656695952,0.08124799313391903,17.385278556072173,0.14999999,-0.9191919,-0.7183522,0.9901807343386514
0.4807219713618913,0.08012032856031522,17.275517994307705,0.14999999,-0.8989899,-0.91024244,0.9902453940045691
0.4672531509256608,0.06675045013223725,17.363468820436232,0.14999999,-0.8787879,-0.77015525,0.9910120154740689
0.4284123723427662,0.053551546542845774,17.388840778582896,0.14999999,-0.85858583,-0.63718104,0.9917688333404331
0.43756540800352184,0.04861837866705798,17.340846964339246,0.14999999,-0.83838385,-0.82393306,0.9920516984709256
0.4358801806516013,0.043588018065160127,17.351685227351922,0.14999999,-0.8181818,-0.7819412,0.9923401365788326
0.40838344120550474,0.03712576738231861,17.377496739446098,0.14999999,-0.7979798,-0.60204345,0.9927106784757845
0.3880361206688647,0.03233634338907206,17.37034732053664,0.14999999,-0.7777778,-0.69721353,0.992985301411177
0.33887443361865266,0.026067264124511744,17.399161687050213,0.14999999,-0.75757575,-0.56631684,0.9933447669653377
0.29427618375114406,0.021019727410796003,17.39459824986751,0.14999999,-0.7373737,-0.716622,0.9936341899420416
0.2981644337389753,0.019877628915931686,17.34611175001217,0.14999999,-0.7171717,-0.8200241,0.993699677241059
0.26180788859805304,0.016362993037378315,17.386356545140924,0.14999999,-0.6969697,-0.7418759,0.9939012045276733
0.2175560234108822,0.0127974131418166,17.394251865187172,0.14999999,-0.67676765,-0.57622665,0.9941056529161801
0.186561272824445,0.010364515156913612,17.38099475058644,0.14999999,-0.65656567,-0.64495796,0.9942451539474246
0.24639827520863378,0.01296833027413862,17.290162997615813,0.14999999,-0.6363636,-0.38866884,0.9940958526218956
0.43321809660030297,0.02166090483001515,17.163180178608332,0.14999999,-0.61616164,-0.28764722,0.9935974251817651
0.48411634869715314,0.023053159461769196,17.29910174790315,0.14999999,-0.5959596,-0.41894156,0.993517594067559
0.5519321944032036,0.025087827018327437,17.28218415429395,0.14999999,-0.57575756,-0.4249146,0.9934009273498664
0.6010040207558021,0.02613060959807835,17.300928173647403,0.14999999,-0.5555556,-0.3530196,0.9933411347707523
0.5562386306313449,0.02317660960963937,17.39476539012446,0.14999999,-0.53535354,-0.55831015,0.9935105155040342
0.5016366632032536,0.020065466528130144,17.404601967428093,0.14999999,-0.5151515,-0.5647301,0.9936889067357721
0.49457167577216055,0.019021987529698484,17.357064987431094,0.14999999,-0.4949495,-0.4467944,0.9937487392471501
0.46082667850693326,0.017067654759516045,17.38374499726523,0.14999999,-0.47474748,-0.546112,0.9938607996124128
0.46106475224738475,0.016466598294549457,17.34976192625955,0.14999999,-0.45454547,-0.40198258,0.9938952638592573
0.4689712658581904,0.016171422960627256,17.342093486389196,0.14999999,-0.43434343,-0.4837554,0.9939121890504226
0.47906357955367085,0.01596878598512236,17.33990768630452,0.14999999,-0.41414142,-0.41875133,0.9939238081430548
0.7214442823294931,0.023272396204177197,17.10761929722418,0.14999999,-0.3939394,-0.2693241,0.99350502315343
0.760230779684516,0.023757211865141126,17.31121350264498,0.14999999,-0.37373737,-0.3851508,0.9934772240903014
