ReturnMean,ReturnLastEpisode,Regret/t,LQGmu1_higher,Regret,LQGmu1_actor,LQGsigma_higher
0.9861411239815912,17.19830120223895,0.15169879776104978,-1.0,0.15169879776104978,-1.0831033,0.14999999
0.9861029570809066,17.196969940743074,0.15236442850898868,-0.97979796,0.30472885701797736,-1.1071414,0.14999999
0.9862119224104458,17.203336637532498,0.1504640731618269,-0.959596,0.4513922194854807,-1.182313,0.14999999
0.9861697618676399,17.196594807372037,0.1511993530283613,-0.93939394,0.6047974121134452,-1.0692216,0.14999999
0.9877049941705767,17.332672903787724,0.12442490166514446,-0.9191919,0.6221245083257223,-0.80412304,0.14999999
0.9873919922915473,17.192822581713223,0.1298836544354168,-0.8989899,0.7793019266125008,-1.0753883,0.14999999
0.9884165485759612,17.345194176765833,0.11201539283523841,-0.8787879,0.7841077498466689,-0.7631799,0.14999999
0.9892875545122121,17.359507355390498,0.09682504930702152,-0.85858583,0.7746003944561721,-0.7235091,0.14999999
0.9899703144927431,17.36034095723713,0.08491771524656026,-0.83838385,0.7642594372190423,-0.7495827,0.14999999
0.9896000505929644,17.200508260632027,0.09137511765870165,-0.8181818,0.9137511765870165,-1.0435493,0.14999999
0.9902423053382726,17.381835032681238,0.08017419490052546,-0.7979798,0.8819161439057801,-0.7124651,0.14999999
0.9907036062546603,17.366366860881097,0.07212910691872369,-0.7777778,0.8655492830246843,-0.7692355,0.14999999
0.9910010929524045,17.345317077193837,0.0669409389100653,-0.75757575,0.8702322058308489,-0.80590487,0.14999999
0.9914326645328356,17.388431578168,0.059414330547346496,-0.7373737,0.8318006276628509,-0.6455825,0.14999999
0.9918992396998588,17.41264173314592,0.05127725963446205,-0.7171717,0.7691588945169308,-0.6070318,0.14999999
0.9923713462929066,17.43045936408956,0.04304372065171069,-0.6969697,0.6886995304273711,-0.5650717,0.14999999
0.9923489185533001,17.300306903109757,0.04343486043044799,-0.67676765,0.7383926273176158,-0.88488805,0.14999999
0.9925877464807876,17.381538002566423,0.03926970137506637,-0.65656567,0.7068546247511946,-0.7385891,0.14999999
0.992799106801803,17.380766654596588,0.03558357737655832,-0.6363636,0.6760879701546081,-0.74704766,0.14999999
0.9929153015453401,17.354945149169204,0.03355714104927028,-0.61616164,0.6711428209854056,-0.79813606,0.14999999
0.9930608084861857,17.36973332096599,0.03101950000092454,-0.5959596,0.6514095000194153,-0.72459066,0.14999999
0.9932774662950677,17.402107768110945,0.02724098781402146,-0.57575756,0.5993017319084721,-0.5267315,0.14999999
0.9934776681849613,17.40306399426009,0.023749466854277517,-0.5555556,0.5462377376483829,-0.58675194,0.14999999
0.9937411861198622,17.43654859997782,0.019153714069606902,-0.53535354,0.45968913767056563,-0.54234093,0.14999999
0.9939071463496052,17.403204946098334,0.016259367662889303,-0.5151515,0.4064841915722326,-0.60095245,0.14999999
0.9939494838782402,17.35293816132142,0.015521001163492908,-0.4949495,0.4035460302508156,-0.46010602,0.14999999
0.9940167245624693,17.366141292226278,0.014348323630538494,-0.47474748,0.38740473802453934,-0.5175555,0.14999999
0.9940456647693806,17.3497837582084,0.013843606422005042,-0.45454547,0.3876209798161412,-0.45030147,0.14999999
0.9941535104078014,17.390700403665768,0.011962778487943946,-0.43434343,0.3469205761503744,-0.6808293,0.14999999
0.994040124029159,17.278713468206334,0.013940236931468064,-0.41414142,0.4182071079440419,-0.41370663,0.14999999
0.9941251557388505,17.382031306596144,0.01245728391444838,-0.3939394,0.38617580134789975,-0.47711056,0.14999999
0.9942315556340411,17.39692236959349,0.010601669742325348,-0.37373737,0.33925343175441114,-0.607184,0.14999999
0.9936980180018203,17.03233675216197,0.01990656604825581,-0.35353535,0.6569166795924417,-0.24295135,0.14999999
0.9937240003601524,17.3454999331484,0.019453433718942453,-0.33333334,0.6614167464440435,-0.4240522,0.14999999
0.9938081624960395,17.38191913402662,0.017985646069069258,-0.3131313,0.6294976124174241,-0.56147283,0.14999999
0.9927603349348817,16.67414629793359,0.03625975873566212,-0.2929293,1.3053513144838362,-0.17014596,0.14999999
0.9928454971190475,17.36869369546277,0.03477453024381263,-0.27272728,1.2866576190210672,-0.615036,0.14999999
0.990890241704451,16.019438601394796,0.06887418467437559,-0.25252524,2.6172190176262724,-0.12597905,0.14999999
0.9908429140956531,17.24893546892566,0.06969957817181065,-0.23232323,2.718283548700615,-0.39039668,0.14999999
0.9902282075674671,16.851481147765693,0.0804200600233731,-0.21212122,3.216802400934924,-0.20716521,0.14999999
0.9882258588116117,15.837820485589832,0.11534102232549008,-0.1919192,4.728981915345093,-0.116201274,0.14999999
0.9882407995330469,17.245602757311282,0.1150804561436622,-0.17171717,4.833379158033813,-0.35125473,0.14999999
0.9774732899584889,9.160148763703775,0.3028658231239544,-0.15151516,13.023230394330039,0.027497828,0.14999999
0.9672067636693403,9.16901256363502,0.48191404160670503,-0.13131313,21.204217830695022,0.01749836,0.14999999
0.9633743084517338,13.860375103615588,0.5487520606017652,-0.11111111,24.693842727079435,-0.054455377,0.14999999
0.9620358612938797,15.727492091481517,0.5720945790347374,-0.09090909,26.31635063559792,-0.0941321,0.14999999
0.952614867703164,9.055705394527282,0.7363967072568222,-0.07070707,34.61064524107064,0.07332204,0.14999999
