Regret/t,LQGmu1_higher,ReturnMean,ReturnLastEpisode,LQGmu1_actor,Regret,LQGsigma_higher
0.035160880327897104,-1.0,0.9928233440178958,17.314839119672104,-0.8594285,0.035160880327897104,0.14999999
0.0933638867905433,-0.97979796,0.98948601566568,17.198433106746812,-1.3367313,0.1867277735810866,0.14999999
0.06713382693541921,-0.959596,0.9909900328592077,17.33532629277483,-0.8191376,0.20140148080625764,0.14999999
0.0754560694990305,-0.93939394,0.9905128400516612,17.249577202810137,-0.94738996,0.301824277996122,0.14999999
0.09097470598030455,-0.9191919,0.9896230099781936,17.1969507480946,-1.0693991,0.45487352990152274,0.14999999
0.10136132188771896,-0.8989899,0.9890274471394657,17.19670559857521,-1.0111214,0.6081679313263137,0.14999999
0.08118915618596136,-0.8787879,0.99018410801686,17.389843838024586,-0.6985927,0.5683240933017295,0.14999999
0.07605584467918902,-0.85858583,0.9904784492729823,17.30987733586822,-0.8326275,0.6084467574335122,0.14999999
0.06481422257261589,-0.83838385,0.9911230376965244,17.37511875427997,-0.76244056,0.583328003153543,0.14999999
0.055468133882320816,-0.8181818,0.9916589372773899,17.378646664330336,-0.73533523,0.5546813388232081,0.14999999
0.04956653387144947,-0.7979798,0.9919973317734261,17.359449466237265,-0.5012721,0.5452318725859442,0.14999999
0.05756954508320137,-0.7777778,0.9915384435158715,17.20439733158753,-0.9933289,0.6908345409984165,0.14999999
0.05358602575378932,-0.75757575,0.9917668563214571,17.344216206199157,-0.8159581,0.6966183347992612,0.14999999
0.0522684178186739,-0.7373737,0.9918424072351678,17.314860485337828,-0.85209996,0.7317578494614345,0.14999999
0.04716198566563819,-0.7171717,0.9921352072439428,17.374328064476863,-0.7668929,0.7074297849845728,0.14999999
0.04025530757323348,-0.6969697,0.9925312323639202,17.41334486381284,-0.6111261,0.6440849211717357,0.14999999
0.03420620764909648,-0.67676765,0.9928780844237903,17.412579391137097,-0.4972353,0.5815055300346401,0.14999999
0.029538992947445664,-0.65656567,0.9931456999456739,17.39980365698062,-0.66176033,0.531701873054022,0.14999999
0.030302394842131077,-0.6363636,0.993101926901254,17.305956371053533,-0.8679738,0.5757455020004905,0.14999999
0.026337463572360775,-0.61616164,0.9933292738777316,17.398996230553276,-0.7235954,0.5267492714472155,0.14999999
0.023202910212231437,-0.5959596,0.9935090074419592,17.389488156990357,-0.513681,0.48726111445686016,0.14999999
0.020974496180616017,-0.57575756,0.993636783475882,17.37582219848331,-0.7384038,0.46143891597355235,0.14999999
0.017550686462700513,-0.5555556,0.9938331028404415,17.407773127331442,-0.62846327,0.4036657886421118,0.14999999
0.019979003731790772,-0.53535354,0.9936938644649204,17.274169699079135,-0.4134651,0.4794960895629785,0.14999999
0.016890003690968314,-0.5151515,0.993870986026894,17.407245997288772,-0.61166364,0.42225009227420784,0.14999999
0.015624764927257053,-0.4949495,0.9939435341211436,17.366006204165526,-0.6961247,0.4062438881086834,0.14999999
0.013833428043733316,-0.47474748,0.9940462483919879,17.382741330927885,-0.52828944,0.3735025571807995,0.14999999
0.01177291818419514,-0.45454547,0.9941643968931081,17.393860848023337,-0.6238109,0.32964170915746394,0.14999999
0.009532423543929587,-0.43434343,0.9942928656224811,17.403201426383507,-0.55598795,0.27644028277395805,0.14999999
0.012296705215823186,-0.41414142,0.9941343632330376,17.257539126299264,-0.39846703,0.36890115647469557,0.14999999
0.01121283390569734,-0.3939394,0.9941965118173338,17.37130330539808,-0.6283671,0.34759785107661756,0.14999999
0.011994763349837734,-0.37373737,0.9941516764134267,17.31376542388181,-0.43517852,0.3838324271948075,0.14999999
0.02709110259320035,-0.35353535,0.9932860606311239,16.839826041619197,-0.1951481,0.8940063855756115,0.14999999
0.03517510433614986,-0.33333334,0.9928225284210924,17.048052838146518,-0.28974393,1.1959535474290952,0.14999999
0.043592457270645674,-0.3131313,0.9923398820372338,17.020217542956498,-0.24987541,1.5257360044725985,0.14999999
0.04351117832035841,-0.2929293,0.9923445425275025,17.309333584939697,-0.36719328,1.5664024195329027,0.14999999
0.05269602079654983,-0.27272728,0.9918178887157941,16.96664965006056,-0.20146918,1.9497527694723438,0.14999999
0.05960304504668136,-0.25252524,0.9914218437473233,17.034837057698454,-0.25952116,2.2649157117738916,0.14999999
0.15406049591190962,-0.23232323,0.9860057055096383,13.606556371209418,-0.047521114,6.008359340564475,0.14999999
0.17353594093226993,-0.21212122,0.9848889942125993,16.41692170327368,-0.1402073,6.941437637290797,0.14999999
0.19224916475917414,-0.1919192,0.9838159882592218,16.40922188216466,-0.14613849,7.88221575512614,0.14999999
0.2573506016914621,-0.17171717,0.9800831077011778,14.423490484084732,-0.06611118,10.808725271041409,0.14999999
0.257430033506304,-0.15151516,0.9800785531246388,17.089233830270338,-0.2697569,11.069491440771072,0.14999999
0.29169226990747393,-0.13131313,0.9781139753493423,15.585031564842222,-0.09915532,12.834459875928852,0.14999999
0.46317044384295586,-0.11111111,0.968281511247537,9.34178990299584,0.0014569163,20.842669972933013,0.14999999
0.6351693529073066,-0.09090909,0.9584191884800858,8.974879739196913,0.11938812,29.217790233736103,0.14999999
0.6244591370192464,-0.07070707,0.9590333063635754,17.218210793831524,-0.35748821,29.34957943990458,0.14999999
0.7374411630191317,-0.05050505,0.9525549791846829,11.302403614986261,0.0014358163,35.39717582491832,0.14999999
