LQGmu1_higher,ReturnMean,TimeElapsed,Regret,LQGsigma_higher,Iteration,LQGmu1_actor,ReturnLastEpisode,Regret/t
-0.17171717,0.9088288926371961,2.432478904724121,2.3642265092377652,0.14999999,42,-0.16954884,0.8779088328839308,0.05629110736280393
-0.15151516,0.9089076130917917,2.4975757598876953,2.417132637052955,0.14999999,43,-0.3146485,0.9122138721848104,0.056212386908208255
-0.13131313,0.899341269484519,2.5604536533355713,2.894264142681165,0.14999999,44,0.019242987,0.4879884943717901,0.06577873051548101
-0.11111111,0.8987613724844465,2.6251089572906494,2.986138238199907,0.14999999,45,-0.14590633,0.8732459044812579,0.06635862751555349
-0.09090909,0.8898331522179299,2.6777305603027344,3.463194997975223,0.14999999,46,0.015763767,0.48806324022468384,0.07528684778207007
-0.07070707,0.8876853595617354,2.7511377334594727,3.639428100598431,0.14999999,47,-0.06807289,0.7888868973767919,0.0774346404382645
-0.05050505,0.8794407686292239,2.811405658721924,4.112603105797252,0.14999999,48,0.016935654,0.49194499480117937,0.08567923137077608
-0.030303031,0.8776388870786401,2.860954761505127,4.286574533146632,0.14999999,49,-0.052287273,0.7911485726506201,0.08748111292135984
-0.01010101,0.8696931798168306,2.915584087371826,4.771341009158465,0.14999999,50,0.08363747,0.48035352398816666,0.0954268201831693
0.01010101,0.8697433015748557,2.97072696685791,4.864211619682353,0.14999999,51,-0.117327265,0.8722493894761117,0.09537669842514417
0.030303031,0.8624977483692752,3.018441677093506,5.336357084797688,0.14999999,52,0.031471558,0.4929745348846639,0.10262225163072478
0.05050505,0.8553963331673301,3.073305130004883,5.815354342131499,0.14999999,53,0.034091555,0.4861227426661889,0.10972366683266979
0.07070707,0.8484785478850442,3.1246345043182373,6.298638414207608,0.14999999,54,0.07306228,0.48183592792389135,0.1166414521149557
0.09090909,0.8411252124123919,3.1757946014404297,6.819713317318439,0.14999999,55,0.28210023,0.44404509688916916,0.12399478758760799
0.11111111,0.834165924775549,3.227874755859375,7.333428212569258,0.14999999,56,0.25316173,0.4514051047491819,0.13095407522445104
0.13131313,0.8278631962472787,3.2760486602783203,7.823637813905113,0.14999999,57,0.12092244,0.4749103986641449,0.13725680375272128
0.15151516,0.8218640557505207,3.3242785930633545,8.308844766469797,0.14999999,58,0.063982755,0.4799130474353158,0.14325594424947924
0.17171717,0.8152469539827717,3.3837780952453613,8.842509715016472,0.14999999,59,0.32569498,0.4314550514533239,0.14987304601722834
0.1919192,0.8079481716682273,3.438183546066284,9.430309699906363,0.14999999,60,0.46905053,0.3773200151101084,0.15717182833177273
0.21212122,0.8010893417409662,3.482495069503784,10.00587015380106,0.14999999,61,0.44073734,0.389559546105302,0.1640306582590338
0.23232323,0.7951342764230452,3.53579044342041,10.539114861771196,0.14999999,62,0.32433438,0.431875292029865,0.16998572357695477
0.25252524,0.7882720186687681,3.5887253284454346,11.141422823867613,0.14999999,63,0.5005412,0.36281203790358385,0.17684798133123195
0.27272728,0.7823870898227725,3.640681028366089,11.694906251342559,0.14999999,64,0.38443032,0.4116365725250545,0.18273291017722748
0.2929293,0.7774468274418286,3.6915173530578613,12.19875621628114,0.14999999,65,0.20815712,0.4612700350614182,0.1876731725581714
0.3131313,0.7718336250499341,3.7408084869384766,12.756900746704344,0.14999999,66,0.396984,0.4069754695767957,0.19328637495006581
0.33333334,0.7671941007029722,3.7933526039123535,13.26103525290085,0.14999999,67,0.20959061,0.46098549380349346,0.1979258992970276
0.35353535,0.7626102730307701,3.84649658203125,13.770661433907625,0.14999999,68,0.23555437,0.4554938189932249,0.20250972696922978
0.37373737,0.7567288742650161,3.891331195831299,14.37898767571388,0.14999999,69,0.51303744,0.3567937581937453,0.20839112573498378
0.3939394,0.7508166542518493,3.942927360534668,15.001234202370542,0.14999999,70,0.5408361,0.3428734733433382,0.2143033457481506
0.41414142,0.7451896341625447,3.9957237243652344,15.615055974459322,0.14999999,71,0.5241881,0.35129822791121973,0.21993036583745523
0.43434343,0.7383007319067113,4.048465013504028,16.330987302716782,0.14999999,72,0.69976443,0.24918867174254014,0.22681926809328865
0.45454547,0.7342240733143248,4.102508783340454,16.855402648054277,0.14999999,73,0.29429704,0.4407046546625052,0.23089592668567502
0.47474748,0.729892075799829,4.155660390853882,17.40686639081265,0.14999999,74,0.37886158,0.41365625724162824,0.23522792420017094
0.4949495,0.7252549755081465,4.209417104721069,17.989876836889003,0.14999999,75,0.4581795,0.38210955392364665,0.23986502449185337
0.5151515,0.721502535613357,4.26216983795166,18.51492729338487,0.14999999,76,0.29655924,0.44006954350413574,0.243617464386643
0.53535354,0.7165400701422681,4.317198991775513,19.14065459904535,0.14999999,77,0.54756665,0.3393926943395173,0.24857992985773184
0.5555556,0.7110145266586895,4.373964309692383,19.820226920622215,0.14999999,78,0.6427675,0.2855476784231375,0.25410547334131045
0.57575756,0.7074405204281944,4.426720142364502,20.356678886172638,0.14999999,79,0.3345784,0.4286680344495782,0.25767947957180554
0.5959596,0.7024685974291837,4.480128765106201,21.0121122056653,0.14999999,80,0.60195327,0.3096866805073364,0.26265140257081626
0.61616164,0.6982496351169678,4.533323287963867,21.616499555525596,0.14999999,81,0.5048938,0.36073265013970485,0.26687036488303206
0.6363636,0.6934185020972004,4.586717367172241,22.27952282802956,0.14999999,82,0.61507833,0.3020967274960364,0.2717014979027995
0.65656567,0.6863427549855131,4.638911247253418,23.1385113362024,0.14999999,83,0.88923824,0.10613149182716267,0.27877724501448675
0.67676765,0.6832184495231115,4.692762851715088,23.67973024005863,0.14999999,84,0.3492493,0.4239010961437704,0.2819015504768884
0.6969697,0.677243427161346,4.7468156814575195,24.469508691285583,0.14999999,85,0.80317307,0.17534154877304672,0.2878765728386539
0.7171717,0.6721457263571594,4.796244144439697,25.195787533284282,0.14999999,86,0.7151555,0.23884115800130087,0.2929742736428405
0.7373737,0.6687814297546387,4.851924657821655,25.781455611346427,0.14999999,87,0.46424308,0.3794519219378542,0.29633857024536125
0.75757575,0.6642725276851509,4.906746864318848,26.474577563706724,0.14999999,88,0.66457975,0.2719980476397031,0.30084747231484915
0.7777778,0.6598201227489136,4.961127996444702,27.17168907534669,0.14999999,89,0.670867,0.2680084883600321,0.3052998772510864
0.7979798,0.6555080644204525,5.014354944229126,27.865074202159267,0.14999999,90,0.6649963,0.2717348731874231,0.3096119355795474
0.8181818,0.650239113534333,5.0651772022247314,28.654160668375695,0.14999999,91,0.80226594,0.1760335337835704,0.314880886465667
0.83838385,0.6444858589077903,5.122101545333862,29.498340980483277,0.14999999,92,0.8715387,0.12093968789241658,0.32063414109220956
0.85858583,0.6406671533060029,5.176976442337036,30.17411474254172,0.14999999,93,0.6365184,0.2893462379415552,0.324452846693997
0.8787879,0.6356547603992978,5.231238126754761,30.969732522465996,0.14999999,94,0.81078744,0.16950222007572605,0.32946523960070206
0.8989899,0.6309818911380096,5.284948825836182,31.74312034188908,0.14999999,95,0.78140366,0.19173218057691352,0.33413810886199036
0.9191919,0.6244440726770899,5.337932825088501,32.70488902299936,0.14999999,96,1.08731,0.003351318889718927,0.34067592732291
0.93939394,0.6196367612434025,5.385427474975586,33.51187415938995,0.14999999,97,0.8254088,0.1581348636094109,0.34548323875659737
0.959596,0.6141338329238075,5.4319822788238525,34.396644373466856,0.14999999,98,0.9192411,0.08034978592308778,0.3509861670761924
0.97979796,0.607979219150189,5.481656551361084,35.35693730413127,0.14999999,99,1.0400994,0.004827069335583974,0.3571407808498108
1.0,0.6019329401475844,5.516416072845459,36.31870598524155,0.14999999,100,1.1474528,0.003351318889718927,0.3631870598524155
-0.85858583,0.6050086689501146,5.560779094696045,36.3712444360384,0.14999999,101,-0.95407295,0.912581549203145,0.3601113310498852
-0.5151515,0.6051613527911789,5.612383842468262,36.715782015299745,0.14999999,102,0.0006735921,0.620582420738661,0.35995864720882104
-0.33333334,0.6078592817279961,5.666982650756836,36.79785398201639,0.14999999,103,-0.18906967,0.8830480332833501,0.3572607182720038
-0.7171717,0.6108507102020242,5.712611436843872,36.84400613898947,0.14999999,104,-0.5620008,0.9189678430269222,0.3542692897979757
-0.41414142,0.6136326131829539,5.771695852279663,36.90617561578981,0.14999999,105,-0.21845706,0.9029505231996551,0.35148738681704583
-0.65656567,0.616515302518715,5.826047658920288,36.95209793301619,0.14999999,106,-0.7184211,0.9191976827736249,0.3486046974812848
-0.47474748,0.619339587535125,5.867957830429077,36.998504133741605,0.14999999,107,-0.5812765,0.9187137992745892,0.3457804124648748
-0.45454547,0.6221061866056915,5.9204089641571045,37.04549184658531,0.14999999,108,-0.5326719,0.918132287156301,0.3430138133943084
-0.3939394,0.6248285903336017,5.974106550216675,37.0917636536374,0.14999999,109,-0.68450487,0.9188481929479075,0.34029140966639815
-0.6969697,0.6275027217972439,6.02501106262207,37.13790060230317,0.14999999,110,-0.563483,0.9189830513342334,0.3376172782027561
-0.57575756,0.6301498571247448,6.0812530517578125,37.18168585915333,0.14999999,111,-0.55579245,0.9213347431498374,0.33497014287525523
-0.8181818,0.632620956321154,6.130935192108154,37.23989289203076,0.14999999,112,-1.117593,0.9069129671225705,0.3324990436788461
-0.37373737,0.6351497560944463,6.187619924545288,37.286637561327574,0.14999999,113,-0.5072619,0.9183753307031846,0.32997024390555374
-0.7373737,0.6376359816487834,6.241204500198364,37.33317809203868,0.14999999,114,-0.73143536,0.9185794692888928,0.3274840183512165
-0.61616164,0.6401020410813706,6.295947551727295,37.377065275642366,0.14999999,115,-0.65884316,0.9212328163963098,0.3250179589186293
-0.8787879,0.6424823917738295,6.352851152420044,37.42596255423577,0.14999999,116,-0.8497598,0.916222721406597,0.3226376082261704
-0.75757575,0.6448594441589836,6.407022476196289,37.4704850333989,0.14999999,117,-0.5933453,0.9205975208368662,0.32026055584101626
-0.43434343,0.6471531077462193,6.462375164031982,37.52009328594612,0.14999999,118,-0.87981033,0.9155117474527859,0.31796689225378066
-0.83838385,0.6493931392882021,6.502608776092529,37.57149642470395,0.14999999,119,-0.93484515,0.9137168612421638,0.3157268607117979
-0.67676765,0.651636008175495,6.538267374038696,37.6180790189406,0.14999999,120,-0.6060641,0.9185374057633533,0.313483991824505
-0.53535354,0.6538530121958491,6.574297189712524,37.66330552430225,0.14999999,121,-0.5128028,0.9198934946383448,0.31126698780415085
-0.97979796,0.6559653315400257,6.611432790756226,37.716869552116876,0.14999999,122,-0.9827185,0.911555972185379,0.3091546684599744
-0.6363636,0.6581109806162133,6.648089647293091,37.762109384205765,0.14999999,123,-0.6414576,0.9198801679111109,0.3070090193837867
-0.5555556,0.6602239085893346,6.692126989364624,37.807115334922514,0.14999999,124,-0.6090679,0.9201140492832516,0.3048960914106654
-0.9191919,0.662239762458951,6.726576089859009,37.86002969263113,0.14999999,125,-0.96829104,0.9122056422913842,0.30288023754104904
-0.8989899,0.664176560909775,6.7607340812683105,37.91887332536836,0.14999999,126,-1.166536,0.906276367262768,0.3009434390902251
-0.959596,0.6661215789658868,6.794747829437256,37.9727994713324,0.14999999,127,-0.9879825,0.9111938540359603,0.2989984210341134
-0.15151516,0.6676503029654518,6.82890510559082,38.076121220422195,0.14999999,128,-0.14083248,0.8617982509102033,0.2974696970345484
-0.5959596,0.6696048405395008,6.8631885051727295,38.121455570404414,0.14999999,129,-0.7007156,0.9197856500177775,0.29551515946049933
-0.7777778,0.6715073985879857,6.901834011077881,38.16963818356188,0.14999999,130,-0.82597154,0.9169373868425329,0.29361260141201445
-0.2929293,0.6705239161505873,6.9366796016693115,38.5920869842731,0.14999999,131,0.0046866834,0.5426711992887803,0.294596083849413
-0.7979798,0.6724126519520667,6.972364902496338,38.63736994232722,0.14999999,132,-0.6955112,0.9198370419458813,0.29270734804793347
-0.93939394,0.6742600423896038,7.006625175476074,38.6843743621827,0.14999999,133,-0.7886057,0.9181155801445183,0.29085995761039624
-0.3131313,0.6760051929097826,7.040408134460449,38.741384150089154,0.14999999,134,-0.30426717,0.9081102120935454,0.2891148070902176
-1.0,0.6777717278475569,7.0749735832214355,38.79201674057983,0.14999999,135,-0.9041542,0.9144874095093177,0.2873482721524432
-0.27272728,0.6795070293001265,7.113887310028076,38.843364015182814,0.14999999,136,-0.38353565,0.9137727253970162,0.2856129706998736
-0.21212122,0.6808856715676402,7.148218393325806,38.94010299523332,0.14999999,137,-0.13930202,0.868381019949498,0.28423432843235996
-0.4949495,0.6825529184727868,7.182580232620239,38.99425725075544,0.14999999,138,-0.30793953,0.910965744477878,0.2825670815272133
-0.25252524,0.6833458969639079,7.218409299850464,39.16660032201682,0.14999999,139,-0.06894638,0.7927769287386193,0.28177410303609224
-0.17171717,0.6844489385570911,7.25232458114624,39.293948602007255,0.14999999,140,-0.10877112,0.8377717200095608,0.280671061442909
-0.11111111,0.6858055584307371,7.286538600921631,39.38333626126608,0.14999999,141,-0.15826388,0.8757323407411721,0.279314441569263
0.01010101,0.6870229532619804,7.321128845214844,39.4897806367988,0.14999999,142,-0.112517275,0.8586756244672823,0.2780970467380197
-0.35353535,0.6886308225807438,7.356222629547119,39.53795237095366,0.14999999,143,-0.47455525,0.9169482658451388,0.2764891774192564
-0.1919192,0.6902410277507114,7.3898701667785645,39.58257200389759,0.14999999,144,-0.54610145,0.9205003670560723,0.2748789722492888
-0.23232323,0.6887876239820323,7.423534631729126,40.06819452260534,0.14999999,145,0.070486754,0.47949748129225184,0.27633237601796784
-0.030303031,0.6873048592248995,7.457933664321899,40.561010553164685,0.14999999,146,0.14180148,0.47230396944065123,0.2778151407751006
-0.07070707,0.6882576616936561,7.494012117385864,40.69876373103256,0.14999999,147,-0.08262896,0.8273668221321304,0.27686233830634394
0.030303031,0.6870072417711969,7.528295993804932,41.16068821786286,0.14999999,148,0.012633193,0.5031955131696951,0.2781127582288031
-0.05050505,0.6856048226113193,7.5625834465026855,41.647761430913434,0.14999999,149,0.08956269,0.47804678694942987,0.27951517738868076
-0.09090909,0.6849878669294264,7.596213340759277,42.01981996058604,0.14999999,150,0.0032434762,0.5930614703273936,0.2801321330705736
-0.13131313,0.6862212156821555,7.629959344863892,42.11371643199451,0.14999999,151,-0.14649549,0.8712235285915276,0.27889878431784443
0.05050505,0.6862936937094196,7.664348602294922,42.381598556168214,0.14999999,152,-0.0196115,0.6972378758262993,0.27882630629058036
0.07070707,0.6848708131707058,7.698415279388428,42.87812558488201,0.14999999,153,0.16708599,0.4685929712862086,0.2802491868292942
-0.01010101,0.6836030480177511,7.738937616348267,43.35361060526632,0.14999999,154,0.019641053,0.48963497961568575,0.2815169519822488
0.15151516,0.6823292129733541,7.772680282592773,43.8325719891301,0.14999999,155,0.025274187,0.48615861613622,0.28279078702664584
0.13131313,0.6834896601927551,7.80735182762146,43.93433300993018,0.14999999,156,-0.11888559,0.8633589791999235,0.2816303398072447
0.2929293,0.6817608620564732,7.84153413772583,44.48738465713369,0.14999999,157,0.3832466,0.41206835279649134,0.2833591379435267
0.33333334,0.6802291382948163,7.877040863037109,45.01275614941901,0.14999999,158,0.2976962,0.4397485077146739,0.28489086170518363
0.35353535,0.6788635695966448,7.912820100784302,45.51477243413348,0.14999999,159,0.19867127,0.46310371528553596,0.2862564304033552
0.11111111,0.6775432129545778,7.948027610778809,46.01228592726755,0.14999999,160,0.17318723,0.4676065068659272,0.28757678704542217
0.09090909,0.6763716754597927,7.981283187866211,46.48848025097337,0.14999999,161,0.025164932,0.4889256762941774,0.28874832454020727
0.45454547,0.6736860349770111,8.017069816589355,47.21230233372419,0.14999999,162,0.7115314,0.24129791724918004,0.2914339650229888
0.5151515,0.6711545702737624,8.058812379837036,47.916365045376715,0.14999999,163,0.6816831,0.26105728834747155,0.2939654297262375
0.23232323,0.6694807443896694,8.093118667602539,48.4848379200942,0.14999999,164,0.42347735,0.3966471252825174,0.2956392556103305
0.17171717,0.6682925016973951,8.12708044052124,48.97653721992979,0.14999999,165,0.13325696,0.4734207001644092,0.2968274983026048
0.57575756,0.6664223385927385,8.162610530853271,49.58381179360539,0.14999999,166,0.5108758,0.35784542632439437,0.2986976614072614
0.67676765,0.6631427676378862,8.198166131973267,50.430197804472996,0.14999999,167,0.8741978,0.11873398913239519,0.30197723236211377
0.47474748,0.6615382189556913,8.232101917266846,51.00173921544384,0.14999999,168,0.43103483,0.3935785890291571,0.30358178104430855
0.27272728,0.6598014891229451,8.26615285873413,51.598828338222276,0.14999999,169,0.4894467,0.36803087722156513,0.30531851087705486
0.3131313,0.6582086662457537,8.305437564849854,52.174926738221856,0.14999999,170,0.44201985,0.3890216000004209,0.30691133375424623
0.21212122,0.6571487225423391,8.347163438796997,52.66308844526001,0.14999999,171,0.101549454,0.4769582929618489,0.30797127745766084
0.4949495,0.655246133208611,8.389321088790894,53.2983050881189,0.14999999,172,0.56550884,0.3299033571411067,0.30987386679138895
0.7373737,0.653156651619536,8.42697787284851,53.969659269820276,0.14999999,173,0.6291696,0.29376581829862375,0.311963348380464
0.1919192,0.652031309711481,8.462839603424072,54.477432110202294,0.14999999,174,0.22712412,0.4573471596179817,0.31308869028851893
0.25252524,0.6509773733468804,8.49653172492981,54.97495966429592,0.14999999,175,0.17327264,0.46759244590636984,0.31414262665311954
0.61616164,0.6480982903561816,8.530948162078857,55.79582089731203,0.14999999,176,0.8429134,0.14425876698388734,0.3170217096438184
0.37373737,0.6471072694615532,8.567225933074951,56.28825330530509,0.14999999,177,0.13892551,0.4726875920069449,0.31801273053844686
0.41414142,0.6459247156201814,8.60243844985962,56.816760619607706,0.14999999,178,0.3085816,0.436612685697383,0.3191952843798186
0.3939394,0.6449188619455284,8.637178421020508,57.316003711750426,0.14999999,179,0.18339543,0.46587690785728325,0.32020113805447165
0.53535354,0.6433499604686923,8.671141862869263,57.918607115635396,0.14999999,180,0.50116193,0.36251659611503273,0.3217700395313078
0.5959596,0.6419516976102656,8.713687896728516,58.493462732541936,0.14999999,181,0.43905127,0.3902643830934634,0.32316830238973443
0.6363636,0.6405385490551864,8.779887914657593,59.07382407195611,0.14999999,182,0.45205444,0.3847586605858252,0.3245814509448138
0.85858583,0.6370566516225881,8.833547592163086,60.03559275306639,0.14999999,183,1.1040049,0.003351318889718927,0.32806334837741197
0.5555556,0.6345774811846755,8.867609024047852,60.8198234620197,0.14999999,184,0.79587144,0.18088929104669108,0.3305425188153244
0.75757575,0.6327719796704812,8.906121492385864,61.48438376096097,0.14999999,185,0.6177023,0.30055970105873175,0.3323480203295187
0.7979798,0.6311248871092875,8.940584659576416,62.123090997672506,0.14999999,186,0.5719672,0.3264127632884617,0.3339951128907124
0.7777778,0.6297365021311281,8.974475622177124,62.71671410147903,0.14999999,187,0.48193732,0.37149689619348025,0.3353834978688718
0.43434343,0.6282082838463133,9.00859022140503,63.33940263689306,0.14999999,188,0.5416954,0.342431464585964,0.3369117161536865
0.7171717,0.6266132070845278,9.04269814491272,63.97778386102421,0.14999999,189,0.5713671,0.3267387758688573,0.338506792915472
0.8989899,0.6233328813571867,9.076631307601929,64.93955254213449,0.14999999,190,1.0821723,0.003351318889718927,0.34178711864281314
0.8181818,0.6201022561458491,9.111306428909302,65.89838907614278,0.14999999,191,1.0091001,0.006283465991714172,0.3450177438541507
0.6969697,0.6184011910663657,9.146294593811035,66.57001131525776,0.14999999,192,0.62961775,0.2934977608850164,0.34671880893363416
0.8787879,0.6159819163864547,9.181302070617676,67.38365013741421,0.14999999,193,0.83384824,0.15148117784355783,0.3491380836135451
0.93939394,0.6128240267086366,9.21565842628479,68.3454188185245,0.14999999,194,1.2454317,0.003351318889718927,0.35229597329136336
0.83838385,0.6107703883071255,9.25016188621521,69.0981742801105,0.14999999,195,0.7531065,0.21236453841399033,0.3543496116928744
0.65656567,0.6089608596088767,9.284007787704468,69.80719151666015,0.14999999,196,0.6892888,0.2561027634503429,0.35615914039112323
0.959596,0.6061498826950137,9.317503213882446,70.71711310908228,0.14999999,197,0.9475954,0.0551984075778754,0.3589701173049862
0.97979796,0.6031054455040779,9.353096723556519,71.67888179019256,0.14999999,198,1.1718774,0.003351318889718927,0.362014554495922
0.9191919,0.6001014014004242,9.388128519058228,72.63870112131556,0.14999999,199,1.0301212,0.005300668877005498,0.3650185985995757
1.0,0.5971176509878707,9.416962385177612,73.60046980242585,0.14999999,200,1.105631,0.003351318889718927,0.36800234901212925
-0.57575756,0.5987168278169698,9.458066940307617,73.64703760878909,0.14999999,201,-0.50709283,0.9185521936367574,0.3664031721830303
-0.7171717,0.6002978249333092,9.493319272994995,73.69407936347157,0.14999999,202,-0.7938168,0.9180782453175229,0.36482217506669096
-0.61616164,0.601860141374488,9.527544498443604,73.74175130097896,0.14999999,203,-0.7495008,0.9174480624926161,0.36325985862551213
-0.65656567,0.6034033158538508,9.56142783164978,73.79020356581448,0.14999999,204,-0.41824168,0.9166677351644859,0.36171668414614944
-0.47474748,0.6049328308957045,9.59554123878479,73.8383696663806,0.14999999,205,-0.4201293,0.9169538994338787,0.3601871691042956
-0.3939394,0.6064531678891333,9.632177352905273,73.88536741483857,0.14999999,206,-0.44878232,0.9181222515420292,0.35866683211086686
-0.6969697,0.6079527075927883,9.667222499847412,73.93362952829284,0.14999999,207,-0.84886914,0.916857886545728,0.3571672924072118
-0.75757575,0.609431332624077,9.701546430587769,73.983242814192,0.14999999,208,-0.8530693,0.9155067141008413,0.3556886673759231
-0.45454547,0.6109078608939632,9.736302614212036,74.0303370731617,0.14999999,209,-0.54410905,0.9180257410302889,0.3542121391060369
-0.37373737,0.6122516766194414,9.771319150924683,74.10234790991728,0.14999999,210,-0.21506761,0.893109163244421,0.3528683233805585
-0.53535354,0.6137059066232528,9.80569338798523,74.14837370249367,0.14999999,211,-0.5311634,0.9190942074236172,0.3514140933767473
-0.7373737,0.6151466877993489,9.839894533157349,74.194342186538,0.14999999,212,-0.72980547,0.9191515159556725,0.3499733122006509
-0.5555556,0.6165755412717774,9.874319076538086,74.23996970911138,0.14999999,213,-0.681599,0.9194924774266168,0.34854445872822243
-0.6363636,0.6179786810398419,9.90927529335022,74.28824225747383,0.14999999,214,-0.50797105,0.916847451637546,0.34714131896015804
-0.67676765,0.6193578997725162,9.943194150924683,74.338851548909,0.14999999,215,-0.3809201,0.9145107085648161,0.34576210022748377
-0.8787879,0.6207446758519074,9.978645324707031,74.385070015988,0.14999999,216,-0.67187506,0.9189015329209989,0.34437532414809263
