Regret,Iteration,ReturnLastEpisode,Regret/t,LQGmu1_higher,LQGmu1_actor,LQGsigma_higher,TimeElapsed,ReturnMean
0.05355987313833088,1,0.9115601268616691,0.05355987313833088,-1.0,-1.0095,0.14999999,0.1912708282470703,0.9115601268616691
0.10256867286543248,2,0.9161112002728984,0.05128433643271624,-0.97979796,-0.88594407,0.14999999,0.20522642135620117,0.9138356635672837
0.15067398891389427,3,0.9170146839515382,0.050224662971298094,-0.959596,-0.8649946,0.14999999,0.21881628036499023,0.9148953370287018
0.2038793352879974,4,0.9119146536258969,0.05096983382199935,-0.93939394,-0.9938687,0.14999999,0.23927903175354004,0.9141501661780006
0.25350262134334,5,0.9154967139446574,0.050700524268668,-0.9191919,-0.9129844,0.14999999,0.28447675704956055,0.914419475731332
0.3079422412719489,6,0.9106803800713911,0.05132370687865815,-0.8989899,-1.0287776,0.14999999,0.3747832775115967,0.9137962931213419
0.35926771554989156,7,0.9137945257220573,0.05132395936427022,-0.8787879,-0.95567876,0.14999999,0.40771913528442383,0.9137960406357298
0.4094127696535126,8,0.914974945896379,0.05117659620668907,-0.85858583,-0.9303576,0.14999999,0.44455480575561523,0.913943403793311
0.45450622206158997,9,0.9200265475919226,0.050500691340176665,-0.83838385,-0.63484085,0.14999999,0.48394227027893066,0.9146193086598233
0.500336754484414,10,0.919289467577176,0.050033675448441395,-0.8181818,-0.48682147,0.14999999,0.5263957977294922,0.9150863245515586
0.5515881443733267,11,0.9138686101110872,0.05014437676121152,-0.7979798,-0.96273214,0.14999999,0.5452771186828613,0.9149756232387886
0.5973574575812124,12,0.9193506867921143,0.0497797881317677,-0.7777778,-0.7871769,0.14999999,0.5660560131072998,0.9153402118682323
0.6408389167676659,13,0.9216385408135465,0.04929530128982045,-0.75757575,-0.56842214,0.14999999,0.5914125442504883,0.9158246987101796
0.6854103323676829,14,0.920548584399983,0.04895788088340592,-0.7373737,-0.7037404,0.14999999,0.6402289867401123,0.9161621191165941
0.7323688715150108,15,0.918161460852672,0.048824591434334055,-0.7171717,-0.8095517,0.14999999,0.6725766658782959,0.916295408565666
0.7764840296970997,16,0.9210048418179111,0.04853025185606873,-0.6969697,-0.6872268,0.14999999,0.7026932239532471,0.9165897481439313
0.822485137213394,17,0.9191188924837057,0.04838147865961141,-0.67676765,-0.6955958,0.14999999,0.7432780265808105,0.9167385213403887
0.8692722341451715,18,0.9183329030682225,0.048292901896953976,-0.65656567,-0.78233886,0.14999999,0.786283016204834,0.9168270981030461
0.9135768075826064,19,0.9208154265625651,0.04808298987276876,-0.6363636,-0.6324106,0.14999999,0.83636474609375,0.9170370101272314
0.9592823502582836,20,0.9194144573243228,0.04796411751291418,-0.61616164,-0.5328297,0.14999999,0.8849368095397949,0.9171558824870859
1.0052194051704055,21,0.919182945087878,0.047867590722400266,-0.5959596,-0.55857104,0.14999999,0.9380228519439697,0.9172524092775999
1.0513462220697827,22,0.9189931831006227,0.04778846463953557,-0.57575756,-0.48065442,0.14999999,0.965146541595459,0.9173315353604644
1.095974783846989,23,0.9204914382227937,0.04765107755856474,-0.5555556,-0.6641531,0.14999999,1.0118141174316406,0.9174689224414353
1.1397759395735179,24,0.9213188442734713,0.04749066414889658,-0.53535354,-0.5030544,0.14999999,1.045572280883789,0.9176293358511035
1.1870623889881968,25,0.917833550585321,0.047482495559527875,-0.5151515,-0.38854766,0.14999999,1.0779294967651367,0.9176375044404722
