LQGsigma_higher,ReturnLastEpisode,LQGmu1_actor,LQGmu1_higher,ReturnMean,Iteration,Regret/t,TimeElapsed,Regret
0.14999999,0.4878579002818692,0.038984507,0.21212122,0.8159442973347939,61,0.14917570266520616,2.2994887828826904,9.099717862577576
0.14999999,0.46765484502454197,0.18220545,0.23232323,0.8103267255233382,62,0.15479327447666183,2.3291423320770264,9.597183017553034
0.14999999,0.482908716502081,0.072717294,0.25252524,0.8051296142690325,63,0.15999038573096752,2.3623437881469727,10.079394301050954
0.14999999,0.3577126672971087,0.5150953,0.27272728,0.7981387244725962,64,0.16698127552740383,2.3939461708068848,10.686801633753845
0.14999999,0.4770343502800731,0.120747864,0.2929293,0.7931986571773265,65,0.17192134282267343,2.4244728088378906,11.174887283473772
0.14999999,0.3281555674482082,0.5724753,0.3131313,0.7861525497571884,66,0.17896745024281158,2.4537746906280518,11.811851716025565
0.14999999,0.39351221451607943,0.4355898,0.33333334,0.780292246246127,67,0.18482775375387292,2.488046646118164,12.383459501509485
0.14999999,0.4000613537404222,0.41941753,0.35353535,0.7747006154739843,68,0.19041938452601562,2.5186309814453125,12.948518147769063
0.14999999,0.45297162771919947,0.2533771,0.37373737,0.7700378765210164,69,0.19508212347898352,2.5477561950683594,13.460666520049863
0.14999999,0.4062567547097837,0.40352264,0.3939394,0.7648410033522846,70,0.2002789966477154,2.5787274837493896,14.019529765340078
0.14999999,0.3202219516446872,0.5869229,0.41414142,0.7585787631873888,71,0.20654123681261113,2.623141050338745,14.66442781369539
0.14999999,0.30182802041367823,0.6191237,0.43434343,0.7522350028710874,72,0.21288499712891268,2.6813838481903076,15.327719793281712
0.14999999,0.33903042766261565,0.55205756,0.45454547,0.7465746662243959,73,0.21854533377560406,2.7354719638824463,15.953809365619097
0.14999999,0.39782396139549747,0.4250117,0.47474748,0.7418618188618432,74,0.22325818113815676,2.766819477081299,16.5211054042236
0.14999999,0.4102813306697519,0.39285278,0.4949495,0.7374407456859486,75,0.2276792543140513,2.7985479831695557,17.07594407355385
0.14999999,0.35072210064216236,0.52922827,0.5151515,0.7323523424616883,76,0.23276765753831166,2.8310625553131104,17.690341972911686
0.14999999,0.33026434268978994,0.56857336,0.53535354,0.7271304203867286,77,0.23798957961327138,2.8634796142578125,18.325197630221897
0.14999999,0.19234543792618833,0.7838802,0.5555556,0.7202742026628756,78,0.2448457973371245,2.895782947540283,19.09797219229571
0.14999999,0.38617093717500955,0.45303237,0.57575756,0.7160450474035355,79,0.24907495259646456,2.9248833656311035,19.6769212551207
0.14999999,0.20446091490386595,0.7673906,0.5959596,0.7096502457472896,80,0.2554697542527104,2.9568819999694824,20.437580340216833
0.14999999,0.16994671450152704,0.81348586,0.61616164,0.7029872391887,81,0.26213276081130005,2.990183115005493,21.232753625715304
0.14999999,0.2973676330095614,0.62668294,0.6363636,0.6980406586255398,82,0.26707934137446027,3.0228569507598877,21.900505992705742
0.14999999,0.26701076031001886,0.67588824,0.65656567,0.6928475273205336,83,0.2722724726794665,3.055319309234619,22.598615232395723
0.14999999,0.31696586801219434,0.5927505,0.67676765,0.6883727456621009,84,0.27674725433789915,3.0896010398864746,23.24676936438353
0.14999999,0.2660710769441799,0.67735434,0.6969697,0.6834044907360077,85,0.2817155092639923,3.1226818561553955,23.945818287439348
0.14999999,0.15722874631690978,0.82982594,0.7171717,0.6772861681264833,86,0.28783383187351674,3.15463924407959,24.75370954112244
0.14999999,0.22237981192009637,0.7423312,0.7373737,0.672057359434456,87,0.29306264056554415,3.1880407333374023,25.496449729202343
0.14999999,0.19582613256413922,0.77917856,0.75757575,0.6666456409472933,88,0.29847435905270686,3.221811294555664,26.265743596638202
0.14999999,0.18350006706309324,0.79570323,0.7777778,0.6612170389935382,89,0.3039029610064619,3.255567789077759,27.047363529575108
0.14999999,0.3249661434846918,0.5783268,0.7979798,0.6574809179323288,90,0.30763908206767127,3.2861902713775635,27.687517386090416
0.14999999,0.008152049833472804,1.03652,0.8181818,0.6503454358653084,91,0.3147745641346917,3.320467948913574,28.644485336256942
0.14999999,0.251189782669255,0.700163,0.83838385,0.6460067874610035,92,0.3191132125389966,3.3560187816619873,29.358415553587687
0.14999999,0.280917721927198,0.6538063,0.85858583,0.6420810985842959,93,0.3230389014157042,3.387667417526245,30.04261783166049
0.14999999,0.06529947428629372,0.9395234,0.8787879,0.6359451238577214,94,0.3291748761422787,3.41933536529541,30.942438357374197
0.14999999,0.1417137185511991,0.8493341,0.8989899,0.6307426880123895,95,0.3343773119876105,3.452638864517212,31.765844638822998
0.14999999,0.06486050020810083,0.9400165,0.9191919,0.6248480818894282,96,0.34027191811057184,3.4827709197998047,32.6661041386149
0.14999999,0.018303176079956747,0.9909233,0.93939394,0.6185950416233511,97,0.3465249583766489,3.5151474475860596,33.61292096253494
0.14999999,0.08553325725656409,0.9165064,0.959596,0.6131556356604247,98,0.3519643643395753,3.5481762886047363,34.49250770527838
0.14999999,0.004872049980830901,1.1815039,0.97979796,0.6070113570171966,99,0.3581086429828035,3.580552816390991,35.452755655297544
0.14999999,0.022078319831413108,0.9868933,1.0,0.6011620266453387,100,0.3639579733546613,3.6162803173065186,36.39579733546613
0.14999999,0.921713527861502,-0.74924797,-0.5151515,0.6043358038851027,101,0.3607841961148973,3.6486666202545166,36.43920380760463
0.14999999,0.9231275191476973,-0.65486634,-0.57575756,0.6074612128582654,102,0.3576587871417346,3.6965324878692627,36.48119628845693
0.14999999,0.9214267921356066,-0.54556715,-0.5555556,0.6105094223658124,103,0.3546105776341876,3.746265172958374,36.52488949632132
0.14999999,0.9193750879740012,-0.44710168,-0.6363636,0.6134792845351218,104,0.3516407154648781,3.7823333740234375,36.57063440834732
0.14999999,0.920308245926608,-0.56438315,-0.45454547,0.6164014651198025,105,0.3487185348801972,3.8150856494903564,36.61544616242071
0.14999999,0.9214913299706328,-0.5319872,-0.65656567,0.6192796713919801,106,0.3458403286080196,3.8450980186462402,36.65907483245008
0.14999999,0.9192234327558372,-0.8412696,-0.6969697,0.6220828841150067,107,0.3430371158849929,3.8778843879699707,36.704971399694244
0.14999999,0.919485715038395,-0.4301407,-0.53535354,0.6248366140309637,108,0.3402833859690357,3.9071900844573975,36.75060568465585
0.14999999,0.9210510193232498,-0.7684085,-0.7373737,0.627554177382269,109,0.33756582261773027,3.941098690032959,36.7946746653326
0.14999999,0.9169153505090724,-0.88811946,-0.7777778,0.6301847335016035,110,0.3349352664983957,3.9739630222320557,36.84287931482353
0.14999999,0.9168122687292091,-0.9262135,-0.5959596,0.6327669635486992,111,0.33235303645130015,4.002968788146973,36.891187046094316
0.14999999,0.9167508943953425,-0.40223986,-0.27272728,0.6353025343598298,112,0.3298174656401694,4.0352911949157715,36.93955615169897
0.14999999,0.9218216231124637,-0.706146,-0.61616164,0.6378381015169329,113,0.32728189848306644,4.065514087677002,36.98285452858651
0.14999999,0.9144312278225571,-0.9828174,-0.93939394,0.6402643570108421,114,0.3248556429891575,4.099184989929199,37.03354330076395
0.14999999,0.9114194156684857,-0.32533577,-0.25252524,0.6426222270861258,115,0.32249777291387366,4.131469964981079,37.08724388509547
0.14999999,0.9151666710748947,-0.39490256,-0.37373737,0.6449717481549946,116,0.32014825184500495,4.162627220153809,37.137197214020574
0.14999999,0.9213635778934083,-0.75587445,-0.83838385,0.647334071486092,117,0.3177859285139074,4.190251588821411,37.180953636127164
0.14999999,0.9172383068385117,-0.9096606,-0.85858583,0.6496213955145024,118,0.31549860448549705,4.22489857673645,37.22883532928865
0.14999999,0.9207364479612504,-0.5701852,-0.43434343,0.6518996732661558,119,0.3132203267338437,4.253447532653809,37.2732188813274
0.14999999,0.9218566685004246,-0.7182984,-0.7171717,0.654149314893108,120,0.31097068510689146,4.28659725189209,37.316482212826976
0.14999999,0.920847640152349,-0.4982898,-0.75757575,0.6563534332836801,121,0.30876656671631925,4.317906379699707,37.36075457267463
0.14999999,0.9178161337315219,-0.89217263,-0.8181818,0.658496570172597,122,0.30662342982740254,4.350095748901367,37.40805843894311
0.14999999,0.9219375202758289,-0.41092896,-0.41414142,0.6606383665148997,123,0.3044816334850998,4.383717060089111,37.45124091866728
0.14999999,0.91812148603899,-0.86969495,-0.7979798,0.6627148432852552,124,0.30240515671474427,4.412864923477173,37.49823943262829
0.14999999,0.921728575946445,-0.6298816,-0.4949495,0.6647869531465448,125,0.30033304685345474,4.445746898651123,37.54163085668184
0.14999999,0.9208554575805373,-0.8007865,-0.8989899,0.6668192428642749,126,0.2983007571357246,4.479164123535156,37.585895399101304
0.14999999,0.9095083655320779,-1.0869693,-0.97979796,0.668730180838037,127,0.2963898191619624,4.5089874267578125,37.641507033569226
0.14999999,0.893039618335094,-0.16991642,-0.35353535,0.6704825983184827,128,0.29463740168151664,4.53671407699585,37.71358741523413
0.14999999,0.9223224233080537,-0.63098824,-0.8787879,0.6724348450238282,129,0.29268515497617115,4.567982912063599,37.756384991926076
0.14999999,0.9111810501887463,-1.0509787,-1.0,0.6742713542943276,130,0.29084864570567176,4.5968639850616455,37.81032394173733
0.14999999,0.9084206078602952,-1.1459291,-0.959596,0.6760587531765105,131,0.2890612468234888,4.629092216491699,37.867023333877036
0.14999999,0.826843180765768,-0.087644726,-0.17171717,0.6772010594461262,132,0.2879189405538733,4.658420085906982,38.00530015311127
0.14999999,0.9182905783518663,-0.8736294,-0.9191919,0.6790137625957935,133,0.28610623740420604,4.690890073776245,38.052129574759405
0.14999999,0.49128511043077466,0.020120695,-0.09090909,0.6776128025050098,134,0.28750719749498976,4.720057487487793,38.52596446432863
0.14999999,0.9190733178935839,-0.81858957,-0.67676765,0.6794013989152955,135,0.28571860108470404,4.752455234527588,38.572011146435045
0.14999999,0.9172534054873552,-0.3825111,-0.47474748,0.6811503107283253,136,0.2839696892716742,4.7819952964782715,38.61987774094769
0.14999999,0.9185285277496051,-0.36350998,-0.3131313,0.6828829984438091,137,0.28223700155619047,4.814445734024048,38.66646921319809
0.14999999,0.9083441910127537,-0.27103722,-0.3939394,0.684516775201555,138,0.28060322479844446,4.84601616859436,38.72324502218534
0.14999999,0.8659849408269502,-0.12623097,-0.01010101,0.6858223015729608,139,0.2792976984270388,4.879551887512207,38.82238008135839
0.14999999,0.8628275463361562,-0.1106514,-0.2929293,0.6870866247498407,140,0.2780333752501588,4.910892486572266,38.92467253502223
0.14999999,0.9102162316573961,-0.23727256,-0.21212122,0.6886691042314547,141,0.2764508957685449,4.94043493270874,38.97957630336484
0.14999999,0.6715067606339209,-0.013463289,-0.1919192,0.6885482426568242,142,0.27657175734317546,4.9731645584106445,39.27318954273092
0.14999999,0.7877402684880176,-0.05195742,-0.07070707,0.6892418931871123,143,0.27587810681288744,5.003352403640747,39.4505692742429
0.14999999,0.5282855402696707,0.008275103,-0.030303031,0.6881241407362967,144,0.27699585926370296,5.03480076789856,39.88740373397323
0.14999999,0.8469387599671596,-0.090330124,-0.15151516,0.6892194139723716,145,0.27590058602762807,5.06648063659668,40.00558497400607
0.14999999,0.9211509680428734,-0.5382333,-0.33333334,0.6908079862605258,146,0.27431201373947395,5.100684881210327,40.049554005963195
0.14999999,0.8317763549919941,-0.07631846,-0.23232323,0.6917669547552977,147,0.27335304524470205,5.13028883934021,40.1828976509712
0.14999999,0.9008038217170848,-0.23897111,-0.13131313,0.693179366018553,148,0.27194063398144674,5.161099195480347,40.247213829254115
0.14999999,0.4642963397689198,0.20072305,0.030303031,0.6916432383256024,149,0.2734767616743973,5.190517902374268,40.74803748948519
0.14999999,0.45354723737552677,0.25096744,0.21212122,0.6900559316526019,150,0.27506406834739777,5.221943140029907,41.25961025210967
0.14999999,0.8710836513825939,-0.13700262,-0.05050505,0.6912547907236615,151,0.27386520927633823,5.254497051239014,41.353646600727075
0.14999999,0.44044438169968114,0.30107993,0.25252524,0.6896047222432405,152,0.27551527775675916,5.293170928955078,41.878322219027396
0.14999999,0.8699353300276064,-0.10426083,-0.11111111,0.6907833536666678,153,0.27433664633333193,5.336642265319824,41.973506888999786
0.14999999,0.45184753256722954,0.25801802,0.01010101,0.6892318223608273,154,0.27588817763917245,5.381172180175781,42.48677935643256
0.14999999,0.7344344769488587,-0.021066166,0.11111111,0.6895234523904276,155,0.27559654760957225,5.416858196258545,42.7174648794837
0.14999999,0.3795819845904721,0.46813437,0.2929293,0.6875366481096586,156,0.27758335189034117,5.447877407073975,43.303002894893226
0.14999999,0.4764827972092903,0.12066523,0.09090909,0.6861923560657073,157,0.2789276439342926,5.479106664657593,43.79164009768394
0.14999999,0.48346246978585494,0.03938228,0.17171717,0.6849092555196323,158,0.2802107444803676,5.509706735610962,44.27329762789808
0.14999999,0.47477822282908444,0.1347554,0.05050505,0.6835876766976792,159,0.28153232330232075,5.540601491928101,44.763639405069
0.14999999,0.713651740490725,-0.025706604,0.15151516,0.6837755770963858,160,0.2813444229036142,5.5710062980651855,45.015107664578274
0.14999999,0.4768580246348539,0.12496859,0.23232323,0.6824903749071837,161,0.2826296250928163,5.603378057479858,45.50336963994342
0.14999999,0.486431056725039,0.043806568,0.07070707,0.6812801322023556,162,0.28383986779764436,5.634166479110718,45.98205858321838
0.14999999,0.4241949507838275,0.35349265,0.1919192,0.6797029225004014,163,0.2854170774995985,5.662935495376587,46.52298363243455
0.14999999,0.4338858753239562,0.32325888,0.37373737,0.6782040380663988,164,0.2869159619336012,5.695090293884277,47.0542177571106
0.14999999,0.40498298367626084,0.40684134,0.13131313,0.6765481528882767,165,0.28857184711172323,5.725959777832031,47.614354773434336
0.14999999,0.46358394334946296,0.20443544,0.4949495,0.6752652359633441,166,0.28985476403665583,5.755888223648071,48.11589083008487
0.14999999,0.4156054448069328,0.37827548,0.3939394,0.6737103869145032,167,0.2914096130854967,5.786684036254883,48.66540538527794
0.14999999,0.45698607261441404,0.2360596,0.35353535,0.6724203612341456,168,0.29269963876585436,5.818447113037109,49.17353931266353
0.14999999,0.4170444979817655,0.37423792,0.47474748,0.6709092614515871,169,0.2942107385484128,5.851257801055908,49.721614814681764
0.14999999,0.44879523336529376,0.2702179,0.33333334,0.6696027083451971,170,0.2955172916548027,5.881041526794434,50.23793958131647
0.14999999,0.40842640310850215,0.39780608,0.57575756,0.6680753615309475,171,0.29704463846905244,5.9127397537231445,50.79463317820797
0.14999999,0.4667924680761798,0.18713522,0.27272728,0.6669051121503965,172,0.2982148878496034,5.942088842391968,51.29296071013179
0.14999999,0.3893504310789697,0.44556186,0.5151515,0.6653007498320646,173,0.29981925016793537,5.975196123123169,51.86873027905282
0.14999999,0.4518767057375733,0.25789863,0.45454547,0.6640741748660042,174,0.30104582513399564,6.036048173904419,52.38197357331524
0.14999999,0.3766092315275406,0.47479075,0.53535354,0.6624315180469272,175,0.3026884819530726,6.097522974014282,52.9704843417877
0.14999999,0.402720377448345,0.41267055,0.3131313,0.6609558865662535,176,0.30416411343374633,6.138878345489502,53.532883964339355
0.14999999,0.1714045591180339,0.8115918,0.7979798,0.6581900598575066,177,0.30692994014249336,6.1714255809783936,54.32659940522132
0.14999999,0.35056419125750243,0.52954316,0.41414142,0.6564618246406526,178,0.3086581753593473,6.203139781951904,54.94115521396382
0.14999999,0.22345135395847257,0.7408058,0.67676765,0.6540427717318136,179,0.3110772282681863,6.232471704483032,55.68282386000534
0.14999999,0.45435233864012947,0.24755771,0.43434343,0.6529333804368599,180,0.3121866195631401,6.26212739944458,56.193591521365214
0.14999999,0.03190972462132172,0.97632015,0.6363636,0.6495023105152271,181,0.31561768948477287,6.2950520515441895,57.12680179674389
0.14999999,0.149389974613206,0.83973885,0.85858583,0.6467544405377436,182,0.3183655594622565,6.327086448669434,57.94253182213068
0.14999999,0.1526554465456789,0.8356236,0.65656567,0.6440544460350547,183,0.32106555396494535,6.360240936279297,58.754996375585
0.14999999,0.35190275408916366,0.5268679,0.6969697,0.642466665100566,184,0.32265333489943393,6.390271902084351,59.36821362149584
0.14999999,0.20319095398437012,0.76913565,0.83838385,0.6400922017972352,185,0.32502779820276473,6.422148942947388,60.13014266751147
0.14999999,0.19160428954987305,0.78487766,0.7373737,0.6376809764625719,186,0.32743902353742793,6.452640533447266,60.9036583779616
0.14999999,0.4110597678078938,0.3907554,0.5959596,0.636469098341424,187,0.32865090165857597,6.484677791595459,61.457718610153705
0.14999999,0.11865308325978265,0.87752897,0.75757575,0.6337147578356706,188,0.33140524216432937,6.515544652938843,62.304185526893924
0.14999999,0.28745339845896595,0.64316696,0.5555556,0.6318826871511377,189,0.3332373128488622,6.548738718032837,62.98185212843496
0.14999999,0.14874180941973136,0.8405533,0.7777778,0.6293398404262356,190,0.33578015957376434,6.584376573562622,63.798230319015225
0.14999999,0.2612546638220099,0.68481964,0.61616164,0.6274126929047475,191,0.33770730709525243,6.623729705810547,64.50209565519322
0.14999999,0.2778014175432401,0.65881884,0.7171717,0.6255918008455731,192,0.33952819915442695,6.6782002449035645,65.18941423764997
0.14999999,0.0083119945192547,1.0329094,0.8989899,0.6223934598801517,193,0.3427265401198483,6.700881481170654,66.14622224313072
0.14999999,0.06399084131468347,0.94099265,0.959596,0.6195150958669277,194,0.3456049041330724,6.724515438079834,67.04735140181604
0.14999999,0.19300558802858628,0.78299063,0.8787879,0.6173278676216029,195,0.34779213237839723,6.75088095664978,67.81946581378746
0.14999999,0.018728460248220894,0.9904701,0.9191919,0.6142737890125549,196,0.35084621098744506,6.77799129486084,68.76585735353923
0.14999999,0.04815047989866121,0.9585987,1.0,0.6114000666312662,197,0.3537199333687338,6.801250696182251,69.68282687364056
0.14999999,0.17888260299018016,0.80180585,0.93939394,0.6092156349967153,198,0.35590436500328476,6.825215816497803,70.46906427065038
0.14999999,0.23469500680960673,0.7246062,0.8181818,0.6073336217897449,199,0.35778637821025516,6.8486878871917725,71.19948926384077
0.14999999,0.133007081328961,0.8600878,0.97979796,0.604961989087441,200,0.3601580109125591,6.873133659362793,72.03160218251182
0.14999999,0.9213013817302295,-0.61291355,-0.57575756,0.6065358169115344,201,0.3585841830884656,6.898587703704834,72.07542080078159
0.14999999,0.9189548945774968,-0.43800625,-0.5151515,0.6080824460088906,202,0.35703755399110937,6.936444520950317,72.12158590620409
0.14999999,0.9206791853408807,-0.6849678,-0.5555556,0.6096223314243193,203,0.3554976685756809,6.973214149475098,72.16602672086321
0.14999999,0.9220442293996636,-0.51855856,-0.65656567,0.6111538113163553,204,0.3539661886836449,7.0095374584198,72.20910249146355
0.14999999,0.9214027470706315,-0.5558701,-0.45454547,0.612667220759059,205,0.3524527792409411,7.03776478767395,72.25281974439292
0.14999999,0.9205023486561663,-0.4890648,-0.61616164,0.6141615660401131,206,0.35095843395988713,7.062309741973877,72.29743739573675
0.14999999,0.9219281827140264,-0.70734644,-0.7373737,0.6156483612897454,207,0.3494716387102547,7.0865020751953125,72.34062921302272
0.14999999,0.9196468726225535,-0.52946204,-0.6363636,0.6171098925942301,208,0.34801010740577004,7.110832214355469,72.38610234040017
0.14999999,0.9223825474493283,-0.620357,-0.53535354,0.6185705273064555,209,0.3465494726935447,7.134665012359619,72.42883979295084
0.14999999,0.9221128106586707,-0.68631065,-0.6969697,0.6200159667509899,210,0.3451040332490103,7.166289567947388,72.47184698229216
0.14999999,0.9170286989446028,-0.9128088,-0.83838385,0.6214236100315284,211,0.34369638996847185,7.1948394775390625,72.51993828334756
0.14999999,0.9158674223368148,-0.9500211,-0.7171717,0.6228124959386288,212,0.3423075040613714,7.227604866027832,72.56919086101074
0.14999999,0.9208144584232822,-0.74466,-0.41414142,0.6242115661850356,213,0.3409084338149646,7.259738922119141,72.61349640258746
0.14999999,0.9000344773235308,-0.20108719,-0.43434343,0.6255004582931593,214,0.3396195417068408,7.291273832321167,72.67858192526393
0.14999999,0.9226443726205609,-0.67147017,-0.75757575,0.6268825230109611,215,0.33823747698903894,7.320556640625,72.72105755264337
