LQGmu1_higher,Regret,LQGsigma_higher,Iteration,ReturnLastEpisode,Regret/t,TimeElapsed,LQGmu1_actor,ReturnMean
-0.5959596,0.18959883924634613,0.14999999,21,0.9562312286379728,0.00902851615458791,1.1086173057556152,-0.5757984,0.9560914838454121
-0.57575756,0.19846233659526435,0.14999999,22,0.9562565026510818,0.009021015299784744,1.1418185234069824,-0.4631447,0.9560989847002154
-0.5555556,0.20720147298096614,0.14999999,23,0.9563808636142982,0.009008759694824614,1.1754326820373535,-0.5151147,0.9561112403051755
-0.53535354,0.21633634778520305,0.14999999,24,0.9559851251957631,0.009014014491050127,1.2071874141693115,-0.47727966,0.95610598550895
-0.5151515,0.2254660228697516,0.14999999,25,0.9559903249154514,0.009018640914790065,1.2387487888336182,-0.49885562,0.95610135908521
-0.4949495,0.23470002677775603,0.14999999,26,0.9558859960919955,0.00902692410683677,1.2657065391540527,-0.5367932,0.9560930758931634
-0.47474748,0.24355403793679276,0.14999999,27,0.9562659888409633,0.009020519923584916,1.3145267963409424,-0.56167287,0.9560994800764152
-0.45454547,0.252372613509388,0.14999999,28,0.9563014244274047,0.009013307625335285,1.3487005233764648,-0.36823314,0.956106692374665
-0.43434343,0.261122696036134,0.14999999,29,0.956369917473254,0.009004230897797725,1.3790524005889893,-0.4811541,0.9561157691022024
-0.41414142,0.26988298588900494,0.14999999,30,0.9563597101471291,0.008996099529633499,1.4126923084259033,-0.4538188,0.9561239004703667
-0.3939394,0.2790067214016565,0.14999999,31,0.9559962644873484,0.009000216819408274,1.4378924369812012,-0.3340716,0.956119783180592
-0.37373737,0.288779632387814,0.14999999,32,0.9553470890138425,0.009024363512119188,1.4834413528442383,-0.021864682,0.956095636487881
-0.35353535,0.2997703190942119,0.14999999,33,0.9541293132936021,0.009083949063460967,1.513434648513794,-0.059948057,0.9560360509365392
-0.33333334,0.3095794819300155,0.14999999,34,0.9553108371641964,0.009105278880294573,1.5445847511291504,-0.14400515,0.9560147211197055
-0.3131313,0.3197009098349268,0.14999999,35,0.9549985720950886,0.009134311709569338,1.573484182357788,-0.141291,0.9559856882904307
-0.2929293,0.3285676685309521,0.14999999,36,0.9562532413039747,0.009126879681415337,1.5982091426849365,-0.4464199,0.9559931203185847
-0.27272728,0.337532794248135,0.14999999,37,0.9561548742828171,0.009122507952652298,1.627030611038208,-0.21515852,0.9559974920473477
-0.25252524,0.3761765285347414,0.14999999,38,0.9264762657133936,0.009899382329861615,1.6564135551452637,0.08026999,0.9552206176701383
-0.23232323,0.38909207246819766,0.14999999,39,0.9522044560665437,0.009976719806876862,1.6879603862762451,-0.015797079,0.9551432801931232
-0.21212122,0.39853528692910356,0.14999999,40,0.9556767855390941,0.009963382173227588,1.7203178405761719,-0.16703543,0.9551566178267725
-0.1919192,0.4084511938391272,0.14999999,41,0.9552040930899763,0.009962224239978713,1.7595930099487305,-0.14411348,0.9551577757600214
-0.17171717,0.4182827375439221,0.14999999,42,0.9552884562952051,0.009959112798664812,1.794424057006836,-0.14943472,0.9551608872013353
-0.15151516,0.4308403313009309,0.14999999,43,0.9525624062429912,0.010019542588393743,1.8243372440338135,-0.11145059,0.9551004574116063
-0.13131313,0.44061152480551025,0.14999999,44,0.9553488064954206,0.010013898291034324,1.8545448780059814,-0.062357306,0.9551061017089658
-0.11111111,0.4493446733620613,0.14999999,45,0.9563868514434489,0.009985437185823584,1.8799805641174316,-0.123455726,0.9551345628141765
-0.09090909,0.4582349815184483,0.14999999,46,0.956229691843613,0.009961630033009747,1.9088895320892334,-0.29723394,0.9551583699669903
-0.07070707,0.5777328388591169,0.14999999,47,0.8456221426593314,0.012292188060832274,1.9297587871551514,0.074284375,0.9528278119391678
-0.05050505,0.7494920442518597,0.14999999,48,0.7933607946072572,0.01561441758858041,1.959606647491455,0.086167894,0.9495055824114197
-0.030303031,0.7608733888993743,0.14999999,49,0.9537386553524854,0.015528028344885189,1.9894049167633057,-0.15924552,0.9495919716551149
-0.01010101,0.7697033734171349,0.14999999,50,0.9562900154822394,0.015394067468342699,2.0211877822875977,-0.28354344,0.9497259325316574
0.01010101,0.7796702591070995,0.14999999,51,0.9551531143100354,0.015287652139354893,2.0583877563476562,-0.09576035,0.9498323478606452
0.030303031,0.8266880277126091,0.14999999,52,0.9181022313944904,0.015897846686780945,2.085749864578247,0.10576253,0.9492221533132192
0.05050505,1.0151137930722873,0.14999999,53,0.7766942346403216,0.019153090435326176,2.1183454990386963,0.12451411,0.945966909564674
0.07070707,1.0323966217500773,0.14999999,54,0.94783717132221,0.019118455958334765,2.1473610401153564,0.073302545,0.9460015440416655
0.09090909,1.0427870188763202,0.14999999,55,0.9547296028737571,0.018959763979569458,2.1860456466674805,0.056054562,0.9461602360204308
0.11111111,1.3693461162111928,0.14999999,56,0.6385609026651272,0.024452609218057014,2.22012996673584,0.289754,0.9406673907819432
0.13131313,1.3789556581004674,0.14999999,57,0.9555104581107253,0.024192204528078375,2.2491984367370605,-0.12688048,0.9409277954719217
0.15151516,1.7295733908289272,0.14999999,58,0.6145022672715402,0.029820230876360813,2.278107166290283,0.35540202,0.9352997691236393
0.17171717,2.0635082772077733,0.14999999,59,0.6311851136211539,0.034974716562843615,2.3105361461639404,0.23196235,0.9301452834371565
0.1919192,2.4295488709226998,0.14999999,60,0.5990794062850735,0.040492481182044994,2.335320472717285,0.39478412,0.9246275188179551
0.21212122,2.6878951061136056,0.14999999,61,0.7067737648090942,0.0440638541985837,2.3699228763580322,0.24893299,0.9210561458014164
0.23232323,3.143299194455175,0.14999999,62,0.5097159116584306,0.05069837410411573,2.4028754234313965,0.50620294,0.9144216258958844
0.25252524,3.2333432023071724,0.14999999,63,0.8750759921480026,0.051322907973129724,2.4205222129821777,0.11140154,0.9137970920268704
0.27272728,3.6133264164562706,0.14999999,64,0.5851367858509019,0.05645822525712923,2.4536497592926025,0.40068996,0.9086617747428709
0.2929293,3.9659339218422605,0.14999999,65,0.6125124946140102,0.06101436802834247,2.4827961921691895,0.34674528,0.9041056319716576
0.3131313,4.3043273615848525,0.14999999,66,0.6267265602574078,0.06521708123613412,2.5176968574523926,0.35647088,0.899902918763866
0.33333334,4.489355661462367,0.14999999,67,0.7800917001224851,0.06700530838003534,2.5577826499938965,0.18180068,0.8981146916199648
0.35353535,5.000154316229935,0.14999999,68,0.4543213452324323,0.07353168112102845,2.5800726413726807,0.61877954,0.8915883188789716
0.37373737,5.497587961790168,0.14999999,69,0.4676863544397674,0.07967518785203141,2.6126749515533447,0.5666599,0.8854448121479687
0.3939394,6.00656230469836,0.14999999,70,0.45614565709180765,0.08580803292426228,2.6441845893859863,0.5862371,0.8793119670757379
0.41414142,6.399305057604066,0.14999999,71,0.5723772470942934,0.09013105714935304,2.6832993030548096,0.39331234,0.8749889428506471
0.43434343,6.860540992121918,0.14999999,72,0.5038840654821484,0.09528529155724887,2.7294328212738037,0.5387086,0.8698347084427512
0.45454547,7.247746476712918,0.14999999,73,0.5779145154089999,0.09928419831113587,2.768892526626587,0.39899093,0.8658358016888642
0.47474748,7.691820684148785,0.14999999,74,0.5210457925641336,0.10394352275876736,2.8039238452911377,0.49561194,0.8611764772412327
0.4949495,8.245851417656626,0.14999999,75,0.41108926649215904,0.10994468556875502,2.8470821380615234,0.69854575,0.8551753144312451
0.5151515,8.724055882933497,0.14999999,76,0.48691553472312904,0.11479020898596706,2.8878042697906494,0.5633428,0.8503297910140329
0.53535354,9.214373409280716,0.14999999,77,0.4748024736527813,0.11966718713351579,2.930838108062744,0.5665809,0.8454528128664842
0.5555556,9.619599281941845,0.14999999,78,0.5598941273388713,0.12332819592233135,2.972177267074585,0.4393452,0.8417918040776686
0.57575756,10.114454094729213,0.14999999,79,0.47026518721263233,0.1280310644902432,3.0113723278045654,0.60533565,0.8370889355097567
0.5959596,10.662245041119474,0.14999999,80,0.41732905360973865,0.13327806301399342,3.0619800090789795,0.66619325,0.8318419369860065
0.61616164,10.943135643266682,0.14999999,81,0.6842293978527926,0.13510044004032942,3.0985219478607178,0.30082014,0.8300195599596705
0.6363636,11.417822611780151,0.14999999,82,0.49043303148653195,0.13924173916805063,3.130995512008667,0.5757784,0.8258782608319493
0.65656567,12.112533000173352,0.14999999,83,0.2704096116067993,0.14593413253220905,3.1657774448394775,0.8617303,0.8191858674677908
0.67676765,12.491908224234049,0.14999999,84,0.5857447759393041,0.14871319314564344,3.206756114959717,0.4323445,0.8164068068543564
0.6969697,13.149522881586403,0.14999999,85,0.30750534264764506,0.15470026919513416,3.24691104888916,0.81257975,0.8104197308048656
0.7171717,13.680216832514125,0.14999999,86,0.4344260490722782,0.15907228875016424,3.3017642498016357,0.647799,0.8060477112498355
0.7373737,14.210950603492787,0.14999999,87,0.43438622902133794,0.1633442598102619,3.343219757080078,0.65466714,0.8017757401897379
0.75757575,14.730058194540778,0.14999999,88,0.4460124089520092,0.1673870249379634,3.3850998878479004,0.64158785,0.7977329750620364
0.7777778,15.229290029217834,0.14999999,89,0.4658881653229436,0.17111561830581837,3.430025815963745,0.617671,0.7940043816941814
0.7979798,15.7835931718075,0.14999999,90,0.4108168574103345,0.17537325746452778,3.462883472442627,0.6673974,0.7897467425354721
0.8181818,16.600547722081274,0.14999999,91,0.14816544972622642,0.18242360134155244,3.518953800201416,1.0535803,0.7826963986584473
0.83838385,17.329912139476082,0.14999999,92,0.23575558260519022,0.18836861021169654,3.549872875213623,0.91691273,0.7767513897883033
0.85858583,18.041780258975866,0.14999999,93,0.253251880500217,0.19399763719328889,3.6065945625305176,0.8928894,0.771122362806711
0.8787879,18.851697549533025,0.14999999,94,0.15520270944283973,0.20054997393120239,3.6512415409088135,1.138986,0.7645700260687975
0.8989899,19.625532137304376,0.14999999,95,0.19128541222864912,0.20658454881373026,3.6826744079589844,0.9716212,0.7585354511862696
0.9191919,20.274061467093844,0.14999999,96,0.3165906702105306,0.21118814028222754,3.7188544273376465,0.8153533,0.7539318597177723
0.93939394,21.069579298538972,0.14999999,97,0.16960216855487356,0.21721215771689661,3.7549359798431396,1.0989513,0.7479078422831034
0.959596,21.888929688260014,0.14999999,98,0.14576961027895735,0.22335642539040831,3.7916409969329834,1.0216888,0.7417635746095916
0.97979796,22.600591895743715,0.14999999,99,0.2534577925162996,0.22828880702771429,3.8280134201049805,0.8735908,0.7368311929722857
1.0,23.415913167398507,0.14999999,100,0.1497987283452073,0.23415913167398508,3.8640894889831543,1.1039425,0.7309608683260148
-0.11111111,23.424597119220223,0.14999999,101,0.9564360481782829,0.23192670415069527,3.9008140563964844,-0.29142204,0.7331932958493047
-0.5555556,23.433540920344534,0.14999999,102,0.956176198875691,0.22974059725827975,3.9373531341552734,-0.7681824,0.7353794027417204
-0.43434343,23.442427490387388,0.14999999,103,0.9562334299571442,0.2275963834018193,3.9734890460968018,-0.19372259,0.7375236165981808
-0.6363636,23.451461843264738,0.14999999,104,0.9560856471226505,0.2254948254160071,4.0097222328186035,-0.61660546,0.739625174583993
-0.41414142,23.460362102383815,0.14999999,105,0.956219740880924,0.22343202002270302,4.04589056968689,-0.601276,0.741687979977297
-0.45454547,23.46967180974042,0.14999999,106,0.9558102926433969,0.2214119982050983,4.082512140274048,-0.6578873,0.7437080017949018
-0.65656567,23.47845038602444,0.14999999,107,0.9563414237159786,0.21942476996284524,4.118703842163086,-0.761079,0.7456952300371549
-0.01010101,23.488429797931698,0.14999999,108,0.9551405880927437,0.21748546109196015,4.1554906368255615,-0.2024808,0.7476345389080399
-0.47474748,23.49727198914866,0.14999999,109,0.9562778087830359,0.21557130265274002,4.192157030105591,-0.5059869,0.74954869734726
-0.7777778,23.506294991080264,0.14999999,110,0.9560969980683978,0.2136935908280024,4.245157957077026,-0.8878387,0.7514264091719978
-0.57575756,23.51513258208029,0.14999999,111,0.956282408999971,0.21184804128000262,4.284378528594971,-0.67313516,0.7532719587199976
-0.2929293,23.52386110580188,0.14999999,112,0.9563914762784086,0.21003447415894536,4.329910755157471,-0.28407747,0.7550855258410547
-0.5959596,23.532977458522456,0.14999999,113,0.956003647279424,0.20825643768603944,4.380123138427734,-0.63840556,0.7568635623139607
-0.09090909,23.542443531309058,0.14999999,114,0.9556539272134,0.20651266255534262,4.432409286499023,-0.032310925,0.7586073374446576
-0.75757575,23.551558023058096,0.14999999,115,0.9560055082509618,0.2047961567222443,4.4853515625,-1.0750239,0.7603238432777557
-0.6969697,23.560386680725028,0.14999999,116,0.9562913423330669,0.20310678173038818,4.527400970458984,-0.8757631,0.7620132182696118
-0.7979798,23.569315648246874,0.14999999,117,0.9561910324781546,0.20144714229270833,4.570640802383423,-0.7338649,0.7636728577072915
-0.8787879,23.578381480214425,0.14999999,118,0.95605416803245,0.19981679220520698,4.637925148010254,-0.792697,0.7653032077947929
-0.7171717,23.587375818589294,0.14999999,119,0.956125661625131,0.19821324217301928,4.682281255722046,-0.80648607,0.7669067578269807
-0.27272728,23.837650940231224,0.14999999,120,0.7148448783580682,0.19864709116859353,4.724531412124634,0.19322383,0.7664729088314064
-0.959596,23.84663750251284,0.14999999,121,0.9561334377183837,0.19707964878109785,4.763073682785034,-0.8466046,0.768040351218902
-0.93939394,23.85547515765348,0.14999999,122,0.956282344859361,0.19553668162011048,4.801880836486816,-0.8160363,0.7695833183798895
-0.83838385,23.86442650159181,0.14999999,123,0.9561686560616677,0.194019727655218,4.843682765960693,-0.6931249,0.771100272344782
-0.8181818,23.87368094730138,0.14999999,124,0.9558655542904314,0.1925296850588821,4.882128477096558,-0.9678304,0.772590314941118
-0.67676765,23.882790558093628,0.14999999,125,0.9560103892077526,0.19106232446474902,4.924922227859497,-0.8706544,0.774057675535251
-0.3939394,23.892031138575472,0.14999999,126,0.9558794195181551,0.189619294750599,4.970882892608643,-0.5036333,0.775500705249401
-0.5151515,23.90100007006712,0.14999999,127,0.9561510685083522,0.1881968509454104,4.992248058319092,-0.42792135,0.7769231490545895
-0.53535354,23.91003317487398,0.14999999,128,0.9560868951931392,0.18679713417870297,5.036184787750244,-0.6926981,0.778322865821297
-0.85858583,23.919185799886165,0.14999999,129,0.9559673749878163,0.18542004496035785,5.0824058055877686,-1.0850519,0.779699955039642
-0.7373737,23.92812914570067,0.14999999,130,0.9561766541854961,0.18406253189000515,5.132456302642822,-0.7403613,0.7810574681099949
-0.97979796,23.937190040519706,0.14999999,131,0.9560591051809635,0.18272664153068477,5.16791558265686,-0.8713869,0.7823933584693151
-1.0,23.94647759841527,0.14999999,132,0.9558324421044366,0.18141270907890356,5.21004319190979,-1.1645197,0.7837072909210963
-0.9191919,23.955563815659218,0.14999999,133,0.9560337827560539,0.18011702117037007,5.25593376159668,-0.92129856,0.7850029788296299
-0.61616164,23.964646317388862,0.14999999,134,0.9560374982703561,0.17884064415961837,5.293999195098877,-0.8674266,0.7862793558403816
-0.8989899,23.973518463319603,0.14999999,135,0.9562478540692585,0.17758161824681187,5.329347848892212,-0.8177479,0.787538381753188
-0.4949495,23.982247126651618,0.14999999,136,0.9563913366679859,0.17634005240185013,5.3738789558410645,-0.59466845,0.7887799475981498
-0.21212122,23.99133944043601,0.14999999,137,0.9560276862156059,0.17511926598858402,5.421708822250366,-0.18709652,0.7900007340114159
0.13131313,24.140409901688948,0.14999999,138,0.8160495387470633,0.17493050653397788,5.475313663482666,0.17547151,0.7901894934660221
-0.13131313,24.149583773105753,0.14999999,139,0.955946128583194,0.1737380127561565,5.531951904296875,-0.050477035,0.7913819872438435
-0.37373737,24.15923835115614,0.14999999,140,0.9554654219496117,0.17256598822254388,5.5873942375183105,-0.16976017,0.7925540117774561
-0.33333334,24.16818606108417,0.14999999,141,0.9561722900719714,0.17140557490130617,5.6403656005859375,-0.22372119,0.7937144250986938
-0.17171717,24.17705164284749,0.14999999,142,0.9562544182366801,0.17026092706230628,5.692800283432007,-0.3276595,0.7948590729376938
-0.1919192,24.207844464289124,0.14999999,143,0.934327178558368,0.16928562562439947,5.746523141860962,0.06945853,0.7958343743756005
0.01010101,24.258265189884423,0.14999999,144,0.9146992744047011,0.16846017492975293,5.797921657562256,0.06974807,0.796659825070247
-0.3131313,24.26911335761078,0.14999999,145,0.9542718322736412,0.16737319556972952,5.849454164505005,-0.18384133,0.7977468044302704
0.09090909,24.27888863253641,0.14999999,146,0.9553447250743704,0.1662937577570987,5.899780988693237,0.082049064,0.7988262422429011
-0.35353535,24.28757266301774,0.14999999,147,0.9564359695186688,0.16522158274161727,5.951615333557129,-0.41614375,0.7998984172583825
-0.030303031,24.297297597761574,0.14999999,148,0.9553950652561676,0.16417092971460523,6.003581285476685,-0.084338784,0.8009490702853946
-0.15151516,24.30639762779156,0.14999999,149,0.9560199699700136,0.16313018542141988,6.05702018737793,-0.33573318,0.80198981457858
-0.23232323,24.315398272949526,0.14999999,150,0.9561193548420341,0.16210265515299685,6.107985734939575,-0.1781882,0.803017344847003
0.07070707,24.327664039078126,0.14999999,151,0.9528542338714011,0.16111035787468958,6.159857273101807,0.04665817,0.8040096421253103
-0.25252524,24.33641214920618,0.14999999,152,0.9563718898719469,0.16010797466583013,6.212894916534424,-0.45746446,0.8050120253341698
0.030303031,24.352266358313067,0.14999999,153,0.9492657908931132,0.15916513959681744,6.264214277267456,-0.0681979,0.8059548604031826
0.25252524,24.36406423969958,0.14999999,154,0.9533221186134851,0.15820820934869856,6.317890405654907,0.15244427,0.8069117906513015
-0.07070707,24.373908461988165,0.14999999,155,0.9552757777114157,0.15725102233540753,6.369100570678711,-0.14453778,0.8078689776645924
-0.05050505,24.383046626736125,0.14999999,156,0.9559818352520405,0.1563015809406162,6.419489860534668,-0.25925317,0.8088184190593838
0.33333334,24.88419481931808,0.14999999,157,0.46397180741804683,0.1584980561740005,6.472473621368408,0.570377,0.8066219438259995
0.05050505,25.14690935239626,0.14999999,158,0.7024054669218192,0.15915765412909025,6.530241012573242,0.25763908,0.8059623458709098
0.21212122,25.615410420294616,0.14999999,159,0.4966189321016447,0.16110321019053217,6.582935571670532,0.5326774,0.8040167898094678
0.61616164,26.00136491545383,0.14999999,160,0.5791655048407846,0.16250853072158644,6.640814542770386,0.35256824,0.8026114692784135
0.11111111,26.011132457325377,0.14999999,161,0.9553524581284532,0.16155982892748683,6.692140102386475,0.104044974,0.8035601710725129
0.17171717,26.08027756285969,0.14999999,162,0.895974894465688,0.1609893676719734,6.746250867843628,0.083202265,0.8041306323280263
0.3131313,26.417423290787568,0.14999999,163,0.6279742720721218,0.16207008153857402,6.805267333984375,0.35759264,0.8030499184614257
0.15151516,26.427499592437268,0.14999999,164,0.9550436983503,0.16114329019778822,6.856692552566528,0.020806342,0.8039767098022115
0.2929293,26.621218520811684,0.14999999,165,0.7714010716255851,0.1613407183079496,6.907481908798218,0.167225,0.8037792816920503
0.1919192,26.85052654705518,0.14999999,166,0.7358119737565071,0.16175015992201916,6.958202600479126,0.23952487,0.8033698400779807
0.67676765,27.31673659625504,0.14999999,167,0.49890995080013756,0.16357327303146732,7.012073755264282,0.54362935,0.8015467269685326
0.27272728,27.63736297631627,0.14999999,168,0.6444936199387709,0.1645081129542635,7.063185453414917,0.28563422,0.8006118870457364
0.45454547,28.109443336855815,0.14999999,169,0.4930396394604544,0.16632806708198708,7.114512920379639,0.53263575,0.7987919329180128
0.41414142,28.491039069081573,0.14999999,170,0.5835242677742415,0.16759434746518573,7.165086984634399,0.33256456,0.7975256525348141
0.5555556,28.869691035542647,0.14999999,171,0.5864680335389263,0.16882860254703302,7.218010902404785,0.38992053,0.796291397452967
0.47474748,29.379769750589098,0.14999999,172,0.4550412849535511,0.1708126148290064,7.269096612930298,0.59156805,0.7943073851709934
0.23232323,29.41803843129765,0.14999999,173,0.9268513192914491,0.17004646492079567,7.32161021232605,0.035473704,0.7950735350792041
0.43434343,29.92412951506802,0.14999999,174,0.45902891622962955,0.17197775583372427,7.374593496322632,0.65160835,0.7931422441662757
0.6363636,30.413914623131266,0.14999999,175,0.4753348919367552,0.17379379784646437,7.428135395050049,0.5776011,0.7913262021535356
0.5151515,30.96429312459215,0.14999999,176,0.414741498539117,0.1759334836624554,7.481236219406128,0.6458177,0.7891865163375446
0.53535354,31.52474919749566,0.14999999,177,0.4046639270964916,0.178105927669467,7.532571792602539,0.6858451,0.787014072330533
0.57575756,31.874718789790396,0.14999999,178,0.6151504077052615,0.17907145387522694,7.583760976791382,0.34691158,0.786048546124773
0.37373737,32.32239158381223,0.14999999,179,0.517447205978169,0.18057202002129735,7.636413812637329,0.46069095,0.7845479799787026
0.7777778,32.988198739904135,0.14999999,180,0.2993128439080925,0.18326777077724518,7.688413143157959,0.8346529,0.7818522292227548
0.3939394,33.460305465679085,0.14999999,181,0.4930132742250492,0.18486356610872423,7.743798017501831,0.560423,0.7802564338912759
0.35353535,33.76074036547563,0.14999999,182,0.6646851002034584,0.18549857343667928,7.795663118362427,0.2117002,0.7796214265633206
0.75757575,34.56381068803053,0.14999999,183,0.16204967744509943,0.18887328244825424,7.847627401351929,1.0385251,0.7762467175517456
0.7171717,35.06772970603723,0.14999999,184,0.4612009819933017,0.19058548753281102,7.901386499404907,0.61335045,0.7745345124671887
0.7373737,35.74156656584451,0.14999999,185,0.2912831401927175,0.193197657112673,7.953213691711426,0.8290609,0.7719223428873268
0.5959596,36.26012934030923,0.14999999,186,0.446557225535279,0.19494693193714638,8.00499701499939,0.59263134,0.7701730680628535
0.4949495,36.751426735326284,0.14999999,187,0.47382260498294154,0.1965316937717983,8.057760238647461,0.6096287,0.7685883062282016
0.7979798,37.42285561232164,0.14999999,188,0.29369112300464356,0.19905774261873213,8.109222650527954,0.8378748,0.7660622573812678
0.9191919,38.04287851322452,0.14999999,189,0.34509709909711983,0.20128507149854244,8.161169290542603,0.75136024,0.7638349285014575
0.6969697,38.65925414958383,0.14999999,190,0.34874436364069433,0.20346975868202016,8.214848041534424,0.7503574,0.7616502413179798
0.65656567,39.21460377375785,0.14999999,191,0.40977037582598136,0.20531206164271126,8.266494750976562,0.7048019,0.7598079383572887
0.97979796,40.034939465640505,0.14999999,192,0.144784308117346,0.20851530971687762,8.32003402709961,1.0932792,0.7566046902831224
0.85858583,40.58905514089205,0.14999999,193,0.41100432474845433,0.21030598518596919,8.37134337425232,0.6705242,0.7548140148140309
0.83838385,41.273523977994664,0.14999999,194,0.2806511628973861,0.21275012359791065,8.423751592636108,0.84532034,0.7523698764020894
0.8989899,41.88120251989811,0.14999999,195,0.357441458096557,0.21477539753793903,8.474927186965942,0.7389411,0.750344602462061
0.93939394,42.680032039747566,0.14999999,196,0.16629048015054132,0.21775526550891616,8.526860475540161,1.0738872,0.747364734491084
0.8787879,43.389217591069404,0.14999999,197,0.25593444867816045,0.22024983548766194,8.578662633895874,0.8930793,0.7448701645123381
1.0,44.2106904870621,0.14999999,198,0.143647104007301,0.22328631559122275,8.630800247192383,1.1697009,0.7418336844087773
0.8181818,44.99660213015289,0.14999999,199,0.17920835690921458,0.22611357854348185,8.69287633895874,0.9927685,0.7390064214565182
0.959596,45.79021940463547,0.14999999,200,0.1715027255174154,0.22895109702317737,8.800917625427246,0.98371977,0.7361689029768226
-0.11111111,45.825209108035985,0.14999999,201,0.9301302965994886,0.22798611496535315,8.859581232070923,0.062091447,0.7371338850346468
-0.2929293,45.836292253988674,0.14999999,202,0.9540368540473091,0.22691233789103304,8.915039539337158,-0.1316053,0.7382076621089669
-0.65656567,45.84503360912473,0.14999999,203,0.9563786448639462,0.2258376039858361,8.949960947036743,-0.6161948,0.739282396014164
-0.43434343,45.85387197737565,0.14999999,204,0.9562816317490787,0.22477388224203748,8.982534646987915,-0.64889663,0.7403461177579624
-0.41414142,45.863241876514,0.14999999,205,0.9557501008616422,0.22372313110494635,9.016694784164429,-0.65985525,0.7413968688950536
-0.5555556,45.87226258347311,0.14999999,206,0.956099293040895,0.22268088632753935,9.045492887496948,-0.519422,0.7424391136724607
-0.47474748,45.881093280700874,0.14999999,207,0.9562893027722348,0.22164779362657427,9.07507061958313,-0.567006,0.7434722063734259
-0.57575756,45.88992571077771,0.14999999,208,0.9562875699231664,0.22062464284027744,9.108407735824585,-0.5816589,0.7444953571597227
-0.6969697,45.89878865407287,0.14999999,209,0.9562570567048413,0.21961142896685582,9.137956380844116,-0.6056759,0.7455085710331444
-0.6363636,45.90767385029887,0.14999999,210,0.9562348037739941,0.2186079707157089,9.167148113250732,-0.7449717,0.7465120292842912
-0.7979798,45.91682257032671,0.14999999,211,0.9559712799721645,0.21761527284515028,9.199930667877197,-0.8306537,0.7475047271548497
-0.7777778,45.925663286187834,0.14999999,212,0.9562792841388736,0.21663048719899922,9.230805158615112,-0.61156607,0.7484895128010008
-0.93939394,45.93492519918003,0.14999999,213,0.9558580870078087,0.21565692581774662,9.262732744216919,-0.8322837,0.7494630741822534
-0.7171717,45.943797812850285,0.14999999,214,0.9562473863297448,0.2146906439852817,9.294080972671509,-0.55682766,0.7504293560147183
-0.4949495,45.95289647492356,0.14999999,215,0.9560213379267227,0.2137344022089468,9.329931735992432,-0.47884575,0.7513855977910533
