ReturnMean,LQGmu1_actor,TimeElapsed,Iteration,Regret/t,LQGsigma_higher,LQGmu1_higher,ReturnLastEpisode,Regret
0.9268081478188068,-1.1392742,0.22049236297607422,1,0.03831185218119315,0.14999999,-1.0,0.9268081478188068,0.03831185218119315
0.9305201671197972,-0.83061254,0.24834299087524414,2,0.03459983288020274,0.14999999,-0.97979796,0.9342321864207876,0.06919966576040548
0.9292419005275082,-1.1217386,0.27366089820861816,3,0.0358780994724918,0.14999999,-0.959596,0.92668536734293,0.1076342984174754
0.9302337771539557,-0.8994994,0.30132174491882324,4,0.03488622284604431,0.14999999,-0.93939394,0.9332094070332981,0.13954489138417725
0.9300484185536672,-1.0572116,0.33995485305786133,5,0.0350715814463328,0.14999999,-0.9191919,0.9293069841525132,0.175357907231664
0.9304215235613843,-0.9357937,0.379993200302124,6,0.03469847643861564,0.14999999,-0.8989899,0.9322870485999701,0.20819085863169384
0.9309907609812562,-0.82900757,0.41080427169799805,7,0.03412923901874376,0.14999999,-0.8787879,0.9344061855004875,0.23890467313120634
0.9312015715231008,-0.9329372,0.4418506622314453,8,0.03391842847689917,0.14999999,-0.85858583,0.9326772453160129,0.2713474278151934
0.931483714814707,-0.845228,0.4653959274291992,9,0.033636285185292825,0.14999999,-0.83838385,0.9337408611475579,0.3027265666676354
0.9315993502536803,-0.93112594,0.4923672676086426,10,0.03352064974631948,0.14999999,-0.8181818,0.9326400692044406,0.33520649746319475
0.9320093258951438,-0.7152275,0.5113627910614014,11,0.03311067410485597,0.14999999,-0.7979798,0.9361090823097791,0.36421741515341566
0.932286690617732,-0.7596556,0.5301105976104736,12,0.03283330938226783,0.14999999,-0.7777778,0.9353377025662016,0.393999712587214
0.9322398724339934,-0.9762649,0.5519106388092041,13,0.032880127566006404,0.14999999,-0.75757575,0.9316780542291307,0.42744165835808323
0.9324308523891495,-0.8021358,0.5751004219055176,14,0.032689147610850365,0.14999999,-0.7373737,0.9349135918061781,0.45764806655190515
0.9326254614903118,-0.60583,0.5939483642578125,15,0.032494538509688066,0.14999999,-0.7171717,0.9353499889065842,0.48741807764532097
0.9327994306694125,-0.722674,0.6315693855285645,16,0.03232056933058725,0.14999999,-0.6969697,0.9354089683559249,0.517129109289396
0.9329596329162793,-0.6121111,0.6579339504241943,17,0.0321603670837205,0.14999999,-0.67676765,0.9355228688661476,0.5467262404232485
0.9331319038653346,-0.6327966,0.7075483798980713,18,0.03198809613466521,0.14999999,-0.65656567,0.9360605099992747,0.5757857304239737
0.9332389084889853,-0.5839393,0.7355780601501465,19,0.03188109151101454,0.14999999,-0.6363636,0.9351649917146975,0.6057407387092762
0.9333645334746643,-0.5850613,0.7772676944732666,20,0.03175546652533549,0.14999999,-0.61616164,0.9357514082025664,0.6351093305067098
0.9334178400479829,-0.4921034,0.8199074268341064,21,0.03170215995201701,0.14999999,-0.5959596,0.9344839715143526,0.6657453589923572
0.9334389612481513,-0.3753242,0.8595583438873291,22,0.03168103875184857,0.14999999,-0.57575756,0.9338825064516887,0.6969828525406685
0.9335650875947836,-0.62605333,0.8874011039733887,23,0.03155491240521629,0.14999999,-0.5555556,0.9363398672206938,0.7257629853199746
0.93364630254049,-0.6243144,0.9115092754364014,24,0.03147369745950991,0.14999999,-0.53535354,0.9355142462917367,0.7553687390282379
0.9337015573598664,-0.69278216,0.9306683540344238,25,0.03141844264013339,0.14999999,-0.5151515,0.9350276730249031,0.7854610660033348
0.9337381963629399,-0.7833295,0.9720430374145508,26,0.03138180363706003,0.14999999,-0.4949495,0.934654171439774,0.8159268945635607
0.9338024183824366,-0.4918966,1.0375535488128662,27,0.031317581617563275,0.14999999,-0.47474748,0.9354721908893523,0.8455747036742084
0.9337130491893478,-0.3485609,1.1032702922821045,28,0.031406950810652055,0.14999999,-0.45454547,0.9313000809759509,0.8793946226982575
0.9337263122049131,-0.3686238,1.1489357948303223,29,0.03139368779508685,0.14999999,-0.43434343,0.934097676640739,0.9104169460575186
0.9338033068740832,-0.42617586,1.202662467956543,30,0.031316693125916666,0.14999999,-0.41414142,0.9360361522800185,0.9395007937775001
0.9338767183039789,-0.69202954,1.2395963668823242,31,0.031243281696020933,0.14999999,-0.3939394,0.9360790612008512,0.9685417325766489
0.9200727917732889,0.1482065,1.2681207656860352,32,0.045047208226710884,0.14999999,-0.37373737,0.4921510693219006,1.4415106632547483
0.9203898722879161,-0.32786104,1.3399913311004639,33,0.044730127712083644,0.14999999,-0.35353535,0.9305364487559881,1.4760942144987603
0.9207313281213785,-0.32643566,1.379070520401001,34,0.04438867187862131,0.14999999,-0.33333334,0.9319993706256358,1.5092148438731245
0.9208418550880257,-0.20573333,1.4198124408721924,35,0.04427814491197412,0.14999999,-0.3131313,0.9245997719540304,1.549735071919094
0.9211887051519805,-0.36744717,1.4639241695404053,36,0.043931294848019435,0.14999999,-0.2929293,0.9333284573903945,1.5815266145286997
0.9214358418476515,-0.31907716,1.5098817348480225,37,0.043684158152348426,0.14999999,-0.27272728,0.9303327628918079,1.6163138516368918
0.9214601231602528,-0.18306997,1.6058502197265625,38,0.04365987683974702,0.14999999,-0.25252524,0.9223585317265048,1.659075319910387
0.9111514353912509,0.06992534,1.6565942764282227,39,0.053968564608748916,0.14999999,-0.23232323,0.5194213001691794,2.1047740197412077
0.9108986334174244,-0.12729952,1.6821928024291992,40,0.05422136658257537,0.14999999,-0.21212122,0.901039356438193,2.168854663303015
0.9112623872852598,-0.24297428,1.7199230194091797,41,0.05385761271474008,0.14999999,-0.1919192,0.9258125419986718,2.208162121304343
0.9118030806745772,-0.36543548,1.7582099437713623,42,0.05331691932542269,0.14999999,-0.17171717,0.9339715096365903,2.239310611667753
0.9115910149849826,-0.13001114,1.7987778186798096,43,0.05352898501501719,0.14999999,-0.15151516,0.902684256022014,2.301746355645739
0.9049616197852799,0.017263845,1.8390672206878662,44,0.060158380214719975,0.14999999,-0.13131313,0.6198976261980601,2.646968729447679
0.900817509295182,0.014722891,1.8775932788848877,45,0.06430249070481794,0.14999999,-0.11111111,0.7184766477308713,2.8936120817168076
0.9004206840753171,-0.09878151,1.9162218570709229,46,0.06469931592468281,0.14999999,-0.09090909,0.8825635491813987,2.976168532535409
0.8968267469883124,-0.003410831,1.9537296295166016,47,0.06829325301168736,0.14999999,-0.07070707,0.731505640986103,3.209782891549306
0.8885672261541283,0.12965083,1.9911904335021973,48,0.07655277384587163,0.14999999,-0.05050505,0.500369746947468,3.674533144601838
0.8893449267902228,-0.2679904,2.0294840335845947,49,0.0757750732097771,0.14999999,-0.030303031,0.9266745573227605,3.7129785872790775
0.8820606142108729,0.04875542,2.0668492317199707,50,0.08305938578912711,0.14999999,-0.01010101,0.5251292978227217,4.1529692894563555
0.8810028276617257,-0.040119413,2.1057963371276855,51,0.08411717233827427,0.14999999,0.01010101,0.8281135002043675,4.289975789251988
0.8740763844344746,0.08469392,2.143533229827881,52,0.0910436155655255,0.14999999,0.030303031,0.5208277798446627,4.734268009407326
0.8669323508433443,0.13614511,2.181328773498535,53,0.09818764915665565,0.14999999,0.05050505,0.49544260410457597,5.20394540530275
0.8600222733290883,0.16020557,2.2207400798797607,54,0.10509772667091172,0.14999999,0.07070707,0.4937881650735175,5.675277240229232
0.8535449071256782,0.12128165,2.2580442428588867,55,0.11157509287432178,0.14999999,0.09090909,0.5037671321415339,6.136630108087698
0.8470739542578644,0.15350707,2.296539306640625,56,0.11804604574213563,0.14999999,0.11111111,0.49117154652810224,6.610578561559596
0.8411962902964496,0.09088726,2.3381011486053467,57,0.12392370970355032,0.14999999,0.13131313,0.5120471084572277,7.063651453102368
0.8351172876947328,0.16242678,2.3794591426849365,58,0.1300027123052671,0.14999999,0.15151516,0.48861413939687676,7.540157313705492
0.8344754180351115,-0.0106738955,2.4196081161499023,59,0.13064458196488854,0.14999999,0.17171717,0.797246977777068,7.708030335928424
0.828198196273225,0.2920196,2.4436471462249756,60,0.13692180372677504,0.14999999,0.1919192,0.45784211232192196,8.215308223606502
0.8222970355837576,0.2528195,2.4666919708251953,61,0.14282296441624237,0.14999999,0.21212122,0.46822739421571763,8.712200829390785
0.8159302570815385,0.37820864,2.5007972717285156,62,0.14918974291846152,0.14999999,0.23232323,0.4275567684461701,9.249764060944614
0.8104622853199014,0.24236767,2.5316874980926514,63,0.15465771468009865,0.14999999,0.25252524,0.4714480360983991,9.743436024846215
0.8048956828578947,0.2963408,2.580801010131836,64,0.1602243171421053,0.14999999,0.27272728,0.45419972775147466,10.25435629709474
0.8001344747056551,0.1564852,2.637178897857666,65,0.16498552529434485,0.14999999,0.2929293,0.495417152962325,10.724059144132415
0.7942830282973129,0.40970367,2.683994770050049,66,0.1708369717026872,0.14999999,0.3131313,0.4139390117550607,11.275240132377354
0.7890065139264437,0.34175137,2.7345876693725586,67,0.1761134860735563,0.14999999,0.33333334,0.44075656544908076,11.799603566928273
0.7835694763650672,0.40383705,2.7806503772735596,68,0.1815505236349328,0.14999999,0.35353535,0.4192879597528429,12.34543560717543
0.7784634440301553,0.3763816,2.832291841506958,69,0.1866565559698446,0.14999999,0.37373737,0.4312532452561517,12.879302361919278
0.7737001684929308,0.3316369,2.8626527786254883,70,0.1914198315070692,0.14999999,0.3939394,0.4450341564244336,13.399388205494844
0.7669372726851981,0.65328497,2.895368814468384,71,0.198182727314802,0.14999999,0.41414142,0.29353456614390105,14.070973639350942
0.7624791005091917,0.32921308,2.928567409515381,72,0.20264089949080832,0.14999999,0.43434343,0.44594887601274136,14.5901447633382
0.7545235462773647,0.8168387,2.9583675861358643,73,0.21059645372263527,0.14999999,0.45454547,0.18172364158582516,15.373541121752375
0.7505905972937469,0.2681721,2.990328311920166,74,0.21452940270625317,0.14999999,0.47474748,0.4634853214896396,15.875175800262735
0.7449150295909427,0.59940124,3.0245954990386963,75,0.22020497040905743,0.14999999,0.4949495,0.3249230195834286,16.515372780679307
0.73908833009755,0.6390556,3.057896852493286,76,0.22603166990245005,0.14999999,0.5151515,0.30208586809310334,17.178406912586205
0.7341982017377515,0.5276079,3.0910837650299072,77,0.23092179826224857,0.14999999,0.53535354,0.3625484463930647,17.78097846619314
0.7291808563620648,0.5663399,3.1207010746002197,78,0.2359391436379353,0.14999999,0.5555556,0.34284526243418617,18.403253203758954
0.725268041096893,0.40643957,3.154552459716797,79,0.2398519589031071,0.14999999,0.57575756,0.42006845041349355,18.94830475334546
0.7193639717925686,0.71698856,3.1863253116607666,80,0.2457560282074315,0.14999999,0.5959596,0.25294249675094027,19.66048225659452
0.7160334031004634,0.31640512,3.2183258533477783,81,0.24908659689953674,0.14999999,0.61616164,0.44958790773204194,20.176014348862477
0.7114218377040592,0.57568014,3.25144362449646,82,0.2536981622959409,0.14999999,0.6363636,0.3378850405953271,20.80324930826715
