Iteration,Regret,LQGmu1_actor,Regret/t,ReturnLastEpisode,TimeElapsed,ReturnMean,LQGsigma_higher,LQGmu1_higher
48,0.7255703101493144,-0.029919872,0.015116048128110716,0.9358881646773796,1.8365333080291748,0.9500039518718895,0.14999999,-0.05050505
49,0.7606133252221695,0.0102159865,0.015522720922901419,0.9300769849271449,1.8700165748596191,0.9495972790770988,0.14999999,-0.030303031
50,0.7787366645928918,-0.10173696,0.015574733291857837,0.9469966606292777,1.9034640789031982,0.9495452667081423,0.14999999,-0.01010101
51,0.8348473902672701,0.025924545,0.016369556671907256,0.9090092743256217,1.9368584156036377,0.9487504433280929,0.14999999,0.01010101
52,1.148859158835064,0.1435362,0.02209344536221277,0.6511082314322059,1.9710700511932373,0.9430265546377873,0.14999999,0.030303031
53,1.1654337280710965,-0.10213653,0.02198931562398295,0.9485454307639677,2.0053977966308594,0.943130684376017,0.14999999,0.05050505
54,1.2371068878608549,0.014777347,0.022909386812238055,0.8934468402102417,2.0392708778381348,0.9422106131877619,0.14999999,0.07070707
55,1.3747770447262742,0.054833,0.024995946267750438,0.8274498431345807,2.072819471359253,0.9401240537322495,0.14999999,0.09090909
56,1.4095802847974257,-0.042261742,0.025171076514239745,0.9303167599288483,2.109123945236206,0.9399489234857602,0.14999999,0.11111111
57,1.6554460578678083,0.08184373,0.02904291329592646,0.7192542269296175,2.1532092094421387,0.9360770867040734,0.14999999,0.13131313
58,2.1632311836574845,0.45091414,0.0372970893734049,0.4573348742103236,2.1898279190063477,0.927822910626595,0.14999999,0.15151516
59,2.5295020491258406,0.20109063,0.042872916086878654,0.5988491345316437,2.223783493041992,0.9222470839131213,0.14999999,0.17171717
60,2.604315069360884,0.035686165,0.04340525115601473,0.890306979764957,2.2623672485351562,0.9217147488439852,0.14999999,0.1919192
61,3.0402943736391945,0.29823396,0.04984089137113434,0.5291406957216891,2.298722982406616,0.9152791086288655,0.14999999,0.21212122
62,3.426796375412717,0.15142745,0.055270909280850274,0.5786179982264777,2.3351402282714844,0.9098490907191495,0.14999999,0.23232323
63,3.77926232877104,0.17779994,0.059988290932873646,0.6126540466416772,2.369476079940796,0.9051317090671263,0.14999999,0.25252524
64,4.199017281614204,0.27988443,0.06560964502522194,0.5453650471568351,2.4048025608062744,0.8995103549747779,0.14999999,0.27272728
65,4.716654357198031,0.486018,0.07256391318766202,0.44748292441617293,2.44970965385437,0.8925560868123378,0.14999999,0.2929293
66,5.131966502129244,0.26371932,0.07775706821407946,0.549807855068787,2.5013375282287598,0.8873629317859204,0.14999999,0.3131313
67,5.537768397774956,0.24978507,0.08265325966828292,0.5593181043542885,2.5424904823303223,0.8824667403317169,0.14999999,0.33333334
68,5.964432932842618,0.2720969,0.08771224901239144,0.5384554649323379,2.5832817554473877,0.8774077509876085,0.14999999,0.35353535
69,6.426274988461759,0.34123373,0.09313442012263419,0.5032779443808585,2.626892566680908,0.8719855798773657,0.14999999,0.37373737
70,6.8714268978177495,0.3354529,0.09816324139739642,0.5199680906440092,2.660956859588623,0.8669567586026034,0.14999999,0.3939394
71,7.396116966483651,0.50192344,0.10417066149976972,0.4404299313340986,2.695124387741089,0.8609493385002301,0.14999999,0.41414142
72,7.923952185941216,0.48449534,0.11005489147140578,0.4372847805424346,2.7284505367279053,0.8550651085285941,0.14999999,0.43434343
73,8.391086899019868,0.36102617,0.11494639587698449,0.4979852869213477,2.7635748386383057,0.8501736041230153,0.14999999,0.45454547
74,8.848148856041968,0.35877648,0.11956957913570228,0.5080580429778996,2.7971694469451904,0.8455504208642975,0.14999999,0.47474748
75,9.321054309979473,0.3949048,0.12428072413305964,0.49221454606249454,2.8325576782226562,0.8408392758669402,0.14999999,0.4949495
76,9.754113495083672,0.30606252,0.128343598619522,0.5320608148958013,2.8658154010772705,0.8367764013804778,0.14999999,0.5151515
77,10.2903699276933,0.5217847,0.13364116789212077,0.4288635673903716,2.899298667907715,0.831478832107879,0.14999999,0.53535354
78,10.751653962913325,0.35198408,0.13784171747324775,0.5038359647799745,2.933657169342041,0.8272782825267521,0.14999999,0.5555556
79,11.377201527462443,0.6769081,0.14401520920838534,0.33957243545088245,2.967505931854248,0.8211047907916144,0.14999999,0.57575756
80,11.924270942594598,0.5310735,0.14905338678243246,0.41805058486784547,3.001331329345703,0.8160666132175672,0.14999999,0.5959596
81,12.605842997356032,0.7436659,0.1556276913253831,0.28354794523856697,3.0354902744293213,0.8094923086746166,0.14999999,0.61616164
82,13.199056534008509,0.6118901,0.1609641040732745,0.3719064633475218,3.07108736038208,0.8041558959267253,0.14999999,0.6363636
83,13.866747546607755,0.7361692,0.167069247549491,0.29742898740075346,3.1068673133850098,0.7980507524505087,0.14999999,0.65656567
84,14.522693686366475,0.6994532,0.17288921055198184,0.30917386024127924,3.141205310821533,0.7922307894480178,0.14999999,0.67676765
85,15.051537588512428,0.4808097,0.17707691280602855,0.4362760978540474,3.1761205196380615,0.7880430871939711,0.14999999,0.6969697
86,15.705143417354533,0.7081874,0.1826179467134248,0.31151417115789465,3.2086095809936523,0.7825020532865749,0.14999999,0.7171717
87,16.377074408016796,0.7364491,0.1882422345749057,0.29318900933773584,3.2437074184417725,0.776877765425094,0.14999999,0.7373737
88,17.099750672905696,0.79797053,0.19431534855574653,0.24244373511110096,3.2790071964263916,0.7708046514442531,0.14999999,0.75757575
89,17.831921445627305,0.810308,0.20035866792839668,0.23294922727839168,3.317185878753662,0.764761332071603,0.14999999,0.7777778
90,18.568067717329008,0.8174839,0.20631186352587785,0.22897372829829843,3.367415189743042,0.7588081364741218,0.14999999,0.7979798
91,19.117676172433352,0.5382401,0.21008435354322366,0.4155115448956566,3.420285701751709,0.755035646456776,0.14999999,0.8181818
92,19.85739735062169,0.8330354,0.21584127555023574,0.2253988218116618,3.4612491130828857,0.749278724449764,0.14999999,0.83838385
93,20.611465939035348,0.8412732,0.22162866601113276,0.21105141158634,3.4955267906188965,0.7434913339888669,0.14999999,0.85858583
94,21.49546383371182,1.027486,0.228675147167147,0.08112210532352719,3.5303261280059814,0.7364448528328527,0.14999999,0.8787879
95,22.305577093754298,0.9106856,0.23479554835530841,0.15500673995752237,3.5634045600891113,0.7303244516446914,0.14999999,0.8989899
96,23.201930159859945,1.1935813,0.2416867724985411,0.06876693389435425,3.597954511642456,0.7234332275014587,0.14999999,0.9191919
97,23.978443046851012,0.8721072,0.2472004437819692,0.1886071130089333,3.6320788860321045,0.7179195562180305,0.14999999,0.93939394
98,24.7381217280217,0.852826,0.25242981355124183,0.20544131882931285,3.666701316833496,0.7126901864487579,0.14999999,0.959596
99,25.52701628611803,0.8857678,0.25784864935472757,0.17622544190366865,3.7008934020996094,0.7072713506452721,0.14999999,0.97979796
100,26.414729426115425,1.1122663,0.26414729426115424,0.07740686000260633,3.7357492446899414,0.7009727057388456,0.14999999,1.0
101,26.427241996203243,-0.81829894,0.26165586134854696,0.9526074299121837,3.775904655456543,0.7034641386514529,0.14999999,-0.85858583
102,26.439878867856272,-0.7876586,0.2592144987044733,0.9524831283469722,3.8171207904815674,0.7059055012955266,0.14999999,-0.57575756
103,26.45340664311452,-0.43315372,0.2568291907098497,0.9515922247417542,3.8547141551971436,0.7082908092901501,0.14999999,-0.41414142
104,26.46654318989607,-0.9599658,0.25448599221053914,0.9519834532184507,3.8910868167877197,0.7106340077894606,0.14999999,-0.7777778
105,26.479712886342824,-0.60548896,0.25218774177469355,0.9519503035532427,3.926248073577881,0.7129322582253063,0.14999999,-0.5555556
106,26.492440179763896,-0.91250134,0.24992868094116882,0.9523927065789262,3.959888219833374,0.715191319058831,0.14999999,-0.7171717
107,26.507470750568,-0.21592195,0.2477333715006355,0.9500894291958952,3.9934449195861816,0.7173866284993644,0.14999999,-0.25252524
108,26.52058087030437,-0.3304463,0.24556093398429973,0.952009880263627,4.028371334075928,0.7195590660157002,0.14999999,-0.45454547
109,26.533513704283585,-0.73231727,0.2434267312319595,0.952187166020786,4.063009738922119,0.7216932687680405,0.14999999,-0.5959596
110,26.54574408636679,-0.7585306,0.24132494623969808,0.9528896179167953,4.0986199378967285,0.7237950537603017,0.14999999,-0.65656567
111,26.558065841997323,-0.5180123,0.2392618544324083,0.952798244369465,4.1333019733428955,0.7258581455675917,0.14999999,-0.75757575
112,26.57031049705397,-0.7486459,0.2372349151522676,0.9528753449433535,4.16678786277771,0.7278850848477324,0.14999999,-0.7373737
113,26.586992505788054,-0.25732428,0.23528311952024827,0.9484379912659182,4.200955152511597,0.7298368804797518,0.14999999,-0.53535354
114,26.599901296550136,-0.8928349,0.23333246751359768,0.9522112092379164,4.23744535446167,0.7317875324864024,0.14999999,-0.67676765
115,26.613124108037297,-0.44494814,0.23141847050467215,0.951897188512839,4.2723400592803955,0.733701529495328,0.14999999,-0.61616164
116,26.62602728183012,-0.8324361,0.22953471794681138,0.9522168262071795,4.308446884155273,0.7355852820531888,0.14999999,-0.8787879
117,26.639885476960696,-0.18612574,0.22769132886291193,0.9512618048694219,4.343627691268921,0.7374286711370883,0.14999999,-0.37373737
118,26.65331598803431,-0.46741864,0.22587555922062977,0.9516894889263836,4.383603096008301,0.7392444407793706,0.14999999,-0.43434343
119,26.665070625095407,-0.5564232,0.22407622374029754,0.9533653629389041,4.418181419372559,0.7410437762597027,0.14999999,-0.7979798
120,26.677324482318014,-0.69794744,0.22231103735265012,0.952866142777394,4.4526519775390625,0.7428089626473501,0.14999999,-0.8181818
121,26.68982310081328,-0.516871,0.22057705041994444,0.9526213815047336,4.486334800720215,0.7445429495800556,0.14999999,-0.47474748
122,26.702002012029986,-0.57720834,0.21886886895106547,0.9529410887832935,4.5205559730529785,0.7462511310489346,0.14999999,-0.3939394
123,26.71467904356515,-0.6733048,0.21719251254931018,0.952442968464834,4.554081678390503,0.74792748745069,0.14999999,-0.6363636
124,26.72728534670694,-0.8563557,0.21554262376376562,0.9525136968582122,4.5877320766448975,0.7495773762362345,0.14999999,-0.6969697
125,26.740950683992867,-1.0005376,0.21392760547194295,0.9514546627140719,4.621543884277344,0.7511923945280572,0.14999999,-0.8989899
126,26.75431035023276,-0.99183667,0.21233579643041872,0.9517603337601074,4.657480239868164,0.7527842035695814,0.14999999,-0.83838385
127,26.76730825799762,-0.9281716,0.21076620675588678,0.9521220922351391,4.691910743713379,0.7543537932441133,0.14999999,-1.0
128,26.78032117102305,-0.49601537,0.20922125914861758,0.9521070869745702,4.726025104522705,0.7558987408513825,0.14999999,-0.4949495
129,26.794008238078586,-0.22594196,0.20770549021766346,0.9514329329444655,4.760154724121094,0.7574145097823368,0.14999999,-0.27272728
130,26.80800752423334,-0.3839677,0.20621544249410262,0.9511207138452455,4.795600652694702,0.7589045575058977,0.14999999,-0.3131313
131,26.89036069971367,0.01472041,0.20526992900544788,0.8827668245196681,4.829825401306152,0.7598500709945525,0.14999999,-0.15151516
132,26.905948658890647,-0.2123389,0.2038329443855352,0.9495320408230246,4.865206956863403,0.7612870556144651,0.14999999,-0.33333334
133,26.917913498112974,-0.59408,0.202390327053481,0.9531551607776734,4.902261018753052,0.7627296729465193,0.14999999,-0.2929293
134,26.930483015598487,-0.5294652,0.2009737538477499,0.9525504825144858,4.936134338378906,0.7641462461522504,0.14999999,-0.5151515
135,26.943441821251064,-0.9074929,0.19958105052778566,0.9521611943474225,4.986387014389038,0.7655389494722147,0.14999999,-0.959596
136,26.95704518145029,-1.0408485,0.1982135675106639,0.9515166398007749,5.037117958068848,0.7669064324893364,0.14999999,-0.97979796
137,26.970442513054927,-0.95430017,0.19686454389091188,0.9517226683953625,5.079628944396973,0.7682554561090884,0.14999999,-0.93939394
138,26.987125216441523,-0.181093,0.19555887838001104,0.948437296613404,5.114822626113892,0.7695611216199892,0.14999999,-0.21212122
139,26.999730086492324,-0.506407,0.19424266249275055,0.9525151299491993,5.148263931274414,0.7708773375072497,0.14999999,-0.23232323
140,27.0161585828448,-0.092814036,0.19297256130603427,0.9486915036475239,5.182949066162109,0.772147438693966,0.14999999,-0.1919192
141,27.041924839007713,-0.080145836,0.1917867009858703,0.9393537438370864,5.217063665390015,0.7733332990141298,0.14999999,-0.35353535
142,27.0554895246015,-1.0286446,0.19053161637043312,0.951555314406211,5.252331733703613,0.7745883836295671,0.14999999,-0.9191919
143,27.111092796951752,0.02600444,0.1895880615171451,0.9095167276497487,5.2876503467559814,0.7755319384828551,0.14999999,0.05050505
144,27.125383159341585,-0.21112242,0.18837071638431657,0.9508296376101687,5.321298837661743,0.7767492836156836,0.14999999,-0.17171717
145,27.20412770100329,0.0162027,0.1876146738000227,0.8863754583382953,5.362721681594849,0.7775053261999775,0.14999999,-0.01010101
146,27.22372621659663,-0.13046747,0.18646387819586735,0.9455214844066595,5.397277116775513,0.7786561218041328,0.14999999,-0.13131313
147,27.246871071630796,-0.07405746,0.18535286443286256,0.9419751449658351,5.431055784225464,0.7797671355671376,0.14999999,-0.07070707
148,27.262222285972896,-0.21049324,0.184204204634952,0.9497687856579007,5.465273141860962,0.7809157953650481,0.14999999,-0.09090909
149,27.31904889500728,0.005887177,0.1833493214430019,0.9082933909656138,5.4994940757751465,0.7817706785569982,0.14999999,-0.05050505
150,27.50288105770725,0.05516695,0.183352540384715,0.7812878373000307,5.53486967086792,0.7817674596152852,0.14999999,0.11111111
151,27.59327898614601,0.019330874,0.1827369469281193,0.8747220715612384,5.569528341293335,0.7823830530718808,0.14999999,-0.030303031
152,27.618987327514834,-0.05883905,0.18170386399680813,0.9394116586311757,5.604604244232178,0.783416136003192,0.14999999,0.01010101
153,27.647029201313877,-0.0931893,0.1806995372634894,0.9370781262009558,5.639096021652222,0.7844204627365108,0.14999999,-0.11111111
154,27.66132650331466,-0.18372856,0.179619003268277,0.9508226979992206,5.67471718788147,0.7855009967317231,0.14999999,0.07070707
155,27.864935549113586,0.086641714,0.1797737777362167,0.7615109542010738,5.709040403366089,0.7853462222637834,0.14999999,0.1919192
156,28.227544925388496,0.15111673,0.1809458008037724,0.6025106237250902,5.743995904922485,0.7841741991962277,0.14999999,0.09090909
157,28.59386604864983,0.18532854,0.18212653534171866,0.5987988767386684,5.777525186538696,0.7829934646582813,0.14999999,0.13131313
158,28.64519249622662,-0.00065229274,0.18129868668497862,0.9137935524232105,5.81274151802063,0.7838213133150215,0.14999999,0.030303031
159,29.08056208763829,0.29346812,0.1828966169033855,0.5297504085883289,5.847480058670044,0.7822233830966145,0.14999999,0.25252524
160,29.17364503382607,0.050376356,0.18233528146141292,0.872037053812222,5.881594657897949,0.7827847185385871,0.14999999,0.17171717
161,29.658574324590088,0.40150303,0.1842147473577024,0.4801907092359811,5.915494680404663,0.7809052526422977,0.14999999,0.23232323
162,30.086114219518056,0.27728558,0.18571675444146948,0.5375801050720308,5.9517295360565186,0.7794032455585306,0.14999999,0.33333334
163,30.644471688224794,0.5440437,0.18800289379279014,0.4067625312932629,5.986771821975708,0.7771171062072099,0.14999999,0.3131313
164,31.0024614741768,0.14341068,0.18903939923278537,0.6071302140479922,6.021486759185791,0.7760806007672146,0.14999999,0.27272728
165,31.4876710845563,0.38342932,0.1908343702094321,0.4799103896205008,6.0588059425354,0.7742856297905679,0.14999999,0.35353535
166,32.034302200445715,0.52150327,0.19297772409907057,0.4184888841105818,6.09290075302124,0.7721422759009294,0.14999999,0.5151515
167,32.50041876006601,0.35590154,0.19461328598841923,0.49900344037970545,6.1265997886657715,0.770506714011581,0.14999999,0.21212122
168,33.132782264481506,0.67667603,0.19721894205048515,0.33275649558450415,6.161438941955566,0.7679010579495149,0.14999999,0.3939394
169,33.639564031774576,0.4449173,0.19905067474422827,0.4583382327069333,6.195415258407593,0.7660693252557718,0.14999999,0.47474748
170,34.26760472960314,0.67368084,0.20157414546825378,0.3370793021714298,6.229132175445557,0.7635458545317462,0.14999999,0.5555556
171,34.8460489797948,0.5904294,0.20377806420932632,0.38667574980834013,6.263111591339111,0.7613419357906734,0.14999999,0.37373737
172,35.360166149245295,0.47628713,0.20558236133282148,0.45100283054950857,6.297029495239258,0.7595376386671784,0.14999999,0.45454547
173,35.836450048104275,0.37650418,0.20714711010464898,0.4888361011410193,6.330944299697876,0.7579728898953508,0.14999999,0.4949495
174,36.252815593929355,0.27541286,0.20834951490763998,0.5487544541749192,6.364907264709473,0.7567704850923598,0.14999999,0.15151516
175,36.59596595278076,0.14274967,0.2091198054444615,0.6219696411485939,6.400780916213989,0.7560001945555384,0.14999999,0.2929293
176,37.1119209633968,0.46125498,0.21086318729202727,0.44916498938395966,6.435023307800293,0.7542568127079726,0.14999999,0.41414142
177,37.54471433426204,0.32027113,0.21211703013707367,0.5323266291347616,6.46856164932251,0.7530029698629263,0.14999999,0.43434343
178,38.16196844685913,0.65275264,0.21439308116212993,0.3478658874029103,6.511563062667847,0.75072691883787,0.14999999,0.6969697
179,38.832782218966756,0.7434339,0.21694291742439528,0.2943062278923723,6.547595024108887,0.7481770825756047,0.14999999,0.53535354
180,39.46893146850273,0.6901096,0.21927184149168183,0.3289707504640272,6.589555740356445,0.7458481585083183,0.14999999,0.5959596
181,40.16351323924113,0.76686376,0.22189786320022722,0.2705382292616059,6.642101049423218,0.743222136799773,0.14999999,0.8181818
182,40.7684031463074,0.6370076,0.22400221508960108,0.36023009293373004,6.69150972366333,0.7411177849103991,0.14999999,0.6363636
183,41.34567754385659,0.5928196,0.22593266417407973,0.38784560245081023,6.726731777191162,0.7391873358259204,0.14999999,0.57575756
184,41.932553322682956,0.59425944,0.22789431153632042,0.37824422117362916,6.761294603347778,0.7372256884636798,0.14999999,0.7171717
185,42.44893475338866,0.4760996,0.22945370136966844,0.44873856929429223,6.79615592956543,0.7356662986303317,0.14999999,0.67676765
186,43.01703899738363,0.5760226,0.23127440321173995,0.39701575600503186,6.830448389053345,0.7338455967882602,0.14999999,0.65656567
187,43.90251179974908,1.0528343,0.23477279037298973,0.07964719763454801,6.863566637039185,0.7303472096270104,0.14999999,0.7373737
188,44.612803729555026,0.782688,0.23730214749763312,0.25482807019405146,6.897601366043091,0.727817852502367,0.14999999,0.61616164
189,45.4005605825819,0.8860717,0.2402146062570471,0.17736314697312533,6.931180000305176,0.724905393742953,0.14999999,0.75757575
190,46.17506838063774,0.86777884,0.24302667568756706,0.19061220194416528,6.968008279800415,0.7220933243124331,0.14999999,0.7777778
191,46.963785991521895,0.8855836,0.24588369629069054,0.1764023891158463,7.001720190048218,0.7192363037093096,0.14999999,0.7979798
192,47.81701918777314,0.9661006,0.24904697493631844,0.1118868037487533,7.037321329116821,0.7160730250636816,0.14999999,0.83838385
193,48.585825906768505,0.8609398,0.25174003060501815,0.19631328100463216,7.0786356925964355,0.7133799693949818,0.14999999,0.85858583
194,49.42423675976092,0.9465994,0.2547641070090769,0.12670914700758296,7.1163010597229,0.710355892990923,0.14999999,0.959596
195,50.15383704656712,0.8094685,0.25719916434136986,0.2355197131938048,7.1545045375823975,0.7079208356586302,0.14999999,0.93939394
196,51.006881257485304,0.9667496,0.26023919008921076,0.11207578908181662,7.1909074783325195,0.7048808099107893,0.14999999,0.97979796
197,51.653899020211185,0.70078075,0.26220253309751873,0.3181022372741184,7.225191354751587,0.7029174669024814,0.14999999,0.8989899
198,52.493871331037106,0.9509484,0.26512056227796515,0.12514768917408117,7.261117935180664,0.699999437722035,0.14999999,0.8787879
199,53.276734928458716,0.88032985,0.26772228607265686,0.18225640257839135,7.297475337982178,0.6973977139273433,0.14999999,1.0
200,53.922241491828636,0.70403385,0.2696112074591432,0.31961343663007885,7.33383584022522,0.695508792540857,0.14999999,0.9191919
201,53.93558037165687,-0.97127074,0.2683362207545118,0.95178112017177,7.370236158370972,0.6967837792454886,0.14999999,-0.85858583
202,53.9487311031811,-0.90914285,0.2670729262533718,0.9519692684757646,7.404240131378174,0.6980470737466284,0.14999999,-0.7979798
203,53.961157092364076,-0.76052666,0.265818507844158,0.952694010817026,7.439333438873291,0.6993014921558423,0.14999999,-0.65656567
204,53.973386565034694,-0.5559585,0.26457542433840536,0.9528905273293822,7.472892999649048,0.700544575661595,0.14999999,-0.7373737
205,53.98581972284506,-0.7126272,0.2633454620626588,0.9526868421896386,7.507420301437378,0.7017745379373416,0.14999999,-0.75757575
206,53.99843717315504,-0.8352372,0.2621283357920148,0.9525025496900196,7.56325101852417,0.7029916642079856,0.14999999,-0.57575756
207,54.01137349459056,-0.88426614,0.2609245096357032,0.9521836785644809,7.631577253341675,0.7041954903642973,0.14999999,-0.8181818
208,54.02573264759581,-0.22993933,0.25973909926728755,0.9507608469947478,7.686384677886963,0.7053809007327128,0.14999999,-0.3939394
209,54.037936198880736,-0.47571504,0.25855471865493174,0.9529164487150759,7.721567392349243,0.7065652813450685,0.14999999,-0.7171717
210,54.051156377250415,-0.4680173,0.2573864589392877,0.9518998216303236,7.757462978363037,0.7077335410607124,0.14999999,-0.5959596
211,54.06412451103446,-0.40724626,0.25622807825134813,0.9521518662159563,7.791497707366943,0.708891921748652,0.14999999,-0.47474748
212,54.07672336342162,-0.87765247,0.25507888378972465,0.9525211476128366,7.826545476913452,0.7100411162102755,0.14999999,-0.7777778
213,54.08948360644033,-0.42705154,0.25394123758892173,0.9523597569812877,7.859772205352783,0.7111787624110785,0.14999999,-0.67676765
214,54.102611876014386,-0.9076654,0.2528159433458616,0.951991730425949,7.894840240478516,0.7123040566541387,0.14999999,-0.5555556
