LQGmu1_actor,Regret/t,Iteration,LQGmu1_higher,ReturnMean,ReturnLastEpisode,LQGsigma_higher,TimeElapsed,Regret
-0.4667142,0.0166209610755425,29,-0.43434343,0.9484990389244577,0.9494275891619162,0.14999999,1.2521543502807617,0.4820078711907325
-0.42940226,0.01657766722593716,30,-0.41414142,0.9485423327740631,0.9497978544126178,0.14999999,1.2963030338287354,0.4973300167781147
-0.3041297,0.01655536539624853,31,-0.3939394,0.9485646346037517,0.9492336894944103,0.14999999,1.3516790866851807,0.5132163272837044
-0.3087591,0.016576507728687934,32,-0.37373737,0.9485434922713123,0.9478880799656905,0.14999999,1.3972110748291016,0.5304482473180139
-0.21266061,0.01672977348092278,33,-0.35353535,0.9483902265190775,0.9434857224475621,0.14999999,1.436915397644043,0.5520825248704517
-0.28174162,0.016809404518500385,34,-0.33333334,0.9483105954814998,0.9456827712414386,0.14999999,1.4813175201416016,0.5715197536290131
-0.3678373,0.01678661177477672,35,-0.3131313,0.9483333882252235,0.9491083415118279,0.14999999,1.5169706344604492,0.5875314121171852
-0.51667494,0.016783376925531578,36,-0.2929293,0.9483366230744686,0.9484498427980483,0.14999999,1.5558459758758545,0.6042015693191368
-0.41506386,0.016788226432634185,37,-0.27272728,0.9483317735673661,0.948157191311672,0.14999999,1.5880091190338135,0.6211643780074648
-0.40707576,0.016765505678173948,38,-0.25252524,0.9483544943218263,0.9491951622368547,0.14999999,1.6205205917358398,0.6370892157706101
-0.012255266,0.018952301354545457,39,-0.23232323,0.9461676986454547,0.8630694629433372,0.14999999,1.6495654582977295,0.7391397528272728
-0.13167751,0.01915333787016169,40,-0.21212122,0.9459666621298386,0.9381262380208053,0.14999999,1.6856310367584229,0.7661335148064675
-0.23790151,0.01917068262755533,41,-0.1919192,0.9459493173724448,0.945255527076699,0.14999999,1.716888666152954,0.7859979877297685
-0.1868972,0.01921720324297819,42,-0.17171717,0.945902796757022,0.9439954515246846,0.14999999,1.7558119297027588,0.8071225362050839
-0.37545723,0.01915163748734102,43,-0.15151516,0.9459683625126591,0.9487221242494199,0.14999999,1.7873456478118896,0.823520411955664
-0.11656389,0.01952769946972202,44,-0.13131313,0.9455923005302782,0.929421635287895,0.14999999,1.8084404468536377,0.8592187766677689
-0.090175256,0.020106926489240673,45,-0.11111111,0.9450130735107596,0.9195270846519386,0.14999999,1.8274643421173096,0.9048116920158303
-0.16021508,0.02017726702992681,46,-0.09090909,0.9449427329700734,0.9417774086391971,0.14999999,1.8465142250061035,0.9281542833766332
-0.13960248,0.020246889009827594,47,-0.07070707,0.9448731109901726,0.9416704999147363,0.14999999,1.8682808876037598,0.9516037834618969
-0.007723976,0.022015638102358792,48,-0.05050505,0.9431043618976415,0.8599731545486748,0.14999999,1.8869035243988037,1.056750628913222
-0.15606727,0.022095503723806836,49,-0.030303031,0.9430244962761933,0.9391909464466871,0.14999999,1.9042322635650635,1.082679682466535
-0.013584004,0.02277666282149299,50,-0.01010101,0.9423433371785072,0.9089665413918855,0.14999999,1.925837755203247,1.1388331410746495
-0.13872913,0.022860668240044815,51,0.01010101,0.9422593317599554,0.9380590608323641,0.14999999,1.9443316459655762,1.1658940802422855
0.041195042,0.025753151332953698,52,0.030303031,0.9393668486670465,0.7918502109286931,0.14999999,1.9640953540802002,1.3391638693135923
0.037112463,0.03013707551352672,53,0.05050505,0.9349829244864735,0.7070188670966762,0.14999999,1.9829082489013672,1.5972650022169161
-0.0719457,0.03027289993102715,54,0.07070707,0.934847100068973,0.92764840594145,0.14999999,2.001619815826416,1.634736596275466
0.19444449,0.037502431189737624,55,0.09090909,0.9276175688102626,0.5372228808398967,0.14999999,2.02321457862854,2.0626337154355694
0.07502729,0.04200965601577974,56,0.11111111,0.9231103439842204,0.6752129785519037,0.14999999,2.0412895679473877,2.3525407368836655
0.08459976,0.04766329632530852,57,0.13131313,0.9174567036746917,0.6008528463410796,0.14999999,2.059906005859375,2.7168078905425856
-0.05609511,0.04761536822123714,58,0.15151516,0.9175046317787631,0.9202365337108317,0.14999999,2.078439235687256,2.761691356831754
0.08188241,0.052897064844514945,59,0.17171717,0.9122229351554852,0.6058845310053721,0.14999999,2.096242666244507,3.120926825826382
0.2996451,0.05975655471614821,60,0.1919192,0.905363445283852,0.5006535428574893,0.14999999,2.1179466247558594,3.5853932829688926
0.19815443,0.06588245035242597,61,0.21212122,0.8992375496475742,0.5316838114709084,0.14999999,2.135892152786255,4.018829471497984
0.33196813,0.0725315423756414,62,0.23232323,0.8925884576243588,0.48699384420821706,0.14999999,2.1579482555389404,4.496955627289767
0.3030497,0.07882648358110393,63,0.25252524,0.8862935164188962,0.49600716168021947,0.14999999,2.1751530170440674,4.966068465609547
0.09663379,0.08260378315080918,64,0.27272728,0.8825162168491909,0.6445463439577596,0.14999999,2.1934261322021484,5.286642121651788
0.06298445,0.08554646824532833,65,0.2929293,0.8795735317546718,0.6912416857054462,0.14999999,2.2161078453063965,5.560520435946342
0.3572914,0.09170424505877327,66,0.3131313,0.8734157549412268,0.4731602620673059,0.14999999,2.235064744949341,6.052480173879036
0.4553327,0.09835059926305385,67,0.33333334,0.8667694007369462,0.42811002325442704,0.14999999,2.2576043605804443,6.589490150624608
0.38136217,0.10428486903646228,68,0.35353535,0.8608351309635378,0.4632390561451741,0.14999999,2.2761290073394775,7.091371094479435
0.39260325,0.11001789195944685,69,0.37373737,0.8551021080405533,0.46525654927760224,0.14999999,2.298445463180542,7.591234545201832
0.43252936,0.11592979237870192,70,0.3939394,0.8491902076212983,0.44126907869269866,0.14999999,2.3160483837127686,8.115085466509134
0.43446705,0.12160467080789461,71,0.41414142,0.8435153291921056,0.44627383914861596,0.14999999,2.334625005722046,8.633931627360518
0.35596332,0.12664901539420706,72,0.43434343,0.8384709846057931,0.48032251897760997,0.14999999,2.3523457050323486,9.118729108382908
0.3976905,0.13178964457291142,73,0.45454547,0.8333303554270888,0.4632050545603728,0.14999999,2.3760297298431396,9.620644053822534
0.4049737,0.13684324121473956,74,0.47474748,0.8282767587852606,0.45936420393180677,0.14999999,2.3946797847747803,10.126399849890728
0.75725776,0.14443691758606778,75,0.4949495,0.8206830824139324,0.2587510309356452,0.14999999,2.415489912033081,10.832768818955083
0.47778437,0.1497079656042966,76,0.5151515,0.8154120343957035,0.4200834330285411,0.14999999,2.4337103366851807,11.377805385926543
0.4666665,0.15473437880943589,77,0.53535354,0.8103856211905642,0.4283782175999777,0.14999999,2.4528751373291016,11.914547168326564
0.51852757,0.16005453513305237,78,0.5555556,0.8050654648669477,0.3954134279484788,0.14999999,2.475493907928467,12.484253740378085
0.7257937,0.1667207199152741,79,0.57575756,0.798399280084726,0.2784368670714325,0.14999999,2.4945571422576904,13.170936873306653
0.61836535,0.17237133959001333,80,0.5959596,0.7927486604099868,0.3463497061055867,0.14999999,2.516322612762451,13.789707167201065
0.728175,0.17871141076665759,81,0.61616164,0.7864085892333426,0.27920289510180085,0.14999999,2.530993938446045,14.475624272099264
0.6264128,0.18412473750893638,82,0.6363636,0.7809952624910638,0.34251579636648266,0.14999999,2.545513391494751,15.098228475732782
0.6002779,0.18925294778879576,83,0.65656567,0.7758670522112043,0.35535380926273313,0.14999999,2.5639121532440186,15.707994666470048
0.43279386,0.1931277405718077,84,0.67676765,0.7719922594281924,0.4503844584382001,0.14999999,2.582724094390869,16.222730208031848
0.54568183,0.19765388065616737,85,0.6969697,0.7674661193438326,0.3872703522576199,0.14999999,2.6014411449432373,16.800579855774227
0.67977667,0.20298657298618422,86,0.7171717,0.7621334270138157,0.308854578962382,0.14999999,2.6203129291534424,17.456845276811844
0.85365224,0.20963213842049513,87,0.7373737,0.7554878615795049,0.1839692342287649,0.14999999,2.637948751449585,18.237996042583077
1.0073248,0.21754477911726555,88,0.75757575,0.7475752208827344,0.05917548026370811,0.14999999,2.6624064445495605,19.14394056231937
0.6409865,0.22221243602934868,89,0.7777778,0.7429075639706513,0.33215375570733646,0.14999999,2.6797919273376465,19.776906806612033
0.6415671,0.2267737422496478,90,0.7979798,0.7383462577503522,0.33239000414373104,0.14999999,2.6992380619049072,20.409636802468302
0.938129,0.23361033174789425,91,0.8181818,0.7315096682521058,0.11621661340992645,0.14999999,2.722651958465576,21.258540189058376
0.9487688,0.2404132852522965,92,0.83838385,0.7247067147477035,0.10563794584709794,0.14999999,2.7376887798309326,22.11802224321128
0.6342782,0.24457544094784303,93,0.85858583,0.720544559052157,0.3376262350618785,0.14999999,2.7594151496887207,22.7455160081494
0.85256344,0.25025212441264455,94,0.8787879,0.7148678755873555,0.1869363133608135,0.14999999,2.7808432579040527,23.523699694788586
0.9456163,0.25660039188095235,95,0.8989899,0.7085196081190478,0.11178246609811499,0.14999999,2.801466703414917,24.377037228690472
0.8433936,0.26196305319740093,96,0.9191919,0.7031569468025992,0.19370412173998577,0.14999999,2.822786808013916,25.148453106950488
0.9213791,0.26784708674938823,97,0.93939394,0.6972729132506118,0.13240569225982687,0.14999999,2.846118450164795,25.98116741469066
1.1204225,0.2744375907115821,98,0.959596,0.690682409288418,0.05140352495561543,0.14999999,2.8657045364379883,26.894883889735045
1.05777,0.280822508064442,99,0.97979796,0.6842974919355581,0.05857559135528725,0.14999999,2.884169340133667,27.801428298379758
0.89554465,0.28610623707132055,100,1.0,0.6790137629286795,0.1559245912477033,0.14999999,2.9054160118103027,28.610623707132053
-0.5477214,0.2834281057084503,101,-0.41414142,0.6816918942915497,0.9495050305785712,0.14999999,2.9227476119995117,28.62623867655348
-0.680964,0.2808015940209169,102,-0.4949495,0.6843184059790832,0.9495960864199531,0.14999999,2.9415080547332764,28.641762590133528
-0.96082675,0.2782414071363785,103,-0.83838385,0.6868785928636216,0.9480176550865402,0.14999999,2.9593446254730225,28.65886493504699
-0.44305843,0.2757141971195303,104,-0.5555556,0.6894058028804699,0.9497084346158379,0.14999999,2.981044292449951,28.67427650043115
-0.6046985,0.27324245633633326,105,-0.61616164,0.691877543663667,0.9489385851161602,0.14999999,2.9993157386779785,28.69045791531499
-0.7419558,0.2708187665189733,106,-0.6969697,0.6943012334810269,0.9487886643038194,0.14999999,3.0180652141571045,28.70678925101117
-0.47844684,0.2684408398480565,107,-0.43434343,0.6966791601519438,0.9487393872691254,0.14999999,3.0359811782836914,28.723169863742044
-0.52332264,0.26610447810589755,108,-0.5151515,0.6990155218941028,0.9490062283051091,0.14999999,3.058410406112671,28.739283635436934
-0.5193817,0.26380960755565575,109,-0.5959596,0.7013103924443445,0.9491564118704587,0.14999999,3.0814478397369385,28.755247223566474
-1.067399,0.26157926650234964,110,-0.7979798,0.7035407334976507,0.9466479083080149,0.14999999,3.102754592895508,28.77371931525846
-0.606951,0.2593609089250647,111,-0.57575756,0.7057590910749356,0.9497784245762791,0.14999999,3.121262311935425,28.789060890682183
-0.5380567,0.2571908363716925,112,-0.3939394,0.7079291636283079,0.9488072170526256,0.14999999,3.1440658569335938,28.805373673629557
-0.83157825,0.2550625797243895,113,-0.65656567,0.7100574202756109,0.9484221647735396,0.14999999,3.171710729598999,28.822071508856016
-0.029899359,0.25331871692042013,114,-0.25252524,0.7118012830795802,0.9088577799281244,0.14999999,3.1961302757263184,28.878333728927892
-0.47294614,0.2512597342764028,115,-0.53535354,0.7138602657235975,0.9485842871415697,0.14999999,3.2233479022979736,28.894869441786323
-0.31489557,0.2492453660840013,116,-0.3131313,0.715874633915999,0.9475269760421711,0.14999999,3.249314546585083,28.912462465744152
-1.1940845,0.24728263869389683,117,-0.85858583,0.7178373613061034,0.9455137385582241,0.14999999,3.2764337062835693,28.93206872718593
-0.40624708,0.2453326439669201,118,-0.6363636,0.7197873560330802,0.9479367390893579,0.14999999,3.303983449935913,28.94925198809657
-0.7390956,0.24340247454379418,119,-0.7777778,0.721717525456206,0.9494775173850625,0.14999999,3.331550359725952,28.964894470711506
-0.014929011,0.24197295672423944,120,-0.15151516,0.7231470432757607,0.8932596638027737,0.14999999,3.361088275909424,29.036754806908732
-0.9369519,0.24011342098838936,121,-0.75757575,0.7250065790116108,0.9481508673136207,0.14999999,3.39067006111145,29.053723939595113
-1.0764551,0.23829424826845824,122,-0.97979796,0.7268257517315418,0.9469456508432064,0.14999999,3.418715715408325,29.071898288751907
-0.5890176,0.2364826076014616,123,-0.2929293,0.7286373923985385,0.9496575537721316,0.14999999,3.4531877040863037,29.087360734979775
-0.60744804,0.23469863624977652,124,-0.67676765,0.7304213637502236,0.9498498400074857,0.14999999,3.481400966644287,29.10263089497229
-0.872983,0.2329503344355203,125,-0.7373737,0.7321696655644798,0.9489590905322517,0.14999999,3.505171298980713,29.118791804440036
-0.96146584,0.23123626825267424,126,-0.8181818,0.7338837317473258,0.9481420046030827,0.14999999,3.533876419067383,29.135769799836954
-0.22618872,0.22958688292705828,127,-0.27272728,0.7355331170729418,0.9433556681005529,0.14999999,3.563488721847534,29.1575341317364
-0.5238962,0.22791607348614948,128,-0.45454547,0.7372039265138506,0.9493967255092672,0.14999999,3.5873284339904785,29.173257406227133
-0.81789476,0.2262734956295379,129,-0.93939394,0.7388465043704622,0.9490964700167414,0.14999999,3.611940860748291,29.18928093621039
-1.0283092,0.2246693848473644,130,-0.8787879,0.7404506151526355,0.9473809060530178,0.14999999,3.64369797706604,29.207020030157373
-0.4727894,0.22307636004820847,131,-0.37373737,0.7420436399517916,0.9491368638420651,0.14999999,3.667752981185913,29.22300316631531
-0.9437479,0.22151378629945587,132,-0.9191919,0.7436062137005441,0.9483033747871336,0.14999999,3.6958606243133545,29.239819791528173
-0.567427,0.21996970919441924,133,-0.7171717,0.7451502908055808,0.9489684686704121,0.14999999,3.7213358879089355,29.25597132285776
-0.79058427,0.21844786129957927,134,-0.8989899,0.7466721387004208,0.9490779087141394,0.14999999,3.747202157974243,29.272013414143622
-1.0907674,0.21696714890830138,135,-0.959596,0.7481528510916987,0.9465683115229341,0.14999999,3.775178909301758,29.290565102620686
-0.31990996,0.2155018238424502,136,-0.33333334,0.7496181761575499,0.9474370600474622,0.14999999,3.8038387298583984,29.308248042573226
-0.3994711,0.2140558195020703,137,-0.47474748,0.7510641804979298,0.9477207707895925,0.14999999,3.8289120197296143,29.325647271783634
-0.32241517,0.2126229482882562,138,-0.1919192,0.7524970517117439,0.9488004080042779,0.14999999,3.8559494018554688,29.341966863779355
-0.61897427,0.21120638729616817,139,-1.0,0.753913612703832,0.9493990296119802,0.14999999,3.8870131969451904,29.357687834167375
-0.23643377,0.20985425371874245,140,-0.17171717,0.7552657462812576,0.9432123135434357,0.14999999,3.915034055709839,29.37959552062394
-0.46492076,0.20848360842120292,141,-0.35353535,0.7566363915787973,0.9485267332343275,0.14999999,3.940188407897949,29.39618878738961
-0.008433394,0.2074430095166716,142,-0.09090909,0.7576769904833285,0.9044014360222437,0.14999999,3.9712798595428467,29.456907351367366
-0.022066906,0.20660394445172076,143,-0.07070707,0.7585160555482793,0.8776632947712999,0.14999999,3.9994289875030518,29.544364056596066
-0.008823562,0.20565059772435892,144,-0.030303031,0.7594694022756411,0.8957979842883795,0.14999999,4.030454158782959,29.613686072307686
-0.35157412,0.204352749657299,145,-0.21212122,0.7607672503427011,0.9476573719993314,0.14999999,4.049264192581177,29.631148700308355
-0.29521427,0.20307153499980765,146,0.01010101,0.7620484650001925,0.9478245903364395,0.14999999,4.0794291496276855,29.648444109971916
-0.10947926,0.20190437961700108,147,-0.13131313,0.7632156203829991,0.9336203062727568,0.14999999,4.106997489929199,29.67994380369916
0.15496454,0.20325541949905868,148,0.07070707,0.7618645805009414,0.5632617178384752,0.14999999,4.134730100631714,30.081802085860684
0.07778982,0.20371628825252433,149,0.15151516,0.7614037117474757,0.6931951362345599,0.14999999,4.162079095840454,30.353726949626125
0.01075235,0.20338368881181842,150,-0.11111111,0.7617363111881816,0.8112936278533603,0.14999999,4.190254211425781,30.507553321772765
-0.10537804,0.20220684777161038,151,-0.01010101,0.7629131522283896,0.9394393082595995,0.14999999,4.213182687759399,30.533234013513166
-0.33977443,0.20099968491117715,152,-0.23232323,0.7641203150888228,0.9464019070142391,0.14999999,4.24146580696106,30.551952106498927
0.08957093,0.20195097131196976,153,-0.05050505,0.7631690286880303,0.6185734957675553,0.14999999,4.272404670715332,30.898498610731373
0.23339495,0.20348008164181955,154,0.030303031,0.7616399183581806,0.5276860378911613,0.14999999,4.296651840209961,31.33593257284021
-0.29454818,0.2022772506418246,155,0.05050505,0.7628427493581755,0.9480787233573942,0.14999999,4.327106952667236,31.352973849482815
0.34606084,0.20412301651642173,156,0.2929293,0.7609969834835784,0.4749032729210251,0.14999999,4.353224754333496,31.84319057656179
0.006287612,0.20349441683551345,157,0.11111111,0.7616255831644867,0.859687133386177,0.14999999,4.373114824295044,31.948623443175613
0.30940825,0.2051676073351582,158,0.27272728,0.759952392664842,0.4972614842206201,0.14999999,4.40078592300415,32.416481958954996
0.05703696,0.20516169494541553,159,0.17171717,0.7599583050545847,0.7608924626339273,0.14999999,4.423982620239258,32.62070949632107
0.31757283,0.2068369655809558,160,0.13131313,0.7582830344190444,0.49191500336814065,0.14999999,4.450904846191406,33.093914492952926
-0.15811244,0.2057210373299891,161,0.09090909,0.7593989626700112,0.9379474828246849,0.14999999,4.477894306182861,33.12108701012824
0.08948249,0.206496644698451,162,0.21212122,0.7586233553015492,0.6337505689791857,0.14999999,4.5012054443359375,33.45245644114906
0.23512025,0.20798450356917078,163,0.1919192,0.7571354964308294,0.5161023593742271,0.14999999,4.530164480209351,33.901474081774836
0.3136895,0.20958563623797327,164,0.25252524,0.755534363762027,0.49454973874721964,0.14999999,4.553499221801758,34.37204434302762
0.48894915,0.21164468977312717,165,0.23232323,0.7534753102268731,0.41579053046163417,0.14999999,4.580658197402954,34.92137381256598
0.37437385,0.21335553707072075,166,0.43434343,0.7517644629292795,0.46947465882633427,0.14999999,4.610644102096558,35.417019153739645
0.47470748,0.21531730439288718,167,0.3131313,0.749802695607113,0.42414932012748596,0.14999999,4.635071039199829,35.95798983361216
0.61353827,0.21771406733691193,168,0.37373737,0.7474059326630882,0.34714652101095567,0.14999999,4.6628031730651855,36.5759633126012
0.2268279,0.2189637722272705,169,0.35353535,0.7461562277727296,0.5362058061924845,0.14999999,4.6890480518341064,37.00487750640872
0.4719368,0.22085921529261396,170,0.45454547,0.7442607847073861,0.4239309066643466,0.14999999,4.719506740570068,37.54606659974437
0.37259865,0.22246467259675262,171,0.47474748,0.7426553274032474,0.46972758569967077,0.14999999,4.746654510498047,38.0414590140447
0.60252047,0.22472158263624464,172,0.67676765,0.7403984173637553,0.35446680061061725,0.14999999,4.774615049362183,38.65211221343408
0.7468333,0.22747358578306778,173,0.41414142,0.7376464142169322,0.26430187296335206,0.14999999,4.806552171707153,39.35293034047073
0.36717954,0.22900611508605284,174,0.3939394,0.7361138849139471,0.4709863154975332,0.14999999,4.831404685974121,39.84706402497319
0.40559894,0.2306036281216804,175,0.53535354,0.7345163718783195,0.45654910367912593,0.14999999,4.859537363052368,40.35563492129407
0.45072702,0.23229748015775895,176,0.33333334,0.7328225198422409,0.43639841352849323,0.14999999,4.887826919555664,40.884356507765574
0.4458734,0.23396055463716056,177,0.5151515,0.7311594453628393,0.43845833698815967,0.14999999,4.914309740066528,41.41101817077742
0.55041665,0.23592686435832197,178,0.5555556,0.7291931356416779,0.3811563149961024,0.14999999,4.942544937133789,41.99498185578131
0.7238835,0.2384588914076707,179,0.6969697,0.7266611085923291,0.2759602938082523,0.14999999,4.968577146530151,42.68414156197306
0.9132236,0.24172247100255725,180,0.65656567,0.7233975289974426,0.1392167815127547,0.14999999,4.993324279785156,43.510044780460305
0.48957288,0.24341223187061115,181,0.5959596,0.7217077681293887,0.41755081187968857,0.14999999,5.02443265914917,44.05761396858062
0.6175926,0.24548683816344744,182,0.6363636,0.7196331618365525,0.34412942283318787,0.14999999,5.051645517349243,44.67860454574743
0.8138298,0.24822831845668364,183,0.85858583,0.7168916815433162,0.21794226817432813,0.14999999,5.079043388366699,45.425782277573106
1.0269951,0.2518299389995811,184,0.7979798,0.7132900610004187,0.054193501650185695,0.14999999,5.106492757797241,46.33670877592292
0.8520578,0.25467047019317807,185,0.7777778,0.7104495298068217,0.1877917901849831,0.14999999,5.133175611495972,47.11403698573794
0.6642329,0.2567875573455087,186,0.7171717,0.7083324426544911,0.3166713194733323,0.14999999,5.15972375869751,47.76248566626461
0.67196757,0.25888742464748227,187,0.61616164,0.7062325753525175,0.315657257185423,0.14999999,5.183763027191162,48.41194840907919
0.75490284,0.2612591613873452,188,0.57575756,0.7038608386126547,0.2603460682582966,0.14999999,5.211326360702515,49.11672234082089
0.48487997,0.262805575077851,189,0.4949495,0.7023144249221487,0.41158865110705,0.14999999,5.237574577331543,49.670253689713846
1.0265106,0.26619499079541326,190,0.9191919,0.6989250092045864,0.05832543858532396,0.14999999,5.269659757614136,50.577048251128524
0.86284673,0.26891201110719287,191,0.8787879,0.6962079888928069,0.17997412965467943,0.14999999,5.294731855392456,51.36219412147384
0.8945513,0.2717406501418956,192,0.7373737,0.6933793498581041,0.15310929422989372,0.14999999,5.316553831100464,52.17420482724395
1.1428427,0.2750735714550846,193,1.0,0.6900464285449152,0.050125536412617584,0.14999999,5.344618797302246,53.08919929083133
0.99616694,0.27829330285645454,194,0.93939394,0.6868266971435452,0.0654185366791556,0.14999999,5.3719422817230225,53.988900754152176
0.5287217,0.2797744847061069,195,0.8181818,0.6853455152938928,0.3979962364613312,0.14999999,5.402571201324463,54.556024517690844
0.81821036,0.2821734712509247,196,0.8989899,0.682946528749075,0.21514415250960556,0.14999999,5.4305243492126465,55.30600036518124
0.9907571,0.2852830334035504,197,0.83838385,0.6798369665964494,0.07036278468181496,0.14999999,5.458863019943237,56.20075758049943
0.4143597,0.28643781081922826,198,0.75757575,0.6786821891807716,0.45119103829223817,0.14999999,5.486351251602173,56.71468654220719
0.76711786,0.28858123877585307,199,0.97979796,0.6765387612241467,0.25214002581243217,0.14999999,5.510805606842041,57.42766651639476
1.1347685,0.2917167941832429,200,0.959596,0.6734032058167568,0.04942767974617507,0.14999999,5.533657073974609,58.343358836648584
-0.74953,0.29034477872919157,201,-0.4949495,0.6747752212708081,0.9491783120810745,0.14999999,5.561419486999512,58.35930052456751
-0.22792284,0.2889958892415194,202,-0.41414142,0.6761241107584806,0.9472508977805881,0.14999999,5.588401794433594,58.37716962678692
-0.40657544,0.28764939905964,203,-0.5555556,0.6774706009403598,0.9494616176800084,0.14999999,5.613080739974976,58.392828009106914
-0.6160974,0.28632117875896695,204,-0.57575756,0.6787988212410329,0.9484275422776483,0.14999999,5.641352891921997,58.409520466829264
-0.45259264,0.28500170345955533,205,-0.5959596,0.6801182965404445,0.9492912576204189,0.14999999,5.668476819992065,58.425349209208846
-0.49657416,0.2836947584666178,206,-0.61616164,0.6814252415333819,0.9493489650855745,0.14999999,5.696063995361328,58.44112024412327
-0.5829318,0.28239862223462786,207,-0.5151515,0.6827213777653719,0.9497254415552993,0.14999999,5.72351598739624,58.456514802567966
-0.8319072,0.2811213480272748,208,-0.67676765,0.6839986519727249,0.9483944128948054,0.14999999,5.751713991165161,58.47324038967316
-0.6543021,0.27985161932014446,209,-0.6969697,0.6852683806798552,0.9493719517629615,0.14999999,5.776998519897461,58.488988437910194
-0.8600689,0.27859715351603836,210,-0.7777778,0.6865228464839612,0.9487061995421379,0.14999999,5.804039001464844,58.505402238368056
-0.580621,0.27735111984400834,211,-0.43434343,0.6877688801559915,0.9494359512822913,0.14999999,5.834375381469727,58.521086287085765
-0.17210767,0.2761553835621233,212,-0.2929293,0.6889646164378763,0.9412649719156232,0.14999999,5.858617067337036,58.54494131517014
-0.29033995,0.27494887782343225,213,-0.3939394,0.6901711221765674,0.945950338779079,0.14999999,5.8927834033966064,58.56411097639106
-0.8983278,0.2737424779889265,214,-0.83838385,0.6913775220110732,0.9483406867607918,0.14999999,5.918889999389648,58.58089028963027
