TimeElapsed,ActionIn1,MountainCar_std0_higher,ReturnMean,ReturnStepMax,IWFirstEpisode,AvgEpLen,Iteration,IWMax,Regret,DenMISELogFirst,DenMISEMeanLog,Bound,IWMean,ReturnLastEpisode,Delta,TimestepsSoFar,Regret/t,MountainCar_std1_higher,IWLastEpisode,ReturnAbsMax,ReturnMax,MountainCar_mu0_higher,IWMin,NumTrainableParams,MinEpLen,GridSize,DenMISELogLast,NumTrajectories,MountainCar_mu1_higher,ReturnMin
94.14796376228333,-8.803904,0.14999999,-1.3388135,97.64809,,915.0153846153846,65,2.9906092,412.0229,-2.9499574,-3.1051369,241061.95,0.046234105,-1.9660381,7.194404e-07,59476,6.338814,0.14999999,,7.33187,2.9772706,0.36842105,,,334,400,-4.417641,65,-8.947369,-7.33187
95.7366259098053,9.495932,0.14999999,-1.3201959,97.64809,,916.2878787878788,66,3.6801805,417.13293,-2.965225,-3.1168585,241321.92,0.055760678,-0.110044524,6.978043e-07,60475,6.320196,0.14999999,,7.33187,2.9772706,0.36842105,,,334,400,-2.9315996,66,8.947369,-7.33187
97.27271246910095,7.30789,0.14999999,-1.3089821,97.64809,,917.5223880597015,67,58.787083,422.7018,-2.9802628,-3.1260803,241575.86,0.87746,-0.56887525,6.771298e-07,61474,6.308982,0.14999999,,7.33187,2.9772706,0.36842105,,,334,400,-2.796465,67,6.8421054,-7.33187
98.81639623641968,0.087200046,0.14999999,-1.3003988,97.64809,8.318e-05,918.7205882352941,68,1.5620482,428.42712,-2.9950778,-3.1203246,238595.69,0.022973532,-0.7253228,6.5736054e-07,62473,6.300399,0.14999999,,7.33187,2.9772706,-0.36842105,,,334,400,-2.372019,68,0.5263158,-7.33187
100.39280462265015,-0.4024456,0.14999999,-1.2935742,97.64809,2.515134,919.8840579710145,69,2.515134,434.25662,-3.0096755,-3.1491659,50902.832,0.03679401,-0.82949483,6.3844476e-07,63472,6.2935743,0.14999999,5.642014e-20,7.33187,2.9772706,0.2631579,,,334,400,-4.1403832,69,-0.5263158,-7.33187
101.89978766441345,-6.688967,0.14999999,-1.2751136,97.64809,,921.0142857142857,70,0.023804147,439.25793,-2.9882617,-3.168408,22835.465,0.00034006024,-0.0013310341,6.2033376e-07,64471,6.2751136,0.14999999,,7.33187,2.9772706,1.0,,,334,400,-3.5394208,70,-7.894737,-7.33187
103.38942217826843,-4.709202,0.14999999,-1.3704252,97.64809,,922.112676056338,71,0.0010838299,452.3002,-3.0024462,-3.1931083,25072.797,1.5342748e-05,-8.042241,6.029826e-07,65470,6.370425,0.14999999,,8.042241,2.9772706,1.0,,,334,400,-3.9295683,71,-5.7894735,-8.042241
104.9638102054596,2.422924,0.14999999,-1.4139323,97.64809,2.0731754e-35,923.1805555555555,72,0.002620772,461.80313,-3.0164325,-3.1960819,25097.27,3.6399797e-05,-4.502945,5.863494e-07,66469,6.4139323,0.14999999,,8.042241,2.9772706,1.0,,,334,400,-2.4141812,72,1.5789474,-8.042241
106.44984793663025,4.8677993,0.14999999,-1.5002525,97.64809,,924.2191780821918,73,0.00076876674,474.51843,-3.0302258,-3.231314,25121.383,1.0565431e-05,-7.7153063,5.703951e-07,67468,6.5002527,0.14999999,,8.042241,2.9772706,1.0,,,334,400,-4.774946,73,3.6842105,-8.042241
107.88483929634094,6.7918644,0.14999999,-1.5527574,97.64809,,925.2297297297297,74,0.0030453254,484.90405,-3.0438313,-3.241211,25145.146,4.1189e-05,-5.3856096,5.550832e-07,68467,6.5527573,0.14999999,7.418608e-35,8.042241,2.9772706,1.0,,,334,400,-2.9705017,74,5.7894735,-8.042241
