ReturnLastEpisode,Iteration,ReturnMean,TimeElapsed,LQGmu1_actor,LQGsigma_higher,LQGmu1_higher,Regret/t,Regret
0.9559659647318621,1,0.9559659647318621,0.05555891990661621,-1.003298,0.01831564,-1.0,0.00915403526813785,0.00915403526813785
0.9560021483209074,2,0.9559840565263847,0.07370376586914062,-0.7647011,0.01831564,-0.7777778,0.009135943473615238,0.018271886947230476
0.9563903280244288,3,0.9561194803590661,0.0913248062133789,-0.551862,0.01831564,-0.5555556,0.009000519640933883,0.02700155892280165
0.9563107525465023,4,0.9561672984059252,0.10781168937683105,-0.34880146,0.01831564,-0.33333334,0.008952701594074824,0.0358108063762993
0.9519058422736328,5,0.9553150071794667,0.12388038635253906,-0.11839539,0.01831564,-0.11111111,0.009804992820533287,0.049024964102666435
0.8539215610940097,6,0.9384160994985572,0.1405327320098877,0.118520014,0.01831564,0.11111111,0.02670390050144278,0.16022340300865667
0.6343469203406766,7,0.8949776453331457,0.15639352798461914,0.31969306,0.01831564,0.33333334,0.07014235466685428,0.49099648266798
0.4778499163688899,8,0.8428366792126137,0.17290306091308594,0.5471194,0.01831564,0.5555556,0.12228332078738627,0.9782665662990901
0.3261259774784314,9,0.7854243790199269,0.19158649444580078,0.7730121,0.01831564,0.7777778,0.1796956209800732,1.6172605888206588
0.1821626366198983,10,0.7250982047799239,0.20817899703979492,1.0258025,0.01831564,1.0,0.24002179522007605,2.4002179522007605
0.95610002312718,11,0.74609837008422,0.22474336624145508,-1.0201439,0.0285655,-1.0,0.21902162991578003,2.4092379290735804
0.9562747770315339,12,0.7636130706631628,0.2419435977935791,-0.7832669,0.0285655,-0.7777778,0.20150692933683723,2.4180831520420467
0.9563163694018968,13,0.7784364013353731,0.2585792541503906,-0.5609674,0.0285655,-0.5555556,0.1866835986646269,2.4268867826401497
0.9563821719669547,14,0.7911468135233432,0.27512550354003906,-0.36188608,0.0285655,-0.33333334,0.17397318647665677,2.435624610673195
0.9527322924646632,15,0.8019191787860979,0.2914872169494629,-0.1107985,0.0285655,-0.11111111,0.16320082121390211,2.448012318208532
0.8543108339236882,16,0.8051936572321972,0.30773401260375977,0.13141367,0.0285655,0.11111111,0.1599263427678027,2.5588214842848434
0.6613396638741731,17,0.7967316576229017,0.3237130641937256,0.31760302,0.0285655,0.33333334,0.16838834237709824,2.8626018204106702
0.5105258567013037,18,0.7808313353494795,0.34030914306640625,0.5494345,0.0285655,0.5555556,0.18428866465052035,3.3171959637093664
0.31270144605956723,19,0.7561929201236947,0.35699939727783203,0.80970997,0.0285655,0.7777778,0.20892707987630524,3.9696145176497994
0.1686178370167547,20,0.7268141659683476,0.37459564208984375,1.0406467,0.0285655,1.0,0.23830583403165223,4.766116680633044
0.9559804988140312,21,0.7377268484848087,0.391232967376709,-0.99401194,0.044551425,-1.0,0.2273931515151911,4.775256181819013
0.9561630542879477,22,0.747655766930406,0.407581090927124,-0.7443307,0.044551425,-0.7777778,0.21746423306959387,4.784213127531065
0.956375630846956,23,0.75673054362243,0.4254932403564453,-0.54354423,0.044551425,-0.5555556,0.20838945637756998,4.792957496684109
0.9558546585343705,24,0.7650273817437608,0.4421834945678711,-0.31608483,0.044551425,-0.33333334,0.2000926182562391,4.8022228381497385
0.954927767363887,25,0.7726233971685659,0.4588444232940674,-0.10627108,0.044551425,-0.11111111,0.19249660283143405,4.8124150707858515
0.938802546567739,26,0.7790149029146879,0.4765932559967041,0.09868314,0.044551425,0.11111111,0.18610509708531203,4.838732524218113
0.7137020743614465,27,0.7765959092645679,0.49388670921325684,0.30751568,0.044551425,0.33333334,0.18852409073543208,5.090150449856666
0.4846992893934468,28,0.7661710299834564,0.5120186805725098,0.5811912,0.044551425,0.5555556,0.19894897001654352,5.570571160463219
0.3584722380493594,29,0.7521124509512461,0.5296461582183838,0.7638746,0.044551425,0.7777778,0.21300754904875377,6.177218922413859
0.18610613638205478,30,0.7332455737989397,0.5478730201721191,0.98821545,0.044551425,1.0,0.23187442620106014,6.956232786031804
0.9560453568891232,31,0.7404326635760425,0.5659992694854736,-0.97226787,0.069483444,-1.0,0.22468733642395744,6.965307429142681
0.956434700233225,32,0.7471827272215794,0.5838179588317871,-0.6147823,0.069483444,-0.7777778,0.21793727277842048,6.973992728909455
0.9560412735553868,33,0.7535117740801796,0.6020462512969971,-0.41955918,0.069483444,-0.5555556,0.21160822591982026,6.983071455354069
0.9557104389021515,34,0.759458793633767,0.6238183975219727,-0.24563217,0.069483444,-0.33333334,0.20566120636623286,6.992481016451918
0.9523527164724674,35,0.7649700485720157,0.6427483558654785,-0.03151074,0.069483444,-0.11111111,0.20014995142798428,7.00524829997945
0.9325454494916633,36,0.7696249208197836,0.6612586975097656,0.040010728,0.069483444,0.11111111,0.1954950791802163,7.037822850487787
0.6307623460345693,37,0.765871878258021,0.6778693199157715,0.36000052,0.069483444,0.33333334,0.19924812174197887,7.372180504453218
0.3942754520243675,38,0.7560930249360828,0.6949446201324463,0.709714,0.069483444,0.5555556,0.20902697506391713,7.943025052428851
0.2620081071360771,39,0.7434241808899288,0.7117214202880859,0.8780777,0.069483444,0.7777778,0.22169581911007114,8.646136945292774
