TimeElapsed,ReturnLastEpisode,Regret,ReturnMean,Iteration,LQGmu1_higher,Regret/t,LQGmu1_actor,LQGsigma_higher
0.04814648628234863,0.9092361837750319,0.055883816224968075,0.9092361837750319,1,-1.0,0.055883816224968075,-1.033081,0.01831564
0.0648806095123291,0.9179368757158027,0.10306694050916532,0.9135865297454173,2,-0.7777778,0.05153347025458266,-0.75965637,0.01831564
0.08144187927246094,0.9194926570735061,0.14869428343565916,0.9155552388547803,3,-0.5555556,0.04956476114521972,-0.55014527,0.01831564
0.09804844856262207,0.9116959374343521,0.20211834600130707,0.9145904134996732,4,-0.33333334,0.05052958650032677,-0.34658515,0.01831564
0.11414051055908203,0.8610682179245576,0.3061701280767495,0.9038859743846501,5,-0.11111111,0.061234025615349894,-0.10402299,0.01831564
0.13075685501098633,0.47585859271120934,0.7954315353655401,0.8325480774390767,6,0.11111111,0.13257192256092334,0.112368554,0.01831564
0.14689874649047852,0.42428012062908343,1.3362714147364567,0.7742240836090776,7,0.33333334,0.19089591639092238,0.34810543,0.01831564
0.16393160820007324,0.31483752081795385,1.9865538939185028,0.7168007632601872,8,0.5555556,0.24831923673981285,0.5928806,0.01831564
0.18124914169311523,0.19186100998446196,2.759812883934041,0.6584741240073287,9,0.7777778,0.3066458759926712,0.78123015,0.01831564
0.1983931064605713,0.0061271451704684,3.7188057387635722,0.5932394261236428,10,1.0,0.3718805738763572,1.0124729,0.01831564
0.21416234970092773,0.908735708652043,3.775190030111529,0.6219209063534973,11,-1.0,0.34319909364650264,-1.0340416,0.0285655
0.23069047927856445,0.916806728092329,3.8235033020192,0.6464947248317333,12,-0.7777778,0.31862527516826666,-0.8133994,0.0285655
0.24676251411437988,0.919594217593923,3.869029084425277,0.6675023781211326,13,-0.5555556,0.2976176218788674,-0.56664705,0.0285655
0.26288461685180664,0.9114284964510948,3.922720587974182,0.6849256722875584,14,-0.33333334,0.28019432771244157,-0.3448163,0.0285655
0.27948975563049316,0.8291510781684583,4.058689509805724,0.694540699346285,15,-0.11111111,0.27057930065371494,-0.09688425,0.0285655
0.2960960865020752,0.47628851571300534,4.547520994092719,0.680899937869205,16,0.11111111,0.2842200621307949,0.108267665,0.0285655
0.3137974739074707,0.4204300309221176,5.092210963170601,0.6655781786370234,17,0.33333334,0.2995418213629765,0.35955554,0.0285655
0.3321239948272705,0.32263025174273957,5.734700711427861,0.6465255160317853,18,0.5555556,0.3185944839682145,0.5788843,0.0285655
0.35051512718200684,0.2215947389823385,6.4782259724455225,0.6241607382923408,19,0.7777778,0.34095926170765906,0.7400971,0.0285655
0.3685464859008789,0.0353643796650089,7.407981592780514,0.5947209203609741,20,1.0,0.3703990796390257,0.96937054,0.0285655
0.38516712188720703,0.9134442146671182,7.459657378113396,0.6098982200898382,21,-1.0,0.3552217799101617,-0.9333912,0.044551425
0.4018855094909668,0.9175354633132508,7.507241914800145,0.6238817311454478,22,-0.7777778,0.34123826885455205,-0.77667946,0.044551425
0.41820812225341797,0.9195746670871204,7.552787247713024,0.6367379457516075,23,-0.5555556,0.32838205424839234,-0.64369315,0.044551425
0.4353909492492676,0.9054110356730815,7.612496212039942,0.6479326578316689,24,-0.33333334,0.31718734216833094,-0.32411978,0.044551425
0.4525892734527588,0.8670826820869061,7.710533529953036,0.6566986588018784,25,-0.11111111,0.3084213411981214,-0.13036573,0.044551425
0.4693892002105713,0.463508893072157,8.212144636880879,0.6492682831968891,26,0.11111111,0.31585171680311075,0.19651347,0.044551425
0.4907393455505371,0.4411867848826758,8.736077851998203,0.6415615610371034,27,0.33333334,0.32355843896289643,0.29256806,0.044551425
0.5092012882232666,0.35801546288324093,9.343182389114963,0.6314349146744654,28,0.5555556,0.33368508532553437,0.51052547,0.044551425
0.5259528160095215,0.2079853914768726,10.10031699763809,0.6168332069779967,29,0.7777778,0.3482867930220031,0.75920063,0.044551425
0.543466329574585,0.021256802325313042,11.044180195312778,0.5969806601562406,30,1.0,0.3681393398437593,0.98456573,0.044551425
0.5605018138885498,0.9069793006269348,11.102320894685844,0.6069806163004566,31,-1.0,0.35813938369954335,-1.1414385,0.069483444
0.5774173736572266,0.9172947589363866,11.150146135749457,0.6166779332578294,32,-0.7777778,0.34844206674217054,-0.81865394,0.069483444
0.5920889377593994,0.9164332008860963,11.198832934863361,0.6257614262162617,33,-0.5555556,0.33935857378373824,-0.46186447,0.069483444
0.6101093292236328,0.9181081561299562,11.245844778733405,0.6343598594490175,34,-0.33333334,0.3307601405509825,-0.4585076,0.069483444
0.6267666816711426,0.8548314975170767,11.356133281216328,0.6406590491081049,35,-0.11111111,0.3244609508918951,-0.098162085,0.069483444
0.6439070701599121,0.47691729099154273,11.844335990224785,0.6361106669382004,36,0.11111111,0.3290093330617996,0.101973444,0.069483444
0.661590576171875,0.4321527255308147,12.377303264693971,0.6305982901434062,37,0.33333334,0.3345217098565938,0.323433,0.069483444
0.6790437698364258,0.3220182997738779,13.020404964920093,0.6224777640810502,38,0.5555556,0.3426422359189498,0.57999563,0.069483444
0.6932804584503174,0.14131471479075636,13.844210250129336,0.6101402499966836,39,0.7777778,0.35497975000331633,0.84658074,0.069483444
0.7103030681610107,0.007858581624865116,14.80147166850447,0.5950832082873883,40,1.0,0.3700367917126118,0.9987829,0.069483444
0.7297475337982178,0.9131480787187813,14.85344358978569,0.6028408880540075,41,-1.0,0.36227911194599244,-0.9456508,0.10836801
0.7477467060089111,0.9180590648248623,14.900504524960827,0.6103460827390279,42,-0.7777778,0.35477391726097207,-0.77621126,0.10836801
0.7656078338623047,0.9194700279223329,14.946154497038494,0.6175350116967792,43,-0.5555556,0.34758498830322077,-0.67341185,0.10836801
0.7806339263916016,0.8953220595933277,15.015952437445167,0.623848353694428,44,-0.33333334,0.341271646305572,-0.22456355,0.10836801
0.8037536144256592,0.8682639808486204,15.112808456596547,0.6292798120756322,45,-0.11111111,0.3358401879243677,-0.13624904,0.10836801
0.827019453048706,0.4650326476752883,15.612895808921259,0.6257092215451899,46,0.11111111,0.33941077845481,0.18817729,0.10836801
0.8509111404418945,0.4284586135653912,16.149557195355868,0.6215124000988113,47,0.33333334,0.34360759990118867,0.3352364,0.10836801
0.8743388652801514,0.30835407853085095,16.806323116825016,0.6149882683994787,48,0.5555556,0.3501317316005212,0.6042783,0.10836801
0.8976254463195801,0.20603788821022323,17.565405228614793,0.6066423422731674,49,0.7777778,0.3584776577268325,0.7618952,0.10836801
0.9205927848815918,0.0034921999290386118,18.527033028685754,0.5945793394262848,50,1.0,0.3705406605737151,1.0677217,0.10836801
0.9436945915222168,0.906475198530058,18.585677830155696,0.6006949445067509,51,-1.0,0.36442505549324894,-1.1435806,0.1690133
0.9671261310577393,0.9181366156994311,18.632661214456263,0.606799592029687,52,-0.7777778,0.3583204079703127,-0.7764611,0.1690133
0.9851443767547607,0.9198737702591795,18.677907444197082,0.6127066519962813,53,-0.5555556,0.35241334800371854,-0.5740496,0.1690133
1.0023460388183594,0.915173192347051,18.72785425185003,0.6183078842249992,54,-0.33333334,0.34681211577500054,-0.3306796,0.1690133
1.0193185806274414,0.47668781903150403,19.216286432818524,0.6157329739487538,55,-0.11111111,0.3493870260512459,0.10431454,0.1690133
1.0357511043548584,0.4469192020316687,19.734487230786854,0.6127184423073773,56,0.11111111,0.3524015576926224,0.27116743,0.1690133
1.0520434379577637,0.4327067147059947,20.26690051608086,0.6095603418231424,57,0.33333334,0.3555596581768572,0.32162556,0.1690133
1.0687534809112549,0.3826537504028385,20.84936676567802,0.6056481592124475,58,0.5555556,0.35947184078755207,0.45692796,0.1690133
1.0869414806365967,0.05188015093464932,21.762606614743373,0.5962622607670611,59,0.7777778,0.3688577392329385,0.95127314,0.1690133
1.105708360671997,0.003351318889718927,22.724375295853655,0.5863804117357722,60,1.0,0.3787395882642276,1.3122592,0.1690133
1.1240992546081543,0.9192835019194908,22.770211793934163,0.5918378394437018,61,-1.0,0.37328216055629776,-0.5982496,0.26359713
1.1418051719665527,0.9201161838954339,22.815215610038727,0.5971326514509878,62,-0.7777778,0.3679873485490117,-0.6160853,0.26359713
1.1600701808929443,0.8734347377454559,22.90690087229327,0.6015183988524873,63,-0.5555556,0.3636016011475122,-0.119713575,0.26359713
1.1772222518920898,0.8761052460008232,22.995915626292447,0.6058088183391801,64,-0.33333334,0.3593111816608195,-0.137036,0.26359713
1.1945531368255615,0.8993577729530783,23.06167785333937,0.6103249561024708,65,-0.11111111,0.35479504389752875,-0.26008245,0.26359713
1.2109179496765137,0.4501154591707079,23.57668239416866,0.6078975394822927,66,0.11111111,0.35722246051770695,0.25846666,0.26359713
1.2274956703186035,0.4754779298025588,24.0663244643661,0.6059211273975206,67,0.33333334,0.3591988726024791,0.11587849,0.26359713
1.2446508407592773,0.4242402639467909,24.60720420041931,0.6032493499938334,68,0.5555556,0.36187065000616636,0.3482259,0.26359713
1.263793706893921,0.005655956700949094,25.56666824371836,0.5945885761779944,69,0.7777778,0.3705314238220052,1.0225718,0.26359713
1.2817614078521729,0.003351318889718927,26.528436924828643,0.5861423296453049,70,1.0,0.37897767035469493,1.2581437,0.26359713
1.299102783203125,0.9179445885408141,26.57561233628783,0.5908156008973542,71,-1.0,0.37430439910264546,-0.69838977,0.41111228
