IWFirstEpisode,ReturnMin,DenMISELogLast,ReturnStepMax,delta,ReturnLastEpisode,DenMISELogFirst,ReturnMax,IWMin,Bound,IWMax,DenMISEMeanLog,LQGmu1_higher,TimeElapsed,LQGmu1_actor,TimestepsSoFar,ReturnAbsMax,IWLastEpisode,ReturnMean,Iteration,LQGsigma_higher,IWMean
2.3777187e-09,,-0.39434278,19.212181,1.12947225e-08,17.20925,-0.80770445,17.42365,,38.239727,6.9125733,-0.8246797,-1.0,211.99602150917053,-1.1328254,4640,17.42365,0.00011405511,13.63083,232,0.14999999,0.98213726
0.034425735,,-1.2450166,19.212181,1.119798e-08,17.196306,-0.8120055,17.42365,,38.13835,3.971522,-0.8265956,-0.4949495,213.03750491142273,-0.56864274,4660,17.42365,0.0010931345,13.646133,233,0.14999999,1.0457513
2.3978624e-09,,-0.42158982,19.212181,1.11024745e-08,17.412695,-0.8161405,17.42365,,38.06939,6.770436,-0.82468706,-1.0,214.2110321521759,-1.1776197,4680,17.42365,0.06488766,13.6622305,234,0.14999999,0.9879457
0.005320731,,-1.5640137,19.212181,1.1008186e-08,17.20055,-0.8204049,17.42365,,38.003235,4.0957947,-0.82791907,-0.57575756,215.26478362083435,-0.7259809,4700,17.42365,0.004056074,13.677286,235,0.14999999,1.0141956
2.7149056e-06,,-0.49561363,19.212181,1.0915095e-08,17.376657,-0.8246285,17.42365,,37.96828,11.866589,-0.82646865,0.7979798,216.37685441970825,0.8301824,4720,17.42365,1.6829273e-22,13.692962,236,0.14999999,1.007055
2.4285491e-09,,-1.4799094,19.212181,1.0823177e-08,2.829701,-0.8288569,17.42365,,37.960205,6.664407,-0.82926494,-1.0,217.40932869911194,-1.1620231,4740,17.42365,5.506807e-32,13.647125,237,0.14999999,0.99639815
4.485296,,-1.424184,19.212181,1.0732418e-08,17.198233,-0.83306736,17.42365,,37.908264,5.107233,-0.83181345,-0.13131313,218.5074017047882,0.07612188,4760,17.42365,6.172755e-10,13.6620455,238,0.14999999,1.053621
4.741193,,-0.9762646,19.212181,1.0642795e-08,9.051896,-0.81858987,17.42365,,37.86242,7.371866,-0.8322185,0.09090909,219.58178877830505,0.022115305,4780,17.42365,7.0257845,13.642756,239,0.14999999,0.94692755
2.3668458e-09,,-0.86465245,19.212181,1.0554291e-08,9.181718,-0.8031218,17.42365,,37.814896,6.5641828,-0.83260375,-1.0,220.51348543167114,-0.9113213,4800,17.42365,5.2209936e-10,13.62417,240,0.14999999,1.0022194
0.001063254,,-0.527343,19.212181,1.0466885e-08,17.285069,-0.8072798,17.42365,,37.755905,4.268916,-0.8313609,-0.6363636,221.5787627696991,-0.75327104,4820,17.42365,0.8398652,13.639359,241,0.14999999,0.98199236
0.5623048,,-0.5064394,19.212181,1.03805595e-08,17.369558,-0.8114162,17.42365,,37.618195,8.721978,-0.8301095,0.3131313,222.62545204162598,0.29184756,4840,17.42365,4.672217e-11,13.654774,242,0.14999999,1.0072892
0.614336,,-1.1414785,19.212181,1.0295298e-08,8.3291645,-0.813219,17.42365,,37.608917,4.0150304,-0.83140874,-0.33333334,223.65039229393005,-0.3397033,4860,17.42365,0.0014075253,13.632857,243,0.14999999,1.0634631
0.0015790535,,-0.39458853,19.212181,1.02110835e-08,17.24088,-0.81480086,17.42365,,37.547543,10.657726,-0.8293761,0.5959596,224.67818784713745,0.57688653,4880,17.42365,1.4030809e-08,13.647644,244,0.14999999,0.7961322
2.4044482e-09,,-1.3375479,19.212181,1.0127898e-08,6.074642,-0.8188843,17.42365,,37.5516,6.5225105,-0.83231527,-1.0,225.85981345176697,-0.88266546,4900,17.42365,1.0182148e-23,13.6167345,245,0.14999999,1.0000671
9.9612786e-05,,-0.52150595,19.212181,1.0045725e-08,17.287512,-0.82295763,17.42365,,37.59723,4.4254446,-0.8310826,-0.7171717,227.04486346244812,-0.7823017,4920,17.42365,2.437715,13.631657,246,0.14999999,0.94977176
1.3836098e-05,,-0.5090257,19.212181,9.964548e-09,17.351532,-0.827014,17.42365,,37.434727,4.422709,-0.82999754,-0.7777778,228.13109064102173,-0.81143945,4940,17.42365,4.422709,13.646717,247,0.14999999,0.93473506
6.1045456,,-0.49773896,19.212181,9.88435e-09,17.334366,-0.8310544,17.42365,,37.43038,6.340525,-0.82893604,-0.01010101,229.03441762924194,0.052435827,4960,17.42365,2.7775732e-06,13.661586,248,0.14999999,0.99520594
0.45554966,,-0.91963756,19.212181,9.805118e-09,9.079619,-0.8107615,17.42365,,37.35427,4.0017123,-0.829346,-0.35353535,230.2357783317566,-0.51066774,4980,17.42365,0.171241,13.643184,249,0.14999999,1.0574833
0.0010692907,,-0.40426186,19.212181,9.726834e-09,17.369911,-0.8129417,17.42365,,37.36897,4.2101793,-0.82743263,-0.6363636,231.38002562522888,-0.74119353,5000,17.42365,2.8048334,13.658092,250,0.14999999,0.989269
6.8316604e-06,,-0.48624,19.212181,9.649483e-09,17.379528,-0.81692946,17.42365,,37.330517,4.3767567,-0.82613146,-0.7979798,232.59337258338928,-1.0202936,5020,17.42365,4.0259542,13.672917,251,0.14999999,0.944479
2.4093145e-09,,-0.6903128,19.212181,9.573052e-09,17.193188,-0.82090557,17.42365,,37.45562,6.529981,-0.82582784,-1.0,233.7318880558014,-1.0519294,5040,17.42365,5.255854,13.686888,252,0.14999999,1.0108378
2.4188735e-09,,-0.7776774,19.212181,9.497525e-09,17.19522,-0.824866,17.42365,,37.28038,6.390304,-0.82562375,-1.0,234.9093792438507,-1.1371766,5060,17.42365,5.4517307,13.700754,253,0.14999999,1.013839
7.566683e-10,,-1.2055068,19.212181,9.42289e-09,17.195711,-0.82881075,17.42365,,37.26728,21.324013,-0.8270933,1.0,236.0293791294098,1.06445,5080,17.42365,,13.714513,254,0.14999999,1.1059488
2.4379982e-09,,-1.9622107,19.212181,9.349129e-09,,-0.83274007,17.42365,,37.14722,6.2821455,-0.8312359,-1.0,237.1178891658783,-1.2758245,5100,17.42365,,13.66073,255,0.14999999,1.0185971
1.6098373,,-2.5178313,19.212181,9.276231e-09,17.197725,-0.83665395,17.42365,,37.074963,8.423325,-0.8377793,0.23232323,238.20137476921082,0.45066863,5120,17.42365,3.690057e-21,13.674547,256,0.14999999,0.9859885
2.4417632e-09,,-1.2753888,19.212181,9.204183e-09,7.255478,-0.8342839,17.42365,,37.0376,6.1791873,-0.839572,-1.0,239.24984455108643,-1.1123343,5140,17.42365,4.664369e-20,13.6495695,257,0.14999999,1.0243074
0.119247764,,-1.0200846,19.212181,9.13297e-09,17.199677,-0.83816737,17.42365,,37.032925,4.0143175,-0.8402049,-0.43434343,240.47162556648254,-0.2880777,5160,17.42365,0.00027011638,13.66333,258,0.14999999,1.0344161
3.0322862,,-0.45275012,19.212181,9.062582e-09,17.097921,-0.8415738,17.42365,,37.1044,4.7325845,-0.838591,-0.1919192,241.6005392074585,-0.10800622,5180,17.42365,3.4057143,13.676592,259,0.14999999,1.053402
0.019755557,,-0.66703486,19.212181,8.9930055e-09,15.979394,-0.8337876,17.42365,,37.00335,10.091126,-0.8377447,0.4949495,242.72489094734192,0.618035,5200,17.42365,0.0016063387,13.68545,260,0.14999999,0.9097033
5.708937,,-1.3975233,19.212181,8.924226e-09,5.6269736,-0.8375504,17.42365,,36.940166,5.7496915,-0.84027296,-0.07070707,243.84736561775208,-0.09098813,5220,17.42365,0.00028422137,13.654573,261,0.14999999,1.0263317
2.4064992e-09,,-0.683623,19.212181,8.856231e-09,15.538841,-0.819737,17.42365,,36.90652,6.151501,-0.83959764,-1.0,244.97406148910522,-0.9063284,5240,17.42365,5.5856738e-08,13.661764,262,0.14999999,1.0276858
2.0832586,,-0.48567766,19.212181,8.78901e-09,17.28396,-0.8235465,17.42365,,36.877754,4.4175386,-0.83817315,-0.23232323,246.02320504188538,-0.5651008,5260,17.42365,0.00017842912,13.675538,263,0.14999999,1.060745
0.0031785099,,-0.44642338,19.212181,8.722553e-09,17.35727,-0.81945163,17.42365,,36.919815,4.2148957,-0.8364763,-0.5959596,247.02229499816895,-0.5025095,5280,17.42365,4.0691876,13.689484,264,0.14999999,0.9921198
0.034813985,,-0.41494942,19.212181,8.656847e-09,17.372988,-0.8232204,17.42365,,36.788887,4.022328,-0.8349294,-0.4949495,248.03380823135376,-0.36552835,5300,17.42365,4.022328,13.703383,265,0.14999999,1.023174
0.3379441,,-0.40167862,19.212181,8.591879e-09,17.257298,-0.8268555,17.42365,,36.685074,3.9686878,-0.8332273,-0.37373737,249.20389699935913,-0.5090755,5320,17.42365,3.9683986,13.716744,266,0.14999999,1.0490087
5.599376e-06,,-0.39923418,19.212181,8.527643e-09,17.352764,-0.8293382,17.42365,,36.678963,11.851846,-0.83143264,0.7777778,250.34685492515564,0.79996705,5340,17.42365,4.132852e-16,13.730363,267,0.14999999,0.9854166
2.438817e-09,,-1.4983726,19.212181,8.464122e-09,3.278155,-0.8330764,17.42365,,36.619728,6.148019,-0.8340275,-1.0,251.39557647705078,-1.1026196,5360,17.42365,6.4194015e-31,13.691361,268,0.14999999,1.0214076
0.008882757,,-0.96508604,19.212181,8.401309e-09,17.199987,-0.8368008,17.42365,,36.583675,4.0765977,-0.8344603,-0.5555556,252.48308801651,-0.5800924,5380,17.42365,0.009028403,13.704405,269,0.14999999,1.0083272
5.6333575,,-0.42482823,19.21289,8.3391924e-09,17.42422,-0.8404784,17.42422,,36.478973,7.0822206,-0.8329255,0.05050505,253.72401905059814,0.12735702,5400,17.42422,0.0005909812,13.718183,270,0.14999999,0.95177025
2.4156368e-09,,-1.0422347,19.21289,8.277762e-09,8.956978,-0.82352567,17.42422,,36.478554,6.077421,-0.8338988,-1.0,254.9770495891571,-1.1119204,5420,17.42422,4.0896613e-12,13.700613,271,0.14999999,1.0239495
0.034953125,,-1.0076551,19.21289,8.2170075e-09,17.200056,-0.82720894,17.42422,,36.44879,3.9693673,-0.8344741,-0.4949495,256.1205596923828,-0.54692703,5440,17.42422,0.0015443964,13.713478,272,0.14999999,1.0286093
0.0006164012,,-0.40688086,19.21289,8.15692e-09,17.3732,-0.83075017,17.42422,,36.41577,4.246092,-0.8328161,-0.65656567,257.23647451400757,-0.5051617,5460,17.42422,3.0585384,13.726885,273,0.14999999,0.9711894
0.11879986,,-0.38665977,19.21289,8.09749e-09,17.344463,-0.83440423,17.42422,,36.392616,3.893415,-0.83130544,-0.43434343,258.3671250343323,-0.44014403,5480,17.42422,3.5022013,13.740087,274,0.14999999,1.0464927
0.22092663,,-0.37021938,19.21289,8.038706e-09,17.330523,-0.83761376,17.42422,,36.32959,9.341598,-0.8294729,0.37373737,259.48123049736023,0.29625216,5500,17.42422,1.5586897e-06,13.753142,275,0.14999999,0.99706966
2.4568434e-09,,-1.1798488,19.21289,7.980559e-09,8.30558,-0.8404405,17.42422,,36.304596,6.053745,-0.83079255,-1.0,260.59382152557373,-1.0506481,5520,17.42422,5.2596283e-16,13.733405,276,0.14999999,1.0239471
0.08143611,,-0.72228587,19.21289,7.923042e-09,17.201607,-0.8440571,17.42422,,36.27891,3.8783984,-0.83033806,-0.45454547,261.710018157959,-0.53020597,5540,17.42422,0.002037685,13.745926,277,0.14999999,1.0474728
0.008977111,,-0.38383096,19.21289,7.866144e-09,17.374071,-0.8473668,17.42422,,36.192535,3.9607868,-0.82857406,-0.5555556,262.8465037345886,-0.65435284,5560,17.42422,3.848688,13.758977,278,0.14999999,1.0239387
2.482738e-09,,-0.4456945,19.21289,7.809857e-09,17.399128,-0.85092515,17.42422,,36.159863,5.988201,-0.8271285,-1.0,263.88191175460815,-0.8249739,5580,17.42422,0.29198372,13.772024,279,0.14999999,1.025681
5.4142572e-05,,-0.49479455,19.21289,7.754172e-09,17.322105,-0.854503,17.42422,,36.234234,4.347302,-0.8258729,-0.7373737,265.0023865699768,-0.9129061,5600,17.42422,3.6782875,13.784703,280,0.14999999,0.93786436
0.00094568223,,-0.48393303,19.21289,7.6990805e-09,17.278429,-0.85806787,17.42422,,36.162003,11.251808,-0.8248883,0.61616164,266.1519727706909,0.57917297,5620,17.42422,1.1762763e-22,13.797136,281,0.14999999,0.8415186
3.4469252,,-1.3730198,19.21289,7.644575e-09,6.050576,-0.86161685,17.42422,,36.107014,7.999939,-0.827424,0.15151516,267.4069619178772,0.22340828,5640,17.42422,0.18031529,13.769667,282,0.14999999,0.9472854
5.041979,,-1.1365391,19.21289,7.590645e-09,8.6502285,-0.8530077,17.42422,,36.025246,5.463431,-0.8287263,-0.11111111,268.49896907806396,0.08851396,5660,17.42422,0.68934166,13.751577,283,0.14999999,1.0114143
1.4001196e-05,,-0.9978008,19.21289,7.537283e-09,9.03332,-0.8388757,17.42422,,36.0107,4.3720036,-0.8292996,-0.7777778,269.6076455116272,-0.951991,5680,17.42422,4.125373e-07,13.734963,284,0.14999999,0.9225947
2.4616371e-09,,-0.51264584,19.21289,7.484482e-09,17.234613,-0.8423906,17.42422,,36.1233,5.986744,-0.82847065,-1.0,270.7313723564148,-0.7635152,5700,17.42422,4.219042,13.747243,285,0.14999999,1.0343407
7.6970486e-10,,-0.48292887,19.21289,7.432235e-09,17.36972,-0.84589314,17.42422,,36.021793,22.06609,-0.8271645,1.0,271.9624614715576,1.1838813,5720,17.42422,4.1697196e-30,13.759909,286,0.14999999,1.1028897
0.0019231426,,-2.789209,19.21289,7.3805317e-09,,-0.8493836,17.42422,,35.927673,4.09688,-0.8337305,-0.61616164,273.1340618133545,-0.62890327,5740,17.42422,2.3198603e-30,13.711966,287,0.14999999,0.996091
1.4198293e-05,,-0.42494,19.21289,7.3293682e-09,17.374296,-0.85285515,17.42422,,35.858078,4.308184,-0.8323361,-0.7777778,274.24987387657166,-0.99795836,5760,17.42422,2.4858048,13.724681,288,0.14999999,0.9314887
2.4961708e-09,,-0.57117665,19.21289,7.278733e-09,17.198353,-0.85632133,17.42422,,35.90131,5.944625,-0.8316798,-1.0,275.3609471321106,-0.98276037,5780,17.42422,4.7080107,13.7367,289,0.14999999,1.0318981
1.0224776,,-0.53099155,19.21289,7.228622e-09,17.218847,-0.85977554,17.42422,,35.860023,8.793277,-0.83055407,0.27272728,276.51002383232117,0.36159778,5800,17.42422,2.7736932e-15,13.748709,290,0.14999999,1.0145729
0.6435639,,-1.2214721,19.21289,7.1790263e-09,7.9141927,-0.8596983,17.42422,,35.772118,4.1475806,-0.8318795,-0.33333334,277.7274694442749,-0.33982337,5820,17.42422,0.00019703874,13.728659,291,0.14999999,1.0249441
2.5076763e-09,,-0.42340922,19.21289,7.129939e-09,17.16987,-0.8609197,17.42422,,35.739098,5.8852754,-0.83040726,-1.0,278.86021423339844,-0.87899935,5840,17.42422,0.00025262783,13.740443,292,0.14999999,1.0316997
0.055406,,-0.462701,19.21289,7.081353e-09,17.296383,-0.8643385,17.42422,,35.691185,3.900817,-0.82906467,-0.47474748,280.0135896205902,-0.41293445,5860,17.42422,0.111842506,13.75258,293,0.14999999,1.0331385
0.85689986,,-0.38388643,19.21289,7.033262e-09,17.336517,-0.8675566,17.42422,,35.65355,4.1725087,-0.827449,-0.3131313,281.27649974823,-0.39594725,5880,17.42422,3.1290197,13.76477,294,0.14999999,1.0287579
6.0758696,,-0.3819455,19.21289,6.985661e-09,17.335373,-0.8680418,17.42422,,35.59822,6.9778495,-0.8258532,0.030303031,282.465500831604,0.008126143,5900,17.42422,0.068740726,13.776873,295,0.14999999,0.9656312
7.068702e-06,,-0.8853645,19.21289,6.93854e-09,9.287702,-0.85103893,17.42422,,35.590897,4.308851,-0.8261904,-0.7979798,283.6149287223816,-1.0763049,5920,17.42422,3.4518341e-06,13.761707,296,0.14999999,0.9275897
2.4914097e-09,,-0.80920976,19.21289,6.891894e-09,17.200247,-0.85441166,17.42422,,35.664803,5.86584,-0.8263868,-1.0,284.7468042373657,-1.0292878,5940,17.42422,5.2488213,13.773285,297,0.14999999,1.0375102
0.031643357,,-0.6236776,19.21289,6.8457173e-09,17.19767,-0.85777295,17.42422,,35.56807,10.089216,-0.8256005,0.47474748,285.8909475803375,0.48362213,5960,17.42422,7.310777e-22,13.784776,298,0.14999999,0.94024533
0.12200387,,-1.3108532,19.21289,6.8000032e-09,6.9751625,-0.86101687,17.42422,,35.546127,3.9096828,-0.82745415,-0.43434343,287.0141954421997,-0.47252524,5980,17.42422,7.271196e-08,13.762001,299,0.14999999,1.039803
2.5152784e-09,,-0.37375817,19.21289,6.754745e-09,17.395391,-0.8639478,17.42422,,35.531837,5.810335,-0.8258203,-1.0,288.115553855896,-1.008281,6000,17.42422,0.007979007,13.774113,300,0.14999999,1.038506
0.055568986,,-0.5640315,19.21289,6.7099384e-09,17.199213,-0.8672756,17.42422,,35.446194,3.8772695,-0.82484204,-0.47474748,289.2525465488434,-0.41338927,6020,17.42422,0.008366487,13.785492,301,0.14999999,1.0380713
1.3596249e-06,,-0.3745916,19.21289,6.6655748e-09,17.33191,-0.87040776,17.42422,,35.42176,13.034886,-0.82323575,0.8181818,290.4087002277374,0.6200425,6040,17.42422,8.896089e-15,13.797234,302,0.14999999,1.0202224
2.539967e-09,,-1.431784,19.21289,6.6216503e-09,5.6043444,-0.87371355,17.42422,,35.38929,5.75694,-0.825225,-1.0,291.53459095954895,-0.9854911,6060,17.42422,5.2149326e-25,13.770195,303,0.14999999,1.0387158
0.4867505,,-0.51530325,19.21289,6.578159e-09,17.216719,-0.87700844,17.42422,,35.374096,4.031775,-0.8240971,-0.35353535,292.7210693359375,-0.61573356,6080,17.42422,0.0006227521,13.781532,304,0.14999999,1.0379384
0.0033724967,,-0.42747697,19.21289,6.535094e-09,17.409292,-0.8786927,17.42422,,35.376,4.0468173,-0.8226834,-0.5959596,293.9039776325226,-0.7852702,6100,17.42422,4.0429287,13.7934265,305,0.14999999,0.9986932
7.2906523e-06,,-0.4773748,19.21289,6.49245e-09,17.353909,-0.8819549,17.42422,,35.336407,4.282066,-0.82156926,-0.7979798,295.1849932670593,-1.1529607,6120,17.42422,4.271507,13.805062,306,0.14999999,0.9309838
2.5693534e-09,,-1.2357638,19.21289,6.450223e-09,17.197723,-0.88521755,17.42422,,35.49093,5.7223854,-0.8231521,-1.0,296.38031792640686,-1.0607688,6140,17.42422,5.441271,13.816113,307,0.14999999,1.0541173
2.5777225e-09,,-0.70939976,19.21289,6.408407e-09,17.196114,-0.8884696,17.42422,,35.37375,5.635972,-0.8226256,-1.0,297.60331630706787,-0.9956858,6160,17.42422,4.980438,13.827088,308,0.14999999,1.0556831
0.0009780392,,-0.5133927,19.21289,6.366996e-09,17.199091,-0.8917111,17.42422,,35.253128,11.388681,-0.82146287,0.61616164,298.8452889919281,0.5185498,6180,17.42422,3.749804e-25,13.837999,309,0.14999999,0.87837213
6.309517,,-1.3458672,19.21289,6.3259846e-09,6.6564674,-0.89493895,17.42422,,35.23632,6.309517,-0.82357466,-0.05050505,300.09339928627014,-0.14200926,6200,17.42422,0.0076578204,13.814835,310,0.14999999,0.98355407
2.5509004e-09,,-0.6654965,19.21289,6.2853682e-09,16.37336,-0.87801063,17.42422,,35.238297,5.5886045,-0.8231367,-1.0,301.2628331184387,-0.801958,6220,17.42422,4.067074e-07,13.82306,311,0.14999999,1.0556347
0.44579098,,-0.46389544,19.21289,6.245142e-09,17.331377,-0.88122094,17.42422,,35.21047,9.242933,-0.82182467,0.33333334,302.48143315315247,0.0751771,6240,17.42422,1.5390676e-12,13.834307,312,0.14999999,1.0340692
3.677402,,-1.0177623,19.21289,6.2053003e-09,9.053197,-0.88299316,17.42422,,35.209496,5.109107,-0.82237315,-0.17171717,303.6548361778259,-0.0138095915,6260,17.42422,1.89904,13.81903,313,0.14999999,1.0055758
5.0138354,,-0.87332517,19.21289,6.165839e-09,11.785439,-0.8745025,17.42422,,35.145336,7.633892,-0.82253087,0.09090909,304.87945556640625,-0.0069503933,6280,17.42422,4.991905,13.812552,314,0.14999999,0.9721418
0.0019472488,,-0.8717099,19.21289,6.1267533e-09,9.690259,-0.86184067,17.42422,,35.067352,4.1365833,-0.8227946,-0.61616164,306.2008216381073,-0.6569272,6300,17.42422,0.0016655027,13.799467,315,0.14999999,0.98113763
1.4371838e-05,,-0.44899237,19.21289,6.0880376e-09,17.413212,-0.865004,17.42422,,35.042927,4.276112,-0.82168067,-0.7777778,307.4722390174866,-0.7338755,6320,17.42422,3.0120516,13.810903,316,0.14999999,0.9318108
5.5393085,,-0.46459568,19.21289,6.049688e-09,17.378056,-0.8681636,17.42422,,34.99173,5.7537956,-0.82077765,-0.09090909,308.64121437072754,-0.18403548,6340,17.42422,0.00043332673,13.822155,317,0.14999999,1.0150725
0.0019320215,,-0.5932298,19.21289,6.0116996e-09,16.809414,-0.85398996,17.42422,,34.979523,4.0896277,-0.82003057,-0.61616164,309.863561630249,-0.66188645,6360,17.42422,0.075909585,13.831549,318,0.14999999,0.98796856
1.4259031e-05,,-0.43853715,19.21289,5.9740675e-09,17.372484,-0.8571236,17.42422,,34.935284,4.2266393,-0.81888133,-0.7777778,311.2071509361267,-0.6741858,6380,17.42422,3.0595148,13.842649,319,0.14999999,0.93930656
0.0033108802,,-0.43651158,19.21289,5.9367875e-09,17.39892,-0.86025345,17.42422,,34.93473,4.0007067,-0.81788445,-0.5959596,312.46262288093567,-0.81843257,6400,17.42422,3.591995,13.853763,320,0.14999999,1.0038131
2.5138107e-09,,-0.4465331,19.21289,5.899856e-09,17.348135,-0.86336327,17.42422,,34.897633,5.6644363,-0.8167247,-1.0,313.6308345794678,-1.002945,6420,17.42422,1.9979476,13.864649,321,0.14999999,1.0440514
2.6237588,,-0.5294951,19.21289,5.8632685e-09,17.197054,-0.8664737,17.42422,,34.883076,4.7867866,-0.8157124,-0.21212122,314.85302901268005,-0.0768401,6440,17.42422,4.159357e-06,13.874998,322,0.14999999,1.0079247
7.1427417e-06,,-0.75427544,19.21289,5.8270193e-09,15.048724,-0.86145914,17.42422,,34.837143,4.1721196,-0.8155091,-0.7979798,316.1101424694061,-0.8008963,6460,17.42422,5.4134314e-05,13.878633,323,0.14999999,0.9455776
5.865178,,-0.4398882,19.21289,5.791106e-09,17.34184,-0.86455035,17.42422,,34.75582,5.9136496,-0.81452566,-0.07070707,317.3458631038666,-0.059618354,6480,17.42422,2.9524384e-05,13.889321,324,0.14999999,1.0199695
7.726334e-10,,-0.7712201,19.21289,5.755523e-09,14.6313305,-0.8496915,17.42422,,34.749836,23.113644,-0.81434685,1.0,318.6242048740387,0.9897766,6500,17.42422,8.389012e-11,13.891604,325,0.14999999,1.0868373
2.4873072e-09,,-1.7930639,19.21289,5.720268e-09,0.18520921,-0.8527637,17.42422,,34.751526,5.651271,-0.8171557,-1.0,319.9043781757355,-0.8322586,6520,17.42422,9.845418e-38,13.84956,326,0.14999999,1.0439223
1.4240548e-05,,-0.43678328,19.21289,5.685335e-09,17.325901,-0.8558265,17.42422,,34.842255,4.160304,-0.8158738,-0.7777778,321.1400921344757,-0.5930479,6540,17.42422,3.853592,13.86019,327,0.14999999,0.95760715
0.0019414921,,-0.40653443,19.21289,5.650721e-09,17.392855,-0.8588799,17.42422,,34.75467,4.02054,-0.8147631,-0.61616164,322.4113302230835,-0.5893598,6560,17.42422,3.9465578,13.870963,328,0.14999999,0.99883217
0.009108694,,-0.39675128,19.21289,5.616422e-09,17.398905,-0.8619181,17.42422,,34.67552,3.9299257,-0.8135049,-0.5555556,323.7190589904785,-0.37883413,6580,17.42422,3.8556468,13.881684,329,0.14999999,1.0159638
1.4125559,,-0.4208919,19.21289,5.582434e-09,17.312855,-0.8649254,17.42422,,34.728287,4.448906,-0.81227547,-0.27272728,324.9777400493622,-0.039400533,6600,17.42422,3.1546602,13.892084,330,0.14999999,1.0100275
6.23314,,-0.8177822,19.21289,5.548755e-09,14.1434965,-0.8636797,17.42422,,34.74215,6.7862086,-0.81227154,0.01010101,326.27324986457825,0.09351661,6620,17.42422,5.705955,13.892842,331,0.14999999,1.015963
2.4399805,,-1.0252266,19.21289,5.5153784e-09,9.02503,-0.84804016,17.42422,,34.638012,8.523337,-0.8128822,0.1919192,327.52250695228577,0.10584023,6640,17.42422,5.978853,13.87818,332,0.14999999,0.97288054
0.012529999,,-1.0277748,19.21289,5.482303e-09,9.002662,-0.8437252,17.42422,,34.56929,10.823238,-0.8136283,0.5151515,328.8413710594177,0.7316284,6660,17.42422,0.17959344,13.86354,333,0.14999999,0.9219173
5.010206,,-1.5477376,19.21289,5.4495244e-09,4.231113,-0.8466861,17.42422,,34.512436,5.459457,-0.8160858,-0.11111111,330.1495282649994,-0.118101515,6680,17.42422,1.7488974e-06,13.8347,334,0.14999999,1.0335419
6.954746e-06,,-0.67106897,19.21289,5.417038e-09,15.669705,-0.8347865,17.42422,,34.4775,4.1574106,-0.8155667,-0.7979798,331.3954586982727,-0.8037348,6700,17.42422,0.00017998694,13.840176,335,0.14999999,0.9471898
0.11920004,,-0.4368155,19.21289,5.384841e-09,17.349329,-0.837767,17.42422,,34.440292,3.986853,-0.8146041,-0.43434343,332.72960448265076,-0.32869306,6720,17.42422,0.19844875,13.850621,336,0.14999999,1.0129713
2.5561914,,-0.44923502,19.21289,5.352931e-09,17.223663,-0.8403841,17.42422,,34.442444,4.7068777,-0.81349,-0.21212122,333.7578513622284,-0.318519,6740,17.42422,3.0815682,13.86063,337,0.14999999,1.0159323
0.3409772,,-0.45002216,19.21289,5.321304e-09,17.146725,-0.83579063,17.42422,,34.408844,4.0471725,-0.81237775,-0.37373737,334.99567127227783,-0.24415348,6760,17.42422,3.8979337,13.870351,338,0.14999999,1.0155501
1.1382816e-05,,-0.5060112,19.21289,5.289956e-09,16.903109,-0.8377365,17.42422,,34.379745,12.7408905,-0.8114368,0.75757575,336.22672486305237,0.6082216,6780,17.42422,9.1239066e-10,13.879298,339,0.14999999,0.95173776
2.4574385e-09,,-1.4451191,19.21289,5.2588853e-09,5.736537,-0.840682,17.42422,,34.37233,5.79087,-0.81347466,-1.0,337.3862535953522,-0.87399423,6800,17.42422,1.2340526e-24,13.855349,340,0.14999999,1.0294952
7.0164424e-06,,-0.43650547,19.21289,5.2280864e-09,17.312225,-0.84361887,17.42422,,34.40955,4.156128,-0.8122972,-0.7979798,338.58269143104553,-1.0216297,6820,17.42422,3.6193068,13.865486,341,0.14999999,0.95336306
2.13173,,-0.58695996,19.21289,5.1975575e-09,17.196169,-0.8465471,17.42422,,34.336327,4.568425,-0.8117821,-0.23232323,339.95967292785645,-0.21823494,6840,17.42422,4.6464393e-06,13.875226,342,0.14999999,1.018723
2.4637603e-09,,-0.53211886,19.21289,5.167295e-09,16.902388,-0.843253,17.42422,,34.299076,5.7425184,-0.8109218,-1.0,341.2476325035095,-1.00844,6860,17.42422,5.723339e-06,13.884051,343,0.14999999,1.0334537
1.3863019,,-0.54601353,19.21289,5.1372964e-09,17.20379,-0.8461642,17.42422,,34.252274,4.339622,-0.8100686,-0.27272728,342.5163514614105,-0.36151874,6880,17.42422,2.7423734e-05,13.893701,344,0.14999999,1.018396
0.24670964,,-0.41374284,19.21289,5.107558e-09,17.232342,-0.8450452,17.42422,,34.2008,3.9772327,-0.80887556,-0.3939394,343.76709485054016,-0.17398152,6900,17.42422,3.9297135,13.9033785,345,0.14999999,1.0184408
5.764435,,-0.5785021,19.21289,5.0780775e-09,16.720268,-0.8472246,17.42422,,34.228878,5.7986956,-0.80816454,-0.07070707,345.02808022499084,0.051606663,6920,17.42422,3.742186,13.911519,346,0.14999999,1.0421293
2.440064e-09,,-0.9524195,19.21289,5.0488507e-09,9.080405,-0.83358765,17.42422,,34.193665,5.713825,-0.80847275,-1.0,346.36976313591003,-1.0447857,6940,17.42422,1.4643525e-10,13.897596,347,0.14999999,1.0340366
