EpLenMean,Bound,UndEpRewMean,InitialBound,StdIW,BatchSize,InitialReturnStd,Weights,ESSClassic,StdIWNorm,PlainReturnMean,PlainReturnMax,InitialReturnMin,Iteration,PlainReturnMin,MinIW,ESSRenyi,UncReturnMean,TimeElapsed,MeanIWNorm,D2,PlainReturnStd,MinIWNorm,InitialReturnMean,MaxIWNorm,IterType,UncReturnStd,ReturnMean,MaxIW,ReturnMeanIw,InitialReturnMax,UncReturnMin,EpThisIter,NumTrajectories,TimestepsSoFar,UncReturnMax,MeanIW,EpRewMean
999.0,-1.4940937,-0.5933697956508042,-1.5148995,0.12803887,100,0.9812019663543692,[-0.00212532  0.00472614],98.36655618179347,0.0012886304,-0.5933697956508042,-9.122007371472996e-05,-6.032828754753604,,-6.032828754753604,0.67507744,98.22142877466173,-0.5933697956508042,45.947314977645874,0.01,0.017945776,0.9812019663543692,0.0067942296,-0.5933697956508042,0.013767519,1,0.9812019663543692,-0.5933697956508042,1.3679464,-0.5642579,-9.122007371472996e-05,-6.032828754753604,100,100,99900,-9.122007371472996e-05,0.9936041,-0.5933697956508042
995.98,-14.198084,0.3869581231416533,-14.752901,0.4497011,100,9.945069237302565,[-0.02199567 -0.02518878],84.21099375690788,0.00433005,0.3869581231416533,99.1136468321036,-2.9132041515123572,1,-2.9132041515123572,0.30249608,85.06245116843385,0.3869581231416533,90.52491092681885,0.01,0.16178447,9.945069237302565,0.0029126527,0.3869581231416533,0.028685559,1,9.945069237302565,-0.10320583625457534,2.9791636,2.2173696,99.1136468321036,-2.9132041515123572,100,200,199498,99.1136468321036,1.0385587,0.3869581231416533
999.0,-1.6812081,-0.8072353900529662,-1.6991985,0.1443774,100,0.9586766003877084,[-0.03833749  0.55559474],97.87680310626345,0.0014728376,-0.8072353900529662,-0.0007130754064375202,-5.8392695262555545,2,-5.8392695262555545,0.7061708,98.10951704447437,-0.8072353900529662,134.96800684928894,0.01,0.019085791,0.9586766003877084,0.007203862,-0.8072353900529662,0.014431634,1,0.9586766003877084,-0.3378823541873723,1.4146854,-0.78069246,-0.0007130754064375202,-5.8392695262555545,100,300,299398,-0.0007130754064375202,0.9802669,-0.8072353900529662
999.0,-1.4003654,-0.6551841320258085,-1.4003654,,100,0.8612964609515917,[-0.02041294  0.45160407],100.0,1.8626451e-09,-0.6551841320258085,-7.524175106640309e-05,-4.878356686570287,3,-4.878356686570287,1.0,100.0,-0.6551841320258085,179.13613271713257,0.009999998,,0.8612964609515917,0.01,-0.6551841320258085,0.01,1,0.8612964609515917,-0.4172077986469814,1.0,-0.6551841,-7.524175106640309e-05,-4.878356686570287,100,400,399298,-7.524175106640309e-05,1.0,-0.6551841320258085
998.71,-14.320217,0.4013996577839621,-14.5548525,0.20678006,100,9.841495071583026,[-0.02041294  0.45160407],95.64341708594655,0.002134252,0.4013996577839621,97.91165320264714,-5.631939051873694,4,-5.631939051873694,0.58639914,95.9676708030372,0.4013996577839621,222.88599300384521,0.01,0.041158855,9.841495071583026,0.0060524386,0.4013996577839621,0.019296343,1,9.841495071583026,-0.25348630736079264,1.8695536,0.94701284,97.91165320264714,-5.631939051873694,100,500,499169,97.91165320264714,0.9688642,0.4013996577839621
996.75,-11.387194,1.2583862561881884,-13.800056,0.95922476,100,13.909942938633423,[-0.04394399  0.64457136],53.53458613888468,0.009316389,1.2583862561881884,98.5806520969765,-4.008477916361768,5,-4.008477916361768,0.11070331,52.15875456806815,1.2583862561881884,267.27619457244873,0.010000002,0.65087813,13.909942938633423,0.0010751967,1.2583862561881884,0.05333526,1,13.909942938633423,-0.0015075467692957764,5.4914513,9.463306,98.5806520969765,-4.008477916361768,100,600,598844,98.5806520969765,1.0296099,1.2583862561881884
992.5,1.7252693,4.915336548691924,-10.214633,2.776616,100,23.345254149107795,[-0.08504922  1.7827768 ],17.02033223418725,0.022080142,4.915336548691924,99.0489046556482,-4.533024202600542,6,-4.533024202600542,0.04249257,24.14564351823388,4.915336548691924,311.28461813926697,0.01,1.4210662,23.345254149107795,0.0003379084,4.915336548691924,0.2011405,1,23.345254149107795,0.7008987525823069,25.293766,32.515907,99.0489046556482,-4.533024202600542,100,700,698094,99.0489046556482,1.2575173,4.915336548691924
954.21,23.224857,23.454103493798474,8.285781,0.99813366,100,42.99360563902981,[-0.20598918  3.0998764 ],40.0525517532965,0.012234049,23.454103493798474,99.29999042627423,-5.564633199261984,7,-5.564633199261984,0.06779214,37.100891365247456,23.454103493798474,353.6673491001129,0.01,0.9915292,42.99360563902981,0.00083092327,23.454103493798474,0.08554368,1,42.99360563902981,3.5450493452343284,6.9792113,48.1275,99.29999042627423,-5.564633199261984,100,800,793515,99.29999042627423,0.8158653,23.454103493798474
793.18,61.61228,63.15571656321812,47.98442,0.90160775,100,47.41205334123756,[-0.2801342  4.3964844],56.056131709074975,0.008853959,63.15571656321812,99.31943687443484,-16.405195730592904,8,-16.405195730592904,0.101152405,49.70572763069591,63.15571656321812,389.81681871414185,0.010000003,0.69905007,47.41205334123756,0.0009933357,63.15571656321812,0.06747393,1,47.41205334123756,10.168456813899192,6.87094,83.13115,99.31943687443484,-16.405195730592904,100,900,872833,99.31943687443484,1.0183103,63.15571656321812
697.1,63.767944,72.57079153855318,57.39541,0.73481125,100,43.20596279655231,[-0.27880192  5.650552  ],63.345912568422996,0.0076067974,72.57079153855318,99.34621720231023,-6.6863893802425025,9,-6.6863893802425025,0.11128093,62.3633938839386,72.57079153855318,421.2712070941925,0.01,0.47219172,43.20596279655231,0.0011519851,72.57079153855318,0.057828184,1,43.20596279655231,16.408690286364596,5.586161,82.98447,99.34621720231023,-6.6863893802425025,100,1000,942543,99.34621720231023,0.9659928,72.57079153855318
