ReturnMean,LQGmu1_higher,LQGmu1_actor,TimeElapsed,Regret,ReturnLastEpisode,Iteration,LQGsigma_higher,Regret/t
0.988630560324924,-1.0,-1.033081,0.06166672706604004,0.19782825034632268,17.202171749653676,1,0.01831564,0.19782825034632268
0.9899341711723447,-0.9591837,-0.9410623,0.08066987991333008,0.350290843202405,17.247537407143916,2,0.01831564,0.1751454216012025
0.9909496224270403,-0.9183673,-0.912957,0.09800910949707031,0.4724297093084928,17.27786113389391,3,0.01831564,0.15747656976949762
0.991675633339602,-0.877551,-0.89080286,0.11693382263183594,0.5793759195636987,17.293053789744793,4,0.01831564,0.14484397989092468
0.9926304279773387,-0.8367347,-0.8296466,0.13159823417663574,0.6411527659715368,17.33822315359216,5,0.01831564,0.12823055319430737
0.9933192618701857,-0.79591835,-0.7946609,0.14571690559387207,0.69746906075261,17.343683705218925,6,0.01831564,0.11624484345876833
0.9939004971072842,-0.75510204,-0.74033,0.1629033088684082,0.7429194523327851,17.354549608419823,7,0.01831564,0.10613135033325502
0.9947076348993033,-0.71428573,-0.6769607,0.18149328231811523,0.7366972220169892,17.406222230315795,8,0.01831564,0.09208715275212365
0.9951677176114592,-0.67346936,-0.670017,0.19773125648498535,0.7567354220455016,17.379961799971486,9,0.01831564,0.08408171356061128
0.9955649825143282,-0.63265306,-0.6201802,0.21657562255859375,0.7716930425069002,17.3850423795386,10,0.01831564,0.07716930425069002
0.99586731212223,-0.59183675,-0.61366355,0.24170637130737305,0.7909964598052035,17.380696582701695,11,0.01831564,0.07190876907320032
0.9961682902727381,-0.5510204,-0.5738602,0.26430606842041016,0.8000609910523089,17.390935468752893,12,0.01831564,0.06667174925435908
0.996381226692436,-0.5102041,-0.51731575,0.28484296798706055,0.818566522171011,17.381494468881296,13,0.01831564,0.06296665555161624
0.9964638375797755,-0.46938777,-0.47675043,0.31171560287475586,0.8614091655667053,17.357157356604304,14,0.01831564,0.061529226111907524
0.996469783474306,-0.42857143,-0.41944945,0.33532047271728516,0.921386513206123,17.34002265236058,15,0.01831564,0.061425767547074864
0.9962200403580732,-0.3877551,-0.38957825,0.3587768077850342,1.0523407643124258,17.269045748893696,16,0.01831564,0.06577129776952662
