Iteration,LQGmu1_higher,LQGmu1_actor,ReturnLastEpisode,LQGsigma_higher,Regret,TimeElapsed,Regret/t,ReturnMean
42,0.67346936,0.69280773,4.734578441239718,0.01831564,181.17816402809348,0.956024169921875,4.3137658101927014,0.7520824247015688
43,0.71428573,0.72309977,4.344073328061958,0.01831564,194.23409070003152,0.9806070327758789,4.517071876744919,0.7403981680031656
44,0.75510204,0.75390655,3.9297951459069713,0.01831564,207.70429555412454,1.000699758529663,4.720552171684648,0.7287038981790431
45,0.79591835,0.80934364,3.140767350872636,0.01831564,221.9635282032519,1.020930290222168,4.9325228489611534,0.7165216753470601
46,0.8367347,0.8301909,2.8295720894643686,0.01831564,236.53395611378755,1.0469558238983154,5.142042524212773,0.7044803147004153
47,0.877551,0.87865543,2.0755388698768167,0.01831564,251.85841724391074,1.0693955421447754,5.358689728593846,0.6920293259428824
48,0.9183673,0.9231304,1.3459433969953307,0.01831564,267.9124738469154,1.0952873229980469,5.581509871810738,0.6792235705855898
49,0.9591837,0.91760623,1.4385242520485666,0.01831564,283.8739495948669,1.11899733543396,5.793345910099324,0.6670490856264757
50,1.0,0.9965178,0.06329845506247454,0.01831564,301.2106511398044,1.1436457633972168,6.024213022796087,0.6537808607588456
51,-1.0,-1.0278529,17.19275945583474,0.0285655,301.41789168396963,1.1693968772888184,5.910154738901365,0.6603359345458985
52,-0.9591837,-0.98118216,17.217932218489597,0.0285655,301.59995946548,1.1937377452850342,5.79999922049,0.6666667114660919
53,-0.9183673,-0.95713603,17.235817677689745,0.0285655,301.76414178779027,1.2144289016723633,5.693663052599816,0.6727779854827691
54,-0.877551,-0.8287535,17.3262499573514,0.0285655,301.8378918304389,1.2349770069122314,5.5895905894525715,0.6787591615257142
55,-0.8367347,-0.8173958,17.3404033602033,0.0285655,301.8974884702356,1.2524452209472656,5.489045244913375,0.6845376296026797
56,-0.79591835,-0.8000177,17.33085949977265,0.0285655,301.9666289704629,1.2672357559204102,5.392261231615409,0.6900999292175053
57,-0.75510204,-0.7756836,17.353095263505736,0.0285655,302.01353370695716,1.2903196811676025,5.2984830474904765,0.6954894800292829
58,-0.71428573,-0.68865013,17.38975038969105,0.0285655,302.0237833172661,1.3103039264678955,5.2073066089183815,0.7007295052345758
59,-0.67346936,-0.64578956,17.403599864912696,0.0285655,302.0201834523534,1.333148717880249,5.1189861602093805,0.705805393091415
60,-0.63265306,-0.61091703,17.39924085887494,0.0285655,302.0209425934785,1.3499605655670166,5.033682376557975,0.7107079093932198
61,-0.59183675,-0.5940105,17.37989546314797,0.0285655,302.0410471303305,1.3651692867279053,4.951492575907058,0.7154314611547669
62,-0.5510204,-0.54212487,17.354213860141606,0.0285655,302.0868332701889,1.3835697174072266,4.872368278551433,0.7199788345660096
63,-0.5102041,-0.5166233,17.38386409574629,0.0285655,302.1029691744426,1.400904893875122,4.795285224991153,0.7244088951154511
64,-0.46938777,-0.45022088,17.32808419642745,0.0285655,302.17488497801514,1.4171669483184814,4.721482577781487,0.7286504265642825
65,-0.42857143,-0.44637784,17.355213581997283,0.0285655,302.2196713960179,1.436098575592041,4.649533406092583,0.7327854364314609
66,-0.3877551,-0.3521868,17.21429931753338,0.0285655,302.4053720784845,1.4585545063018799,4.581899576946735,0.7366724381065096
67,-0.3469388,-0.35401338,17.244050863941407,0.0285655,302.5613212145431,1.481797456741333,4.515840615142435,0.740468930164228
68,-0.30612245,-0.30001655,17.12214992651849,0.0285655,302.8391712880246,1.5025074481964111,4.453517224823891,0.7440507342055236
69,-0.26530612,-0.27915516,17.067384211537004,0.0285655,303.1717870764876,1.5223667621612549,4.393794015601269,0.7474831025516514
70,-0.2244898,-0.22893149,17.043823372600272,0.0285655,303.52796370388734,1.5402545928955078,4.33611376719839,0.7507980593564145
71,-0.18367347,-0.16448364,16.395342124039324,0.0285655,304.532621579848,1.5612812042236328,4.289191853237296,0.7534947210783165
72,-0.14285715,-0.12854975,16.156293897024355,0.0285655,305.77632768282365,1.579840898513794,4.2468934400392175,0.7559256643655624
73,-0.10204082,-0.079417266,14.755100411649105,0.0285655,308.42122727117453,1.5973689556121826,4.224948318783213,0.75718687823085
74,-0.06122449,-0.055702534,14.243579830020977,0.0285655,311.57764744115354,1.6192646026611328,4.210508749204777,0.7580167385514497
75,-0.020408163,-0.01951055,11.956010385115514,0.0285655,317.021637056038,1.6418461799621582,4.226955160747173,0.7570715424857948
76,0.020408163,0.01545373,9.269149918397652,0.0285655,325.1524871376404,1.6596479415893555,4.278322199179478,0.75411941384026
77,0.06122449,-0.0057983175,10.507158254860146,0.0285655,332.0453288827802,1.6829733848571777,4.312276998477665,0.7521679885932377
78,0.10204082,0.09166451,9.028152346425655,0.0285655,340.41717653635453,1.7036900520324707,4.36432277610711,0.7491768519478674
79,0.14285715,0.14651479,8.90920732659355,0.0285655,348.907969209761,1.7216529846191406,4.416556572275455,0.7461749096393417
80,0.18367347,0.16986178,8.841956346654618,0.0285655,357.4660128631064,1.7423598766326904,4.46832516078883,0.743199703402941
81,0.2244898,0.22568007,8.640939542084801,0.0285655,366.2250733210216,1.7597780227661133,4.521297201494094,0.740155333247466
82,0.26530612,0.28758702,8.351641018404504,0.0285655,375.2734323026171,1.782236099243164,4.576505271983136,0.7369824556331532
83,0.30612245,0.31630307,8.193754109343297,0.0285655,384.4796781932738,1.803962230682373,4.632285279437034,0.7337767080783315
84,0.3469388,0.3514172,7.980282559017771,0.0285655,393.89939563425605,1.826667308807373,4.68927851945543,0.7305012345140559
85,0.3877551,0.4499059,7.2617318381715465,0.0285655,404.03766379608453,1.8492271900177002,4.753384279953936,0.7268169954049464
86,0.42857143,0.40815678,7.587891120749118,0.0285655,413.84977267533543,1.8708977699279785,4.812206659015528,0.7234363989071538
87,0.46938777,0.4735703,7.06276333619167,0.0285655,424.18700933914374,1.892313003540039,4.875712751024641,0.7197866235043312
88,0.5102041,0.5449509,6.400830752679159,0.0285655,435.18617858646456,1.9156813621520996,4.945297483937098,0.7157875009231556
89,0.5510204,0.5545047,6.30519576792019,0.0285655,446.2809828185444,1.940011739730835,5.014393065376903,0.7118164904955805
90,0.59183675,0.607186,5.747996385875957,0.0285655,457.93298643266843,1.9684159755706787,5.088144293696316,0.7075779141553843
91,0.63265306,0.64283764,5.342244115535093,0.0285655,469.9907423171333,1.9883975982666016,5.16473343205641,0.7031762395369882
92,0.67346936,0.66484267,5.080252865535743,0.0285655,482.31048945159756,2.0112483501434326,5.24250532012606,0.698706590797353
93,0.71428573,0.7242187,4.329328446104076,0.0285655,495.3811610054935,2.030669927597046,5.326679150596704,0.6938690143335229
94,0.75510204,0.78002083,3.5650862611833576,0.0285655,509.2160747443101,2.048532485961914,5.417192284513937,0.688667110085406
95,0.79591835,0.76083606,3.8342287519545777,0.0285655,522.7818459923556,2.065988063812256,5.502966799919532,0.6837375402345097
96,0.8367347,0.81732666,3.0225365469446994,0.0285655,537.1593094454108,2.0837926864624023,5.595409473389696,0.6784247429086383
97,0.877551,0.8786383,2.075812566709775,0.0285655,552.4834968787011,2.1025032997131348,5.695706153388671,0.6726605658972029
98,0.9183673,0.913887,1.500542501342194,0.0285655,568.3829543773589,2.1294968128204346,5.7998260650750915,0.666676662926719
99,0.9591837,1.0145283,,0.0285655,585.7829543773589,2.1573853492736816,5.916999539165242,0.6599425552203885
100,1.0,0.9524604,0.8450863529509707,0.0285655,602.337868024408,2.1753313541412354,6.02337868024408,0.6538288114802253
101,-1.0,-0.9850515,17.21464238870132,0.044551425,602.5232256357066,2.194103479385376,5.965576491442639,0.6571507763538713
102,-0.9591837,-0.9028802,17.287325538775484,0.044551425,602.6359000969311,2.2119131088256836,5.908195098989521,0.660448557529338
103,-0.9183673,-0.88335335,17.295585429165154,0.044551425,602.7403146677659,2.2327992916107178,5.851847715221028,0.6636869129183317
104,-0.877551,-0.80263585,17.338480101934458,0.044551425,602.8018345658314,2.2508230209350586,5.796171486209918,0.6668866961948324
105,-0.8367347,-0.80492276,17.334697993523953,0.044551425,602.8671365723075,2.2721810340881348,5.741591776879119,0.6700234610989013
106,-0.79591835,-0.85645664,17.3224198083897,0.044551425,602.9447167639178,2.2910211086273193,5.688157705319979,0.6730943847517254
107,-0.75510204,-0.79288965,17.359911624807005,0.044551425,602.9848051391108,2.3165690898895264,5.635372010645895,0.6761280453651786
108,-0.71428573,-0.71858895,17.397967453523535,0.044551425,602.9868376855873,2.342968702316284,5.583211460051734,0.6791257781579465
109,-0.67346936,-0.7076293,17.373053165420412,0.044551425,603.0137845201668,2.3731727600097656,5.532236555230888,0.6820553703890295
110,-0.63265306,-0.6227466,17.40410904932784,0.044551425,603.0096754708389,2.3954648971557617,5.48190614064399,0.6849479229514949
111,-0.59183675,-0.58590055,17.390349502569666,0.044551425,603.0193259682693,2.415393114089966,5.432606540254678,0.6877812333186967
112,-0.5510204,-0.59350574,17.375648646404354,0.044551425,603.043677321865,2.4347708225250244,5.384318547516651,0.6905564053151351
113,-0.5102041,-0.48253036,17.353550165937552,0.044551425,603.0901271559273,2.4523398876190186,5.337080771291393,0.6932712200407246
114,-0.46938777,-0.4884633,17.36304935469901,0.044551425,603.1270778012283,2.4741528034210205,5.29058840176516,0.6959431953008529
115,-0.42857143,-0.41415572,17.282913687995848,0.044551425,603.2441641132325,2.500871181488037,5.245601427071587,0.6985286536165755
116,-0.3877551,-0.41487417,17.35222481124483,0.044551425,603.2919393019877,2.5189011096954346,5.200792580189549,0.7011038747017501
117,-0.3469388,-0.32053238,17.239748019353545,0.044551425,603.4521912826341,2.5340068340301514,5.15771103660371,0.7035798254825454
118,-0.30612245,-0.28178808,17.21500449103257,0.044551425,603.6371867916015,2.5529704093933105,5.115569379589843,0.7060017597936872
119,-0.26530612,-0.32294655,17.180172150974183,0.044551425,603.8570146406273,2.572420358657837,5.074428694459053,0.7083661669851119
120,-0.2244898,-0.18946594,16.760909900577648,0.044551425,604.4961047400496,2.5888969898223877,5.037467539500414,0.7104903712930797
121,-0.18367347,-0.17081086,16.30791980640919,0.044551425,605.5881849336405,2.6160359382629395,5.004861032509425,0.7123643084764698
122,-0.14285715,-0.120656535,16.058571830884244,0.044551425,606.9296131027562,2.6418004035949707,4.974832894284887,0.7140900635468456
123,-0.10204082,-0.04780959,14.395689706277714,0.044551425,609.9339233964785,2.661395788192749,4.9588123853372235,0.7150107824518837
124,-0.06122449,-0.0635105,14.939011584098369,0.044551425,612.3949118123801,2.6806719303131104,4.938668643648226,0.7161684687558489
125,-0.020408163,-0.05695635,14.38422552173424,0.044551425,615.4106862906458,2.7041773796081543,4.923285490325166,0.7170525580272892
126,0.020408163,0.00093300454,10.44276842788856,0.044551425,622.3679178627573,2.7219178676605225,4.939427919545692,0.7161248322100175
127,0.06122449,0.03894342,9.120452749708129,0.044551425,630.6474651130492,2.7429287433624268,4.965728071756293,0.7146133292094083
128,0.10204082,0.040480815,9.089733358094183,0.044551425,638.957731754955,2.772552251815796,4.991857279335586,0.7131116506128972
129,0.14285715,0.18587483,8.79009232453372,0.044551425,647.5676394304213,2.7983970642089844,5.019904181631173,0.7114997596763691
130,0.18367347,0.14251497,8.919732901063952,0.044551425,656.0479065293573,2.828432083129883,5.046522357918133,0.7099699794299921
131,0.2244898,0.11457639,8.98512951400763,0.044551425,664.4627770153497,2.8592240810394287,5.072234939048471,0.7084922448822716
132,0.26530612,0.26980346,8.441889825709916,0.044551425,673.4208871896398,2.8894126415252686,5.101673387800301,0.7068003800114767
133,0.30612245,0.27560404,8.413085642753497,0.044551425,682.4078015468863,2.918722629547119,5.130885725916438,0.7051215100048022
134,0.3469388,0.2970327,8.301363841239295,0.044551425,691.5064377056469,2.939034938812256,5.160495803773484,0.7034197813923282
135,0.3877551,0.3441292,8.026435397793506,0.044551425,700.8800023078534,2.9666078090667725,5.191703720798914,0.7016262229425908
136,0.42857143,0.34842986,7.9993175812406285,0.044551425,710.2806847266128,2.9942495822906494,5.222652093578035,0.6998475808288482
137,0.46938777,0.540793,6.441932939470172,0.044551425,721.2387517871426,3.0181257724761963,5.264516436402501,0.6974415841147985
138,0.5102041,0.50987405,6.737702403382547,0.044551425,731.9010493837601,3.045440435409546,5.303630792635943,0.6951936326071295
139,0.5510204,0.5529437,6.320935086410605,0.044551425,742.9801142973495,3.0652353763580322,5.345180678398197,0.6928057081380343
140,0.59183675,0.58923244,5.943564227627914,0.044551425,754.4365500697215,3.0918078422546387,5.388832500498011,0.6902969827299991
141,0.63265306,0.5709633,6.136544248354576,0.044551425,765.700005821367,3.1179521083831787,5.430496495187,0.6879025002766089
142,0.67346936,0.6295283,5.496425731283789,0.044551425,777.6035800900831,3.150907516479492,5.476081549930163,0.6852826695442432
143,0.71428573,0.65878934,5.153202800085531,0.044551425,789.8503772899976,3.1777396202087402,5.523429211818165,0.6825615395506799
144,0.75510204,0.82500196,2.907769220388655,0.044551425,804.3426080696089,3.2068307399749756,5.585712556038951,0.6789820370092553
145,0.79591835,0.81771106,3.016814338664744,0.044551425,818.7257937309441,3.2282345294952393,5.646384784351339,0.6754951273361296
146,0.8367347,0.77593243,3.6230042566353227,0.044551425,832.5027894743088,3.255709648132324,5.702073900508964,0.6722946034190246
147,0.877551,0.8603205,2.3658315733253543,0.044551425,847.5369579009835,3.28920578956604,5.765557536741384,0.668646118578081
148,0.9183673,0.8850143,1.973430801643757,0.044551425,862.9635270993397,3.3139498233795166,5.830834642563106,0.6648945607722349
149,0.9591837,0.9194918,1.4069855594572986,0.044551425,878.9565415398823,3.345400810241699,5.899037191542835,0.6609748740492619
150,1.0,0.974785,0.45335948023729594,0.044551425,895.903182059645,3.3726046085357666,5.9726878803976335,0.656742075839216
151,-1.0,-1.066483,17.199867868963896,0.069483444,896.1033141906811,3.399188280105591,5.934459034375371,0.658939135955438
152,-0.9591837,-0.958466,17.23393577472165,0.069483444,896.2693784159594,3.4241926670074463,5.896509068526049,0.6611201684755139
153,-0.9183673,-0.873229,17.293967933443145,0.069483444,896.3754104825163,3.4479966163635254,5.858662813611217,0.663295240597056
154,-0.877551,-0.8981978,17.281351486153834,0.069483444,896.4940589963625,3.473787546157837,5.821389993482873,0.6654373566963862
155,-0.8367347,-0.9352625,17.24876081163234,0.069483444,896.6452981847301,3.499803304672241,5.784808375385356,0.6675397485410711
156,-0.79591835,-0.818422,17.333957240654275,0.069483444,896.7113409440758,3.5310428142547607,5.748149621436383,0.6696465734806671
157,-0.75510204,-0.781725,17.35224336173813,0.069483444,896.7590975823376,3.5597403049468994,5.711841385874762,0.6717332536853581
158,-0.71428573,-0.7932482,17.351285975338925,0.069483444,896.8078116069987,3.588312864303589,5.675998807639233,0.6737931719747563
159,-0.67346936,-0.7002656,17.37758156634103,0.069483444,896.8302300406576,3.6116933822631836,5.640441698368916,0.675836684001786
160,-0.63265306,-0.4761989,17.37435916146981,0.069483444,896.8558708791878,3.6423404216766357,5.6053491929949235,0.6778534946554637
161,-0.59183675,-0.6680168,17.389518029225865,0.069483444,896.8663528499619,3.673816680908203,5.570598464906595,0.6798506629364021
162,-0.5510204,-0.5372388,17.4243250780219,0.069483444,896.84202777194,3.6947875022888184,5.53606189982679,0.68183552299846
163,-0.5102041,-0.52461326,17.42214050425596,0.069483444,896.8198872676841,3.7174601554870605,5.501962498574749,0.6837952587026002
164,-0.46938777,-0.4289087,17.316156648066798,0.069483444,896.9037306196172,3.7451272010803223,5.4689251867049835,0.6856939547870695
165,-0.42857143,-0.3781342,17.235568877945806,0.069483444,897.0681617416715,3.773463249206543,5.436776737828312,0.6875415667914759
166,-0.3877551,-0.404653,17.30081441943016,0.069483444,897.1673473222413,3.8009166717529297,5.40462257423037,0.6893895072281392
167,-0.3469388,-0.29644996,17.20064443827077,0.069483444,897.3667028839706,3.8171942234039307,5.373453310682458,0.6911808442136513
168,-0.30612245,-0.12679473,16.20757174921649,0.069483444,898.5591311347541,3.8331828117370605,5.348566256754489,0.6926111346692819
169,-0.26530612,-0.24787791,16.95250248721267,0.069483444,899.0066286475414,3.8484699726104736,5.319565849985453,0.6942778247134794
170,-0.2244898,-0.19440003,16.872106058195243,0.069483444,899.5345225893462,3.8657400608062744,5.291379544643213,0.6958977273193552
171,-0.18367347,-0.093555585,15.603447349847453,0.069483444,901.3310752394988,3.891974687576294,5.2709419604649055,0.6970723011227062
172,-0.14285715,-0.11271408,15.793030586823768,0.069483444,902.938044652675,3.9153079986572266,5.249639794492296,0.6982965635349251
173,-0.10204082,-0.03966921,13.370029083463532,0.069483444,906.9680155692115,3.9311342239379883,5.242589685371165,0.6987017422200477
174,-0.06122449,-0.13224357,16.43278554486044,0.069483444,907.9352300243511,3.9472320079803467,5.218018563358339,0.7001138756690606
175,-0.020408163,-0.024892576,13.22783889770345,0.069483444,912.1073911266476,3.9631807804107666,5.212042235009415,0.7004573428155505
176,0.020408163,0.011410179,10.265783095037287,0.069483444,919.2416080316103,3.978724479675293,5.222963681997786,0.6998296734484027
177,0.06122449,0.01597749,9.246878818439605,0.069483444,927.3947292131708,3.994655132293701,5.239518244142208,0.6988782618309073
178,0.10204082,0.1084941,8.997482517977723,0.069483444,935.797246695193,4.0161497592926025,5.257287902781983,0.6978570170814948
179,0.14285715,0.20960744,8.704637656471657,0.069483444,944.4926090387214,4.047317743301392,5.276495022562689,0.6967531596228336
180,0.18367347,0.18470098,8.79405286554505,0.069483444,953.0985561731763,4.071297645568848,5.294991978739868,0.695690116164375
181,0.2244898,0.23296498,8.610519187568718,0.069483444,961.8880369856076,4.096202611923218,5.31429854688181,0.6945805432826542
182,0.26530612,0.20862986,8.708360172683241,0.069483444,970.5796768129244,4.1186203956604,5.3328553671039804,0.6935140593618399
183,0.30612245,0.14505096,8.913093218251369,0.069483444,979.066583594673,4.1432273387908936,5.3500906207359185,0.6925235275439123
184,0.3469388,0.34406063,8.026865071110333,0.069483444,988.4397185235626,4.168406009674072,5.371954991975884,0.6912669544841442
185,0.3877551,0.37711778,7.809809182165889,0.069483444,998.0299093413968,4.195449590682983,5.394756266710253,0.6899565363959621
186,0.42857143,0.6360163,5.421668469740765,0.069483444,1010.008240871656,4.220220565795898,5.430151832643312,0.6879223084687748
187,0.46938777,0.5013616,6.816075987154072,0.069483444,1020.5921648845019,4.246009588241577,5.457712111681828,0.6863383843861014
188,0.5102041,0.39711523,7.668844713015589,0.069483444,1030.3233201714863,4.270136833190918,5.480443192401523,0.6850320004366938
189,0.5510204,0.51107067,6.726579378202196,0.069483444,1040.996740793284,4.284978151321411,5.50791926345653,0.6834529158933026
190,0.59183675,0.62375784,5.562270750908928,0.069483444,1052.8344700423752,4.310117483139038,5.541234052854606,0.6815382728244476
191,0.63265306,0.70242137,4.612455719113687,0.069483444,1065.6220143232615,4.339726448059082,5.579172849860008,0.6793578821919531
192,0.67346936,0.68228817,4.8662809776665075,0.069483444,1078.155733345595,4.371175289154053,5.615394444508308,0.6772761813500968
193,0.71428573,0.6543873,5.205833685485809,0.069483444,1090.3498996601093,4.394589900970459,5.649481345389167,0.6753171640580934
194,0.75510204,0.72487885,4.320619113577439,0.069483444,1103.4292805465318,4.416064977645874,5.687779796631607,0.6731161036418611
195,0.79591835,0.75567496,3.9054897341125665,0.069483444,1116.9237908124192,4.436219215393066,5.72781431185856,0.6708152694334155
196,0.8367347,0.8453259,2.598687827093686,0.069483444,1131.7251029853255,4.458627462387085,5.774107668292477,0.6681547317073283
197,0.877551,0.85146624,2.5038273591840317,0.069483444,1146.6212756261416,4.483935832977295,5.820412566630161,0.6654935306534385
198,0.9183673,1.030833,,0.069483444,1164.0212756261417,4.510810613632202,5.87889533144516,0.662132452215795
199,0.9591837,1.0238693,,0.069483444,1181.4212756261418,4.539366006851196,5.9367903297796065,0.6588051534609417
200,1.0,1.0637125,,0.069483444,1198.8212756261419,4.565643548965454,5.994106378130709,0.655511127693637
201,-1.0,-1.1718215,17.194651738946575,0.10836801,1199.0266238871952,4.5903918743133545,5.965306586503459,0.6571662881319846
202,-0.9591837,-0.8522435,17.313144620095542,0.10836801,1199.1134792670996,4.613386392593384,5.936205342906433,0.6588387733961814
203,-0.9183673,-0.8052203,17.344468951690928,0.10836801,1199.1690103154087,4.633036375045776,5.907236504016792,0.6605036491944367
204,-0.877551,-0.785647,17.34833379385468,0.10836801,1199.220676521554,4.657016038894653,5.878532728046833,0.6621532914915608
205,-0.8367347,-0.99441165,17.203482703590257,0.10836801,1199.4171938179636,4.678841590881348,5.850815579599822,0.663746231057481
206,-0.79591835,-0.8495809,17.32797977575844,0.10836801,1199.4892140422053,4.703134298324585,5.822763174962161,0.665358438220565
207,-0.75510204,-0.92739695,17.268005196665477,0.10836801,1199.6212088455397,4.727671146392822,5.795271540316617,0.6669384172231824
208,-0.71428573,-0.69563466,17.395976824662373,0.10836801,1199.6252320208773,4.747976303100586,5.767429000100372,0.6685385632126218
209,-0.67346936,-0.791203,17.348650045691734,0.10836801,1199.6765819751856,4.769869089126587,5.74007933959419,0.6701103827819427
210,-0.63265306,-0.6263937,17.386880107400003,0.10836801,1199.6897018677855,4.793676376342773,5.7128081041323115,0.6716776951648091
211,-0.59183675,-0.6253447,17.42918185140189,0.10836801,1199.6605200163835,4.821910858154297,5.685594881594235,0.6732416734715951
212,-0.5510204,-0.66150224,17.368850857088724,0.10836801,1199.6916691592949,4.85962986946106,5.658922967732523,0.6747745420843372
213,-0.5102041,-0.5048666,17.382035449005258,0.10836801,1199.7096337102896,4.8896589279174805,5.632439594883989,0.6762965750066667
214,-0.46938777,-0.45939454,17.34134111091183,0.10836801,1199.7682925993777,4.917179822921753,5.606393890651297,0.6777934545602697
215,-0.42857143,-0.52461666,17.359060792557482,0.10836801,1199.8092318068202,4.950199365615845,5.580508054915443,0.679281146269227
216,-0.3877551,-0.6128919,17.378053454682107,0.10836801,1199.831178352138,4.9822142124176025,5.554773973852491,0.6807601164452586
217,-0.3469388,-0.31769237,17.21965423042527,0.10836801,1200.0115241217127,5.008234024047852,5.530007023602362,0.6821835043906683
218,-0.30612245,-0.38070485,17.299752010307348,0.10836801,1200.1117721114053,5.035813570022583,5.505099872070667,0.6836149498809956
219,-0.26530612,-0.22490063,16.992037579925793,0.10836801,1200.5197345314796,5.060098648071289,5.48182527183324,0.684952570584296
220,-0.2244898,-0.19515274,16.682376014851915,0.10836801,1201.2373585166276,5.076748609542847,5.460169811439217,0.6861971372736078
