ReturnLastEpisode,Regret/t,LQGsigma_higher,ReturnMean,Iteration,TimeElapsed,LQGmu1_actor,LQGmu1_higher,Regret
17.35268619961585,0.04731380038414912,0.14999999,0.9972808160698765,1,0.31851887702941895,-0.7693223,-1.0,0.04731380038414912
17.233279146423218,0.10701732698046484,0.14999999,0.9938495789091687,2,0.3662266731262207,-0.95809275,-0.97979796,0.2140346539609297
17.1958228319714,0.13940394066317552,0.14999999,0.9919882792722312,3,0.4162485599517822,-1.1995027,-0.959596,0.41821182198952656
17.19774582353172,0.15511649961445162,0.14999999,0.9910852586428476,4,0.4683225154876709,-1.1546115,-0.93939394,0.6204659984578065
17.223198907215114,0.15945341824853826,0.14999999,0.9908360104454863,5,0.5184168815612793,-0.97850055,-0.9191919,0.7972670912426914
17.299643748197283,0.14960389050756775,0.14999999,0.9914020752581857,6,0.574901819229126,-0.8788013,-0.8989899,0.8976233430454066
17.24472500812469,0.15041404784581655,0.14999999,0.9913555144916196,7,0.6258203983306885,-0.9506147,-0.8787879,1.052898334920716
17.296421357512788,0.14455962217599083,0.14999999,0.991691975737012,8,0.6789810657501221,-0.89467454,-0.85858583,1.1564769774079267
17.28710345435267,0.1410415025616949,0.14999999,0.9918941665194426,9,0.7295753955841064,-0.88448495,-0.83838385,1.269373523055254
17.33222046549553,0.13371530575597212,0.14999999,0.992315212312875,10,0.7777369022369385,-0.78065515,-0.8181818,1.3371530575597212
17.330606323560428,0.12786788490902656,0.14999999,0.9926512709822397,11,0.8318784236907959,-0.81967294,-0.7979798,1.406546733999292
17.350505209372955,0.12133679371886134,0.14999999,0.9930266210506401,12,0.880211591720581,-0.7577189,-0.7777778,1.456041524626336
17.376306864167336,0.11382574311223063,0.14999999,0.9934582906257338,13,0.9354608058929443,-0.41982514,-0.75757575,1.4797346604589983
17.34328327925209,0.10974652722906468,0.14999999,0.9936927283201686,14,0.9886796474456787,-0.75617284,-0.7373737,1.5364513812069056
17.306552257312713,0.10865994159294606,0.14999999,0.9937551757705203,15,1.042682409286499,-0.866835,-0.7171717,1.629899123894191
17.4017647064516,0.10175840109016177,0.14999999,0.994151816029301,16,1.0946528911590576,-0.6558364,-0.6969697,1.6281344174425882
17.405340868307015,0.09545844406679838,0.14999999,0.9945138825248966,17,1.1453649997711182,-0.62770826,-0.67676765,1.6227935491355723
17.387211377539796,0.0908656761997653,0.14999999,0.9947778347011629,18,1.1952738761901855,-0.68324006,-0.65656567,1.6355821715957752
17.366492436011573,0.08784682818864216,0.14999999,0.9949513317132963,19,1.2358896732330322,-0.70976603,-0.6363636,1.6690897355842012
17.351012787519775,0.08590384740322125,0.14999999,0.9950629972756768,20,1.2875182628631592,-0.7892069,-0.61616164,1.7180769480644251
