LQGmu1_actor,ReturnLastEpisode,Iteration,LQGsigma_higher,Regret/t,ReturnMean,LQGmu1_higher,TimeElapsed,Regret
-0.4972353,17.412579391137097,17,0.14999999,0.08420620764909363,0.9951605627787877,-0.67676765,0.8410093784332275,1.4315055300345918
-0.66176033,17.39980365698062,18,0.14999999,0.07953899294744282,0.9954287935087677,-0.65656567,0.8855836391448975,1.4317018730539708
-0.8679738,17.305956371053533,19,0.14999999,0.08030239484212824,0.9953849198366592,-0.6363636,0.9490101337432861,1.5257455020004365
-0.7235954,17.398996230553276,20,0.14999999,0.07633746357235793,0.9956127894498644,-0.61616164,1.0045487880706787,1.5267492714471587
-0.513681,17.389488156990357,21,0.14999999,0.07320291021222859,0.9957929361946996,-0.5959596,1.0452156066894531,1.5372611144568005
-0.7384038,17.37582219848331,22,0.14999999,0.07097449618061318,0.9959210059666315,-0.57575756,1.096520185470581,1.5614389159734898
-0.62846327,17.407773127331442,23,0.14999999,0.06755068646269767,0.996117776640075,-0.5555556,1.1445021629333496,1.5536657886420464
-0.4134651,17.274169699079135,24,0.14999999,0.06997900373178793,0.995978218176334,-0.53535354,1.1767463684082031,1.6794960895629103
-0.61166364,17.407245997288772,25,0.14999999,0.06689000369096547,0.9961557469143123,-0.5151515,1.1945371627807617,1.6722500922741368
-0.6961247,17.366006204165526,26,0.14999999,0.0656247649272542,0.9962284617857899,-0.4949495,1.2247931957244873,1.7062438881086095
-0.52828944,17.382741330927885,27,0.14999999,0.06383342804373048,0.9963314121813949,-0.47474748,1.2551343441009521,1.7235025571807228
-0.6238109,17.393860848023337,28,0.14999999,0.061772918184192296,0.9964498322882649,-0.45454547,1.2905628681182861,1.7296417091573844
-0.55598795,17.403201426383507,29,0.14999999,0.059532423543926745,0.9965785963480502,-0.43434343,1.3221244812011719,1.7264402827738756
-0.39846703,17.257539126299264,30,0.14999999,0.06229670521582034,0.9964197295852978,-0.41414142,1.35636305809021,1.8689011564746103
-0.6283671,17.37130330539808,31,0.14999999,0.0612128339056945,0.9964820210399027,-0.3939394,1.3900742530822754,1.8975978510765295
-0.43517852,17.31376542388181,32,0.14999999,0.06199476334983489,0.9964370825661015,-0.37373737,1.420722246170044,1.9838324271947165
-0.1951481,16.839826041619197,33,0.14999999,0.07709110259319751,0.99556947686246,-0.35353535,1.4595248699188232,2.5440063855755177
-0.28974393,17.048052838146518,34,0.14999999,0.08517510433614701,0.995104879061141,-0.33333334,1.491819143295288,2.8959535474289986
-0.24987541,17.020217542956498,35,0.14999999,0.09359245727064283,0.9946211231453653,-0.3131313,1.5271406173706055,3.275736004472499
-0.36719328,17.309333584939697,36,0.14999999,0.09351117832035556,0.9946257943494048,-0.2929293,1.561262607574463,3.3664024195328004
-0.20146918,16.96664965006056,37,0.14999999,0.102696020796547,0.9940979298392789,-0.27272728,1.5951271057128906,3.7997527694722386
-0.25952116,17.034837057698454,38,0.14999999,0.10960304504667852,0.9937009744226047,-0.25252524,1.6333341598510742,4.164915711773784
-0.047521114,13.606556371209418,39,0.14999999,0.20406049591190678,0.9882723852924192,-0.23232323,1.665722131729126,7.958359340564364
-0.1402073,16.41692170327368,40,0.14999999,0.22353594093226709,0.9871531068429732,-0.21212122,1.6999621391296387,8.941437637290683
-0.14613849,16.40922188216466,41,0.14999999,0.2422491647591713,0.9860776342092431,-0.1919192,1.730881690979004,9.932215755126023
-0.06611118,14.423490484084732,42,0.14999999,0.3073506016914593,0.9823361723165828,-0.17171717,1.7639801502227783,12.90872527104129
-0.2697569,17.089233830270338,43,0.14999999,0.30743003350630116,0.9823316072697528,-0.15151516,1.8011963367462158,13.21949144077095
-0.09915532,15.585031564842222,44,0.14999999,0.3416922699074711,0.9803625132237085,-0.13131313,1.8487660884857178,15.034459875928727
0.0014569163,9.34178990299584,45,0.14999999,0.513170443842953,0.9705074457561521,-0.11111111,1.8937404155731201,23.092669972932885
0.11938812,8.974879739196913,46,0.14999999,0.6851693529073037,0.9606224509823389,-0.09090909,1.9426848888397217,31.517790233735973
-0.35748821,17.218210793831524,47,0.14999999,0.6744591370192435,0.961237980631078,-0.07070707,1.9919195175170898,31.699579439904447
0.0014358163,11.302403614986261,48,0.14999999,0.7874411630191288,0.9547447607460272,-0.05050505,2.034902334213257,37.797175824918185
0.10965952,8.995167745882915,49,0.14999999,0.9428981240619442,0.9458104526401182,-0.030303031,2.0809919834136963,46.20200807903527
0.048962846,9.082825985953233,50,0.14999999,1.0903836418616406,0.9373342734562276,-0.01010101,2.1329991817474365,54.51918209308203
-0.108086325,15.561291373953424,51,0.14999999,1.1050566807672275,0.9364909953582053,0.01010101,2.1906213760375977,56.357890719128605
0.024574783,9.146532537588081,52,0.14999999,1.2425261188757792,0.9285904529381738,0.030303031,2.2353458404541016,64.61135818154052
0.25300315,8.521858865539434,53,0.14999999,1.3865943267170016,0.9203106708783334,0.05050505,2.2806050777435303,73.48949931600109
-0.022188552,11.579662915865834,54,0.14999999,1.4687006740765787,0.9155919152829554,0.07070707,2.3151016235351562,79.30983640013525
0.01410488,9.289793406953663,55,0.14999999,1.5894553271487564,0.9086519926926003,0.09090909,2.349968671798706,87.4200429931816
-0.24742511,17.05196592265889,56,0.14999999,1.5672870905450484,0.9099260292790203,0.11111111,2.385035514831543,87.76807707052271
0.17418702,8.828407767739051,57,0.14999999,1.6901696368909411,0.9028638139717851,0.13131313,2.4173569679260254,96.33966930278365
0.025819406,9.165644541635002,58,0.14999999,1.803000426916356,0.8963792858094048,0.15151516,2.452829360961914,104.57402476114865
-0.04203397,13.559004120693215,59,0.14999999,1.8375427227195837,0.8943940963954262,0.17171717,2.486818790435791,108.41502064045544
0.3075025,8.243737219375793,60,0.14999999,1.9595213903513273,0.8873838281407284,0.1919192,2.5186033248901367,117.57128342107964
-0.014403045,11.375499604564533,61,0.14999999,2.026160390434674,0.8835540005497314,0.21212122,2.5504438877105713,123.59578381651511
0.036079332,9.092801427336711,62,0.14999999,2.127467457889974,0.8777317552936797,0.23232323,2.5848276615142822,131.9029823891784
0.17015374,8.841052524066859,63,0.14999999,2.2295544423033578,0.8718646872239451,0.25252524,2.6169164180755615,140.46192986511153
0.064145565,9.067190627189412,64,0.14999999,2.324917800592533,0.866384034448705,0.27272728,2.651277780532837,148.7947392379221
0.13089001,8.948670425786064,65,0.14999999,2.4191702894174774,0.8609672247461221,0.2929293,2.6860709190368652,157.24606881213603
0.26476815,8.466397133156892,66,0.14999999,2.5178738133178657,0.8552946084300078,0.3131313,2.719315528869629,166.17967167897913
0.38209793,7.775384436222824,67,0.14999999,2.6239445857127808,0.8491985870280012,0.33333334,2.7540907859802246,175.80428724275632
0.3594907,7.928026402364479,68,0.14999999,2.724650894711645,0.8434108681200205,0.35353535,2.7864134311676025,185.27626084039184
0.48779863,6.938223630025191,69,0.14999999,2.836783147976328,0.8369664857484871,0.37373737,2.8235414028167725,195.73803721036666
0.18941167,8.778007476609604,70,0.14999999,2.919428996196529,0.8322167243565215,0.3939394,2.856846809387207,204.36002973375705
0.49562642,6.868135615214536,71,0.14999999,3.02664639603581,0.8260548048255283,0.41414142,2.889431953430176,214.8918941185425
0.5040866,6.7911305888875955,72,0.14999999,3.131955049022985,0.8200025833894837,0.43434343,2.9222710132598877,225.5007635296549
0.38572997,7.749993554933644,73,0.14999999,3.2212434243112504,0.8148710675683191,0.45454547,2.958271026611328,235.15076997472127
0.16611037,8.853431577839693,74,0.14999999,3.293207275633535,0.8107352140440498,0.47474748,2.994014263153076,243.69733839688158
0.44500715,7.30164628533348,75,0.14999999,3.383942561487308,0.8055205424432582,0.4949495,3.0270352363586426,253.7956921115481
0.43202174,7.405335338789438,76,0.14999999,3.4709257470099826,0.8005215087925298,0.5151515,3.060875654220581,263.7903567727587
0.5101378,6.735252990502637,77,0.14999999,3.5643519971721567,0.7951521840705659,0.53535354,3.095562219619751,274.45510378225606
0.47801614,7.02424508766443,78,0.14999999,3.6516776755716878,0.7901334669211675,0.5555556,3.1294491291046143,284.83085869459165
0.33930698,8.05644144496195,79,0.14999999,3.723726800628224,0.7859927126075734,0.57575756,3.1638641357421875,294.1744172496297
0.8270226,2.8773762939665684,80,0.14999999,3.858713011945789,0.7782348843709318,0.5959596,3.1973493099212646,308.6970409556631
0.47001028,7.0933472596403915,81,0.14999999,3.9383172061237373,0.773659930682544,0.61616164,3.2197937965393066,319.0036936960227
0.93965507,1.0656846961564455,82,0.14999999,4.089487914632516,0.7649719589291659,0.6363636,3.241856098175049,335.33800899986625
0.7757774,3.6251945100799627,83,0.14999999,4.20617848782875,0.7582656041477731,0.65656567,3.260481595993042,349.1128144897863
0.80370075,3.2236400295843475,84,0.14999999,4.324871124526213,0.75144418824562,0.67676765,3.2754271030426025,363.28917446020193
0.7831922,3.519949493756915,85,0.14999999,4.437284999605236,0.7449836207123429,0.6969697,3.2987635135650635,377.16922496644503
0.7131155,4.474629859939364,86,0.14999999,4.5359836640291356,0.7393112836764865,0.7171717,3.3175394535064697,390.09459510650566
0.79312396,3.377410983238803,87,0.14999999,4.645025104865136,0.7330445342031532,0.7373737,3.3369297981262207,404.11718412326684
0.9630129,0.6610543042186261,88,0.14999999,4.7824560206710025,0.7251462057085631,0.75757575,3.3595213890075684,420.8561298190482
0.65872735,5.153946389110574,89,0.14999999,4.866316667752108,0.7203266282901087,0.7777778,3.379117488861084,433.1021834299376
0.7258699,4.307528813340764,90,0.14999999,4.957718384628854,0.715073656055813,0.7979798,3.3987326622009277,446.19465461659684
0.9452293,0.9700241807060475,91,0.14999999,5.0837871476471514,0.7078283248478647,0.8181818,3.422670841217041,462.62463043589077
0.9463883,0.9500630655102555,92,0.14999999,5.207332254025875,0.7007280313778231,0.83838385,3.4444029331207275,479.0745673703805
0.78104097,3.5505871791166137,93,0.14999999,5.300257851518967,0.6953874797977604,0.85858583,3.4813849925994873,492.9239801912639
0.7660672,3.7615058094945715,94,0.14999999,5.388962493423078,0.6902895118722369,0.8787879,3.5036914348602295,506.56247438176933
1.0831164,,95,0.14999999,5.515394467176519,0.683023306484108,0.8989899,3.531142234802246,523.9624743817693
0.8253506,2.9025307818245984,96,0.14999999,5.6089577458327575,0.6776461065613356,0.9191919,3.5543482303619385,538.4599435999447
1.2562699,,97,0.14999999,5.730514882473656,0.6706600642256518,0.93939394,3.5770323276519775,555.8599435999447
0.99767214,0.04233936725749977,98,0.14999999,5.849159226864155,0.6638414237434391,0.959596,3.5979015827178955,573.2176042326872
1.0016961,,99,0.14999999,5.965834386188759,0.6571359548167378,0.97979796,3.61745548248291,590.6176042326872
0.9087133,1.5863963316002543,100,0.14999999,6.06431207901087,0.6514763172982257,1.0,3.6460978984832764,606.431207901087
-0.9230321,17.268232637732805,101,0.14999999,6.005574012508457,0.6548520682466404,-0.6969697,3.677834987640381,606.5629752633541
-0.40556067,17.367824481520937,102,0.14999999,5.947011282174835,0.6582177424037452,-0.67676765,3.7118897438049316,606.5951507818332
-0.80186427,17.343419033201943,103,0.14999999,5.889822638336226,0.6615044460726307,-0.5555556,3.729717969894409,606.6517317486313
-0.47944716,17.416741464702508,104,0.14999999,5.833028752730085,0.6647684624867769,-0.5151515,3.752401828765869,606.6349902839288
-0.5093578,17.357153597879158,105,0.14999999,5.777884158914759,0.6679376920163933,-0.43434343,3.76997971534729,606.6778366860497
-0.7257125,17.356910934793753,106,0.14999999,5.723782318408074,0.6710469931949384,-0.65656567,3.7924320697784424,606.7209257512559
-0.54580384,17.382156421809047,107,0.14999999,5.670455788125672,0.6741117363146166,-0.61616164,3.812016725540161,606.7387693294469
-0.3441623,17.241816900065608,108,0.14999999,5.619416226197974,0.6770450444713808,-0.45454547,3.833547353744507,606.8969524293813
-0.6317464,17.404305111952226,109,0.14999999,5.567822452453477,0.6800102038819841,-0.8787879,3.851832866668701,606.892647317429
-0.68854016,17.403460650729937,110,0.14999999,5.517174424242719,0.682921010100993,-0.5959596,3.8728675842285156,606.8891866666991
-0.34018934,17.276044668663758,111,0.14999999,5.468586864847165,0.6857133985720021,-0.47474748,3.8920326232910156,607.0131419980353
-0.74596405,17.373303165683083,112,0.14999999,5.419998561003145,0.6885058298274055,-0.8181818,3.9107463359832764,607.0398388323522
-0.5161803,17.37797788938254,113,0.14999999,5.372228857902387,0.6912512150630812,-0.57575756,3.9329216480255127,607.0618609429697
-0.93076575,17.266053607838536,114,0.14999999,5.3262790117116765,0.693892010821168,-0.83838385,3.956300973892212,607.1958073351311
-0.9280129,17.25909596952661,115,0.14999999,5.281188794483517,0.6964834026158898,-0.7171717,3.971818447113037,607.3367113656045
-0.36440957,17.255900863884243,116,0.14999999,5.236903538807933,0.6990285322524177,-0.3939394,3.9953596591949463,607.4808105017203
-0.75590265,17.3468818012503,117,0.14999999,5.192597681200597,0.7015748459080116,-0.4949495,4.019540309906006,607.5339287004699
-0.7405571,17.369913779620166,118,0.14999999,5.148847584074998,0.7040892193060347,-0.7979798,4.0350775718688965,607.5640149208498
-0.69310206,17.36560819123684,119,0.14999999,5.105868964114395,0.7065592549359545,-0.75757575,4.060025691986084,607.598406729613
-1.2179313,17.194944501170934,120,0.14999999,5.065028851903684,0.7089063878216275,-0.959596,4.079951047897339,607.8034622284421
-0.5984679,17.39352307430442,121,0.14999999,5.023222637637501,0.7113090438139367,-0.7373737,4.1015143394470215,607.8099391541376
-0.95454377,17.240352337002722,122,0.14999999,4.983357268992909,0.7136001569544305,-1.0,4.1212780475616455,607.9695868171349
-0.13857245,16.458209950662045,123,0.14999999,4.950498998914414,0.7154885632807808,-0.37373737,4.144897937774658,608.9113768664729
-0.71932197,17.38152066097159,124,0.14999999,4.910724646818559,0.7177744455851404,-0.85858583,4.163710355758667,608.9298562055013
-0.45785418,17.40241688219932,125,0.14999999,4.871419514586416,0.7200333612306659,-0.2929293,4.181649208068848,608.927439323302
-0.534974,17.362128814912584,126,0.14999999,4.8330580199078526,0.7222380448328823,-0.6363636,4.2041144371032715,608.9653105083894
-0.38561022,17.307155192180407,127,0.14999999,4.795733506426842,0.7243831318145494,-0.53535354,4.222996950149536,609.058155316209
-0.56277287,17.39684861198497,128,0.14999999,4.75829145862675,0.7265349736421409,-0.41414142,4.242271184921265,609.061306704224
-0.9091078,17.28481102560076,129,0.14999999,4.722298416113357,0.7286035393038301,-0.93939394,4.262652397155762,609.1764956786232
-0.06493272,14.400977850250733,130,0.14999999,4.709042444833634,0.7293653767336994,-0.07070707,4.283172369003296,612.1755178283724
-0.91397107,17.277130059274366,131,0.14999999,4.674033494420597,0.7313773853781268,-0.7777778,4.3010573387146,612.2983877690981
-1.0010401,17.201753247177333,132,0.14999999,4.640126019105461,0.7333260908560083,-0.97979796,4.324001312255859,612.4966345219208
-0.86128515,17.315380658017855,133,0.14999999,4.605874089202278,0.735294592574582,-0.9191919,4.341968536376953,612.5812538639029
-1.1234168,17.187718498433938,134,0.14999999,4.573086084816933,0.7371789606427052,-0.8989899,4.364078998565674,612.793535365469
-0.08322043,15.37514552852579,135,0.14999999,4.554210295088468,0.738263776144341,-0.15151516,4.382561445236206,614.8183898369432
0.15133655,8.896131511491442,136,0.14999999,4.583251899451851,0.7365947184223076,0.11111111,4.416789293289185,623.3222583254518
-0.24189776,16.93744351093463,137,0.14999999,4.5531738307628995,0.7383233430596037,-0.33333334,4.435429334640503,623.7848148145172
-0.3422246,17.284581928336582,138,0.14999999,4.521016180334642,0.7401714838888137,-0.25252524,4.454065561294556,623.9002328861806
-0.48908794,17.359913126891495,139,0.14999999,4.488779278843807,0.7420241793767929,-0.3131313,4.474621534347534,623.9403197592891
-0.0016402304,9.639843898751913,140,0.14999999,4.512146256146694,0.7406812496467418,-0.27272728,4.495823621749878,631.7004758605372
-0.44973803,17.356502356994955,141,0.14999999,4.480453712791079,0.7425026601844209,-0.35353535,4.514136075973511,631.7439735035422
0.05216238,9.0798801439499,142,0.14999999,4.507493615208396,0.7409486428041152,-0.21212122,4.537208557128906,640.0640933595923
-0.35935003,17.25021344018096,143,0.14999999,4.477020139296584,0.7426999919944495,-0.1919192,4.556165456771851,640.2138799194114
-0.19544882,16.89876285596732,144,0.14999999,4.449410535162806,0.7442867508527127,-0.13131313,4.574830532073975,640.715117063444
-0.12995973,16.363326378041755,145,0.14999999,4.425874418520015,0.7456394012344821,0.01010101,4.595311641693115,641.7517906854023
-0.15428218,16.5277249672309,146,0.14999999,4.401534696699804,0.7470382358218506,-0.17171717,4.6144325733184814,642.6240657181714
-0.035685807,12.23641197055894,147,0.14999999,4.406718732976955,0.7467403027024739,-0.23232323,4.63621973991394,647.7876537476125
0.19738989,8.749910641916157,148,0.14999999,4.43539015611957,0.7450925197632433,0.17171717,4.654023170471191,656.4377431056963
-0.27016968,17.091800517817347,149,0.14999999,4.407690889851537,0.746684431617728,0.07070707,4.6740171909332275,656.745942587879
0.34500885,8.020916183623088,150,0.14999999,4.440833509361706,0.7447796833700172,0.21212122,4.6947197914123535,666.1250264042559
0.08461412,9.039467906581738,151,0.14999999,4.466791778130292,0.743287828843087,-0.05050505,4.713701009750366,674.4855584976741
0.0674405,9.06324314237281,152,0.14999999,4.492252074705929,0.7418245934077055,-0.11111111,4.731486558914185,682.8223153553013
-0.095019,15.975453275559632,153,0.14999999,4.472201712939488,0.742976913049455,0.09090909,4.748903751373291,684.2468620797416
0.14778292,8.90580939000733,154,0.14999999,4.4983185239593135,0.7414759468988902,0.15151516,4.767352104187012,692.7410526897343
0.14990593,8.900055273325544,155,0.14999999,4.524135467202637,0.7399922145285843,0.030303031,4.7889673709869385,701.2409974164087
0.057258904,9.074802767528446,156,0.14999999,4.548501247749233,0.7385918823132627,0.23232323,4.807684898376465,709.5661946488802
0.16587524,8.85414227118626,157,0.14999999,4.573962117055376,0.737128613962335,-0.01010101,4.8274009227752686,718.112052377694
0.25863037,8.495645915989925,158,0.14999999,4.601369661150025,0.7355534677499987,0.27272728,4.849551200866699,727.016406461704
0.18128674,8.805429777622972,159,0.14999999,4.62648413008856,0.734110107466175,-0.030303031,4.870713710784912,735.610976684081
-0.13142262,16.054933385866978,160,0.14999999,4.605975270613838,0.7352887775509291,-0.09090909,4.891067743301392,736.956043298214
0.44467688,7.304321554284642,161,0.14999999,4.640072805862916,0.7333291490883386,0.2929293,4.90899920463562,747.0517217439294
0.29795426,8.2963716806531,162,0.14999999,4.6676256176745445,0.7317456541566356,0.47474748,4.947478532791138,756.1553500632763
0.074533984,9.054073906087822,163,0.14999999,4.69019187826496,0.7304487426284508,0.25252524,4.970080375671387,764.5012761571885
0.1418784,8.92138119335981,164,0.14999999,4.71329204246237,0.7291211469849215,0.13131313,4.990888357162476,772.9798949638287
0.4125769,7.5548617079395886,165,0.14999999,4.744394140944782,0.7273336700606449,0.3939394,5.010205507278442,782.825033255889
0.1515772,8.895467806569249,166,0.14999999,4.767045574995903,0.7260318635059829,0.05050505,5.0361974239349365,791.3295654493198
0.36432168,7.896189910306123,167,0.14999999,4.795409434365351,0.7244017566456697,0.3131313,5.051823854446411,800.8333755390137
0.0881315,9.033935807200304,168,0.14999999,4.816663331736985,0.723180268290978,0.1919192,5.0761566162109375,809.1994397318134
0.42737153,7.441720766601712,169,0.14999999,4.847087094468708,0.7214317761799593,0.57575756,5.094424247741699,819.1577189652116
0.5004414,6.824469523880806,170,0.14999999,4.880783820243122,0.7194951827446482,0.35353535,5.117609262466431,829.7332494413308
0.1811884,8.805754296432257,171,0.14999999,4.902499971607594,0.7182471280685291,0.33333334,5.143934488296509,838.3274951448985
0.70077217,4.633525234478183,172,0.14999999,4.948220755293142,0.7156194968222332,0.45454547,5.162356615066528,851.0939699104204
0.369109,7.8642219101372755,173,0.14999999,4.974738427747301,0.7140954926582012,0.5151515,5.200306177139282,860.629748000283
0.35251877,7.973222600659521,174,0.14999999,5.000324858618526,0.7126250081253721,0.4949495,5.218652725219727,870.0565253996235
0.6736652,4.972735410546518,175,0.14999999,5.042764514223297,0.7101859474584312,0.61616164,5.242232322692871,882.483789989077
0.5156541,6.683733708179197,176,0.14999999,5.075000319777828,0.7083333149552973,0.5555556,5.261399745941162,893.2000562808978
0.4059946,7.603918483883977,177,0.14999999,5.101673094898383,0.7068003968449206,0.37373737,5.286452293395996,902.9961377970138
0.69788104,4.670341527960052,178,0.14999999,5.144526945331763,0.704337531877485,0.41414142,5.304622173309326,915.7257962690538
0.62773025,5.5170076485113615,179,0.14999999,5.182172003466717,0.7021740227892692,0.43434343,5.323814868927002,927.6087886205424
0.65459824,5.2033197222802325,180,0.14999999,5.221141493879235,0.6999343969034924,0.53535354,5.345823526382446,939.8054688982622
0.7631253,3.802465288542475,181,0.14999999,5.267419909445966,0.697274717847933,0.7777778,5.368709325790405,953.4030036097198
0.68783736,4.797057478488304,182,0.14999999,5.307724978743031,0.6949583345549983,0.7171717,5.391301155090332,966.0059461312316
0.78991073,3.4237231624537396,183,0.14999999,5.355094114583485,0.6922359704262366,0.7979798,5.410840034484863,979.9822229687778
0.9557872,0.7872872126423722,184,0.14999999,5.4162768247616055,0.6887197227148504,0.8787879,5.433049201965332,996.5949357561354
0.51912373,6.6510451564469,185,0.14999999,5.445102111349668,0.6870630970488697,0.65656567,5.452019691467285,1007.3438905996885
0.8985676,1.7533398442372856,186,0.14999999,5.499949197609952,0.6839109656546005,0.85858583,5.470421314239502,1022.9905507554512
0.51933336,6.649063152866385,187,0.14999999,5.528029345468368,0.6822971640535421,0.6969697,5.493783712387085,1033.7414876025848
0.6911135,4.755926350380755,188,0.14999999,5.565880644958532,0.6801218020138775,0.7373737,5.513656139373779,1046.385561252204
0.8354678,2.7495463300059444,189,0.14999999,5.613947168900519,0.6773593581091656,0.67676765,5.537137508392334,1061.036014922198
1.1750658,,190,0.14999999,5.675979025906306,0.6737943088559595,0.9191919,5.554103136062622,1078.4360149221982
0.49329913,6.889090153345328,191,0.14999999,5.701292799836926,0.6723394942622458,0.5959596,5.577223062515259,1088.9469247688528
0.93825907,1.089553171165995,192,0.14999999,5.756548810404619,0.669163861470999,1.0,5.598933935165405,1105.2573715976869
0.6238439,5.56129309354487,193,0.14999999,5.788062582923016,0.6673527251193672,0.6363636,5.618278741836548,1117.096078504142
0.8640353,2.3075104724009816,194,0.14999999,5.836023546555367,0.664596347899117,0.8181818,5.641133546829224,1132.1885680317412
0.76693565,3.7493845981610785,195,0.14999999,5.876098376582462,0.6622931967481345,0.83838385,5.662448406219482,1145.83918343358
-0.6348038,17.381292328631364,196,0.14999999,5.84621373012729,0.6640107051650983,-0.5151515,5.690853118896484,1145.8578911049487
-0.93967754,17.257930346677274,197,0.14999999,5.81725868405214,0.6656747882728656,-0.8787879,5.721789360046387,1145.9999607582715
-0.66462594,17.403883580260132,198,0.14999999,5.787858975646522,0.6673644266869814,-0.5959596,5.743200063705444,1145.9960771780113
-0.5388619,17.416988277362577,199,0.14999999,5.758688888947984,0.6690408684512652,-0.61616164,5.762524604797363,1145.9790889006488
-0.9442377,17.252031037733367,200,0.14999999,5.730635289314576,0.6706531442922656,-0.67676765,5.786335706710815,1146.1270578629153
-0.5595504,17.3942444806657,201,0.14999999,5.702153300409202,0.6722900402063677,-0.43434343,5.808621406555176,1146.1328133822497
-0.76156807,17.368179578003147,202,0.14999999,5.6740823455655764,0.6739033134732425,-0.65656567,5.848069190979004,1146.1646338042465
-0.47229737,17.352094869466878,203,0.14999999,5.646367186870835,0.675496138685584,-0.57575756,5.889104843139648,1146.2125389347796
-0.8023767,17.337256981105412,204,0.14999999,5.618996480165069,0.677069167806605,-0.8181818,5.9405677318573,1146.275281953674
-0.51684,17.403709981714336,205,0.14999999,5.591568643765657,0.6786454802433528,-0.5555556,5.975711345672607,1146.2715719719597
-0.8969071,17.29197658209344,206,0.14999999,5.564949492183816,0.6801753165411598,-0.7979798,6.013312578201294,1146.3795953898662
-0.51149255,17.359710767149437,207,0.14999999,5.538260312187036,0.681709177460515,-0.4949495,6.039653778076172,1146.4198846227166
-0.41546634,17.32933257007048,208,0.14999999,5.511973807945414,0.6832198960950908,-0.2929293,6.076377630233765,1146.490552052646
-0.42058322,17.31646856909686,209,0.14999999,5.486000399442819,0.6847126207216767,-0.75757575,6.113340139389038,1146.5740834835492
-0.8384068,17.328698744233147,210,0.14999999,5.460216117806267,0.6861944759881453,-0.7373737,6.144201040267944,1146.6453847393161
-0.63613904,17.406572814076295,211,0.14999999,5.434307165522464,0.687683496234341,-0.85858583,6.176919937133789,1146.63881192524
0.88730806,1.9364177285500923,212,0.14999999,5.481615066965518,0.6849646513238207,0.75757575,6.209566354751587,1162.1023941966898
-0.7275233,17.37805410000394,213,0.14999999,5.455982817355333,0.6864377691175095,-0.6969697,6.243022918701172,1162.124340096686
-0.7928176,17.360480233489632,214,0.14999999,5.430672242351386,0.6878923998648627,-0.6363636,6.274337530136108,1162.1638598631964
-0.30527034,17.135357569771845,215,0.14999999,5.406644196713603,0.6892733220279537,-0.47474748,6.310878038406372,1162.4285022934246
-0.61272424,17.357899337152524,216,0.14999999,5.381808347019779,0.6907006697115067,-0.41414142,6.3457372188568115,1162.4706029562722
-0.71607494,17.374955717033615,217,0.14999999,5.357122798337504,0.6921193794058902,-0.83838385,6.380732774734497,1162.4956472392385
-0.20166719,16.77262150057052,218,0.14999999,5.335426723571871,0.6933662802544898,-0.45454547,6.415849208831787,1163.1230257386678
-0.5701257,17.40405178771855,219,0.14999999,5.31104554315502,0.694767497519826,-0.7171717,6.456087112426758,1163.1189739509493
-0.20036659,16.714882702935302,220,0.14999999,5.290018596581882,0.6959759427251789,-0.3939394,6.492129564285278,1163.804091248014
