Iteration,ReturnLastEpisode,LQGmu1_higher,ReturnMean,TimeElapsed,Regret,Regret/t,LQGsigma_higher,LQGmu1_actor
1,17.243336864876948,-1.0,0.9909963715446523,0.1766376495361328,0.15666313512305052,0.15666313512305052,0.14999999,-0.94710684
2,17.196030182996605,-0.97979796,0.9896369841342976,0.2038576602935791,0.3606329521264442,0.1803164760632221,0.14999999,-1.0824441
3,17.200679420731642,-0.959596,0.9892729208545057,0.25505590438842773,0.5599535313948003,0.1866511771316001,0.14999999,-1.122518
4,17.190235620026414,-0.93939394,0.9889408346067761,0.28496241569519043,0.7697179113683852,0.1924294778420963,0.14999999,-1.058394
5,17.18364228308888,-0.9191919,0.9886657973760975,0.3355398178100586,0.9860756282795045,0.19721512565590088,0.14999999,-1.1779695
6,17.239034358385453,-0.8989899,0.9890130146561872,0.36295557022094727,1.14704126989405,0.19117354498234165,0.14999999,-0.95912504
7,17.352654739090532,-0.8787879,0.9901938708472616,0.4815390110015869,1.1943865308035164,0.1706266472576452,0.14999999,-0.74863183
8,17.402822273192577,-0.85858583,0.9914399119424501,0.5312566757202148,1.1915642576109384,0.1489455322013673,0.14999999,-0.7126843
9,17.223365336065548,-0.83838385,0.9912630975635671,0.6513152122497559,1.368198921545389,0.1520221023939321,0.14999999,-0.97684395
10,17.33652858321193,-0.8181818,0.9917720095498076,0.7223293781280518,1.4316703383334577,0.14316703383334578,0.14999999,-0.7915898
11,17.292419251131555,-0.7979798,0.9919579358035427,0.7855963706970215,1.539251087201901,0.13993191701835464,0.14999999,-0.89119536
12,17.34142298598845,-0.7777778,0.9923475665650696,0.8642888069152832,1.597828101213448,0.13315234176778734,0.14999999,-0.41440734
13,17.34680769472127,-0.75757575,0.9927010592109098,0.9584879875183105,1.6510204064921759,0.12700156973016738,0.14999999,-0.8117783
14,17.392431388694195,-0.7373737,0.9931913422914695,1.0499811172485352,1.6585890177979792,0.11847064412842709,0.14999999,-0.57171077
15,17.381989833727168,-0.7171717,0.9935762483368933,1.1091177463531494,1.6765991840708097,0.11177327893805397,0.14999999,-0.73160976
16,17.11374426368233,-0.6969697,0.9929495153721677,1.1501355171203613,1.9628549203884766,0.12267843252427979,0.14999999,-0.2605642
17,17.382872794159976,-0.67676765,0.9933063484576453,1.1958978176116943,1.9799821262284993,0.11646953683697055,0.14999999,-0.6596029
18,17.395837202516642,-0.65656567,0.9936649268080718,1.2472422122955322,1.984144923711856,0.11023027353954756,0.14999999,-0.6328763
19,17.30047783859558,-0.6363636,0.9936973167419348,1.27207350730896,2.083667085116275,0.10966668869033026,0.14999999,-0.8720765
20,17.356047107053364,-0.61616164,0.9938861494883249,1.3376517295837402,2.12761997806291,0.1063809989031455,0.14999999,-0.75759494
21,17.358486112958943,-0.5959596,0.9940636730566393,1.3987343311309814,2.1691338651039658,0.10329208881447456,0.14999999,-0.7830415
22,17.397179943101992,-0.57575756,0.994326139179723,1.4537653923034668,2.171953922001972,0.0987251782728169,0.14999999,-0.53386444
23,17.38656504012049,-0.5555556,0.994539258166213,1.5173218250274658,2.1853888818814795,0.09501690790789041,0.14999999,-0.5457547
24,17.37143339898582,-0.53535354,0.9946983824643302,1.5697731971740723,2.21395548289566,0.09224814512065249,0.14999999,-0.6885031
25,17.21438074442967,-0.5151515,0.9944837362334114,1.6206145286560059,2.39957473846599,0.0959829895386396,0.14999999,-0.36841857
26,17.25103435823269,-0.4949495,0.9943666216175213,1.669421672821045,2.548540380233298,0.09802078385512686,0.14999999,-0.37997133
27,17.355959259338675,-0.47474748,0.9944815216668909,1.7184228897094727,2.5925811208946214,0.09602152299609709,0.14999999,-0.5080163
28,17.385807744979672,-0.45454547,0.994649479934493,1.7690706253051758,2.6067733759149476,0.09309904913981956,0.14999999,-0.66371655
29,17.36034615105405,-0.43434343,0.9947553959079253,1.826812744140625,2.646427224860897,0.0912561112020999,0.14999999,-0.49176264
30,17.400458357550608,-0.41414142,0.9949310941239266,1.8872957229614258,2.6459688673102875,0.08819896224367625,0.14999999,-0.55145633
