Iteration,LQGmu1_actor,ReturnLastEpisode,TimeElapsed,Regret,ReturnMean,LQGsigma_higher,LQGmu1_higher,Regret/t
52,0.07416989,9.054566853245484,2.006739377975464,57.83427936932682,0.93608059309314,0.14999999,0.030303031,1.112197680179362
53,0.056179103,9.081445895622688,2.052510976791382,66.15283347370413,0.9282662833726911,0.14999999,0.05050505,1.2481666693151723
54,-0.04551857,14.457954905451455,2.1095244884490967,69.09487856825268,0.9264635179137369,0.14999999,0.07070707,1.2795347883009756
55,0.1536752,8.889637025219793,2.1592564582824707,77.60524154303289,0.9189077935809478,0.14999999,0.09090909,1.4110043916915072
56,0.25433445,8.515709416068457,2.1874477863311768,86.48953212696443,0.9112381648943303,0.14999999,0.11111111,1.5444559308386505
57,0.3976316,7.665108422655475,2.245588541030884,96.22442370430896,0.9029800123973492,0.14999999,0.13131313,1.688147784286122
58,0.1848115,8.793681038555034,2.294760227203369,104.83074266575393,0.8961249081789991,0.14999999,0.15151516,1.8074265976854127
59,0.07824358,9.048913902483607,2.363354206085205,113.18182876327032,0.8897507999578507,0.14999999,0.17171717,1.9183360807333951
60,0.19432141,8.760854044059396,2.4183919429779053,121.82097471921092,0.8833132426061197,0.14999999,0.1919192,2.0303495786535155
61,0.06191565,9.069749996887978,2.4659626483917236,130.15122472232295,0.8773777796096448,0.14999999,0.21212122,2.1336266347921797
62,0.19558977,8.756351368970213,2.5022242069244385,138.79487335335273,0.8713432764614824,0.14999999,0.23232323,2.2386269895702053
63,0.29300413,8.323005744147014,2.541804075241089,147.8718676092057,0.86510502863601,0.14999999,0.25252524,2.3471725017334237
64,0.47224748,7.074154470959838,2.5801193714141846,158.19771313824586,0.857940271966374,0.14999999,0.27272728,2.4718392677850916
65,0.2757069,8.412569398688397,2.6182701587677,167.18514373955747,0.8521793600888086,0.14999999,0.2929293,2.5720791344547305
66,0.3823663,7.773516532883359,2.6513006687164307,176.8116272066741,0.8460365489318407,0.14999999,0.3131313,2.6789640485859714
67,0.3631818,7.903740090513798,2.6854259967803955,186.30788711616032,0.8401888084438495,0.14999999,0.33333334,2.7807147330770197
68,0.57865554,6.05603071990701,2.742985963821411,197.6518563962533,0.8329514398273721,0.14999999,0.35353535,2.9066449470037248
69,0.42419603,7.466341117061248,2.7918899059295654,207.58551527919204,0.8270985213400032,0.14999999,0.37373737,3.0084857286839424
70,0.42321208,7.473932669346604,2.829303741455078,217.51158260984542,0.8214190618966786,0.14999999,0.3939394,3.107308322997792
71,0.12754637,8.95653792660407,2.848590135574341,225.95504468324134,0.817099688616447,0.14999999,0.41414142,3.182465418073822
72,0.36573985,7.886763373279777,2.888657808303833,235.46828130996155,0.8120463910361098,0.14999999,0.43434343,3.2703927959716883
73,0.38002098,7.789796060928764,2.925309896469116,245.07848524903278,0.8070551997724509,0.14999999,0.45454547,3.357239523959353
74,0.3024968,8.271538132281659,2.9662296772003174,254.2069471167511,0.8025730451096993,0.14999999,0.47474748,3.435229015091231
75,0.45430347,7.225528778302022,3.0040814876556396,264.38141833844907,0.7974088748364374,0.14999999,0.4949495,3.5250855778459877
76,0.36003864,7.924436775799913,3.030120611190796,273.85698156264914,0.7929091186005375,0.14999999,0.5151515,3.6033813363506466
77,0.47336113,7.064566542443048,3.0576813220977783,284.1924150202061,0.7878844491564366,0.14999999,0.53535354,3.6908105846780015
78,0.40848112,7.585479596267738,3.083606004714966,294.0069354239384,0.7833724319010179,0.14999999,0.5555556,3.769319684922287
79,0.34206045,8.039360002258565,3.150561809539795,303.3675754216798,0.7793048338268006,0.14999999,0.57575756,3.8400958914136685
80,0.4437161,7.312092729911797,3.2099788188934326,313.455482691768,0.7748164635834999,0.14999999,0.5959596,3.9181935336471
81,0.6879109,4.796136185755549,3.2573328018188477,326.05934650601245,0.7686537913253778,0.14999999,0.61616164,4.025424030938425
82,0.6627811,5.1051719123737405,3.29870343208313,338.35417459363873,0.7628580217313997,0.14999999,0.6363636,4.1262704218736435
83,0.95188403,0.855079803884697,3.3819456100463867,354.89909478975403,0.7542590397522821,0.14999999,0.65656567,4.275892708310289
84,0.9135785,1.5056756869846069,3.4227898120880127,370.7934191027694,0.7463099212487893,0.14999999,0.67676765,4.414207370271065
85,0.6780509,4.918761625347694,3.483348846435547,383.2746574774217,0.740855539230952,0.14999999,0.6969697,4.509113617381432
86,0.75306803,3.9413000179782065,3.537264585494995,396.73335745944354,0.734874794533919,0.14999999,0.7171717,4.613178575109808
87,1.0685911,,3.576063871383667,414.1333574594435,0.7264279578151382,0.14999999,0.7373737,4.760153534016593
88,0.7915283,3.4004329314470905,3.641146659851074,428.1329245279964,0.7203938580668778,0.14999999,0.75757575,4.865146869636323
89,0.8756341,2.123796619452518,3.708137273788452,443.4091279085439,0.7136709751333178,0.14999999,0.7777778,4.982125032680268
90,0.7755958,3.627759775120594,3.756962776184082,457.1813681334233,0.7080578747551574,0.14999999,0.7979798,5.079792979260259
91,0.87311935,2.1638354710597607,3.824535846710205,472.41753266236356,0.7016435943776912,0.14999999,0.8181818,5.191401457828171
92,0.6356813,5.425547658732292,3.8606767654418945,484.39198500363125,0.6974063062196205,0.14999999,0.83838385,5.265130271778601
93,0.851399,2.504869755551104,3.9211769104003906,499.28711524808017,0.6914552495068097,0.14999999,0.85858583,5.368678658581508
94,1.0444064,,3.9844634532928467,516.6871152480802,0.6840993425971629,0.14999999,0.8787879,5.496671438809364
95,0.92251563,1.3562738423965428,4.046976089477539,532.7308414056837,0.6777187892282615,0.14999999,0.8989899,5.607693067428249
96,0.79375786,3.368252457164277,4.093524932861328,546.7625889485195,0.6726756531677923,0.14999999,0.9191919,5.695443634880411
97,0.8312858,2.8130096894209173,4.1417319774627686,561.3495792590985,0.6674075250271958,0.14999999,0.93939394,5.787109064526788
98,1.0398618,,4.184735298156738,578.7495792590985,0.6605972441595714,0.14999999,0.959596,5.905607951623454
99,1.1233199,,4.233511686325073,596.1495792590985,0.6539245447236162,0.14999999,0.97979796,6.021712921809075
100,1.2356942,,4.293258190155029,613.5495792590984,0.64738529927638,0.14999999,1.0,6.1354957925909845
101,-0.9087991,17.27531092242649,4.33887505531311,613.674268336672,0.6508055830564058,0.14999999,-0.6969697,6.075982854818534
102,-0.72433376,17.357025861589477,4.391634941101074,613.7172424750825,0.6542048442218374,0.14999999,-0.4949495,6.0168357105400245
103,-0.20767298,16.957361896446603,4.445985794067383,614.1598805786358,0.6573150984384353,0.14999999,-0.3131313,5.9627172871712215
104,-0.6996448,17.402378677057172,4.498187065124512,614.1575019015786,0.6606114600455464,0.14999999,-0.83838385,5.905360595207487
105,-0.7108765,17.37448769484416,4.549241542816162,614.1830142067345,0.6638297678124054,0.14999999,-0.61616164,5.849362040064138
106,-0.29299212,17.131486846640833,4.60754132270813,614.4515273600937,0.6668556021686758,0.14999999,-0.3939394,5.796712522265035
107,-0.5200104,17.398179477514056,4.684629917144775,614.4533478825796,0.6699681233845847,0.14999999,-0.67676765,5.74255465310822
108,-0.83201635,17.33252349163861,4.758549451828003,614.520824390941,0.6729880670546288,0.14999999,-0.6363636,5.690007633249454
109,-0.6382067,17.38092081534328,4.8122663497924805,614.5399035755977,0.6759781168535283,0.14999999,-0.7171717,5.637980766748603
110,-0.51582366,17.367562550715366,4.863463878631592,614.5723410248823,0.678906822871012,0.14999999,-0.45454547,5.587021282044385
111,-0.55248284,17.35857852632647,4.91240668296814,614.6137624985558,0.6817781078499758,0.14999999,-0.47474748,5.537060923410413
112,-0.5295039,17.379765054186233,4.973449468612671,614.6339974443696,0.6846089914591695,0.14999999,-0.53535354,5.487803548610443
113,-0.32415545,17.11234063499485,5.039689302444458,614.9216568093748,0.6872537601417071,0.14999999,-0.37373737,5.4417845735342905
114,-0.6327626,17.403508151553098,5.110690116882324,614.9181486578217,0.6899989167887567,0.14999999,-0.5959596,5.394018847875629
115,-0.6980953,17.390564332360864,5.158430099487305,614.9275843254608,0.6926898629058165,0.14999999,-0.57575756,5.34719638543879
116,-0.9488262,17.24711840823367,5.20627760887146,615.0804659172271,0.6952633442740649,0.14999999,-0.8787879,5.302417809631268
117,-0.8648329,17.291491729827552,5.255347013473511,615.1889741873996,0.6978146310111996,0.14999999,-0.93939394,5.258025420405125
118,-0.90248847,17.287001636540154,5.306080341339111,615.3019725508594,0.7003204887244986,0.14999999,-1.0,5.214423496193724
119,-0.29802263,17.201362098474135,5.359524726867676,615.5006104523853,0.7027428714129308,0.14999999,-0.5151515,5.1722740374150025
120,-0.9474853,17.25285008233939,5.410886526107788,615.647760370046,0.7051495400526598,0.14999999,-0.7777778,5.130398003083716
121,-0.046623588,13.858571405316901,5.462018728256226,619.189188964729,0.7059042514654085,0.14999999,-0.41414142,5.117266024501893
122,-0.5706201,17.389002625694232,5.511658430099487,619.2001863390349,0.7083096917566257,0.14999999,-0.65656567,5.075411363434712
123,-0.80838776,17.350721212886832,5.56370735168457,619.249465126148,0.7106581323585889,0.14999999,-0.7373737,5.034548496960553
124,-0.9536269,17.244019316695773,5.615444660186768,619.4054458094523,0.7129192409114514,0.14999999,-0.8989899,4.995205208140744
125,-0.767943,17.372021401751987,5.668747901916504,619.4334244077004,0.7152030232608274,0.14999999,-0.9191919,4.9554673952616035
126,-0.8010995,17.345709777428574,5.717616319656372,619.4877146302719,0.7174385538084875,0.14999999,-0.85858583,4.916569163732317
127,-0.74542975,17.3637823856098,5.770686626434326,619.5239322446621,0.7196470575415596,0.14999999,-0.8181818,4.878141198776867
128,-0.7266396,17.38784163186036,5.817737817764282,619.5360906128017,0.7218318558670971,0.14999999,-0.7979798,4.840125707912513
129,-0.76838315,17.345834722065618,5.866912126541138,619.5902558907361,0.7239640666975248,0.14999999,-0.97979796,4.803025239463071
130,-0.7737676,17.365238472388153,5.915637493133545,619.625017418348,0.7260720524233654,0.14999999,-0.959596,4.7663462878334455
131,-0.76262385,17.352981599723943,5.964486598968506,619.6720358186241,0.7281424779246187,0.14999999,-0.75757575,4.730320884111634
132,-0.5178822,17.35391670232916,6.013550519943237,619.7181191162949,0.7301819404753157,0.14999999,-0.21212122,4.694834235729507
133,-0.47490403,17.36803948362734,6.062686204910278,619.7500796326676,0.7321968370786157,0.14999999,-0.2929293,4.659775034832087
134,-0.2155669,16.898272440108812,6.121959447860718,620.2518071925588,0.7339801821956773,0.14999999,-0.1919192,4.628744829795215
135,-0.17297561,16.621144724801212,6.197756290435791,621.0306624677576,0.7356191304947818,0.14999999,-0.35353535,4.600227129390797
136,-0.0914547,15.569822835343977,6.263469219207764,622.8608396324136,0.7367897060376887,0.14999999,-0.27272728,4.579859114944218
137,-0.39496964,17.285764147833497,6.3446362018585205,622.9750754845801,0.7386630273158067,0.14999999,-0.5555556,4.547263324704964
138,-0.48175973,17.368108813819497,6.40202260017395,623.0069666707606,0.7405434921411127,0.14999999,-0.43434343,4.514543236744641
139,-0.30347583,17.110060586712613,6.488306045532227,623.2969060840479,0.7422902066964163,0.14999999,-0.13131313,4.484150403482359
140,-0.25951117,16.970076942016746,6.559898138046265,623.7268291420312,0.7439545036362762,0.14999999,-0.25252524,4.455191636728794
141,-0.094771504,15.850743729849018,6.6177496910095215,625.2760854121822,0.7451389559744919,0.14999999,-0.05050505,4.434582166043845
142,-0.4612818,17.38020334629831,6.654775619506836,625.2958820658839,0.7469257398146821,0.14999999,-0.33333334,4.403492127224535
143,-0.3653357,17.20781592736144,6.691449403762817,625.4880661385225,0.7486182516925802,0.14999999,-0.15151516,4.374042420549109
144,-0.10411458,15.92717393668299,6.727069616317749,626.9608922018396,0.7497761445554603,0.14999999,-0.030303031,4.353895084734997
145,0.020671941,9.188144400345099,6.763378858566284,635.1727478014944,0.7482470282197805,0.14999999,-0.01010101,4.380501708975824
146,-0.24140877,17.0309520296321,6.799360513687134,635.5417957718623,0.7498260920438271,0.14999999,-0.07070707,4.353025998437413
147,-0.17352547,16.50685984352357,6.834566831588745,636.4349359283387,0.7511787724105332,0.14999999,-0.11111111,4.329489360056726
148,-0.015219852,10.618557675581615,6.8695995807647705,643.2163782527572,0.7502266316197747,0.14999999,0.07070707,4.346056609815927
149,0.020882726,9.102825691368084,6.907645225524902,651.5135525613891,0.7487026334330833,0.14999999,-0.23232323,4.372574178264356
150,-0.13281256,16.424808835596995,6.95062780380249,652.4887437257921,0.750004312748739,0.14999999,0.05050505,4.349924958171948
151,0.25856176,8.495968966726535,6.985732316970825,661.3927747590656,0.7482709999394593,0.14999999,0.21212122,4.380084601053414
152,-0.055933394,14.171840273415846,7.026625394821167,664.6209344856497,0.7487065432223046,0.14999999,0.030303031,4.372506147931906
153,0.08450004,9.039643563560267,7.062732934951782,672.9812909220894,0.7472085902929575,0.14999999,0.17171717,4.398570528902545
154,0.12855165,8.954193938611523,7.0990259647369385,681.4270969834779,0.7456982023497996,0.14999999,-0.09090909,4.424851279113493
155,0.2637067,8.47150433466581,7.13494873046875,690.355592648812,0.744028330497289,0.14999999,0.41414142,4.453907049347174
156,0.06251882,9.069066646777005,7.170822620391846,698.6865260020351,0.7426000125250389,0.14999999,0.09090909,4.478759782064327
157,0.12125033,8.970799761555995,7.206129550933838,707.115726240479,0.7411539182076,0.14999999,0.15151516,4.503921823187764
158,-0.072917,14.640501497218185,7.241246461868286,709.8752247432609,0.7417884385482104,0.14999999,-0.17171717,4.492881169261145
159,0.21499051,8.683827676182558,7.27654504776001,718.5913970670783,0.7402619109856583,0.14999999,0.1919192,4.519442748849549
160,0.41612163,7.528116765053645,7.313105583190918,728.4632803020247,0.7383393389719741,0.14999999,0.23232323,4.5528955018876545
161,0.00789588,9.7342726002177,7.349153757095337,736.129007701807,0.737228168879201,0.14999999,0.01010101,4.572229861501907
162,-0.057739608,14.987455901320235,7.382590293884277,738.5415518004868,0.7379943409250439,0.14999999,0.11111111,4.558898467904239
163,0.20353898,8.727464476034264,7.419451713562012,747.2140873244525,0.7365439364909203,0.14999999,0.2929293,4.584135505057991
164,0.09144844,9.028512568710344,7.455273389816284,755.5855747557422,0.7352167175652714,0.14999999,0.25252524,4.607229114364282
165,0.21499732,8.683801016444146,7.491591215133667,764.301773739298,0.7337855194220491,0.14999999,0.47474748,4.632131962056351
166,0.38714385,7.740044425117567,7.526925086975098,773.9617293141805,0.7320448243615221,0.14999999,0.57575756,4.6624200561095215
167,0.80402195,3.2189382438331804,7.56189489364624,788.1427910703474,0.7287690855976507,0.14999999,0.5151515,4.719417910600883
168,0.18948478,8.777755284443803,7.596785545349121,796.7650357859036,0.7274339642221187,0.14999999,0.33333334,4.74264902253514
169,0.6424772,5.346461983735042,7.63262677192688,808.8185738021685,0.7249477746710985,0.14999999,0.43434343,4.785908720722891
170,0.4184385,7.510512363494735,7.669149875640869,818.7080614386738,0.7232224268293871,0.14999999,0.45454547,4.815929773168669
171,0.14033546,8.925345716669279,7.7050087451934814,827.1827157220044,0.7219927687967992,0.14999999,0.3131313,4.837325822935698
172,0.22623652,8.638649987475333,7.7433624267578125,835.9440657345291,0.7206816139619994,0.14999999,0.13131313,4.860139917061216
173,0.661837,5.116558389313972,7.797319173812866,848.2275073452151,0.718215564631847,0.14999999,0.5555556,4.903049175405868
174,0.15992972,8.871778707880361,7.851654767990112,856.7557286373348,0.717018189774959,0.14999999,0.3939394,4.923883497915717
175,0.43345463,7.394044318537042,7.906609535217285,866.7616843187977,0.7153492005521193,0.14999999,0.37373737,4.95292391039313
176,0.85236096,2.489947703875374,7.952049255371094,881.6717366149223,0.7120977871555246,0.14999999,0.5959596,5.009498503493877
177,0.6746717,4.960379671582706,7.987437009811401,894.1113569433396,0.7096852532815966,0.14999999,0.4949495,5.051476592900224
178,0.066772535,9.064059373314967,8.022227048873901,902.4472975700246,0.7086247909175952,0.14999999,0.27272728,5.069928638033846
179,0.5856656,5.981719080484947,8.057836294174194,913.8655784895396,0.7065865348713996,0.14999999,0.53535354,5.1053942932376515
180,0.378757,7.798528126375273,8.09503173828125,923.4670503631644,0.7051510056311737,0.14999999,0.35353535,5.13037250201758
181,1.017124,,8.129523277282715,940.8670503631644,0.7012551437216092,0.14999999,0.83838385,5.198160499244002
182,0.566804,6.1796306647439625,8.16593050956726,952.0874196984204,0.6993534736331881,0.14999999,0.6363636,5.23124955878253
183,1.0138465,,8.201579093933105,969.4874196984204,0.6955318699521325,0.14999999,0.6969697,5.297745462832898
184,0.44355416,7.31340097489281,8.236622333526611,979.5740187235275,0.6940361010983487,0.14999999,0.61616164,5.323771840888736
185,0.808196,3.157668623580849,8.273106575012207,993.8163500999467,0.6912655016775563,0.14999999,0.7171717,5.371980270810523
186,0.8783819,2.079914519686376,8.30819296836853,1009.1364355802604,0.688191683481566,0.14999999,0.7979798,5.425464707420755
187,0.7306632,4.243963948616507,8.342862367630005,1022.2924716316438,0.6858158240728862,0.14999999,0.75757575,5.4668046611317855
188,0.98236036,0.31837257731168767,8.379231691360474,1039.3740990543322,0.682265193490361,0.14999999,0.9191919,5.528585633267724
189,0.9543302,0.8126254173954018,8.414024591445923,1055.9614736369367,0.6789024284993809,0.14999999,0.93939394,5.5870977441107765
190,0.64304423,5.339825464892241,8.449239730834961,1068.0216481720445,0.6769444500387042,0.14999999,0.85858583,5.62116656932655
191,0.8952411,1.8076688373738161,8.484880924224854,1083.6139793346706,0.6739441597957904,0.14999999,0.8181818,5.673371619553249
192,0.84967697,2.5315401717137447,8.520690441131592,1098.4824391629568,0.6711917986221994,0.14999999,0.7777778,5.721262703973733
193,0.6060896,5.760108020703879,8.555999994277954,1110.122331142253,0.6694293576492607,0.14999999,0.67676765,5.751929176902865
194,0.39106888,7.712234218771899,8.607326984405518,1119.810096923481,0.6682633911235097,0.14999999,0.8989899,5.772216994450933
195,0.73801506,4.145656099152714,8.651087760925293,1133.0644408243284,0.6660582255159658,0.14999999,0.65656567,5.810586876022197
196,-0.9760057,17.222665953619664,8.69560170173645,1133.2417748707087,0.6677100120599611,0.14999999,-0.83838385,5.781845790156677
197,-0.78159094,17.344211176543272,8.730723142623901,1133.2975636941653,0.6693804878656385,0.14999999,-0.67676765,5.752779511137895
198,-0.44160065,17.361569068341247,8.765809059143066,1133.335994625824,0.6710391284610986,0.14999999,-0.5959596,5.723919164776889
199,-0.6536607,17.4069784509975,8.800968647003174,1133.3290161748266,0.6726942135462295,0.14999999,-0.61616164,5.6951206842956115
200,-0.5104946,17.35520842608537,8.836180448532104,1133.3738077487412,0.6743178713365688,0.14999999,-0.4949495,5.666869038743706
201,-0.4267522,17.331520356500164,8.871377944946289,1133.442287392241,0.6759186002767082,0.14999999,-0.7171717,5.639016355185279
202,-0.4688655,17.41773453496857,8.907070398330688,1133.4245528572724,0.6775280093156735,0.14999999,-0.57575756,5.611012637907289
203,-0.5262532,17.40598231422198,8.942421436309814,1133.4185705430505,0.6791182349405328,0.14999999,-0.53535354,5.583342712034732
204,-0.46154892,17.39336350506551,8.9773530960083,1133.425207037985,0.6806893151233987,0.14999999,-0.45454547,5.556005916852868
205,-0.5837173,17.406314895336454,9.012186050415039,1133.4188921426487,0.6822486985863055,0.14999999,-0.47474748,5.5288726445982865
206,-0.28076833,17.145504824340584,9.047417640686035,1133.6733873183082,0.6837201798576312,0.14999999,-0.6363636,5.503268870477224
207,-0.42189798,17.286379149441956,9.08318567276001,1133.7870081688661,0.6852165561194777,0.14999999,-0.65656567,5.477231923521092
208,-0.86845666,17.312390501707544,9.118049383163452,1133.8746176671586,0.6867057311927616,0.14999999,-0.6969697,5.451320277245955
209,-0.6949888,17.406245272449635,9.153064727783203,1133.868372394709,0.6882064641712843,0.14999999,-0.7373737,5.42520752341966
210,-1.049884,17.198075848906594,9.18794870376587,1134.0702965458024,0.6896359341691842,0.14999999,-0.9191919,5.400334745456202
211,-0.9077072,17.27660489928858,9.222779989242554,1134.1936916465138,0.6910732440903983,0.14999999,-0.93939394,5.375325552827079
212,-0.85267806,17.311099058604768,9.257495641708374,1134.282592587909,0.6925063455357008,0.14999999,-1.0,5.350389587678816
213,-0.81340903,17.338358085190528,9.293695211410522,1134.3442345027186,0.6939333456093258,0.14999999,-0.8181818,5.32555978639774
214,-0.8864215,17.295698576859863,9.334504842758179,1134.4485359258588,0.6953355527108558,0.14999999,-0.85858583,5.301161382831116
215,-0.54624057,17.410201878210678,9.372223138809204,1134.4383340476481,0.6967553236975016,0.14999999,-0.8787879,5.27645736766348
216,-0.60460234,17.389832952848224,9.416498899459839,1134.4485010948,0.698156529082908,0.14999999,-0.7979798,5.252076393957407
217,-0.6864676,17.379117769108632,9.469656467437744,1134.4693833256913,0.6995419822750968,0.14999999,-0.7777778,5.227969508413324
218,-1.147382,17.185422669754654,9.524622201919556,1134.6839606559367,0.7008636611156979,0.14999999,-0.959596,5.204972296586866
219,-1.2196475,17.198928107341246,9.578340291976929,1134.8850325485955,0.7021768140060375,0.14999999,-0.97979796,5.182123436294956
220,-0.8619211,17.31841419106194,9.62274718284607,1134.9666183575337,0.7035092428533093,0.14999999,-0.75757575,5.158939174352426
221,-0.86047494,17.321605245911325,9.668983459472656,1135.0450131116224,0.7048304433578768,0.14999999,-0.8989899,5.135950285572952
