Iteration,LQGmu1_higher,Regret/t,Regret,ReturnMean,ReturnLastEpisode,LQGmu1_actor,TimeElapsed,LQGsigma_higher
15,-0.7171717,0.09204985367192127,1.3807478050788191,0.9947097785246023,17.402604016138742,-0.64246523,0.7829372882843018,0.14999999
16,-0.6969697,0.08745627172226,1.39930034755616,0.9949737774872266,17.381447457522658,-0.7119009,0.8299946784973145,0.14999999
17,-0.67676765,0.08615926521512224,1.464707508657078,0.9950483180910851,17.33459283889908,-0.53907263,0.8794989585876465,0.14999999
18,-0.65656567,0.08184226488960514,1.4731607680128924,0.9952964215580687,17.391546740644184,-0.5340646,0.9283838272094727,0.14999999
19,-0.6363636,0.08162208495170076,1.5508196140823145,0.9953090755774886,17.322341153930576,-0.83422816,0.9821991920471191,0.14999999
20,-0.61616164,0.08000962126700077,1.6001924253400155,0.9954017459041955,17.350627188742298,-0.77699953,1.0484399795532227,0.14999999
21,-0.5959596,0.08434871595882007,1.7713230351352216,0.995152372646045,17.228869390204792,-0.37169474,1.0980396270751953,0.14999999
22,-0.57575756,0.0816662336982248,1.7966571413609458,0.9953065382932056,17.374665893774274,-0.57205963,1.1616287231445312,0.14999999
23,-0.5555556,0.08165504218691527,1.8780659702990512,0.9953071814835106,17.318591171061893,-0.8523056,1.2089378833770752,0.14999999
24,-0.53535354,0.08107295033344479,1.9457508080026749,0.9953406350383078,17.332315162296375,-0.50433236,1.268951654434204,0.14999999
25,-0.5151515,0.07755571644441303,1.938892911110326,0.9955427749169878,17.406857896892348,-0.5799798,1.3716464042663574,0.14999999
26,-0.4949495,0.10056611944812761,2.614719105651318,0.9942203379627513,16.724173805459007,-0.20740864,1.4573979377746582,0.14999999
27,-0.47474748,0.09723230861488659,2.625272332601938,0.9944119362865008,17.38944677304938,-0.612,1.5334489345550537,0.14999999
28,-0.45454547,0.09415988670314134,2.6364768276879573,0.9945885122584402,17.38879550491398,-0.6061571,1.620664119720459,0.14999999
29,-0.43434343,0.0928582933833137,2.692890508116097,0.9946633164722235,17.34358631957186,-0.49689072,1.7035527229309082,0.14999999
30,-0.41414142,0.09001344926362904,2.7004034779088713,0.9948268132607112,17.392487030207224,-0.46610695,1.7277414798736572,0.14999999
31,-0.3939394,0.08758933431639357,2.7152693638082006,0.9949661302117017,17.38513411410067,-0.6992751,1.8010287284851074,0.14999999
32,-0.37373737,0.08599495358449494,2.751838514703838,0.9950577612882476,17.36343084910436,-0.46198028,1.8412728309631348,0.14999999
33,-0.35353535,0.11705176689456327,3.862708307520588,0.9932728869600828,16.28913020718325,-0.15127614,1.8733975887298584,0.14999999
34,-0.33333334,0.11342912465448751,3.8565902382525756,0.9934810847899721,17.40611806926801,-0.603558,1.9121360778808594,0.14999999
35,-0.3131313,0.11770204046424766,4.119571416248668,0.9932355149158478,17.137018822003906,-0.2851771,1.946300745010376,0.14999999
36,-0.2929293,0.11948588757927316,4.301491952853834,0.9931329949667084,17.218079463394833,-0.31265557,1.9726696014404297,0.14999999
37,-0.27272728,0.1262043326117333,4.669560306634132,0.9927468774361072,17.0319316462197,-0.2941,2.008867025375366,0.14999999
38,-0.25252524,0.14234285287082954,5.409028409091523,0.9918193762717914,16.660531897542608,-0.19976436,2.0359673500061035,0.14999999
39,-0.23232323,0.18538471998603506,7.230004079455368,0.989345705747929,15.579024329636153,-0.08379224,2.0729830265045166,0.14999999
40,-0.21212122,0.19328674113150757,7.731469645260303,0.9888915666016376,16.898534434195064,-0.21474876,2.1056504249572754,0.14999999
41,-0.1919192,0.22063487575101187,9.046029905791487,0.9873198347269534,16.085439739468814,-0.11669057,2.1384525299072266,0.14999999
42,-0.17171717,0.2369686320027366,9.952682544114937,0.9863811131032911,16.49334736167655,-0.16954884,2.168386220932007,0.14999999
43,-0.15151516,0.23540657903664927,10.12248289857592,0.9864708862622616,17.230199645539017,-0.3146485,2.2080769538879395,0.14999999
44,-0.13131313,0.41668874980369225,18.33430499136246,0.9760523707009373,9.188177907213461,0.019242987,2.2346482276916504,0.14999999
45,-0.11111111,0.43004039045986986,19.351817570694145,0.975285035031042,16.382487420668312,-0.14590633,2.2673354148864746,0.14999999
46,-0.09090909,0.5998399459749295,27.592637514846757,0.9655264398864984,9.159180055847385,0.015763767,2.2873265743255615,0.14999999
47,-0.07070707,0.6474854696542898,30.43181707375162,0.9627881913991788,14.560820441095135,-0.06807289,2.327749729156494,0.14999999
48,-0.05050505,0.8039478448823715,38.58949655435383,0.9537961008688293,9.242320519397792,0.016935654,2.367581605911255,0.14999999
49,-0.030303031,0.8454600544320955,41.42754266717268,0.9514103416993048,14.561953887181145,-0.052287273,2.3999133110046387,0.14999999
50,-0.01010101,0.9957315730906993,49.786578654534964,0.942774047523523,9.040964012637712,0.08363747,2.441185474395752,0.14999999
51,0.01010101,0.9970121574601629,50.847620030468306,0.9427004507206803,16.338958624066652,-0.117327265,2.463085174560547,0.14999999
52,0.030303031,1.1371184694565417,59.130160411740164,0.9346483638243366,9.117459618728144,0.031471558,2.4950482845306396,0.14999999
53,0.05050505,1.271876893785749,67.4094753706447,0.9269036267939224,9.120685041095461,0.034091555,2.5582566261291504,0.14999999
54,0.07070707,1.4028411808813976,75.75342376759548,0.9193769436275058,9.056051603049218,0.07306228,2.6010873317718506,0.14999999
55,0.09090909,1.5413331610814478,84.77332385947963,0.9114176344206064,8.380099908115847,0.28210023,2.646134853363037,0.14999999
56,0.11111111,1.6723606391847208,93.65219579434437,0.903887319587085,8.521128065135262,0.25316173,2.6986706256866455,0.14999999
57,0.13131313,1.7908890010999472,102.08067306269699,0.8970753447643708,8.97152273164737,0.12092244,2.7552576065063477,0.14999999
58,0.15151516,1.9036774570195851,110.41329250713594,0.8905932495965756,9.067380555561046,0.063982755,2.8096683025360107,0.14999999
59,0.17171717,2.0283802655689107,119.67443566856572,0.8834264215190282,8.138856838570216,0.32569498,2.8773257732391357,0.14999999
60,0.1919192,2.1662147113712265,129.9728826822736,0.8755049016453318,7.101552986292127,0.46905053,2.927528142929077,0.14999999
61,0.21212122,2.295685294573366,140.0368029689753,0.8680640635302663,7.336079713298281,0.44073734,2.9726457595825195,0.14999999
62,0.23232323,2.4079015117865064,149.2898937307634,0.8616148556444536,8.146909238211919,0.32433438,3.02497935295105,0.14999999
63,0.25252524,2.5375608585459344,159.86633408839387,0.8541631690490842,6.823559642369518,0.5005412,3.074082612991333,0.14999999
64,0.27272728,2.6485504271312017,169.5072273363969,0.8477844582108504,7.759106751996961,0.38443032,3.120023727416992,0.14999999
65,0.2929293,2.7414934347586755,178.1970732593139,0.8424429060483518,8.710154077083018,0.20815712,3.1664435863494873,0.14999999
66,0.3131313,2.8473830277068277,187.92727982865063,0.8363572972582282,7.669793430663267,0.396984,3.2134275436401367,0.14999999
67,0.33333334,2.9346653427322322,196.62257796305957,0.8313410722567681,8.704701865591046,0.20959061,3.249753952026367,0.14999999
68,0.35353535,3.0209280051601812,205.42310435089232,0.8263834479792997,8.599473612167257,0.23555437,3.2836172580718994,0.14999999
69,0.37373737,3.13209947059517,216.11486347106674,0.8199942832991279,6.708240879825569,0.51303744,3.3173177242279053,0.14999999
70,0.3939394,3.2439050702390793,227.07335491673555,0.8135686741241906,6.441508554331191,0.5408361,3.368435859680176,0.14999999
71,0.41414142,3.3502875514862325,237.8704161555225,0.8074547384203313,6.602938761213051,0.5241881,3.4283080101013184,0.14999999
72,0.43434343,3.4808894566634985,250.62404087977188,0.7999488818009483,4.646375275750616,0.69976443,3.4765636920928955,0.14999999
73,0.45454547,3.5576431311200816,259.70794857176594,0.7955377510850526,8.316092308005958,0.29429704,3.5113420486450195,0.14999999
74,0.47474748,3.639326240511009,269.31014179781465,0.7908433195108614,7.79780677395126,0.37886158,3.5461487770080566,0.14999999
75,0.4949495,3.726890859521268,279.5168144640951,0.7858108701424558,7.1933273337195365,0.4581795,3.5802674293518066,0.14999999
76,0.5151515,3.797538049752263,288.612891781172,0.7817506867958468,8.303922682923112,0.29655924,3.6144654750823975,0.14999999
77,0.53535354,3.891403634737044,299.6380798747524,0.7763561129461467,6.374811906419552,0.54756665,3.6499366760253906,0.14999999
78,0.5555556,3.996089930764465,311.6950145996283,0.7703396591514674,5.343065275124141,0.6427675,3.6857659816741943,0.14999999
79,0.57575756,4.063412163968463,321.0095609535086,0.7664705652891687,8.085453646119694,0.3345784,3.7203269004821777,0.14999999
80,0.5959596,4.157549478585884,332.60395828687075,0.7610603747939146,5.805602666637827,0.60195327,3.7546637058258057,0.14999999
81,0.61616164,4.2372869464438,343.2202426619478,0.7564777616986321,6.783715624922942,0.5048938,3.797975540161133,0.14999999
82,0.6363636,4.328781392932719,354.9600742204829,0.7512194601762805,5.660168441464871,0.61507833,3.851423501968384,0.14999999
83,0.65656567,4.463311768617766,370.4548767952746,0.7434878293897835,1.9051974252083297,0.88923824,3.8907458782196045,0.14999999
84,0.67676765,4.522151957504327,379.86076443036353,0.7401062093388318,7.9941123649110475,0.3492493,3.9170079231262207,0.14999999
85,0.6969697,4.635640052099157,394.0294044284284,0.7335839050517725,3.231360001935136,0.80317307,3.943898916244507,0.14999999
86,0.7171717,4.732340722620659,406.9813021453767,0.7280263952516862,4.448102283051714,0.7151555,3.9709184169769287,0.14999999
87,0.7373737,4.7958494115911785,417.2388988084325,0.7243764705982081,7.142403336944175,0.46424308,3.999190330505371,0.14999999
88,0.75757575,4.881312086647593,429.55546362498825,0.71946482260646,5.083435183444247,0.66457975,4.025786399841309,0.14999999
89,0.7777778,4.965713191618658,441.94847405406057,0.7146141843897322,5.006989570927681,0.670867,4.0516180992126465,0.14999999
90,0.7979798,5.047445351895247,454.2700816705722,0.7099169337991237,5.078392383488383,0.6649963,4.099880933761597,0.14999999
91,0.8181818,5.147532552548954,468.4254622819548,0.7041647958305199,3.244619388617414,0.80226594,4.134898662567139,0.14999999
92,0.83838385,5.25691868344918,483.63651887732453,0.6978782365833804,2.1889434046303,0.8715387,4.1680309772491455,0.14999999
93,0.85858583,5.329254492926717,495.6206678421847,0.6937210061536369,5.415851035139846,0.6365184,4.201368093490601,0.14999999
94,0.8787879,5.4244808260235216,509.901197646211,0.6882482283894527,3.1194701959736495,0.81078744,4.24795126914978,0.14999999
95,0.8989899,5.5132186313712594,523.7557699802696,0.683148354518893,3.5454276659414283,0.78140366,4.29626727104187,0.14999999
96,0.9191919,5.637039270627809,541.1557699802696,0.6760322258259879,,1.08731,4.340915203094482,0.14999999
97,0.93939394,5.728392932244847,555.6541144277502,0.670782015388227,2.901655552519403,0.8254088,4.385172367095947,0.14999999
98,0.959596,5.833091132075257,571.6429309433752,0.6647648774669391,1.4111834843750217,0.9192411,4.425306797027588,0.14999999
99,0.97979796,5.949928595387628,589.0429309433752,0.6580500807248488,,1.0400994,4.470725774765015,0.14999999
100,1.0,6.064429309433751,606.4429309433751,0.6514695799176003,,1.1474528,4.515127420425415,0.14999999
101,-0.85858583,6.0059507937139305,606.601030165107,0.6548304141543716,17.241900778268104,-0.95407295,4.550751447677612,0.14999999
102,-0.5151515,6.012200350541271,613.2444357552096,0.6544712442217658,10.756594409897392,0.0006735921,4.580120801925659,0.14999999
103,-0.33333334,5.9615359601839755,614.0382038989495,0.6573829907940241,16.606231856260052,-0.18906967,4.610921859741211,0.14999999
104,-0.7171717,5.90439442729408,614.0570204385843,0.6606669869371214,17.3811834603652,-0.5620008,4.644174337387085,0.14999999
105,-0.41414142,5.8517631683466576,614.435132676399,0.6636917719340998,17.02188776218538,-0.21845706,4.67531156539917,0.14999999
106,-0.65656567,5.796697315709647,614.4499154652226,0.6668564761086404,17.385217211176354,-0.7184211,4.712663173675537,0.14999999
107,-0.47474748,5.742743293626447,614.4735324180298,0.6699572819754911,17.376383047192874,-0.5812765,4.746140956878662,0.14999999
108,-0.45454547,5.689905721880012,614.5098179630413,0.6729939240298838,17.363714454988504,-0.5326719,4.7755327224731445,0.14999999
109,-0.3939394,5.63790164514359,614.5312793206514,0.675982664072207,17.37853864238997,-0.68450487,4.805619955062866,0.14999999
110,-0.6969697,5.586815891693693,614.5497480863062,0.6789186269141552,17.38153123434517,-0.563483,4.839602470397949,0.14999999
111,-0.57575756,5.536219330780968,614.5203457166874,0.6818264752424728,17.429402369618806,-0.55579245,4.872410535812378,0.14999999
112,-0.8181818,5.488645313113727,614.7282750687374,0.6845606141888662,17.192070647949976,-1.117593,4.902581214904785,0.14999999
113,-0.37373737,5.440351178122184,614.7596831278069,0.6873361391883801,17.368591940930546,-0.5072619,4.934345722198486,0.14999999
114,-0.7373737,5.39287187112519,614.7873933082717,0.690064834992805,17.3722898195351,-0.73143536,4.966789484024048,0.14999999
115,-0.61616164,5.345735412622596,614.7595724515985,0.6927738268607702,17.427820856673208,-0.65884316,5.000590801239014,0.14999999
116,-0.8787879,5.300334746168179,614.8388305555088,0.6953830605650468,17.320741896089686,-0.8497598,5.033925533294678,0.14999999
117,-0.43434343,5.257276940371807,615.1014020235015,0.6978576471050683,17.13742853200736,-0.27011293,5.065772771835327,0.14999999
118,-0.75757575,5.214434169412953,615.3032319907285,0.7003198753210943,17.19817003277302,-1.2030426,5.095226287841797,0.14999999
119,-0.67676765,5.170846674901922,615.3307543133287,0.7028249037412687,17.372477677399765,-0.77322894,5.135663270950317,0.14999999
120,-0.83838385,5.128167650448977,615.3801180538773,0.7052777212385645,17.350636259451484,-0.7676803,5.1882688999176025,0.14999999
121,-0.53535354,5.085790650691884,615.3806687337179,0.7077131809947192,17.399449320159295,-0.5128028,5.235437870025635,0.14999999
122,-0.97979796,5.0455872382299845,615.5616430640581,0.7100237219408053,17.219025669659782,-0.9827185,5.280686855316162,0.14999999
123,-0.6363636,5.004564519318493,615.5614358761746,0.7123813494644543,17.400207187883428,-0.6414576,5.322625160217285,0.14999999
124,-0.5555556,4.964164073806435,615.5563451519979,0.7147032141490554,17.405090724176766,-0.6090679,5.362419128417969,0.14999999
125,-0.9191919,4.925786803256089,615.7233504070111,0.7169088044105695,17.232994744986783,-0.96829104,5.4040446281433105,0.14999999
126,-0.8989899,4.888353331295533,615.9325197432371,0.7190601533738198,17.19083066377406,-1.166536,5.435090065002441,0.14999999
127,-0.959596,4.8513466093654305,616.1210193894096,0.7211869764732509,17.211500353827454,-0.9879825,5.466345548629761,0.14999999
128,-0.15151516,4.823242619504531,617.37505529658,0.7228021483043371,16.145964092829708,-0.14083248,5.501281499862671,0.14999999
129,-0.5959596,4.785873404476531,617.3776691774725,0.724949804340429,17.397386119107423,-0.7007156,5.545241594314575,0.14999999
130,-0.7777778,4.749548849691213,617.4413504598577,0.7270374224315391,17.33631871761472,-0.82597154,5.593265533447266,0.14999999
131,-0.2929293,4.768474319448622,624.6701358477694,0.725949751755826,10.17121461208835,0.0046866834,5.638392210006714,0.14999999
132,-0.7979798,4.7323564221468,624.6710477233777,0.7280254929800686,17.399088124391756,-0.6955112,5.681685924530029,0.14999999
133,-0.93939394,4.697062559099315,624.709320360209,0.7300538759138321,17.36172736316877,-0.7886057,5.723066806793213,0.14999999
134,-1.0,4.663478348207851,624.906098659852,0.73198400297656,17.20322170035692,-0.99113584,5.761357545852661,0.14999999
135,-0.3131313,4.632562787427632,625.3959763027302,0.7337607593432393,16.91012235712179,-0.21728551,5.801074504852295,0.14999999
136,-0.27272728,4.5994675697629335,625.527589487759,0.7356627833469576,17.268386814971254,-0.38353565,5.8410913944244385,0.14999999
137,-0.21212122,4.574081805534247,626.6492073581918,0.7371217353141235,16.27838212956722,-0.13930202,5.877002239227295,0.14999999
138,-0.4949495,4.542361619954742,626.8459035537544,0.7389447344853595,17.203303804437418,-0.30793953,5.911376714706421,0.14999999
139,-0.25252524,4.529527236306131,629.6042858465522,0.7396823427410268,14.641617707202132,-0.06894638,5.942087173461914,0.14999999
140,-0.17171717,4.509839901895718,631.3775862654005,0.7408137987416252,15.626699581151657,-0.10877112,5.97505784034729,0.14999999
141,-0.11111111,4.484644767094513,632.3349121603263,0.742261794994568,16.442674105074165,-0.15826388,6.007672309875488,0.14999999
142,0.01010101,4.462523273316886,633.6783048109978,0.743533145211673,16.056607349328466,-0.112517275,6.037901163101196,0.14999999
143,-0.35353535,4.431746803573469,633.739792911006,0.7453019078406051,17.338511899991836,-0.47455525,6.069363832473755,0.14999999
144,-0.1919192,4.400885230432571,633.7274731822903,0.7470755614693924,17.412319728715726,-0.54610145,6.09647274017334,0.14999999
145,-0.23232323,4.428055554907009,642.0680554615162,0.7455140485685627,9.059417720774038,0.070486754,6.130036354064941,0.14999999
146,-0.030303031,4.455797778076618,650.5464755991862,0.7439196679266311,8.921579862329985,0.14180148,6.161337375640869,0.14999999
147,-0.07070707,4.439254152737724,652.5703604524454,0.7448704509920848,15.376115146740826,-0.08262896,6.1947760581970215,0.14999999
148,-0.05050505,4.426745260537716,655.158298559582,0.7455893528426598,14.8120618928633,-0.06817488,6.224614381790161,0.14999999
149,-0.13131313,4.450808927237304,663.1705301583584,0.7442063834921088,9.387768401223717,0.008754611,6.261613130569458,0.14999999
150,-0.09090909,4.465333821406726,669.8000732110089,0.7433716194593835,10.770456947349476,0.0032434762,6.295378684997559,0.14999999
151,0.05050505,4.490645096675782,678.0874095980431,0.741916948466909,9.112663612965843,0.035322692,6.328154563903809,0.14999999
152,0.030303031,4.483805906757917,681.5384978272034,0.7423100053587404,13.948911770839704,-0.03981352,6.36834716796875,0.14999999
153,0.15151516,4.5123747651172526,690.3933390629396,0.7406681169472843,8.545158764263773,0.24789408,6.409314870834351,0.14999999
154,0.07070707,4.537536052889822,698.7805521450325,0.7392220659258723,9.012786917907128,0.10044913,6.448498487472534,0.14999999
155,-0.01010101,4.515741744125379,699.9399703394338,0.7404746124065874,16.240581805598787,-0.13634197,6.4772255420684814,0.14999999
156,0.13131313,4.494753486052691,701.1815438242197,0.7416808341349028,16.15842651521409,-0.11888559,6.533439874649048,0.14999999
157,0.2929293,4.527478748742581,710.8141635525852,0.7398000719113459,7.767380271634494,0.3832466,6.584226131439209,0.14999999
158,0.33333334,4.5564328631168785,719.9163923724668,0.7381360423496046,8.297771180118378,0.2976962,6.631377458572388,0.14999999
159,0.35353535,4.582208191122168,728.5711023884247,0.7366547016596454,8.74528998404207,0.19867127,6.671076774597168,0.14999999
160,0.11111111,4.607122078450394,737.1395325520631,0.735222869054575,8.831569836361634,0.17318723,6.721587419509888,0.14999999
161,0.09090909,4.629586198664064,745.3633779849142,0.7339318276629848,9.176154567148869,0.025164932,6.780870199203491,0.14999999
162,0.45454547,4.68066790575913,758.2682007329789,0.7309960973701649,4.495177251935338,0.7115314,6.852555513381958,0.14999999
163,0.5151515,4.728800036754839,770.7944059910387,0.7282298829451241,4.873794741940163,0.6816831,6.90185022354126,0.14999999
164,0.23232323,4.76050316001407,780.7225182423075,0.7264078643670074,7.4718877487312,0.42347735,6.937566757202148,0.14999999
165,0.17171717,4.782906304487048,789.1795402403628,0.7251203273283305,8.942978001944628,0.13325696,6.974103212356567,0.14999999
166,0.57575756,4.818380409090329,799.8511479089947,0.7230815856844638,6.72839233136815,0.5108758,7.010990858078003,0.14999999
167,0.67676765,4.8808650827824325,815.1044688246662,0.7194905124837683,2.1466790843284023,0.8741978,7.048375844955444,0.14999999
168,0.47474748,4.911258205726617,825.0913785620717,0.7177437812800795,7.41309026259454,0.43103483,7.084959268569946,0.14999999
169,0.27272728,4.944188275665752,835.5678185875121,0.7158512485249569,6.92355997455959,0.4894467,7.120855808258057,0.14999999
170,0.3131313,4.974364980507294,845.6420466862398,0.714116955143259,7.325771901272244,0.44201985,7.156273603439331,0.14999999
171,0.21212122,4.994334990667397,854.0312834041249,0.7129692534099197,9.010763282114937,0.101549454,7.188924074172974,0.14999999
172,0.4949495,5.030455236257287,865.2383006362534,0.7108933772265927,6.192982767871547,0.56550884,7.229743719100952,0.14999999
173,0.7373737,5.070160486657056,877.1377641916707,0.7086114662840773,5.500536444582613,0.6291696,7.265640497207642,0.14999999
174,0.1919192,5.091395275596013,885.9027779537063,0.7073910761151718,8.63498623796446,0.22712412,7.302077054977417,0.14999999
175,0.25252524,5.111265585973057,894.471477545285,0.7062491042544221,8.831300408421262,0.17327264,7.3386900424957275,0.14999999
176,0.61616164,5.166111975081665,909.235707614373,0.7030970129263412,2.6357699309119123,0.8429134,7.373921632766724,0.14999999
177,0.37373737,5.184784050850965,917.7067770006207,0.7020239051235078,8.928930613752305,0.13892551,7.410491228103638,0.14999999
178,0.41414142,5.207129733737564,926.8690926052865,0.7007396704748525,8.237684395334234,0.3085816,7.445406675338745,0.14999999
179,0.3939394,5.226093096822439,935.4706643312165,0.699649822021699,8.798428274069893,0.18339543,7.482365608215332,0.14999999
180,0.53535354,5.255848698775625,946.0527657796125,0.697939729955424,6.817898551604004,0.50116193,7.519506454467773,0.14999999
181,0.5959596,5.282338013192023,956.1031803877562,0.6964173555636769,7.349585391856279,0.43905127,7.55573582649231,0.14999999
182,0.6363636,5.309115892460984,966.259092427899,0.6948783969850011,7.244087959857204,0.45205444,7.59218692779541,0.14999999
183,0.85858583,5.375186297420213,983.6590924278989,0.6910812472747005,,1.1040049,7.627977132797241,0.14999999
184,0.5555556,5.422399075399464,997.7214298735014,0.6883678692299159,3.337662554397515,0.79587144,7.663604259490967,0.14999999
185,0.75757575,5.456706556949495,1009.4907130356565,0.6863961748879601,5.63071683784483,0.6177023,7.698856592178345,0.14999999
186,0.7979798,5.4879818008337224,1020.7646149550724,0.6845987470785218,6.126098080584132,0.5719672,7.734569072723389,0.14999999
187,0.7777778,5.514302893896124,1031.1746411585752,0.6830860405806826,6.9899737964972,0.48193732,7.7716169357299805,0.14999999
188,0.43434343,5.54330639429408,1042.1416021272871,0.6814191727417196,6.433039031288233,0.5416954,7.804037094116211,0.14999999
189,0.7171717,5.573593953508597,1053.4092572131249,0.6796785084190463,6.132344914162162,0.5713671,7.842501640319824,0.14999999
190,0.8989899,5.635838195858552,1070.809257213125,0.6761012531115776,,1.0821723,7.877859592437744,0.14999999
191,0.8181818,5.697430666037304,1088.209257213125,0.6725614559748678,,1.0091001,7.913203954696655,0.14999999
192,0.6969697,5.729759672575429,1100.1138571344823,0.6707034670933664,5.495400078642824,0.62961775,7.948531150817871,0.14999999
193,0.8787879,5.7758533450083265,1114.739695586607,0.6680544054592917,2.774161547875201,0.83384824,7.983940362930298,0.14999999
194,0.93939394,5.835771626735088,1132.139695586607,0.6646108260497078,,1.2454317,8.016578435897827,0.14999999
195,0.83838385,5.8748662706277335,1145.598922772408,0.662364007435188,3.9407728141989424,0.7531065,8.056640625,0.14999999
196,0.65656567,5.90928603943209,1158.2200637286896,0.6603858598027537,4.778859043718355,0.6892888,8.082449674606323,0.14999999
197,0.959596,5.962897544175436,1174.6908162025609,0.6573047388404923,0.9292475261286699,0.9475954,8.107003688812256,0.14999999
198,-0.57575756,5.932992432229068,1174.7325015813556,0.659023423435111,17.358314621205245,-0.38367817,8.133682012557983,0.14999999
199,-0.7171717,5.903076592653339,1174.7122419380146,0.6607427245601528,17.420259643341026,-0.6062424,8.16916799545288,0.14999999
200,-0.61616164,5.8737077852898745,1174.741557057975,0.662430587052306,17.37068488003962,-0.5105307,8.206667423248291,0.14999999
201,-0.65656567,5.844530378992335,1174.7506061774593,0.6641074494831991,17.390950880515593,-0.5879009,8.243127584457397,0.14999999
202,-0.47474748,5.815533293725834,1174.7377253326185,0.6657739486364463,17.41288084484079,-0.55139256,8.277991771697998,0.14999999
203,-0.3939394,5.787153214202424,1174.792102483092,0.6674049876895158,17.34562284952652,-0.5272786,8.313657522201538,0.14999999
204,-0.6969697,5.758983948122806,1174.8327254170524,0.6690239110274249,17.359377066039638,-0.4586457,8.349026918411255,0.14999999
205,-0.45454547,5.731296170695241,1174.9157149925245,0.6706151626037218,17.317010424527876,-0.39992732,8.385948657989502,0.14999999
206,-0.37373737,5.703735422006615,1174.9694969333627,0.6721991136777804,17.346218059161828,-0.42858028,8.43405532836914,0.14999999
207,-0.53535354,5.676141489439806,1174.9612883140398,0.6737849718712754,17.408208619322966,-0.687253,8.492591142654419,0.14999999
208,-0.7373737,5.649246885925292,1175.0433522724607,0.6753306387399256,17.317936041579177,-0.83286726,8.548932075500488,0.14999999
209,-0.5555556,5.622345800405149,1175.0702722846763,0.6768766781376349,17.373079987784237,-0.6451192,8.590693950653076,0.14999999
210,-0.6363636,5.595751630513527,1175.1078424078405,0.678405078706119,17.362429876835876,-0.47769386,8.627012014389038,0.14999999
211,-0.67676765,5.569306383186911,1175.1236468524382,0.679924920506499,17.384195555402233,-0.6725775,8.663030624389648,0.14999999
212,-0.83838385,5.5433275698076985,1175.185444799232,0.6814179557581779,17.33820205320627,-0.8308156,8.701523065567017,0.14999999
213,-0.8787879,5.518248413849489,1175.386912149941,0.682859286560374,17.198532649290946,-1.0048313,8.741591691970825,0.14999999
214,-0.85858583,5.4926618879647044,1175.4296440244468,0.6843297765537522,17.35726812549415,-0.73019326,8.777378797531128,0.14999999
215,-0.5959596,5.468285802282102,1175.6814474906519,0.6857307010182697,17.148196533794966,-0.30011207,8.813871622085571,0.14999999
216,-0.7979798,5.443052736444039,1175.6993910719125,0.6871808772158595,17.38205641873938,-0.59106696,8.849971055984497,0.14999999
217,-0.8181818,5.41804947679983,1175.7167364655631,0.6886178461609291,17.38265460634944,-0.7140294,8.88543176651001,0.14999999
218,-0.7777778,5.393384947149034,1175.7579184784895,0.6900353478649978,17.358817987073643,-0.7681006,8.920863389968872,0.14999999
219,-0.93939394,5.36899028075108,1175.8088714844866,0.6914373401867193,17.349046994002958,-0.79777414,8.95884108543396,0.14999999
220,-0.9191919,5.345082866803804,1175.9182306968369,0.692811329494034,17.290640787649707,-0.9039929,8.99393105506897,0.14999999
221,-0.97979796,5.321833418421426,1176.1251854711352,0.6941475046884235,17.1930452257018,-1.0220592,9.029555320739746,0.14999999
